Date,LAURUSLABS.NS
2018-07-17,89.35574340820312
2018-07-18,87.56922149658203
2018-07-19,86.84101867675781
2018-07-20,86.6468276977539
2018-07-23,87.89933013916016
2018-07-24,88.40422821044922
2018-07-25,87.49154663085938
2018-07-26,86.93810272216797
2018-07-27,87.75367736816406
2018-07-30,87.75367736816406
2018-07-31,88.29742431640625
2018-08-01,88.75377655029297
2018-08-02,90.72477722167969
2018-08-03,91.27821350097656
2018-08-06,84.85057830810547
2018-08-07,84.50103759765625
2018-08-08,85.56907653808594
2018-08-09,85.5885009765625
2018-08-10,85.07390594482422
2018-08-13,85.44287109375
2018-08-14,86.83131408691406
2018-08-16,85.4622802734375
2018-08-17,86.13224029541016
2018-08-20,85.9186019897461
2018-08-21,87.88961791992188
2018-08-23,85.52053833007812
2018-08-24,85.74385833740234
2018-08-27,85.52053833007812
2018-08-28,85.9089126586914
2018-08-29,85.4137191772461
2018-08-30,85.35547637939453
2018-08-31,85.14186096191406
2018-09-03,84.90885162353516
2018-09-04,83.92819213867188
2018-09-05,83.64661407470703
2018-09-06,84.19033813476562
2018-09-07,83.6077880859375
2018-09-10,84.55929565429688
2018-09-11,83.68545532226562
2018-09-12,85.0835952758789
2018-09-14,86.02542877197266
2018-09-17,85.0447769165039
2018-09-18,84.22918701171875
2018-09-19,84.55929565429688
2018-09-21,83.5689468383789
2018-09-24,83.48155212402344
2018-09-25,84.05439758300781
2018-09-26,84.4913330078125
2018-09-27,83.74370574951172
2018-09-28,84.02528381347656
2018-10-01,83.19026184082031
2018-10-03,82.5688705444336
2018-10-04,81.02507781982422
2018-10-05,79.47157287597656
2018-10-08,77.84039306640625
2018-10-09,77.98603057861328
2018-10-10,81.10274505615234
2018-10-11,81.64646911621094
2018-10-12,79.77256774902344
2018-10-15,79.60749053955078
2018-10-16,79.47157287597656
2018-10-17,77.96661376953125
2018-10-19,74.53916931152344
2018-10-22,74.62657165527344
2018-10-23,72.8497314453125
2018-10-24,69.9854736328125
2018-10-25,66.0628662109375
2018-10-26,66.15996551513672
2018-10-29,68.5678939819336
2018-10-30,66.96583557128906
2018-10-31,66.18909454345703
2018-11-01,69.2475357055664
2018-11-02,71.26710510253906
2018-11-05,70.82047271728516
2018-11-06,69.8204116821289
2018-11-07,70.82047271728516
2018-11-09,71.46131134033203
2018-11-12,71.00495147705078
2018-11-13,70.77193450927734
2018-11-14,72.5196304321289
2018-11-15,74.22846984863281
2018-11-16,77.51026916503906
2018-11-19,77.85981750488281
2018-11-20,76.98594665527344
2018-11-21,77.35491943359375
2018-11-22,75.50042724609375
2018-11-26,73.7527084350586
2018-11-27,74.7333755493164
2018-11-28,72.85944366455078
2018-11-29,72.87887573242188
2018-11-30,74.56830596923828
2018-12-03,75.781982421875
2018-12-04,74.59745025634766
2018-12-05,73.45171356201172
2018-12-06,72.9371337890625
2018-12-07,73.64592742919922
2018-12-10,72.60700988769531
2018-12-11,74.84016418457031
2018-12-12,75.55867004394531
2018-12-13,75.10232543945312
2018-12-14,73.82069396972656
2018-12-17,73.82069396972656
2018-12-18,75.26738739013672
2018-12-19,75.59751892089844
2018-12-20,74.81104278564453
2018-12-21,75.43245697021484
2018-12-24,73.98574829101562
2018-12-26,73.97604370117188
2018-12-27,74.15081024169922
2018-12-28,74.27703857421875
2018-12-31,73.70416259765625
2019-01-01,74.36441802978516
2019-01-02,73.58765411376953
2019-01-03,73.45171356201172
2019-01-04,73.88865661621094
2019-01-07,73.46143341064453
2019-01-08,73.1895751953125
2019-01-09,72.75265502929688
2019-01-10,72.43223571777344
2019-01-11,72.74293518066406
2019-01-14,73.25753784179688
2019-01-15,73.51968383789062
2019-01-16,73.2381362915039
2019-01-17,73.1507339477539
2019-01-18,72.91770935058594
2019-01-21,73.61678314208984
2019-01-22,73.1507339477539
2019-01-23,72.95655059814453
2019-01-24,73.34494018554688
2019-01-25,71.8787841796875
2019-01-28,70.62628936767578
2019-01-29,69.03394317626953
2019-01-30,69.52912902832031
2019-01-31,71.9079360961914
2019-02-01,68.66499328613281
2019-02-04,68.41252899169922
2019-02-05,68.02416229248047
2019-02-06,67.2376937866211
2019-02-07,67.55812072753906
2019-02-08,67.26683807373047
2019-02-11,65.82984924316406
2019-02-12,64.78120422363281
2019-02-14,65.31524658203125
2019-02-15,63.577247619628906
2019-02-18,63.98505401611328
2019-02-19,64.15979766845703
2019-02-20,63.78116226196289
2019-02-21,64.76180267333984
2019-02-22,65.27640533447266
2019-02-25,65.32493591308594
2019-02-26,64.96570587158203
2019-02-27,64.78120422363281
2019-02-28,64.75210571289062
2019-03-01,66.35413360595703
2019-03-05,67.70376586914062
2019-03-06,69.03394317626953
2019-03-07,68.17951202392578
2019-03-08,67.9950180053711
2019-03-11,71.11176300048828
2019-03-12,70.60687255859375
2019-03-13,70.32528686523438
2019-03-14,73.39346313476562
2019-03-15,75.10232543945312
2019-03-18,76.22862243652344
2019-03-19,76.11210632324219
2019-03-20,74.92755126953125
2019-03-22,74.74309539794922
2019-03-25,72.60700988769531
2019-03-26,76.15094757080078
2019-03-27,77.77240753173828
2019-03-28,78.70452117919922
2019-04-01,76.92770385742188
2019-04-02,75.83053588867188
2019-04-03,74.84988403320312
2019-04-04,74.98582458496094
2019-04-05,75.781982421875
2019-04-08,77.59766387939453
2019-04-09,77.84039306640625
2019-04-10,78.32585906982422
2019-04-11,77.78213500976562
2019-04-12,77.54910278320312
2019-04-15,78.38410949707031
2019-04-16,77.91805267333984
2019-04-18,77.10245513916016
2019-04-22,75.3159408569336
2019-04-23,75.38387298583984
2019-04-24,75.65575408935547
2019-04-25,75.32563781738281
2019-04-26,75.2965316772461
2019-04-30,74.23818969726562
2019-05-02,78.57830047607422
2019-05-03,77.52967834472656
2019-05-06,75.73343658447266
2019-05-07,75.08290100097656
2019-05-08,73.91777801513672
2019-05-09,74.53916931152344
2019-05-10,74.98582458496094
2019-05-13,73.43230438232422
2019-05-14,73.5682373046875
2019-05-15,71.86910247802734
2019-05-16,72.50990295410156
2019-05-17,72.43223571777344
2019-05-20,73.12159729003906
2019-05-21,72.16036224365234
2019-05-22,72.96625518798828
2019-05-23,72.80120086669922
2019-05-24,72.60700988769531
2019-05-27,72.30601501464844
2019-05-28,69.8204116821289
2019-05-29,70.37384796142578
2019-05-30,70.46121978759766
2019-05-31,70.01459503173828
2019-06-03,70.04373931884766
2019-06-04,69.65534210205078
2019-06-06,68.9465560913086
2019-06-07,68.54845428466797
2019-06-10,67.89794921875
2019-06-11,67.10177612304688
2019-06-12,66.35413360595703
2019-06-13,65.70360565185547
2019-06-14,65.78128814697266
2019-06-17,66.33472442626953
2019-06-18,65.84925842285156
2019-06-19,64.09185028076172
2019-06-20,64.4219741821289
2019-06-21,64.4219741821289
2019-06-24,63.87824630737305
2019-06-25,63.61608123779297
2019-06-26,64.26663970947266
2019-06-27,66.16966247558594
2019-06-28,65.3832015991211
2019-07-01,67.44158172607422
2019-07-02,68.85916900634766
2019-07-03,68.46914672851562
2019-07-04,68.55689239501953
2019-07-05,67.03580474853516
2019-07-08,66.25576782226562
2019-07-09,67.02605438232422
2019-07-10,66.37274932861328
2019-07-11,67.620849609375
2019-07-12,69.84398651123047
2019-07-15,67.08455657958984
2019-07-16,68.13761138916016
2019-07-17,69.522216796875
2019-07-18,68.3033676147461
2019-07-19,68.53742218017578
2019-07-22,67.00656127929688
2019-07-23,66.4312515258789
2019-07-24,65.8852310180664
2019-07-25,66.23625183105469
2019-07-26,66.04122924804688
2019-07-29,66.11923217773438
2019-07-30,66.353271484375
2019-07-31,65.50494384765625
2019-08-01,64.89065551757812
2019-08-02,65.70970153808594
2019-08-05,62.394493103027344
2019-08-06,61.85820388793945
2019-08-07,62.726016998291016
2019-08-08,64.06185150146484
2019-08-09,66.69452667236328
2019-08-13,65.8462142944336
2019-08-14,66.65552520751953
2019-08-16,65.89498138427734
2019-08-19,66.14847564697266
2019-08-20,65.8364486694336
2019-08-21,65.27094268798828
2019-08-22,64.4128646850586
2019-08-23,64.61763763427734
2019-08-26,64.5396499633789
2019-08-27,63.818084716796875
2019-08-28,64.4323501586914
2019-08-29,64.16910552978516
2019-08-30,64.110595703125
2019-09-03,63.97409439086914
2019-09-04,63.418304443359375
2019-09-05,65.38792419433594
2019-09-06,66.50927734375
2019-09-09,68.46914672851562
2019-09-11,67.49409484863281
2019-09-12,67.0748062133789
2019-09-13,66.54827117919922
2019-09-16,66.50927734375
2019-09-17,66.53852081298828
2019-09-18,67.70860290527344
2019-09-19,66.353271484375
2019-09-20,67.42583465576172
2019-09-23,68.29364013671875
2019-09-24,68.19612884521484
2019-09-25,69.19070434570312
2019-09-26,71.5016098022461
2019-09-27,71.38460540771484
2019-09-30,73.00321197509766
2019-10-01,70.2340087890625
2019-10-03,69.41497039794922
2019-10-04,69.21994018554688
2019-10-07,64.83213806152344
2019-10-09,64.75413513183594
2019-10-10,64.25686645507812
2019-10-11,63.681575775146484
2019-10-14,62.384735107421875
2019-10-15,62.31648254394531
2019-10-16,60.99039077758789
2019-10-17,60.50286102294922
2019-10-18,61.66319274902344
2019-10-22,66.63601684570312
2019-10-23,67.86460876464844
2019-10-24,67.60135650634766
2019-10-25,67.52332305908203
2019-10-27,68.61540985107422
2019-10-29,69.35646057128906
2019-10-30,71.26758575439453
2019-10-31,72.11589813232422
2019-11-01,73.77350616455078
2019-11-04,72.8471908569336
2019-11-05,72.29141998291016
2019-11-06,72.30116271972656
2019-11-07,72.03788757324219
2019-11-08,71.38460540771484
2019-11-11,72.14514923095703
2019-11-13,70.41928100585938
2019-11-14,69.31745910644531
2019-11-15,66.71402740478516
2019-11-18,65.80722045898438
2019-11-19,66.53852081298828
2019-11-20,66.0802230834961
2019-11-21,64.9296646118164
2019-11-22,65.35869598388672
2019-11-25,65.58295440673828
2019-11-26,65.6024398803711
2019-11-27,68.88842010498047
2019-11-28,68.13761138916016
2019-11-29,68.3033676147461
2019-12-02,66.78229522705078
2019-12-03,66.42149353027344
2019-12-04,65.63170623779297
2019-12-05,67.0455551147461
2019-12-06,66.34351348876953
2019-12-09,65.39768981933594
2019-12-10,65.25144958496094
2019-12-11,65.22217559814453
2019-12-12,65.9632339477539
2019-12-13,66.4117660522461
2019-12-16,67.51358795166016
2019-12-17,67.8743667602539
2019-12-18,69.41497039794922
2019-12-19,72.43767547607422
2019-12-20,74.3780517578125
2019-12-23,71.40409851074219
2019-12-24,71.82337951660156
2019-12-26,71.05308532714844
2019-12-27,69.77574157714844
2019-12-30,70.05851745605469
2019-12-31,70.15601348876953
2020-01-01,71.81362915039062
2020-01-02,72.86670684814453
2020-01-03,74.07579040527344
2020-01-06,74.30003356933594
2020-01-07,75.21661376953125
2020-01-08,75.69438934326172
2020-01-09,76.78646850585938
2020-01-10,77.29348754882812
2020-01-13,79.03886413574219
2020-01-14,78.89261627197266
2020-01-15,79.38016510009766
2020-01-16,78.58058166503906
2020-01-17,79.15586853027344
2020-01-20,78.60984802246094
2020-01-21,78.84385681152344
2020-01-22,77.9760513305664
2020-01-23,80.9110107421875
2020-01-24,80.35520935058594
2020-01-27,82.59785461425781
2020-01-28,83.0366439819336
2020-01-29,85.44503021240234
2020-01-30,84.95751190185547
2020-01-31,83.92395782470703
2020-02-03,83.78743743896484
2020-02-04,85.30853271484375
2020-02-05,85.35729217529297
2020-02-06,85.35729217529297
2020-02-07,85.60106658935547
2020-02-10,84.98677062988281
2020-02-11,85.0550308227539
2020-02-12,85.73757934570312
2020-02-13,86.05935668945312
2020-02-14,85.25004577636719
2020-02-17,85.49380493164062
2020-02-18,83.87518310546875
2020-02-19,85.53282165527344
2020-02-20,85.87409210205078
2020-02-24,85.06476593017578
2020-02-25,84.001953125
2020-02-26,81.85680389404297
2020-02-27,80.8329849243164
2020-02-28,80.64772033691406
2020-03-02,81.16450500488281
2020-03-03,81.4765396118164
2020-03-04,81.7690658569336
2020-03-05,82.256591796875
2020-03-06,81.69104766845703
2020-03-09,78.2978286743164
2020-03-11,80.5209732055664
2020-03-12,71.28709411621094
2020-03-13,72.82769775390625
2020-03-16,73.70524597167969
2020-03-17,72.8569564819336
2020-03-18,67.91336059570312
2020-03-19,68.7226791381836
2020-03-20,70.79956817626953
2020-03-23,62.74147415161133
2020-03-24,61.87006759643555
2020-03-25,63.661834716796875
2020-03-26,66.95164489746094
2020-03-27,63.98493957519531
2020-03-30,62.60438919067383
2020-03-31,63.60308074951172
2020-04-01,63.38768005371094
2020-04-03,67.0006103515625
2020-04-07,76.83088684082031
2020-04-08,76.74275207519531
2020-04-09,80.61024475097656
2020-04-13,79.3765869140625
2020-04-15,78.56391906738281
2020-04-16,78.2016372680664
2020-04-17,79.18075561523438
2020-04-20,79.96404266357422
2020-04-21,89.25582122802734
2020-04-22,91.80150604248047
2020-04-23,91.6742172241211
2020-04-24,96.89287567138672
2020-04-27,101.42615509033203
2020-04-28,103.06128692626953
2020-04-29,100.87786102294922
2020-04-30,100.35894012451172
2020-05-04,95.8941879272461
2020-05-05,96.67748260498047
2020-05-06,99.1644058227539
2020-05-07,95.71794891357422
2020-05-08,86.3086929321289
2020-05-11,84.06653594970703
2020-05-12,86.84719848632812
2020-05-13,85.95621490478516
2020-05-14,85.97577667236328
2020-05-15,85.72122955322266
2020-05-18,83.36155700683594
2020-05-19,86.46533966064453
2020-05-20,89.86284637451172
2020-05-21,89.49080657958984
2020-05-22,89.5985107421875
2020-05-26,89.40266418457031
2020-05-27,88.05149841308594
2020-05-28,89.9411849975586
2020-05-29,91.73297882080078
2020-06-01,91.01821899414062
2020-06-02,91.43923950195312
2020-06-03,92.17355346679688
2020-06-04,92.02669525146484
2020-06-05,92.24210357666016
2020-06-08,91.65464782714844
2020-06-09,93.00579833984375
2020-06-10,94.42552947998047
2020-06-11,95.62003326416016
2020-06-12,96.4522705078125
2020-06-15,99.5462646484375
2020-06-16,98.29301452636719
2020-06-17,98.81195831298828
2020-06-18,99.56584930419922
2020-06-19,104.66703033447266
2020-06-22,112.63700866699219
2020-06-23,109.52342224121094
2020-06-24,105.00971984863281
2020-06-25,105.64614868164062
2020-06-26,106.0671615600586
2020-06-29,101.33804321289062
2020-06-30,101.71990966796875
2020-07-01,103.4366455078125
2020-07-02,103.06387329101562
2020-07-03,103.9958267211914
2020-07-06,107.34102630615234
2020-07-07,107.71382141113281
2020-07-08,108.802734375
2020-07-09,112.20679473876953
2020-07-10,117.3079833984375
2020-07-13,122.4092025756836
2020-07-14,120.82978057861328
2020-07-15,122.50728607177734
2020-07-16,122.78199005126953
2020-07-17,125.86231231689453
2020-07-20,127.9322280883789
2020-07-21,127.48095703125
2020-07-22,132.69989013671875
2020-07-23,140.92066955566406
2020-07-24,143.07887268066406
2020-07-27,142.1273193359375
2020-07-28,149.1022186279297
2020-07-29,149.86741638183594
2020-07-30,155.04705810546875
2020-07-31,183.10366821289062
2020-08-03,197.5047607421875
2020-08-04,198.1620330810547
2020-08-05,201.80154418945312
2020-08-06,202.72366333007812
2020-08-07,200.6537628173828
2020-08-10,220.71524047851562
2020-08-11,206.29452514648438
2020-08-12,201.77210998535156
2020-08-13,202.17430114746094
2020-08-14,198.1522216796875
2020-08-17,204.8916778564453
2020-08-18,207.0204620361328
2020-08-19,208.590087890625
2020-08-20,210.59129333496094
2020-08-21,223.8347930908203
2020-08-24,233.3995361328125
2020-08-25,226.7287139892578
2020-08-26,225.5809783935547
2020-08-27,233.70362854003906
2020-08-28,228.28857421875
2020-08-31,222.35350036621094
2020-09-01,220.31300354003906
2020-09-02,227.63125610351562
2020-09-03,233.3897247314453
2020-09-04,231.99673461914062
2020-09-07,235.31248474121094
2020-09-08,235.73431396484375
2020-09-09,237.470703125
2020-09-10,242.55227661132812
2020-09-11,246.77056884765625
2020-09-14,260.96563720703125
2020-09-15,262.9080505371094
2020-09-16,264.0067443847656
2020-09-17,275.0135498046875
2020-09-18,293.02471923828125
2020-09-21,279.5556335449219
2020-09-22,278.7904052734375
2020-09-23,267.89154052734375
2020-09-24,253.45120239257812
2020-09-25,260.5634460449219
2020-09-28,286.6187744140625
