Date,ELUX-B.ST
2021-01-11,169.2437744140625
2021-01-12,171.90370178222656
2021-01-13,177.8998260498047
2021-01-14,179.02691650390625
2021-01-15,175.91616821289062
2021-01-18,176.77276611328125
2021-01-19,179.74826049804688
2021-01-20,182.13768005371094
2021-01-21,185.203369140625
2021-01-22,186.46571350097656
2021-01-25,188.3592071533203
2021-01-26,190.4330596923828
2021-01-27,193.04791259765625
2021-01-28,187.54771423339844
2021-01-29,184.5722198486328
2021-02-01,185.47386169433594
2021-02-02,184.5722198486328
2021-02-03,188.1788787841797
2021-02-04,193.8594207763672
2021-02-05,188.53956604003906
2021-02-08,192.957763671875
2021-02-09,191.42489624023438
2021-02-10,189.1707305908203
2021-02-11,191.7855682373047
2021-02-12,190.52322387695312
2021-02-15,192.416748046875
2021-02-16,189.44122314453125
2021-02-17,186.28538513183594
2021-02-18,185.8345489501953
2021-02-19,188.08871459960938
2021-02-22,185.11322021484375
2021-02-23,183.85086059570312
2021-02-24,187.27720642089844
2021-02-25,183.49020385742188
2021-02-26,179.8384246826172
2021-03-01,183.85086059570312
2021-03-02,184.39186096191406
2021-03-03,187.3673858642578
2021-03-04,189.80189514160156
2021-03-05,189.62156677246094
2021-03-08,193.76925659179688
2021-03-09,205.04013061523438
2021-03-10,212.34368896484375
2021-03-11,210.8108673095703
2021-03-12,212.34368896484375
2021-03-15,210.45018005371094
2021-03-16,212.974853515625
2021-03-17,214.6880340576172
2021-03-18,216.58154296875
2021-03-19,220.9095916748047
2021-03-22,227.13108825683594
2021-03-23,228.30328369140625
2021-03-24,232.54112243652344
2021-03-25,235.6068115234375
2021-03-26,226.3583526611328
2021-03-29,219.9485321044922
2021-03-30,219.12442016601562
2021-03-31,221.77992248535156
2021-04-01,221.3220672607422
2021-04-06,225.71737670898438
2021-04-07,224.8932647705078
2021-04-08,225.16795349121094
2021-04-09,226.44993591308594
2021-04-12,221.77992248535156
2021-04-13,224.43540954589844
2021-04-14,223.88600158691406
2021-04-15,224.98483276367188
2021-04-16,229.8379669189453
2021-04-19,226.2667999267578
2021-04-20,221.5052032470703
2021-04-21,223.5197296142578
2021-04-22,222.51246643066406
2021-04-23,223.0618896484375
2021-04-26,221.77992248535156
2021-04-27,223.88600158691406
2021-04-28,221.96304321289062
2021-04-29,218.66656494140625
2021-04-30,217.5677490234375
2021-05-03,220.04010009765625
2021-05-04,210.9747772216797
2021-05-05,216.74362182617188
2021-05-06,214.45440673828125
2021-05-07,217.47618103027344
2021-05-10,216.6520538330078
2021-05-11,210.5169219970703
2021-05-12,212.80616760253906
2021-05-14,218.20872497558594
2021-05-17,219.3991241455078
2021-05-18,219.58226013183594
2021-05-19,211.70733642578125
2021-05-20,210.33380126953125
2021-05-21,209.32655334472656
2021-05-24,211.7989044189453
2021-05-25,211.34107971191406
2021-05-26,210.42538452148438
2021-05-27,214.1796875
2021-05-28,216.6520538330078
2021-05-31,215.2785186767578
2021-06-01,219.0328369140625
2021-06-02,216.3773651123047
2021-06-03,215.461669921875
2021-06-04,216.835205078125
2021-06-07,220.22325134277344
2021-06-08,219.8569793701172
2021-06-09,215.2785186767578
2021-06-10,213.1724395751953
2021-06-11,214.27125549316406
2021-06-14,216.3773651123047
2021-06-15,212.98928833007812
2021-06-16,220.04010009765625
2021-06-17,223.70285034179688
2021-06-18,217.93402099609375
2021-06-21,218.75814819335938
2021-06-22,217.93402099609375
2021-06-23,215.9195098876953
2021-06-24,216.0110626220703
2021-06-28,213.7218475341797
2021-06-29,219.76541137695312
2021-06-30,217.29302978515625
2021-07-01,217.29302978515625
2021-07-02,218.20872497558594
2021-07-05,221.2305145263672
2021-07-06,219.9485321044922
2021-07-07,224.8932647705078
2021-07-08,219.67381286621094
2021-07-09,219.30755615234375
2021-07-12,221.96304321289062
2021-07-13,223.5197296142578
2021-07-14,226.08363342285156
2021-07-15,224.43540954589844
2021-07-16,219.49069213867188
2021-07-19,217.5677490234375
2021-07-20,203.64926147460938
2021-07-21,206.12164306640625
2021-07-22,204.38180541992188
2021-07-23,207.86143493652344
2021-07-26,207.12889099121094
2021-07-27,210.60848999023438
2021-07-28,207.86143493652344
2021-07-29,208.50242614746094
2021-07-30,206.76260375976562
2021-08-02,205.93849182128906
2021-08-03,205.93849182128906
2021-08-04,203.92398071289062
2021-08-05,202.8251495361328
2021-08-06,203.46612548828125
2021-08-09,203.64926147460938
2021-08-10,203.83241271972656
2021-08-11,205.66380310058594
2021-08-12,206.76260375976562
2021-08-13,205.75535583496094
2021-08-16,202.6420135498047
2021-08-17,198.79611206054688
2021-08-18,201.08534240722656
2021-08-19,200.5359344482422
2021-08-20,202.6420135498047
2021-08-23,202.3673095703125
2021-08-24,200.90220642089844
2021-08-25,200.0780792236328
2021-08-26,202.27574157714844
2021-08-27,202.8251495361328
2021-08-30,203.55770874023438
2021-08-31,200.16964721679688
2021-09-01,200.26121520996094
2021-09-02,201.36004638671875
2021-09-03,199.52867126464844
2021-09-06,201.9094696044922
2021-09-07,198.61297607421875
2021-09-08,193.94297790527344
2021-09-09,194.30923461914062
2021-09-10,188.7235565185547
2021-09-13,190.0054931640625
2021-09-14,189.08981323242188
2021-09-15,186.9837188720703
2021-09-16,187.71629333496094
2021-09-17,187.62469482421875
2021-09-20,185.70176696777344
2021-09-21,183.3209686279297
2021-09-22,186.2511749267578
2021-09-23,188.54039001464844
2021-09-24,187.99098205566406
2021-09-27,190.9211883544922
2021-09-28,191.01455688476562
2021-09-29,193.8153533935547
2021-09-30,188.86727905273438
2021-10-01,187.65359497070312
2021-10-04,170.8488006591797
2021-10-05,173.2761688232422
2021-10-06,168.68283081054688
2021-10-07,171.59567260742188
2021-10-08,173.46287536621094
2021-10-11,171.7076873779297
2021-10-12,172.4732666015625
2021-10-13,173.78961181640625
2021-10-14,173.22947692871094
2021-10-15,177.3839874267578
2021-10-18,177.24395751953125
2021-10-19,180.9783477783203
2021-10-20,183.218994140625
2021-10-21,183.07894897460938
2021-10-22,183.0322723388672
2021-10-25,185.13287353515625
2021-10-26,184.52603149414062
2021-10-27,184.24595642089844
2021-10-28,180.18478393554688
2021-10-29,181.95863342285156
2021-11-01,182.3320770263672
2021-11-02,186.01979064941406
2021-11-03,187.18678283691406
2021-11-04,188.21376037597656
2021-11-05,187.65359497070312
2021-11-08,183.59242248535156
2021-11-09,183.685791015625
2021-11-10,186.43991088867188
2021-11-11,187.65359497070312
2021-11-12,188.12039184570312
2021-11-15,195.77589416503906
2021-11-16,201.28414916992188
2021-11-17,203.05799865722656
2021-11-18,201.6575927734375
2021-11-19,199.9770965576172
2021-11-22,198.85679626464844
2021-11-23,193.25518798828125
2021-11-24,193.16183471679688
2021-11-25,195.21575927734375
2021-11-26,192.41494750976562
2021-11-29,190.17430114746094
2021-11-30,189.0540008544922
2021-12-01,194.0954132080078
2021-12-02,195.4024658203125
2021-12-03,193.0684814453125
2021-12-06,197.82981872558594
2021-12-07,199.32359313964844
2021-12-08,197.92318725585938
2021-12-09,196.89622497558594
2021-12-10,198.763427734375
2021-12-13,196.05599975585938
2021-12-14,193.62863159179688
2021-12-15,195.8692626953125
2021-12-16,196.33607482910156
2021-12-17,198.20326232910156
2021-12-20,194.4688720703125
2021-12-21,195.02902221679688
2021-12-22,196.42942810058594
2021-12-23,200.07046508789062
2021-12-27,204.1782989501953
2021-12-28,203.89822387695312
2021-12-29,204.45838928222656
2021-12-30,204.92518615722656
2022-01-03,207.16583251953125
2022-01-04,206.1388702392578
2022-01-05,203.80487060546875
2022-01-07,202.96463012695312
2022-01-10,198.763427734375
2022-01-11,202.3111114501953
2022-01-12,200.2572021484375
2022-01-13,202.5911865234375
2022-01-14,195.1223907470703
2022-01-17,193.5352783203125
2022-01-18,191.20126342773438
2022-01-19,192.50830078125
2022-01-20,191.01455688476562
2022-01-21,185.22622680664062
2022-01-24,178.45762634277344
2022-01-25,179.76467895507812
2022-01-26,182.47210693359375
2022-01-27,175.5634765625
2022-01-28,169.44839477539062
2022-01-31,178.69102478027344
2022-02-01,178.03750610351562
2022-02-02,177.01055908203125
2022-02-03,175.09666442871094
2022-02-04,173.64959716796875
2022-02-07,173.64959716796875
2022-02-08,171.64236450195312
2022-02-09,175.47010803222656
2022-02-10,173.04275512695312
2022-02-11,172.4825897216797
2022-02-14,168.3280792236328
2022-02-15,172.4359130859375
2022-02-16,172.34255981445312
2022-02-17,169.2616729736328
2022-02-18,167.441162109375
2022-02-21,167.48782348632812
2022-02-22,165.4805908203125
2022-02-23,161.51278686523438
2022-02-24,155.44439697265625
2022-02-25,160.39247131347656
2022-02-28,159.4121856689453
2022-03-01,152.59690856933594
2022-03-02,150.49630737304688
2022-03-03,146.29510498046875
2022-03-04,142.4673614501953
2022-03-07,143.0275115966797
2022-03-08,143.6343536376953
2022-03-09,145.36151123046875
2022-03-10,143.0275115966797
2022-03-11,146.01502990722656
2022-03-14,150.58966064453125
2022-03-15,150.30958557128906
2022-03-16,154.6508331298828
2022-03-17,149.14259338378906
2022-03-18,148.1623077392578
2022-03-21,145.40818786621094
2022-03-22,144.3812255859375
2022-03-23,136.3055877685547
2022-03-24,135.74542236328125
2022-03-25,135.6053924560547
2022-03-28,136.0255126953125
2022-03-29,146.90194702148438
2022-03-30,144.3812255859375
2022-03-31,137.6938018798828
2022-04-01,137.34739685058594
2022-04-04,138.67526245117188
2022-04-05,136.789306640625
2022-04-06,133.267578125
2022-04-07,138.46356201171875
2022-04-08,140.48423767089844
2022-04-11,139.38729858398438
2022-04-12,143.33241271972656
2022-04-13,142.6781005859375
2022-04-14,145.85342407226562
2022-04-19,148.2012481689453
2022-04-20,148.35519409179688
2022-04-21,151.45355224609375
2022-04-22,150.20266723632812
2022-04-25,147.52769470214844
2022-04-26,147.70089721679688
2022-04-27,147.797119140625
2022-04-28,152.05014038085938
2022-04-29,145.52627563476562
2022-05-02,137.5783233642578
2022-05-03,145.96888732910156
2022-05-04,148.31671142578125
2022-05-05,143.5248565673828
2022-05-06,145.7764434814453
2022-05-09,143.27467346191406
2022-05-10,147.16204833984375
2022-05-11,147.21978759765625
2022-05-12,149.12496948242188
2022-05-13,151.87692260742188
2022-05-16,148.3744354248047
2022-05-17,152.74293518066406
2022-05-18,146.1998291015625
2022-05-19,143.39015197753906
2022-05-20,141.23477172851562
2022-05-23,140.6766815185547
2022-05-24,137.5783233642578
2022-05-25,135.71160888671875
2022-05-27,146.00738525390625
2022-05-30,147.23902893066406
2022-05-31,145.85342407226562
2022-06-01,147.52769470214844
2022-06-02,147.3544921875
2022-06-03,146.5654754638672
2022-06-07,141.56192016601562
2022-06-08,144.04444885253906
2022-06-09,138.61752319335938
2022-06-10,138.001708984375
2022-06-13,131.51632690429688
2022-06-14,128.97607421875
2022-06-15,130.4963836669922
2022-06-16,129.95753479003906
2022-06-17,130.47714233398438
2022-06-20,131.90122985839844
2022-06-21,132.0359344482422
2022-06-22,129.97679138183594
2022-06-23,129.55340576171875
2022-06-27,133.90264892578125
2022-06-28,133.57550048828125
2022-06-29,133.7679443359375
2022-06-30,132.45932006835938
2022-07-01,133.1905975341797
2022-07-04,135.05731201171875
2022-07-05,135.05731201171875
2022-07-06,138.6945037841797
2022-07-07,141.0230712890625
2022-07-08,140.98458862304688
2022-07-11,140.42649841308594
2022-07-12,143.7750244140625
2022-07-13,140.2917938232422
2022-07-14,134.76864624023438
2022-07-15,134.90335083007812
2022-07-18,137.5398406982422
2022-07-19,140.8306427001953
2022-07-20,141.1577911376953
2022-07-21,135.576904296875
2022-07-22,138.67526245117188
2022-07-25,139.29107666015625
2022-07-26,132.70948791503906
2022-07-27,131.88197326660156
2022-07-28,135.15353393554688
2022-07-29,140.3687744140625
2022-08-01,139.5605010986328
2022-08-02,137.2126922607422
2022-08-03,137.48211669921875
2022-08-04,142.85130310058594
2022-08-05,141.5426788330078
2022-08-08,143.64031982421875
2022-08-09,139.65672302246094
2022-08-10,145.7764434814453
2022-08-11,149.3751678466797
2022-08-12,150.31813049316406
2022-08-15,148.14352416992188
2022-08-16,147.41221618652344
2022-08-17,143.79428100585938
2022-08-18,143.832763671875
2022-08-19,139.73370361328125
2022-08-22,136.7508087158203
2022-08-23,135.40371704101562
2022-08-24,134.22979736328125
2022-08-25,134.4992218017578
2022-08-26,131.38162231445312
2022-08-29,131.22767639160156
2022-08-30,132.01669311523438
2022-08-31,130.1307373046875
2022-09-01,125.33887481689453
2022-09-02,126.85918426513672
2022-09-05,122.35599517822266
2022-09-06,121.99034881591797
2022-09-07,121.06661987304688
2022-09-08,119.95044708251953
2022-09-09,124.60758972167969
2022-09-12,126.47430419921875
2022-09-13,119.27688598632812
2022-09-14,118.60334014892578
2022-09-15,117.39093780517578
2022-09-16,117.42942810058594
2022-09-19,115.58196258544922
2022-09-20,112.94547271728516
2022-09-21,113.86920166015625
2022-09-22,111.69458770751953
2022-09-23,113.67676544189453
2022-09-26,114.75445556640625
2022-09-27,113.63827514648438
2022-09-28,117.16000366210938
2022-09-29,114.72000122070312
2022-09-30,116.22000122070312
2022-10-03,118.27999877929688
2022-10-04,121.54000091552734
2022-10-05,117.73999786376953
2022-10-06,118.68000030517578
2022-10-07,116.30000305175781
2022-10-10,117.72000122070312
2022-10-11,119.66000366210938
2022-10-12,118.95999908447266
2022-10-13,122.5
2022-10-14,123.0199966430664
2022-10-17,123.76000213623047
2022-10-18,125.94000244140625
2022-10-19,122.66000366210938
2022-10-20,121.30000305175781
2022-10-21,121.08000183105469
2022-10-24,124.26000213623047
2022-10-25,127.18000030517578
2022-10-26,127.18000030517578
2022-10-27,130.1199951171875
2022-10-28,136.67999267578125
2022-10-31,136.25999450683594
2022-11-01,132.4199981689453
2022-11-02,133.3800048828125
2022-11-03,131.16000366210938
2022-11-04,134.52000427246094
2022-11-07,136.83999633789062
2022-11-08,142.17999267578125
2022-11-09,141.60000610351562
2022-11-10,146.9600067138672
2022-11-11,151.75999450683594
2022-11-14,152.5399932861328
2022-11-15,148.74000549316406
2022-11-16,142.75999450683594
2022-11-17,141.36000061035156
2022-11-18,141.89999389648438
2022-11-21,138.22000122070312
2022-11-22,138.8000030517578
2022-11-23,139.6999969482422
2022-11-24,143.32000732421875
2022-11-25,145.75999450683594
2022-11-28,145.0800018310547
2022-11-29,145.5800018310547
2022-11-30,148.52000427246094
2022-12-01,150.89999389648438
2022-12-02,152.22000122070312
2022-12-05,151.8800048828125
2022-12-06,150.3800048828125
2022-12-07,149.89999389648438
2022-12-08,147.6199951171875
2022-12-09,148.3800048828125
2022-12-12,146.5399932861328
2022-12-13,152.27999877929688
2022-12-14,151.0
2022-12-15,144.0
2022-12-16,140.0
2022-12-19,140.0
2022-12-20,137.0800018310547
2022-12-21,139.4600067138672
2022-12-22,138.5
2022-12-23,140.36000061035156
2022-12-27,143.0399932861328
2022-12-28,141.0399932861328
2022-12-29,144.36000061035156
2022-12-30,140.77999877929688
2023-01-02,145.36000061035156
2023-01-03,147.63999938964844
2023-01-04,149.47999572753906
2023-01-05,157.25999450683594
2023-01-09,163.32000732421875
2023-01-10,159.3800048828125
2023-01-11,159.0
2023-01-12,157.5
2023-01-13,157.74000549316406
2023-01-16,161.25999450683594
2023-01-17,155.8000030517578
2023-01-18,155.60000610351562
2023-01-19,150.0
2023-01-20,150.39999389648438
2023-01-23,151.6999969482422
2023-01-24,151.13999938964844
2023-01-25,150.86000061035156
2023-01-26,151.83999633789062
2023-01-27,151.63999938964844
2023-01-30,151.97999572753906
2023-01-31,147.55999755859375
2023-02-01,147.27999877929688
2023-02-02,133.6999969482422
2023-02-03,132.0
2023-02-06,129.75999450683594
2023-02-07,129.6199951171875
2023-02-08,129.5
2023-02-09,129.86000061035156
2023-02-10,128.16000366210938
2023-02-13,128.4199981689453
2023-02-14,127.33999633789062
2023-02-15,128.13999938964844
2023-02-16,128.3000030517578
2023-02-17,127.68000030517578
2023-02-20,128.0800018310547
2023-02-21,131.9600067138672
2023-02-22,132.47999572753906
2023-02-23,130.74000549316406
2023-02-24,129.8000030517578
2023-02-27,129.1999969482422
2023-02-28,127.0199966430664
2023-03-01,125.19999694824219
2023-03-02,125.16000366210938
2023-03-03,127.30000305175781
2023-03-06,128.36000061035156
2023-03-07,126.05999755859375
2023-03-08,124.9800033569336
2023-03-09,125.58000183105469
2023-03-10,124.19999694824219
2023-03-13,123.44000244140625
2023-03-14,122.05999755859375
2023-03-15,116.9800033569336
2023-03-16,117.80000305175781
2023-03-17,115.0
2023-03-20,118.41999816894531
2023-03-21,121.66000366210938
2023-03-22,119.66000366210938
2023-03-23,119.69999694824219
2023-03-24,117.5
2023-03-27,118.0999984741211
2023-03-28,117.04000091552734
2023-03-29,118.94000244140625
2023-03-30,123.16000366210938
2023-03-31,125.91999816894531
2023-04-03,124.44999694824219
2023-04-04,125.55000305175781
2023-04-05,123.94999694824219
2023-04-06,125.05000305175781
2023-04-11,127.1500015258789
2023-04-12,126.30000305175781
2023-04-13,127.69999694824219
2023-04-14,132.5
2023-04-17,135.10000610351562
2023-04-18,136.5500030517578
2023-04-19,135.14999389648438
2023-04-20,136.5
2023-04-21,135.25
2023-04-24,134.89999389648438
2023-04-25,135.8000030517578
2023-04-26,136.0
2023-04-27,133.8000030517578
2023-04-28,154.5500030517578
2023-05-02,163.1999969482422
2023-05-03,173.6999969482422
2023-05-04,168.3000030517578
2023-05-05,169.8000030517578
2023-05-08,166.9499969482422
2023-05-09,164.75
2023-05-10,165.89999389648438
2023-05-11,165.0500030517578
2023-05-12,165.60000610351562
2023-05-15,162.5
2023-05-16,161.64999389648438
2023-05-17,161.0
2023-05-19,163.64999389648438
2023-05-22,164.0
2023-05-23,161.8000030517578
2023-05-24,158.0
2023-05-25,157.0500030517578
2023-05-26,157.0500030517578
2023-05-29,153.6999969482422
2023-05-30,148.6999969482422
2023-05-31,142.89999389648438
2023-06-01,143.6999969482422
2023-06-02,148.5
2023-06-05,147.4499969482422
2023-06-07,145.64999389648438
2023-06-08,144.39999389648438
2023-06-09,143.9499969482422
2023-06-12,143.1999969482422
2023-06-13,143.85000610351562
2023-06-14,145.39999389648438
2023-06-15,144.5
2023-06-16,144.75
2023-06-19,144.9499969482422
2023-06-20,144.35000610351562
2023-06-21,144.3000030517578
2023-06-22,138.25
2023-06-26,140.25
2023-06-27,144.5
2023-06-28,147.35000610351562
2023-06-29,145.64999389648438
2023-06-30,147.1999969482422
2023-07-03,148.0
2023-07-04,148.6999969482422
2023-07-05,149.60000610351562
2023-07-06,146.4499969482422
2023-07-07,147.25
2023-07-10,148.3000030517578
2023-07-11,150.0
2023-07-12,153.5500030517578
2023-07-13,152.4499969482422
2023-07-14,149.1999969482422
2023-07-17,150.1999969482422
2023-07-18,152.10000610351562
2023-07-19,153.4499969482422
2023-07-20,122.30000305175781
2023-07-21,123.19999694824219
2023-07-24,126.3499984741211
2023-07-25,128.25
2023-07-26,128.89999389648438
2023-07-27,129.60000610351562
2023-07-28,130.60000610351562
2023-07-31,130.0
2023-08-01,128.4499969482422
2023-08-02,126.80000305175781
2023-08-03,125.5999984741211
2023-08-04,126.9000015258789
2023-08-07,127.55000305175781
2023-08-08,127.5
2023-08-09,127.1500015258789
2023-08-10,128.8000030517578
2023-08-11,128.1999969482422
2023-08-14,128.35000610351562
2023-08-15,128.39999389648438
2023-08-16,128.0
2023-08-17,128.0
2023-08-18,127.19999694824219
2023-08-21,126.94999694824219
2023-08-22,126.75
2023-08-23,125.0999984741211
2023-08-24,121.0999984741211
2023-08-25,119.5
2023-08-28,118.80000305175781
2023-08-29,120.25
2023-08-30,120.19999694824219
2023-08-31,120.6500015258789
2023-09-01,118.44999694824219
2023-09-04,118.5999984741211
2023-09-05,117.69999694824219
2023-09-06,116.69999694824219
2023-09-07,112.9000015258789
2023-09-08,112.6500015258789
2023-09-11,115.80000305175781
2023-09-12,116.4000015258789
2023-09-13,116.30000305175781
2023-09-14,118.0999984741211
2023-09-15,117.8499984741211
2023-09-18,116.25
2023-09-19,115.80000305175781
2023-09-20,116.05000305175781
2023-09-21,112.8499984741211
2023-09-22,112.3499984741211
2023-09-25,110.5
2023-09-26,109.80000305175781
2023-09-27,109.75
2023-09-28,110.69999694824219
2023-09-29,113.05000305175781
2023-10-02,114.5999984741211
2023-10-03,112.80000305175781
2023-10-04,112.30000305175781
2023-10-05,112.69999694824219
2023-10-06,113.0999984741211
2023-10-09,112.19999694824219
2023-10-10,114.4000015258789
2023-10-11,114.9000015258789
2023-10-12,113.9000015258789
2023-10-13,113.3499984741211
2023-10-16,110.4000015258789
2023-10-17,110.5999984741211
2023-10-18,110.5999984741211
2023-10-19,111.3499984741211
2023-10-20,108.69999694824219
2023-10-23,107.5
2023-10-24,106.5999984741211
2023-10-25,105.05000305175781
2023-10-26,104.19999694824219
2023-10-27,90.0
2023-10-30,92.87999725341797
2023-10-31,93.5999984741211
2023-11-01,94.72000122070312
2023-11-02,96.23999786376953
2023-11-03,97.9000015258789
2023-11-06,98.66000366210938
2023-11-07,99.37999725341797
2023-11-08,98.62000274658203
2023-11-09,100.5999984741211
2023-11-10,98.66000366210938
2023-11-13,98.58000183105469
2023-11-14,103.25
2023-11-15,104.5999984741211
2023-11-16,103.8499984741211
2023-11-17,104.8499984741211
2023-11-20,106.05000305175781
2023-11-21,102.94999694824219
2023-11-22,102.25
2023-11-23,103.0
2023-11-24,103.25
2023-11-27,103.44999694824219
2023-11-28,102.30000305175781
2023-11-29,104.5
2023-11-30,103.25
2023-12-01,103.94999694824219
2023-12-04,103.5999984741211
2023-12-05,103.19999694824219
2023-12-06,105.19999694824219
2023-12-07,105.30000305175781
2023-12-08,104.69999694824219
2023-12-11,103.1500015258789
2023-12-12,100.44999694824219
2023-12-13,98.9000015258789
2023-12-14,107.25
2023-12-15,106.3499984741211
2023-12-18,107.05000305175781
2023-12-19,109.44999694824219
2023-12-20,110.4000015258789
2023-12-21,109.0
2023-12-22,108.55000305175781
2023-12-27,108.75
2023-12-28,107.94999694824219
2023-12-29,108.0999984741211
2024-01-02,108.55000305175781
2024-01-03,104.1500015258789
2024-01-04,104.3499984741211
2024-01-05,103.8499984741211
2024-01-08,105.6500015258789
2024-01-09,104.94999694824219
2024-01-10,103.05000305175781
2024-01-11,102.8499984741211
2024-01-12,97.9000015258789
2024-01-15,97.0199966430664
2024-01-16,98.26000213623047
2024-01-17,94.69999694824219
2024-01-18,94.30000305175781
2024-01-19,93.4000015258789
2024-01-22,97.31999969482422
2024-01-23,97.72000122070312
2024-01-24,98.08000183105469
2024-01-25,99.18000030517578
2024-01-26,100.5999984741211
2024-01-29,100.94999694824219
2024-01-30,97.91999816894531
2024-01-31,98.0
2024-02-01,97.45999908447266
2024-02-02,98.16000366210938
2024-02-05,92.0
2024-02-06,90.36000061035156
2024-02-07,89.12000274658203
2024-02-08,88.36000061035156
2024-02-09,88.73999786376953
2024-02-12,89.13999938964844
2024-02-13,87.66000366210938
2024-02-14,86.23999786376953
2024-02-15,87.19999694824219
2024-02-16,88.22000122070312
2024-02-19,86.9800033569336
2024-02-20,87.54000091552734
2024-02-21,88.77999877929688
2024-02-22,91.12000274658203
2024-02-23,90.4000015258789
2024-02-26,86.23999786376953
2024-02-27,89.0999984741211
2024-02-28,88.30000305175781
2024-02-29,88.5999984741211
2024-03-01,90.68000030517578
2024-03-04,88.04000091552734
2024-03-05,86.86000061035156
2024-03-06,88.0999984741211
2024-03-07,89.73999786376953
2024-03-08,90.13999938964844
2024-03-11,89.95999908447266
2024-03-12,93.18000030517578
2024-03-13,93.9800033569336
2024-03-14,93.0
2024-03-15,91.27999877929688
2024-03-18,90.33999633789062
2024-03-19,91.18000030517578
2024-03-20,91.0199966430664
2024-03-21,91.76000213623047
2024-03-22,92.41999816894531
2024-03-25,92.33999633789062
2024-03-26,94.80000305175781
2024-03-27,97.12000274658203
2024-03-28,95.62000274658203
2024-04-02,92.68000030517578
2024-04-03,95.0
2024-04-04,97.66000366210938
2024-04-05,92.9800033569336
2024-04-08,94.04000091552734
2024-04-09,95.16000366210938
2024-04-10,94.0
2024-04-11,94.37999725341797
2024-04-12,90.0999984741211
2024-04-15,90.26000213623047
2024-04-16,90.31999969482422
2024-04-17,89.5
2024-04-18,90.19999694824219
2024-04-19,91.08000183105469
2024-04-22,93.4000015258789
2024-04-23,95.18000030517578
2024-04-24,92.5
2024-04-25,89.63999938964844
2024-04-26,95.45999908447266
2024-04-29,98.54000091552734
2024-04-30,97.31999969482422
2024-05-02,91.80000305175781
2024-05-03,96.0
2024-05-06,96.0199966430664
2024-05-07,98.37999725341797
2024-05-08,96.86000061035156
2024-05-10,101.0
2024-05-13,100.30000305175781
2024-05-14,104.55000305175781
2024-05-15,101.94999694824219
2024-05-16,103.05000305175781
2024-05-17,101.8499984741211
2024-05-20,101.25
2024-05-21,98.81999969482422
2024-05-22,97.26000213623047
2024-05-23,96.12000274658203
2024-05-24,95.44000244140625
2024-05-27,96.94000244140625
2024-05-28,99.44000244140625
2024-05-29,95.18000030517578
2024-05-30,98.18000030517578
2024-05-31,99.77999877929688
2024-06-03,100.80000305175781
2024-06-04,99.16000366210938
2024-06-05,98.73999786376953
2024-06-07,95.9800033569336
2024-06-10,94.4000015258789
2024-06-11,95.94000244140625
2024-06-12,96.9800033569336
2024-06-13,97.62000274658203
2024-06-14,94.94000244140625
2024-06-17,93.4000015258789
2024-06-18,94.04000091552734
2024-06-19,90.05999755859375
2024-06-20,92.27999877929688
2024-06-24,92.9800033569336
2024-06-25,87.45999908447266
2024-06-26,90.5
2024-06-27,88.73999786376953
2024-06-28,87.86000061035156
2024-07-01,87.5199966430664
2024-07-02,84.95999908447266
2024-07-03,86.27999877929688
2024-07-04,85.9000015258789
2024-07-05,86.77999877929688
2024-07-08,86.81999969482422
2024-07-09,86.0
2024-07-10,85.62000274658203
2024-07-11,88.87999725341797
2024-07-12,89.9000015258789
2024-07-15,87.62000274658203
2024-07-16,86.4000015258789
2024-07-17,87.77999877929688
2024-07-18,90.37999725341797
2024-07-19,92.41999816894531
2024-07-22,95.5999984741211
2024-07-23,94.95999908447266
2024-07-24,94.31999969482422
2024-07-25,95.23999786376953
2024-07-26,95.87999725341797
2024-07-29,96.87999725341797
2024-07-30,95.68000030517578
2024-07-31,95.33999633789062
2024-08-01,91.91999816894531
2024-08-02,89.04000091552734
2024-08-05,85.31999969482422
2024-08-06,83.80000305175781
2024-08-07,85.9800033569336
2024-08-08,86.81999969482422
2024-08-09,86.04000091552734
2024-08-12,85.81999969482422
2024-08-13,85.63999938964844
2024-08-14,88.5999984741211
2024-08-15,93.13999938964844
2024-08-16,95.68000030517578
2024-08-19,95.62000274658203
2024-08-20,94.91999816894531
2024-08-21,95.5
2024-08-22,97.26000213623047
2024-08-23,98.69999694824219
2024-08-26,99.58000183105469
2024-08-27,97.22000122070312
2024-08-28,97.13999938964844
2024-08-29,97.16000366210938
2024-08-30,98.68000030517578
2024-09-02,96.41999816894531
2024-09-03,94.94000244140625
2024-09-04,95.26000213623047
2024-09-05,96.73999786376953
2024-09-06,96.44000244140625
2024-09-09,99.22000122070312
2024-09-10,96.9800033569336
2024-09-11,92.36000061035156
2024-09-12,92.19999694824219
2024-09-13,96.0
2024-09-16,95.27999877929688
2024-09-17,96.54000091552734
2024-09-18,97.72000122070312
2024-09-19,99.30000305175781
2024-09-20,95.27999877929688
2024-09-23,97.04000091552734
2024-09-24,98.05999755859375
2024-09-25,97.08000183105469
2024-09-26,99.66000366210938
2024-09-27,100.25
2024-09-30,98.54000091552734
2024-10-01,98.31999969482422
2024-10-02,100.9000015258789
2024-10-03,100.80000305175781
2024-10-04,103.5999984741211
2024-10-07,103.3499984741211
2024-10-08,101.6500015258789
2024-10-09,101.80000305175781
2024-10-10,99.45999908447266
2024-10-11,99.44000244140625
2024-10-14,99.9000015258789
