Date,MA
2016-11-23,99.38690185546875
2016-11-25,100.49903869628906
2016-11-28,98.24627685546875
2016-11-29,98.68352508544922
2016-11-30,97.14366912841797
2016-12-01,95.22360229492188
2016-12-02,96.09809112548828
2016-12-05,98.4268798828125
2016-12-06,96.9535903930664
2016-12-07,100.04277038574219
2016-12-08,99.63404846191406
2016-12-09,99.24434661865234
2016-12-12,98.17023468017578
2016-12-13,98.208251953125
2016-12-14,98.17023468017578
2016-12-15,99.18730163574219
2016-12-16,98.31282806396484
2016-12-19,98.41739654541016
2016-12-20,99.3678970336914
2016-12-21,99.01618194580078
2016-12-22,99.14926147460938
2016-12-23,99.52952575683594
2016-12-27,99.61502838134766
2016-12-28,98.5504379272461
2016-12-29,98.635986328125
2016-12-30,98.14171600341797
2017-01-03,100.17584228515625
2017-01-04,101.12635803222656
2017-01-05,101.90741729736328
2017-01-06,102.64083099365234
2017-01-09,102.44081115722656
2017-01-10,102.22172546386719
2017-01-11,102.6884536743164
2017-01-12,103.5456771850586
2017-01-13,103.53619384765625
2017-01-17,103.25045013427734
2017-01-18,103.49810028076172
2017-01-19,103.37425994873047
2017-01-20,104.73633575439453
2017-01-23,104.42198944091797
2017-01-24,104.69823455810547
2017-01-25,104.95541381835938
2017-01-26,104.18389892578125
2017-01-27,104.62201690673828
2017-01-30,104.10765838623047
2017-01-31,101.27879333496094
2017-02-01,100.01197052001953
2017-02-02,100.14531707763672
2017-02-03,101.51687622070312
2017-02-06,101.52641296386719
2017-02-07,101.53592681884766
2017-02-08,101.65026092529297
2017-02-09,102.20272064208984
2017-02-10,102.1740951538086
2017-02-13,103.1361312866211
2017-02-14,103.70762634277344
2017-02-15,104.45061492919922
2017-02-16,104.10765838623047
2017-02-17,104.22198486328125
2017-02-21,104.92684173583984
2017-02-22,104.24105072021484
2017-02-23,105.47930145263672
2017-02-24,105.7269287109375
2017-02-27,105.31734466552734
2017-02-28,105.21258544921875
2017-03-01,106.97469329833984
2017-03-02,106.041259765625
2017-03-03,106.43177032470703
2017-03-06,106.06982421875
2017-03-07,105.6888198852539
2017-03-08,105.70789337158203
2017-03-09,105.52690887451172
2017-03-10,105.92694854736328
2017-03-13,106.23171997070312
2017-03-14,105.24114227294922
2017-03-15,106.69845581054688
2017-03-16,107.31759643554688
2017-03-17,107.46998596191406
2017-03-20,107.06995391845703
2017-03-21,105.4507064819336
2017-03-22,106.15553283691406
2017-03-23,106.29841613769531
2017-03-24,106.66035461425781
2017-03-27,106.62226867675781
2017-03-28,107.1270980834961
2017-03-29,106.73656463623047
2017-03-30,107.31759643554688
2017-03-31,107.1270980834961
2017-04-03,106.90801239013672
2017-04-04,106.76512145996094
2017-04-05,106.95600891113281
2017-04-06,107.29959869384766
2017-04-07,107.11824798583984
2017-04-10,107.19462585449219
2017-04-11,106.99417877197266
2017-04-12,106.38338470458984
2017-04-13,106.14482116699219
2017-04-17,107.52863311767578
2017-04-18,107.38546752929688
2017-04-19,107.16597747802734
2017-04-20,109.36103820800781
2017-04-21,109.05561828613281
2017-04-24,110.4203872680664
2017-04-25,110.83074188232422
2017-04-26,110.8689193725586
2017-04-27,111.75648498535156
2017-04-28,111.0120620727539
2017-05-01,111.059814453125
2017-05-02,112.72997283935547
2017-05-03,111.97601318359375
2017-05-04,112.53909301757812
2017-05-05,112.13822174072266
2017-05-08,111.2888412475586
2017-05-09,111.09799194335938
2017-05-10,111.32703399658203
2017-05-11,111.21249389648438
2017-05-12,111.78511047363281
2017-05-15,112.81584930419922
2017-05-16,113.08305358886719
2017-05-17,111.4701919555664
2017-05-18,110.93573760986328
2017-05-19,112.21460723876953
2017-05-22,113.56977081298828
2017-05-23,114.14241027832031
2017-05-24,115.19218444824219
2017-05-25,116.35652923583984
2017-05-26,116.07977294921875
2017-05-30,116.09886932373047
2017-05-31,117.27275848388672
2017-06-01,117.76899719238281
2017-06-02,119.48687744140625
2017-06-05,120.15495300292969
2017-06-06,119.52505493164062
2017-06-07,119.47733306884766
2017-06-08,119.06695556640625
2017-06-09,117.4254379272461
2017-06-12,115.24948120117188
2017-06-13,116.73828887939453
2017-06-14,116.91008758544922
2017-06-15,115.87937927246094
2017-06-16,116.39472198486328
2017-06-19,117.47312927246094
2017-06-20,117.32044982910156
2017-06-21,117.48270416259766
2017-06-22,117.67357635498047
2017-06-23,118.35115814208984
2017-06-26,117.8835220336914
2017-06-27,117.13912963867188
2017-06-28,119.11466217041016
2017-06-29,115.96526336669922
2017-06-30,115.90797424316406
2017-07-03,115.26856231689453
2017-07-05,116.6262435913086
2017-07-06,115.4980239868164
2017-07-07,116.83657836914062
2017-07-10,117.34332275390625
2017-07-11,118.7774887084961
2017-07-12,119.78140258789062
2017-07-13,119.96305084228516
2017-07-14,121.43546295166016
2017-07-17,121.83705139160156
2017-07-18,122.12386322021484
2017-07-19,122.4202651977539
2017-07-20,122.83138275146484
2017-07-21,123.59629821777344
2017-07-24,123.83531951904297
2017-07-25,124.27511596679688
2017-07-26,125.24080657958984
2017-07-27,123.27120971679688
2017-07-28,122.29598236083984
2017-07-31,122.1907958984375
2017-08-01,123.80662536621094
2017-08-02,124.87747192382812
2017-08-03,124.18907165527344
2017-08-04,124.12213134765625
2017-08-07,124.65754699707031
2017-08-08,124.1412582397461
2017-08-09,124.02652740478516
2017-08-10,122.0665054321289
2017-08-11,122.90790557861328
2017-08-14,125.3364028930664
2017-08-15,125.80484771728516
2017-08-16,126.5602035522461
2017-08-17,125.13563537597656
2017-08-18,125.38421630859375
2017-08-21,126.1490707397461
2017-08-22,127.92747497558594
2017-08-23,127.22953033447266
2017-08-24,127.12435150146484
2017-08-25,126.9235610961914
2017-08-28,127.9752426147461
2017-08-29,127.9656982421875
2017-08-30,127.92747497558594
2017-08-31,127.44937133789062
2017-09-01,127.39208984375
2017-09-05,126.83748626708984
2017-09-06,127.05744171142578
2017-09-07,130.5376434326172
2017-09-08,131.19735717773438
2017-09-11,135.75799560546875
2017-09-12,136.1691131591797
2017-09-13,133.95095825195312
2017-09-14,135.26080322265625
2017-09-15,135.36598205566406
2017-09-18,135.19384765625
2017-09-19,136.23605346679688
2017-09-20,135.9970703125
2017-09-21,135.4998779296875
2017-09-22,135.66238403320312
2017-09-25,132.48809814453125
2017-09-26,132.296875
2017-09-27,133.53985595703125
2017-09-28,134.0465545654297
2017-09-29,135.00267028808594
2017-10-02,135.59547424316406
2017-10-03,136.7427978515625
2017-10-04,135.85362243652344
2017-10-05,137.6538848876953
2017-10-06,137.4336395263672
2017-10-09,138.41998291015625
2017-10-10,139.47329711914062
2017-10-11,140.62240600585938
2017-10-12,140.51710510253906
2017-10-13,141.0915985107422
2017-10-16,140.01910400390625
2017-10-17,139.74142456054688
2017-10-18,139.99037170410156
2017-10-19,138.8317108154297
2017-10-20,139.21475219726562
2017-10-23,139.38710021972656
2017-10-24,139.6169891357422
2017-10-25,140.03829956054688
2017-10-26,140.37339782714844
2017-10-27,142.2216033935547
2017-10-30,142.6333770751953
2017-10-31,142.46099853515625
2017-11-01,142.57591247558594
2017-11-02,141.96302795410156
2017-11-03,142.95892333984375
2017-11-06,143.7250213623047
2017-11-07,143.61007690429688
2017-11-08,143.61007690429688
2017-11-09,142.95892333984375
2017-11-10,143.19839477539062
2017-11-13,143.34201049804688
2017-11-14,143.5909881591797
2017-11-15,142.03964233398438
2017-11-16,143.95481872558594
2017-11-17,142.70040893554688
2017-11-20,143.21749877929688
2017-11-21,146.04234313964844
2017-11-22,144.8357696533203
2017-11-24,146.2626190185547
2017-11-27,146.48292541503906
2017-11-28,147.65109252929688
2017-11-29,142.058837890625
2017-11-30,144.0888671875
2017-12-01,143.34201049804688
2017-12-04,137.34739685058594
2017-12-05,138.9753875732422
2017-12-06,141.16827392578125
2017-12-07,143.11215209960938
2017-12-08,143.53346252441406
2017-12-11,144.4815216064453
2017-12-12,146.0327911376953
2017-12-13,145.25714111328125
2017-12-14,145.4870147705078
2017-12-15,146.8946075439453
2017-12-18,146.62649536132812
2017-12-19,145.24755859375
2017-12-20,145.02732849121094
2017-12-21,144.14634704589844
2017-12-22,144.4528045654297
2017-12-26,144.8645477294922
2017-12-27,144.97940063476562
2017-12-28,145.33375549316406
2017-12-29,144.94113159179688
2018-01-02,145.46786499023438
2018-01-03,147.29684448242188
2018-01-04,149.20245361328125
2018-01-05,152.2954864501953
2018-01-08,152.75582885742188
2018-01-09,152.9764404296875
2018-01-10,153.32171630859375
2018-01-11,154.33834838867188
2018-01-12,155.69064331054688
2018-01-16,155.65231323242188
2018-01-17,157.59927368164062
2018-01-18,158.7118377685547
2018-01-19,160.0066375732422
2018-01-22,161.3972930908203
2018-01-23,160.35191345214844
2018-01-24,160.17921447753906
2018-01-25,161.6946563720703
2018-01-26,163.37306213378906
2018-01-29,161.6562957763672
2018-01-30,160.35191345214844
2018-01-31,162.08787536621094
2018-02-01,165.8571319580078
2018-02-02,163.57449340820312
2018-02-05,157.85824584960938
2018-02-06,162.35641479492188
2018-02-07,161.8289337158203
2018-02-08,154.05062866210938
2018-02-09,158.44332885742188
2018-02-12,161.31101989746094
2018-02-13,163.16207885742188
2018-02-14,165.4639434814453
2018-02-15,167.545166015625
2018-02-16,168.46588134765625
2018-02-20,168.17820739746094
2018-02-21,165.27210998535156
2018-02-22,165.87628173828125
2018-02-23,168.5713653564453
2018-02-26,170.5950927734375
2018-02-27,168.73440551757812
2018-02-28,168.5713653564453
2018-03-01,166.3942413330078
2018-03-02,167.86163330078125
2018-03-05,171.2280731201172
2018-03-06,170.2689666748047
2018-03-07,171.8802947998047
2018-03-08,171.9186553955078
2018-03-09,175.7454376220703
2018-03-12,175.0740966796875
2018-03-13,173.60665893554688
2018-03-14,172.7530059814453
2018-03-15,173.54910278320312
2018-03-16,175.08370971679688
2018-03-19,173.19422912597656
2018-03-20,175.04530334472656
2018-03-21,173.35728454589844
2018-03-22,168.3412322998047
2018-03-23,164.8021240234375
2018-03-26,169.9236602783203
2018-03-27,165.4639434814453
2018-03-28,163.38267517089844
2018-03-29,167.99594116210938
2018-04-02,164.58155822753906
2018-04-03,165.41595458984375
2018-04-04,166.5860595703125
2018-04-05,168.6097412109375
2018-04-06,162.99102783203125
2018-04-09,163.605712890625
2018-04-10,167.81259155273438
2018-04-11,165.5458526611328
2018-04-12,167.88937377929688
2018-04-13,167.38037109375
2018-04-16,166.9961395263672
2018-04-17,171.28944396972656
2018-04-18,172.3651885986328
2018-04-19,171.9329376220703
2018-04-20,170.0792694091797
2018-04-23,168.49447631835938
2018-04-24,166.3910369873047
2018-04-25,165.65151977539062
2018-04-26,171.11656188964844
2018-04-27,168.98431396484375
2018-04-30,171.2222442626953
2018-05-01,173.12391662597656
2018-05-02,178.47373962402344
2018-05-03,179.10763549804688
2018-05-04,180.73081970214844
2018-05-07,181.6240692138672
2018-05-08,182.99754333496094
2018-05-09,183.0935516357422
2018-05-10,185.41793823242188
2018-05-11,185.7060546875
2018-05-14,184.524658203125
2018-05-15,184.40936279296875
2018-05-16,184.7744140625
2018-05-17,183.64102172851562
2018-05-18,182.8726043701172
2018-05-21,183.64102172851562
2018-05-22,184.04443359375
2018-05-23,185.36029052734375
2018-05-24,184.32298278808594
2018-05-25,183.61221313476562
2018-05-29,182.03707885742188
2018-05-30,184.1788787841797
2018-05-31,182.60374450683594
2018-06-01,187.6461639404297
2018-06-04,189.91287231445312
2018-06-05,191.4784393310547
2018-06-06,195.1762237548828
2018-06-07,191.6512908935547
2018-06-08,192.13156127929688
2018-06-11,190.642822265625
2018-06-12,192.2179718017578
2018-06-13,191.52645874023438
2018-06-14,191.430419921875
2018-06-15,191.6416778564453
2018-06-18,193.1784210205078
2018-06-19,191.79537963867188
2018-06-20,193.5722198486328
2018-06-21,192.8423309326172
2018-06-22,193.5146026611328
2018-06-25,187.27157592773438
2018-06-26,188.69309997558594
2018-06-27,185.54275512695312
2018-06-28,189.3077850341797
2018-06-29,188.75071716308594
2018-07-02,189.8553009033203
2018-07-03,188.52980041503906
2018-07-05,191.00782775878906
2018-07-06,191.87330627441406
2018-07-09,193.22927856445312
2018-07-10,193.79664611816406
2018-07-11,196.02774047851562
2018-07-12,199.8167266845703
2018-07-13,198.01841735839844
2018-07-16,196.258544921875
2018-07-17,198.46075439453125
2018-07-18,200.37454223632812
2018-07-19,198.1627197265625
2018-07-20,198.78773498535156
2018-07-23,199.87440490722656
2018-07-24,201.5477752685547
2018-07-25,205.9522247314453
2018-07-26,199.42245483398438
2018-07-27,195.1622314453125
2018-07-30,190.28660583496094
2018-07-31,190.41156005859375
2018-08-01,193.48892211914062
2018-08-02,194.267822265625
2018-08-03,193.48892211914062
2018-08-06,193.8158721923828
2018-08-07,194.85447692871094
2018-08-08,195.0853271484375
2018-08-09,195.79690551757812
2018-08-10,194.8833465576172
2018-08-13,194.55638122558594
2018-08-14,196.0662384033203
2018-08-15,192.56573486328125
2018-08-16,195.79690551757812
2018-08-17,195.42189025878906
2018-08-20,196.9029083251953
2018-08-21,195.30648803710938
2018-08-22,196.47976684570312
2018-08-23,197.35488891601562
2018-08-24,201.3746795654297
2018-08-27,203.42303466796875
2018-08-28,204.4808807373047
2018-08-29,206.34652709960938
2018-08-30,205.6060333251953
2018-08-31,207.2986602783203
2018-09-04,208.51031494140625
2018-09-05,203.06724548339844
2018-09-06,204.6155242919922
2018-09-07,202.99990844726562
2018-09-10,203.5576629638672
2018-09-11,205.26947021484375
2018-09-12,205.8271484375
2018-09-13,208.89491271972656
2018-09-14,209.60659790039062
2018-09-17,208.17369079589844
2018-09-18,211.6165313720703
2018-09-19,209.82778930664062
2018-09-20,212.90513610839844
2018-09-21,213.39559936523438
2018-09-24,212.86663818359375
2018-09-25,213.60716247558594
2018-09-26,213.74176025390625
2018-09-27,213.78985595703125
2018-09-28,214.07838439941406
2018-10-01,215.19393920898438
2018-10-02,213.84754943847656
2018-10-03,214.57846069335938
2018-10-04,207.86598205566406
2018-10-05,205.32420349121094
2018-10-08,200.51023864746094
2018-10-09,201.9544677734375
2018-10-10,189.37083435058594
2018-10-11,187.2719268798828
2018-10-12,196.62060546875
2018-10-15,192.86572265625
2018-10-16,200.04815673828125
2018-10-17,199.6630401611328
2018-10-18,196.04293823242188
2018-10-19,195.50375366210938
2018-10-22,196.8901824951172
2018-10-23,194.897216796875
2018-10-24,188.4080047607422
2018-10-25,196.60133361816406
2018-10-26,190.14102172851562
2018-10-29,183.9310302734375
2018-10-30,180.7441864013672
2018-10-31,190.3142852783203
2018-11-01,192.27842712402344
2018-11-02,190.36245727539062
2018-11-05,190.61276245117188
2018-11-06,191.73927307128906
2018-11-07,200.4910125732422
2018-11-08,201.087890625
2018-11-09,197.96849060058594
2018-11-12,191.72967529296875
2018-11-13,190.79571533203125
2018-11-14,190.2276611328125
2018-11-15,193.24122619628906
2018-11-16,191.63333129882812
2018-11-19,182.23654174804688
2018-11-20,180.09913635253906
2018-11-21,180.67684936523438
2018-11-23,175.80511474609375
2018-11-26,184.71092224121094
2018-11-27,185.79881286621094
2018-11-28,194.75279235839844
2018-11-29,189.3419189453125
2018-11-30,193.5878448486328
2018-12-03,202.05072021484375
2018-12-04,193.0294189453125
2018-12-06,195.43638610839844
2018-12-07,189.18785095214844
2018-12-10,190.68983459472656
2018-12-11,190.38172912597656
2018-12-12,192.83688354492188
2018-12-13,191.55636596679688
2018-12-14,188.0614013671875
2018-12-17,183.36305236816406
2018-12-18,184.47984313964844
2018-12-19,180.15692138671875
2018-12-20,175.9110565185547
2018-12-21,168.67086791992188
2018-12-24,168.15097045898438
2018-12-26,179.4925537109375
2018-12-27,181.66856384277344
2018-12-28,179.2326202392578
2018-12-31,181.62998962402344
2019-01-02,182.67945861816406
2019-01-03,174.43795776367188
2019-01-04,182.69863891601562
2019-01-07,184.10435485839844
2019-01-08,185.4449462890625
2019-01-09,188.81089782714844
2019-01-10,189.94891357421875
2019-01-11,188.93624877929688
2019-01-14,188.48297119140625
2019-01-15,189.53421020507812
2019-01-16,190.73976135253906
2019-01-17,192.22503662109375
2019-01-18,194.8193817138672
2019-01-22,192.36972045898438
2019-01-23,191.29913330078125
2019-01-24,192.68798828125
2019-01-25,195.7260284423828
2019-01-28,193.0448455810547
2019-01-29,192.15756225585938
2019-01-30,196.7676239013672
2019-01-31,203.62486267089844
2019-02-01,206.1710662841797
2019-02-04,207.2705078125
2019-02-05,208.18673706054688
2019-02-06,207.64663696289062
2019-02-07,206.3638916015625
2019-02-08,208.8811492919922
2019-02-11,209.3826904296875
2019-02-12,211.1283416748047
2019-02-13,212.7003936767578
2019-02-14,211.99632263183594
2019-02-15,214.21453857421875
2019-02-19,212.74859619140625
2019-02-20,213.2501220703125
2019-02-21,211.5141143798828
2019-02-22,215.38156127929688
2019-02-25,215.38156127929688
2019-02-26,216.03733825683594
2019-02-27,216.58714294433594
2019-02-28,216.7799835205078
2019-03-01,219.17185974121094
2019-03-04,218.24598693847656
2019-03-05,218.178466796875
2019-03-06,216.4906768798828
2019-03-07,214.50389099121094
2019-03-08,213.9831085205078
2019-03-11,217.61903381347656
2019-03-12,218.87283325195312
2019-03-13,220.37738037109375
2019-03-14,221.3515167236328
2019-03-15,222.95248413085938
2019-03-18,222.2002410888672
2019-03-19,222.79820251464844
2019-03-20,221.71800231933594
2019-03-21,227.4854278564453
2019-03-22,222.5570526123047
2019-03-25,222.22914123535156
2019-03-26,224.9971466064453
2019-03-27,224.2545166015625
2019-03-28,226.5113525390625
2019-03-29,227.0803680419922
2019-04-01,230.55239868164062
2019-04-02,230.75489807128906
2019-04-03,230.43667602539062
2019-04-04,227.66868591308594
2019-04-05,228.2184600830078
2019-04-08,228.189453125
2019-04-09,227.84176635742188
2019-04-10,228.9524383544922
2019-04-11,227.96730041503906
2019-04-12,230.66188049316406
2019-04-15,230.97091674804688
2019-04-16,231.87881469726562
2019-04-17,232.75770568847656
2019-04-18,232.65147399902344
