Date,BNZL.L
2019-05-01,2276.55859375
2019-05-02,2233.62353515625
2019-05-03,2242.60986328125
2019-05-07,2228.630615234375
2019-05-08,2235.6201171875
2019-05-09,2186.69384765625
2019-05-10,2121.792236328125
2019-05-13,2096.82958984375
2019-05-14,2089.84033203125
2019-05-15,2081.85302734375
2019-05-16,2056.890869140625
2019-05-17,2115.801513671875
2019-05-20,2103.819580078125
2019-05-21,2084.84814453125
2019-05-22,2134.773193359375
2019-05-23,2098.172119140625
2019-05-24,2087.187255859375
2019-05-28,2100.169189453125
2019-05-29,2056.22802734375
2019-05-30,2091.181884765625
2019-05-31,2112.153076171875
2019-06-03,2124.13720703125
2019-06-04,2125.1357421875
2019-06-05,2154.0966796875
2019-06-06,2169.07666015625
2019-06-07,2176.067138671875
2019-06-10,2152.099609375
2019-06-11,2171.07373046875
2019-06-12,2167.079345703125
2019-06-13,2156.093994140625
2019-06-14,2162.086181640625
2019-06-17,2152.099609375
2019-06-18,2174.06982421875
2019-06-19,2132.126220703125
2019-06-20,2117.146484375
2019-06-21,2099.170654296875
2019-06-24,2143.11181640625
2019-06-25,2143.11181640625
2019-06-26,2111.155029296875
2019-06-27,2112.153076171875
2019-06-28,2074.2041015625
2019-07-01,2114.150634765625
2019-07-02,2107.16015625
2019-07-03,2147.10595703125
2019-07-04,2128.13134765625
2019-07-05,2118.145263671875
2019-07-08,2105.16259765625
2019-07-09,2113.15234375
2019-07-10,2101.16845703125
2019-07-11,2106.160888671875
2019-07-12,2127.13330078125
2019-07-15,2146.10791015625
2019-07-16,2175.068359375
2019-07-17,2147.10595703125
2019-07-18,2142.113037109375
2019-07-19,2172.072509765625
2019-07-22,2174.06982421875
2019-07-23,2180.061767578125
2019-07-24,2154.0966796875
2019-07-25,2145.109130859375
2019-07-26,2155.095458984375
2019-07-29,2142.113037109375
2019-07-30,2144.10986328125
2019-07-31,2147.10595703125
2019-08-01,2163.084716796875
2019-08-02,2139.11669921875
2019-08-05,2079.1982421875
2019-08-06,2044.2447509765625
2019-08-07,2071.208251953125
2019-08-08,2109.1572265625
2019-08-09,2115.149169921875
2019-08-12,2085.189453125
2019-08-13,2087.187255859375
2019-08-14,2035.257080078125
2019-08-15,2022.2742919921875
2019-08-16,2029.26513671875
2019-08-19,2034.2581787109375
2019-08-20,2036.255615234375
2019-08-21,2047.2408447265625
2019-08-22,2032.2607421875
2019-08-23,2030.263671875
2019-08-27,2024.2718505859375
2019-08-28,1975.837158203125
2019-08-29,1992.3145751953125
2019-08-30,2010.2906494140625
2019-09-02,2056.22802734375
2019-09-03,2054.2314453125
2019-09-04,2047.2408447265625
2019-09-05,2070.2099609375
2019-09-06,2079.1982421875
2019-09-09,2073.205810546875
2019-09-10,2104.164306640625
2019-09-11,2159.089599609375
2019-09-12,2094.177734375
2019-09-13,2120.142333984375
2019-09-16,2125.1357421875
2019-09-17,2126.134521484375
2019-09-18,2096.1748046875
2019-09-19,2096.1748046875
2019-09-20,2078.198974609375
2019-09-23,2069.211181640625
2019-09-24,2072.207275390625
2019-09-25,2072.207275390625
2019-09-26,2087.187255859375
2019-09-27,2144.10986328125
2019-09-30,2122.1396484375
2019-10-01,2122.1396484375
2019-10-02,2037.25439453125
2019-10-03,2003.2999267578125
2019-10-04,2010.2906494140625
2019-10-07,2016.282470703125
2019-10-08,2006.2960205078125
2019-10-09,1985.3240966796875
2019-10-10,1984.3255615234375
2019-10-11,2022.2742919921875
2019-10-14,1981.3294677734375
2019-10-15,1982.82763671875
2019-10-16,1973.839599609375
2019-10-17,1982.3282470703125
2019-10-18,1961.356689453125
2019-10-21,1995.3109130859375
2019-10-22,1940.385009765625
2019-10-23,1975.337646484375
2019-10-24,1996.8087158203125
2019-10-25,1998.3065185546875
2019-10-28,1979.83154296875
2019-10-29,1981.8289794921875
2019-10-30,1987.821044921875
2019-10-31,2005.2972412109375
2019-11-01,2009.2918701171875
2019-11-04,2027.2679443359375
2019-11-05,2024.2718505859375
2019-11-06,2053.23291015625
2019-11-07,2096.1748046875
2019-11-08,2087.187255859375
2019-11-11,2058.22607421875
2019-11-12,2036.255615234375
2019-11-13,2052.234130859375
2019-11-14,2026.4217529296875
2019-11-15,2021.4281005859375
2019-11-18,2040.404052734375
2019-11-19,2052.388916015625
2019-11-20,2015.435791015625
2019-11-21,1968.495361328125
2019-11-22,2021.4281005859375
2019-11-25,2064.373291015625
2019-11-26,2113.311767578125
2019-11-27,2125.296142578125
2019-11-28,2116.307861328125
2019-11-29,2120.30224609375
2019-12-02,2117.30615234375
2019-12-03,2053.3876953125
2019-12-04,2068.3681640625
2019-12-05,2081.3515625
2019-12-06,2126.294921875
2019-12-09,2104.322998046875
2019-12-10,2059.379638671875
2019-12-11,2053.3876953125
2019-12-12,2067.36962890625
2019-12-13,2058.381103515625
2019-12-16,2097.331298828125
2019-12-17,2070.3662109375
2019-12-18,2063.375
2019-12-19,2039.4053955078125
2019-12-20,2048.39404296875
2019-12-23,2112.3125
2019-12-24,2147.267822265625
2019-12-27,2114.31005859375
2019-12-30,2081.3515625
2019-12-31,2062.376220703125
2020-01-02,2089.341796875
2020-01-03,2091.339599609375
2020-01-06,2065.3720703125
2020-01-07,2049.392333984375
2020-01-08,2027.4207763671875
2020-01-09,2039.4053955078125
2020-01-10,2037.4080810546875
2020-01-13,2078.355712890625
2020-01-14,2095.33447265625
2020-01-15,2098.330322265625
2020-01-16,2072.363525390625
2020-01-17,2083.349609375
2020-01-20,2072.363525390625
2020-01-21,2067.36962890625
2020-01-22,2067.36962890625
2020-01-23,2025.4229736328125
2020-01-24,2036.4090576171875
2020-01-27,2007.446044921875
2020-01-28,2002.452392578125
2020-01-29,2000.454833984375
2020-01-30,1968.9949951171875
2020-01-31,1962.5032958984375
2020-02-03,1976.4853515625
2020-02-04,1985.4737548828125
2020-02-05,1993.4639892578125
2020-02-06,1998.457275390625
2020-02-07,1976.98486328125
2020-02-10,1984.4752197265625
2020-02-11,1967.4969482421875
2020-02-12,1946.5235595703125
2020-02-13,1944.526123046875
2020-02-14,1932.5413818359375
2020-02-17,1933.5400390625
2020-02-18,1909.0711669921875
2020-02-19,1917.560302734375
2020-02-20,1925.0509033203125
2020-02-21,1946.024169921875
2020-02-24,1998.457275390625
2020-02-25,2047.395263671875
2020-02-26,2005.448486328125
2020-02-27,1979.4815673828125
2020-02-28,1867.6240234375
2020-03-02,1907.5731201171875
2020-03-03,1958.0089111328125
2020-03-04,1983.4764404296875
2020-03-05,1961.5045166015625
2020-03-06,1915.56298828125
2020-03-09,1837.6619873046875
2020-03-10,1776.240234375
2020-03-11,1760.7596435546875
2020-03-12,1664.38232421875
2020-03-13,1680.3619384765625
2020-03-16,1524.5601806640625
2020-03-17,1394.7255859375
2020-03-18,1275.37744140625
2020-03-19,1356.2747802734375
2020-03-20,1420.6925048828125
2020-03-23,1393.2274169921875
2020-03-24,1408.2083740234375
2020-03-25,1460.6416015625
2020-03-26,1500.0916748046875
2020-03-27,1511.5767822265625
2020-03-30,1552.524658203125
2020-03-31,1627.429443359375
2020-04-01,1563.0113525390625
2020-04-02,1503.087646484375
2020-04-03,1548.0302734375
2020-04-06,1564.509521484375
2020-04-07,1642.909912109375
2020-04-08,1685.3558349609375
2020-04-09,1691.84765625
2020-04-14,1725.8040771484375
2020-04-15,1634.420654296875
2020-04-16,1595.47021484375
2020-04-17,1668.37744140625
2020-04-20,1668.37744140625
2020-04-21,1612.9478759765625
2020-04-22,1689.3507080078125
2020-04-23,1687.3531494140625
2020-04-24,1717.3153076171875
2020-04-27,1727.8018798828125
2020-04-28,1723.3077392578125
2020-04-29,1791.220947265625
2020-04-30,1725.3050537109375
2020-05-01,1687.3531494140625
2020-05-04,1655.39404296875
2020-05-05,1707.8271484375
2020-05-06,1739.7864990234375
2020-05-07,1728.3011474609375
2020-05-11,1740.7852783203125
2020-05-12,1747.277099609375
2020-05-13,1717.814453125
2020-05-14,1637.9158935546875
2020-05-15,1707.8271484375
2020-05-18,1820.184326171875
2020-05-19,1793.718017578125
2020-05-20,1802.7064208984375
2020-05-21,1804.2047119140625
2020-05-22,1812.69384765625
2020-05-26,1814.19189453125
2020-05-27,1905.5758056640625
2020-05-28,1920.556640625
2020-05-29,1884.1029052734375
2020-06-01,1902.579345703125
2020-06-02,1918.5592041015625
2020-06-03,1983.4764404296875
2020-06-04,1987.970947265625
2020-06-05,2014.43701171875
2020-06-08,1992.46484375
2020-06-09,1986.4727783203125
2020-06-10,1975.9862060546875
2020-06-11,1878.6097412109375
2020-06-12,1881.60595703125
2020-06-15,2066.371337890625
2020-06-16,2146.269775390625
2020-06-17,2085.3466796875
2020-06-18,2094.335693359375
2020-06-19,2099.3291015625
2020-06-22,2090.340576171875
2020-06-23,2119.303466796875
2020-06-24,2059.379638671875
2020-06-25,2104.322998046875
2020-06-26,2142.274658203125
2020-06-29,2159.252197265625
2020-06-30,2163.247802734375
2020-07-01,2187.217041015625
2020-07-02,2209.189208984375
2020-07-03,2187.217041015625
2020-07-06,2239.150634765625
2020-07-07,2226.16796875
2020-07-08,2208.190673828125
2020-07-09,2128.2919921875
2020-07-10,2194.20849609375
2020-07-13,2217.17919921875
2020-07-14,2222.172607421875
2020-07-15,2242.14697265625
2020-07-16,2249.138671875
2020-07-17,2259.125732421875
2020-07-20,2280.0986328125
2020-07-21,2257.12841796875
2020-07-22,2280.0986328125
2020-07-23,2256.12939453125
2020-07-24,2230.1630859375
2020-07-27,2231.1611328125
2020-07-28,2242.14697265625
2020-07-29,2264.119140625
2020-07-30,2220.175048828125
2020-07-31,2195.20703125
2020-08-03,2277.10302734375
2020-08-04,2267.115478515625
2020-08-05,2310.06103515625
2020-08-06,2300.07373046875
2020-08-07,2304.06884765625
2020-08-10,2315.0546875
2020-08-11,2370.983154296875
2020-08-12,2413.928955078125
2020-08-13,2441.8935546875
2020-08-14,2380.970703125
2020-08-17,2396.950439453125
2020-08-18,2396.950439453125
2020-08-19,2410.9326171875
2020-08-20,2406.93798828125
2020-08-21,2401.944580078125
2020-08-24,2463.865234375
2020-08-25,2436.8994140625
2020-08-26,2497.822509765625
2020-08-27,2471.854736328125
2020-08-28,2418.923095703125
2020-09-01,2416.925048828125
2020-09-02,2429.908203125
2020-09-03,2387.962158203125
2020-09-04,2360.99609375
2020-09-07,2412.929931640625
2020-09-08,2388.96044921875
2020-09-09,2394.953125
2020-09-10,2360.99609375
2020-09-11,2364.99072265625
2020-09-14,2388.96044921875
2020-09-15,2439.895751953125
2020-09-16,2429.908203125
2020-09-17,2439.895751953125
2020-09-18,2453.8779296875
2020-09-21,2413.928955078125
2020-09-22,2422.917724609375
2020-09-23,2477.847900390625
2020-09-24,2440.89453125
2020-09-25,2483.839599609375
2020-09-28,2489.83251953125
2020-09-29,2498.8212890625
2020-09-30,2503.814453125
2020-10-01,2502.815673828125
2020-10-02,2519.794189453125
2020-10-05,2517.796630859375
2020-10-06,2511.804443359375
2020-10-07,2515.798828125
2020-10-08,2492.828125
2020-10-09,2476.848876953125
2020-10-12,2514.80029296875
2020-10-13,2549.756103515625
2020-10-14,2599.6923828125
2020-10-15,2537.12158203125
2020-10-16,2554.102294921875
2020-10-19,2541.11669921875
2020-10-20,2497.166748046875
2020-10-21,2469.198486328125
2020-10-22,2451.218994140625
2020-10-23,2463.205322265625
2020-10-26,2451.218994140625
2020-10-27,2438.2333984375
2020-10-28,2401.27587890625
2020-10-29,2408.267578125
2020-10-30,2397.27978515625
2020-11-02,2432.240234375
2020-11-03,2488.1767578125
2020-11-04,2528.131591796875
2020-11-05,2543.11474609375
2020-11-06,2548.109130859375
2020-11-09,2457.2119140625
2020-11-10,2412.26318359375
2020-11-11,2437.234619140625
2020-11-12,2480.18603515625
2020-11-13,2437.234619140625
2020-11-16,2396.281005859375
2020-11-17,2379.300537109375
2020-11-18,2361.321044921875
2020-11-19,2377.302490234375
2020-11-20,2424.249267578125
2020-11-23,2387.29150390625
2020-11-24,2310.37890625
2020-11-25,2299.39111328125
2020-11-26,2341.34326171875
2020-11-27,2313.375244140625
2020-11-30,2356.326416015625
2020-12-01,2357.325439453125
2020-12-02,2364.317626953125
2020-12-03,2332.509765625
2020-12-04,2332.509765625
2020-12-07,2345.495849609375
2020-12-08,2413.423095703125
2020-12-09,2419.416748046875
2020-12-10,2417.4189453125
2020-12-11,2459.373779296875
2020-12-14,2476.355712890625
2020-12-15,2473.359375
2020-12-16,2382.4560546875
2020-12-17,2382.4560546875
2020-12-18,2447.38671875
2020-12-21,2436.3984375
2020-12-22,2456.377197265625
2020-12-23,2429.406005859375
2020-12-24,2405.431884765625
2020-12-29,2489.341552734375
2020-12-30,2483.34814453125
2020-12-31,2440.39404296875
2021-01-04,2527.30126953125
2021-01-05,2519.31005859375
2021-01-06,2498.33251953125
2021-01-07,2528.300537109375
2021-01-08,2502.328369140625
2021-01-11,2480.3515625
2021-01-12,2464.36865234375
2021-01-13,2488.3427734375
2021-01-14,2454.37939453125
2021-01-15,2435.399658203125
2021-01-18,2432.402587890625
2021-01-19,2427.408447265625
2021-01-20,2417.4189453125
2021-01-21,2443.391357421875
2021-01-22,2405.431884765625
2021-01-25,2451.3828125
2021-01-26,2400.436767578125
2021-01-27,2402.43505859375
2021-01-28,2406.4306640625
2021-01-29,2347.493408203125
2021-02-01,2401.43603515625
2021-02-02,2461.37158203125
2021-02-03,2416.419677734375
2021-02-04,2378.46044921875
2021-02-05,2339.501953125
2021-02-08,2361.478515625
2021-02-09,2310.532958984375
2021-02-10,2281.563720703125
2021-02-11,2313.52978515625
2021-02-12,2340.501220703125
2021-02-15,2343.497802734375
2021-02-16,2343.497802734375
2021-02-17,2308.53515625
2021-02-18,2296.5478515625
2021-02-19,2279.566162109375
2021-02-22,2247.600341796875
2021-02-23,2258.58837890625
2021-02-24,2257.589599609375
2021-02-25,2270.57568359375
2021-02-26,2234.614013671875
2021-03-01,2252.594970703125
2021-03-02,2246.600830078125
2021-03-03,2263.583251953125
2021-03-04,2223.6259765625
2021-03-05,2175.677001953125
2021-03-08,2147.70654296875
2021-03-09,2212.637451171875
2021-03-10,2243.604248046875
2021-03-11,2240.607666015625
2021-03-12,2237.611083984375
2021-03-15,2239.6083984375
2021-03-16,2273.572509765625
2021-03-17,2263.583251953125
2021-03-18,2259.58740234375
2021-03-19,2247.600341796875
2021-03-22,2294.550048828125
2021-03-23,2350.490234375
2021-03-24,2315.527587890625
2021-03-25,2323.51904296875
2021-03-26,2300.543701171875
2021-03-29,2295.548828125
2021-03-30,2299.544677734375
2021-03-31,2320.5224609375
2021-04-01,2357.48291015625
2021-04-06,2322.52001953125
2021-04-07,2377.461181640625
2021-04-08,2400.436767578125
2021-04-09,2406.4306640625
2021-04-12,2431.404296875
2021-04-13,2452.3818359375
2021-04-14,2430.40478515625
2021-04-15,2476.355712890625
2021-04-16,2505.32470703125
2021-04-19,2517.31201171875
2021-04-20,2501.3291015625
2021-04-21,2421.414306640625
2021-04-22,2453.38037109375
2021-04-23,2451.3828125
2021-04-26,2445.388916015625
2021-04-27,2338.503173828125
2021-04-28,2288.556396484375
2021-04-29,2307.536376953125
2021-04-30,2324.51806640625
2021-05-04,2302.541259765625
2021-05-05,2317.525390625
2021-05-06,2335.50634765625
2021-05-07,2345.495849609375
2021-05-10,2313.52978515625
2021-05-11,2267.57861328125
2021-05-12,2277.568115234375
2021-05-13,2279.566162109375
2021-05-14,2303.540283203125
2021-05-17,2317.525390625
2021-05-18,2304.53955078125
2021-05-19,2293.55078125
2021-05-20,2281.944580078125
2021-05-21,2281.944580078125
2021-05-24,2285.94091796875
2021-05-25,2273.951904296875
2021-05-26,2280.9453125
2021-05-27,2248.974365234375
2021-05-28,2282.94384765625
2021-06-01,2277.9482421875
2021-06-02,2308.92041015625
2021-06-03,2308.92041015625
2021-06-04,2269.955078125
2021-06-07,2269.955078125
2021-06-08,2277.9482421875
2021-06-09,2279.946044921875
2021-06-10,2255.968017578125
2021-06-11,2305.9228515625
2021-06-14,2282.94384765625
2021-06-15,2301.926513671875
2021-06-16,2351.881591796875
2021-06-17,2336.89501953125
2021-06-18,2328.90234375
2021-06-21,2376.859130859375
2021-06-22,2382.853515625
2021-06-23,2380.85546875
2021-06-24,2397.84033203125
2021-06-25,2412.826171875
2021-06-28,2404.833984375
2021-06-29,2428.812255859375
2021-06-30,2386.85009765625
2021-07-01,2425.815185546875
2021-07-02,2426.814208984375
2021-07-05,2437.804443359375
2021-07-06,2452.790771484375
2021-07-07,2477.768310546875
2021-07-08,2464.780029296875
2021-07-09,2553.69970703125
2021-07-12,2573.681884765625
2021-07-13,2610.648681640625
2021-07-14,2591.66552734375
2021-07-15,2582.673583984375
2021-07-16,2593.6640625
2021-07-19,2586.669921875
2021-07-20,2589.66748046875
2021-07-21,2598.659423828125
2021-07-22,2629.63134765625
2021-07-23,2664.60009765625
2021-07-26,2639.62255859375
2021-07-27,2626.634033203125
2021-07-28,2645.616943359375
2021-07-29,2659.604248046875
2021-07-30,2663.60107421875
2021-08-02,2671.593505859375
2021-08-03,2662.6015625
2021-08-04,2663.60107421875
2021-08-05,2661.602783203125
2021-08-06,2616.64306640625
2021-08-09,2609.6494140625
2021-08-10,2596.6611328125
2021-08-11,2633.62744140625
2021-08-12,2656.607177734375
2021-08-13,2655.60791015625
2021-08-16,2638.623046875
2021-08-17,2649.613525390625
2021-08-18,2656.607177734375
2021-08-19,2683.582763671875
2021-08-20,2688.577880859375
2021-08-23,2697.570068359375
2021-08-24,2672.593017578125
2021-08-25,2665.59912109375
2021-08-26,2672.593017578125
2021-08-27,2677.587890625
2021-08-31,2633.62744140625
2021-09-01,2651.612060546875
2021-09-02,2649.613525390625
2021-09-03,2591.66552734375
2021-09-06,2597.659912109375
2021-09-07,2615.643798828125
2021-09-08,2577.677978515625
2021-09-09,2565.68896484375
2021-09-10,2564.689697265625
2021-09-13,2567.687255859375
2021-09-14,2600.65771484375
2021-09-15,2525.72509765625
2021-09-16,2547.705078125
2021-09-17,2505.742919921875
2021-09-20,2501.74658203125
2021-09-21,2503.74462890625
2021-09-22,2540.711669921875
2021-09-23,2537.714599609375
2021-09-24,2484.76171875
2021-09-27,2477.768310546875
2021-09-28,2436.804931640625
2021-09-29,2454.788818359375
2021-09-30,2452.790771484375
2021-10-01,2417.822021484375
2021-10-04,2418.821533203125
2021-10-05,2444.797607421875
2021-10-06,2397.84033203125
2021-10-07,2413.825927734375
2021-10-08,2396.841064453125
2021-10-11,2394.843017578125
2021-10-12,2440.80126953125
2021-10-13,2511.737548828125
2021-10-14,2501.74658203125
2021-10-15,2518.731201171875
2021-10-18,2535.7158203125
2021-10-19,2511.737548828125
2021-10-20,2514.734619140625
2021-10-21,2547.705078125
2021-10-22,2582.673583984375
2021-10-25,2583.672607421875
2021-10-26,2606.651611328125
2021-10-27,2638.623046875
2021-10-28,2685.5810546875
2021-10-29,2699.568603515625
2021-11-01,2699.568603515625
2021-11-02,2754.519287109375
2021-11-03,2750.522705078125
2021-11-04,2770.50439453125
2021-11-05,2729.54150390625
2021-11-08,2748.5244140625
2021-11-09,2718.551025390625
2021-11-10,2743.529052734375
2021-11-11,2762.511962890625
2021-11-12,2803.474609375
2021-11-15,2807.47119140625
2021-11-16,2786.490234375
2021-11-17,2784.491943359375
2021-11-18,2804.63720703125
2021-11-19,2834.612060546875
2021-11-22,2834.612060546875
2021-11-23,2790.648681640625
2021-11-24,2817.6259765625
2021-11-25,2811.630859375
2021-11-26,2832.613037109375
2021-11-29,2864.586669921875
2021-11-30,2865.585693359375
2021-12-01,2863.587158203125
2021-12-02,2849.598876953125
2021-12-03,2852.596435546875
2021-12-06,2879.57373046875
2021-12-07,2957.508056640625
2021-12-08,2951.51318359375
2021-12-09,2965.5009765625
2021-12-10,2953.51123046875
2021-12-13,2964.502197265625
2021-12-14,2886.568115234375
2021-12-15,2924.53564453125
2021-12-16,2885.56884765625
2021-12-17,2864.586669921875
2021-12-20,2860.58984375
2021-12-21,2860.58984375
2021-12-22,2894.560791015625
2021-12-23,2899.55712890625
2021-12-24,2898.557861328125
2021-12-29,2948.515869140625
2021-12-30,2934.52734375
2021-12-31,2882.571044921875
2022-01-04,2864.586669921875
2022-01-05,2868.582763671875
2022-01-06,2774.662109375
2022-01-07,2762.672607421875
2022-01-10,2693.730224609375
2022-01-11,2720.70751953125
2022-01-12,2774.662109375
2022-01-13,2738.6923828125
2022-01-14,2691.732177734375
2022-01-17,2727.70166015625
2022-01-18,2689.733642578125
2022-01-19,2720.70751953125
2022-01-20,2741.690185546875
2022-01-21,2718.708984375
2022-01-24,2696.7275390625
2022-01-25,2718.708984375
2022-01-26,2751.681396484375
2022-01-27,2773.6630859375
2022-01-28,2783.654541015625
2022-01-31,2764.67041015625
2022-02-01,2772.663818359375
2022-02-02,2811.630859375
2022-02-03,2725.703125
2022-02-04,2716.711181640625
2022-02-07,2721.70654296875
2022-02-08,2713.71337890625
2022-02-09,2755.67822265625
2022-02-10,2744.687255859375
2022-02-11,2684.73779296875
2022-02-14,2661.75732421875
2022-02-15,2709.716552734375
2022-02-16,2704.720947265625
2022-02-17,2737.693359375
2022-02-18,2733.697021484375
2022-02-21,2727.70166015625
2022-02-22,2753.679931640625
2022-02-23,2735.69482421875
2022-02-24,2712.71435546875
2022-02-25,2757.676513671875
2022-02-28,2966.500732421875
2022-03-01,2899.55712890625
2022-03-02,2930.53076171875
2022-03-03,2817.6259765625
2022-03-04,2795.64453125
2022-03-07,2827.6171875
2022-03-08,2743.6884765625
2022-03-09,2791.6474609375
2022-03-10,2773.6630859375
2022-03-11,2757.676513671875
2022-03-14,2815.62744140625
2022-03-15,2797.642578125
2022-03-16,2829.615966796875
2022-03-17,2867.583984375
2022-03-18,2886.568115234375
2022-03-21,2865.585693359375
2022-03-22,2888.566162109375
2022-03-23,2897.558837890625
2022-03-24,2888.566162109375
2022-03-25,2896.5595703125
2022-03-28,2902.55419921875
2022-03-29,2946.517333984375
2022-03-30,2954.5107421875
2022-03-31,2965.5009765625
2022-04-01,2988.482421875
2022-04-04,3030.44677734375
2022-04-05,3077.406982421875
2022-04-06,3080.404541015625
2022-04-07,3112.37744140625
2022-04-08,3108.380615234375
2022-04-11,3066.416259765625
2022-04-12,3087.3984375
2022-04-13,3070.412841796875
2022-04-14,3062.41943359375
2022-04-19,3064.41796875
2022-04-20,3083.402099609375
2022-04-21,3160.33740234375
2022-04-22,3079.405517578125
2022-04-25,3035.442626953125
2022-04-26,3029.447509765625
2022-04-27,3064.41796875
2022-04-28,3080.404541015625
2022-04-29,3100.3876953125
2022-05-03,3094.392822265625
2022-05-04,3091.395263671875
2022-05-05,3105.383544921875
2022-05-06,3025.45068359375
2022-05-09,2987.48291015625
2022-05-10,2965.5009765625
2022-05-11,2902.55419921875
2022-05-12,2885.56884765625
2022-05-13,2929.531494140625
2022-05-16,2951.51318359375
2022-05-17,2959.50634765625
2022-05-18,2916.54296875
2022-05-19,2765.056884765625
2022-05-20,2813.023193359375
2022-05-23,2835.008056640625
2022-05-24,2827.013671875
2022-05-25,2839.005126953125
2022-05-26,2841.003662109375
2022-05-27,2855.9931640625
2022-05-30,2855.9931640625
2022-05-31,2765.056884765625
2022-06-01,2809.026123046875
2022-06-06,2777.04833984375
2022-06-07,2754.06494140625
2022-06-08,2702.101318359375
2022-06-09,2655.13427734375
2022-06-10,2634.148681640625
2022-06-13,2643.142822265625
2022-06-14,2621.158203125
2022-06-15,2663.12841796875
2022-06-16,2575.190185546875
2022-06-17,2585.18359375
2022-06-20,2588.18115234375
2022-06-21,2587.181640625
2022-06-22,2574.19140625
2022-06-23,2573.19189453125
2022-06-24,2642.143310546875
2022-06-27,2663.12841796875
2022-06-28,2658.132080078125
2022-06-29,2669.12451171875
2022-06-30,2717.0908203125
2022-07-01,2716.091552734375
2022-07-04,2757.0625
2022-07-05,2750.067626953125
2022-07-06,2808.02685546875
2022-07-07,2844.001708984375
2022-07-08,2854.993896484375
2022-07-11,2869.9833984375
2022-07-12,2884.97314453125
2022-07-13,2900.96142578125
2022-07-14,2884.97314453125
2022-07-15,2916.950439453125
2022-07-18,2899.962158203125
2022-07-19,2926.943359375
2022-07-20,2933.938232421875
2022-07-21,2988.89990234375
2022-07-22,3040.863037109375
2022-07-25,3016.880126953125
2022-07-26,2955.9228515625
2022-07-27,2957.921630859375
2022-07-28,3007.886474609375
2022-07-29,3068.84375
2022-08-01,3067.84423828125
2022-08-02,3080.835205078125
2022-08-03,3056.851806640625
2022-08-04,3094.825439453125
2022-08-05,3052.854736328125
2022-08-08,3079.8359375
2022-08-09,3093.826171875
2022-08-10,3152.78466796875
2022-08-11,3134.79736328125
2022-08-12,3115.810546875
2022-08-15,3147.787841796875
2022-08-16,3145.78955078125
2022-08-17,3160.779296875
2022-08-18,3157.78125
2022-08-19,3142.791748046875
2022-08-22,3110.814453125
2022-08-23,3050.856201171875
2022-08-24,3130.800048828125
2022-08-25,3133.7978515625
2022-08-26,3112.8125
2022-08-30,2921.94677734375
2022-08-31,2858.990966796875
2022-09-01,2790.03955078125
2022-09-02,2831.0107421875
2022-09-05,2814.02294921875
2022-09-06,2831.0107421875
2022-09-07,2864.987060546875
2022-09-08,2864.987060546875
2022-09-09,2896.964599609375
2022-09-12,2918.94873046875
2022-09-13,2894.965576171875
2022-09-14,2808.02685546875
2022-09-15,2749.068359375
2022-09-16,2735.078125
2022-09-20,2700.102783203125
2022-09-21,2757.0625
2022-09-22,2694.10693359375
2022-09-23,2672.122314453125
2022-09-26,2670.123779296875
2022-09-27,2728.0830078125
2022-09-28,2770.053466796875
2022-09-29,2745.071044921875
2022-09-30,2758.06201171875
2022-10-03,2770.053466796875
2022-10-04,2810.025390625
2022-10-05,2801.03173828125
2022-10-06,2750.067626953125
2022-10-07,2684.11376953125
2022-10-10,2682.115478515625
2022-10-11,2662.12939453125
2022-10-12,2663.12841796875
2022-10-13,2683.11474609375
2022-10-14,2705.09912109375
2022-10-17,2737.076904296875
2022-10-18,2779.04736328125
2022-10-19,2776.04931640625
2022-10-20,2718.08984375
2022-10-21,2692.108154296875
2022-10-24,2753.0654296875
2022-10-25,2813.023193359375
2022-10-26,2847.998779296875
2022-10-27,2821.017578125
2022-10-28,2827.013671875
2022-10-31,2839.005126953125
2022-11-01,2832.009765625
2022-11-02,2852.9951171875
2022-11-03,2853.994384765625
2022-11-04,2897.963623046875
2022-11-07,2898.963134765625
2022-11-08,2914.951416015625
2022-11-09,2934.9375
2022-11-10,3039.8642578125
2022-11-11,2930.9404296875
2022-11-14,2961.918701171875
2022-11-15,2974.909423828125
2022-11-16,3008.885986328125
2022-11-17,2972.08251953125
2022-11-18,3024.048828125
2022-11-21,3082.01171875
2022-11-22,3089.0068359375
2022-11-23,3081.01220703125
2022-11-24,3078.013916015625
2022-11-25,3098.001220703125
2022-11-28,3076.015625
2022-11-29,3064.0234375
2022-11-30,3046.03466796875
2022-12-01,3044.0361328125
2022-12-02,3048.033447265625
2022-12-05,3019.05224609375
2022-12-06,3033.04296875
2022-12-07,3001.06396484375
2022-12-08,2988.072265625
2022-12-09,3021.051025390625
2022-12-12,3008.059326171875
2022-12-13,3021.051025390625
2022-12-14,2996.067138671875
2022-12-15,2939.103759765625
2022-12-16,2851.16064453125
2022-12-19,2830.174072265625
2022-12-20,2818.181640625
2022-12-21,2791.19921875
2022-12-22,2775.20947265625
2022-12-23,2776.208740234375
2022-12-28,2768.2138671875
2022-12-29,2793.197998046875
2022-12-30,2757.220947265625
2023-01-03,2796.196044921875
2023-01-04,2858.15625
2023-01-05,2859.1552734375
2023-01-06,2898.130126953125
2023-01-09,2917.1181640625
2023-01-10,2931.10888671875
2023-01-11,2959.0908203125
2023-01-12,2948.097900390625
2023-01-13,2968.085205078125
