Date,PRU.L
2019-03-22,1289.9434814453125
2019-03-25,1277.1226806640625
2019-03-26,1278.7769775390625
2019-03-27,1290.77099609375
2019-03-28,1261.7354736328125
2019-03-29,1272.0777587890625
2019-04-01,1288.21142578125
2019-04-02,1328.3385009765625
2019-04-03,1358.9515380859375
2019-04-04,1353.987060546875
2019-04-05,1390.391357421875
2019-04-08,1375.912353515625
2019-04-09,1373.0164794921875
2019-04-10,1364.3289794921875
2019-04-11,1381.703857421875
2019-04-12,1383.358642578125
2019-04-15,1408.1796875
2019-04-16,1446.65234375
2019-04-17,1469.818603515625
2019-04-18,1472.7144775390625
2019-04-23,1480.160888671875
2019-04-24,1460.3038330078125
2019-04-25,1447.47998046875
2019-04-26,1442.9290771484375
2019-04-29,1448.7208251953125
2019-04-30,1435.48291015625
2019-05-01,1442.9290771484375
2019-05-02,1441.2742919921875
2019-05-03,1438.3787841796875
2019-05-07,1385.841064453125
2019-05-08,1372.602783203125
2019-05-09,1332.4754638671875
2019-05-10,1333.7166748046875
2019-05-13,1315.92822265625
2019-05-14,1338.680908203125
2019-05-15,1347.78173828125
2019-05-16,1387.4957275390625
2019-05-17,1377.5670166015625
2019-05-20,1355.641845703125
2019-05-21,1364.3289794921875
2019-05-22,1358.5377197265625
2019-05-23,1307.240966796875
2019-05-24,1318.823974609375
2019-05-28,1328.3385009765625
2019-05-29,1320.892333984375
2019-05-30,1337.439697265625
2019-05-31,1305.17236328125
2019-06-03,1285.7293701171875
2019-06-04,1324.61572265625
2019-06-05,1329.9932861328125
2019-06-06,1334.130126953125
2019-06-07,1343.645263671875
2019-06-10,1353.1600341796875
2019-06-11,1358.1240234375
2019-06-12,1337.8536376953125
2019-06-13,1344.05859375
2019-06-14,1325.0291748046875
2019-06-17,1339.0946044921875
2019-06-18,1374.2576904296875
2019-06-19,1380.4630126953125
2019-06-20,1390.391357421875
2019-06-21,1404.870361328125
2019-06-24,1393.287109375
2019-06-25,1391.6324462890625
2019-06-26,1389.1502685546875
2019-06-27,1402.8018798828125
2019-06-28,1419.762939453125
2019-07-01,1435.48291015625
2019-07-02,1450.789306640625
2019-07-03,1462.7860107421875
2019-07-04,1480.9879150390625
2019-07-05,1464.0267333984375
2019-07-08,1463.6131591796875
2019-07-09,1452.444091796875
2019-07-10,1428.8641357421875
2019-07-11,1426.79541015625
2019-07-12,1434.24169921875
2019-07-15,1441.2742919921875
2019-07-16,1453.2713623046875
2019-07-17,1439.2060546875
2019-07-18,1422.6583251953125
2019-07-19,1419.34912109375
2019-07-22,1416.8670654296875
2019-07-23,1435.48291015625
2019-07-24,1421.4176025390625
2019-07-25,1399.9058837890625
2019-07-26,1400.3197021484375
2019-07-29,1409.8345947265625
2019-07-30,1406.5250244140625
2019-07-31,1404.870361328125
2019-08-01,1410.66162109375
2019-08-02,1324.2017822265625
2019-08-05,1250.9796142578125
2019-08-06,1258.4261474609375
2019-08-07,1251.80712890625
2019-08-08,1266.69970703125
2019-08-09,1235.6734619140625
2019-08-12,1222.022216796875
2019-08-13,1237.3280029296875
2019-08-14,1186.4453125
2019-08-15,1183.1356201171875
2019-08-16,1171.1387939453125
2019-08-19,1157.4871826171875
2019-08-20,1168.2432861328125
2019-08-21,1171.9664306640625
2019-08-22,1145.6512451171875
2019-08-23,1127.4464111328125
2019-08-27,1115.4478759765625
2019-08-28,1097.2432861328125
2019-08-29,1114.6204833984375
2019-08-30,1131.9974365234375
2019-09-02,1134.8936767578125
2019-09-03,1116.2752685546875
2019-09-04,1156.408203125
2019-09-05,1177.50927734375
2019-09-06,1162.2008056640625
2019-09-09,1191.1629638671875
2019-09-10,1228.399658203125
2019-09-11,1234.605712890625
2019-09-12,1238.7431640625
2019-09-13,1249.60302734375
2019-09-16,1224.67578125
2019-09-17,1210.6085205078125
2019-09-18,1213.9183349609375
2019-09-19,1215.987060546875
2019-09-20,1213.0909423828125
2019-09-23,1193.6451416015625
2019-09-24,1175.0267333984375
2019-09-25,1173.785400390625
2019-09-26,1192.817626953125
2019-09-27,1218.8834228515625
2019-09-30,1220.538330078125
2019-10-01,1205.22998046875
2019-10-02,1153.0985107421875
2019-10-03,1137.7901611328125
2019-10-04,1161.7869873046875
2019-10-07,1158.47705078125
2019-10-08,1148.9609375
2019-10-09,1152.270751953125
2019-10-10,1191.5765380859375
2019-10-11,1248.2591552734375
2019-10-14,1214.3323974609375
2019-10-15,1221.365966796875
2019-10-16,1207.7125244140625
2019-10-17,1239.570556640625
2019-10-18,1246.1904296875
2019-10-21,1323.7137451171875
2019-10-22,1360.0528564453125
2019-10-23,1392.515869140625
2019-10-24,1380.887451171875
2019-10-25,1347.93994140625
2019-10-28,1347.93994140625
2019-10-29,1337.2802734375
2019-10-30,1324.1981201171875
2019-10-31,1306.7554931640625
2019-11-01,1315.96142578125
2019-11-04,1340.1873779296875
2019-11-05,1355.6922607421875
2019-11-06,1347.4554443359375
2019-11-07,1356.6612548828125
2019-11-08,1325.6519775390625
2019-11-11,1297.0650634765625
2019-11-12,1306.7554931640625
2019-11-13,1276.7152099609375
2019-11-14,1267.5091552734375
2019-11-15,1270.90087890625
2019-11-18,1261.6949462890625
2019-11-19,1277.6842041015625
2019-11-20,1252.9736328125
2019-11-21,1239.8914794921875
2019-11-22,1265.5712890625
2019-11-25,1292.704345703125
2019-11-26,1301.425537109375
2019-11-27,1342.125732421875
2019-11-28,1356.6612548828125
2019-11-29,1333.888916015625
2019-12-02,1308.2091064453125
2019-12-03,1260.2413330078125
2019-12-04,1271.8701171875
2019-12-05,1262.6640625
2019-12-06,1278.1685791015625
2019-12-09,1274.7772216796875
2019-12-10,1276.7152099609375
2019-12-11,1277.6842041015625
2019-12-12,1326.620849609375
2019-12-13,1345.0328369140625
2019-12-16,1397.8455810546875
2019-12-17,1400.7529296875
2019-12-18,1402.69091796875
2019-12-19,1395.9075927734375
2019-12-20,1398.330322265625
2019-12-23,1385.732666015625
2019-12-24,1396.87646484375
2019-12-27,1395.9075927734375
2019-12-30,1401.2371826171875
2019-12-31,1404.1441650390625
2020-01-02,1418.679931640625
2020-01-03,1404.62890625
2020-01-06,1385.248046875
2020-01-07,1397.3612060546875
2020-01-08,1415.77294921875
2020-01-09,1431.27783203125
2020-01-10,1434.1849365234375
2020-01-13,1425.947998046875
2020-01-14,1408.989501953125
2020-01-15,1357.1456298828125
2020-01-16,1362.960205078125
2020-01-17,1372.650146484375
2020-01-20,1371.197021484375
2020-01-21,1361.0218505859375
2020-01-22,1368.2896728515625
2020-01-23,1355.2073974609375
2020-01-24,1373.619384765625
2020-01-27,1304.332763671875
2020-01-28,1333.4041748046875
2020-01-29,1348.908935546875
2020-01-30,1326.136474609375
2020-01-31,1310.147216796875
2020-02-03,1325.6519775390625
2020-02-04,1353.269775390625
2020-02-05,1383.31005859375
2020-02-06,1407.051513671875
2020-02-07,1415.77294921875
2020-02-10,1418.195556640625
2020-02-11,1434.1849365234375
2020-02-12,1459.3797607421875
2020-02-13,1436.122802734375
2020-02-14,1430.793212890625
2020-02-17,1447.266845703125
2020-02-18,1432.7310791015625
2020-02-19,1449.689453125
2020-02-20,1453.5654296875
2020-02-21,1442.906005859375
2020-02-24,1376.5267333984375
2020-02-25,1377.01123046875
2020-02-26,1378.4647216796875
2020-02-27,1286.4056396484375
2020-02-28,1227.778564453125
2020-03-02,1230.685546875
2020-03-03,1223.9022216796875
2020-03-04,1248.61279296875
2020-03-05,1222.9332275390625
2020-03-06,1156.5537109375
2020-03-09,1056.2576904296875
2020-03-10,1063.525390625
2020-03-11,1029.124267578125
2020-03-12,857.4099731445312
2020-03-13,839.967041015625
2020-03-16,735.310302734375
2020-03-17,759.1488037109375
2020-03-18,688.7963256835938
2020-03-19,733.372314453125
2020-03-20,795.3911743164062
2020-03-23,771.552490234375
2020-03-24,890.7451171875
2020-03-25,994.7233276367188
2020-03-26,1050.6632080078125
2020-03-27,999.7777709960938
2020-03-30,971.669677734375
2020-03-31,1003.6547241210938
2020-04-01,919.2335205078125
2020-04-02,913.61181640625
2020-04-03,891.9005737304688
2020-04-06,989.6007690429688
2020-04-07,1049.20947265625
2020-04-08,1011.4087524414062
2020-04-09,1014.8011474609375
2020-04-14,982.8160400390625
2020-04-15,928.7320556640625
2020-04-16,933.5782470703125
2020-04-17,1009.9550170898438
2020-04-20,997.8392944335938
2020-04-21,949.2801513671875
2020-04-22,993.4777221679688
2020-04-23,1012.8627319335938
2020-04-24,993.96240234375
2020-04-27,1007.5317993164062
2020-04-28,1078.7713623046875
2020-04-29,1139.833984375
2020-04-30,1093.7947998046875
2020-05-01,1030.3092041015625
2020-05-04,1011.8935546875
2020-05-05,1046.301513671875
2020-05-06,1061.3251953125
2020-05-07,1088.4637451171875
2020-05-11,1086.5255126953125
2020-05-12,1094.763916015625
2020-05-13,1057.44775390625
2020-05-14,1001.231689453125
2020-05-15,1017.2243041992188
2020-05-18,1075.8636474609375
2020-05-19,1086.040771484375
2020-05-20,1094.2794189453125
2020-05-21,1080.2252197265625
2020-05-22,979.908203125
2020-05-26,1008.0165405273438
2020-05-27,1030.7935791015625
2020-05-28,1049.20947265625
2020-05-29,1014.8011474609375
2020-06-01,1055.9940185546875
2020-06-02,1064.7174072265625
2020-06-03,1148.55712890625
2020-06-04,1134.9876708984375
2020-06-05,1235.3046875
2020-06-08,1218.8275146484375
2020-06-09,1174.7266845703125
2020-06-10,1163.0958251953125
2020-06-11,1097.1871337890625
2020-06-12,1106.879638671875
2020-06-15,1100.094970703125
2020-06-16,1155.826416015625
2020-06-17,1142.2569580078125
2020-06-18,1172.7884521484375
2020-06-19,1170.365234375
2020-06-22,1148.55712890625
2020-06-23,1176.180419921875
2020-06-24,1141.7724609375
2020-06-25,1158.2496337890625
2020-06-26,1152.9188232421875
2020-06-29,1176.665283203125
2020-06-30,1181.0269775390625
2020-07-01,1180.0577392578125
2020-07-02,1190.719482421875
2020-07-03,1166.9730224609375
2020-07-06,1224.158447265625
2020-07-07,1208.1658935546875
2020-07-08,1212.527587890625
2020-07-09,1194.596435546875
2020-07-10,1205.25830078125
2020-07-13,1206.227294921875
2020-07-14,1203.8043212890625
2020-07-15,1229.0047607421875
2020-07-16,1220.28125
2020-07-17,1213.9813232421875
2020-07-20,1180.5419921875
2020-07-21,1189.75
2020-07-22,1187.8116455078125
2020-07-23,1166.003662109375
2020-07-24,1114.6336669921875
2020-07-27,1120.9334716796875
2020-07-28,1124.326171875
2020-07-29,1132.0799560546875
2020-07-30,1077.80224609375
2020-07-31,1071.501953125
2020-08-03,1118.510498046875
2020-08-04,1131.1109619140625
2020-08-05,1161.64208984375
2020-08-06,1147.103271484375
2020-08-07,1167.45751953125
2020-08-10,1194.1116943359375
2020-08-11,1228.03564453125
2020-08-12,1248.8741455078125
2020-08-13,1229.0047607421875
2020-08-14,1217.858154296875
2020-08-17,1210.1043701171875
2020-08-18,1200.4119873046875
2020-08-19,1212.0428466796875
2020-08-20,1184.460205078125
2020-08-21,1177.6751708984375
2020-08-24,1186.8834228515625
2020-08-25,1168.95166015625
2020-08-26,1170.405517578125
2020-08-27,1162.16650390625
2020-08-28,1183.9754638671875
2020-09-01,1157.3201904296875
2020-09-02,1147.6275634765625
2020-09-03,1126.7880859375
2020-09-04,1100.1328125
2020-09-07,1126.7880859375
2020-09-08,1123.3953857421875
2020-09-09,1123.880126953125
2020-09-10,1139.3885498046875
2020-09-11,1140.8424072265625
2020-09-14,1133.5731201171875
2020-09-15,1151.019775390625
2020-09-16,1149.5657958984375
2020-09-17,1144.7196044921875
2020-09-18,1134.057373046875
2020-09-21,1066.2078857421875
2020-09-22,1041.006591796875
2020-09-23,1072.023681640625
2020-09-24,1069.6004638671875
2020-09-25,1074.4466552734375
2020-09-28,1111.279296875
2020-09-29,1101.1019287109375
2020-09-30,1074.931396484375
2020-10-01,1073.4775390625
2020-10-02,1093.34765625
2020-10-05,1100.617431640625
2020-10-06,1122.4261474609375
2020-10-07,1111.279296875
2020-10-08,1119.0338134765625
2020-10-09,1127.2724609375
2020-10-12,1129.6954345703125
2020-10-13,1103.525146484375
2020-10-14,1085.593505859375
2020-10-15,1045.3685302734375
2020-10-16,1064.7540283203125
2020-10-19,1064.7540283203125
2020-10-20,1059.90771484375
2020-10-21,1030.3446044921875
2020-10-22,1041.4910888671875
2020-10-23,1045.85302734375
2020-10-26,1023.0748901367188
2020-10-27,969.7645874023438
2020-10-28,930.1209106445312
2020-10-29,905.6951904296875
2020-10-30,913.8370361328125
2020-11-02,928.3763427734375
2020-11-03,979.457275390625
2020-11-04,1003.2046508789062
2020-11-05,1014.8360595703125
2020-11-06,1017.25927734375
2020-11-09,1198.9991455078125
2020-11-10,1228.0777587890625
2020-11-11,1228.562255859375
2020-11-12,1217.41552734375
2020-11-13,1210.6304931640625
2020-11-16,1248.9169921875
2020-11-17,1261.032958984375
2020-11-18,1259.579345703125
2020-11-19,1239.224365234375
2020-11-20,1237.7705078125
2020-11-23,1226.13916015625
2020-11-24,1218.385009765625
2020-11-25,1183.0062255859375
2020-11-26,1181.5523681640625
2020-11-27,1174.76708984375
2020-11-30,1133.5731201171875
2020-12-01,1183.0062255859375
2020-12-02,1190.760498046875
2020-12-03,1175.7366943359375
2020-12-04,1207.722900390625
2020-12-07,1225.6544189453125
2020-12-08,1243.586181640625
2020-12-09,1250.37109375
2020-12-10,1258.1253662109375
2020-12-11,1259.0946044921875
2020-12-14,1272.66455078125
2020-12-15,1284.2958984375
2020-12-16,1307.073974609375
2020-12-17,1289.142333984375
2020-12-18,1298.3504638671875
2020-12-21,1273.149169921875
2020-12-22,1286.71923828125
2020-12-23,1313.85888671875
2020-12-24,1311.4356689453125
2020-12-29,1341.4833984375
2020-12-30,1327.4287109375
2020-12-31,1305.6201171875
2021-01-04,1341.4833984375
2021-01-05,1337.12158203125
2021-01-06,1404.9713134765625
2021-01-07,1395.7630615234375
2021-01-08,1386.0703125
2021-01-11,1376.8621826171875
2021-01-12,1384.1318359375
2021-01-13,1371.0465087890625
2021-01-14,1388.0086669921875
2021-01-15,1386.5548095703125
2021-01-18,1377.346923828125
2021-01-19,1390.4320068359375
2021-01-20,1376.8621826171875
2021-01-21,1382.1932373046875
2021-01-22,1352.1456298828125
2021-01-25,1315.3126220703125
2021-01-26,1330.336669921875
2021-01-27,1299.804443359375
2021-01-28,1198.030029296875
2021-01-29,1136.4805908203125
2021-02-01,1138.419189453125
2021-02-02,1160.712646484375
2021-02-03,1170.89013671875
2021-02-04,1190.2757568359375
2021-02-05,1182.5216064453125
2021-02-08,1202.87646484375
2021-02-09,1231.9549560546875
2021-02-10,1255.7021484375
2021-02-11,1250.37109375
2021-02-12,1287.2037353515625
2021-02-15,1332.275146484375
2021-02-16,1353.11474609375
2021-02-17,1356.0225830078125
2021-02-18,1340.029296875
2021-02-19,1372.50048828125
2021-02-22,1382.677734375
2021-02-23,1376.37744140625
2021-02-24,1387.03955078125
2021-02-25,1405.9405517578125
2021-02-26,1365.2308349609375
2021-03-01,1409.3328857421875
2021-03-02,1438.41162109375
2021-03-03,1438.89599609375
2021-03-04,1430.17236328125
2021-03-05,1425.325927734375
2021-03-08,1463.1279296875
2021-03-09,1499.475830078125
2021-03-10,1469.9129638671875
2021-03-11,1474.274658203125
2021-03-12,1492.206298828125
2021-03-15,1497.5374755859375
2021-03-16,1512.561279296875
2021-03-17,1489.783203125
2021-03-18,1513.0457763671875
2021-03-19,1482.998046875
2021-03-22,1480.090576171875
2021-03-23,1498.5068359375
2021-03-24,1505.7763671875
2021-03-25,1517.00048828125
2021-03-26,1516.5159912109375
2021-03-29,1496.159912109375
2021-03-30,1529.117431640625
2021-03-31,1493.252197265625
2021-04-01,1503.91455078125
2021-04-06,1501.97607421875
2021-04-07,1518.939453125
2021-04-08,1501.97607421875
2021-04-09,1509.73046875
2021-04-12,1504.8841552734375
2021-04-13,1512.154052734375
2021-04-14,1511.6693115234375
2021-04-15,1522.3319091796875
2021-04-16,1504.8841552734375
2021-04-19,1506.338134765625
2021-04-20,1452.5404052734375
2021-04-21,1446.724365234375
2021-04-22,1445.7547607421875
2021-04-23,1463.6875
2021-04-26,1478.2275390625
2021-04-27,1474.8348388671875
2021-04-28,1490.8287353515625
2021-04-29,1478.7119140625
2021-04-30,1487.43603515625
2021-05-04,1469.018798828125
2021-05-05,1485.497314453125
2021-05-06,1512.154052734375
2021-05-07,1530.5711669921875
2021-05-10,1536.8719482421875
2021-05-11,1472.8961181640625
2021-05-12,1478.2275390625
2021-05-13,1430.24560546875
2021-05-14,1468.0494384765625
2021-05-17,1449.63232421875
2021-05-18,1453.9942626953125
2021-05-19,1430.73046875
2021-05-20,1447.693603515625
2021-05-21,1451.5709228515625
2021-05-24,1459.810302734375
2021-05-25,1469.018798828125
2021-05-26,1447.693603515625
2021-05-27,1453.9942626953125
2021-05-28,1454.9635009765625
2021-06-01,1450.116943359375
2021-06-02,1466.595458984375
2021-06-03,1442.3623046875
2021-06-04,1428.306884765625
2021-06-07,1429.7611083984375
2021-06-08,1424.914306640625
2021-06-09,1406.9818115234375
2021-06-10,1427.8221435546875
2021-06-11,1443.33154296875
2021-06-14,1439.454345703125
2021-06-15,1455.4482421875
2021-06-16,1457.8714599609375
2021-06-17,1441.392822265625
2021-06-18,1400.68115234375
2021-06-21,1411.828369140625
2021-06-22,1390.987548828125
2021-06-23,1383.7176513671875
2021-06-24,1398.74267578125
2021-06-25,1405.52783203125
2021-06-28,1371.6011962890625
2021-06-29,1381.29443359375
2021-06-30,1331.374267578125
2021-07-01,1349.7913818359375
2021-07-02,1348.8218994140625
2021-07-05,1365.3006591796875
2021-07-06,1343.006103515625
2021-07-07,1350.27587890625
2021-07-08,1300.840087890625
2021-07-09,1336.7052001953125
2021-07-12,1334.281982421875
2021-07-13,1317.31884765625
2021-07-14,1302.77880859375
2021-07-15,1324.10400390625
2021-07-16,1319.7420654296875
2021-07-19,1266.428955078125
2021-07-20,1277.0916748046875
2021-07-21,1325.558349609375
2021-07-22,1314.4107666015625
2021-07-23,1322.64990234375
2021-07-26,1324.5887451171875
2021-07-27,1295.509033203125
2021-07-28,1300.840087890625
2021-07-29,1332.3433837890625
2021-07-30,1314.8953857421875
2021-08-02,1321.6806640625
2021-08-03,1335.736083984375
2021-08-04,1349.3067626953125
2021-08-05,1346.8834228515625
2021-08-06,1382.7484130859375
2021-08-09,1379.3558349609375
2021-08-10,1406.9818115234375
2021-08-11,1443.8162841796875
2021-08-12,1452.0555419921875
2021-08-13,1471.9267578125
2021-08-16,1415.220947265625
2021-08-17,1426.3685302734375
2021-08-18,1435.092529296875
2021-08-19,1402.65771484375
2021-08-20,1409.9281005859375
2021-08-23,1449.1868896484375
2021-08-24,1473.9053955078125
2021-08-25,1494.7464599609375
2021-08-26,1484.5682373046875
2021-08-27,1480.206298828125
2021-08-31,1468.573974609375
2021-09-01,1480.008056640625
2021-09-02,1535.4708251953125
2021-09-03,1535.9705810546875
2021-09-06,1552.45947265625
2021-09-07,1551.4600830078125
2021-09-08,1529.9744873046875
2021-09-09,1483.5057373046875
2021-09-10,1483.0057373046875
2021-09-13,1478.0093994140625
2021-09-14,1450.527587890625
2021-09-15,1450.0283203125
2021-09-16,1461.020751953125
2021-09-17,1444.5316162109375
2021-09-20,1323.6129150390625
2021-09-21,1362.5865478515625
2021-09-22,1420.04833984375
2021-09-23,1389.069091796875
2021-09-24,1391.0675048828125
2021-09-27,1428.042724609375
2021-09-28,1420.04833984375
2021-09-29,1446.5303955078125
2021-09-30,1454.0255126953125
2021-10-01,1449.5284423828125
2021-10-04,1438.0361328125
2021-10-05,1472.5130615234375
2021-10-06,1478.5089111328125
2021-10-07,1503.9918212890625
2021-10-08,1500.494384765625
2021-10-11,1487.0032958984375
2021-10-12,1457.0234375
2021-10-13,1434.538330078125
2021-10-14,1450.527587890625
2021-10-15,1453.525634765625
2021-10-18,1432.0401611328125
2021-10-19,1445.0316162109375
2021-10-20,1444.0321044921875
2021-10-21,1449.5284423828125
2021-10-22,1456.0240478515625
2021-10-25,1463.019287109375
2021-10-26,1488.0025634765625
2021-10-27,1490.5008544921875
2021-10-28,1484.5048828125
2021-10-29,1493.4990234375
2021-11-01,1495.9974365234375
2021-11-02,1481.0074462890625
2021-11-03,1475.011474609375
2021-11-04,1467.516357421875
2021-11-05,1474.5115966796875
2021-11-08,1488.0025634765625
2021-11-09,1479.0086669921875
2021-11-10,1497.496337890625
2021-11-11,1498.49560546875
2021-11-12,1507.989013671875
2021-11-15,1502.9925537109375
2021-11-16,1491.50048828125
2021-11-17,1487.5029296875
2021-11-18,1467.0167236328125
2021-11-19,1450.0283203125
2021-11-22,1435.0382080078125
2021-11-23,1434.0386962890625
2021-11-24,1430.04150390625
2021-11-25,1418.5491943359375
2021-11-26,1302.6268310546875
2021-11-29,1293.6328125
2021-11-30,1275.1453857421875
2021-12-01,1313.1197509765625
2021-12-02,1269.6490478515625
2021-12-03,1280.1419677734375
2021-12-06,1305.625
2021-12-07,1319.1158447265625
2021-12-08,1327.6099853515625
2021-12-09,1314.119140625
2021-12-10,1297.1307373046875
2021-12-13,1273.1466064453125
2021-12-14,1276.644287109375
2021-12-15,1264.152587890625
2021-12-16,1272.64697265625
2021-12-17,1274.1458740234375
2021-12-20,1216.1846923828125
2021-12-21,1252.160888671875
2021-12-22,1261.6544189453125
2021-12-23,1274.1458740234375
2021-12-24,1274.1458740234375
2021-12-29,1279.142578125
2021-12-30,1274.1458740234375
2021-12-31,1273.646240234375
2022-01-04,1314.119140625
2022-01-05,1293.6328125
2022-01-06,1284.6390380859375
2022-01-07,1319.1158447265625
2022-01-10,1295.1318359375
2022-01-11,1296.630859375
2022-01-12,1298.1298828125
2022-01-13,1336.1044921875
2022-01-14,1315.6181640625
2022-01-17,1311.620849609375
2022-01-18,1293.6328125
2022-01-19,1285.6383056640625
2022-01-20,1319.1158447265625
2022-01-21,1304.125732421875
2022-01-24,1232.17431640625
2022-01-25,1217.6837158203125
2022-01-26,1264.6524658203125
2022-01-27,1264.152587890625
2022-01-28,1229.1761474609375
2022-01-31,1234.672607421875
2022-02-01,1234.672607421875
2022-02-02,1247.1640625
2022-02-03,1234.672607421875
2022-02-04,1219.6826171875
2022-02-07,1245.6649169921875
2022-02-08,1249.1627197265625
2022-02-09,1236.671142578125
2022-02-10,1243.166748046875
2022-02-11,1213.186767578125
2022-02-14,1176.21142578125
2022-02-15,1206.1915283203125
2022-02-16,1215.185546875
2022-02-17,1182.707275390625
2022-02-18,1158.7232666015625
2022-02-21,1146.231689453125
2022-02-22,1163.7200927734375
2022-02-23,1163.7200927734375
2022-02-24,1114.7528076171875
2022-02-25,1183.2069091796875
2022-02-28,1135.73876953125
2022-03-01,1062.2879638671875
2022-03-02,1128.24365234375
2022-03-03,1112.754150390625
2022-03-04,1084.77294921875
2022-03-07,1018.3173828125
2022-03-08,1026.8116455078125
2022-03-09,1115.2525634765625
2022-03-10,1076.7783203125
2022-03-11,1067.2845458984375
2022-03-14,1043.3006591796875
2022-03-15,999.3302001953125
2022-03-16,1049.2967529296875
2022-03-17,1070.2825927734375
2022-03-18,1067.7841796875
2022-03-21,1083.2738037109375
2022-03-22,1127.744140625
2022-03-23,1092.267822265625
2022-03-24,1081.3685302734375
2022-03-25,1064.8782958984375
2022-03-28,1074.8724365234375
2022-03-29,1132.3387451171875
2022-03-30,1122.8443603515625
2022-03-31,1133.3382568359375
2022-04-01,1119.84619140625
2022-04-04,1128.8409423828125
2022-04-05,1132.838623046875
2022-04-06,1109.3525390625
2022-04-07,1084.3668212890625
2022-04-08,1101.8568115234375
2022-04-11,1058.382080078125
2022-04-12,1064.8782958984375
2022-04-13,1062.379638671875
2022-04-14,1068.376220703125
2022-04-19,1055.3837890625
2022-04-20,1077.8707275390625
2022-04-21,1070.874755859375
2022-04-22,1043.390869140625
2022-04-25,988.622802734375
2022-04-26,980.4275512695312
2022-04-27,985.4246826171875
2022-04-28,1004.9132690429688
2022-04-29,1009.4107055664062
2022-05-03,1003.4141235351562
2022-05-04,986.2241821289062
2022-05-05,956.6414794921875
2022-05-06,920.0628051757812
2022-05-09,880.4859008789062
2022-05-10,882.4847412109375
2022-05-11,941.6502075195312
2022-05-12,914.0663452148438
2022-05-13,959.4397583007812
2022-05-16,965.0364990234375
2022-05-17,1015.9068603515625
2022-05-18,990.821533203125
2022-05-19,976.6297607421875
2022-05-20,1005.4129638671875
2022-05-23,1016.406494140625
2022-05-24,1007.9114990234375
2022-05-25,986.6239624023438
2022-05-26,1006.4124755859375
2022-05-27,1029.3988037109375
2022-05-30,1050.3865966796875
2022-05-31,1036.8944091796875
2022-06-01,1017.4059448242188
2022-06-06,1062.8795166015625
2022-06-07,1041.391845703125
2022-06-08,1057.3826904296875
2022-06-09,1029.898681640625
2022-06-10,984.42529296875
2022-06-13,976.0301513671875
2022-06-14,973.0319213867188
2022-06-15,993.81982421875
2022-06-16,940.2509765625
2022-06-17,954.6426391601562
2022-06-20,969.234130859375
2022-06-21,975.4305419921875
2022-06-22,933.0552368164062
2022-06-23,934.0546264648438
2022-06-24,985.6246337890625
2022-06-27,1008.4112548828125
2022-06-28,1051.8857421875
2022-06-29,1026.4007568359375
2022-06-30,1015.4071044921875
2022-07-01,1030.3984375
2022-07-04,1017.9056396484375
2022-07-05,961.6385498046875
2022-07-06,983.2259521484375
2022-07-07,1024.901611328125
2022-07-08,1015.9068603515625
2022-07-11,1009.4107055664062
2022-07-12,1008.4112548828125
2022-07-13,987.0236206054688
2022-07-14,968.6344604492188
2022-07-15,978.0289306640625
2022-07-18,1009.9103393554688
2022-07-19,1021.9033203125
2022-07-20,1004.9132690429688
2022-07-21,1001.4153442382812
2022-07-22,1001.9151611328125
2022-07-25,985.8244018554688
2022-07-26,983.625732421875
2022-07-27,977.8290405273438
2022-07-28,980.2276000976562
2022-07-29,1005.4129638671875
2022-08-01,973.0319213867188
2022-08-02,957.6409301757812
2022-08-03,975.6303100585938
2022-08-04,979.6280517578125
2022-08-05,973.2317504882812
2022-08-08,1001.9151611328125
2022-08-09,988.622802734375
2022-08-10,993.619873046875
2022-08-11,989.4223022460938
2022-08-12,996.418212890625
2022-08-15,990.2218627929688
2022-08-16,988.4229125976562
2022-08-17,949.0458374023438
2022-08-18,972.4832763671875
2022-08-19,958.290771484375
2022-08-22,940.7001342773438
2022-08-23,953.29345703125
2022-08-24,929.506103515625
2022-08-25,915.9132690429688
2022-08-26,914.5140991210938
2022-08-30,909.716552734375
2022-08-31,903.1200561523438
2022-09-01,881.1317749023438
2022-09-02,936.1025390625
2022-09-05,918.7117919921875
2022-09-06,932.5044555664062
2022-09-07,917.1126098632812
2022-09-08,937.5018310546875
2022-09-09,960.889404296875
2022-09-12,975.8814697265625
2022-09-13,958.6906127929688
2022-09-14,937.5018310546875
2022-09-15,950.2950439453125
2022-09-16,957.0914306640625
2022-09-20,953.29345703125
2022-09-21,957.0914306640625
2022-09-22,933.7037963867188
2022-09-23,927.3072509765625
2022-09-26,936.5023193359375
2022-09-27,912.9149169921875
2022-09-28,890.5267333984375
2022-09-29,861.9420166015625
2022-09-30,893.3253784179688
2022-10-03,881.931396484375
2022-10-04,945.697509765625
2022-10-05,926.3078002929688
2022-10-06,938.5013427734375
2022-10-07,922.5098266601562
2022-10-10,921.5103149414062
2022-10-11,885.7293701171875
2022-10-12,857.7442626953125
2022-10-13,892.3258666992188
2022-10-14,871.7367553710938
2022-10-17,883.5305786132812
2022-10-18,898.722412109375
2022-10-19,892.5258178710938
2022-10-20,891.5263061523438
2022-10-21,885.9293212890625
2022-10-24,803.7728881835938
2022-10-25,816.7659912109375
2022-10-26,819.1646728515625
2022-10-27,816.5659790039062
2022-10-28,797.1763305664062
2022-10-31,810.369384765625
2022-11-01,843.5517578125
