Date,FGT.L
2019-05-29,879.8771362304688
2019-05-30,891.8618774414062
2019-05-31,885.8695068359375
2019-06-03,884.8707275390625
2019-06-04,880.8757934570312
2019-06-05,880.8757934570312
2019-06-06,882.8734130859375
2019-06-07,893.8591918945312
2019-06-10,895.856689453125
2019-06-11,892.860595703125
2019-06-12,892.860595703125
2019-06-13,886.8682250976562
2019-06-14,886.8682250976562
2019-06-17,892.860595703125
2019-06-18,902.8477783203125
2019-06-19,893.8591918945312
2019-06-20,902.8477783203125
2019-06-21,900.8504028320312
2019-06-24,904.84521484375
2019-06-25,909.8388671875
2019-06-26,904.84521484375
2019-06-27,902.8477783203125
2019-06-28,908.8401489257812
2019-07-01,915.8313598632812
2019-07-02,923.8209838867188
2019-07-03,935.8056640625
2019-07-04,938.8018188476562
2019-07-05,930.8121337890625
2019-07-08,926.8171997070312
2019-07-09,922.822265625
2019-07-10,919.826171875
2019-07-11,921.8235473632812
2019-07-12,920.8248901367188
2019-07-15,924.8197631835938
2019-07-16,932.8095092773438
2019-07-17,936.804443359375
2019-07-18,934.8069458007812
2019-07-19,932.8095092773438
2019-07-22,932.8095092773438
2019-07-23,933.8082885742188
2019-07-24,930.8121337890625
2019-07-25,913.8338623046875
2019-07-26,925.8185424804688
2019-07-29,944.7943115234375
2019-07-30,942.7968139648438
2019-07-31,939.8005981445312
2019-08-01,954.781494140625
2019-08-02,934.8069458007812
2019-08-05,910.8375244140625
2019-08-06,906.8427734375
2019-08-07,908.8401489257812
2019-08-08,927.8159790039062
2019-08-09,931.8109130859375
2019-08-12,922.822265625
2019-08-13,919.826171875
2019-08-14,904.84521484375
2019-08-15,905.8439331054688
2019-08-16,921.8235473632812
2019-08-19,927.8159790039062
2019-08-20,924.8197631835938
2019-08-21,929.8134155273438
2019-08-22,918.827392578125
2019-08-23,917.8287353515625
2019-08-27,921.8235473632812
2019-08-28,922.822265625
2019-08-29,927.8159790039062
2019-08-30,932.8095092773438
2019-09-02,949.787841796875
2019-09-03,946.791748046875
2019-09-04,955.7802734375
2019-09-05,948.7891845703125
2019-09-06,956.7789916992188
2019-09-09,939.8005981445312
2019-09-10,923.8209838867188
2019-09-11,935.8056640625
2019-09-12,941.7980346679688
2019-09-13,937.8031616210938
2019-09-16,931.8109130859375
2019-09-17,936.804443359375
2019-09-18,932.8095092773438
2019-09-19,938.8018188476562
2019-09-20,932.8095092773438
2019-09-23,932.8095092773438
2019-09-24,931.8109130859375
2019-09-25,921.8235473632812
2019-09-26,931.8109130859375
2019-09-27,941.7980346679688
2019-09-30,940.7993774414062
2019-10-01,929.8134155273438
2019-10-02,895.856689453125
2019-10-03,890.9485473632812
2019-10-04,902.9343872070312
2019-10-07,903.9331665039062
2019-10-08,898.9391479492188
2019-10-09,902.9343872070312
2019-10-10,901.9356079101562
2019-10-11,898.9391479492188
2019-10-14,892.9462280273438
2019-10-15,885.9544677734375
2019-10-16,881.959228515625
2019-10-17,880.9602661132812
2019-10-18,874.9674682617188
2019-10-21,871.9710693359375
2019-10-22,871.9710693359375
2019-10-23,873.9685668945312
2019-10-24,882.9580688476562
2019-10-25,882.9580688476562
2019-10-28,880.9602661132812
2019-10-29,879.9615478515625
2019-10-30,884.9556274414062
2019-10-31,880.9602661132812
2019-11-01,881.959228515625
2019-11-04,881.959228515625
2019-11-05,883.956787109375
2019-11-06,883.956787109375
2019-11-07,887.9519653320312
2019-11-08,884.9556274414062
2019-11-11,878.9627075195312
2019-11-12,885.9544677734375
2019-11-13,885.9544677734375
2019-11-14,885.9544677734375
2019-11-15,885.9544677734375
2019-11-18,884.9556274414062
2019-11-19,886.9533081054688
2019-11-20,878.9627075195312
2019-11-21,869.9733276367188
2019-11-22,876.965087890625
2019-11-25,886.9533081054688
2019-11-26,893.9449462890625
2019-11-27,900.9368286132812
2019-11-28,895.942626953125
2019-11-29,892.9462280273438
2019-12-02,877.9639892578125
2019-12-03,870.97216796875
2019-12-04,868.9744873046875
2019-12-05,869.9733276367188
2019-12-06,878.9627075195312
2019-12-09,881.959228515625
2019-12-10,885.9544677734375
2019-12-11,876.965087890625
2019-12-12,883.956787109375
2019-12-13,888.9509887695312
2019-12-16,910.9248657226562
2019-12-17,905.9307861328125
2019-12-18,905.9307861328125
2019-12-19,901.9356079101562
2019-12-20,908.9273071289062
2019-12-23,921.9119873046875
2019-12-24,919.9143676757812
2019-12-27,918.91552734375
2019-12-30,905.9307861328125
2019-12-31,898.9391479492188
2020-01-02,903.9331665039062
2020-01-03,893.9449462890625
2020-01-06,878.9627075195312
2020-01-07,879.9615478515625
2020-01-08,875.9662475585938
2020-01-09,881.959228515625
2020-01-10,885.9544677734375
2020-01-13,884.9556274414062
2020-01-14,879.9615478515625
2020-01-15,886.9533081054688
2020-01-16,887.9519653320312
2020-01-17,888.9509887695312
2020-01-20,885.9544677734375
2020-01-21,883.956787109375
2020-01-22,889.9496459960938
2020-01-23,883.956787109375
2020-01-24,891.9474487304688
2020-01-27,876.965087890625
2020-01-28,885.9544677734375
2020-01-29,887.9519653320312
2020-01-30,888.9509887695312
2020-01-31,887.9519653320312
2020-02-03,889.9496459960938
2020-02-04,909.9261474609375
2020-02-05,914.920166015625
2020-02-06,916.91796875
2020-02-07,907.9284057617188
2020-02-10,902.9343872070312
2020-02-11,906.9297485351562
2020-02-12,906.9297485351562
2020-02-13,906.9297485351562
2020-02-14,905.9307861328125
2020-02-17,905.9307861328125
2020-02-18,909.9261474609375
2020-02-19,923.9096069335938
2020-02-20,918.91552734375
2020-02-21,910.9248657226562
2020-02-24,879.9615478515625
2020-02-25,866.976806640625
2020-02-26,861.9827880859375
2020-02-27,827.0239868164062
2020-02-28,794.0629272460938
2020-03-02,810.0439453125
2020-03-03,828.0227661132812
2020-03-04,825.0264282226562
2020-03-05,817.03564453125
2020-03-06,797.0592651367188
2020-03-09,764.0983276367188
2020-03-10,754.1099243164062
2020-03-11,746.1195068359375
2020-03-12,694.1807250976562
2020-03-13,701.1724853515625
2020-03-16,659.2221069335938
2020-03-17,662.2183837890625
2020-03-18,610.27978515625
2020-03-19,637.2479858398438
2020-03-20,682.1948852539062
2020-03-23,665.21484375
2020-03-24,712.1594848632812
2020-03-25,746.1195068359375
2020-03-26,761.1018676757812
2020-03-27,733.1347045898438
2020-03-30,741.1253662109375
2020-03-31,759.1041259765625
2020-04-01,729.139404296875
2020-04-02,706.2440185546875
2020-04-03,707.2430419921875
2020-04-06,738.2098388671875
2020-04-07,756.1905517578125
2020-04-08,757.1895141601562
2020-04-09,779.166015625
2020-04-14,771.1744995117188
2020-04-15,751.1959228515625
2020-04-16,761.1852416992188
2020-04-17,783.16162109375
2020-04-20,789.1552734375
2020-04-21,768.1776733398438
2020-04-22,780.1650390625
2020-04-23,773.17236328125
2020-04-24,754.192626953125
2020-04-27,769.176513671875
2020-04-28,787.1574096679688
2020-04-29,798.1456298828125
2020-04-30,777.1680297851562
2020-05-01,775.1702270507812
2020-05-04,766.1798706054688
2020-05-05,771.1744995117188
2020-05-06,769.176513671875
2020-05-07,785.1596069335938
2020-05-11,793.1510620117188
2020-05-12,806.1370849609375
2020-05-13,788.1563720703125
2020-05-14,765.180908203125
2020-05-15,780.1650390625
2020-05-18,810.1327514648438
2020-05-19,808.1349487304688
2020-05-20,807.1360473632812
2020-05-21,802.141357421875
2020-05-22,809.1339721679688
2020-05-26,822.1200561523438
2020-05-27,828.1135864257812
2020-05-28,843.0974731445312
2020-05-29,829.1124267578125
2020-06-01,834.107177734375
2020-06-02,836.1050415039062
2020-06-03,850.0900268554688
2020-06-04,848.0921630859375
2020-06-05,853.0868530273438
2020-06-08,848.0921630859375
2020-06-09,832.1092529296875
2020-06-10,842.0985717773438
2020-06-11,819.1231689453125
2020-06-12,812.1306762695312
2020-06-15,814.1284790039062
2020-06-16,829.1124267578125
2020-06-17,839.101806640625
2020-06-18,835.1060791015625
2020-06-19,856.0836181640625
2020-06-22,841.0996704101562
2020-06-23,855.084716796875
2020-06-24,829.1124267578125
2020-06-25,827.1146240234375
2020-06-26,837.1039428710938
2020-06-29,839.101806640625
2020-06-30,828.1135864257812
2020-07-01,826.11572265625
2020-07-02,834.107177734375
2020-07-03,829.1124267578125
2020-07-06,841.0996704101562
2020-07-07,831.1103515625
2020-07-08,831.1103515625
2020-07-09,819.1231689453125
2020-07-10,822.1200561523438
2020-07-13,837.1039428710938
2020-07-14,829.1124267578125
2020-07-15,840.1007080078125
2020-07-16,829.1124267578125
2020-07-17,836.1050415039062
2020-07-20,831.1103515625
2020-07-21,839.101806640625
2020-07-22,833.1083374023438
2020-07-23,843.0974731445312
2020-07-24,831.1103515625
2020-07-27,830.1115112304688
2020-07-28,833.1083374023438
2020-07-29,841.0996704101562
2020-07-30,828.1135864257812
2020-07-31,826.11572265625
2020-08-03,843.0974731445312
2020-08-04,837.1039428710938
2020-08-05,833.1083374023438
2020-08-06,832.1092529296875
2020-08-07,836.1050415039062
2020-08-10,833.1083374023438
2020-08-11,841.0996704101562
2020-08-12,854.0858154296875
2020-08-13,852.087890625
2020-08-14,837.1039428710938
2020-08-17,841.0996704101562
2020-08-18,835.1060791015625
2020-08-19,841.0996704101562
2020-08-20,838.1029052734375
2020-08-21,837.1039428710938
2020-08-24,841.0996704101562
2020-08-25,840.1007080078125
2020-08-26,839.101806640625
2020-08-27,840.1007080078125
2020-08-28,831.1103515625
2020-09-01,817.125244140625
2020-09-02,830.1115112304688
2020-09-03,825.1168212890625
2020-09-04,809.1339721679688
2020-09-07,829.1124267578125
2020-09-08,836.1050415039062
2020-09-09,849.0911865234375
2020-09-10,847.09326171875
2020-09-11,852.087890625
2020-09-14,856.0836181640625
2020-09-15,858.0814208984375
2020-09-16,857.08251953125
2020-09-17,859.0805053710938
2020-09-18,856.0836181640625
2020-09-21,821.1210327148438
2020-09-22,818.124267578125
2020-09-23,823.1189575195312
2020-09-24,811.1317138671875
2020-09-25,820.1221313476562
2020-09-28,849.0911865234375
2020-09-29,834.107177734375
2020-09-30,839.101806640625
2020-10-01,847.09326171875
2020-10-02,845.0953979492188
2020-10-05,853.0868530273438
2020-10-06,847.09326171875
2020-10-07,845.0953979492188
2020-10-08,839.1871337890625
2020-10-09,848.1784057617188
2020-10-12,849.177490234375
2020-10-13,841.1851806640625
2020-10-14,841.1851806640625
2020-10-15,829.19677734375
2020-10-16,840.18603515625
2020-10-19,834.1920166015625
2020-10-20,835.19091796875
2020-10-21,816.2093505859375
2020-10-22,821.2044677734375
2020-10-23,824.2015380859375
2020-10-26,811.214111328125
2020-10-27,808.217041015625
2020-10-28,787.2373657226562
2020-10-29,782.2423095703125
2020-10-30,781.2432250976562
2020-11-02,781.2432250976562
2020-11-03,797.2276611328125
2020-11-04,812.2132568359375
2020-11-05,820.20556640625
2020-11-06,816.2093505859375
2020-11-09,859.167724609375
2020-11-10,862.1649169921875
2020-11-11,873.1542358398438
2020-11-12,875.1522216796875
2020-11-13,867.159912109375
2020-11-16,867.159912109375
2020-11-17,860.1668090820312
2020-11-18,861.1657104492188
2020-11-19,856.1705932617188
2020-11-20,845.1813354492188
2020-11-23,841.1851806640625
2020-11-24,841.1851806640625
2020-11-25,847.1793823242188
2020-11-26,845.1813354492188
2020-11-27,859.167724609375
2020-11-30,851.1754150390625
2020-12-01,859.167724609375
2020-12-02,865.1619873046875
2020-12-03,865.1619873046875
2020-12-04,864.1627807617188
2020-12-07,866.1609497070312
2020-12-08,864.1627807617188
2020-12-09,860.1668090820312
2020-12-10,866.1609497070312
2020-12-11,865.1619873046875
2020-12-14,867.159912109375
2020-12-15,860.1668090820312
2020-12-16,868.1590576171875
2020-12-17,871.1560668945312
2020-12-18,863.163818359375
2020-12-21,854.172607421875
2020-12-22,869.1581420898438
2020-12-23,870.1571655273438
2020-12-24,865.1619873046875
2020-12-29,897.1310424804688
2020-12-30,889.1387939453125
2020-12-31,874.1532592773438
2021-01-04,883.14453125
2021-01-05,877.1502685546875
2021-01-06,888.1395874023438
2021-01-07,889.1387939453125
2021-01-08,894.1338500976562
2021-01-11,889.1387939453125
2021-01-12,869.1581420898438
2021-01-13,867.159912109375
2021-01-14,871.1560668945312
2021-01-15,863.163818359375
2021-01-18,860.1668090820312
2021-01-19,861.1657104492188
2021-01-20,873.1542358398438
2021-01-21,870.1571655273438
2021-01-22,863.163818359375
2021-01-25,856.1705932617188
2021-01-26,857.169677734375
2021-01-27,854.172607421875
2021-01-28,849.177490234375
2021-01-29,844.1822509765625
2021-02-01,854.172607421875
2021-02-02,869.1581420898438
2021-02-03,865.1619873046875
2021-02-04,865.1619873046875
2021-02-05,872.1552124023438
2021-02-08,874.1532592773438
2021-02-09,868.1590576171875
2021-02-10,864.1627807617188
2021-02-11,863.163818359375
2021-02-12,867.159912109375
2021-02-15,885.1425170898438
2021-02-16,886.1415405273438
2021-02-17,874.1532592773438
2021-02-18,869.1581420898438
2021-02-19,876.1514282226562
2021-02-22,864.1627807617188
2021-02-23,859.167724609375
2021-02-24,857.169677734375
2021-02-25,857.169677734375
2021-02-26,839.1871337890625
2021-03-01,845.1813354492188
2021-03-02,847.1793823242188
2021-03-03,851.1754150390625
2021-03-04,857.169677734375
2021-03-05,836.1900024414062
2021-03-08,845.1813354492188
2021-03-09,850.1763916015625
2021-03-10,855.171630859375
2021-03-11,848.1784057617188
2021-03-12,854.172607421875
2021-03-15,856.1705932617188
2021-03-16,863.163818359375
2021-03-17,861.1657104492188
2021-03-18,861.1657104492188
2021-03-19,861.1657104492188
2021-03-22,861.1657104492188
2021-03-23,859.167724609375
2021-03-24,864.1627807617188
2021-03-25,856.1705932617188
2021-03-26,852.174560546875
2021-03-29,860.1668090820312
2021-03-30,859.167724609375
2021-03-31,861.1657104492188
2021-04-01,857.249267578125
2021-04-06,872.236083984375
2021-04-07,882.227294921875
2021-04-08,893.2177124023438
2021-04-09,897.2142333984375
2021-04-12,896.2151489257812
2021-04-13,898.2133178710938
2021-04-14,900.2116088867188
2021-04-15,910.202880859375
2021-04-16,906.2063598632812
2021-04-19,904.2080078125
2021-04-20,895.2160034179688
2021-04-21,900.2116088867188
2021-04-22,909.2036743164062
2021-04-23,909.2036743164062
2021-04-26,908.2046508789062
2021-04-27,899.21240234375
2021-04-28,902.2098388671875
2021-04-29,907.2053833007812
2021-04-30,909.2036743164062
2021-05-04,898.2133178710938
2021-05-05,903.208984375
2021-05-06,908.2046508789062
2021-05-07,916.1976928710938
2021-05-10,912.201171875
2021-05-11,885.2247314453125
2021-05-12,888.2221069335938
2021-05-13,887.2230224609375
2021-05-14,904.2080078125
2021-05-17,902.2098388671875
2021-05-18,903.208984375
2021-05-19,901.2107543945312
2021-05-20,911.2019653320312
2021-05-21,905.2072143554688
2021-05-24,909.2036743164062
2021-05-25,909.2036743164062
2021-05-26,909.2036743164062
2021-05-27,905.2072143554688
2021-05-28,902.2098388671875
2021-06-01,904.2080078125
2021-06-02,901.2107543945312
2021-06-03,892.2186279296875
2021-06-04,892.2186279296875
2021-06-07,896.2151489257812
2021-06-08,899.21240234375
2021-06-09,898.2133178710938
2021-06-10,897.2142333984375
2021-06-11,905.2072143554688
2021-06-14,906.2063598632812
2021-06-15,908.2046508789062
2021-06-16,911.2019653320312
2021-06-17,905.2072143554688
2021-06-18,902.2098388671875
2021-06-21,905.2072143554688
2021-06-22,909.2036743164062
2021-06-23,904.2080078125
2021-06-24,904.2080078125
2021-06-25,907.2053833007812
2021-06-28,899.21240234375
2021-06-29,897.2142333984375
2021-06-30,889.22119140625
2021-07-01,893.2177124023438
2021-07-02,895.2160034179688
2021-07-05,896.2151489257812
2021-07-06,895.2160034179688
2021-07-07,909.2036743164062
2021-07-08,894.2169189453125
2021-07-09,907.2053833007812
2021-07-12,906.2063598632812
2021-07-13,911.2019653320312
2021-07-14,910.202880859375
2021-07-15,897.2142333984375
2021-07-16,899.21240234375
2021-07-19,891.2194213867188
2021-07-20,898.2133178710938
2021-07-21,902.2098388671875
2021-07-22,899.21240234375
2021-07-23,915.198486328125
2021-07-26,908.2046508789062
2021-07-27,902.2098388671875
2021-07-28,904.2080078125
2021-07-29,905.2072143554688
2021-07-30,906.2063598632812
2021-08-02,912.201171875
2021-08-03,914.1994018554688
2021-08-04,918.19580078125
2021-08-05,917.1967163085938
2021-08-06,919.1950073242188
2021-08-09,911.2019653320312
2021-08-10,914.1994018554688
2021-08-11,922.1923828125
2021-08-12,918.19580078125
2021-08-13,920.194091796875
2021-08-16,920.194091796875
2021-08-17,922.1923828125
2021-08-18,919.1950073242188
2021-08-19,907.2053833007812
2021-08-20,912.201171875
2021-08-23,912.201171875
2021-08-24,911.2019653320312
2021-08-25,907.2053833007812
2021-08-26,904.2080078125
2021-08-27,910.202880859375
2021-08-31,905.2072143554688
2021-09-01,917.1967163085938
2021-09-02,915.198486328125
2021-09-03,912.201171875
2021-09-06,916.1976928710938
2021-09-07,912.201171875
2021-09-08,908.2046508789062
2021-09-09,899.21240234375
2021-09-10,902.2098388671875
2021-09-13,900.2116088867188
2021-09-14,898.2133178710938
2021-09-15,892.2186279296875
2021-09-16,891.2194213867188
2021-09-17,898.2133178710938
2021-09-20,877.2317504882812
2021-09-21,884.2256469726562
2021-09-22,893.2177124023438
2021-09-23,899.21240234375
2021-09-24,891.2194213867188
2021-09-27,885.2247314453125
2021-09-28,871.2369995117188
2021-09-29,876.2327270507812
2021-09-30,875.2333984375
2021-10-01,876.2327270507812
2021-10-04,867.2404174804688
2021-10-05,874.2344360351562
2021-10-06,867.2404174804688
2021-10-07,866.3322143554688
2021-10-08,864.3336791992188
2021-10-11,860.3367919921875
2021-10-12,869.3298950195312
2021-10-13,870.3291015625
2021-10-14,879.322265625
2021-10-15,879.322265625
2021-10-18,877.32373046875
2021-10-19,879.322265625
2021-10-20,885.3175659179688
2021-10-21,885.3175659179688
2021-10-22,885.3175659179688
2021-10-25,877.32373046875
2021-10-26,881.3206176757812
2021-10-27,881.3206176757812
2021-10-28,874.3261108398438
2021-10-29,879.322265625
2021-11-01,878.3228759765625
2021-11-02,887.3160400390625
2021-11-03,890.313720703125
2021-11-04,895.3098754882812
2021-11-05,904.3028564453125
2021-11-08,897.3082885742188
2021-11-09,895.3098754882812
2021-11-10,902.3043823242188
2021-11-11,902.3043823242188
2021-11-12,907.300537109375
2021-11-15,907.300537109375
2021-11-16,906.3013916015625
2021-11-17,900.3060302734375
2021-11-18,899.3067016601562
2021-11-19,901.3052368164062
2021-11-22,899.3067016601562
2021-11-23,894.3106079101562
2021-11-24,895.3098754882812
2021-11-25,910.2982788085938
2021-11-26,886.3167724609375
2021-11-29,891.3128662109375
2021-11-30,882.31982421875
2021-12-01,892.3121948242188
2021-12-02,886.3167724609375
2021-12-03,885.3175659179688
2021-12-06,895.3098754882812
2021-12-07,908.2998657226562
2021-12-08,907.300537109375
2021-12-09,897.3082885742188
2021-12-10,898.3074951171875
2021-12-13,896.3091430664062
2021-12-14,889.3143920898438
2021-12-15,892.3121948242188
2021-12-16,898.3074951171875
2021-12-17,895.3098754882812
2021-12-20,897.3082885742188
2021-12-21,901.3052368164062
2021-12-22,908.2998657226562
2021-12-23,912.2968139648438
2021-12-24,912.2968139648438
2021-12-29,920.2905883789062
2021-12-30,919.2913818359375
2021-12-31,916.2937622070312
2022-01-04,929.2836303710938
2022-01-05,922.2890625
2022-01-06,909.2990112304688
2022-01-07,905.3021240234375
2022-01-10,895.3098754882812
2022-01-11,891.3128662109375
2022-01-12,889.3143920898438
2022-01-13,887.3160400390625
2022-01-14,884.318359375
2022-01-17,884.318359375
2022-01-18,880.3214111328125
2022-01-19,881.3206176757812
2022-01-20,888.3152465820312
2022-01-21,885.3175659179688
2022-01-24,869.3298950195312
2022-01-25,878.3228759765625
2022-01-26,873.3267822265625
2022-01-27,872.3275756835938
2022-01-28,855.3406372070312
2022-01-31,867.3313598632812
2022-02-01,874.3261108398438
2022-02-02,881.3206176757812
2022-02-03,870.3291015625
2022-02-04,865.3329467773438
2022-02-07,866.3322143554688
2022-02-08,866.3322143554688
2022-02-09,874.3261108398438
2022-02-10,869.3298950195312
2022-02-11,866.3322143554688
2022-02-14,847.3468627929688
2022-02-15,855.3406372070312
2022-02-16,852.3429565429688
2022-02-17,848.3460083007812
2022-02-18,846.3475952148438
2022-02-21,838.3536987304688
2022-02-22,829.3607788085938
2022-02-23,835.3560791015625
2022-02-24,806.3783569335938
2022-02-25,832.3584594726562
2022-02-28,833.3576049804688
2022-03-01,821.3668212890625
2022-03-02,824.364501953125
2022-03-03,812.373779296875
2022-03-04,787.39306640625
2022-03-07,763.4114379882812
2022-03-08,755.4176635742188
2022-03-09,786.3938598632812
2022-03-10,772.4046020507812
2022-03-11,782.3969116210938
2022-03-14,792.38916015625
2022-03-15,793.3883666992188
2022-03-16,826.363037109375
2022-03-17,826.363037109375
2022-03-18,832.3584594726562
2022-03-21,824.364501953125
2022-03-22,821.3668212890625
2022-03-23,820.3675537109375
2022-03-24,816.3707275390625
2022-03-25,821.3668212890625
2022-03-28,827.3622436523438
2022-03-29,841.3514404296875
2022-03-30,837.3544921875
2022-03-31,832.44091796875
2022-04-01,824.4461669921875
2022-04-04,833.440185546875
2022-04-05,838.436767578125
2022-04-06,834.4395141601562
2022-04-07,834.4395141601562
2022-04-08,844.4328002929688
2022-04-11,835.4388427734375
2022-04-12,829.4429321289062
2022-04-13,822.4474487304688
2022-04-14,828.4435424804688
2022-04-19,814.452880859375
2022-04-20,826.4448852539062
2022-04-21,830.4421997070312
2022-04-22,824.4461669921875
2022-04-25,825.4456176757812
2022-04-26,824.4461669921875
2022-04-27,826.4448852539062
2022-04-28,828.4435424804688
2022-04-29,833.440185546875
2022-05-03,821.4481811523438
2022-05-04,811.454833984375
2022-05-05,813.4535522460938
2022-05-06,796.4650268554688
2022-05-09,771.4818115234375
2022-05-10,781.47509765625
2022-05-11,786.4717407226562
2022-05-12,778.47705078125
2022-05-13,792.4676513671875
2022-05-16,795.4656372070312
2022-05-17,796.4650268554688
2022-05-18,785.4724731445312
2022-05-19,759.4898681640625
2022-05-20,774.4797973632812
2022-05-23,786.4717407226562
2022-05-24,781.47509765625
2022-05-25,779.4763793945312
2022-05-26,782.4744262695312
2022-05-27,796.4650268554688
2022-05-30,797.4642944335938
2022-05-31,797.4642944335938
2022-06-01,786.4717407226562
2022-06-06,799.4630126953125
2022-06-07,791.4684448242188
2022-06-08,782.4744262695312
2022-06-09,777.4776611328125
2022-06-10,764.4864501953125
2022-06-13,752.4945068359375
2022-06-14,742.5013427734375
2022-06-15,760.4891967773438
2022-06-16,733.5072631835938
2022-06-17,747.4978637695312
2022-06-20,753.493896484375
2022-06-21,752.4945068359375
2022-06-22,756.4918823242188
2022-06-23,756.4918823242188
2022-06-24,784.4730224609375
2022-06-27,782.4744262695312
2022-06-28,785.4724731445312
2022-06-29,782.4744262695312
2022-06-30,765.4857788085938
2022-07-01,775.4791259765625
2022-07-04,776.4784545898438
2022-07-05,764.4864501953125
2022-07-06,789.4697875976562
2022-07-07,789.4697875976562
2022-07-08,785.4724731445312
2022-07-11,793.4669799804688
2022-07-12,800.4623413085938
2022-07-13,790.4690551757812
2022-07-14,789.4697875976562
2022-07-15,795.4656372070312
2022-07-18,802.4609985351562
2022-07-19,814.452880859375
2022-07-20,814.452880859375
2022-07-21,832.44091796875
2022-07-22,835.4388427734375
2022-07-25,835.4388427734375
2022-07-26,826.4448852539062
2022-07-27,834.4395141601562
2022-07-28,834.4395141601562
2022-07-29,846.4314575195312
2022-08-01,854.426025390625
2022-08-02,848.4300537109375
2022-08-03,856.4247436523438
2022-08-04,859.4227294921875
2022-08-05,856.4247436523438
2022-08-08,865.418701171875
2022-08-09,861.4213256835938
2022-08-10,865.418701171875
2022-08-11,864.4193115234375
2022-08-12,861.4213256835938
2022-08-15,869.416015625
2022-08-16,868.4166870117188
2022-08-17,865.418701171875
2022-08-18,873.413330078125
2022-08-19,876.411376953125
2022-08-22,871.4146728515625
2022-08-23,848.4300537109375
2022-08-24,849.429443359375
2022-08-25,846.4314575195312
2022-08-26,842.4341430664062
2022-08-30,837.4374389648438
2022-08-31,834.4395141601562
2022-09-01,808.4569091796875
2022-09-02,828.4435424804688
2022-09-05,817.450927734375
2022-09-06,823.4468994140625
2022-09-07,823.4468994140625
2022-09-08,829.4429321289062
2022-09-09,839.4361572265625
2022-09-12,850.4287719726562
2022-09-13,837.4374389648438
2022-09-14,822.4474487304688
2022-09-15,822.4474487304688
2022-09-16,825.4456176757812
2022-09-20,817.450927734375
2022-09-21,831.4415283203125
2022-09-22,815.4522705078125
2022-09-23,811.454833984375
2022-09-26,814.452880859375
2022-09-27,814.452880859375
2022-09-28,811.454833984375
2022-09-29,779.5704956054688
2022-09-30,799.5595703125
2022-10-03,795.5617065429688
2022-10-04,825.545166015625
2022-10-05,816.5501708984375
2022-10-06,817.549560546875
2022-10-07,805.55615234375
2022-10-10,801.5584106445312
2022-10-11,794.562255859375
2022-10-12,785.5672607421875
2022-10-13,782.56884765625
2022-10-14,786.5667114257812
2022-10-17,797.5606079101562
2022-10-18,805.55615234375
2022-10-19,798.5599975585938
2022-10-20,795.5617065429688
2022-10-21,792.5633544921875
2022-10-24,796.5612182617188
2022-10-25,802.557861328125
2022-10-26,803.5573120117188
2022-10-27,806.5556030273438
2022-10-28,806.5556030273438
2022-10-31,805.55615234375
2022-11-01,813.5518188476562
2022-11-02,810.553466796875
2022-11-03,804.5567016601562
2022-11-04,816.5501708984375
2022-11-07,818.5490112304688
2022-11-08,825.545166015625
2022-11-09,821.54736328125
2022-11-10,850.5314331054688
2022-11-11,849.5319213867188
2022-11-14,850.5314331054688
2022-11-15,842.5358276367188
2022-11-16,844.53466796875
2022-11-17,841.536376953125
2022-11-18,849.5319213867188
2022-11-21,856.5281372070312
2022-11-22,852.5302734375
2022-11-23,861.525390625
2022-11-24,860.52587890625
2022-11-25,860.52587890625
2022-11-28,867.5220336914062
2022-11-29,856.5281372070312
2022-11-30,863.5243530273438
2022-12-01,867.5220336914062
2022-12-02,872.519287109375
2022-12-05,869.5209350585938
2022-12-06,859.5264282226562
2022-12-07,852.5302734375
2022-12-08,848.5325317382812
2022-12-09,849.5319213867188
2022-12-12,852.5302734375
2022-12-13,850.5314331054688
2022-12-14,857.527587890625
2022-12-15,845.5341796875
2022-12-16,839.5375366210938
2022-12-19,837.53857421875
2022-12-20,827.5440673828125
2022-12-21,840.5369262695312
2022-12-22,837.53857421875
2022-12-23,837.53857421875
2022-12-28,841.536376953125
2022-12-29,840.5369262695312
2022-12-30,842.5358276367188
2023-01-03,842.5358276367188
2023-01-04,855.5286865234375
2023-01-05,854.5292358398438
2023-01-06,852.5302734375
2023-01-09,847.5330810546875
2023-01-10,844.53466796875
2023-01-11,852.5302734375
2023-01-12,855.5286865234375
2023-01-13,868.521484375
2023-01-16,872.519287109375
2023-01-17,871.5198974609375
2023-01-18,863.5243530273438
2023-01-19,860.52587890625
2023-01-20,864.523681640625
2023-01-23,863.5243530273438
2023-01-24,869.5209350585938
2023-01-25,866.5226440429688
2023-01-26,863.5243530273438
2023-01-27,863.5243530273438
2023-01-30,867.5220336914062
2023-01-31,872.519287109375
2023-02-01,876.51708984375
2023-02-02,892.50830078125
2023-02-03,899.5044555664062
2023-02-06,889.5098876953125
2023-02-07,881.5143432617188
2023-02-08,882.5137939453125
2023-02-09,883.5133056640625
2023-02-10,876.51708984375
2023-02-13,885.5121459960938
2023-02-14,880.514892578125
2023-02-15,891.5088500976562
2023-02-16,892.50830078125
2023-02-17,895.5066528320312
2023-02-20,894.5071411132812
2023-02-21,886.5115356445312
2023-02-22,889.5098876953125
2023-02-23,888.510498046875
2023-02-24,884.5126953125
2023-02-27,884.5126953125
2023-02-28,874.5181884765625
2023-03-01,877.5166015625
