Date,DSY.PA
2019-01-02,19.84290313720703
2019-01-03,18.575349807739258
2019-01-04,19.302698135375977
2019-01-07,19.67891502380371
2019-01-08,19.968307495117188
2019-01-09,20.47957420349121
2019-01-10,20.730382919311523
2019-01-11,20.6339168548584
2019-01-14,20.460281372070312
2019-01-15,20.643566131591797
2019-01-16,20.768970489501953
2019-01-17,20.952253341674805
2019-01-18,21.550338745117188
2019-01-21,21.531047821044922
2019-01-22,21.260944366455078
2019-01-23,21.31882095336914
2019-01-24,21.347761154174805
2019-01-25,21.521400451660156
2019-01-28,20.96190071105957
2019-01-29,21.154830932617188
2019-01-30,21.212709426879883
2019-01-31,21.13553810119629
2019-02-01,21.164478302001953
2019-02-04,21.608217239379883
2019-02-05,22.514991760253906
2019-02-06,24.79157257080078
2019-02-07,24.714401245117188
2019-02-08,24.492530822753906
2019-02-11,24.666168212890625
2019-02-12,24.289953231811523
2019-02-13,24.62758445739746
2019-02-14,24.463590621948242
2019-02-15,24.76263427734375
2019-02-18,24.78192710876465
2019-02-19,24.569698333740234
2019-02-20,24.81086540222168
2019-02-21,24.588991165161133
2019-02-22,24.926624298095703
2019-02-25,24.695106506347656
2019-02-26,24.868741989135742
2019-02-27,24.61793327331543
2019-02-28,24.82050895690918
2019-03-01,25.071317672729492
2019-03-04,24.830156326293945
2019-03-05,25.3800106048584
2019-03-06,24.695106506347656
2019-03-07,24.88803482055664
2019-03-08,24.974853515625
2019-03-11,24.98450469970703
2019-03-12,24.9652099609375
2019-03-13,25.418598175048828
2019-03-14,25.23531150817871
2019-03-15,25.572938919067383
2019-03-18,25.071317672729492
2019-03-19,25.273897171020508
2019-03-20,25.206371307373047
2019-03-21,25.264253616333008
2019-03-22,25.061674118041992
2019-03-25,24.926624298095703
2019-03-26,25.55364990234375
2019-03-27,24.80121612548828
2019-03-28,25.216018676757812
2019-03-29,25.61152458190918
2019-04-01,25.73693084716797
2019-04-02,25.717636108398438
2019-04-03,26.103498458862305
2019-04-04,25.717636108398438
2019-04-05,25.688697814941406
2019-04-08,25.94915199279785
2019-04-09,25.794811248779297
2019-04-10,25.65011215209961
2019-04-11,25.640466690063477
2019-04-12,25.862337112426758
