Date,EUCA4.SA
2017-05-15,3.009158134460449
2017-05-16,2.860267400741577
2017-05-17,2.852430820465088
2017-05-18,2.617340564727783
2017-05-19,2.664358615875244
2017-05-22,2.507631540298462
2017-05-23,2.5859949588775635
2017-05-24,2.5859949588775635
2017-05-25,2.6251766681671143
2017-05-26,2.5233042240142822
2017-05-29,2.5233042240142822
2017-05-30,2.3509044647216797
2017-05-31,2.3509044647216797
2017-06-01,2.3509044647216797
2017-06-02,2.3509044647216797
2017-06-05,2.311722993850708
2017-06-06,2.366577625274658
2017-06-07,2.3509044647216797
2017-06-08,2.3273956775665283
2017-06-09,2.3430683612823486
2017-06-12,2.3509044647216797
2017-06-13,2.3509044647216797
2017-06-14,2.319559097290039
2017-06-15,2.319559097290039
2017-06-16,2.311722993850708
2017-06-19,2.2490320205688477
2017-06-20,2.1941776275634766
2017-06-21,2.1785049438476562
2017-06-22,2.2725415229797363
2017-06-23,2.3352317810058594
2017-06-26,2.3509044647216797
2017-06-27,2.3822500705718994
2017-06-28,2.4527769088745117
2017-06-29,2.4527769088745117
2017-06-30,2.4997951984405518
2017-07-03,2.4762864112854004
2017-07-04,2.413595199584961
2017-07-05,2.3900861740112305
2017-07-06,2.3509044647216797
2017-07-07,2.413595199584961
2017-07-10,2.366577625274658
2017-07-11,2.3509044647216797
2017-07-12,2.4762864112854004
2017-07-13,2.3822500705718994
2017-07-14,2.3744137287139893
2017-07-17,2.3979225158691406
2017-07-18,2.3744137287139893
2017-07-19,2.405758857727051
2017-07-20,2.3900861740112305
2017-07-21,2.405758857727051
2017-07-24,2.42143177986145
2017-07-25,2.303886651992798
2017-07-26,2.2882139682769775
2017-07-27,2.2725415229797363
2017-07-28,2.264705181121826
2017-07-31,2.2020137310028076
2017-08-01,2.217686653137207
2017-08-02,2.1785049438476562
2017-08-03,2.209850311279297
2017-08-04,2.2725415229797363
2017-08-07,2.319559097290039
2017-08-08,2.311722993850708
2017-08-09,2.311722993850708
2017-08-10,2.1941776275634766
2017-08-11,2.1941776275634766
2017-08-14,2.225522994995117
2017-08-15,2.311722993850708
2017-08-16,2.3509044647216797
2017-08-17,2.3273956775665283
2017-08-18,2.2725415229797363
2017-08-21,2.319559097290039
2017-08-22,2.2725415229797363
2017-08-23,2.319559097290039
2017-08-24,2.366577625274658
2017-08-25,2.3430683612823486
2017-08-28,2.3509044647216797
2017-08-29,2.3744137287139893
2017-08-30,2.3979225158691406
2017-08-31,2.3509044647216797
2017-09-01,2.319559097290039
2017-09-04,2.2725415229797363
2017-09-05,2.303886651992798
2017-09-06,2.405758857727051
2017-09-07,2.405758857727051
2017-09-08,2.5311405658721924
2017-09-11,2.562485933303833
2017-09-12,2.4919590950012207
2017-09-13,2.4841225147247314
2017-09-14,2.4841225147247314
2017-09-15,2.5233042240142822
2017-09-18,2.5468132495880127
2017-09-19,2.5703225135803223
2017-09-20,2.5389769077301025
2017-09-21,2.5703225135803223
2017-09-22,2.860267400741577
2017-09-25,2.750558376312256
2017-09-26,2.9151217937469482
2017-09-27,2.9307944774627686
2017-09-28,3.04833984375
2017-09-29,3.0326669216156006
2017-10-02,3.087521553039551
2017-10-03,3.0405032634735107
2017-10-04,3.056175947189331
2017-10-05,3.1188666820526123
2017-10-06,3.095357894897461
2017-10-09,3.087521553039551
2017-10-10,3.1110305786132812
2017-10-11,3.1658847332000732
2017-10-12,3.1658847332000732
2017-10-13,3.103194236755371
2017-10-16,3.056175947189331
2017-10-17,3.064012289047241
2017-10-18,2.9464669227600098
2017-10-19,2.8289215564727783
2017-10-20,2.852430820465088
2017-10-23,2.8445944786071777
2017-10-24,2.9386305809020996
2017-10-25,2.954303503036499
2017-10-26,2.96213960647583
2017-10-27,2.9778122901916504
2017-10-30,3.001321315765381
2017-10-31,2.8916125297546387
2017-11-01,2.907285213470459
2017-11-02,2.907285213470459
2017-11-03,2.96213960647583
2017-11-06,2.899449110031128
2017-11-07,2.9151217937469482
2017-11-08,3.056175947189331
2017-11-09,3.244248390197754
2017-11-10,3.158048391342163
2017-11-13,3.1188666820526123
2017-11-14,3.0796849727630615
2017-11-15,3.0796849727630615
2017-11-16,3.0405032634735107
2017-11-17,3.0718488693237305
2017-11-20,3.0718488693237305
2017-11-21,3.009158134460449
2017-11-22,3.0169942378997803
2017-11-23,3.0405032634735107
2017-11-24,3.1345393657684326
2017-11-27,3.0718488693237305
2017-11-28,3.1815574169158936
2017-11-29,3.1815574169158936
2017-11-30,3.158048391342163
2017-12-01,3.2364120483398438
2017-12-04,3.056175947189331
2017-12-05,3.0796849727630615
2017-12-06,3.001321315765381
2017-12-07,3.04833984375
2017-12-08,3.056175947189331
2017-12-11,3.0718488693237305
2017-12-12,3.0326669216156006
2017-12-13,3.001321315765381
2017-12-14,3.0169942378997803
2017-12-15,3.197230100631714
2017-12-18,3.2755937576293945
2017-12-19,3.4166476726531982
2017-12-20,3.3853023052215576
2017-12-21,3.3696298599243164
2017-12-22,3.252084493637085
2017-12-25,3.252084493637085
2017-12-26,3.1267032623291016
2017-12-27,3.095357894897461
2017-12-28,3.095357894897461
2017-12-29,3.095357894897461
2018-01-02,3.1345393657684326
2018-01-03,3.252084493637085
2018-01-04,3.291266441345215
2018-01-05,3.3304481506347656
2018-01-08,3.5263569355010986
2018-01-09,3.447993278503418
2018-01-10,3.447993278503418
2018-01-11,3.447993278503418
2018-01-12,3.4323208332061768
2018-01-15,3.3774662017822266
2018-01-16,3.447993278503418
2018-01-17,3.487175464630127
2018-01-18,3.50284743309021
2018-01-19,3.5185205936431885
2018-01-22,3.4244840145111084
2018-01-23,3.440156936645508
2018-01-24,3.4244840145111084
2018-01-25,3.4244840145111084
2018-01-26,3.447993278503418
2018-01-29,3.4636659622192383
2018-01-30,3.4166476726531982
2018-01-31,3.3853023052215576
2018-02-01,3.6830835342407227
2018-02-02,3.9730286598205566
2018-02-05,3.8633193969726562
2018-02-06,3.7614471912384033
2018-02-07,3.9181747436523438
2018-02-08,3.8319737911224365
2018-02-09,3.941683530807495
2018-02-14,4.458881855010986
2018-02-15,4.458881855010986
2018-02-16,4.466718673706055
2018-02-19,4.811517715454102
2018-02-20,4.693972587585449
2018-02-21,4.733155250549316
2018-02-22,4.623445987701416
2018-02-23,4.740991115570068
2018-02-26,4.631281852722168
2018-02-27,4.772336483001709
2018-02-28,4.584263801574707
2018-03-01,4.623445987701416
2018-03-02,4.545083045959473
2018-03-05,4.66262674331665
2018-03-06,4.654791355133057
2018-03-07,4.654791355133057
2018-03-08,4.404027462005615
2018-03-09,4.615609645843506
2018-03-12,4.404027462005615
2018-03-13,4.427536964416504
2018-03-14,4.505900859832764
2018-03-15,4.419700622558594
2018-03-16,4.23162841796875
2018-03-19,4.200282573699951
2018-03-20,4.262973308563232
2018-03-21,4.278645992279053
2018-03-22,4.270809650421143
2018-03-23,4.192446708679199
2018-03-26,4.114083290100098
2018-03-27,4.270809650421143
2018-03-28,4.419700622558594
2018-03-29,4.529410362243652
2018-04-02,4.451045989990234
2018-04-03,4.427536964416504
2018-04-04,4.15326452255249
2018-04-05,4.309991836547852
2018-04-06,4.21595573425293
2018-04-09,4.012210369110107
2018-04-10,4.114083290100098
2018-04-11,3.9965381622314453
2018-04-12,4.090573310852051
2018-04-13,4.043555736541748
2018-04-16,3.980865001678467
2018-04-17,3.988701820373535
2018-04-18,3.839811325073242
2018-04-19,3.9181747436523438
2018-04-20,3.9730286598205566
2018-04-23,3.886829376220703
2018-04-24,3.8241381645202637
2018-04-25,3.7614471912384033
2018-04-26,3.7457752227783203
2018-04-27,3.7065927982330322
2018-04-30,3.6752474308013916
2018-05-02,3.736132860183716
2018-05-03,3.736132860183716
2018-05-04,3.7202348709106445
2018-05-07,3.6645901203155518
2018-05-08,3.6486921310424805
2018-05-09,3.4181642532348633
2018-05-10,3.306874990463257
2018-05-11,3.179687738418579
2018-05-14,2.98095703125
2018-05-15,3.0922462940216064
2018-05-16,3.2273826599121094
2018-05-17,3.1319923400878906
2018-05-18,3.0604493618011475
2018-05-21,3.179687738418579
2018-05-22,3.2353322505950928
2018-05-23,3.0683987140655518
2018-05-24,3.0842974185943604
2018-05-25,2.98095703125
2018-05-28,2.710684061050415
2018-05-29,2.710684061050415
2018-05-30,2.845820426940918
2018-06-01,2.909414052963257
2018-06-04,2.973008155822754
2018-06-05,2.7981247901916504
2018-06-06,2.8378710746765137
2018-06-07,2.7583792209625244
2018-06-08,2.7583792209625244
2018-06-11,2.7265822887420654
2018-06-12,2.686836004257202
2018-06-13,2.6232426166534424
2018-06-14,2.607343912124634
2018-06-15,2.575546979904175
2018-06-18,2.5675978660583496
2018-06-19,2.647089719772339
2018-06-20,2.678886890411377
2018-06-21,2.710684061050415
2018-06-22,2.6311914920806885
2018-06-25,2.6232426166534424
2018-06-26,2.543750286102295
2018-06-27,2.4642577171325684
2018-06-28,2.575546979904175
2018-06-29,2.6947855949401855
2018-07-02,2.6947855949401855
2018-07-03,2.845820426940918
2018-07-04,2.8935158252716064
2018-07-05,2.6629884243011475
2018-07-06,2.7265822887420654
2018-07-10,2.7981247901916504
2018-07-11,2.782226800918579
2018-07-12,2.7981247901916504
2018-07-13,2.710684061050415
2018-07-16,2.8855667114257812
2018-07-17,2.742480754852295
2018-07-18,2.8378710746765137
2018-07-19,2.734531879425049
2018-07-20,2.853769540786743
2018-07-23,2.8219728469848633
2018-07-24,2.81402325630188
2018-07-25,2.7186331748962402
2018-07-26,2.845820426940918
2018-07-27,2.7027344703674316
2018-07-30,2.583496332168579
2018-07-31,2.5278518199920654
2018-08-01,2.782226800918579
2018-08-02,2.6391408443450928
2018-08-03,2.742480754852295
2018-08-06,2.7027344703674316
2018-08-07,2.742480754852295
2018-08-08,2.750430107116699
2018-08-09,2.7027344703674316
2018-08-10,2.6550393104553223
2018-08-13,2.647089719772339
2018-08-14,2.782226800918579
2018-08-15,2.7027344703674316
2018-08-16,2.7027344703674316
2018-08-17,2.7027344703674316
2018-08-20,2.591445207595825
2018-08-21,2.607343912124634
2018-08-22,2.6232426166534424
2018-08-23,2.519902467727661
2018-08-24,2.408613443374634
2018-08-27,2.4722070693969727
2018-08-28,2.5596485137939453
2018-08-29,2.6311914920806885
2018-08-30,2.480156183242798
2018-08-31,2.4722070693969727
2018-09-03,2.4722070693969727
2018-09-04,2.4404101371765137
2018-09-05,2.543750286102295
2018-09-06,2.4642577171325684
2018-09-10,2.6232426166534424
2018-09-11,2.519902467727661
2018-09-12,2.4722070693969727
2018-09-13,2.4722070693969727
2018-09-14,2.480156183242798
2018-09-17,2.543750286102295
2018-09-18,2.583496332168579
2018-09-19,2.551699161529541
2018-09-20,2.591445207595825
2018-09-21,2.551699161529541
2018-09-24,2.774277687072754
2018-09-25,2.8219728469848633
2018-09-26,2.6629884243011475
2018-09-27,2.6709372997283936
2018-09-28,2.6311914920806885
2018-10-01,2.8060741424560547
2018-10-02,2.7027344703674316
2018-10-03,2.710684061050415
2018-10-04,2.750430107116699
2018-10-05,2.7663285732269287
2018-10-08,2.7981247901916504
2018-10-09,2.8378710746765137
2018-10-10,2.853769540786743
2018-10-11,2.774277687072754
2018-10-15,2.8617188930511475
2018-10-16,3.116093873977661
2018-10-17,3.4181642532348633
2018-10-18,3.346621513366699
2018-10-19,3.2353322505950928
2018-10-22,3.4817581176757812
2018-10-23,3.378418207168579
2018-10-24,3.3625199794769287
2018-10-25,3.4658594131469727
2018-10-26,3.4976563453674316
2018-10-29,3.3863677978515625
2018-10-30,3.577148675918579
2018-10-31,3.4976563453674316
2018-11-01,3.4976563453674316
2018-11-05,3.6963868141174316
2018-11-06,3.672539234161377
2018-11-07,3.5533008575439453
2018-11-08,3.5533008575439453
2018-11-09,3.5215044021606445
2018-11-12,3.4181642532348633
2018-11-13,3.370469093322754
2018-11-14,3.4181642532348633
2018-11-16,3.4817581176757812
2018-11-19,3.338671922683716
2018-11-21,3.346621513366699
2018-11-22,3.4261133670806885
2018-11-23,3.2989258766174316
2018-11-26,3.378418207168579
2018-11-27,3.402266025543213
2018-11-28,3.4181642532348633
2018-11-29,3.338671922683716
2018-11-30,3.2591798305511475
2018-12-03,3.2989258766174316
2018-12-04,3.346621513366699
2018-12-05,3.346621513366699
2018-12-06,3.275078058242798
2018-12-07,3.3307230472564697
2018-12-10,3.243281364440918
2018-12-11,3.139941930770874
2018-12-12,3.139941930770874
2018-12-13,3.179687738418579
2018-12-14,3.203535556793213
2018-12-17,3.139941930770874
2018-12-18,3.139941930770874
2018-12-19,3.203535556793213
2018-12-20,3.275078058242798
2018-12-21,3.3227734565734863
2018-12-26,3.1001954078674316
2018-12-27,3.3307230472564697
2018-12-28,3.4261133670806885
2019-01-02,3.3307230472564697
2019-01-03,3.3625199794769287
2019-01-04,3.577148675918579
2019-01-07,3.5533008575439453
2019-01-08,3.4579102993011475
2019-01-09,3.4817581176757812
2019-01-10,3.4658594131469727
2019-01-11,3.3545703887939453
2019-01-14,3.346621513366699
2019-01-15,3.3943161964416504
2019-01-16,3.4579102993011475
2019-01-17,3.4579102993011475
2019-01-18,3.569199562072754
2019-01-21,3.6248435974121094
2019-01-22,3.6486921310424805
2019-01-23,3.577148675918579
2019-01-24,3.7520313262939453
2019-01-28,3.4897069931030273
2019-01-29,3.672539234161377
2019-01-30,3.505605697631836
2019-01-31,3.4976563453674316
2019-02-01,3.4976563453674316
2019-02-04,3.4976563453674316
2019-02-05,3.4181642532348633
2019-02-06,3.410214900970459
2019-02-07,3.3307230472564697
2019-02-08,3.3227734565734863
2019-02-11,3.410214900970459
2019-02-12,3.4181642532348633
2019-02-13,3.338671922683716
2019-02-14,3.3625199794769287
2019-02-15,3.3943161964416504
2019-02-18,3.3943161964416504
2019-02-19,3.3863677978515625
2019-02-20,3.338671922683716
2019-02-21,3.3863677978515625
2019-02-22,3.3943161964416504
2019-02-25,3.4181642532348633
2019-02-26,3.4181642532348633
2019-02-27,3.4579102993011475
2019-02-28,3.346621513366699
2019-03-01,3.338671922683716
2019-03-06,3.2909767627716064
2019-03-07,3.2989258766174316
2019-03-08,3.4261133670806885
2019-03-11,3.3625199794769287
2019-03-12,3.338671922683716
2019-03-13,3.378418207168579
2019-03-14,3.3943161964416504
2019-03-15,3.4658594131469727
2019-03-18,3.402266025543213
2019-03-19,3.4579102993011475
2019-03-20,3.378418207168579
2019-03-21,3.4181642532348633
2019-03-22,3.4181642532348633
2019-03-25,3.346621513366699
2019-03-26,3.378418207168579
2019-03-27,3.4181642532348633
2019-03-28,3.314824342727661
2019-03-29,3.14789080619812
2019-04-01,3.3307230472564697
