Date,LATO-B.ST
2022-01-19,276.7297058105469
2022-01-20,278.69970703125
2022-01-21,271.75799560546875
2022-01-24,261.6268615722656
2022-01-25,262.189697265625
2022-01-26,268.662353515625
2022-01-27,260.97021484375
2022-01-28,260.594970703125
2022-01-31,269.13134765625
2022-02-01,276.7297058105469
2022-02-02,279.5439147949219
2022-02-03,272.789794921875
2022-02-04,266.7862243652344
2022-02-07,264.6286926269531
2022-02-08,260.594970703125
2022-02-09,269.6942443847656
2022-02-10,269.31903076171875
2022-02-11,260.12591552734375
2022-02-14,250.27621459960938
2022-02-15,260.97021484375
2022-02-16,257.3117370605469
2022-02-17,253.18423461914062
2022-02-18,243.7097625732422
2022-02-21,239.48846435546875
2022-02-22,246.05491638183594
2022-02-23,239.3946533203125
2022-02-24,237.79994201660156
2022-02-25,245.02308654785156
2022-02-28,247.93104553222656
2022-03-01,244.92926025390625
2022-03-02,248.02487182617188
2022-03-03,247.18060302734375
2022-03-04,240.33273315429688
2022-03-07,242.9593048095703
2022-03-08,239.95750427246094
2022-03-09,252.7152099609375
2022-03-10,250.8390655517578
2022-03-11,254.68515014648438
2022-03-14,261.814453125
2022-03-15,258.90643310546875
2022-03-16,275.2287902832031
2022-03-17,280.29437255859375
2022-03-18,284.046630859375
2022-03-21,282.92095947265625
2022-03-22,276.7297058105469
2022-03-23,271.2889404296875
2022-03-24,266.5047912597656
2022-03-25,266.5047912597656
2022-03-28,270.5384521484375
2022-03-29,284.6094665527344
2022-03-30,285.35992431640625
2022-03-31,282.3581237792969
2022-04-01,283.9528503417969
2022-04-04,285.35992431640625
2022-04-05,288.9245910644531
2022-04-06,281.4200439453125
2022-04-07,284.7032775878906
2022-04-08,279.5439147949219
2022-04-11,270.0694580078125
2022-04-12,273.2588806152344
2022-04-13,273.0712890625
2022-04-14,273.91552734375
2022-04-19,268.4747314453125
2022-04-20,267.3490295410156
2022-04-21,265.6605529785156
2022-04-22,259.750732421875
2022-04-25,249.33815002441406
2022-04-26,241.73983764648438
2022-04-27,244.3664093017578
2022-04-28,245.11685180664062
2022-04-29,246.80540466308594
2022-05-02,228.8883056640625
2022-05-03,222.8846893310547
2022-05-04,218.85101318359375
2022-05-05,215.6615753173828
2022-05-06,211.53407287597656
2022-05-09,203.27908325195312
2022-05-10,205.24903869628906
2022-05-11,210.2969207763672
2022-05-12,211.5350799560547
2022-05-13,221.05938720703125
2022-05-16,219.9164581298828
2022-05-17,223.72618103027344
2022-05-18,218.0115966796875
2022-05-19,218.67831420898438
2022-05-20,217.53538513183594
2022-05-23,219.9164581298828
2022-05-24,215.154296875
2022-05-25,215.34478759765625
2022-05-27,228.58360290527344
2022-05-30,234.58392333984375
2022-05-31,228.29786682128906
2022-06-01,222.488037109375
2022-06-02,235.72683715820312
2022-06-03,227.91690063476562
2022-06-07,224.48812866210938
2022-06-08,226.1072540283203
2022-06-09,218.0115966796875
2022-06-10,209.2492218017578
2022-06-13,207.0586395263672
2022-06-14,199.15347290039062
2022-06-15,202.29647827148438
2022-06-16,196.01043701171875
2022-06-17,195.91519165039062
2022-06-20,194.2008056640625
2022-06-21,192.20069885253906
2022-06-22,191.62924194335938
2022-06-23,189.2481689453125
2022-06-27,199.05821228027344
2022-06-28,199.9154052734375
2022-06-29,195.2484893798828
2022-06-30,192.6769256591797
2022-07-01,195.8199462890625
2022-07-04,193.62936401367188
2022-07-05,194.3913116455078
2022-07-06,204.96328735351562
2022-07-07,209.5349578857422
2022-07-08,211.43983459472656
2022-07-11,206.96339416503906
2022-07-12,213.72564697265625
2022-07-13,208.3920440673828
2022-07-14,206.4871826171875
2022-07-15,208.20155334472656
2022-07-18,214.01138305664062
2022-07-19,214.96380615234375
2022-07-20,215.72576904296875
2022-07-21,225.91677856445312
2022-07-22,227.34544372558594
2022-07-25,224.48812866210938
2022-07-26,218.9640350341797
2022-07-27,222.67852783203125
2022-07-28,231.25039672851562
2022-07-29,239.72705078125
2022-08-01,235.15536499023438
2022-08-02,230.1074981689453
2022-08-03,233.53623962402344
2022-08-04,234.77439880371094
2022-08-05,222.86900329589844
2022-08-08,227.53591918945312
2022-08-09,219.6307373046875
2022-08-10,231.34564208984375
2022-08-11,231.91709899902344
2022-08-12,230.2979736328125
