Date,IMI.L
2019-04-10,995.4973754882812
2019-04-11,1008.180908203125
2019-04-12,1012.675048828125
2019-04-15,1020.6644287109375
2019-04-16,1041.636962890625
2019-04-17,1027.156005859375
2019-04-18,1022.6619262695312
2019-04-23,1039.6396484375
2019-04-24,1050.6251220703125
2019-04-25,1043.6343994140625
2019-04-26,1032.1495361328125
2019-04-29,1040.13916015625
2019-04-30,1049.12744140625
2019-05-01,1053.621337890625
2019-05-02,1050.6251220703125
2019-05-03,1042.6358642578125
2019-05-07,1011.1768188476562
2019-05-08,1012.675048828125
2019-05-09,965.9361572265625
2019-05-10,981.3159790039062
2019-05-13,974.9244384765625
2019-05-14,980.9165649414062
2019-05-15,972.5274658203125
2019-05-16,975.3238525390625
2019-05-17,976.522216796875
2019-05-20,944.1647338867188
2019-05-21,948.7586059570312
2019-05-22,945.163330078125
2019-05-23,927.5862426757812
2019-05-24,927.186767578125
2019-05-28,933.97802734375
2019-05-29,911.8069458007812
2019-05-30,925.1895141601562
2019-05-31,904.816162109375
2019-06-03,914.8031005859375
2019-06-04,929.9832153320312
2019-06-05,939.3709716796875
2019-06-06,938.3721313476562
2019-06-07,959.5444946289062
2019-06-10,964.9375
2019-06-11,981.915283203125
2019-06-12,978.1202392578125
2019-06-13,975.923095703125
2019-06-14,967.7337036132812
2019-06-17,971.3290405273438
2019-06-18,992.9008178710938
2019-06-19,994.2990112304688
2019-06-20,1011.6762084960938
2019-06-21,1004.6854248046875
2019-06-24,1006.1835327148438
2019-06-25,1018.6671142578125
2019-06-26,1019.16650390625
2019-06-27,1031.6500244140625
2019-06-28,1036.6436767578125
2019-07-01,1055.1195068359375
2019-07-02,1062.1104736328125
2019-07-03,1047.1298828125
2019-07-04,1053.621337890625
2019-07-05,1046.630615234375
2019-07-08,1027.156005859375
2019-07-09,1004.18603515625
2019-07-10,995.0980224609375
2019-07-11,986.1098022460938
2019-07-12,989.705078125
2019-07-15,1001.6893310546875
2019-07-16,1018.167724609375
2019-07-17,1014.6724243164062
2019-07-18,983.1136474609375
2019-07-19,989.9048461914062
2019-07-22,992.5014038085938
2019-07-23,1018.6671142578125
2019-07-24,1029.6527099609375
2019-07-25,1030.1522216796875
2019-07-26,1048.6279296875
2019-07-29,1068.1024169921875
2019-07-30,1059.613525390625
2019-07-31,1044.1339111328125
2019-08-01,1032.64892578125
2019-08-02,997.2951049804688
2019-08-05,967.3341674804688
2019-08-06,958.545654296875
2019-08-07,965.3369750976562
2019-08-08,969.0814819335938
2019-08-09,955.2974853515625
2019-08-12,941.713134765625
2019-08-13,954.2986450195312
2019-08-14,925.9313354492188
2019-08-15,914.3447265625
2019-08-16,924.532958984375
2019-08-19,933.1231079101562
2019-08-20,938.5167846679688
2019-08-21,960.691162109375
2019-08-22,965.2860107421875
2019-08-23,957.8946533203125
2019-08-27,974.8749389648438
2019-08-28,969.2813720703125
2019-08-29,996.250244140625
2019-08-30,1003.8414916992188
2019-09-02,998.6473388671875
2019-09-03,984.4638671875
2019-09-04,995.2514038085938
2019-09-05,1011.8322143554688
2019-09-06,1018.8241577148438
2019-09-09,1019.323486328125
2019-09-10,1013.3305053710938
2019-09-11,1030.810302734375
2019-09-12,1027.3143310546875
2019-09-13,1021.3213500976562
2019-09-16,1035.3050537109375
2019-09-17,1014.828857421875
2019-09-18,1000.345458984375
2019-09-19,996.4500732421875
2019-09-20,982.2664794921875
2019-09-23,969.4810791015625
2019-09-24,955.4972534179688
2019-09-25,948.1058349609375
2019-09-26,949.9036865234375
2019-09-27,957.2952880859375
2019-09-30,959.093017578125
2019-10-01,951.7017211914062
2019-10-02,929.9266967773438
2019-10-03,932.323974609375
2019-10-04,947.9060668945312
2019-10-07,950.1034545898438
2019-10-08,936.3194580078125
2019-10-09,943.9105834960938
2019-10-10,946.3079223632812
2019-10-11,983.6646728515625
2019-10-14,970.6798095703125
2019-10-15,968.082763671875
2019-10-16,965.8853149414062
2019-10-17,966.8840942382812
2019-10-18,967.083984375
2019-10-21,982.86572265625
2019-10-22,968.8817749023438
2019-10-23,980.6680908203125
2019-10-24,986.661376953125
2019-10-25,1005.8391723632812
2019-10-28,1024.8173828125
2019-10-29,1031.3096923828125
2019-10-30,1010.8333740234375
2019-10-31,1001.8438110351562
2019-11-01,1027.3143310546875
2019-11-04,1042.2969970703125
2019-11-05,1066.2694091796875
2019-11-06,1060.2764892578125
2019-11-07,1134.690185546875
2019-11-08,1118.708984375
2019-11-11,1114.214111328125
2019-11-12,1132.193359375
2019-11-13,1110.7181396484375
2019-11-14,1099.730712890625
2019-11-15,1111.7169189453125
2019-11-18,1103.2269287109375
2019-11-19,1115.2130126953125
2019-11-20,1103.72607421875
2019-11-21,1093.73779296875
2019-11-22,1101.2291259765625
2019-11-25,1118.2093505859375
2019-11-26,1118.708984375
2019-11-27,1117.710205078125
2019-11-28,1135.689208984375
2019-11-29,1119.707763671875
2019-12-02,1109.2198486328125
2019-12-03,1104.2257080078125
2019-12-04,1127.6983642578125
2019-12-05,1135.18994140625
2019-12-06,1137.68701171875
2019-12-09,1143.68017578125
2019-12-10,1138.1864013671875
2019-12-11,1130.1956787109375
2019-12-12,1153.6685791015625
2019-12-13,1184.6328125
2019-12-16,1199.1162109375
2019-12-17,1196.618896484375
2019-12-18,1191.6248779296875
2019-12-19,1185.1319580078125
2019-12-20,1178.6395263671875
2019-12-23,1195.1207275390625
2019-12-24,1204.60986328125
2019-12-27,1195.1207275390625
2019-12-30,1181.1368408203125
2019-12-31,1177.6409912109375
2020-01-02,1192.6234130859375
2020-01-03,1180.1380615234375
2020-01-06,1178.6395263671875
2020-01-07,1165.6544189453125
2020-01-08,1154.16796875
2020-01-09,1166.1541748046875
2020-01-10,1161.6593017578125
2020-01-13,1171.647705078125
2020-01-14,1176.142578125
2020-01-15,1170.1494140625
2020-01-16,1177.141357421875
2020-01-17,1177.141357421875
2020-01-20,1183.134521484375
2020-01-21,1159.661376953125
2020-01-22,1162.15869140625
2020-01-23,1141.682373046875
2020-01-24,1152.1702880859375
2020-01-27,1124.7020263671875
2020-01-28,1128.1981201171875
2020-01-29,1142.6812744140625
2020-01-30,1124.2025146484375
2020-01-31,1102.7271728515625
2020-02-03,1107.7216796875
2020-02-04,1125.70068359375
2020-02-05,1150.671875
2020-02-06,1147.1759033203125
2020-02-07,1128.1981201171875
2020-02-10,1112.7156982421875
2020-02-11,1123.203857421875
2020-02-12,1139.684814453125
2020-02-13,1109.2198486328125
2020-02-14,1093.73779296875
2020-02-17,1075.25927734375
2020-02-18,1059.277587890625
2020-02-19,1074.7596435546875
2020-02-20,1090.740966796875
2020-02-21,1098.7318115234375
2020-02-24,1036.303955078125
2020-02-25,998.8472290039062
2020-02-26,1021.3213500976562
2020-02-27,991.8553466796875
2020-02-28,1004.84033203125
2020-03-02,1000.8449096679688
2020-03-03,1038.8011474609375
2020-03-04,1030.31103515625
2020-03-05,992.45458984375
2020-03-06,957.6947021484375
2020-03-09,858.6090698242188
2020-03-10,874.390869140625
2020-03-11,851.217529296875
2020-03-12,769.5120849609375
2020-03-13,801.6746215820312
2020-03-16,796.6804809570312
2020-03-17,785.6932373046875
2020-03-18,687.2069091796875
2020-03-19,674.02197265625
2020-03-20,680.414794921875
2020-03-23,684.8096313476562
2020-03-24,710.9794311523438
2020-03-25,756.1273193359375
2020-03-26,762.7196655273438
2020-03-27,723.1653442382812
2020-03-30,725.7623291015625
2020-03-31,746.5384521484375
2020-04-01,705.18603515625
2020-04-02,735.6509399414062
2020-04-03,723.1653442382812
2020-04-06,749.1354370117188
2020-04-07,788.0904541015625
2020-04-08,821.052490234375
2020-04-09,833.5380859375
2020-04-14,806.0697021484375
2020-04-15,765.6165161132812
2020-04-16,752.6314086914062
2020-04-17,799.0778198242188
2020-04-20,793.5841674804688
2020-04-21,761.1215209960938
2020-04-22,777.1031494140625
2020-04-23,797.0802001953125
2020-04-24,773.6070556640625
2020-04-27,797.5794677734375
2020-04-28,805.0709228515625
2020-04-29,857.010986328125
2020-04-30,826.5460815429688
2020-05-01,795.0823364257812
2020-05-04,784.5946044921875
2020-05-05,796.081298828125
2020-05-06,777.6025390625
2020-05-07,821.052490234375
2020-05-11,845.524169921875
2020-05-12,831.0408325195312
2020-05-13,829.5426025390625
2020-05-14,790.5875854492188
2020-05-15,820.0536499023438
2020-05-18,848.5206909179688
2020-05-19,861.5057373046875
2020-05-20,865.001708984375
2020-05-21,868.4976196289062
2020-05-22,866.0004272460938
2020-05-26,913.9452514648438
2020-05-27,927.92919921875
2020-05-28,925.4319458007812
2020-05-29,898.9624633789062
2020-06-01,909.9497680664062
2020-06-02,924.9325561523438
2020-06-03,947.9060668945312
2020-06-04,981.3674926757812
2020-06-05,998.8472290039062
2020-06-08,977.8714599609375
2020-06-09,948.9048461914062
2020-06-10,934.9210205078125
2020-06-11,884.9786376953125
2020-06-12,895.4666137695312
2020-06-15,893.4689331054688
2020-06-16,918.939453125
2020-06-17,912.4469604492188
2020-06-18,913.9452514648438
2020-06-19,918.939453125
2020-06-22,924.9325561523438
2020-06-23,942.412353515625
2020-06-24,910.9485473632812
2020-06-25,901.9590454101562
2020-06-26,919.938232421875
2020-06-29,938.4169311523438
2020-06-30,921.4365844726562
2020-07-01,911.4480590820312
2020-07-02,927.92919921875
2020-07-03,935.9197998046875
2020-07-06,948.9048461914062
2020-07-07,954.3984985351562
2020-07-08,935.42041015625
2020-07-09,928.9279174804688
2020-07-10,936.4193115234375
2020-07-13,960.89111328125
2020-07-14,974.3753662109375
2020-07-15,988.8587646484375
2020-07-16,982.86572265625
2020-07-17,984.8633422851562
2020-07-20,993.3535766601562
2020-07-21,992.354736328125
2020-07-22,987.3605346679688
2020-07-23,1004.84033203125
2020-07-24,1072.7620849609375
2020-07-27,1063.772216796875
2020-07-28,1061.7745361328125
2020-07-29,1079.75390625
2020-07-30,1060.7755126953125
2020-07-31,1042.796630859375
2020-08-03,1079.75390625
2020-08-04,1058.7779541015625
2020-08-05,1080.7528076171875
2020-08-06,1026.1356201171875
2020-08-07,1057.1094970703125
2020-08-10,1048.1170654296875
2020-08-11,1079.091064453125
2020-08-12,1088.0836181640625
2020-08-13,1069.0994873046875
2020-08-14,1048.1170654296875
2020-08-17,1056.1104736328125
2020-08-18,1071.097900390625
2020-08-19,1067.101318359375
2020-08-20,1049.1163330078125
2020-08-21,1044.1204833984375
2020-08-24,1069.0994873046875
2020-08-25,1060.1072998046875
2020-08-26,1072.0968017578125
2020-08-27,1052.1141357421875
2020-08-28,1054.1123046875
2020-09-01,1044.1204833984375
2020-09-02,1061.1060791015625
2020-09-03,1041.1231689453125
2020-09-04,1061.1060791015625
2020-09-07,1072.0968017578125
2020-09-08,1067.101318359375
2020-09-09,1085.0863037109375
2020-09-10,1072.0968017578125
2020-09-11,1083.087646484375
2020-09-14,1083.087646484375
2020-09-15,1088.0836181640625
2020-09-16,1094.078369140625
2020-09-17,1087.08447265625
2020-09-18,1059.10791015625
2020-09-21,1018.142333984375
2020-09-22,1029.13330078125
2020-09-23,1050.1156005859375
2020-09-24,1023.1381225585938
2020-09-25,1023.1381225585938
2020-09-28,1050.1156005859375
2020-09-29,1059.10791015625
2020-09-30,1049.1163330078125
2020-10-01,1057.1094970703125
2020-10-02,1088.0836181640625
2020-10-05,1082.0885009765625
2020-10-06,1081.08935546875
2020-10-07,1087.08447265625
2020-10-08,1096.0770263671875
2020-10-09,1113.0625
2020-10-12,1100.073486328125
2020-10-13,1098.0753173828125
2020-10-14,1119.057373046875
2020-10-15,1103.0709228515625
2020-10-16,1113.0625
2020-10-19,1100.073486328125
2020-10-20,1116.059814453125
2020-10-21,1102.0716552734375
2020-10-22,1107.0673828125
2020-10-23,1119.057373046875
2020-10-26,1096.0770263671875
2020-10-27,1065.102783203125
2020-10-28,1039.1248779296875
2020-10-29,1040.1239013671875
2020-10-30,1033.1297607421875
2020-11-02,1045.1197509765625
2020-11-03,1049.1163330078125
2020-11-04,1060.1072998046875
2020-11-05,1086.085205078125
2020-11-06,1085.0863037109375
2020-11-09,1120.056640625
2020-11-10,1094.078369140625
2020-11-11,1101.072509765625
2020-11-12,1101.072509765625
2020-11-13,1087.08447265625
2020-11-16,1112.0633544921875
2020-11-17,1109.0657958984375
2020-11-18,1089.082763671875
2020-11-19,1064.103759765625
2020-11-20,1097.0760498046875
2020-11-23,1099.07421875
2020-11-24,1174.0111083984375
2020-11-25,1155.02734375
2020-11-26,1127.05078125
2020-11-27,1115.060791015625
2020-11-30,1117.0589599609375
2020-12-01,1107.0673828125
2020-12-02,1113.0625
2020-12-03,1131.0474853515625
2020-12-04,1157.0255126953125
2020-12-07,1134.044921875
2020-12-08,1166.017822265625
2020-12-09,1184.002685546875
2020-12-10,1153.028564453125
2020-12-11,1152.029541015625
2020-12-14,1173.011962890625
2020-12-15,1188.99853515625
2020-12-16,1205.9840087890625
2020-12-17,1203.98583984375
2020-12-18,1196.9918212890625
2020-12-21,1190.996826171875
2020-12-22,1197.9908447265625
2020-12-23,1189.99755859375
2020-12-24,1195.9925537109375
2020-12-29,1219.9722900390625
2020-12-30,1214.976806640625
2020-12-31,1164.01953125
2021-01-04,1205.9840087890625
2021-01-05,1211.9791259765625
2021-01-06,1254.9429931640625
2021-01-07,1282.9193115234375
2021-01-08,1279.921875
2021-01-11,1250.9462890625
2021-01-12,1258.9395751953125
2021-01-13,1294.9091796875
2021-01-14,1289.9134521484375
2021-01-15,1276.92431640625
2021-01-18,1293.909912109375
2021-01-19,1265.93359375
2021-01-20,1289.9134521484375
2021-01-21,1307.8983154296875
2021-01-22,1298.9058837890625
2021-01-25,1246.9498291015625
2021-01-26,1239.95556640625
2021-01-27,1202.9866943359375
2021-01-28,1240.9547119140625
2021-01-29,1244.951416015625
2021-02-01,1252.9447021484375
2021-02-02,1265.93359375
2021-02-03,1289.9134521484375
2021-02-04,1287.9150390625
2021-02-05,1286.916015625
2021-02-08,1323.8848876953125
2021-02-09,1299.905029296875
2021-02-10,1288.9141845703125
2021-02-11,1284.9178466796875
2021-02-12,1293.909912109375
2021-02-15,1315.8917236328125
2021-02-16,1338.8724365234375
2021-02-17,1318.888916015625
2021-02-18,1304.90087890625
2021-02-19,1338.8724365234375
2021-02-22,1348.86376953125
2021-02-23,1313.893310546875
2021-02-24,1348.86376953125
2021-02-25,1334.875732421875
2021-02-26,1307.8983154296875
2021-03-01,1287.9150390625
2021-03-02,1304.90087890625
2021-03-03,1310.895751953125
2021-03-04,1285.9168701171875
2021-03-05,1285.9168701171875
2021-03-08,1311.8948974609375
2021-03-09,1324.8837890625
2021-03-10,1319.8883056640625
2021-03-11,1323.8848876953125
2021-03-12,1312.89404296875
2021-03-15,1294.9091796875
2021-03-16,1326.882080078125
2021-03-17,1315.8917236328125
2021-03-18,1317.8900146484375
2021-03-19,1297.9068603515625
2021-03-22,1287.9150390625
2021-03-23,1258.9395751953125
2021-03-24,1284.9178466796875
2021-03-25,1283.91845703125
2021-03-26,1302.9027099609375
2021-03-29,1298.9058837890625
2021-03-30,1327.8814697265625
2021-03-31,1332.8773193359375
2021-04-01,1324.03369140625
2021-04-06,1352.0133056640625
2021-04-07,1364.0045166015625
2021-04-08,1368.00146484375
2021-04-09,1388.986572265625
2021-04-12,1351.013916015625
2021-04-13,1357.009521484375
2021-04-14,1356.0103759765625
2021-04-15,1369.0009765625
2021-04-16,1389.985595703125
2021-04-19,1384.9892578125
2021-04-20,1383.989990234375
2021-04-21,1373.9974365234375
2021-04-22,1396.9805908203125
2021-04-23,1395.9813232421875
2021-04-26,1550.8681640625
2021-04-27,1560.86083984375
2021-04-28,1598.833251953125
2021-04-29,1589.83984375
2021-04-30,1592.837646484375
2021-05-04,1587.841064453125
2021-05-05,1620.8170166015625
2021-05-06,1617.8194580078125
2021-05-07,1662.7864990234375
2021-05-10,1654.792236328125
2021-05-11,1633.8074951171875
2021-05-12,1637.8048095703125
2021-05-13,1638.803955078125
2021-05-14,1651.79443359375
2021-05-17,1647.79736328125
2021-05-18,1647.79736328125
2021-05-19,1627.81201171875
2021-05-20,1626.8128662109375
2021-05-21,1641.8017578125
2021-05-24,1646.7979736328125
2021-05-25,1652.7938232421875
2021-05-26,1650.7952880859375
2021-05-27,1675.7769775390625
2021-05-28,1658.7894287109375
2021-06-01,1699.759521484375
2021-06-02,1707.753662109375
2021-06-03,1693.763916015625
2021-06-04,1727.7391357421875
2021-06-07,1731.7362060546875
2021-06-08,1724.7413330078125
2021-06-09,1721.7432861328125
2021-06-10,1699.759521484375
2021-06-11,1700.7586669921875
2021-06-14,1701.758056640625
2021-06-15,1694.76318359375
2021-06-16,1696.7615966796875
2021-06-17,1696.7615966796875
2021-06-18,1683.7711181640625
2021-06-21,1709.752197265625
2021-06-22,1712.7498779296875
2021-06-23,1714.7484130859375
2021-06-24,1720.744140625
2021-06-25,1737.7315673828125
2021-06-28,1728.7384033203125
2021-06-29,1736.732421875
2021-06-30,1718.74560546875
2021-07-01,1742.72802734375
2021-07-02,1746.7252197265625
2021-07-05,1731.7362060546875
2021-07-06,1712.7498779296875
2021-07-07,1736.732421875
2021-07-08,1714.7484130859375
2021-07-09,1739.7303466796875
2021-07-12,1740.7296142578125
2021-07-13,1759.7158203125
2021-07-14,1746.7252197265625
2021-07-15,1730.7369384765625
2021-07-16,1711.750732421875
2021-07-19,1664.7850341796875
2021-07-20,1688.767578125
2021-07-21,1704.7557373046875
2021-07-22,1712.7498779296875
2021-07-23,1727.7391357421875
2021-07-26,1736.732421875
2021-07-27,1740.7296142578125
2021-07-28,1742.72802734375
2021-07-29,1749.7230224609375
2021-07-30,1754.7193603515625
2021-08-02,1730.7369384765625
2021-08-03,1726.7398681640625
2021-08-04,1717.7462158203125
2021-08-05,1720.744140625
2021-08-06,1717.7462158203125
2021-08-09,1718.74560546875
2021-08-10,1756.7177734375
2021-08-11,1771.70703125
2021-08-12,1781.7789306640625
2021-08-13,1786.775634765625
2021-08-16,1770.7867431640625
2021-08-17,1778.7811279296875
2021-08-18,1788.7742919921875
2021-08-19,1767.78857421875
2021-08-20,1765.7900390625
2021-08-23,1758.794677734375
2021-08-24,1765.7900390625
2021-08-25,1784.777099609375
2021-08-26,1788.7742919921875
2021-08-27,1798.7677001953125
2021-08-31,1821.7518310546875
2021-09-01,1816.7552490234375
2021-09-02,1825.7490234375
2021-09-03,1808.7608642578125
2021-09-06,1806.7620849609375
2021-09-07,1799.7669677734375
2021-09-08,1780.7796630859375
2021-09-09,1796.76904296875
2021-09-10,1799.7669677734375
2021-09-13,1814.7567138671875
2021-09-14,1818.753662109375
2021-09-15,1795.76953125
2021-09-16,1816.7552490234375
2021-09-17,1800.7662353515625
2021-09-20,1766.7894287109375
2021-09-21,1782.7783203125
2021-09-22,1817.7545166015625
2021-09-23,1809.760009765625
2021-09-24,1818.753662109375
2021-09-27,1714.8248291015625
2021-09-28,1662.860595703125
2021-09-29,1664.8592529296875
2021-09-30,1658.8634033203125
2021-10-01,1644.8729248046875
2021-10-04,1629.8831787109375
2021-10-05,1647.870849609375
2021-10-06,1623.887451171875
2021-10-07,1642.8743896484375
2021-10-08,1639.8763427734375
2021-10-11,1639.8763427734375
2021-10-12,1643.87353515625
2021-10-13,1648.8701171875
2021-10-14,1683.84619140625
2021-10-15,1678.8497314453125
2021-10-18,1684.8455810546875
2021-10-19,1684.8455810546875
2021-10-20,1671.8544921875
2021-10-21,1662.860595703125
2021-10-22,1670.8551025390625
2021-10-25,1677.8502197265625
2021-10-26,1653.86669921875
2021-10-27,1653.86669921875
2021-10-28,1644.8729248046875
2021-10-29,1632.881103515625
2021-11-01,1644.8729248046875
2021-11-02,1630.8824462890625
2021-11-03,1627.8846435546875
2021-11-04,1770.7867431640625
2021-11-05,1778.7811279296875
2021-11-08,1781.7789306640625
2021-11-09,1776.7825927734375
2021-11-10,1766.7894287109375
2021-11-11,1792.7716064453125
2021-11-12,1790.77294921875
2021-11-15,1791.7724609375
2021-11-16,1811.7586669921875
2021-11-17,1828.7469482421875
2021-11-18,1832.744384765625
2021-11-19,1836.7415771484375
2021-11-22,1819.753173828125
2021-11-23,1783.7777099609375
2021-11-24,1763.79150390625
2021-11-25,1759.794189453125
2021-11-26,1719.8214111328125
2021-11-29,1729.814697265625
2021-11-30,1699.8353271484375
2021-12-01,1741.806640625
2021-12-02,1742.8057861328125
2021-12-03,1747.8023681640625
2021-12-06,1760.79345703125
2021-12-07,1810.7593994140625
2021-12-08,1794.7701416015625
2021-12-09,1787.775146484375
2021-12-10,1760.79345703125
2021-12-13,1735.810546875
2021-12-14,1706.830322265625
2021-12-15,1698.8359375
2021-12-16,1729.814697265625
2021-12-17,1703.8326416015625
2021-12-20,1674.852294921875
2021-12-21,1691.840576171875
2021-12-22,1726.81689453125
2021-12-23,1747.8023681640625
2021-12-24,1732.8126220703125
2021-12-29,1774.783935546875
2021-12-30,1747.8023681640625
2021-12-31,1734.8111572265625
2022-01-04,1782.7783203125
2022-01-05,1777.78173828125
2022-01-06,1755.796875
2022-01-07,1732.8126220703125
2022-01-10,1670.8551025390625
2022-01-11,1662.860595703125
2022-01-12,1682.8470458984375
2022-01-13,1660.862060546875
2022-01-14,1639.8763427734375
2022-01-17,1664.8592529296875
2022-01-18,1651.8680419921875
2022-01-19,1670.8551025390625
2022-01-20,1677.8502197265625
2022-01-21,1639.8763427734375
2022-01-24,1578.9180908203125
2022-01-25,1589.9107666015625
2022-01-26,1610.89599609375
2022-01-27,1628.8839111328125
2022-01-28,1618.8907470703125
2022-01-31,1647.870849609375
2022-02-01,1659.86279296875
2022-02-02,1697.836669921875
2022-02-03,1634.8798828125
2022-02-04,1607.8983154296875
2022-02-07,1636.8785400390625
2022-02-08,1635.8790283203125
2022-02-09,1648.8701171875
2022-02-10,1613.894287109375
2022-02-11,1601.90234375
2022-02-14,1578.9180908203125
2022-02-15,1616.8919677734375
2022-02-16,1604.900390625
2022-02-17,1586.91259765625
2022-02-18,1586.91259765625
2022-02-21,1559.93115234375
2022-02-22,1556.933349609375
2022-02-23,1554.9345703125
2022-02-24,1497.9736328125
2022-02-25,1506.967529296875
2022-02-28,1461.998291015625
2022-03-01,1404.0382080078125
2022-03-02,1479.9859619140625
2022-03-03,1374.05859375
2022-03-04,1276.1256103515625
2022-03-07,1286.11865234375
2022-03-08,1295.112548828125
2022-03-09,1356.07080078125
2022-03-10,1328.0899658203125
2022-03-11,1359.0687255859375
2022-03-14,1382.052978515625
2022-03-15,1386.0501708984375
2022-03-16,1479.9859619140625
2022-03-17,1479.9859619140625
2022-03-18,1491.9779052734375
2022-03-21,1493.9764404296875
2022-03-22,1470.9921875
2022-03-23,1453.0045166015625
2022-03-24,1425.0238037109375
2022-03-25,1397.0428466796875
2022-03-28,1398.0421142578125
2022-03-29,1431.01953125
2022-03-30,1371.0604248046875
2022-03-31,1362.0667724609375
2022-04-01,1357.070068359375
2022-04-04,1367.063232421875
2022-04-05,1334.0858154296875
2022-04-06,1296.11181640625
2022-04-07,1284.2764892578125
2022-04-08,1306.2642822265625
2022-04-11,1285.276123046875
2022-04-12,1272.283447265625
2022-04-13,1274.2822265625
2022-04-14,1276.2811279296875
2022-04-19,1278.280029296875
2022-04-20,1317.2579345703125
2022-04-21,1345.2423095703125
2022-04-22,1318.257568359375
2022-04-25,1283.2772216796875
2022-04-26,1291.2728271484375
2022-04-27,1292.2720947265625
2022-04-28,1349.239990234375
2022-04-29,1354.2373046875
2022-05-03,1353.2376708984375
2022-05-04,1348.240478515625
2022-05-05,1369.228759765625
2022-05-06,1320.2564697265625
2022-05-09,1253.294189453125
2022-05-10,1245.2987060546875
2022-05-11,1277.280517578125
2022-05-12,1276.2811279296875
2022-05-13,1309.262451171875
2022-05-16,1286.275390625
2022-05-17,1316.2587890625
2022-05-18,1297.2691650390625
2022-05-19,1258.291259765625
2022-05-20,1281.2781982421875
2022-05-23,1311.2613525390625
2022-05-24,1325.2532958984375
2022-05-25,1310.261962890625
2022-05-26,1340.2449951171875
2022-05-27,1365.23095703125
2022-05-30,1416.2021484375
2022-05-31,1410.2059326171875
2022-06-01,1406.2081298828125
2022-06-06,1412.20458984375
2022-06-07,1403.20947265625
2022-06-08,1394.214599609375
2022-06-09,1388.218017578125
2022-06-10,1313.26025390625
2022-06-13,1261.2894287109375
2022-06-14,1243.2996826171875
2022-06-15,1263.2884521484375
2022-06-16,1197.3255615234375
2022-06-17,1201.323486328125
2022-06-20,1197.3255615234375
2022-06-21,1197.3255615234375
2022-06-22,1193.327880859375
2022-06-23,1166.343017578125
2022-06-24,1199.324462890625
2022-06-27,1222.3114013671875
2022-06-28,1245.2987060546875
2022-06-29,1190.3294677734375
2022-06-30,1172.339599609375
2022-07-01,1164.3441162109375
2022-07-04,1168.341796875
2022-07-05,1149.3525390625
2022-07-06,1172.339599609375
2022-07-07,1206.3204345703125
2022-07-08,1213.316650390625
2022-07-11,1199.324462890625
2022-07-12,1210.318115234375
2022-07-13,1192.3284912109375
2022-07-14,1183.3333740234375
2022-07-15,1221.3118896484375
2022-07-18,1211.3177490234375
2022-07-19,1251.295166015625
2022-07-20,1256.2921142578125
2022-07-21,1291.2728271484375
2022-07-22,1284.2764892578125
2022-07-25,1272.283447265625
2022-07-26,1241.30078125
2022-07-27,1258.291259765625
2022-07-28,1291.2728271484375
2022-07-29,1334.2484130859375
2022-08-01,1284.2764892578125
2022-08-02,1272.283447265625
2022-08-03,1277.280517578125
2022-08-04,1311.2613525390625
2022-08-05,1292.2720947265625
2022-08-08,1295.2703857421875
2022-08-09,1252.29443359375
2022-08-10,1298.268798828125
2022-08-11,1280.360595703125
2022-08-12,1271.365234375
2022-08-15,1279.361083984375
2022-08-16,1262.36962890625
2022-08-17,1228.3865966796875
2022-08-18,1257.3720703125
2022-08-19,1228.3865966796875
2022-08-22,1199.401123046875
2022-08-23,1198.401611328125
2022-08-24,1209.3961181640625
2022-08-25,1194.4036865234375
2022-08-26,1165.4180908203125
2022-08-30,1158.421630859375
2022-08-31,1148.4266357421875
2022-09-01,1070.4654541015625
2022-09-02,1106.4473876953125
2022-09-05,1089.4560546875
2022-09-06,1097.4521484375
2022-09-07,1101.449951171875
2022-09-08,1104.448486328125
2022-09-09,1141.4300537109375
2022-09-12,1185.407958984375
2022-09-13,1149.4259033203125
2022-09-14,1113.444091796875
2022-09-15,1129.43603515625
2022-09-16,1115.4429931640625
2022-09-20,1109.4459228515625
2022-09-21,1138.4315185546875
2022-09-22,1116.4425048828125
2022-09-23,1099.4510498046875
2022-09-26,1117.44189453125
2022-09-27,1104.448486328125
2022-09-28,1118.44140625
2022-09-29,1088.45654296875
2022-09-30,1118.44140625
2022-10-03,1134.43359375
2022-10-04,1180.41064453125
2022-10-05,1188.406494140625
2022-10-06,1207.3970947265625
2022-10-07,1171.4151611328125
2022-10-10,1176.41259765625
2022-10-11,1175.4129638671875
2022-10-12,1148.4266357421875
2022-10-13,1169.4161376953125
2022-10-14,1156.422607421875
2022-10-17,1185.407958984375
2022-10-18,1209.3961181640625
2022-10-19,1200.400634765625
2022-10-20,1196.402587890625
2022-10-21,1193.404052734375
2022-10-24,1225.38818359375
2022-10-25,1234.3836669921875
2022-10-26,1261.3701171875
2022-10-27,1256.3724365234375
2022-10-28,1248.3765869140625
2022-10-31,1227.3870849609375
2022-11-01,1254.37353515625
2022-11-02,1248.3765869140625
2022-11-03,1260.37060546875
2022-11-04,1289.3560791015625
2022-11-07,1319.341064453125
2022-11-08,1386.3077392578125
2022-11-09,1399.30126953125
2022-11-10,1459.2713623046875
2022-11-11,1434.2838134765625
2022-11-14,1445.2783203125
2022-11-15,1437.2822265625
2022-11-16,1420.2908935546875
2022-11-17,1420.2908935546875
2022-11-18,1428.28662109375
2022-11-21,1427.287353515625
2022-11-22,1449.2763671875
