Date,GRINFRA.NS
2025-03-19,1026.0999755859375
2025-03-20,1012.6500244140625
2025-03-21,1019.75
2025-03-24,1040.75
2025-03-25,1030.5
2025-03-26,1033.8499755859375
2025-03-27,1043.199951171875
2025-03-28,1042.949951171875
2025-04-01,1048.949951171875
2025-04-02,1067.5999755859375
2025-04-03,1078.3499755859375
2025-04-04,1039.75
2025-04-07,1005.4500122070312
2025-04-08,1023.0999755859375
2025-04-09,1040.25
2025-04-11,1073.0999755859375
2025-04-15,1093.5
2025-04-16,1088.5
2025-04-17,1088.0999755859375
2025-04-21,1109.0999755859375
2025-04-22,1120.5
2025-04-23,1105.800048828125
2025-04-24,1114.199951171875
2025-04-25,1063.699951171875
2025-04-28,1075.5999755859375
2025-04-29,1082.5999755859375
2025-04-30,1038.0999755859375
2025-05-02,1050.699951171875
2025-05-05,1069.5
2025-05-06,1075.5999755859375
2025-05-07,1068.0999755859375
2025-05-08,1064.4000244140625
2025-05-09,1047.5999755859375
2025-05-12,1100.0999755859375
2025-05-13,1127.0
2025-05-14,1142.5
2025-05-15,1144.0
2025-05-16,1207.9000244140625
2025-05-19,1329.199951171875
2025-05-20,1265.5999755859375
2025-05-21,1289.0999755859375
2025-05-22,1282.0999755859375
2025-05-23,1283.0
2025-05-26,1285.699951171875
2025-05-27,1292.0
2025-05-28,1306.300048828125
2025-05-29,1293.800048828125
2025-05-30,1279.800048828125
2025-06-02,1307.300048828125
2025-06-03,1269.5
2025-06-04,1278.0999755859375
2025-06-05,1285.5999755859375
2025-06-06,1282.199951171875
2025-06-09,1394.5
2025-06-10,1406.199951171875
2025-06-11,1392.0999755859375
2025-06-12,1348.0999755859375
2025-06-13,1331.4000244140625
2025-06-16,1328.300048828125
2025-06-17,1298.199951171875
2025-06-18,1289.5999755859375
2025-06-19,1256.4000244140625
2025-06-20,1251.0
2025-06-23,1237.300048828125
2025-06-24,1245.0999755859375
2025-06-25,1287.5999755859375
2025-06-26,1271.199951171875
2025-06-27,1336.800048828125
2025-06-30,1318.5
2025-07-01,1322.0999755859375
2025-07-02,1302.5999755859375
2025-07-03,1296.199951171875
2025-07-04,1299.199951171875
2025-07-07,1287.199951171875
2025-07-08,1248.9000244140625
2025-07-09,1277.9000244140625
2025-07-10,1265.5
2025-07-11,1259.0999755859375
2025-07-14,1271.4000244140625
2025-07-15,1285.800048828125
2025-07-16,1276.300048828125
2025-07-17,1280.0999755859375
2025-07-18,1277.0999755859375
2025-07-21,1269.5999755859375
2025-07-22,1268.9000244140625
2025-07-23,1262.300048828125
2025-07-24,1278.699951171875
2025-07-25,1241.5999755859375
2025-07-28,1227.5
2025-07-29,1247.5
2025-07-30,1245.199951171875
2025-07-31,1218.199951171875
2025-08-01,1215.0
2025-08-04,1231.0999755859375
2025-08-05,1250.4000244140625
2025-08-06,1236.9000244140625
2025-08-07,1223.5999755859375
2025-08-08,1215.199951171875
2025-08-11,1244.800048828125
2025-08-12,1237.4000244140625
2025-08-13,1237.0
2025-08-14,1264.5999755859375
2025-08-18,1262.800048828125
2025-08-19,1266.4000244140625
2025-08-20,1269.4000244140625
2025-08-21,1274.800048828125
