Date,NH.NS
2019-11-01,260.84417724609375
2019-11-04,272.2496337890625
2019-11-05,282.56884765625
2019-11-06,276.693359375
2019-11-07,269.23779296875
2019-11-08,271.55841064453125
2019-11-11,285.43255615234375
2019-11-13,299.8992004394531
2019-11-14,301.28173828125
2019-11-15,289.5306396484375
2019-11-18,292.739990234375
2019-11-19,296.4924011230469
2019-11-20,292.39434814453125
2019-11-21,296.29486083984375
2019-11-22,295.40618896484375
2019-11-25,294.5668029785156
2019-11-26,298.220458984375
2019-11-27,293.2830810546875
2019-11-28,290.8143615722656
2019-11-29,292.49310302734375
2019-12-02,295.45556640625
2019-12-03,293.4311828613281
2019-12-04,294.46807861328125
2019-12-05,293.13494873046875
2019-12-06,301.6766662597656
2019-12-09,296.6405029296875
2019-12-10,304.3429260253906
2019-12-11,300.0967102050781
2019-12-12,302.36798095703125
2019-12-13,306.2191467285156
2019-12-16,305.9722595214844
2019-12-17,302.5653991699219
2019-12-18,301.9729309082031
2019-12-19,303.9479064941406
2019-12-20,301.133544921875
2019-12-23,302.2691955566406
2019-12-24,301.4298095703125
2019-12-26,300.0473327636719
2019-12-27,296.88739013671875
2019-12-30,303.15789794921875
2019-12-31,303.45416259765625
2020-01-01,321.9201354980469
2020-01-02,325.62322998046875
2020-01-03,324.2407531738281
2020-01-06,333.4243469238281
2020-01-07,335.3992919921875
2020-01-08,341.1267395019531
2020-01-09,342.01544189453125
2020-01-10,339.00360107421875
2020-01-13,337.6211242675781
2020-01-14,337.57177734375
2020-01-15,339.9417419433594
2020-01-16,344.8298034667969
2020-01-17,354.9021301269531
2020-01-20,359.6420593261719
2020-01-21,352.6802978515625
2020-01-22,350.8534240722656
2020-01-23,350.11279296875
2020-01-24,352.18658447265625
2020-01-27,350.01409912109375
2020-01-28,355.4946594238281
2020-01-29,372.2325134277344
2020-01-30,371.3437805175781
2020-01-31,373.1212158203125
2020-02-03,356.2352600097656
2020-02-04,357.4696044921875
2020-02-05,356.1364440917969
2020-02-06,351.4953308105469
2020-02-07,344.7804260253906
2020-02-10,349.9153137207031
2020-02-11,349.1253662109375
2020-02-12,347.6935119628906
2020-02-13,343.69415283203125
2020-02-14,341.521728515625
2020-02-17,335.84368896484375
2020-02-18,343.0523376464844
2020-02-19,346.16290283203125
2020-02-20,343.2004089355469
2020-02-24,335.3005676269531
2020-02-25,326.0181884765625
2020-02-26,334.0168151855469
2020-02-27,340.04052734375
2020-02-28,329.5237731933594
2020-03-02,325.8207092285156
2020-03-03,316.2420959472656
2020-03-04,315.896484375
2020-03-05,317.6739807128906
2020-03-06,315.94586181640625
2020-03-09,310.95904541015625
2020-03-11,304.66851806640625
2020-03-12,300.9041442871094
2020-03-13,292.0875549316406
2020-03-16,287.03533935546875
2020-03-17,274.0085144042969
2020-03-18,230.02450561523438
2020-03-19,263.111572265625
2020-03-20,244.04196166992188
2020-03-23,223.53585815429688
2020-03-24,232.89735412597656
2020-03-25,225.41807556152344
2020-03-26,233.34312438964844
2020-03-27,235.37391662597656
2020-03-30,223.48634338378906
2020-03-31,245.18116760253906
2020-04-01,247.45960998535156
2020-04-03,261.77423095703125
2020-04-07,272.720703125
2020-04-08,274.4543151855469
2020-04-09,282.9737243652344
2020-04-13,287.2334289550781
2020-04-15,277.5252380371094
2020-04-16,272.37396240234375
2020-04-17,281.6363830566406
2020-04-20,287.2334289550781
2020-04-21,281.58685302734375
2020-04-22,283.3204650878906
2020-04-23,278.3177795410156
2020-04-24,270.1450500488281
2020-04-27,267.2226867675781
2020-04-28,271.9281921386719
2020-04-29,274.801025390625
2020-04-30,276.9804382324219
2020-05-04,267.7675476074219
2020-05-05,260.9817810058594
2020-05-06,267.9161682128906
2020-05-07,274.99920654296875
2020-05-08,273.6617736816406
2020-05-11,267.3713073730469
2020-05-12,263.6069030761719
2020-05-13,263.111572265625
2020-05-14,260.3377990722656
2020-05-15,262.7648620605469
2020-05-18,262.7153625488281
2020-05-19,256.3257751464844
2020-05-20,262.86395263671875
2020-05-21,265.09283447265625
2020-05-22,262.7648620605469
2020-05-26,258.0593566894531
2020-05-27,257.5145568847656
2020-05-28,261.9723815917969
2020-05-29,270.2441101074219
2020-06-01,292.7809753417969
2020-06-02,292.7809753417969
2020-06-03,284.1129150390625
2020-06-04,281.98309326171875
2020-06-05,283.3699951171875
2020-06-08,286.7381591796875
2020-06-09,297.8331604003906
2020-06-10,292.3847351074219
2020-06-11,290.55206298828125
2020-06-12,283.6672058105469
2020-06-15,287.33245849609375
2020-06-16,280.2494812011719
2020-06-17,276.13836669921875
2020-06-18,272.42352294921875
2020-06-19,269.9469299316406
2020-06-22,270.6899108886719
2020-06-23,267.56939697265625
2020-06-24,268.3619079589844
2020-06-25,265.6872253417969
2020-06-26,271.9281921386719
2020-06-29,262.0713806152344
2020-06-30,265.4891052246094
2020-07-01,261.3779602050781
2020-07-02,265.8853454589844
2020-07-03,273.16650390625
2020-07-06,274.6524658203125
2020-07-07,278.61492919921875
2020-07-08,278.86260986328125
2020-07-09,279.407470703125
2020-07-10,285.252197265625
2020-07-13,279.8037414550781
2020-07-14,279.95233154296875
2020-07-15,279.407470703125
2020-07-16,272.27490234375
2020-07-17,276.38604736328125
2020-07-20,278.41680908203125
2020-07-21,279.3083801269531
2020-07-22,278.9121398925781
2020-07-23,293.92022705078125
2020-07-24,290.1062927246094
2020-07-27,299.3686828613281
2020-07-28,295.15850830078125
2020-07-29,290.4530029296875
2020-07-30,291.7408142089844
2020-07-31,287.2334289550781
2020-08-03,292.23614501953125
2020-08-04,287.282958984375
2020-08-05,287.5306091308594
2020-08-06,300.4088439941406
2020-08-07,301.3499755859375
2020-08-10,320.2709655761719
2020-08-11,325.37274169921875
2020-08-12,327.1558532714844
2020-08-13,338.3499755859375
2020-08-14,329.434326171875
2020-08-17,342.75830078125
2020-08-18,340.82659912109375
2020-08-19,344.49188232421875
2020-08-20,342.85736083984375
2020-08-21,335.5267028808594
2020-08-24,343.25360107421875
2020-08-25,340.82659912109375
2020-08-26,334.5856018066406
2020-08-27,326.5614929199219
2020-08-28,330.4745178222656
2020-08-31,320.4691162109375
2020-09-01,309.02734375
2020-09-02,320.32049560546875
2020-09-03,317.5467224121094
2020-09-04,316.6551818847656
2020-09-07,314.0299987792969
2020-09-08,304.2227783203125
2020-09-09,305.262939453125
2020-09-10,310.0674743652344
2020-09-11,317.2991027832031
2020-09-14,342.85736083984375
2020-09-15,341.86676025390625
2020-09-16,336.7649841308594
2020-09-17,337.8051452636719
2020-09-18,333.19873046875
2020-09-21,328.88946533203125
2020-09-22,323.5895690917969
2020-09-23,324.1839599609375
2020-09-24,306.35260009765625
2020-09-25,313.8318786621094
2020-09-28,325.0755310058594
2020-09-29,343.05548095703125
2020-09-30,354.6459045410156
2020-10-01,344.3433532714844
2020-10-05,352.5160217285156
2020-10-06,341.7181701660156
2020-10-07,361.8279724121094
2020-10-08,356.47857666015625
2020-10-09,344.4424133300781
2020-10-12,351.4263610839844
2020-10-13,360.58966064453125
2020-10-14,352.0207214355469
2020-10-15,345.0863037109375
2020-10-16,335.2295227050781
2020-10-19,333.6940612792969
2020-10-20,329.1866455078125
2020-10-21,331.6632385253906
2020-10-22,328.74090576171875
2020-10-23,330.6230773925781
2020-10-26,333.5454406738281
2020-10-27,329.434326171875
2020-10-28,335.42767333984375
2020-10-29,328.0473937988281
2020-10-30,338.7462463378906
2020-11-02,326.1156921386719
2020-11-03,329.1371154785156
2020-11-04,332.8024597167969
2020-11-05,342.1639404296875
2020-11-06,338.7462463378906
2020-11-09,338.6967468261719
2020-11-10,328.09698486328125
2020-11-11,338.7462463378906
2020-11-12,353.6057434082031
2020-11-13,358.7569885253906
2020-11-14,357.3701477050781
2020-11-17,360.6391906738281
2020-11-18,358.26165771484375
2020-11-19,355.6860046386719
2020-11-20,364.2054443359375
2020-11-23,366.2857971191406
2020-11-24,379.36212158203125
2020-11-25,373.4678649902344
2020-11-26,371.04083251953125
2020-11-27,382.8293151855469
2020-12-01,380.1051025390625
2020-12-02,377.7275695800781
2020-12-03,380.7985534667969
2020-12-04,372.4277038574219
2020-12-07,378.0247802734375
2020-12-08,376.2911682128906
2020-12-09,376.93505859375
2020-12-10,382.4826354980469
2020-12-11,382.4826354980469
2020-12-14,391.2001647949219
2020-12-15,401.1064758300781
2020-12-16,408.73431396484375
2020-12-17,410.61651611328125
2020-12-18,414.2818603515625
2020-12-21,410.9136962890625
2020-12-22,410.9632263183594
2020-12-23,423.0489196777344
2020-12-24,427.11053466796875
2020-12-28,441.3756103515625
2020-12-29,436.8187561035156
2020-12-30,444.7437744140625
2020-12-31,443.9512634277344
2021-01-01,445.3381042480469
2021-01-04,441.4251708984375
2021-01-05,445.783935546875
2021-01-06,448.1119079589844
2021-01-07,442.861572265625
2021-01-08,446.9726867675781
2021-01-11,465.84423828125
2021-01-12,469.4105224609375
2021-01-13,470.3515625
2021-01-14,469.509521484375
2021-01-15,463.0704345703125
2021-01-18,446.576416015625
2021-01-19,475.25518798828125
2021-01-20,471.09454345703125
2021-01-21,463.1199645996094
2021-01-22,454.9472961425781
2021-01-25,455.7892761230469
2021-01-27,449.84552001953125
2021-01-28,433.4505615234375
2021-01-29,441.4251708984375
2021-02-01,463.6648254394531
2021-02-02,452.96600341796875
2021-02-03,465.49749755859375
2021-02-04,482.9325866699219
2021-02-05,500.6648864746094
2021-02-08,485.1614990234375
2021-02-09,482.0905456542969
2021-02-10,464.3087158203125
2021-02-11,455.29400634765625
2021-02-12,455.5911560058594
2021-02-15,460.9901428222656
2021-02-16,460.5443115234375
2021-02-17,458.0182189941406
2021-02-18,457.3247375488281
2021-02-19,453.95660400390625
2021-02-22,456.5818176269531
2021-02-23,441.07843017578125
2021-02-24,445.9325256347656
2021-02-25,435.18414306640625
2021-02-26,427.3086853027344
2021-03-01,429.8843078613281
2021-03-02,426.71429443359375
2021-03-03,422.70220947265625
2021-03-04,427.75445556640625
2021-03-05,415.9659118652344
2021-03-08,410.22027587890625
2021-03-09,406.25775146484375
2021-03-10,414.8762512207031
2021-03-12,420.8695373535156
2021-03-15,417.8976745605469
2021-03-16,425.9217834472656
2021-03-17,410.3193664550781
2021-03-18,396.0047302246094
2021-03-19,381.64056396484375
2021-03-22,387.48529052734375
2021-03-23,396.0542297363281
2021-03-24,395.4598693847656
2021-03-25,379.6097717285156
2021-03-26,381.88824462890625
2021-03-30,399.917724609375
2021-03-31,402.04754638671875
2021-04-01,414.13323974609375
2021-04-05,408.684814453125
2021-04-06,419.2350158691406
2021-04-07,420.8200378417969
2021-04-08,426.3675842285156
2021-04-09,425.47601318359375
2021-04-12,408.0904235839844
2021-04-13,406.4063720703125
2021-04-15,419.9284362792969
2021-04-16,397.7383728027344
2021-04-19,386.89093017578125
2021-04-20,386.9404602050781
2021-04-22,396.9458312988281
2021-04-23,394.9645690917969
2021-04-26,392.6861267089844
2021-04-27,394.4197082519531
2021-04-28,412.7463684082031
2021-04-29,413.4893493652344
2021-04-30,403.1372985839844
2021-05-03,406.4063720703125
2021-05-04,393.9244079589844
2021-05-05,405.26708984375
2021-05-06,401.3045959472656
2021-05-07,408.13995361328125
2021-05-10,401.6513671875
2021-05-11,403.4344787597656
2021-05-12,407.6941833496094
2021-05-14,429.6861572265625
2021-05-17,442.2176208496094
2021-05-18,423.74237060546875
2021-05-19,435.1346130371094
2021-05-20,435.9767150878906
2021-05-21,432.31134033203125
2021-05-24,431.12261962890625
2021-05-25,427.6553955078125
2021-05-26,426.71429443359375
2021-05-27,425.6741027832031
2021-05-28,426.3675842285156
2021-05-31,434.2926330566406
2021-06-01,488.281982421875
2021-06-02,500.1695861816406
2021-06-03,483.27935791015625
2021-06-04,490.1641845703125
2021-06-07,476.64208984375
2021-06-08,477.7317810058594
2021-06-09,472.8281555175781
2021-06-10,466.8843688964844
2021-06-11,486.0530700683594
2021-06-14,480.6541442871094
2021-06-15,478.2270812988281
2021-06-16,469.955322265625
2021-06-17,460.24713134765625
2021-06-18,454.4024353027344
2021-06-21,455.7892761230469
2021-06-22,480.6046142578125
2021-06-23,473.5215759277344
2021-06-24,472.8281555175781
2021-06-25,471.7384338378906
2021-06-28,479.9606628417969
2021-06-29,477.6327209472656
2021-06-30,487.6380615234375
2021-07-01,472.4319152832031
2021-07-02,472.7786560058594
2021-07-05,468.66754150390625
2021-07-06,475.1561279296875
2021-07-07,474.80938720703125
2021-07-08,473.2243957519531
2021-07-09,478.9205322265625
2021-07-12,499.7733154296875
2021-07-13,518.0504760742188
2021-07-14,523.3008422851562
2021-07-15,510.868408203125
2021-07-16,499.5751953125
2021-07-19,486.3997802734375
2021-07-20,491.5511169433594
2021-07-22,490.2632751464844
2021-07-23,495.51361083984375
2021-07-26,487.58856201171875
2021-07-27,488.727783203125
2021-07-28,503.9835205078125
2021-07-29,499.7733154296875
2021-07-30,485.26055908203125
2021-08-02,492.98748779296875
2021-08-03,496.0584716796875
2021-08-04,493.43328857421875
2021-08-05,498.5350646972656
2021-08-06,535.2378540039062
2021-08-09,523.6970825195312
2021-08-10,510.1749572753906
2021-08-11,505.51898193359375
2021-08-12,499.03033447265625
2021-08-13,493.7799987792969
2021-08-16,491.0062255859375
2021-08-17,503.1910095214844
2021-08-18,494.62200927734375
2021-08-20,499.1293640136719
2021-08-23,471.4908142089844
2021-08-24,469.5590515136719
2021-08-25,491.3034362792969
2021-08-26,493.43328857421875
2021-08-27,506.95538330078125
2021-08-30,525.1830444335938
2021-08-31,535.4855346679688
2021-09-01,515.9205322265625
2021-09-02,514.3356323242188
2021-09-03,509.9272766113281
2021-09-06,521.4682006835938
2021-09-07,513.8898315429688
2021-09-08,520.9232177734375
2021-09-09,533.6528930664062
2021-09-13,521.5672607421875
2021-09-14,539.943359375
2021-09-15,540.04248046875
2021-09-16,533.9005126953125
2021-09-17,527.8081665039062
2021-09-20,522.0130004882812
2021-09-21,526.22314453125
2021-09-22,525.8269653320312
2021-09-23,548.1160888671875
2021-09-24,515.9205322265625
2021-09-27,507.9460144042969
2021-09-28,502.7452087402344
2021-09-29,500.4172058105469
2021-09-30,497.59393310546875
2021-10-01,503.0919189453125
2021-10-04,505.6676025390625
2021-10-05,507.0544738769531
2021-10-06,506.5096130371094
2021-10-07,499.9714660644531
2021-10-08,500.1695861816406
2021-10-11,490.70904541015625
2021-10-12,497.0986022949219
2021-10-13,502.8937683105469
2021-10-14,509.976806640625
2021-10-18,520.2793579101562
2021-10-19,520.37841796875
2021-10-20,516.4653930664062
2021-10-21,495.51361083984375
2021-10-22,503.63677978515625
2021-10-25,506.4105224609375
2021-10-26,523.8951416015625
2021-10-27,513.9888305664062
2021-10-28,514.5337524414062
2021-10-29,516.4653930664062
2021-11-01,509.63006591796875
2021-11-02,545.2432861328125
2021-11-03,544.4507446289062
2021-11-04,539.0023193359375
2021-11-08,539.5966796875
2021-11-09,544.7479248046875
2021-11-10,542.0732421875
2021-11-11,566.0960693359375
2021-11-12,542.4695434570312
2021-11-15,556.6851196289062
2021-11-16,564.0652465820312
2021-11-17,579.9649047851562
2021-11-18,584.4227905273438
2021-11-22,586.9488525390625
2021-11-23,565.9474487304688
2021-11-24,570.1576538085938
2021-11-25,563.817626953125
2021-11-26,544.4507446289062
2021-11-29,562.2325439453125
2021-11-30,590.7132568359375
2021-12-01,579.9154052734375
2021-12-02,574.3182983398438
2021-12-03,565.1549682617188
2021-12-06,555.2981567382812
2021-12-07,564.9072875976562
2021-12-08,570.9006958007812
2021-12-09,568.275390625
2021-12-10,570.7520141601562
2021-12-13,566.8885498046875
2021-12-14,596.1121215820312
2021-12-15,596.211181640625
2021-12-16,589.9702758789062
2021-12-17,562.6784057617188
2021-12-20,551.8804931640625
2021-12-21,568.0773315429688
2021-12-22,559.1616821289062
2021-12-23,567.2352905273438
2021-12-24,566.5914306640625
2021-12-27,595.6167602539062
2021-12-28,588.3357543945312
2021-12-29,583.828369140625
2021-12-30,603.8885498046875
2021-12-31,633.5084838867188
2022-01-03,634.7467651367188
2022-01-04,629.5460205078125
2022-01-05,647.575439453125
2022-01-06,630.5365600585938
2022-01-07,640.938232421875
2022-01-10,649.1109619140625
2022-01-11,649.804443359375
2022-01-12,626.1778564453125
2022-01-13,622.3143310546875
2022-01-14,619.4415283203125
2022-01-17,626.3759765625
2022-01-18,626.1778564453125
2022-01-19,632.7160034179688
2022-01-20,636.2822265625
2022-01-21,631.4777221679688
2022-01-24,623.4535522460938
2022-01-25,644.0090942382812
2022-01-27,630.4375610351562
2022-01-28,635.1925659179688
2022-01-31,639.3532104492188
2022-02-01,639.3037109375
2022-02-02,627.9609375
2022-02-03,636.6290283203125
2022-02-04,639.4522705078125
2022-02-07,654.6583862304688
2022-02-08,650.7950439453125
2022-02-09,634.7467651367188
2022-02-10,643.11767578125
2022-02-11,640.78955078125
2022-02-14,638.461669921875
2022-02-15,643.860595703125
2022-02-16,649.2595825195312
2022-02-17,648.07080078125
2022-02-18,650.4483032226562
2022-02-21,631.8739013671875
2022-02-22,632.3197021484375
2022-02-23,641.284912109375
2022-02-24,625.4348754882812
2022-02-25,648.2193603515625
2022-02-28,678.9784545898438
2022-03-02,665.456298828125
2022-03-03,667.6358032226562
2022-03-04,648.7642211914062
2022-03-07,639.5513305664062
2022-03-08,634.7962646484375
2022-03-09,649.30908203125
2022-03-10,665.3076782226562
2022-03-11,695.7696533203125
2022-03-14,691.9557495117188
2022-03-15,679.176513671875
2022-03-16,684.2783203125
2022-03-17,679.9194946289062
2022-03-21,681.455078125
2022-03-22,675.461669921875
2022-03-23,683.8820190429688
2022-03-24,699.2864379882812
2022-03-25,698.7911376953125
2022-03-28,716.6224975585938
2022-03-29,742.1311645507812
2022-03-30,723.111083984375
2022-03-31,738.3667602539062
2022-04-01,743.072265625
2022-04-04,752.3842163085938
2022-04-05,739.7041625976562
2022-04-06,731.5809326171875
2022-04-07,726.2315673828125
2022-04-08,732.9678344726562
2022-04-11,742.1311645507812
2022-04-12,732.3734130859375
2022-04-13,724.2998657226562
2022-04-18,719.4457397460938
2022-04-19,721.37744140625
2022-04-20,707.5581665039062
2022-04-21,701.4657592773438
2022-04-22,699.6331176757812
2022-04-25,692.1043701171875
2022-04-26,697.3546142578125
2022-04-27,703.3974609375
2022-04-28,695.8192749023438
2022-04-29,693.5902709960938
2022-05-02,687.9932250976562
2022-05-04,676.1551513671875
2022-05-05,703.2984619140625
2022-05-06,688.3895263671875
2022-05-09,671.2515258789062
2022-05-10,673.5795288085938
2022-05-11,661.741455078125
2022-05-12,651.0921630859375
2022-05-13,669.9636840820312
2022-05-16,670.161865234375
2022-05-17,670.2609252929688
2022-05-18,661.8900756835938
2022-05-19,653.6182861328125
2022-05-20,656.6397094726562
2022-05-23,627.6637573242188
2022-05-24,611.4669799804688
2022-05-25,630.3384399414062
2022-05-26,649.8539428710938
2022-05-27,648.3184204101562
2022-05-30,663.2769775390625
2022-05-31,648.566162109375
2022-06-01,636.2327270507812
2022-06-02,641.1362915039062
2022-06-03,640.9877319335938
2022-06-06,645.445556640625
2022-06-07,650.8939819335938
2022-06-08,647.8726806640625
2022-06-09,633.6570434570312
2022-06-10,632.2702026367188
2022-06-13,629.29833984375
2022-06-14,633.756103515625
2022-06-15,625.5338745117188
2022-06-16,627.8618774414062
2022-06-17,628.6544189453125
2022-06-20,631.5272216796875
2022-06-21,629.8431396484375
2022-06-22,628.5057983398438
2022-06-23,622.165771484375
2022-06-24,630.5365600585938
2022-06-27,628.8030395507812
2022-06-28,634.1524047851562
2022-06-29,626.8712768554688
2022-06-30,626.62353515625
2022-07-01,632.8646240234375
2022-07-04,634.697265625
2022-07-05,634.0532836914062
2022-07-06,633.8056030273438
2022-07-07,634.201904296875
2022-07-08,635.6878662109375
2022-07-11,631.9730224609375
2022-07-12,630.9823608398438
2022-07-13,632.0720825195312
2022-07-14,624.14697265625
2022-07-15,660.65185546875
2022-07-18,669.4684448242188
2022-07-19,668.3291625976562
2022-07-20,676.2046508789062
2022-07-21,667.5862426757812
2022-07-22,662.58349609375
2022-07-25,646.8820190429688
2022-07-26,622.7105712890625
2022-07-27,622.3638916015625
2022-07-28,652.578125
2022-07-29,652.7763061523438
2022-08-01,657.7294921875
2022-08-02,656.6892700195312
2022-08-03,633.6075439453125
2022-08-04,633.90478515625
2022-08-05,628.2581787109375
2022-08-08,653.4697265625
2022-08-10,674.71875
2022-08-11,679.7214965820312
2022-08-12,675.6102905273438
2022-08-16,684.5259399414062
2022-08-17,689.4296264648438
2022-08-18,713.4028930664062
2022-08-19,712.3131713867188
2022-08-22,699.3178100585938
2022-08-23,707.8490600585938
2022-08-24,712.065185546875
2022-08-25,708.7418823242188
2022-08-26,680.8168334960938
2022-08-29,694.853759765625
2022-08-30,693.9609375
2022-09-01,715.4876098632812
2022-09-02,707.9979248046875
2022-09-05,701.1034545898438
2022-09-06,709.1883544921875
2022-09-07,706.8571166992188
2022-09-08,699.8634033203125
2022-09-09,699.9625854492188
2022-09-12,703.0379028320312
2022-09-13,698.5738525390625
2022-09-14,699.466552734375
2022-09-15,702.14501953125
2022-09-16,692.8696899414062
2022-09-19,689.6953735351562
2022-09-20,699.8138427734375
2022-09-21,699.9625854492188
2022-09-22,688.9017333984375
2022-09-23,695.2009887695312
2022-09-26,690.7368774414062
2022-09-27,703.533935546875
2022-09-28,707.4523315429688
2022-09-29,711.767578125
2022-09-30,714.197998046875
2022-10-03,716.5787353515625
2022-10-04,706.7579345703125
2022-10-06,697.6810302734375
2022-10-07,703.9306640625
2022-10-10,705.9642944335938
2022-10-11,704.2779541015625
2022-10-12,690.6873168945312
2022-10-13,708.6923217773438
2022-10-14,723.8701171875
2022-10-17,715.8347778320312
2022-10-18,725.0604858398438
2022-10-19,716.082763671875
2022-10-20,716.62841796875
2022-10-21,720.3484497070312
2022-10-24,725.1100463867188
2022-10-25,702.6906127929688
2022-10-27,725.3085327148438
2022-10-28,756.70556640625
2022-10-31,785.1267700195312
2022-11-01,764.79052734375
2022-11-02,763.8480834960938
2022-11-03,741.0814208984375
2022-11-04,732.7982177734375
2022-11-07,732.05419921875
2022-11-09,733.889404296875
2022-11-10,761.2689208984375
2022-11-11,733.889404296875
2022-11-14,757.3008422851562
2022-11-15,752.1423950195312
2022-11-16,743.5614624023438
2022-11-17,743.2142944335938
2022-11-18,746.5375366210938
2022-11-21,758.5408935546875
2022-11-22,744.0574951171875
2022-11-23,748.8687744140625
2022-11-24,757.2015991210938
2022-11-25,747.7279663085938
2022-11-28,740.4367065429688
2022-11-29,752.0431518554688
2022-11-30,736.7662353515625
2022-12-01,747.0831298828125
2022-12-02,751.547119140625
2022-12-05,749.3648071289062
2022-12-06,746.04150390625
2022-12-07,747.4303588867188
2022-12-08,752.2911376953125
2022-12-09,751.0015869140625
2022-12-12,751.3487548828125
2022-12-13,749.067138671875
2022-12-14,762.5089111328125
2022-12-15,746.3887939453125
2022-12-16,746.6367797851562
2022-12-19,750.257568359375
2022-12-20,743.9087524414062
2022-12-21,756.25927734375
2022-12-22,747.7279663085938
2022-12-23,733.69091796875
2022-12-26,751.2495727539062
2022-12-27,753.87841796875
2022-12-28,750.30712890625
2022-12-29,753.7296142578125
2022-12-30,754.3744506835938
2023-01-02,742.8670654296875
2023-01-03,743.6607055664062
2023-01-04,723.9692993164062
2023-01-05,718.5132446289062
2023-01-06,707.0059814453125
2023-01-09,714.0987548828125
2023-01-10,728.4332885742188
2023-01-11,718.6124267578125
2023-01-12,728.0365600585938
2023-01-13,731.9549560546875
2023-01-16,721.786865234375
2023-01-17,721.6381225585938
2023-01-18,742.5198974609375
2023-01-19,738.7998657226562
2023-01-20,722.481201171875
2023-01-23,723.8701171875
2023-01-24,721.14208984375
2023-01-25,718.3644409179688
2023-01-27,716.033203125
2023-01-30,717.521240234375
2023-01-31,720.596435546875
2023-02-01,706.4603271484375
2023-02-02,715.8347778320312
2023-02-03,709.089111328125
2023-02-06,718.5132446289062
2023-02-07,725.3085327148438
2023-02-08,721.0428466796875
2023-02-09,718.2652587890625
2023-02-10,713.3546752929688
2023-02-13,714.1484375
2023-02-14,719.1580200195312
2023-02-15,713.0076293945312
2023-02-16,723.6716918945312
2023-02-17,722.1836547851562
2023-02-20,724.1181640625
2023-02-21,732.9469604492188
2023-02-22,735.5262451171875
2023-02-23,735.724609375
2023-02-24,744.15673828125
2023-02-27,743.7102661132812
2023-02-28,743.1151123046875
2023-03-01,736.964599609375
2023-03-02,762.5584716796875
2023-03-03,770.8914184570312
2023-03-06,783.2914428710938
2023-03-08,775.107421875
2023-03-09,779.918701171875
2023-03-10,783.5394897460938
2023-03-13,775.653076171875
2023-03-14,786.3667602539062
2023-03-15,795.3444213867188
2023-03-16,799.4613037109375
2023-03-17,800.85009765625
2023-03-20,789.5907592773438
2023-03-21,767.6177978515625
2023-03-22,771.9826049804688
2023-03-23,765.088134765625
2023-03-24,739.5933837890625
2023-03-27,738.3533935546875
2023-03-28,757.796875
2023-03-29,762.5089111328125
2023-03-31,767.9649658203125
2023-04-03,763.1536865234375
2023-04-05,753.6304931640625
2023-04-06,752.8864135742188
2023-04-10,765.9312744140625
2023-04-11,788.2019653320312
2023-04-12,787.5571899414062
2023-04-13,768.5601196289062
2023-04-17,748.124755859375
2023-04-18,753.87841796875
2023-04-19,754.0767822265625
2023-04-20,748.5215454101562
2023-04-21,764.6912841796875
2023-04-24,766.625732421875
2023-04-25,755.3168334960938
2023-04-26,747.182373046875
2023-04-27,753.7296142578125
2023-04-28,755.7632446289062
2023-05-02,748.8687744140625
2023-05-03,751.795166015625
2023-05-04,759.4832763671875
2023-05-05,754.5728149414062
2023-05-08,761.7649536132812
2023-05-09,750.1088256835938
2023-05-10,747.182373046875
2023-05-11,757.3504028320312
2023-05-12,754.8704223632812
2023-05-15,763.0545043945312
2023-05-16,748.7199096679688
2023-05-17,746.6863403320312
2023-05-18,761.7152709960938
2023-05-19,766.9729614257812
2023-05-22,824.7078857421875
2023-05-23,813.8950805664062
2023-05-24,833.1896362304688
2023-05-25,852.5338745117188
2023-05-26,837.3064575195312
2023-05-29,852.633056640625
2023-05-30,857.0474853515625
2023-05-31,886.3118286132812
2023-06-01,903.3247680664062
2023-06-02,925.347412109375
2023-06-05,902.63037109375
2023-06-06,893.255859375
2023-06-07,916.915283203125
2023-06-08,920.18896484375
2023-06-09,919.643310546875
2023-06-12,927.2322998046875
2023-06-13,947.9652709960938
2023-06-14,978.370361328125
2023-06-15,1028.2685546875
2023-06-16,1026.92919921875
2023-06-19,998.061767578125
2023-06-20,1017.6539916992188
2023-06-21,1041.1646728515625
2023-06-22,1006.6426391601562
2023-06-23,969.888671875
2023-06-26,1002.6250610351562
2023-06-27,1014.2811889648438
2023-06-28,976.6840209960938
2023-06-30,985.3145141601562
2023-07-03,976.53515625
2023-07-04,982.4872436523438
2023-07-05,981.8920288085938
2023-07-06,1004.8570556640625
2023-07-07,1003.315673828125
2023-07-10,1012.11669921875
2023-07-11,1020.5198364257812
2023-07-12,1023.1055908203125
2023-07-13,1013.757568359375
2023-07-14,1034.3428955078125
2023-07-17,1030.166259765625
2023-07-18,1030.01708984375
2023-07-19,1032.40380859375
2023-07-20,1023.7518310546875
2023-07-21,1024.3487548828125
2023-07-24,1030.56396484375
2023-07-25,1044.436767578125
2023-07-26,1032.40380859375
2023-07-27,1043.591552734375
2023-07-28,1041.30419921875
2023-07-31,1004.9067993164062
2023-08-01,1009.282470703125
2023-08-02,1008.6360473632812
2023-08-03,1015.2989501953125
2023-08-04,1018.4812622070312
2023-08-07,1004.1112060546875
2023-08-08,995.3101806640625
2023-08-09,980.989990234375
2023-08-10,983.625244140625
2023-08-11,980.4429931640625
2023-08-14,984.4705810546875
2023-08-16,983.675048828125
2023-08-17,985.415283203125
2023-08-18,984.4705810546875
