Date,MINDACORP.NS
2018-01-10,204.00765991210938
2018-01-11,209.41830444335938
2018-01-12,206.95449829101562
2018-01-15,206.13327026367188
2018-01-16,201.44732666015625
2018-01-17,207.53424072265625
2018-01-18,199.94976806640625
2018-01-19,201.25408935546875
2018-01-22,201.44732666015625
2018-01-23,205.16709899902344
2018-01-24,202.02703857421875
2018-01-25,203.76612854003906
2018-01-29,199.32174682617188
2018-01-30,194.2493438720703
2018-01-31,192.84841918945312
2018-02-01,195.89181518554688
2018-02-02,186.03688049316406
2018-02-05,180.3847198486328
2018-02-06,176.47169494628906
2018-02-07,189.41847229003906
2018-02-08,189.0802764892578
2018-02-09,191.15757751464844
2018-02-12,205.1188201904297
2018-02-14,196.47154235839844
2018-02-15,183.91127014160156
2018-02-16,183.42820739746094
2018-02-19,182.65524291992188
2018-02-20,183.47650146484375
2018-02-21,186.3267059326172
2018-02-22,189.18063354492188
2018-02-23,189.4224853515625
2018-02-26,185.69789123535156
2018-02-27,185.50439453125
2018-02-28,181.15093994140625
2018-03-01,185.5527801513672
2018-03-05,180.667236328125
2018-03-06,179.167724609375
2018-03-07,172.44410705566406
2018-03-08,171.33155822753906
2018-03-09,169.3483123779297
2018-03-12,174.4273223876953
2018-03-13,180.47373962402344
2018-03-14,179.40957641601562
2018-03-15,185.89134216308594
2018-03-16,185.21417236328125
2018-03-19,179.31285095214844
2018-03-20,174.33058166503906
2018-03-21,176.2654266357422
2018-03-22,174.04034423828125
2018-03-23,169.8320770263672
2018-03-26,173.50827026367188
2018-03-27,175.0077667236328
2018-03-28,171.62176513671875
2018-04-02,177.66819763183594
2018-04-03,179.40957641601562
2018-04-04,176.3138427734375
2018-04-05,179.40957641601562
2018-04-06,179.45794677734375
2018-04-09,179.89328002929688
2018-04-10,179.167724609375
2018-04-11,175.83010864257812
2018-04-12,173.556640625
2018-04-13,173.94361877441406
2018-04-16,174.71754455566406
2018-04-17,172.0087890625
2018-04-18,171.3798828125
2018-04-19,170.89620971679688
2018-04-20,170.12225341796875
2018-04-23,194.64659118652344
2018-04-24,187.68112182617188
2018-04-25,185.50439453125
2018-04-26,185.84303283691406
2018-04-27,188.890380859375
2018-04-30,178.2970428466797
2018-05-02,177.81332397460938
2018-05-03,175.0077667236328
2018-05-04,172.29898071289062
2018-05-07,175.87847900390625
2018-05-08,179.26446533203125
2018-05-09,181.392822265625
2018-05-10,177.7649383544922
2018-05-11,174.5724334716797
2018-05-14,175.2980194091797
2018-05-15,172.58921813964844
2018-05-16,170.84783935546875
2018-05-17,174.1854705810547
2018-05-18,170.6543731689453
2018-05-21,166.8813934326172
2018-05-22,165.38186645507812
2018-05-23,169.54180908203125
2018-05-24,175.73333740234375
2018-05-25,183.3760223388672
2018-05-28,185.45602416992188
2018-05-29,178.10353088378906
2018-05-30,173.84686279296875
2018-05-31,172.9761962890625
2018-06-01,164.02748107910156
2018-06-04,154.54669189453125
2018-06-05,149.51605224609375
2018-06-06,161.46380615234375
2018-06-07,162.23773193359375
2018-06-08,163.06005859375
2018-06-11,164.46282958984375
2018-06-12,166.10743713378906
2018-06-13,162.72146606445312
2018-06-14,162.23773193359375
2018-06-15,161.6089324951172
2018-06-18,161.70567321777344
2018-06-19,160.64149475097656
2018-06-20,161.6089324951172
2018-06-21,161.8024139404297
2018-06-22,158.4163818359375
2018-06-25,161.75401306152344
2018-06-26,158.07778930664062
2018-06-27,159.33544921875
2018-06-28,157.78756713867188
2018-06-29,161.27029418945312
2018-07-02,153.86949157714844
2018-07-03,153.724365234375
2018-07-04,156.57826232910156
2018-07-05,156.8201446533203
2018-07-06,154.59506225585938
2018-07-09,157.3522186279297
2018-07-10,155.12718200683594
2018-07-11,154.59506225585938
2018-07-12,156.38479614257812
2018-07-13,151.54766845703125
2018-07-16,146.51702880859375
2018-07-17,148.69374084472656
2018-07-18,145.11427307128906
2018-07-19,140.16885375976562
2018-07-20,141.86578369140625
2018-07-23,140.21731567382812
2018-07-24,153.35662841796875
2018-07-25,155.87782287597656
2018-07-26,155.58694458007812
2018-07-27,152.6293487548828
2018-07-30,153.21121215820312
2018-07-31,159.17477416992188
2018-08-01,154.90814208984375
2018-08-02,149.33241271972656
2018-08-03,149.42935180664062
2018-08-06,151.46571350097656
2018-08-07,152.14450073242188
2018-08-08,154.1323699951172
2018-08-09,152.33847045898438
2018-08-10,151.80511474609375
2018-08-13,149.1869354248047
2018-08-14,150.15664672851562
2018-08-16,147.92636108398438
2018-08-17,148.31422424316406
2018-08-20,150.7869415283203
2018-08-21,153.74452209472656
2018-08-23,153.79299926757812
2018-08-24,149.9142303466797
2018-08-27,149.7202606201172
2018-08-28,149.67181396484375
2018-08-29,149.86573791503906
2018-08-30,148.5081329345703
2018-08-31,147.82936096191406
2018-09-03,147.49000549316406
2018-09-04,147.49000549316406
2018-09-05,144.14456176757812
2018-09-06,144.62939453125
2018-09-07,143.85365295410156
2018-09-10,143.80517578125
2018-09-11,141.67185974121094
2018-09-12,140.26580810546875
2018-09-14,145.45367431640625
2018-09-17,145.6475830078125
2018-09-18,147.3929901123047
2018-09-19,143.46575927734375
2018-09-21,146.76275634765625
2018-09-24,141.09002685546875
2018-09-25,143.2233428955078
2018-09-26,142.25367736816406
2018-09-27,139.10218811035156
2018-09-28,129.9871063232422
2018-10-01,130.95677185058594
2018-10-03,129.45376586914062
2018-10-04,122.22954559326172
2018-10-05,119.90229797363281
2018-10-08,113.01749420166016
2018-10-09,114.66595458984375
2018-10-10,115.6356430053711
2018-10-11,115.82958984375
2018-10-12,116.89625549316406
2018-10-15,116.1205062866211
2018-10-16,118.78714752197266
2018-10-17,117.72048950195312
2018-10-19,115.92655944824219
2018-10-22,111.41749572753906
2018-10-23,111.12657165527344
2018-10-24,110.98112487792969
2018-10-25,107.00538635253906
2018-10-26,106.13267517089844
2018-10-29,112.77506256103516
2018-10-30,114.8598861694336
2018-10-31,116.70230865478516
2018-11-01,121.21137237548828
2018-11-02,130.3264617919922
2018-11-05,131.2476806640625
2018-11-06,134.2537384033203
2018-11-07,135.2718963623047
2018-11-09,133.57492065429688
2018-11-12,130.0840301513672
2018-11-13,127.5628433227539
2018-11-14,126.83556365966797
2018-11-15,128.62953186035156
2018-11-16,126.49617767333984
2018-11-19,124.50833129882812
2018-11-20,127.17494201660156
2018-11-21,136.43553161621094
2018-11-22,132.7506561279297
2018-11-26,129.3567657470703
2018-11-27,133.09007263183594
2018-11-28,130.9082794189453
2018-11-29,136.0961456298828
2018-11-30,134.49612426757812
2018-12-03,134.15675354003906
2018-12-04,132.6537322998047
2018-12-05,128.09620666503906
2018-12-06,129.16287231445312
2018-12-07,129.8416290283203
2018-12-10,129.79318237304688
2018-12-11,131.44158935546875
2018-12-12,136.48402404785156
2018-12-13,133.81732177734375
2018-12-14,131.8780059814453
2018-12-17,132.2173614501953
2018-12-18,131.97496032714844
2018-12-19,133.96278381347656
2018-12-20,136.2900848388672
2018-12-21,136.2900848388672
2018-12-24,137.21124267578125
2018-12-26,136.9203643798828
2018-12-27,139.6840057373047
2018-12-28,140.8960723876953
2018-12-31,143.2233428955078
2019-01-01,143.51425170898438
2019-01-02,145.356689453125
2019-01-03,145.2597198486328
2019-01-04,145.30819702148438
2019-01-07,142.73849487304688
2019-01-08,145.9385223388672
2019-01-09,145.40516662597656
2019-01-10,146.47183227539062
2019-01-11,145.50213623046875
2019-01-14,145.50213623046875
2019-01-15,147.6354522705078
2019-01-16,146.13241577148438
2019-01-17,150.15664672851562
2019-01-18,145.69607543945312
2019-01-21,145.8900146484375
2019-01-22,139.4900665283203
2019-01-23,140.50820922851562
2019-01-24,142.6900177001953
2019-01-25,141.2354736328125
2019-01-28,140.70216369628906
2019-01-29,135.4173583984375
2019-01-30,134.44761657714844
2019-01-31,136.38706970214844
2019-02-01,140.459716796875
2019-02-04,136.0476837158203
2019-02-05,134.83551025390625
2019-02-06,136.48402404785156
2019-02-07,137.74461364746094
2019-02-08,131.3931121826172
2019-02-11,127.51436614990234
2019-02-12,127.46588134765625
2019-02-14,122.3265151977539
2019-02-15,122.76287841796875
2019-02-18,122.37499237060547
2019-02-19,124.2174072265625
2019-02-20,123.00530242919922
2019-02-21,121.69364929199219
2019-02-22,122.81098175048828
2019-02-25,122.66522216796875
2019-02-26,122.32518005371094
2019-02-27,133.74154663085938
2019-02-28,142.87464904785156
2019-03-01,145.20648193359375
2019-03-05,147.39260864257812
2019-03-06,145.20648193359375
2019-03-07,141.27149963378906
2019-03-08,140.98001098632812
2019-03-11,141.66012573242188
2019-03-12,141.7572784423828
2019-03-13,141.12576293945312
2019-03-14,140.6885528564453
2019-03-15,139.18255615234375
2019-03-18,136.21913146972656
2019-03-19,134.0330047607422
2019-03-20,129.02928161621094
2019-03-22,130.34091186523438
2019-03-25,126.64883422851562
2019-03-26,131.79832458496094
2019-03-27,134.85888671875
2019-03-28,133.8386993408203
2019-04-01,134.66456604003906
2019-04-02,133.7900848388672
2019-04-03,131.4097137451172
2019-04-04,129.8065643310547
2019-04-05,130.1466064453125
2019-04-08,129.2721710205078
2019-04-09,129.1750030517578
2019-04-10,126.94029998779297
2019-04-11,126.21159362792969
2019-04-12,128.49488830566406
2019-04-15,131.11822509765625
2019-04-16,133.93585205078125
2019-04-18,130.68099975585938
2019-04-22,133.5471954345703
2019-04-23,131.4097137451172
2019-04-24,128.54347229003906
2019-04-25,127.1346435546875
2019-04-26,126.89173889160156
2019-04-30,123.4425277709961
2019-05-02,121.93653869628906
2019-05-03,118.09869384765625
2019-05-06,115.13529205322266
2019-05-07,111.15170288085938
2019-05-08,113.04634857177734
2019-05-09,109.98578643798828
2019-05-10,110.9087905883789
2019-05-13,105.32208251953125
2019-05-14,120.57628631591797
2019-05-15,114.01795959472656
2019-05-16,114.89238739013672
2019-05-17,116.10689544677734
2019-05-20,119.65325164794922
2019-05-21,118.53591918945312
2019-05-22,116.25263214111328
2019-05-23,114.84379577636719
2019-05-24,116.59271240234375
2019-05-27,119.79899597167969
2019-05-28,118.14727020263672
2019-05-29,118.87596893310547
2019-05-30,117.4185562133789
2019-05-31,115.52393341064453
2019-06-03,112.56053924560547
2019-06-04,114.64949035644531
2019-06-06,113.04634857177734
2019-06-07,113.38640594482422
2019-06-10,114.45518493652344
2019-06-11,114.98954772949219
