Date,ROUTE.NS
2024-05-24,1421.6864013671875
2024-05-27,1414.415771484375
2024-05-28,1404.6226806640625
2024-05-29,1399.4788818359375
2024-05-30,1385.7784423828125
2024-05-31,1460.562255859375
2024-06-03,1444.735107421875
2024-06-04,1417.3341064453125
2024-06-05,1405.7108154296875
2024-06-06,1460.61181640625
2024-06-07,1478.7142333984375
2024-06-10,1559.878662109375
2024-06-11,1539.797607421875
2024-06-12,1532.5269775390625
2024-06-13,1519.2716064453125
2024-06-14,1514.226806640625
2024-06-18,1540.638427734375
2024-06-19,1530.9443359375
2024-06-20,1500.7734375
2024-06-21,1513.2869873046875
2024-06-24,1731.1595458984375
2024-06-25,1663.5968017578125
2024-06-26,1627.2435302734375
2024-06-27,1859.26171875
2024-06-28,1803.7176513671875
2024-07-01,1816.13232421875
2024-07-02,1797.0899658203125
2024-07-03,1752.4769287109375
2024-07-04,1751.7349853515625
2024-07-05,1746.14599609375
2024-07-08,1777.70166015625
2024-07-09,1784.2799072265625
2024-07-10,1753.16943359375
2024-07-11,1750.5450439453125
2024-07-12,1757.8734130859375
2024-07-15,1804.567138671875
2024-07-16,1801.7447509765625
2024-07-18,1810.16259765625
2024-07-19,1746.5343017578125
2024-07-22,1738.314453125
2024-07-23,1693.700439453125
2024-07-24,1750.99072265625
2024-07-25,1711.8729248046875
2024-07-26,1626.407958984375
2024-07-29,1602.83837890625
2024-07-30,1651.859375
2024-07-31,1611.751220703125
2024-08-01,1612.6424560546875
2024-08-02,1590.162109375
2024-08-05,1518.71044921875
2024-08-06,1510.3916015625
2024-08-07,1486.0792236328125
2024-08-08,1609.671630859375
2024-08-09,1577.0404052734375
2024-08-12,1527.8212890625
2024-08-13,1508.9556884765625
2024-08-14,1514.15478515625
2024-08-16,1517.1258544921875
2024-08-19,1517.819091796875
2024-08-20,1524.5531005859375
2024-08-21,1547.8753662109375
2024-08-22,1552.52978515625
2024-08-23,1575.85205078125
2024-08-26,1578.7734375
2024-08-27,1566.6419677734375
2024-08-28,1563.6710205078125
2024-08-29,1567.582763671875
2024-08-30,1565.701171875
2024-09-02,1561.93798828125
2024-09-03,1564.61181640625
2024-09-04,1567.087646484375
2024-09-05,1595.5098876953125
2024-09-06,1582.5863037109375
2024-09-09,1559.4127197265625
2024-09-10,1611.256103515625
2024-09-11,1623.0408935546875
2024-09-12,1644.7291259765625
2024-09-13,1679.09326171875
2024-09-16,1664.7335205078125
2024-09-17,1657.157470703125
2024-09-18,1621.6544189453125
2024-09-19,1586.2503662109375
2024-09-20,1583.1307373046875
2024-09-23,1583.1307373046875
2024-09-24,1579.565673828125
2024-09-25,1550.004638671875
2024-09-26,1577.4365234375
2024-09-27,1522.6220703125
2024-09-30,1550.05419921875
2024-10-01,1564.0670166015625
2024-10-03,1556.441650390625
2024-10-04,1537.1798095703125
2024-10-07,1504.1031494140625
2024-10-08,1511.1343994140625
2024-10-09,1523.9591064453125
2024-10-10,1550.3511962890625
2024-10-11,1548.02392578125
2024-10-14,1544.8548583984375
2024-10-15,1543.17138671875
2024-10-16,1566.44384765625
2024-10-17,1543.2208251953125
2024-10-18,1535.94189453125
2024-10-21,1552.430908203125
2024-10-22,1518.1160888671875
2024-10-23,1507.81689453125
2024-10-24,1488.901611328125
2024-10-25,1493.1104736328125
2024-10-28,1491.1298828125
2024-10-29,1499.18359375
2024-10-30,1514.744140625
2024-10-31,1514.744140625
2024-11-01,1529.7081298828125
2024-11-04,1495.15673828125
2024-11-05,1491.4281005859375
2024-11-06,1495.8526611328125
2024-11-07,1486.406982421875
2024-11-08,1456.47900390625
2024-11-11,1453.148193359375
2024-11-12,1445.1939697265625
2024-11-13,1416.4093017578125
2024-11-14,1405.9195556640625
2024-11-18,1384.1944580078125
2024-11-19,1406.7647705078125
2024-11-21,1381.4600830078125
2024-11-22,1401.6441650390625
2024-11-25,1399.755126953125
2024-11-26,1452.9990234375
2024-11-27,1464.1846923828125
2024-11-28,1457.9703369140625
2024-11-29,1432.2681884765625
2024-12-02,1446.5859375
2024-12-03,1436.39453125
2024-12-04,1435.350341796875
2024-12-05,1458.9647216796875
2024-12-06,1444.9453125
2024-12-09,1477.40869140625
2024-12-10,1415.9122314453125
2024-12-11,1436.6927490234375
2024-12-12,1430.6275634765625
2024-12-13,1420.1875
2024-12-16,1423.319580078125
2024-12-17,1419.3922119140625
2024-12-18,1419.541259765625
2024-12-19,1406.51611328125
2024-12-20,1360.530517578125
2024-12-23,1354.1173095703125
2024-12-24,1382.504150390625
2024-12-26,1361.2264404296875
2024-12-27,1362.5687255859375
2024-12-30,1407.5601806640625
2024-12-31,1384.890380859375
2025-01-01,1394.336181640625
2025-01-02,1397.3189697265625
2025-01-03,1388.3206787109375
2025-01-06,1343.1802978515625
2025-01-07,1365.8001708984375
2025-01-08,1349.2950439453125
2025-01-09,1350.1402587890625
2025-01-10,1315.6881103515625
2025-01-13,1277.65673828125
2025-01-14,1316.33447265625
2025-01-15,1284.8155517578125
2025-01-16,1291.9246826171875
2025-01-17,1294.161865234375
2025-01-20,1292.421875
2025-01-21,1290.2344970703125
2025-01-22,1242.5584716796875
2025-01-23,1289.091064453125
2025-01-24,1238.0345458984375
2025-01-27,1192.645263671875
2025-01-28,1184.5916748046875
2025-01-29,1195.379638671875
2025-01-30,1183.8956298828125
2025-01-31,1193.1658935546875
2025-02-01,1199.0469970703125
2025-02-03,1177.41650390625
2025-02-04,1189.0291748046875
2025-02-05,1191.3218994140625
2025-02-06,1193.8636474609375
2025-02-07,1186.5870361328125
2025-02-10,1172.4324951171875
2025-02-11,1128.32421875
2025-02-12,1101.1614990234375
2025-02-13,1095.5296630859375
2025-02-14,1058.000244140625
2025-02-17,1066.8218994140625
2025-02-18,1026.65087890625
2025-02-19,1043.24755859375
2025-02-20,1025.5047607421875
2025-02-21,1036.618896484375
2025-02-24,1019.872802734375
2025-02-25,1011.9482421875
2025-02-27,997.2454833984375
2025-02-28,976.9606323242188
2025-03-03,964.8994140625
2025-03-04,981.5957641601562
2025-03-05,997.9432373046875
2025-03-06,1031.0867919921875
2025-03-07,1016.3341064453125
2025-03-10,971.9268188476562
2025-03-11,966.7434692382812
2025-03-12,977.4091796875
2025-03-13,953.9346313476562
2025-03-17,923.7815551757812
2025-03-18,923.7815551757812
2025-03-19,961.061767578125
2025-03-20,975.31591796875
2025-03-21,996.1489868164062
2025-03-24,996.2486572265625
2025-03-25,974.6181640625
2025-03-26,948.8010864257812
2025-03-27,947.305908203125
2025-03-28,929.214111328125
2025-04-01,973.0233154296875
2025-04-02,962.4074096679688
2025-04-03,972.6245727539062
2025-04-04,937.88623046875
2025-04-07,918.2493286132812
2025-04-08,920.4921264648438
2025-04-09,972.2757568359375
2025-04-11,972.2757568359375
2025-04-15,977.2597045898438
2025-04-16,978.6552124023438
2025-04-17,1019.4740600585938
2025-04-21,1014.2408447265625
2025-04-22,1007.0639038085938
2025-04-23,1005.9674682617188
2025-04-24,1015.5366821289062
2025-04-25,969.484619140625
2025-04-28,974.4188232421875
2025-04-29,968.737060546875
2025-04-30,947.904052734375
2025-05-02,967.740234375
2025-05-05,972.52490234375
2025-05-06,950.2464599609375
2025-05-07,956.4266357421875
2025-05-08,940.1290283203125
2025-05-09,909.4775390625
2025-05-12,936.49072265625
2025-05-13,935.6434326171875
2025-05-14,943.2190551757812
2025-05-15,947.256103515625
2025-05-16,978.5057373046875
2025-05-19,968.4878540039062
2025-05-20,955.6790161132812
2025-05-21,956.6758422851562
2025-05-22,969.484619140625
2025-05-23,963.5537719726562
2025-05-26,955.6292114257812
2025-05-27,947.4056396484375
2025-05-28,963.802978515625
2025-05-29,956.925048828125
2025-05-30,946.20947265625
2025-06-02,954.6323852539062
2025-06-03,951.0938110351562
2025-06-04,946.7078857421875
2025-06-05,960.7128295898438
2025-06-06,1018.0784912109375
2025-06-09,1041.1044921875
2025-06-10,1024.5576171875
2025-06-11,1023.71044921875
2025-06-12,1074.1483154296875
2025-06-13,1082.7706298828125
2025-06-16,1058.747802734375
2025-06-17,1053.315185546875
2025-06-18,1042.151123046875
2025-06-19,995.8997802734375
2025-06-20,978.10693359375
2025-06-23,981.3963623046875
2025-06-24,962.2578735351562
2025-06-25,983.7388916015625
2025-06-26,990.7662963867188
2025-06-27,996.09912109375
2025-06-30,1020.4708251953125
2025-07-01,1023.0126953125
2025-07-02,1009.4562377929688
2025-07-03,1013.642822265625
2025-07-04,1015.9354248046875
2025-07-07,1007.7616577148438
2025-07-08,999.9866943359375
2025-07-09,987.0283203125
2025-07-10,997.793701171875
2025-07-11,986.2308959960938
2025-07-14,981.0475463867188
2025-07-15,998.9898681640625
2025-07-16,1009.0574951171875
2025-07-17,1006.3661499023438
2025-07-18,956.5263061523438
2025-07-21,935.5935668945312
2025-07-22,933.5999755859375
2025-07-23,932.7999877929688
2025-07-24,933.2999877929688
2025-07-25,926.0999755859375
2025-07-28,908.2999877929688
2025-07-29,910.5
2025-07-30,912.2999877929688
2025-07-31,902.2999877929688
2025-08-01,884.3499755859375
2025-08-04,878.0999755859375
2025-08-05,882.5499877929688
2025-08-06,878.25
2025-08-07,874.5
2025-08-08,863.4000244140625
2025-08-11,867.4000244140625
2025-08-12,862.9500122070312
2025-08-13,884.25
2025-08-14,871.5
2025-08-18,889.8499755859375
2025-08-19,902.3499755859375
2025-08-20,905.0
2025-08-21,892.3499755859375
