Date,EASEMYTRIP.NS
2025-01-09,15.140000343322754
2025-01-10,14.819999694824219
2025-01-13,14.149999618530273
2025-01-14,14.420000076293945
2025-01-15,14.109999656677246
2025-01-16,14.050000190734863
2025-01-17,14.069999694824219
2025-01-20,14.010000228881836
2025-01-21,13.729999542236328
2025-01-22,14.149999618530273
2025-01-23,14.470000267028809
2025-01-24,14.449999809265137
2025-01-27,13.680000305175781
2025-01-28,13.699999809265137
2025-01-29,13.649999618530273
2025-01-30,13.210000038146973
2025-01-31,13.5
2025-02-01,14.319999694824219
2025-02-03,13.859999656677246
2025-02-04,13.229999542236328
2025-02-05,12.920000076293945
2025-02-06,12.90999984741211
2025-02-07,12.829999923706055
2025-02-10,12.5600004196167
2025-02-11,12.180000305175781
2025-02-12,11.930000305175781
2025-02-13,12.239999771118164
2025-02-14,11.949999809265137
2025-02-17,11.8100004196167
2025-02-18,12.0600004196167
2025-02-19,12.329999923706055
2025-02-20,12.350000381469727
2025-02-21,12.220000267028809
2025-02-24,12.029999732971191
2025-02-25,12.289999961853027
2025-02-27,12.199999809265137
2025-02-28,11.720000267028809
2025-03-03,11.039999961853027
2025-03-04,11.09000015258789
2025-03-05,11.779999732971191
2025-03-06,12.34000015258789
2025-03-07,12.5
2025-03-10,12.010000228881836
2025-03-11,12.180000305175781
2025-03-12,12.529999732971191
2025-03-13,12.59000015258789
2025-03-17,12.069999694824219
2025-03-18,12.069999694824219
2025-03-19,13.15999984741211
2025-03-20,13.149999618530273
2025-03-21,13.539999961853027
2025-03-24,13.399999618530273
2025-03-25,12.949999809265137
2025-03-26,12.329999923706055
2025-03-27,12.220000267028809
2025-03-28,11.710000038146973
2025-04-01,12.220000267028809
2025-04-02,12.199999809265137
2025-04-03,12.279999732971191
2025-04-04,12.020000457763672
2025-04-07,11.65999984741211
2025-04-08,12.050000190734863
2025-04-09,12.100000381469727
2025-04-11,13.079999923706055
2025-04-15,13.329999923706055
2025-04-16,12.1899995803833
2025-04-17,12.300000190734863
2025-04-21,12.350000381469727
2025-04-22,12.34000015258789
2025-04-23,12.140000343322754
2025-04-24,12.130000114440918
2025-04-25,11.789999961853027
2025-04-28,11.789999961853027
2025-04-29,12.079999923706055
2025-04-30,12.029999732971191
2025-05-02,11.84000015258789
2025-05-05,12.890000343322754
2025-05-06,12.149999618530273
2025-05-07,12.199999809265137
2025-05-08,12.119999885559082
2025-05-09,11.760000228881836
2025-05-12,12.270000457763672
2025-05-13,12.3100004196167
2025-05-14,12.210000038146973
2025-05-15,11.920000076293945
2025-05-16,11.920000076293945
2025-05-19,12.09000015258789
2025-05-20,11.520000457763672
2025-05-21,11.0600004196167
2025-05-22,11.0
2025-05-23,11.029999732971191
2025-05-26,11.130000114440918
2025-05-27,11.25
2025-05-28,11.399999618530273
2025-05-29,11.199999809265137
2025-05-30,11.220000267028809
2025-06-02,10.989999771118164
2025-06-03,10.970000267028809
2025-06-04,10.960000038146973
2025-06-05,10.960000038146973
2025-06-06,10.979999542236328
2025-06-09,10.989999771118164
2025-06-10,11.039999961853027
2025-06-11,11.0600004196167
2025-06-12,11.0
2025-06-13,10.880000114440918
2025-06-16,10.789999961853027
2025-06-17,10.779999732971191
2025-06-18,10.6899995803833
2025-06-19,10.479999542236328
2025-06-20,10.5
2025-06-23,10.380000114440918
2025-06-24,10.510000228881836
2025-06-25,10.65999984741211
2025-06-26,10.539999961853027
2025-06-27,10.369999885559082
2025-06-30,10.5
2025-07-01,10.539999961853027
2025-07-02,10.40999984741211
2025-07-03,10.40999984741211
2025-07-04,10.390000343322754
2025-07-07,10.350000381469727
2025-07-08,10.40999984741211
2025-07-09,10.390000343322754
2025-07-10,10.479999542236328
2025-07-11,10.399999618530273
2025-07-14,10.34000015258789
2025-07-15,10.569999694824219
2025-07-16,10.609999656677246
2025-07-17,10.720000267028809
2025-07-18,10.619999885559082
2025-07-21,10.5600004196167
2025-07-22,10.479999542236328
2025-07-23,10.420000076293945
2025-07-24,10.420000076293945
2025-07-25,10.329999923706055
2025-07-28,10.229999542236328
2025-07-29,10.020000457763672
2025-07-30,9.960000038146973
2025-07-31,9.819999694824219
2025-08-01,9.819999694824219
2025-08-04,9.720000267028809
2025-08-05,9.539999961853027
2025-08-06,9.34000015258789
2025-08-07,9.229999542236328
2025-08-08,9.109999656677246
2025-08-11,8.8100004196167
2025-08-12,9.100000381469727
2025-08-13,8.859999656677246
2025-08-14,9.1899995803833
2025-08-18,9.210000038146973
2025-08-19,9.0600004196167
2025-08-20,9.65999984741211
2025-08-21,9.319999694824219
