Date,KGF.L
2019-05-15,232.3888397216797
2019-05-16,229.09750366210938
2019-05-17,227.6014404296875
2019-05-20,223.41246032714844
2019-05-21,224.7090301513672
2019-05-22,216.7300262451172
2019-05-23,212.44129943847656
2019-05-24,212.94000244140625
2019-05-28,217.8271484375
2019-05-29,214.3363037109375
2019-05-30,212.64077758789062
2019-05-31,213.33892822265625
2019-06-03,214.83499145507812
2019-06-04,218.32582092285156
2019-06-05,217.52792358398438
2019-06-06,207.12661743164062
2019-06-07,208.92251586914062
2019-06-10,212.41452026367188
2019-06-11,212.11517333984375
2019-06-12,210.31930541992188
2019-06-13,210.21951293945312
2019-06-14,207.12661743164062
2019-06-17,209.72067260742188
2019-06-18,211.5165557861328
2019-06-19,209.52114868164062
2019-06-20,208.02456665039062
2019-06-21,207.32615661621094
2019-06-24,201.7388916015625
2019-06-25,202.33758544921875
2019-06-26,205.33070373535156
2019-06-27,213.81130981445312
2019-06-28,214.40994262695312
2019-07-01,215.2081298828125
2019-07-02,217.9019775390625
2019-07-03,220.2965087890625
2019-07-04,219.49835205078125
2019-07-05,221.1944580078125
2019-07-08,220.2965087890625
2019-07-09,216.7047119140625
2019-07-10,215.80677795410156
2019-07-11,219.2987823486328
2019-07-12,220.994873046875
2019-07-15,221.09469604492188
2019-07-16,222.8905487060547
2019-07-17,220.49606323242188
2019-07-18,220.79534912109375
2019-07-19,218.1015167236328
2019-07-22,219.59811401367188
2019-07-23,222.5912628173828
2019-07-24,221.1944580078125
2019-07-25,220.49606323242188
2019-07-26,222.9903564453125
2019-07-29,225.58444213867188
2019-07-30,222.39173889160156
2019-07-31,221.89283752441406
2019-08-01,218.20127868652344
2019-08-02,214.509765625
2019-08-05,208.92251586914062
2019-08-06,209.4213409423828
2019-08-07,211.31703186035156
2019-08-08,212.11517333984375
2019-08-09,207.5256805419922
2019-08-12,203.734375
2019-08-13,202.33758544921875
2019-08-14,198.49632263183594
2019-08-15,191.41253662109375
2019-08-16,192.958984375
2019-08-19,193.7571563720703
2019-08-20,187.57130432128906
2019-08-21,190.36492919921875
2019-08-22,193.4578399658203
2019-08-23,190.16537475585938
2019-08-27,192.55990600585938
2019-08-28,193.70729064941406
2019-08-29,192.8592071533203
2019-08-30,194.00657653808594
2019-09-02,196.0519256591797
2019-09-03,194.95445251464844
2019-09-04,194.5553436279297
2019-09-05,198.39654541015625
2019-09-06,197.34896850585938
2019-09-09,201.5393524169922
2019-09-10,205.03138732910156
2019-09-11,203.6345977783203
2019-09-12,201.43959045410156
2019-09-13,207.95770263671875
2019-09-16,204.03367614746094
2019-09-17,201.04052734375
2019-09-18,194.70501708984375
2019-09-19,194.45555114746094
2019-09-20,201.5393524169922
2019-09-23,200.64141845703125
2019-09-24,199.094970703125
2019-09-25,201.7388916015625
2019-09-26,201.14028930664062
2019-09-27,208.4236602783203
2019-09-30,206.3284454345703
2019-10-01,208.7229461669922
2019-10-02,195.503173828125
2019-10-03,188.65098571777344
2019-10-04,191.8941192626953
2019-10-07,190.89622497558594
2019-10-08,188.3017120361328
2019-10-09,185.50762939453125
2019-10-10,192.39303588867188
2019-10-11,209.75631713867188
2019-10-14,213.64810180664062
2019-10-15,221.1322784423828
2019-10-16,217.9390106201172
2019-10-17,215.44427490234375
2019-10-18,214.9453125
2019-10-21,214.9453125
2019-10-22,216.54197692871094
2019-10-23,217.24049377441406
2019-10-24,213.64810180664062
2019-10-25,212.25106811523438
2019-10-28,211.8518829345703
2019-10-29,212.0514678955078
2019-10-30,204.9664306640625
2019-10-31,206.7626495361328
2019-11-01,208.65866088867188
2019-11-04,214.8455352783203
2019-11-05,217.24049377441406
2019-11-06,215.24472045898438
2019-11-07,218.13858032226562
2019-11-08,217.3402862548828
2019-11-11,216.44219970703125
2019-11-12,215.74365234375
2019-11-13,211.75210571289062
2019-11-14,206.4633026123047
2019-11-15,209.4569549560547
2019-11-18,209.2573699951172
2019-11-19,208.35926818847656
2019-11-20,193.59051513671875
2019-11-21,197.0831298828125
2019-11-22,196.5841827392578
2019-11-25,204.86666870117188
2019-11-26,210.55462646484375
2019-11-27,213.5482940673828
2019-11-28,215.24472045898438
2019-11-29,209.4569549560547
2019-12-02,209.65655517578125
2019-12-03,204.26792907714844
2019-12-04,203.669189453125
2019-12-05,206.66287231445312
2019-12-06,212.25106811523438
2019-12-09,213.5482940673828
2019-12-10,212.5504150390625
2019-12-11,213.3487548828125
2019-12-12,217.5398712158203
2019-12-13,221.43161010742188
2019-12-16,223.52719116210938
2019-12-17,218.83709716796875
2019-12-18,214.9453125
2019-12-19,219.4358367919922
2019-12-20,216.44219970703125
2019-12-23,217.8392333984375
2019-12-24,219.8350067138672
2019-12-27,219.53564453125
2019-12-30,218.63754272460938
2019-12-31,216.54197692871094
2020-01-02,220.73309326171875
2020-01-03,218.53773498535156
2020-01-06,219.13648986816406
2020-01-07,227.5187530517578
2020-01-08,223.52719116210938
2020-01-09,217.04092407226562
2020-01-10,209.95590209960938
2020-01-13,213.5482940673828
2020-01-14,218.03880310058594
2020-01-15,213.5482940673828
2020-01-16,209.4569549560547
2020-01-17,209.85610961914062
2020-01-20,211.55252075195312
2020-01-21,212.84979248046875
2020-01-22,212.25106811523438
2020-01-23,206.56307983398438
2020-01-24,206.4633026123047
2020-01-27,202.0725860595703
2020-01-28,204.06834411621094
2020-01-29,207.36138916015625
2020-01-30,205.2658233642578
2020-01-31,203.5694122314453
2020-02-03,204.5673065185547
2020-02-04,203.669189453125
2020-02-05,207.36138916015625
2020-02-06,213.24893188476562
2020-02-07,211.4527130126953
2020-02-10,209.95590209960938
2020-02-11,212.0514678955078
2020-02-12,216.44219970703125
2020-02-13,216.44219970703125
2020-02-14,216.2425994873047
2020-02-17,221.53140258789062
2020-02-18,220.5335235595703
2020-02-19,221.032470703125
2020-02-20,218.53773498535156
2020-02-21,218.53773498535156
2020-02-24,207.46116638183594
2020-02-25,198.57997131347656
2020-02-26,195.98545837402344
2020-02-27,185.65731811523438
2020-02-28,188.95034790039062
2020-03-02,184.60952758789062
2020-03-03,188.20191955566406
2020-03-04,188.4513702392578
2020-03-05,178.52236938476562
2020-03-06,168.64328002929688
2020-03-09,162.25680541992188
2020-03-10,169.2919158935547
2020-03-11,158.81407165527344
2020-03-12,139.4550018310547
2020-03-13,136.21188354492188
2020-03-16,136.76071166992188
2020-03-17,123.78816223144531
2020-03-18,124.0875244140625
2020-03-19,132.5196990966797
2020-03-20,125.88373565673828
2020-03-23,143.09730529785156
2020-03-24,151.67916870117188
2020-03-25,170.48941040039062
2020-03-26,169.192138671875
2020-03-27,144.0453338623047
2020-03-30,142.24911499023438
2020-03-31,143.59625244140625
2020-04-01,136.11209106445312
2020-04-02,133.06854248046875
2020-04-03,134.9146270751953
2020-04-06,140.10360717773438
2020-04-07,148.1366729736328
2020-04-08,146.9890899658203
2020-04-09,152.1282196044922
2020-04-14,148.18653869628906
2020-04-15,135.01441955566406
2020-04-16,136.01229858398438
2020-04-17,140.10360717773438
2020-04-20,140.153564453125
2020-04-21,137.0601043701172
2020-04-22,137.7586212158203
2020-04-23,143.79586791992188
2020-04-24,145.6918487548828
2020-04-27,150.03268432617188
2020-04-28,153.62506103515625
2020-04-29,159.16336059570312
2020-04-30,156.96798706054688
2020-05-01,157.66648864746094
2020-05-04,157.81619262695312
2020-05-05,155.3214569091797
2020-05-06,154.62294006347656
2020-05-07,155.82040405273438
2020-05-11,162.10708618164062
2020-05-12,177.62429809570312
2020-05-13,172.28558349609375
2020-05-14,168.69317626953125
2020-05-15,170.93841552734375
2020-05-18,171.38748168945312
2020-05-19,166.34812927246094
2020-05-20,168.64328002929688
2020-05-21,176.42681884765625
2020-05-22,175.22935485839844
2020-05-26,190.04800415039062
2020-05-27,194.58837890625
2020-05-28,193.74020385742188
2020-05-29,193.7900848388672
2020-06-01,199.57785034179688
2020-06-02,207.1617889404297
2020-06-03,200.5757598876953
2020-06-04,197.58204650878906
2020-06-05,206.66287231445312
2020-06-08,210.45484924316406
2020-06-09,204.6671142578125
2020-06-10,204.1681365966797
2020-06-11,194.987548828125
2020-06-12,196.48439025878906
2020-06-15,198.57997131347656
2020-06-16,202.970703125
2020-06-17,215.44427490234375
2020-06-18,209.2573699951172
2020-06-19,208.4590606689453
2020-06-22,217.24049377441406
2020-06-23,226.42103576660156
2020-06-24,212.6501922607422
2020-06-25,212.5504150390625
2020-06-26,214.24684143066406
2020-06-29,222.62908935546875
2020-06-30,220.33395385742188
2020-07-01,219.03668212890625
2020-07-02,225.22361755371094
2020-07-03,220.03457641601562
2020-07-06,225.922119140625
2020-07-07,224.52508544921875
2020-07-08,220.9326629638672
2020-07-09,224.7246551513672
2020-07-10,224.32550048828125
2020-07-13,226.02194213867188
2020-07-14,224.42529296875
2020-07-15,225.22361755371094
2020-07-16,228.31707763671875
2020-07-17,226.8202362060547
2020-07-20,227.31918334960938
2020-07-21,224.6248779296875
2020-07-22,257.4554138183594
2020-07-23,253.66346740722656
2020-07-24,247.77589416503906
2020-07-27,249.8714599609375
2020-07-28,248.77378845214844
2020-07-29,249.3725128173828
2020-07-30,243.98391723632812
2020-07-31,241.389404296875
2020-08-03,247.27694702148438
2020-08-04,250.3704071044922
2020-08-05,261.4469299316406
2020-08-06,259.65081787109375
2020-08-07,263.04364013671875
2020-08-10,263.1434020996094
2020-08-11,269.9290466308594
2020-08-12,272.72314453125
2020-08-13,272.42376708984375
2020-08-14,267.6339416503906
2020-08-17,273.4216613769531
2020-08-18,275.018310546875
2020-08-19,276.9142761230469
2020-08-20,272.52349853515625
2020-08-21,272.9227600097656
2020-08-24,273.4216613769531
2020-08-25,272.42376708984375
2020-08-26,280.6064758300781
2020-08-27,275.8165588378906
2020-08-28,269.72943115234375
2020-09-01,269.9290466308594
2020-09-02,271.525634765625
2020-09-03,264.83984375
2020-09-04,270.0288391113281
2020-09-07,272.72314453125
2020-09-08,275.1180725097656
2020-09-09,275.317626953125
2020-09-10,281.7041320800781
2020-09-11,280.70623779296875
2020-09-14,283.79974365234375
2020-09-15,272.9227600097656
2020-09-16,276.415283203125
2020-09-17,277.7126159667969
2020-09-18,269.72943115234375
2020-09-21,264.14129638671875
2020-09-22,290.2860107421875
2020-09-23,298.368896484375
2020-09-24,290.18621826171875
2020-09-25,295.275390625
2020-09-28,292.2817687988281
2020-09-29,294.67669677734375
2020-09-30,296.07373046875
2020-10-01,295.1756286621094
2020-10-02,293.9781799316406
2020-10-05,295.1756286621094
2020-10-06,295.7743835449219
2020-10-07,303.2585144042969
2020-10-08,300.56427001953125
2020-10-09,304.8551940917969
2020-10-12,304.3562316894531
2020-10-13,307.050537109375
2020-10-14,312.4391174316406
2020-10-15,307.34991455078125
2020-10-16,310.5430908203125
2020-10-19,312.638671875
2020-10-20,319.42437744140625
2020-10-21,320.72161865234375
2020-10-22,319.02520751953125
2020-10-23,319.42437744140625
2020-10-26,307.7490234375
2020-10-27,298.8677978515625
2020-10-28,289.98663330078125
2020-10-29,287.59173583984375
2020-10-30,286.49395751953125
2020-11-02,295.9739685058594
2020-11-03,296.6724853515625
2020-11-04,296.3730773925781
2020-11-05,302.1608581542969
2020-11-06,305.9528503417969
2020-11-09,279.80816650390625
2020-11-10,275.317626953125
2020-11-11,292.7806701660156
2020-11-12,292.5811767578125
2020-11-13,293.67877197265625
2020-11-16,290.68511962890625
2020-11-17,288.6893615722656
2020-11-18,298.6682434082031
2020-11-19,290.68511962890625
2020-11-20,282.402587890625
2020-11-23,278.2115173339844
2020-11-24,276.9142761230469
2020-11-25,274.4195251464844
2020-11-26,270.2283935546875
2020-11-27,270.3282165527344
2020-11-30,273.0224914550781
2020-12-01,281.2052001953125
2020-12-02,275.41741943359375
2020-12-03,281.9036865234375
2020-12-04,268.2326354980469
2020-12-07,264.9396057128906
2020-12-08,262.9438171386719
2020-12-09,273.32183837890625
2020-12-10,262.6444396972656
2020-12-11,259.7505187988281
2020-12-14,269.5299072265625
2020-12-15,269.8292541503906
2020-12-16,271.525634765625
2020-12-17,275.2178649902344
2020-12-18,270.3282165527344
2020-12-21,268.9311828613281
2020-12-22,265.3387451171875
2020-12-23,269.43011474609375
2020-12-24,264.83984375
2020-12-29,275.2178649902344
2020-12-30,271.226318359375
2020-12-31,269.8292541503906
2021-01-04,275.1180725097656
2021-01-05,283.79974365234375
2021-01-06,284.49822998046875
2021-01-07,283.8995361328125
2021-01-08,285.3963317871094
2021-01-11,278.9100036621094
2021-01-12,283.9992980957031
2021-01-13,282.3028564453125
2021-01-14,279.00982666015625
2021-01-15,268.8313293457031
2021-01-18,268.13287353515625
2021-01-19,261.8461608886719
2021-01-20,264.83984375
2021-01-21,272.22418212890625
2021-01-22,272.42376708984375
2021-01-25,270.2283935546875
2021-01-26,273.0224914550781
2021-01-27,273.6212463378906
2021-01-28,282.20306396484375
2021-01-29,277.1138610839844
2021-02-01,287.1925048828125
2021-02-02,281.1054382324219
2021-02-03,283.79974365234375
2021-02-04,286.1946105957031
2021-02-05,280.50665283203125
2021-02-08,276.415283203125
2021-02-09,269.8292541503906
2021-02-10,273.2220764160156
2021-02-11,276.415283203125
2021-02-12,270.3282165527344
2021-02-15,279.00982666015625
2021-02-16,275.7168273925781
2021-02-17,274.8186950683594
2021-02-18,277.01409912109375
2021-02-19,275.6170349121094
2021-02-22,268.53204345703125
2021-02-23,265.83770751953125
2021-02-24,265.73785400390625
2021-02-25,263.2431335449219
2021-02-26,264.83984375
2021-03-01,266.3366394042969
2021-03-02,269.23052978515625
2021-03-03,272.02459716796875
2021-03-04,266.1370849609375
2021-03-05,266.03729248046875
2021-03-08,273.72100830078125
2021-03-09,285.49609375
2021-03-10,293.9781799316406
2021-03-11,294.1777038574219
2021-03-12,300.1650695800781
2021-03-15,307.6492614746094
2021-03-16,309.3456726074219
2021-03-17,310.6429138183594
2021-03-18,311.8404235839844
2021-03-19,312.0399169921875
2021-03-22,323.31610107421875
2021-03-23,314.3350830078125
2021-03-24,324.31402587890625
2021-03-25,321.9190673828125
2021-03-26,324.31402587890625
2021-03-29,321.32037353515625
2021-03-30,326.11016845703125
2021-03-31,317.6281433105469
2021-04-01,325.01251220703125
2021-04-06,327.7068786621094
2021-04-07,332.5964660644531
2021-04-08,337.48614501953125
2021-04-09,343.17413330078125
2021-04-12,333.9935607910156
2021-04-13,339.881103515625
2021-04-14,339.1825256347656
2021-04-15,351.0574645996094
2021-04-16,354.550048828125
2021-04-19,359.9386291503906
2021-04-20,359.33990478515625
2021-04-21,358.2422180175781
2021-04-22,359.8388977050781
2021-04-23,363.13189697265625
2021-04-26,361.1361083984375
2021-04-27,360.7369689941406
2021-04-28,360.3378601074219
2021-04-29,358.3420715332031
2021-04-30,356.5458679199219
2021-05-04,356.2464904785156
2021-05-05,366.9238586425781
2021-05-06,361.4355163574219
2021-05-07,362.73272705078125
2021-05-10,369.5184020996094
2021-05-11,362.73272705078125
2021-05-12,363.4312438964844
2021-05-13,360.5373229980469
2021-05-14,370.2169189453125
2021-05-17,367.8219299316406
2021-05-18,375.6055603027344
2021-05-19,375.5057373046875
2021-05-20,373.4101257324219
2021-05-21,357.1445007324219
2021-05-24,360.13824462890625
2021-05-25,362.5331115722656
2021-05-26,366.5246887207031
2021-05-27,358.7411804199219
2021-05-28,359.5395202636719
2021-06-01,360.6371765136719
2021-06-02,353.05322265625
2021-06-03,346.2485046386719
2021-06-04,344.0526428222656
2021-06-07,344.1524353027344
2021-06-08,341.7569885253906
2021-06-09,339.0620422363281
2021-06-10,338.36334228515625
2021-06-11,340.8586120605469
2021-06-14,343.6534118652344
2021-06-15,346.44818115234375
2021-06-16,348.94342041015625
2021-06-17,350.83990478515625
2021-06-18,346.0489196777344
2021-06-21,352.9359436035156
2021-06-22,356.82861328125
2021-06-23,359.124267578125
2021-06-24,361.0207214355469
2021-06-25,363.6158142089844
2021-06-28,361.32012939453125
2021-06-29,366.8098449707031
2021-06-30,363.8154602050781
2021-07-01,366.9096984863281
2021-07-02,366.0113525390625
2021-07-05,371.9002685546875
2021-07-06,370.90216064453125
2021-07-07,375.2938232421875
2021-07-08,364.9134216308594
2021-07-09,366.9096984863281
2021-07-12,368.0075988769531
2021-07-13,366.8098449707031
2021-07-14,361.61956787109375
2021-07-15,365.3126525878906
2021-07-16,366.310791015625
2021-07-19,356.0301208496094
2021-07-20,360.4219055175781
2021-07-21,370.4030456542969
2021-07-22,373.8965148925781
2021-07-23,374.4953918457031
2021-07-26,374.7947692871094
2021-07-27,374.0960998535156
2021-07-28,373.1978454589844
2021-07-29,368.9058837890625
2021-07-30,367.7081298828125
2021-08-02,369.7043762207031
2021-08-03,371.4012145996094
2021-08-04,370.90216064453125
2021-08-05,369.205322265625
2021-08-06,360.4219055175781
2021-08-09,361.9190368652344
2021-08-10,360.92095947265625
2021-08-11,366.5104064941406
2021-08-12,366.310791015625
2021-08-13,368.9058837890625
2021-08-16,363.9152526855469
2021-08-17,352.4368896484375
2021-08-18,359.22412109375
2021-08-19,354.0339050292969
2021-08-20,359.32391357421875
2021-08-23,360.322021484375
2021-08-24,354.8323059082031
2021-08-25,356.6290283203125
2021-08-26,355.1318054199219
2021-08-27,353.9340515136719
2021-08-31,349.6421203613281
2021-09-01,354.2335205078125
2021-09-02,349.4425048828125
2021-09-03,347.8454895019531
2021-09-06,352.03765869140625
2021-09-07,347.04705810546875
2021-09-08,347.3464050292969
2021-09-09,350.04144287109375
2021-09-10,353.5348205566406
2021-09-13,355.2315979003906
2021-09-14,359.9228210449219
2021-09-15,359.62335205078125
2021-09-16,367.3089294433594
2021-09-17,369.8042297363281
2021-09-20,367.3089294433594
2021-09-21,349.24285888671875
2021-09-22,344.35205078125
2021-09-23,341.8567810058594
2021-09-24,342.85491943359375
2021-09-27,347.94537353515625
2021-09-28,345.2503662109375
2021-09-29,345.3502197265625
2021-09-30,335.8680725097656
2021-10-01,331.97540283203125
2021-10-04,326.5855712890625
2021-10-05,330.2785339355469
2021-10-06,321.994140625
2021-10-07,319.7361145019531
2021-10-08,324.3280029296875
2021-10-11,325.32623291015625
2021-10-12,325.1266174316406
2021-10-13,329.8183288574219
2021-10-14,327.42254638671875
2021-10-15,331.7149658203125
2021-10-18,327.7220153808594
2021-10-19,329.8183288574219
2021-10-20,336.0074157714844
2021-10-21,340.0003967285156
2021-10-22,341.19830322265625
2021-10-25,342.895263671875
2021-10-26,343.4942626953125
2021-10-27,337.4049987792969
2021-10-28,330.7167663574219
2021-10-29,334.4102478027344
2021-11-01,333.9111328125
2021-11-02,335.40850830078125
2021-11-03,334.11077880859375
2021-11-04,341.59759521484375
2021-11-05,331.9146423339844
2021-11-08,327.222900390625
2021-11-09,330.0180358886719
2021-11-10,339.7008972167969
2021-11-11,338.0038757324219
2021-11-12,340.399658203125
2021-11-15,340.1002502441406
2021-11-16,337.1054992675781
2021-11-17,334.4102478027344
2021-11-18,336.6064147949219
2021-11-19,321.9322509765625
2021-11-22,326.9234619140625
2021-11-23,331.315673828125
2021-11-24,327.8218994140625
2021-11-25,324.8271484375
2021-11-26,324.4278869628906
2021-11-29,325.42608642578125
2021-11-30,316.2423095703125
2021-12-01,322.33154296875
2021-12-02,322.33154296875
2021-12-03,330.4172668457031
2021-12-06,333.5118408203125
2021-12-07,339.60113525390625
2021-12-08,339.4014892578125
2021-12-09,340.7989501953125
2021-12-10,332.31396484375
2021-12-13,333.9111328125
2021-12-14,338.3033752441406
2021-12-15,328.9199523925781
2021-12-16,333.112548828125
2021-12-17,336.8059997558594
2021-12-20,333.4120178222656
2021-12-21,338.3033752441406
2021-12-22,341.6973876953125
2021-12-23,343.09490966796875
2021-12-24,341.89703369140625
2021-12-29,350.9810485839844
2021-12-30,348.68505859375
2021-12-31,337.7044372558594
2022-01-04,346.9880676269531
2022-01-05,355.3732604980469
2022-01-06,355.07379150390625
2022-01-07,348.8847351074219
2022-01-10,339.002197265625
2022-01-11,338.4032287597656
2022-01-12,343.99334716796875
2022-01-13,340.399658203125
2022-01-14,328.62042236328125
2022-01-17,337.1054992675781
2022-01-18,333.4120178222656
2022-01-19,336.70623779296875
2022-01-20,333.5118408203125
2022-01-21,325.42608642578125
2022-01-24,315.9428405761719
2022-01-25,316.7414245605469
2022-01-26,319.53643798828125
2022-01-27,322.9305114746094
2022-01-28,329.61871337890625
2022-01-31,330.5171203613281
2022-02-01,334.01092529296875
2022-02-02,330.4172668457031
2022-02-03,325.62579345703125
2022-02-04,312.8482666015625
2022-02-07,311.9498596191406
2022-02-08,306.55938720703125
2022-02-09,315.843017578125
2022-02-10,316.9410705566406
2022-02-11,320.83416748046875
2022-02-14,317.5400085449219
2022-02-15,320.1354675292969
2022-02-16,318.338623046875
2022-02-17,318.338623046875
2022-02-18,322.431396484375
2022-02-21,323.5294494628906
2022-02-22,312.648681640625
2022-02-23,295.0796203613281
2022-02-24,293.4823913574219
2022-02-25,299.2721862792969
2022-02-28,305.66094970703125
2022-03-01,302.2669372558594
2022-03-02,294.3808288574219
2022-03-03,278.1095275878906
2022-03-04,266.62982177734375
2022-03-07,261.13946533203125
2022-03-08,265.5317077636719
2022-03-09,282.002685546875
2022-03-10,270.62274169921875
2022-03-11,273.2181701660156
2022-03-14,283.50006103515625
2022-03-15,277.3109436035156
2022-03-16,286.59454345703125
2022-03-17,284.59808349609375
2022-03-18,293.9815673828125
2022-03-21,290.7871398925781
2022-03-22,272.4195556640625
2022-03-23,261.13946533203125
2022-03-24,261.339111328125
2022-03-25,263.8346862792969
2022-03-28,263.4353942871094
2022-03-29,274.1166076660156
2022-03-30,264.533447265625
2022-03-31,254.95037841796875
2022-04-01,257.6456604003906
2022-04-04,259.741943359375
2022-04-05,255.3496856689453
2022-04-06,253.55282592773438
2022-04-07,252.15533447265625
2022-04-08,258.0448913574219
2022-04-11,258.0448913574219
2022-04-12,260.2410583496094
2022-04-13,257.44598388671875
2022-04-14,257.84527587890625
2022-04-19,259.3426208496094
2022-04-20,263.0361633300781
2022-04-21,268.0273132324219
2022-04-22,255.54933166503906
2022-04-25,255.44949340820312
2022-04-26,248.96095275878906
2022-04-27,248.36199951171875
2022-04-28,251.85585021972656
2022-04-29,252.85409545898438
2022-05-03,253.8523406982422
2022-05-04,241.17469787597656
2022-05-05,237.6808624267578
2022-05-06,236.58277893066406
2022-05-09,241.573974609375
2022-05-10,244.2692413330078
2022-05-11,246.3655242919922
2022-05-12,251.75599670410156
2022-05-13,254.8505859375
2022-05-16,253.9521484375
2022-05-17,258.24456787109375
2022-05-18,253.05372619628906
2022-05-19,244.8513946533203
2022-05-20,246.4491424560547
2022-05-23,251.84144592285156
2022-05-24,252.93991088867188
2022-05-25,261.0283508300781
2022-05-26,267.51910400390625
2022-05-27,265.3222961425781
2022-05-30,264.9228210449219
2022-05-31,263.2252502441406
2022-06-01,259.530517578125
2022-06-06,266.4206848144531
2022-06-07,257.4335021972656
2022-06-08,255.53619384765625
2022-06-09,246.3492889404297
2022-06-10,244.55181884765625
2022-06-13,245.2508544921875
2022-06-14,234.46621704101562
2022-06-15,244.55181884765625
2022-06-16,237.56178283691406
2022-06-17,240.55752563476562
2022-06-20,240.85708618164062
2022-06-21,244.6516876220703
2022-06-22,241.05682373046875
2022-06-23,236.36349487304688
2022-06-24,242.95411682128906
2022-06-27,248.346435546875
2022-06-28,246.14956665039062
2022-06-29,245.3507080078125
2022-06-30,243.95269775390625
2022-07-01,246.5489959716797
2022-07-04,245.05113220214844
2022-07-05,240.25794982910156
2022-07-06,241.9555206298828
2022-07-07,248.24659729003906
2022-07-08,250.34359741210938
2022-07-11,246.94842529296875
2022-07-12,252.24090576171875
2022-07-13,250.74302673339844
2022-07-14,243.15382385253906
2022-07-15,249.04544067382812
2022-07-18,254.93707275390625
2022-07-19,258.731689453125
2022-07-20,261.9270935058594
2022-07-21,263.4249267578125
2022-07-22,265.0227355957031
2022-07-25,267.7188415527344
2022-07-26,244.8513946533203
2022-07-27,248.146728515625
2022-07-28,253.73878479003906
2022-07-29,258.2323913574219
2022-08-01,258.6318054199219
2022-08-02,249.04544067382812
2022-08-03,246.3492889404297
2022-08-04,249.5447235107422
2022-08-05,248.74588012695312
2022-08-08,250.74302673339844
2022-08-09,246.84857177734375
2022-08-10,257.5333557128906
2022-08-11,255.43634033203125
2022-08-12,248.546142578125
2022-08-15,250.24374389648438
2022-08-16,254.8372039794922
2022-08-17,250.84288024902344
2022-08-18,247.64744567871094
2022-08-19,239.55894470214844
2022-08-22,237.16233825683594
2022-08-23,237.16233825683594
2022-08-24,233.76719665527344
2022-08-25,232.5688934326172
2022-08-26,229.87274169921875
2022-08-30,232.3691864013672
2022-08-31,231.77005004882812
2022-09-01,229.5731658935547
2022-09-02,234.1666259765625
2022-09-05,239.25938415527344
2022-09-06,245.94984436035156
2022-09-07,240.35780334472656
2022-09-08,237.06248474121094
2022-09-09,241.75582885742188
2022-09-12,256.5347900390625
2022-09-13,246.84857177734375
2022-09-14,243.55325317382812
2022-09-15,248.346435546875
2022-09-16,246.94842529296875
2022-09-20,237.26220703125
2022-09-21,237.16233825683594
2022-09-22,240.15809631347656
2022-09-23,240.6573944091797
2022-09-26,233.43167114257812
2022-09-27,218.2892303466797
2022-09-28,224.08099365234375
2022-09-29,215.1936492919922
2022-09-30,220.08665466308594
2022-10-03,224.4803924560547
2022-10-04,230.57174682617188
2022-10-05,225.17942810058594
2022-10-06,214.13128662109375
2022-10-07,205.3423309326172
2022-10-10,211.9340362548828
2022-10-11,210.7355194091797
2022-10-12,203.54457092285156
2022-10-13,213.1325225830078
2022-10-14,212.53329467773438
2022-10-17,212.63314819335938
2022-10-18,215.4296417236328
2022-10-19,202.74557495117188
2022-10-20,206.7405548095703
2022-10-21,203.54457092285156
2022-10-24,206.5408172607422
2022-10-25,212.9327850341797
2022-10-26,220.9227752685547
2022-10-27,219.72427368164062
2022-10-28,214.93026733398438
2022-10-31,218.62564086914062
2022-11-01,223.41961669921875
2022-11-02,222.72048950195312
2022-11-03,219.52450561523438
2022-11-04,226.016357421875
2022-11-07,225.1175079345703
2022-11-08,224.91773986816406
2022-11-09,225.91647338867188
2022-11-10,236.6030731201172
2022-11-11,245.89141845703125
2022-11-14,249.2871551513672
2022-11-15,245.69166564941406
2022-11-16,240.6979522705078
2022-11-17,237.70169067382812
2022-11-18,245.7915496826172
2022-11-21,245.69166564941406
2022-11-22,249.5867919921875
2022-11-23,253.2821502685547
2022-11-24,249.18728637695312
2022-11-25,247.38954162597656
2022-11-28,242.49569702148438
2022-11-29,240.4981689453125
2022-11-30,240.79782104492188
2022-12-01,246.19105529785156
2022-12-02,249.08741760253906
2022-12-05,246.2909393310547
2022-12-06,243.4944305419922
2022-12-07,243.59429931640625
2022-12-08,239.00009155273438
2022-12-09,241.29721069335938
2022-12-12,235.0050811767578
2022-12-13,239.9988250732422
2022-12-14,239.69920349121094
2022-12-15,233.40708923339844
2022-12-16,228.4133758544922
2022-12-19,226.9152374267578
2022-12-20,227.01512145996094
2022-12-21,233.1074676513672
2022-12-22,231.20985412597656
2022-12-23,231.80909729003906
2022-12-28,235.80409240722656
2022-12-29,237.3022003173828
2022-12-30,235.80409240722656
2023-01-03,239.19984436035156
2023-01-04,246.9900360107422
2023-01-05,253.58177185058594
2023-01-06,253.18226623535156
2023-01-09,254.08114624023438
2023-01-10,250.18603515625
2023-01-11,257.277099609375
2023-01-12,263.3695068359375
2023-01-13,265.2671203613281
2023-01-16,270.0610656738281
2023-01-17,268.4631042480469
2023-01-18,266.7652587890625
2023-01-19,258.5755310058594
2023-01-20,260.8726501464844
2023-01-23,262.4706115722656
2023-01-24,262.770263671875
2023-01-25,262.6703796386719
2023-01-26,270.1609802246094
2023-01-27,271.6590881347656
2023-01-30,278.75018310546875
2023-01-31,278.6502990722656
2023-02-01,277.75146484375
