Date,SHREECEM.NS
2020-11-27,23880.970703125
2020-12-01,24472.484375
2020-12-02,24204.5546875
2020-12-03,24469.2890625
2020-12-04,24476.859375
2020-12-07,24517.431640625
2020-12-08,24342.15625
2020-12-09,23993.31640625
2020-12-10,23342.3125
2020-12-11,23388.392578125
2020-12-14,23307.041015625
2020-12-15,23835.087890625
2020-12-16,23834.544921875
2020-12-17,24081.4453125
2020-12-18,24144.330078125
2020-12-21,23302.427734375
2020-12-22,23498.138671875
2020-12-23,23476.228515625
2020-12-24,23409.76171875
2020-12-28,23300.509765625
2020-12-29,23422.439453125
2020-12-30,24169.431640625
2020-12-31,23592.951171875
2021-01-01,23531.150390625
2021-01-04,23613.58203125
2021-01-05,23477.310546875
2021-01-06,24389.90625
2021-01-07,24564.591796875
2021-01-08,25361.6484375
2021-01-11,25121.818359375
2021-01-12,24925.1171875
2021-01-13,24293.66796875
2021-01-14,24420.609375
2021-01-15,23986.541015625
2021-01-18,23429.5625
2021-01-19,23947.92578125
2021-01-20,23560.283203125
2021-01-21,23303.896484375
2021-01-22,23279.6328125
2021-01-25,22848.66015625
2021-01-27,22420.826171875
2021-01-28,22701.923828125
2021-01-29,22374.798828125
2021-02-01,24114.06640625
2021-02-02,25969.962890625
2021-02-03,25539.482421875
2021-02-04,26616.884765625
2021-02-05,26255.1796875
2021-02-08,27531.787109375
2021-02-09,27672.876953125
2021-02-10,27798.58984375
2021-02-11,27848.15234375
2021-02-12,27476.423828125
2021-02-15,28151.796875
2021-02-16,28096.921875
2021-02-17,27773.78125
2021-02-18,27139.919921875
2021-02-19,27060.435546875
2021-02-22,26616.740234375
2021-02-23,26783.2734375
2021-02-24,27070.80078125
2021-02-25,26970.4921875
2021-02-26,26037.8984375
2021-03-01,27222.056640625
2021-03-02,27174.697265625
2021-03-03,27210.5625
2021-03-04,28174.73828125
2021-03-05,27361.2265625
2021-03-08,26709.29296875
2021-03-09,26835.1484375
2021-03-10,27073.556640625
2021-03-12,27216.705078125
2021-03-15,27160.75
2021-03-16,26950.7421875
2021-03-17,26372.439453125
2021-03-18,26130.05859375
2021-03-19,26465.28515625
2021-03-22,26482.775390625
2021-03-23,27816.71484375
2021-03-24,27316.72265625
2021-03-25,27097.671875
2021-03-26,27624.146484375
2021-03-30,28585.27734375
2021-03-31,28949.732421875
2021-04-01,29427.767578125
2021-04-05,29826.95703125
2021-04-06,29587.078125
2021-04-07,29701.587890625
2021-04-08,31029.927734375
2021-04-09,31193.12109375
2021-04-12,29358.111328125
2021-04-13,29824.796875
2021-04-15,29775.03125
2021-04-16,30281.705078125
2021-04-19,29531.71484375
2021-04-20,28807.564453125
2021-04-22,28022.791015625
2021-04-23,27614.41796875
2021-04-26,27571.482421875
2021-04-27,27606.806640625
2021-04-28,28185.498046875
2021-04-29,27946.552734375
2021-04-30,27422.04296875
2021-05-03,27500.0078125
2021-05-04,27267.59375
2021-05-05,27356.904296875
2021-05-06,27250.791015625
2021-05-07,27352.775390625
2021-05-10,26832.0078125
2021-05-11,27031.59765625
2021-05-12,26363.6484375
2021-05-14,26246.08984375
2021-05-17,26849.982421875
2021-05-18,26993.87109375
2021-05-19,27050.8515625
2021-05-20,27028.8984375
2021-05-21,27139.234375
2021-05-24,26438.416015625
2021-05-25,26568.203125
2021-05-26,26603.525390625
2021-05-27,27574.87109375
2021-05-28,27171.11328125
2021-05-31,27095.36328125
2021-06-01,27139.724609375
2021-06-02,27405.73828125
2021-06-03,27852.037109375
2021-06-04,27660.939453125
2021-06-07,28645.552734375
2021-06-08,28448.609375
2021-06-09,27910.19921875
2021-06-10,27731.830078125
2021-06-11,27564.998046875
2021-06-14,27838.18359375
2021-06-15,27987.37109375
2021-06-16,27730.794921875
2021-06-17,27871.634765625
2021-06-18,27554.978515625
2021-06-21,27731.3828125
2021-06-22,28727.345703125
2021-06-23,28361.998046875
2021-06-24,28170.513671875
2021-06-25,28226.3203125
2021-06-28,27893.345703125
2021-06-29,27642.07421875
2021-06-30,27023.24609375
2021-07-01,26586.37890625
2021-07-02,26542.12109375
2021-07-05,26515.296875
2021-07-06,27283.119140625
2021-07-07,27064.90625
2021-07-08,27099.099609375
2021-07-09,27021.427734375
2021-07-12,27544.318359375
2021-07-13,27579.146484375
2021-07-14,27917.421875
2021-07-15,27929.9453125
2021-07-16,27604.447265625
2021-07-19,27506.884765625
2021-07-20,27591.4296875
2021-07-22,27647.6484375
2021-07-23,27555.490234375
2021-07-26,27537.669921875
2021-07-27,27436.10546875
2021-07-28,27068.16015625
2021-07-29,27213.388671875
2021-07-30,27830.5390625
2021-08-02,28843.203125
2021-08-03,28753.84765625
2021-08-04,28684.580078125
2021-08-05,28520.6484375
2021-08-06,27949.52734375
2021-08-09,27837.626953125
2021-08-10,26700.1171875
2021-08-11,26138.7421875
2021-08-12,26183.544921875
2021-08-13,26190.830078125
2021-08-16,25578.5546875
2021-08-17,25796.83984375
2021-08-18,25921.935546875
2021-08-20,25886.33984375
2021-08-23,25585.841796875
2021-08-24,25829.037109375
2021-08-25,25883.486328125
2021-08-26,26147.166015625
2021-08-27,26483.6015625
2021-08-30,26739.697265625
2021-08-31,27852.34765625
2021-09-01,28039.763671875
2021-09-02,29856.357421875
2021-09-03,29972.099609375
2021-09-06,30065.390625
2021-09-07,30181.623046875
2021-09-08,30320.6484375
2021-09-09,30199.099609375
2021-09-13,30191.220703125
2021-09-14,30186.447265625
2021-09-15,30562.515625
2021-09-16,30188.564453125
2021-09-17,30088.91796875
2021-09-20,29638.416015625
2021-09-21,29597.0625
2021-09-22,29333.779296875
2021-09-23,29458.580078125
2021-09-24,28958.94140625
2021-09-27,29022.15234375
2021-09-28,28792.693359375
2021-09-29,28929.994140625
2021-09-30,28456.546875
2021-10-01,28651.498046875
2021-10-04,28838.330078125
2021-10-05,28323.52734375
2021-10-06,27676.943359375
2021-10-07,27627.31640625
2021-10-08,27329.76953125
2021-10-11,27590.982421875
2021-10-12,27279.208984375
2021-10-13,27387.416015625
2021-10-14,27525.998046875
2021-10-18,27757.236328125
2021-10-19,27270.34765625
2021-10-20,27034.634765625
2021-10-21,27193.44921875
2021-10-22,27311.109375
2021-10-25,26855.041015625
2021-10-26,27350.19921875
2021-10-27,27674.970703125
2021-10-28,27758.958984375
2021-10-29,28194.3515625
2021-11-01,28696.990234375
2021-11-02,28423.662109375
2021-11-03,28534.33203125
2021-11-04,28599.953125
2021-11-08,29071.923828125
2021-11-09,28779.595703125
2021-11-10,28903.806640625
2021-11-11,28563.87109375
2021-11-12,28936.396484375
2021-11-15,28629.4921875
2021-11-16,27705.689453125
2021-11-17,27264.689453125
2021-11-18,26749.00390625
2021-11-22,26193.44140625
2021-11-23,26328.771484375
2021-11-24,26469.81640625
2021-11-25,26259.8515625
2021-11-26,25546.30859375
2021-11-29,25172.455078125
2021-11-30,25700.349609375
2021-12-01,25690.255859375
2021-12-02,25885.015625
2021-12-03,25515.046875
2021-12-06,25217.994140625
2021-12-07,25350.126953125
2021-12-08,25750.171875
2021-12-09,26009.76171875
2021-12-10,25999.865234375
2021-12-13,26026.650390625
2021-12-14,26053.974609375
2021-12-15,25847.10546875
2021-12-16,25960.08984375
2021-12-17,25821.0625
2021-12-20,25078.177734375
2021-12-21,25439.625
2021-12-22,25793.88671875
2021-12-23,25927.302734375
2021-12-24,25905.8359375
2021-12-27,25890.328125
2021-12-28,26305.4375
2021-12-29,26205.548828125
2021-12-30,26006.810546875
2021-12-31,26571.919921875
2022-01-03,26827.865234375
2022-01-04,26539.08203125
2022-01-05,26795.623046875
2022-01-06,26119.59765625
2022-01-07,26629.814453125
2022-01-10,26530.173828125
2022-01-11,26622.23828125
2022-01-12,26304.158203125
2022-01-13,26441.80859375
2022-01-14,26661.51953125
2022-01-17,27121.228515625
2022-01-18,26737.431640625
2022-01-19,25995.732421875
2022-01-20,25670.91015625
2022-01-21,24651.6953125
2022-01-24,23946.4296875
2022-01-25,24120.30859375
2022-01-27,23592.857421875
2022-01-28,23753.248046875
2022-01-31,23893.45703125
2022-02-01,25097.18359375
2022-02-02,24876.431640625
2022-02-03,24419.0390625
2022-02-04,24343.369140625
2022-02-07,24482.69140625
2022-02-08,24382.703125
2022-02-09,25074.044921875
2022-02-10,24902.6640625
2022-02-11,24560.3046875
2022-02-14,23267.107421875
2022-02-15,24569.08203125
2022-02-16,24576.13671875
2022-02-17,24386.263671875
2022-02-18,24017.078125
2022-02-21,24341.38671875
2022-02-22,24060.625
2022-02-23,24267.5078125
2022-02-24,22836.123046875
2022-02-25,23655.97265625
2022-02-28,24081.3359375
2022-03-02,23605.8671875
2022-03-03,22515.365234375
2022-03-04,22242.44140625
2022-03-07,21690.087890625
2022-03-08,22275.484375
2022-03-09,21664.740234375
2022-03-10,21894.505859375
2022-03-11,22088.818359375
2022-03-14,22056.119140625
2022-03-15,22489.177734375
2022-03-16,23273.26953125
2022-03-17,23761.265625
2022-03-21,23070.92578125
2022-03-22,23054.158203125
2022-03-23,23093.5078125
2022-03-24,22955.96484375
2022-03-25,22941.759765625
2022-03-28,22880.806640625
2022-03-29,23322.6875
2022-03-30,23760.232421875
2022-03-31,23704.453125
2022-04-01,24276.779296875
2022-04-04,24426.900390625
2022-04-05,24814.435546875
2022-04-06,24395.291015625
2022-04-07,24404.66015625
2022-04-08,24915.734375
2022-04-11,24859.515625
2022-04-12,24779.62109375
2022-04-13,25017.232421875
2022-04-18,25088.05078125
2022-04-19,24521.447265625
2022-04-20,25362.748046875
2022-04-21,25700.76953125
2022-04-22,25502.216796875
2022-04-25,25299.376953125
2022-04-26,25813.955078125
2022-04-27,25225.595703125
2022-04-28,25519.326171875
2022-04-29,25567.564453125
2022-05-02,25872.046875
2022-05-04,24849.501953125
2022-05-05,24746.0859375
2022-05-06,23646.310546875
2022-05-09,23729.802734375
2022-05-10,23968.79296875
2022-05-11,23063.037109375
2022-05-12,22318.44140625
2022-05-13,22257.236328125
2022-05-16,21680.71875
2022-05-17,21734.921875
2022-05-18,22194.0625
2022-05-19,21913.0
2022-05-20,21700.787109375
2022-05-23,21642.103515625
2022-05-24,21351.82421875
2022-05-25,20963.59375
2022-05-26,21395.01953125
2022-05-27,21627.65234375
2022-05-30,22153.72265625
2022-05-31,21814.322265625
2022-06-01,21493.95703125
2022-06-02,21339.34375
2022-06-03,20356.20703125
2022-06-06,19729.578125
2022-06-07,19515.244140625
2022-06-08,19316.34765625
2022-06-09,18935.8671875
2022-06-10,18916.978515625
2022-06-13,18874.37109375
2022-06-14,18946.56640625
2022-06-15,19050.48046875
2022-06-16,18456.353515625
2022-06-17,17799.349609375
2022-06-20,18162.5703125
2022-06-21,18298.044921875
2022-06-22,18244.19140625
2022-06-23,18280.53515625
2022-06-24,18537.041015625
2022-06-27,18840.685546875
2022-06-28,18974.236328125
2022-06-29,19119.423828125
2022-06-30,18750.13671875
2022-07-01,18951.453125
2022-07-04,19028.9765625
2022-07-05,19298.59375
2022-07-06,19717.888671875
2022-07-07,19741.314453125
2022-07-08,19660.634765625
2022-07-11,19583.056640625
2022-07-12,19689.529296875
2022-07-13,19510.552734375
2022-07-14,19339.181640625
2022-07-15,19476.6953125
2022-07-18,19826.546875
2022-07-19,19838.904296875
2022-07-20,19977.306640625
2022-07-21,20209.373046875
2022-07-22,20542.576171875
2022-07-25,20442.77734375
2022-07-26,20416.380859375
2022-07-27,20783.29296875
2022-07-28,20182.1875
2022-07-29,20263.794921875
2022-08-01,20707.666015625
2022-08-02,20869.740234375
2022-08-03,20717.00390625
2022-08-04,20451.525390625
2022-08-05,20994.74609375
2022-08-08,20953.42578125
2022-08-10,20863.759765625
2022-08-11,20950.802734375
2022-08-12,20910.521484375
2022-08-16,21195.576171875
2022-08-17,21176.19921875
2022-08-18,21375.447265625
2022-08-19,21178.421875
2022-08-22,20692.2890625
2022-08-23,20885.26171875
2022-08-24,21104.08203125
2022-08-25,21464.517578125
2022-08-26,21845.4140625
2022-08-29,21645.626953125
2022-08-30,21820.900390625
2022-09-01,21339.51171875
2022-09-02,20847.451171875
2022-09-05,21050.35546875
2022-09-06,21406.931640625
2022-09-07,22916.19140625
2022-09-08,24178.9921875
2022-09-09,24225.60546875
2022-09-12,23859.33984375
2022-09-13,23658.85546875
2022-09-14,23855.630859375
2022-09-15,23639.380859375
2022-09-16,23051.279296875
2022-09-19,23133.7265625
2022-09-20,22977.1328125
2022-09-21,21772.310546875
2022-09-22,21455.51953125
2022-09-23,20959.205078125
2022-09-26,20511.431640625
2022-09-27,20921.443359375
2022-09-28,20606.3359375
2022-09-29,21043.83203125
2022-09-30,20792.78125
2022-10-03,20482.32421875
2022-10-04,20769.697265625
2022-10-06,21077.58984375
2022-10-07,21040.56640625
2022-10-10,20901.078125
2022-10-11,20564.419921875
2022-10-12,20772.0703125
2022-10-13,20834.845703125
2022-10-14,20946.404296875
2022-10-17,20593.08984375
2022-10-18,20728.326171875
2022-10-19,21080.35546875
2022-10-20,21645.525390625
2022-10-21,20695.998046875
2022-10-24,20804.00390625
2022-10-25,21056.28515625
2022-10-27,21266.40625
2022-10-28,21530.998046875
2022-10-31,22480.671875
2022-11-01,22380.779296875
2022-11-02,22072.09375
2022-11-03,22554.6171875
2022-11-04,22701.22265625
2022-11-07,23138.66796875
2022-11-09,22817.97265625
2022-11-10,22143.62109375
2022-11-11,22602.76171875
2022-11-14,22760.8828125
2022-11-15,22938.3828125
2022-11-16,22988.05859375
2022-11-17,22974.166015625
2022-11-18,22883.517578125
2022-11-21,22958.154296875
2022-11-22,22998.833984375
2022-11-23,23022.017578125
2022-11-24,22933.884765625
2022-11-25,22939.224609375
2022-11-28,23158.439453125
2022-11-29,22953.064453125
2022-11-30,23606.90625
2022-12-01,23733.197265625
2022-12-02,23819.55078125
2022-12-05,23484.173828125
2022-12-06,23735.37109375
2022-12-07,23979.154296875
2022-12-08,24204.251953125
2022-12-09,24162.287109375
2022-12-12,24001.05078125
2022-12-13,23931.35546875
2022-12-14,24074.994140625
2022-12-15,24018.89453125
2022-12-16,23454.71875
2022-12-19,23551.44921875
2022-12-20,23458.966796875
2022-12-21,23301.93359375
2022-12-22,23542.3515625
2022-12-23,23005.5078125
2022-12-26,23476.662109375
2022-12-27,23857.314453125
2022-12-28,24006.78515625
2022-12-29,22991.025390625
2022-12-30,23023.349609375
2023-01-02,23186.7109375
2023-01-03,23461.783203125
2023-01-04,23733.248046875
2023-01-05,23961.064453125
2023-01-06,23580.51171875
2023-01-09,23480.912109375
2023-01-10,23290.314453125
2023-01-11,23248.00390625
2023-01-12,23582.291015625
2023-01-13,23863.935546875
2023-01-16,23785.490234375
2023-01-17,23816.2890625
2023-01-18,23784.998046875
2023-01-19,24110.833984375
2023-01-20,24141.921875
2023-01-23,22773.833984375
2023-01-24,22350.08203125
2023-01-25,21893.7578125
2023-01-27,21650.962890625
2023-01-30,22327.294921875
2023-01-31,23413.9375
2023-02-01,23643.681640625
2023-02-02,24243.052734375
2023-02-03,24188.0390625
2023-02-06,23845.3515625
2023-02-07,23985.037109375
2023-02-08,23962.98828125
2023-02-09,22934.7265625
2023-02-10,23696.716796875
2023-02-13,23917.958984375
2023-02-14,24353.33203125
2023-02-15,24606.15625
2023-02-16,24875.5859375
2023-02-17,25509.22265625
2023-02-20,26257.44140625
2023-02-21,26275.267578125
2023-02-22,25962.31640625
2023-02-23,25387.654296875
2023-02-24,25167.94140625
2023-02-27,25397.95703125
2023-02-28,25836.587890625
2023-03-01,26075.810546875
2023-03-02,26320.7265625
2023-03-03,25408.701171875
2023-03-06,25325.0625
2023-03-08,25764.041015625
2023-03-09,25314.564453125
2023-03-10,25929.482421875
2023-03-13,25518.677734375
2023-03-14,24981.703125
2023-03-15,25087.02734375
2023-03-16,25227.51171875
2023-03-17,24919.3125
2023-03-20,24834.583984375
2023-03-21,24900.642578125
2023-03-22,25248.359375
2023-03-23,25168.291015625
2023-03-24,25265.83984375
2023-03-27,25337.14453125
2023-03-28,24950.60546875
2023-03-29,25556.06640625
2023-03-31,25934.6328125
2023-04-03,26007.8203125
2023-04-05,26279.275390625
2023-04-06,25912.595703125
2023-04-10,25750.2265625
2023-04-11,25948.9453125
2023-04-12,25865.26171875
2023-04-13,25559.53125
2023-04-17,25286.140625
2023-04-18,25020.232421875
2023-04-19,24520.390625
2023-04-20,24020.703125
2023-04-21,23656.892578125
2023-04-24,23640.3515625
2023-04-25,23846.400390625
2023-04-26,23731.615234375
2023-04-27,23517.00390625
2023-04-28,24099.98046875
2023-05-02,23958.55859375
2023-05-03,24024.81640625
2023-05-04,24220.759765625
2023-05-05,24279.982421875
2023-05-08,24334.650390625
2023-05-09,23973.759765625
2023-05-10,24196.39453125
2023-05-11,24637.15625
2023-05-12,24512.37109375
2023-05-15,24355.001953125
2023-05-16,24163.265625
2023-05-17,24183.71875
2023-05-18,23753.20703125
2023-05-19,24173.466796875
2023-05-22,24232.888671875
2023-05-23,24527.17578125
2023-05-24,23759.64453125
2023-05-25,24013.47265625
2023-05-26,24736.341796875
2023-05-29,25017.953125
2023-05-30,25340.412109375
2023-05-31,24922.728515625
2023-06-01,24979.40234375
2023-06-02,24851.46484375
2023-06-05,24634.744140625
2023-06-06,25601.2265625
2023-06-07,25603.01171875
2023-06-08,25440.6328125
2023-06-09,25257.810546875
2023-06-12,25523.412109375
2023-06-13,25968.66015625
2023-06-14,26040.220703125
2023-06-15,25950.1015625
2023-06-16,26017.443359375
2023-06-19,25804.89453125
2023-06-20,25755.46484375
2023-06-21,25469.16796875
2023-06-22,25464.798828125
2023-06-23,24957.515625
2023-06-26,23525.193359375
2023-06-27,23838.83203125
2023-06-28,23873.818359375
2023-06-30,23708.115234375
2023-07-03,23940.9140625
2023-07-04,23902.154296875
2023-07-05,24250.0859375
2023-07-06,24037.736328125
2023-07-07,23705.0390625
2023-07-10,23837.98828125
2023-07-11,23776.501953125
2023-07-12,24080.267578125
2023-07-13,23972.623046875
2023-07-14,24157.931640625
2023-07-17,23937.88671875
2023-07-18,23769.455078125
2023-07-19,23848.90625
2023-07-20,23234.28125
2023-07-21,22916.37109375
2023-07-24,23063.513671875
2023-07-25,23504.9921875
2023-07-26,24093.267578125
2023-07-27,23691.341796875
2023-07-28,23868.509765625
2023-07-31,23928.40625
2023-08-01,23922.103515625
2023-08-02,23865.580078125
2023-08-03,23934.3125
2023-08-04,24043.341796875
2023-08-07,24072.375
2023-08-08,24088.8515625
2023-08-09,24149.396484375
2023-08-10,23994.064453125
2023-08-11,23930.58984375
2023-08-14,23543.453125
2023-08-16,23741.91015625
2023-08-17,23613.525390625
2023-08-18,23361.5234375
2023-08-21,23433.92578125
2023-08-22,23684.5390625
2023-08-23,23493.77734375
2023-08-24,23681.46484375
2023-08-25,23674.220703125
2023-08-28,23841.013671875
2023-08-29,23950.04296875
2023-08-30,23868.30859375
2023-08-31,23623.451171875
2023-09-01,23959.125
2023-09-04,25479.888671875
2023-09-05,25532.98828125
2023-09-06,25458.794921875
2023-09-07,25546.63671875
2023-09-08,25779.185546875
2023-09-11,25604.796875
2023-09-12,25840.72265625
2023-09-13,26042.654296875
2023-09-14,26247.5625
2023-09-15,26594.205078125
2023-09-18,26194.95703125
2023-09-20,25912.83203125
2023-09-21,26097.29296875
2023-09-22,25746.033203125
2023-09-25,25663.40625
2023-09-26,25838.638671875
2023-09-27,26231.236328125
2023-09-28,25440.333984375
2023-09-29,25274.87890625
2023-10-03,25432.79296875
2023-10-04,25276.8125
2023-10-05,25570.802734375
2023-10-06,25594.724609375
2023-10-09,25537.900390625
2023-10-10,25968.412109375
2023-10-11,26303.4921875
2023-10-12,26454.505859375
2023-10-13,26650.681640625
2023-10-16,26459.8671875
2023-10-17,26432.869140625
2023-10-18,26613.55859375
2023-10-19,26101.11328125
2023-10-20,25889.904296875
2023-10-23,25512.193359375
2023-10-25,25515.37109375
2023-10-26,25241.728515625
2023-10-27,25324.01171875
2023-10-30,25749.85546875
2023-10-31,25463.513671875
2023-11-01,25230.861328125
2023-11-02,25698.9375
2023-11-03,25764.048828125
2023-11-06,26203.890625
2023-11-07,26486.31640625
2023-11-08,26074.365234375
2023-11-09,25757.6484375
2023-11-10,26161.70703125
2023-11-13,26000.62109375
2023-11-15,26007.81640625
2023-11-16,25978.982421875
2023-11-17,26004.193359375
2023-11-20,25759.880859375
2023-11-21,25743.40625
2023-11-22,25802.95703125
2023-11-23,25728.666015625
2023-11-24,25453.931640625
2023-11-28,25872.830078125
2023-11-29,25911.98828125
2023-11-30,26542.09765625
2023-12-01,26824.771484375
2023-12-04,27510.064453125
2023-12-05,27794.7734375
2023-12-06,27591.552734375
2023-12-07,27811.30078125
2023-12-08,27463.666015625
2023-12-11,28091.29296875
2023-12-12,28393.224609375
2023-12-13,28323.794921875
2023-12-14,28518.53125
2023-12-15,28544.185546875
2023-12-18,28343.79296875
2023-12-19,28372.529296875
2023-12-20,28042.064453125
2023-12-21,28003.158203125
2023-12-22,27976.109375
2023-12-26,28393.173828125
2023-12-27,28431.0390625
2023-12-28,28387.9609375
2023-12-29,28439.376953125
2024-01-01,28249.109375
2024-01-02,27878.84375
2024-01-03,28011.046875
2024-01-04,28146.18359375
2024-01-05,26821.544921875
2024-01-08,27125.609375
2024-01-09,27108.984375
2024-01-10,26641.748046875
2024-01-11,26709.041015625
2024-01-12,26673.361328125
2024-01-15,26613.509765625
2024-01-16,26879.904296875
2024-01-17,25941.861328125
2024-01-18,26279.47265625
2024-01-19,26450.533203125
2024-01-23,27288.482421875
2024-01-24,27428.828125
2024-01-25,27740.13671875
2024-01-29,28199.431640625
2024-01-30,27868.123046875
2024-01-31,28343.05078125
2024-02-01,29392.45703125
2024-02-02,28241.513671875
2024-02-05,26753.55859375
2024-02-06,27363.56640625
2024-02-07,27906.384765625
2024-02-08,27214.248046875
2024-02-09,27472.669921875
2024-02-12,27110.1484375
2024-02-13,27094.38671875
2024-02-14,26745.185546875
2024-02-15,26182.86328125
2024-02-16,26148.16015625
2024-02-19,26662.51171875
2024-02-20,26373.767578125
2024-02-21,26194.89453125
2024-02-22,26451.76953125
2024-02-23,26338.716796875
2024-02-26,25950.98828125
2024-02-27,26042.068359375
2024-02-28,25460.5
2024-02-29,25359.08203125
2024-03-01,25491.72265625
2024-03-04,25583.6953125
2024-03-05,24867.248046875
2024-03-06,24613.205078125
2024-03-07,24565.1328125
2024-03-11,25168.025390625
2024-03-12,24818.181640625
2024-03-13,24221.548828125
2024-03-14,24815.396484375
2024-03-15,24927.603515625
2024-03-18,25198.798828125
2024-03-19,24862.974609375
2024-03-20,24793.76953125
2024-03-21,25216.896484375
2024-03-22,25221.521484375
2024-03-26,25537.80859375
2024-03-27,25791.552734375
2024-03-28,25536.513671875
2024-04-01,26307.248046875
2024-04-02,26381.720703125
2024-04-03,26204.138671875
2024-04-04,25762.619140625
2024-04-05,25663.984375
2024-04-08,25807.3125
2024-04-09,25843.703125
2024-04-10,25464.080078125
2024-04-12,25345.908203125
2024-04-15,25152.06640625
2024-04-16,24740.775390625
2024-04-18,24286.67578125
2024-04-19,24229.90234375
2024-04-22,24257.39453125
2024-04-23,24238.849609375
2024-04-24,24230.298828125
2024-04-25,23835.013671875
2024-04-26,24002.953125
2024-04-29,24007.576171875
2024-04-30,24305.568359375
2024-05-02,24685.740234375
2024-05-03,25599.853515625
2024-05-06,25391.494140625
2024-05-07,25250.951171875
2024-05-08,25514.240234375
2024-05-09,25355.451171875
2024-05-10,25515.0390625
2024-05-13,25844.40234375
2024-05-14,25876.615234375
2024-05-15,25672.53515625
2024-05-16,25539.248046875
2024-05-17,26155.916015625
2024-05-21,25686.255859375
2024-05-22,25532.63671875
2024-05-23,25530.599609375
2024-05-24,25311.404296875
2024-05-27,25270.390625
2024-05-28,25488.58984375
2024-05-29,25181.251953125
2024-05-30,24919.548828125
2024-05-31,24539.974609375
2024-06-03,25165.04296875
2024-06-04,24741.025390625
2024-06-05,25335.865234375
2024-06-06,25490.1796875
2024-06-07,25928.916015625
2024-06-10,27084.4921875
2024-06-11,26909.646484375
2024-06-12,27381.98828125
2024-06-13,27334.111328125
2024-06-14,27381.09375
2024-06-18,27305.626953125
2024-06-19,27287.03515625
2024-06-20,27540.630859375
2024-06-21,27247.66015625
2024-06-24,27163.14453125
2024-06-25,27062.47265625
2024-06-26,27342.216796875
2024-06-27,27673.865234375
2024-06-28,27711.6015625
2024-07-01,28191.796875
2024-07-02,27539.93359375
2024-07-03,27227.873046875
2024-07-04,27302.595703125
2024-07-05,27371.84765625
2024-07-08,27038.30859375
2024-07-09,27618.037109375
2024-07-10,27746.44921875
2024-07-11,27614.357421875
2024-07-12,27507.8671875
2024-07-15,27459.49609375
2024-07-16,27747.79296875
2024-07-18,27901.7109375
2024-07-19,27128.69140625
2024-07-22,27760.71875
2024-07-23,28057.0078125
2024-07-24,27449.0859375
2024-07-25,27381.689453125
2024-07-26,27463.783203125
2024-07-29,27136.16015625
2024-07-30,27212.32421875
2024-07-31,27636.833984375
2024-08-01,27664.779296875
2024-08-02,27193.396484375
2024-08-05,26734.568359375
2024-08-06,26003.85546875
2024-08-07,25004.8515625
2024-08-08,24053.21875
2024-08-09,24205.84765625
2024-08-12,24317.177734375
2024-08-13,24115.53515625
2024-08-14,24248.037109375
2024-08-16,24550.802734375
2024-08-19,24756.134765625
2024-08-20,24638.17578125
2024-08-21,24715.38671875
2024-08-22,24918.974609375
2024-08-23,24613.76953125
2024-08-26,24813.41796875
2024-08-27,24720.515625
2024-08-28,24599.96875
2024-08-29,24728.63671875
2024-08-30,25386.818359375
2024-09-02,25332.326171875
2024-09-03,25412.32421875
2024-09-04,25674.490234375
2024-09-05,25566.396484375
2024-09-06,25514.7890625
2024-09-09,25702.236328125
2024-09-10,25629.0625
2024-09-11,25518.423828125
2024-09-12,25922.462890625
2024-09-13,25786.421875
2024-09-16,25523.70703125
2024-09-17,25342.087890625
2024-09-18,24982.984375
2024-09-19,24838.57421875
2024-09-20,25047.7890625
2024-09-23,25861.140625
2024-09-24,25814.865234375
2024-09-25,25806.89453125
2024-09-26,26025.525390625
2024-09-27,26149.857421875
2024-09-30,26210.630859375
2024-10-01,26424.1796875
2024-10-03,26161.115234375
2024-10-04,25936.955078125
2024-10-07,25281.662109375
2024-10-08,25487.34375
2024-10-09,24881.763671875
2024-10-10,24549.7578125
2024-10-11,24246.146484375
2024-10-14,24480.416015625
2024-10-15,24626.169921875
2024-10-16,24348.263671875
2024-10-17,24154.5390625
2024-10-18,24234.390625
2024-10-21,24206.994140625
2024-10-22,24343.1328125
2024-10-23,24617.953125
2024-10-24,24971.67578125
2024-10-25,24863.58203125
2024-10-28,24962.560546875
2024-10-29,25237.130859375
2024-10-30,25256.65625
2024-10-31,24978.5
2024-11-01,25146.76953125
2024-11-04,24772.423828125
2024-11-05,24603.65625
2024-11-06,24915.736328125
2024-11-07,24686.09765625
2024-11-08,24441.36328125
2024-11-11,24327.04296875
2024-11-12,24281.763671875
2024-11-13,23959.37109375
2024-11-14,24001.712890625
2024-11-18,23845.6484375
2024-11-19,24016.306640625
2024-11-21,23963.005859375
2024-11-22,24702.13671875
2024-11-25,25372.17578125
2024-11-26,24887.341796875
2024-11-27,25326.89453125
2024-11-28,25450.181640625
2024-11-29,25979.048828125
2024-12-02,26683.955078125
2024-12-03,27057.90234375
2024-12-04,27301.541015625
2024-12-05,26508.61328125
2024-12-06,26975.513671875
2024-12-09,26611.478515625
2024-12-10,27018.00390625
2024-12-11,27203.5078125
2024-12-12,27127.044921875
2024-12-13,27488.388671875
2024-12-16,27986.322265625
2024-12-17,28246.296875
2024-12-18,27804.5546875
2024-12-19,27513.9453125
2024-12-20,26962.412109375
2024-12-23,27098.302734375
2024-12-24,26607.939453125
2024-12-26,26244.3046875
2024-12-27,25951.701171875
