Date,MTO.L
2015-11-26,155.78079223632812
2015-11-27,158.8655548095703
2015-11-30,164.05825805664062
2015-12-01,163.95538330078125
2015-12-02,161.95025634765625
2015-12-03,159.379638671875
2015-12-04,158.35142517089844
2015-12-07,157.3745880126953
2015-12-08,155.00950622558594
2015-12-09,154.9581756591797
2015-12-10,154.80397033691406
2015-12-11,153.6214141845703
2015-12-14,154.18701171875
2015-12-15,155.78079223632812
2015-12-16,155.11239624023438
2015-12-17,154.93453979492188
2015-12-18,155.1916046142578
2015-12-21,155.8600616455078
2015-12-22,156.37428283691406
2015-12-23,159.56251525878906
2015-12-24,159.40817260742188
2015-12-29,161.8249969482422
2015-12-30,163.7276611328125
2015-12-31,159.9224853515625
2016-01-04,158.37977600097656
2016-01-05,158.43113708496094
2016-01-06,156.83706665039062
2016-01-07,154.52305603027344
2016-01-08,153.3404541015625
2016-01-11,154.11172485351562
2016-01-12,154.78016662597656
2016-01-13,144.39295959472656
2016-01-14,147.16978454589844
2016-01-15,147.4268798828125
2016-01-18,141.82186889648438
2016-01-19,145.31858825683594
2016-01-20,143.4673309326172
2016-01-21,141.20484924316406
2016-01-22,142.64462280273438
2016-01-25,142.3360595703125
2016-01-26,141.3076629638672
2016-01-27,142.07899475097656
2016-01-28,143.3645782470703
2016-01-29,145.31858825683594
2016-02-01,143.9816436767578
2016-02-02,141.71900939941406
2016-02-03,139.97071838378906
2016-02-04,142.2847137451172
2016-02-05,143.00460815429688
2016-02-08,139.405029296875
2016-02-09,138.22230529785156
2016-02-10,140.17633056640625
2016-02-11,136.93679809570312
2016-02-12,139.25079345703125
2016-02-15,143.41595458984375
2016-02-16,143.1588592529297
2016-02-17,147.63259887695312
2016-02-18,147.11830139160156
2016-02-19,144.3415985107422
2016-02-22,144.23873901367188
2016-02-23,142.8502655029297
2016-02-24,141.41053771972656
2016-02-25,141.97610473632812
2016-02-26,143.7245330810547
2016-02-29,143.7245330810547
2016-03-01,143.9816436767578
2016-03-02,144.7529296875
2016-03-03,148.35252380371094
2016-03-04,151.2321014404297
2016-03-07,140.63914489746094
2016-03-08,139.3536376953125
2016-03-09,141.15333557128906
2016-03-10,138.06800842285156
2016-03-11,140.22776794433594
2016-03-14,141.9247589111328
2016-03-15,140.7934112548828
2016-03-16,141.9247589111328
2016-03-17,144.4443359375
2016-03-18,143.10736083984375
2016-03-21,136.7310791015625
2016-03-22,136.06265258789062
2016-03-23,135.95977783203125
2016-03-24,126.34385681152344
2016-03-29,129.6862335205078
2016-03-30,132.2059326171875
2016-03-31,132.15460205078125
2016-04-01,134.7256622314453
2016-04-04,135.03411865234375
2016-04-05,135.80557250976562
2016-04-06,137.60520935058594
2016-04-07,137.5023651123047
2016-04-08,140.94773864746094
2016-04-11,139.66212463378906
2016-04-12,139.8678741455078
2016-04-13,143.62167358398438
2016-04-14,142.7989044189453
2016-04-15,143.62167358398438
2016-04-18,144.4443359375
2016-04-19,143.41595458984375
2016-04-20,141.9247589111328
2016-04-21,140.3306884765625
2016-04-22,140.38206481933594
2016-04-25,138.78797912597656
2016-04-26,138.99368286132812
2016-04-27,140.8448944091797
2016-04-28,139.04507446289062
2016-04-29,139.50790405273438
2016-05-03,139.3536376953125
2016-05-04,138.94219970703125
2016-05-05,139.71359252929688
2016-05-06,139.09654235839844
2016-05-09,139.4564971923828
2016-05-10,140.3306884765625
2016-05-11,139.50790405273438
2016-05-12,139.25079345703125
2016-05-13,137.75955200195312
2016-05-16,139.91921997070312
2016-05-17,139.09654235839844
2016-05-18,139.4564971923828
2016-05-19,139.61073303222656
2016-05-20,140.6906280517578
2016-05-23,149.12380981445312
2016-05-24,144.7529296875
2016-05-25,145.52423095703125
2016-05-26,144.65005493164062
2016-05-27,145.26715087890625
2016-05-31,144.8557891845703
2016-06-01,145.88417053222656
2016-06-02,145.42137145996094
2016-06-03,144.3415985107422
2016-06-06,144.8557891845703
2016-06-07,146.244140625
2016-06-08,145.72991943359375
2016-06-09,145.26715087890625
2016-06-10,141.87326049804688
2016-06-13,138.8393096923828
2016-06-14,134.67417907714844
2016-06-15,134.5199432373047
2016-06-16,133.13156127929688
2016-06-17,136.0111541748047
2016-06-20,138.73660278320312
2016-06-21,139.55929565429688
2016-06-22,138.8393096923828
2016-06-23,139.131103515625
2016-06-24,131.82733154296875
2016-06-27,120.51166534423828
2016-06-28,125.5008544921875
2016-06-29,125.34645080566406
2016-06-30,127.55824279785156
2016-07-01,126.78666687011719
2016-07-04,122.82624053955078
2016-07-05,118.29996490478516
2016-07-06,118.29996490478516
2016-07-07,119.89445495605469
2016-07-08,122.26041412353516
2016-07-11,125.60372924804688
2016-07-12,125.7065200805664
2016-07-13,124.42070007324219
2016-07-14,124.31781768798828
2016-07-15,124.0606460571289
2016-07-18,123.95777893066406
2016-07-19,124.78075408935547
2016-07-20,127.40386962890625
2016-07-21,125.08930206298828
2016-07-22,125.34645080566406
2016-07-25,125.86089324951172
2016-07-26,125.75800323486328
2016-07-27,126.52949523925781
2016-07-28,124.83214569091797
2016-07-29,127.91829681396484
2016-08-01,126.01516723632812
2016-08-02,125.39796447753906
2016-08-03,125.14078521728516
2016-08-04,127.71251678466797
2016-08-05,129.8728485107422
2016-08-08,132.29017639160156
2016-08-09,130.0784912109375
2016-08-10,130.5928192138672
2016-08-11,132.03298950195312
2016-08-12,132.1873779296875
2016-08-15,133.1131591796875
2016-08-16,133.06178283691406
2016-08-17,134.70762634277344
2016-08-18,137.02220153808594
2016-08-19,136.86788940429688
2016-08-22,138.71951293945312
2016-08-23,139.1824493408203
2016-08-24,140.7769317626953
2016-08-25,138.5652618408203
2016-08-26,139.28533935546875
2016-08-30,138.97666931152344
2016-08-31,139.07958984375
2016-09-01,138.30810546875
2016-09-02,139.85108947753906
2016-09-05,139.23385620117188
2016-09-06,139.07958984375
2016-09-07,139.748291015625
2016-09-08,140.4169158935547
2016-09-09,138.30810546875
2016-09-12,136.4564666748047
2016-09-13,137.4337158203125
2016-09-14,136.4049530029297
2016-09-15,135.32481384277344
2016-09-16,138.35948181152344
2016-09-19,98.39464569091797
2016-09-20,99.26904296875
2016-09-21,96.38875579833984
2016-09-22,95.92581939697266
2016-09-23,94.7942886352539
2016-09-26,95.05146026611328
2016-09-27,92.78828430175781
2016-09-28,95.72006225585938
2016-09-29,97.21163177490234
2016-09-30,98.65181732177734
2016-10-03,99.78346252441406
2016-10-04,102.8695297241211
2016-10-05,101.73798370361328
2016-10-06,100.91499328613281
2016-10-07,99.8348617553711
2016-10-10,102.35518646240234
2016-10-11,102.76663208007812
2016-10-12,106.16133117675781
2016-10-13,102.76663208007812
2016-10-14,102.40657043457031
2016-10-17,102.09803009033203
2016-10-18,103.38384246826172
2016-10-19,104.2068099975586
2016-10-20,103.84677124023438
2016-10-21,106.00706481933594
2016-10-24,105.69841003417969
2016-10-25,107.08721160888672
2016-10-26,106.98432922363281
2016-10-27,107.34437561035156
2016-10-28,108.0644760131836
2016-10-31,108.3216323852539
2016-11-01,110.68758392333984
2016-11-02,110.17327117919922
2016-11-03,111.09901428222656
2016-11-04,110.22465515136719
2016-11-07,110.5846939086914
2016-11-08,109.96749114990234
2016-11-09,112.28205108642578
2016-11-10,112.12776184082031
2016-11-11,112.02490997314453
2016-11-14,112.23067474365234
2016-11-15,112.28205108642578
2016-11-16,108.88733673095703
2016-11-17,108.68167877197266
2016-11-18,108.01296997070312
2016-11-21,97.72605895996094
2016-11-22,103.38384246826172
2016-11-23,103.64099884033203
2016-11-24,106.93283081054688
2016-11-25,107.19001007080078
2016-11-28,105.44124603271484
2016-11-29,105.8012924194336
2016-11-30,105.7499008178711
2016-12-01,107.08721160888672
2016-12-02,105.95557403564453
2016-12-05,107.44715881347656
2016-12-06,107.65291595458984
2016-12-07,110.84185028076172
2016-12-08,109.40177154541016
2016-12-09,109.35026550292969
2016-12-12,115.67677307128906
2016-12-13,113.31080627441406
2016-12-14,112.07627868652344
2016-12-15,110.6565170288086
2016-12-16,111.83963775634766
2016-12-19,112.40557098388672
2016-12-20,111.99404907226562
2016-12-21,113.33160400390625
2016-12-22,112.91999053955078
2016-12-23,116.21243286132812
2016-12-28,117.80716705322266
2016-12-29,115.6466064453125
2016-12-30,115.44078826904297
2017-01-03,116.62403106689453
2017-01-04,113.07439422607422
2017-01-05,112.61138153076172
2017-01-06,112.40557098388672
2017-01-09,110.34780883789062
2017-01-10,110.4507064819336
2017-01-11,109.6275634765625
2017-01-12,109.4732666015625
2017-01-13,110.03919982910156
2017-01-16,106.64384460449219
2017-01-17,105.71782684326172
2017-01-18,100.72771453857422
2017-01-19,104.79187774658203
2017-01-20,104.89468383789062
2017-01-23,105.10050201416016
2017-01-24,102.7341079711914
2017-01-25,103.60863494873047
2017-01-26,103.40283203125
2017-01-27,103.71153259277344
2017-01-30,103.4543228149414
2017-01-31,103.24852752685547
2017-02-01,103.14561462402344
2017-02-02,102.01387023925781
2017-02-03,102.8884048461914
2017-02-06,102.06526184082031
2017-02-07,102.8884048461914
2017-02-08,103.60863494873047
2017-02-09,104.48316955566406
2017-02-10,105.1518783569336
2017-02-13,104.89468383789062
2017-02-14,105.51201629638672
2017-02-15,105.82072448730469
2017-02-16,104.84327697753906
2017-02-17,104.99758911132812
2017-02-20,105.4092025756836
2017-02-21,103.40283203125
2017-02-22,101.9109878540039
2017-02-23,101.49945068359375
2017-02-24,102.42538452148438
2017-02-27,102.8884048461914
2017-02-28,106.33514404296875
2017-03-01,110.14199829101562
2017-03-02,109.31895446777344
2017-03-03,108.5472412109375
2017-03-06,108.08432006835938
2017-03-07,102.01387023925781
2017-03-08,101.13935089111328
2017-03-09,101.13935089111328
2017-03-10,101.13935089111328
2017-03-13,100.88203430175781
2017-03-14,100.36759948730469
2017-03-15,101.75666046142578
2017-03-16,102.37399291992188
2017-03-17,104.84327697753906
2017-03-20,104.94618225097656
2017-03-21,104.53457641601562
2017-03-22,103.66002655029297
2017-03-23,105.2033920288086
2017-03-24,106.43803405761719
2017-03-27,107.51837921142578
2017-03-28,109.06175231933594
2017-03-29,110.34780883789062
2017-03-30,111.89116668701172
2017-03-31,114.15465545654297
2017-04-03,114.72057342529297
2017-04-04,113.79454040527344
2017-04-05,112.91999053955078
2017-04-06,110.14199829101562
2017-04-07,109.31895446777344
2017-04-10,109.26744842529297
2017-04-11,110.34780883789062
2017-04-12,111.01663208007812
2017-04-13,110.86219787597656
2017-04-18,109.26744842529297
2017-04-19,109.73046112060547
2017-04-20,109.576171875
2017-04-21,107.98141479492188
2017-04-24,107.9299087524414
2017-04-25,107.82701110839844
2017-04-26,107.98141479492188
2017-04-27,107.98141479492188
2017-04-28,107.82701110839844
2017-05-02,108.7530288696289
2017-05-03,118.99043273925781
2017-05-04,122.95169830322266
2017-05-05,121.15110778808594
2017-05-08,122.3857650756836
2017-05-09,123.77471923828125
2017-05-10,123.46611022949219
2017-05-11,122.48867797851562
2017-05-12,122.69438171386719
2017-05-15,122.64295959472656
2017-05-16,123.92913055419922
2017-05-17,123.51750183105469
2017-05-18,123.46611022949219
2017-05-19,123.56901550292969
2017-05-22,124.03192901611328
2017-05-23,125.78109741210938
2017-05-24,125.52388763427734
2017-05-25,124.75214385986328
2017-05-26,125.1122817993164
2017-05-30,124.28923797607422
2017-05-31,124.59786224365234
2017-06-01,124.64935302734375
2017-06-02,124.28923797607422
2017-06-05,124.49494934082031
2017-06-06,125.6781997680664
2017-06-07,126.70703887939453
2017-06-08,126.70703887939453
2017-06-09,126.96434783935547
2017-06-12,144.0438232421875
2017-06-13,146.61599731445312
2017-06-14,146.15298461914062
2017-06-15,146.9761199951172
2017-06-16,149.03390502929688
2017-06-19,152.8921356201172
2017-06-20,152.8407440185547
2017-06-21,150.01133728027344
2017-06-22,148.15928649902344
2017-06-23,148.77667236328125
2017-06-26,149.4676055908203
2017-06-27,147.460205078125
2017-06-28,143.42649841308594
2017-06-29,141.57443237304688
2017-06-30,142.2946319580078
2017-07-03,141.4200897216797
2017-07-04,141.8831329345703
2017-07-05,141.9860382080078
2017-07-06,138.07626342773438
2017-07-07,138.8992919921875
2017-07-10,140.494140625
2017-07-11,140.494140625
2017-07-12,141.4716033935547
2017-07-13,143.27207946777344
2017-07-14,140.8027801513672
2017-07-17,143.58079528808594
2017-07-18,144.55821228027344
2017-07-19,141.57443237304688
2017-07-20,140.6998748779297
2017-07-21,138.33349609375
2017-07-24,134.9895477294922
2017-07-25,134.93817138671875
2017-07-26,133.75491333007812
2017-07-27,141.9860382080078
2017-07-28,139.5167236328125
2017-07-31,136.94442749023438
2017-08-01,137.92190551757812
2017-08-02,136.01849365234375
2017-08-03,135.5040740966797
2017-08-04,136.63583374023438
2017-08-07,135.9669952392578
2017-08-08,136.84164428710938
2017-08-09,137.25315856933594
2017-08-10,137.20175170898438
2017-08-11,136.5843048095703
2017-08-14,137.04734802246094
2017-08-15,136.84164428710938
2017-08-16,137.45892333984375
2017-08-17,138.79652404785156
2017-08-18,139.8253173828125
2017-08-21,137.45892333984375
2017-08-22,138.07626342773438
2017-08-23,137.8704376220703
2017-08-24,137.0988311767578
2017-08-25,136.73873901367188
2017-08-29,137.25315856933594
2017-08-30,137.8704376220703
2017-08-31,138.38490295410156
2017-09-01,138.8992919921875
2017-09-04,140.44268798828125
2017-09-05,142.55181884765625
2017-09-06,142.5004425048828
2017-09-07,141.6259002685547
2017-09-08,140.6998748779297
2017-09-11,141.06002807617188
2017-09-12,138.95082092285156
2017-09-13,138.38490295410156
2017-09-14,135.04104614257812
2017-09-15,135.6583709716797
2017-09-18,134.8352508544922
2017-09-19,132.88038635253906
2017-09-20,132.10873413085938
2017-09-21,129.79376220703125
2017-09-22,129.3307342529297
2017-09-25,128.8677215576172
2017-09-26,128.61048889160156
2017-09-27,129.58795166015625
2017-09-28,130.15386962890625
2017-09-29,131.6457061767578
2017-10-02,131.85154724121094
2017-10-03,131.74862670898438
2017-10-04,131.18270874023438
2017-10-05,131.6457061767578
2017-10-06,131.23422241210938
2017-10-09,130.9768829345703
2017-10-10,131.69712829589844
2017-10-11,131.18270874023438
2017-10-12,131.28561401367188
2017-10-13,131.85154724121094
2017-10-16,129.0735321044922
2017-10-17,127.83887481689453
2017-10-18,127.17005157470703
2017-10-19,121.40834045410156
2017-10-20,122.95169830322266
2017-10-23,122.95169830322266
2017-10-24,123.10599517822266
2017-10-25,121.71694946289062
2017-10-26,122.43716430664062
2017-10-27,120.84241485595703
2017-10-30,123.00308990478516
2017-10-31,121.92273712158203
2017-11-01,121.71694946289062
2017-11-02,122.48867797851562
2017-11-03,122.54006958007812
2017-11-06,124.34063720703125
2017-11-07,122.33435821533203
2017-11-08,123.20890045166016
2017-11-09,122.79727935791016
2017-11-10,121.8713607788086
2017-11-13,116.57254028320312
2017-11-14,117.03556060791016
2017-11-15,115.90382385253906
2017-11-16,117.13845825195312
2017-11-17,115.6466064453125
2017-11-20,115.95520782470703
2017-11-21,107.36408233642578
2017-11-22,108.03279876708984
2017-11-23,106.90105438232422
2017-11-24,104.17445373535156
2017-11-27,102.9397964477539
2017-11-28,104.74039459228516
2017-11-29,103.91722869873047
2017-11-30,101.19073486328125
2017-12-01,101.03643798828125
2017-12-04,101.49945068359375
2017-12-05,100.16189575195312
2017-12-06,100.83062744140625
2017-12-07,101.60224914550781
2017-12-08,102.06526184082031
2017-12-11,101.34504699707031
2017-12-12,103.24852752685547
2017-12-13,104.94618225097656
2017-12-14,102.63118743896484
2017-12-15,99.03005981445312
2017-12-18,99.90457916259766
2017-12-19,98.30982208251953
2017-12-20,97.07518005371094
2017-12-21,96.87630462646484
2017-12-22,98.11103820800781
2017-12-27,98.05953979492188
2017-12-28,97.33924865722656
2017-12-29,99.39717102050781
2018-01-02,98.21383666992188
2018-01-03,98.41964721679688
2018-01-04,97.90521240234375
2018-01-05,99.13994598388672
2018-01-08,99.86023712158203
2018-01-09,97.80229949951172
2018-01-10,97.08201599121094
2018-01-11,96.36174774169922
2018-01-12,96.9791030883789
2018-01-15,97.287841796875
2018-01-16,100.32328796386719
2018-01-17,98.41964721679688
2018-01-18,98.83130645751953
2018-01-19,99.13994598388672
2018-01-22,99.13994598388672
2018-01-23,95.17852020263672
2018-01-24,89.87932586669922
2018-01-25,93.78936004638672
2018-01-26,93.32630157470703
2018-01-29,93.58354187011719
2018-01-30,92.70894622802734
2018-01-31,91.16555786132812
2018-02-01,84.83747100830078
2018-02-02,86.38085174560547
