Date,AVON.L
2016-05-18,913.0877685546875
2016-05-19,910.092529296875
2016-05-20,901.6055908203125
2016-05-23,903.6024169921875
2016-05-24,903.6024169921875
2016-05-25,893.6179809570312
2016-05-26,870.1542358398438
2016-05-27,881.1372680664062
2016-05-31,883.6334228515625
2016-06-01,893.1185913085938
2016-06-02,888.6256713867188
2016-06-03,887.6272583007812
2016-06-06,883.6334228515625
2016-06-07,888.6256713867188
2016-06-08,889.6241455078125
2016-06-09,880.63818359375
2016-06-10,883.6334228515625
2016-06-13,878.6409301757812
2016-06-14,878.6409301757812
2016-06-15,870.6535034179688
2016-06-16,862.1665649414062
2016-06-17,868.6566772460938
2016-06-20,858.6719970703125
2016-06-21,858.6719970703125
2016-06-22,850.6842651367188
2016-06-23,868.6566772460938
2016-06-24,833.710693359375
2016-06-27,819.23291015625
2016-06-28,810.7462158203125
2016-06-29,840.20068359375
2016-06-30,848.6875610351562
2016-07-01,853.6797485351562
2016-07-04,868.6566772460938
2016-07-05,860.6689453125
2016-07-06,862.1665649414062
2016-07-07,901.1065063476562
2016-07-08,898.6102905273438
2016-07-11,915.0847778320312
2016-07-12,923.5715942382812
2016-07-13,907.5963745117188
2016-07-14,906.597900390625
2016-07-15,903.6024169921875
2016-07-18,906.597900390625
2016-07-19,889.6241455078125
2016-07-20,872.650390625
2016-07-21,863.6644287109375
2016-07-22,869.655029296875
2016-07-25,850.6842651367188
2016-07-26,848.6875610351562
2016-07-27,849.6858520507812
2016-07-28,837.2051391601562
2016-07-29,847.6890258789062
2016-08-01,843.6951904296875
2016-08-02,851.6827392578125
2016-08-03,856.6751708984375
2016-08-04,853.6797485351562
2016-08-05,859.7022094726562
2016-08-08,840.7308959960938
2016-08-09,849.2180786132812
2016-08-10,893.6510620117188
2016-08-11,882.6675415039062
2016-08-12,889.656982421875
2016-08-15,885.163818359375
2016-08-16,888.6585693359375
2016-08-17,888.6585693359375
2016-08-18,885.163818359375
2016-08-19,882.168212890625
2016-08-22,888.6585693359375
2016-08-23,877.1758422851562
2016-08-24,855.2089233398438
2016-08-25,838.7340087890625
2016-08-26,857.705322265625
2016-08-30,838.7340087890625
2016-08-31,823.7565307617188
2016-09-01,830.7461547851562
2016-09-02,827.75048828125
2016-09-05,850.7156982421875
2016-09-06,828.7490234375
2016-09-07,833.741455078125
2016-09-08,834.7399291992188
2016-09-09,924.604248046875
2016-09-12,919.6117553710938
2016-09-13,943.5755615234375
2016-09-14,943.5755615234375
2016-09-15,953.5606079101562
2016-09-16,979.5214233398438
2016-09-19,985.512451171875
2016-09-20,988.0087280273438
2016-09-21,975.028076171875
2016-09-22,995.9966430664062
2016-09-23,998.4927368164062
2016-09-26,1003.485107421875
2016-09-27,999.4910888671875
2016-09-28,1013.4700317382812
2016-09-29,1018.4625854492188
2016-09-30,1008.477783203125
2016-10-03,1016.4656982421875
2016-10-04,1028.447509765625
2016-10-05,1038.432373046875
2016-10-06,1024.45361328125
2016-10-07,1043.4246826171875
2016-10-10,1046.420654296875
2016-10-11,1035.4371337890625
2016-10-12,1009.4761962890625
2016-10-13,999.4910888671875
2016-10-14,973.5304565429688
2016-10-17,998.4927368164062
2016-10-18,1003.485107421875
2016-10-19,988.5076904296875
2016-10-20,987.010009765625
2016-10-21,989.0071411132812
2016-10-24,992.5018310546875
2016-10-25,1003.485107421875
2016-10-26,998.4927368164062
2016-10-27,1000.4899291992188
2016-10-28,990.5048217773438
2016-10-31,990.5048217773438
2016-11-01,990.5048217773438
2016-11-02,958.552978515625
2016-11-03,958.552978515625
2016-11-04,963.54541015625
2016-11-07,963.0462646484375
2016-11-08,966.5408325195312
2016-11-09,980.5198974609375
2016-11-10,979.5214233398438
2016-11-11,985.512451171875
2016-11-14,1009.4761962890625
2016-11-15,1001.48828125
2016-11-16,1034.4385986328125
2016-11-17,1046.420654296875
2016-11-18,1052.4110107421875
2016-11-21,1053.409912109375
2016-11-22,1072.3812255859375
2016-11-23,1087.358642578125
2016-11-24,1041.4281005859375
2016-11-25,1017.4639282226562
2016-11-28,1018.4625854492188
2016-11-29,1018.4625854492188
2016-11-30,1047.4188232421875
2016-12-01,1038.432373046875
2016-12-02,1024.45361328125
2016-12-05,1036.435546875
2016-12-06,1037.4339599609375
2016-12-07,1031.443115234375
2016-12-08,1038.432373046875
2016-12-09,1038.432373046875
2016-12-12,1037.4339599609375
2016-12-13,1029.44580078125
2016-12-14,1024.45361328125
2016-12-15,1042.4263916015625
2016-12-16,1038.432373046875
2016-12-19,1046.420654296875
2016-12-20,1048.417236328125
2016-12-21,1052.4110107421875
2016-12-22,1056.4052734375
2016-12-23,1058.40234375
2016-12-28,1043.4246826171875
2016-12-29,1048.417236328125
2016-12-30,1039.430908203125
2017-01-03,1038.432373046875
2017-01-04,1032.44140625
2017-01-05,1031.443115234375
2017-01-06,1034.4385986328125
2017-01-09,1040.4293212890625
2017-01-10,1002.4866943359375
2017-01-11,1027.4490966796875
2017-01-12,1029.44580078125
2017-01-13,1026.450439453125
2017-01-16,1033.4398193359375
2017-01-17,1028.447509765625
2017-01-18,1038.432373046875
2017-01-19,1038.432373046875
2017-01-20,1029.44580078125
2017-01-23,1036.435546875
2017-01-24,1029.44580078125
2017-01-25,1018.4625854492188
2017-01-26,1005.4822387695312
2017-01-27,998.4927368164062
2017-01-30,1007.4791870117188
2017-01-31,1026.450439453125
2017-02-01,1045.421875
2017-02-02,1041.4281005859375
2017-02-03,1040.4293212890625
2017-02-06,1045.421875
2017-02-07,1047.4188232421875
2017-02-08,1025.4521484375
2017-02-09,1018.4625854492188
2017-02-10,1016.4656982421875
2017-02-13,1013.4700317382812
2017-02-14,1016.4656982421875
2017-02-15,993.5003051757812
2017-02-16,993.5635375976562
2017-02-17,983.5778198242188
2017-02-20,988.5706176757812
2017-02-21,980.582275390625
2017-02-22,977.58642578125
2017-02-23,974.5908203125
2017-02-24,982.5794067382812
2017-02-27,982.0800170898438
2017-02-28,968.1001586914062
2017-03-01,974.5908203125
2017-03-02,977.08740234375
2017-03-03,974.0916137695312
2017-03-06,978.0858154296875
2017-03-07,961.6095581054688
2017-03-08,962.10888671875
2017-03-09,950.62548828125
2017-03-10,947.1304321289062
2017-03-13,933.1507568359375
2017-03-14,940.6400146484375
2017-03-15,943.6355590820312
2017-03-16,947.6296997070312
2017-03-17,953.6212158203125
2017-03-20,953.6212158203125
2017-03-21,948.62841796875
2017-03-22,947.6296997070312
2017-03-23,948.62841796875
2017-03-24,947.6296997070312
2017-03-27,928.6573486328125
2017-03-28,940.6400146484375
2017-03-29,947.6296997070312
2017-03-30,963.6066284179688
2017-03-31,960.1118774414062
2017-04-03,961.6095581054688
2017-04-04,973.5922241210938
2017-04-05,1018.5272827148438
2017-04-06,1016.5302734375
2017-04-07,992.564697265625
2017-04-10,998.0567626953125
2017-04-11,1020.5242919921875
2017-04-12,1012.5360717773438
2017-04-13,983.5778198242188
2017-04-18,1017.5286254882812
2017-04-19,1009.5403442382812
2017-04-20,1002.5504150390625
2017-04-21,1018.5272827148438
2017-04-24,1038.498291015625
2017-04-25,1034.504150390625
2017-04-26,1038.498291015625
2017-04-27,1049.4825439453125
2017-04-28,1047.4852294921875
2017-05-02,1054.475341796875
2017-05-03,1048.4840087890625
2017-05-04,1048.4840087890625
2017-05-05,1048.4840087890625
2017-05-08,1051.479736328125
2017-05-09,1062.463623046875
2017-05-10,1061.4652099609375
2017-05-11,1083.4334716796875
2017-05-12,1078.440673828125
2017-05-15,1063.46240234375
2017-05-16,1109.3958740234375
2017-05-17,1100.4090576171875
2017-05-18,1095.416015625
2017-05-19,1117.3841552734375
2017-05-22,1094.4176025390625
2017-05-23,1116.385986328125
2017-05-24,1098.411865234375
2017-05-25,1086.42919921875
2017-05-26,1115.3870849609375
2017-05-30,1106.4002685546875
2017-05-31,1098.411865234375
2017-06-01,1095.416015625
2017-06-02,1049.4825439453125
2017-06-05,1047.4852294921875
2017-06-06,1008.5418090820312
2017-06-07,1048.4840087890625
2017-06-08,1028.512939453125
2017-06-09,1036.5013427734375
2017-06-12,1022.5215454101562
2017-06-13,1039.4969482421875
2017-06-14,1011.5374145507812
2017-06-15,1001.5516967773438
2017-06-16,1002.5504150390625
2017-06-19,1021.5231323242188
2017-06-20,1002.5504150390625
2017-06-21,1003.5489501953125
2017-06-22,1004.5474853515625
2017-06-23,1004.5474853515625
2017-06-26,1020.5242919921875
2017-06-27,1045.4881591796875
2017-06-28,1019.5258178710938
2017-06-29,1009.5403442382812
2017-06-30,1018.5272827148438
2017-07-03,1017.5286254882812
2017-07-04,1012.5360717773438
2017-07-05,1036.5013427734375
2017-07-06,1040.4954833984375
2017-07-07,1036.5013427734375
2017-07-10,1043.4910888671875
2017-07-11,1043.4910888671875
2017-07-12,1044.489990234375
2017-07-13,1034.504150390625
2017-07-14,1009.5403442382812
2017-07-17,1009.5403442382812
2017-07-18,1022.5215454101562
2017-07-19,1008.5418090820312
2017-07-20,999.5546875
2017-07-21,1016.03076171875
2017-07-24,1010.5386962890625
2017-07-25,992.564697265625
2017-07-26,974.5908203125
2017-07-27,984.576171875
2017-07-28,993.5635375976562
2017-07-31,998.5562133789062
2017-08-01,988.5706176757812
2017-08-02,993.5635375976562
2017-08-03,993.5635375976562
2017-08-04,993.5635375976562
2017-08-07,993.5635375976562
2017-08-08,993.5635375976562
2017-08-09,1010.5386962890625
2017-08-10,1003.5896606445312
2017-08-11,983.6177368164062
2017-08-14,998.0973510742188
2017-08-15,1009.581298828125
2017-08-16,1008.5828247070312
2017-08-17,1038.54052734375
2017-08-18,1009.581298828125
2017-08-21,1010.5797729492188
2017-08-22,989.6092529296875
2017-08-23,949.6654663085938
2017-08-24,973.6317749023438
2017-08-25,973.6317749023438
2017-08-29,961.6486206054688
2017-08-30,935.185791015625
2017-08-31,933.6881103515625
2017-09-01,938.6808471679688
2017-09-04,942.6752319335938
2017-09-05,928.695068359375
2017-09-06,943.1746215820312
2017-09-07,935.185791015625
2017-09-08,947.668212890625
2017-09-11,944.1732177734375
2017-09-12,934.6865234375
2017-09-13,943.6738891601562
2017-09-14,948.1676025390625
2017-09-15,934.187255859375
2017-09-18,948.6668701171875
2017-09-19,907.724365234375
2017-09-20,929.6935424804688
2017-09-21,935.68505859375
2017-09-22,938.1815795898438
2017-09-25,944.1732177734375
2017-09-26,943.6738891601562
2017-09-27,945.671142578125
2017-09-28,943.6738891601562
2017-09-29,936.1844482421875
2017-10-02,937.6821899414062
2017-10-03,938.6808471679688
2017-10-04,938.6808471679688
2017-10-05,925.69921875
2017-10-06,947.668212890625
2017-10-09,948.6668701171875
2017-10-10,948.1676025390625
2017-10-11,942.6752319335938
2017-10-12,943.6738891601562
2017-10-13,948.6668701171875
2017-10-16,975.6290893554688
2017-10-17,976.6276245117188
2017-10-18,978.6246948242188
2017-10-19,973.6317749023438
2017-10-20,973.1325073242188
2017-10-23,952.6613159179688
2017-10-24,962.14794921875
2017-10-25,961.1492919921875
2017-10-26,973.1325073242188
2017-10-27,973.6317749023438
2017-10-30,953.6599731445312
2017-10-31,977.6260986328125
2017-11-01,996.5994873046875
2017-11-02,998.0973510742188
2017-11-03,1023.5613403320312
2017-11-06,1047.52783203125
2017-11-07,1038.54052734375
2017-11-08,1097.457763671875
2017-11-09,1089.46923828125
2017-11-10,1113.4354248046875
2017-11-13,1120.42578125
2017-11-14,1063.5054931640625
2017-11-15,1106.4451904296875
2017-11-16,1110.4395751953125
2017-11-17,1123.42138671875
2017-11-20,1153.379150390625
2017-11-21,1156.3748779296875
2017-11-22,1161.3682861328125
2017-11-23,1139.3988037109375
2017-11-24,1150.383544921875
2017-11-27,1154.3780517578125
2017-11-28,1156.3748779296875
2017-11-29,1178.343994140625
2017-11-30,1171.35400390625
2017-12-01,1173.35107421875
2017-12-04,1178.343994140625
2017-12-05,1181.3399658203125
2017-12-06,1192.324462890625
2017-12-07,1188.3302001953125
2017-12-08,1198.3162841796875
2017-12-11,1208.302490234375
2017-12-12,1198.3162841796875
2017-12-13,1234.265625
2017-12-14,1221.28369140625
2017-12-15,1205.30615234375
2017-12-18,1202.3104248046875
2017-12-19,1210.29931640625
2017-12-20,1238.260009765625
2017-12-21,1213.2950439453125
2017-12-22,1233.26708984375
2017-12-27,1208.302490234375
2017-12-28,1195.3203125
2017-12-29,1217.28955078125
2018-01-02,1178.343994140625
2018-01-03,1193.3231201171875
2018-01-04,1163.3651123046875
2018-01-05,1183.337158203125
2018-01-08,1203.3089599609375
2018-01-09,1223.2808837890625
2018-01-10,1238.260009765625
2018-01-11,1233.26708984375
2018-01-12,1243.2529296875
2018-01-15,1218.2882080078125
2018-01-16,1228.2738037109375
2018-01-17,1258.23193359375
2018-01-18,1323.1405029296875
2018-01-19,1308.1617431640625
2018-01-22,1308.1617431640625
2018-01-23,1298.1759033203125
2018-01-24,1298.1759033203125
2018-01-25,1293.1826171875
2018-01-26,1263.224853515625
2018-01-29,1258.23193359375
2018-01-30,1263.224853515625
2018-01-31,1253.239013671875
2018-02-01,1263.224853515625
2018-02-02,1248.2459716796875
2018-02-05,1213.2950439453125
2018-02-06,1263.224853515625
2018-02-07,1228.2738037109375
2018-02-08,1228.2738037109375
2018-02-09,1228.2738037109375
2018-02-12,1228.2738037109375
2018-02-13,1198.3162841796875
2018-02-14,1208.302490234375
2018-02-15,1178.4237060546875
2018-02-16,1213.3773193359375
2018-02-19,1178.4237060546875
2018-02-20,1198.3974609375
2018-02-21,1198.3974609375
2018-02-22,1193.4039306640625
2018-02-23,1198.3974609375
2018-02-26,1193.4039306640625
2018-02-27,1188.410888671875
2018-02-28,1178.4237060546875
2018-03-01,1178.4237060546875
2018-03-02,1188.410888671875
2018-03-05,1198.3974609375
2018-03-06,1198.3974609375
2018-03-07,1223.3638916015625
2018-03-08,1198.3974609375
2018-03-09,1203.3905029296875
2018-03-12,1213.3773193359375
2018-03-13,1218.370849609375
2018-03-14,1208.3841552734375
2018-03-15,1198.3974609375
2018-03-16,1228.357177734375
2018-03-19,1238.343994140625
2018-03-20,1238.343994140625
2018-03-21,1243.3372802734375
2018-03-22,1243.3372802734375
2018-03-23,1248.330810546875
2018-03-26,1268.303955078125
2018-03-27,1273.297119140625
2018-03-28,1263.310546875
2018-03-29,1268.303955078125
2018-04-03,1298.2637939453125
2018-04-04,1318.237060546875
2018-04-05,1333.2169189453125
2018-04-06,1318.237060546875
2018-04-09,1333.2169189453125
2018-04-10,1328.2237548828125
2018-04-11,1353.1904296875
2018-04-12,1343.2037353515625
2018-04-13,1343.2037353515625
2018-04-16,1338.2105712890625
2018-04-17,1338.2105712890625
2018-04-18,1353.1904296875
2018-04-19,1358.18359375
2018-04-20,1363.177001953125
2018-04-23,1368.1702880859375
2018-04-24,1373.163818359375
2018-04-25,1363.177001953125
2018-04-26,1368.1702880859375
2018-04-27,1353.1904296875
2018-04-30,1343.2037353515625
2018-05-01,1358.18359375
2018-05-02,1333.2169189453125
2018-05-03,1353.1904296875
2018-05-04,1368.1702880859375
2018-05-08,1388.1435546875
2018-05-09,1413.110107421875
2018-05-10,1423.0968017578125
2018-05-11,1448.0634765625
2018-05-14,1428.090087890625
2018-05-15,1423.0968017578125
2018-05-16,1418.1036376953125
2018-05-17,1418.1036376953125
2018-05-18,1428.090087890625
2018-05-21,1448.0634765625
2018-05-22,1443.070068359375
2018-05-23,1438.0767822265625
2018-05-24,1428.090087890625
2018-05-25,1398.1302490234375
2018-05-29,1418.1036376953125
2018-05-30,1408.1170654296875
2018-05-31,1398.1302490234375
2018-06-01,1398.1302490234375
2018-06-04,1383.150146484375
2018-06-05,1413.110107421875
2018-06-06,1413.110107421875
2018-06-07,1453.056640625
2018-06-08,1433.08349609375
2018-06-11,1433.08349609375
2018-06-12,1448.0634765625
2018-06-13,1458.0499267578125
2018-06-14,1458.0499267578125
2018-06-15,1418.1036376953125
2018-06-18,1443.070068359375
2018-06-19,1433.08349609375
2018-06-20,1433.08349609375
2018-06-21,1448.0634765625
2018-06-22,1448.0634765625
2018-06-25,1468.0369873046875
2018-06-26,1448.0634765625
2018-06-27,1468.0369873046875
2018-06-28,1448.0634765625
2018-06-29,1428.090087890625
2018-07-02,1443.070068359375
2018-07-03,1423.0968017578125
2018-07-04,1413.110107421875
2018-07-05,1388.1435546875
2018-07-06,1403.1236572265625
2018-07-09,1408.1170654296875
2018-07-10,1398.1302490234375
2018-07-11,1358.18359375
2018-07-12,1343.2037353515625
2018-07-13,1398.1302490234375
2018-07-16,1395.214111328125
2018-07-17,1403.1236572265625
2018-07-18,1448.0634765625
2018-07-19,1433.08349609375
2018-07-20,1418.1036376953125
2018-07-23,1423.0968017578125
2018-07-24,1423.0968017578125
2018-07-25,1418.1036376953125
2018-07-26,1448.0634765625
2018-07-27,1473.030029296875
2018-07-30,1473.030029296875
2018-07-31,1453.056640625
2018-08-01,1448.0634765625
2018-08-02,1433.08349609375
2018-08-03,1428.090087890625
2018-08-06,1443.070068359375
2018-08-07,1433.08349609375
2018-08-08,1428.090087890625
2018-08-09,1388.195556640625
2018-08-10,1368.2213134765625
2018-08-13,1368.2213134765625
2018-08-14,1348.2474365234375
2018-08-15,1338.2603759765625
2018-08-16,1333.2667236328125
2018-08-17,1328.2734375
2018-08-20,1323.2799072265625
2018-08-21,1323.2799072265625
2018-08-22,1328.2734375
2018-08-23,1318.2862548828125
2018-08-24,1333.2667236328125
2018-08-28,1363.227783203125
2018-08-29,1388.195556640625
2018-08-30,1393.18896484375
2018-08-31,1378.2086181640625
2018-09-03,1413.1629638671875
2018-09-04,1393.18896484375
2018-09-05,1393.18896484375
2018-09-06,1418.15673828125
2018-09-07,1398.1826171875
2018-09-10,1378.2086181640625
2018-09-11,1398.1826171875
2018-09-12,1398.1826171875
2018-09-13,1388.195556640625
2018-09-14,1383.2017822265625
2018-09-17,1358.234375
2018-09-18,1373.215087890625
2018-09-19,1378.2086181640625
2018-09-20,1358.234375
2018-09-21,1353.2410888671875
2018-09-24,1358.234375
2018-09-25,1358.234375
2018-09-26,1303.3057861328125
2018-09-27,1278.338623046875
2018-09-28,1288.325439453125
2018-10-01,1308.29931640625
2018-10-02,1328.2734375
2018-10-03,1318.2862548828125
2018-10-04,1303.3057861328125
2018-10-05,1303.3057861328125
2018-10-08,1283.3319091796875
2018-10-09,1273.3447265625
2018-10-10,1193.4486083984375
2018-10-11,1188.4552001953125
2018-10-12,1208.4290771484375
2018-10-15,1228.403076171875
2018-10-16,1223.4095458984375
2018-10-17,1218.416015625
2018-10-18,1243.3836669921875
2018-10-19,1238.390380859375
2018-10-22,1228.403076171875
2018-10-23,1223.4095458984375
2018-10-24,1198.4420166015625
2018-10-25,1198.4420166015625
2018-10-26,1183.4617919921875
2018-10-29,1223.4095458984375
2018-10-30,1198.4420166015625
2018-10-31,1198.4420166015625
2018-11-01,1218.416015625
2018-11-02,1248.3775634765625
2018-11-05,1258.3643798828125
2018-11-06,1288.325439453125
2018-11-07,1298.3123779296875
2018-11-08,1318.2862548828125
2018-11-09,1298.3123779296875
2018-11-12,1298.3123779296875
2018-11-13,1298.3123779296875
2018-11-14,1353.2410888671875
2018-11-15,1413.1629638671875
2018-11-16,1398.1826171875
2018-11-19,1433.136962890625
2018-11-20,1393.18896484375
2018-11-21,1338.2603759765625
2018-11-22,1303.3057861328125
2018-11-23,1298.3123779296875
2018-11-26,1278.338623046875
2018-11-27,1283.3319091796875
2018-11-28,1283.3319091796875
2018-11-29,1273.3447265625
2018-11-30,1303.3057861328125
2018-12-03,1308.29931640625
2018-12-04,1318.2862548828125
2018-12-05,1313.2930908203125
2018-12-06,1303.3057861328125
2018-12-07,1298.3123779296875
2018-12-10,1243.3836669921875
2018-12-11,1258.3643798828125
2018-12-12,1273.3447265625
2018-12-13,1293.31884765625
2018-12-14,1283.3319091796875
2018-12-17,1233.396728515625
2018-12-18,1278.338623046875
2018-12-19,1238.390380859375
2018-12-20,1233.396728515625
2018-12-21,1213.422607421875
2018-12-24,1198.4420166015625
2018-12-27,1188.4552001953125
2018-12-28,1203.435546875
2018-12-31,1248.3775634765625
2019-01-02,1273.3447265625
2019-01-03,1268.3514404296875
2019-01-04,1258.3643798828125
2019-01-07,1323.2799072265625
2019-01-08,1378.2086181640625
2019-01-09,1328.2734375
2019-01-10,1298.3123779296875
2019-01-11,1363.227783203125
2019-01-14,1348.2474365234375
2019-01-15,1368.2213134765625
2019-01-16,1313.2930908203125
2019-01-17,1268.3514404296875
2019-01-18,1308.29931640625
2019-01-21,1283.3319091796875
2019-01-22,1288.325439453125
2019-01-23,1243.3836669921875
2019-01-24,1288.325439453125
2019-01-25,1278.338623046875
2019-01-28,1278.338623046875
2019-01-29,1253.370849609375
2019-01-30,1263.3577880859375
2019-01-31,1203.435546875
2019-02-01,1208.4290771484375
2019-02-04,1178.4677734375
2019-02-05,1198.4420166015625
2019-02-06,1198.4420166015625
2019-02-07,1198.4420166015625
2019-02-08,1198.4420166015625
2019-02-11,1228.403076171875
2019-02-12,1263.3577880859375
2019-02-13,1278.338623046875
2019-02-14,1288.4329833984375
2019-02-15,1278.4451904296875
2019-02-18,1278.4451904296875
2019-02-19,1278.4451904296875
2019-02-20,1308.4083251953125
2019-02-21,1298.4207763671875
2019-02-22,1298.4207763671875
2019-02-25,1268.457275390625
2019-02-26,1278.4451904296875
2019-02-27,1248.481689453125
2019-02-28,1268.457275390625
2019-03-01,1228.505615234375
2019-03-04,1218.5177001953125
2019-03-05,1228.505615234375
2019-03-06,1218.5177001953125
2019-03-07,1203.5360107421875
2019-03-08,1218.5177001953125
2019-03-11,1213.5238037109375
2019-03-12,1238.4937744140625
2019-03-13,1248.481689453125
2019-03-14,1243.4874267578125
2019-03-15,1293.4267578125
2019-03-18,1268.457275390625
2019-03-19,1253.4754638671875
2019-03-20,1248.481689453125
2019-03-21,1258.4693603515625
2019-03-22,1228.505615234375
2019-03-25,1243.4874267578125
2019-03-26,1253.4754638671875
2019-03-27,1268.457275390625
2019-03-28,1293.4267578125
2019-03-29,1298.4207763671875
2019-04-01,1302.416015625
2019-04-02,1298.4207763671875
2019-04-03,1346.362548828125
2019-04-04,1298.4207763671875
2019-04-05,1328.38427734375
2019-04-08,1322.3914794921875
2019-04-09,1322.3914794921875
2019-04-10,1334.376953125
2019-04-11,1358.3477783203125
2019-04-12,1348.3599853515625
2019-04-15,1336.3743896484375
2019-04-16,1388.3114013671875
2019-04-17,1390.308837890625
2019-04-18,1398.2991943359375
2019-04-23,1398.2991943359375
2019-04-24,1398.2991943359375
2019-04-25,1418.275146484375
2019-04-26,1424.267333984375
2019-04-29,1428.2626953125
2019-04-30,1472.209228515625
2019-05-01,1434.2554931640625
2019-05-02,1418.275146484375
2019-05-03,1420.2724609375
2019-05-07,1412.2821044921875
2019-05-08,1406.28955078125
2019-05-09,1398.2991943359375
2019-05-10,1432.2578125
2019-05-13,1372.3306884765625
2019-05-14,1342.3671875
2019-05-15,1368.3355712890625
2019-05-16,1398.2991943359375
2019-05-17,1434.2554931640625
2019-05-20,1408.2872314453125
2019-05-21,1386.313720703125
2019-05-22,1422.2701416015625
2019-05-23,1398.2991943359375
2019-05-24,1410.2845458984375
2019-05-28,1348.3599853515625
2019-05-29,1332.37939453125
2019-05-30,1332.37939453125
2019-05-31,1324.3892822265625
2019-06-03,1312.4036865234375
2019-06-04,1340.3695068359375
2019-06-05,1338.3720703125
2019-06-06,1342.3671875
2019-06-07,1348.3599853515625
2019-06-10,1332.37939453125
2019-06-11,1324.3892822265625
2019-06-12,1354.352783203125
2019-06-13,1368.3355712890625
2019-06-14,1378.32373046875
2019-06-17,1378.32373046875
2019-06-18,1378.32373046875
2019-06-19,1398.2991943359375
2019-06-20,1390.308837890625
2019-06-21,1346.362548828125
2019-06-24,1374.328369140625
2019-06-25,1356.3502197265625
2019-06-26,1364.3406982421875
2019-06-27,1354.352783203125
2019-06-28,1362.3428955078125
2019-07-01,1348.3599853515625
2019-07-02,1348.3599853515625
2019-07-03,1382.3184814453125
2019-07-04,1378.32373046875
2019-07-05,1378.32373046875
2019-07-08,1348.3599853515625
2019-07-09,1368.3355712890625
2019-07-10,1394.3040771484375
2019-07-11,1390.308837890625
2019-07-12,1380.321044921875
2019-07-15,1352.35498046875
2019-07-16,1354.352783203125
2019-07-17,1322.3914794921875
2019-07-18,1274.449951171875
2019-07-19,1272.4522705078125
2019-07-22,1252.4765625
2019-07-23,1274.449951171875
2019-07-24,1250.4788818359375
2019-07-25,1278.4451904296875
2019-07-26,1272.4522705078125
2019-07-29,1286.4351806640625
2019-07-30,1328.38427734375
2019-07-31,1338.3720703125
2019-08-01,1398.2991943359375
2019-08-02,1310.406005859375
2019-08-05,1386.313720703125
2019-08-06,1322.3914794921875
2019-08-07,1570.0899658203125
2019-08-08,1560.1712646484375
2019-08-09,1576.152587890625
2019-08-12,1588.1385498046875
2019-08-13,1572.156982421875
2019-08-14,1608.1151123046875
2019-08-15,1638.0802001953125
2019-08-16,1648.068603515625
2019-08-19,1692.0167236328125
2019-08-20,1763.9326171875
2019-08-21,1767.927734375
2019-08-22,1771.923095703125
2019-08-23,1805.8831787109375
2019-08-27,1807.8809814453125
2019-08-28,1813.8739013671875
2019-08-29,1805.8831787109375
2019-08-30,1777.9161376953125
2019-09-02,1741.9583740234375
2019-09-03,1721.9814453125
2019-09-04,1707.9979248046875
2019-09-05,1709.9957275390625
2019-09-06,1678.032958984375
2019-09-09,1684.0262451171875
2019-09-10,1632.0867919921875
2019-09-11,1634.0848388671875
2019-09-12,1680.03076171875
2019-09-13,1681.7589111328125
2019-09-16,1707.9979248046875
2019-09-17,1704.0025634765625
2019-09-18,1725.9769287109375
2019-09-19,1721.9814453125
2019-09-20,1767.927734375
2019-09-23,1753.9443359375
2019-09-24,1721.9814453125
2019-09-25,1680.03076171875
2019-09-26,1688.021484375
2019-09-27,1678.032958984375
2019-09-30,1660.05419921875
2019-10-01,1678.032958984375
2019-10-02,1666.047119140625
2019-10-03,1618.103515625
2019-10-04,1660.05419921875
2019-10-07,1761.9346923828125
2019-10-08,1733.9674072265625
2019-10-09,1704.0025634765625
2019-10-10,1707.9979248046875
2019-10-11,1717.986328125
2019-10-14,1713.990966796875
2019-10-15,1747.951171875
2019-10-16,1696.01220703125
