Date,BKNG
2019-03-18,1734.3414306640625
2019-03-19,1741.945068359375
2019-03-20,1752.2147216796875
2019-03-21,1752.1455078125
2019-03-22,1700.0362548828125
2019-03-25,1730.45068359375
2019-03-26,1746.7244873046875
2019-03-27,1730.1741943359375
2019-03-28,1707.2449951171875
2019-03-29,1723.0645751953125
2019-04-01,1737.2052001953125
2019-04-02,1741.47119140625
2019-04-03,1752.708740234375
2019-04-04,1758.3074951171875
2019-04-05,1747.297119140625
2019-04-08,1766.325927734375
2019-04-09,1772.00390625
2019-04-10,1783.3895263671875
2019-04-11,1795.822021484375
2019-04-12,1810.1207275390625
2019-04-15,1823.1160888671875
2019-04-16,1818.642578125
2019-04-17,1816.7564697265625
2019-04-18,1821.219970703125
2019-04-22,1821.0819091796875
2019-04-23,1864.0963134765625
2019-04-24,1843.90234375
2019-04-25,1842.8953857421875
2019-04-26,1844.61328125
2019-04-29,1852.8291015625
2019-04-30,1831.7662353515625
2019-05-01,1806.615234375
2019-05-02,1785.364501953125
2019-05-03,1801.2332763671875
2019-05-06,1777.9683837890625
2019-05-07,1762.6524658203125
2019-05-08,1729.7001953125
2019-05-09,1714.2957763671875
2019-05-10,1806.9410400390625
2019-05-13,1755.0093994140625
2019-05-14,1771.2139892578125
2019-05-15,1767.0269775390625
2019-05-16,1780.7333984375
2019-05-17,1764.913818359375
2019-05-20,1730.2926025390625
2019-05-21,1750.0029296875
2019-05-22,1723.173095703125
2019-05-23,1695.434814453125
2019-05-24,1687.0904541015625
2019-05-28,1664.6944580078125
2019-05-29,1664.81298828125
2019-05-30,1652.1138916015625
2019-05-31,1635.4847412109375
2019-06-03,1629.796875
2019-06-04,1725.1578369140625
2019-06-05,1742.90283203125
2019-06-06,1732.8897705078125
2019-06-07,1756.0264892578125
2019-06-10,1758.8211669921875
2019-06-11,1781.04931640625
2019-06-12,1776.3785400390625
2019-06-13,1786.865478515625
2019-06-14,1753.271484375
2019-06-17,1759.1075439453125
2019-06-18,1786.342041015625
2019-06-19,1818.9981689453125
2019-06-20,1838.00732421875
2019-06-21,1856.463134765625
2019-06-24,1847.3883056640625
2019-06-25,1822.365478515625
2019-06-26,1807.3062744140625
2019-06-27,1822.0692138671875
2019-06-28,1851.2393798828125
2019-07-01,1874.6527099609375
2019-07-02,1884.102783203125
2019-07-03,1895.6168212890625
2019-07-05,1900.6527099609375
2019-07-08,1852.2762451171875
2019-07-09,1854.35986328125
2019-07-10,1845.9859619140625
2019-07-11,1850.7061767578125
2019-07-12,1858.912109375
2019-07-15,1858.3492431640625
2019-07-16,1865.251708984375
2019-07-17,1844.356689453125
2019-07-18,1862.299072265625
2019-07-19,1858.52685546875
2019-07-22,1869.991455078125
2019-07-23,1876.4595947265625
2019-07-24,1895.2218017578125
2019-07-25,1902.015869140625
2019-07-26,1942.225830078125
2019-07-29,1895.5179443359375
2019-07-30,1892.594970703125
2019-07-31,1862.9903564453125
2019-08-01,1856.3248291015625
2019-08-02,1822.9677734375
2019-08-05,1766.20751953125
2019-08-06,1764.1534423828125
2019-08-07,1798.7548828125
2019-08-08,1916.709228515625
2019-08-09,1893.68115234375
2019-08-12,1892.891357421875
2019-08-13,1918.8619384765625
2019-08-14,1867.5130615234375
2019-08-15,1880.8243408203125
2019-08-16,1898.1248779296875
2019-08-19,1919.395263671875
2019-08-20,1910.18212890625
2019-08-21,1931.2647705078125
2019-08-22,1928.0257568359375
2019-08-23,1874.8994140625
2019-08-26,1892.8123779296875
2019-08-27,1895.952392578125
2019-08-28,1917.68701171875
2019-08-29,1932.637451171875
2019-08-30,1941.7913818359375
2019-09-03,1917.4698486328125
2019-09-04,1934.2667236328125
2019-09-05,1969.4703369140625
2019-09-06,1942.99609375
2019-09-09,1967.307861328125
2019-09-10,1993.4859619140625
2019-09-11,2024.49267578125
2019-09-12,2015.8524169921875
2019-09-13,2038.060791015625
2019-09-16,2046.9976806640625
2019-09-17,2051.431396484375
2019-09-18,2032.60009765625
2019-09-19,2032.797607421875
2019-09-20,2006.135498046875
2019-09-23,1984.2530517578125
2019-09-24,1965.718017578125
2019-09-25,1968.5718994140625
2019-09-26,1953.6805419921875
2019-09-27,1919.9088134765625
2019-09-30,1938.0389404296875
2019-10-01,1953.2659912109375
2019-10-02,1917.1337890625
2019-10-03,1936.8934326171875
2019-10-04,1958.37109375
2019-10-07,1927.1273193359375
2019-10-08,1913.9246826171875
2019-10-09,1919.0003662109375
2019-10-10,1938.3350830078125
2019-10-11,1952.4266357421875
2019-10-14,1963.8515625
2019-10-15,1991.1455078125
2019-10-16,2002.2449951171875
2019-10-17,2003.1336669921875
2019-10-18,1988.321533203125
2019-10-21,1996.9222412109375
2019-10-22,1997.72216796875
2019-10-23,2006.7872314453125
2019-10-24,2018.1629638671875
2019-10-25,2030.1907958984375
2019-10-28,2031.296630859375
2019-10-29,2017.2249755859375
2019-10-30,2023.8905029296875
2019-10-31,2023.1201171875
2019-11-01,2006.580078125
2019-11-04,1982.5445556640625
2019-11-05,2000.072509765625
2019-11-06,1986.8994140625
2019-11-07,1826.7696533203125
2019-11-08,1855.6630859375
2019-11-11,1872.30224609375
2019-11-12,1852.3551025390625
2019-11-13,1835.8148193359375
2019-11-14,1842.1939697265625
2019-11-15,1825.673583984375
2019-11-18,1815.0185546875
2019-11-19,1822.1976318359375
2019-11-20,1828.6358642578125
2019-11-21,1849.85693359375
2019-11-22,1854.0240478515625
2019-11-25,1873.7835693359375
2019-11-26,1863.8294677734375
2019-11-27,1882.58203125
2019-11-29,1880.1923828125
2019-12-02,1860.8475341796875
2019-12-03,1856.443359375
2019-12-04,1897.4732666015625
2019-12-05,1880.3798828125
2019-12-06,1906.103759765625
2019-12-09,1881.930419921875
2019-12-10,1880.784912109375
2019-12-11,1901.768798828125
2019-12-12,1924.0858154296875
2019-12-13,1948.8912353515625
2019-12-16,1970.0430908203125
2019-12-17,1976.8072509765625
2019-12-18,1966.5771484375
2019-12-19,1978.041748046875
2019-12-20,1997.9295654296875
2019-12-23,2006.658935546875
2019-12-24,2018.4097900390625
2019-12-26,2038.4755859375
2019-12-27,2046.5926513671875
2019-12-30,2028.1563720703125
2019-12-31,2028.0179443359375
2020-01-02,2048.607177734375
2020-01-03,2039.6209716796875
2020-01-06,2021.767333984375
2020-01-07,2042.1590576171875
2020-01-08,2037.0731201171875
2020-01-09,2058.1953125
2020-01-10,2060.772705078125
2020-01-13,2054.452880859375
2020-01-14,2045.5460205078125
2020-01-15,2039.304931640625
2020-01-16,2029.025390625
2020-01-17,2028.9658203125
2020-01-21,1965.64892578125
2020-01-22,1975.7310791015625
2020-01-23,1968.245849609375
2020-01-24,1938.384521484375
2020-01-27,1884.991455078125
2020-01-28,1893.4443359375
2020-01-29,1870.238525390625
2020-01-30,1848.6519775390625
2020-01-31,1807.6322021484375
2020-02-03,1816.0062255859375
2020-02-04,1841.1669921875
2020-02-05,1915.0108642578125
2020-02-06,1936.350341796875
2020-02-07,1885.6826171875
2020-02-10,1863.0198974609375
2020-02-11,1885.396240234375
2020-02-12,1935.8170166015625
2020-02-13,1935.4022216796875
2020-02-14,1966.033935546875
2020-02-18,1951.537841796875
2020-02-19,1943.84521484375
2020-02-20,1946.2349853515625
2020-02-21,1904.5732421875
2020-02-24,1770.09814453125
2020-02-25,1704.9638671875
2020-02-26,1657.1895751953125
2020-02-27,1639.0692138671875
2020-02-28,1674.4310302734375
2020-03-02,1707.3338623046875
2020-03-03,1661.9493408203125
2020-03-04,1710.4442138671875
2020-03-05,1626.814697265625
2020-03-06,1591.9073486328125
2020-03-09,1508.672607421875
2020-03-10,1539.48193359375
2020-03-11,1424.4405517578125
2020-03-12,1264.3699951171875
2020-03-13,1403.5355224609375
2020-03-16,1273.52392578125
2020-03-17,1351.1298828125
2020-03-18,1218.3038330078125
2020-03-19,1176.56298828125
2020-03-20,1162.6890869140625
2020-03-23,1137.8145751953125
2020-03-24,1243.701904296875
2020-03-25,1348.75
2020-03-26,1388.3975830078125
2020-03-27,1239.4359130859375
2020-03-30,1291.8514404296875
2020-03-31,1328.47705078125
2020-04-01,1255.709716796875
2020-04-02,1244.225341796875
2020-04-03,1215.2724609375
2020-04-06,1339.6949462890625
2020-04-07,1359.1385498046875
2020-04-08,1354.8824462890625
2020-04-09,1402.8541259765625
2020-04-13,1403.2196044921875
2020-04-14,1431.27392578125
2020-04-15,1406.7742919921875
2020-04-16,1389.7801513671875
2020-04-17,1452.455322265625
2020-04-20,1393.95703125
2020-04-21,1325.416015625
2020-04-22,1338.0360107421875
2020-04-23,1342.973388671875
2020-04-24,1345.7086181640625
2020-04-27,1385.4251708984375
2020-04-28,1421.30029296875
2020-04-29,1501.49365234375
2020-04-30,1462.0338134765625
2020-05-01,1430.65185546875
2020-05-04,1395.60595703125
2020-05-05,1375.7574462890625
2020-05-06,1361.646728515625
2020-05-07,1425.832763671875
2020-05-08,1412.9163818359375
2020-05-11,1393.3348388671875
2020-05-12,1368.56884765625
2020-05-13,1348.9671630859375
2020-05-14,1365.2015380859375
2020-05-15,1366.9791259765625
2020-05-18,1537.931640625
2020-05-19,1528.1851806640625
2020-05-20,1579.12939453125
2020-05-21,1575.7027587890625
2020-05-22,1610.8768310546875
2020-05-26,1725.0394287109375
2020-05-27,1677.462646484375
2020-05-28,1628.3453369140625
2020-05-29,1618.8951416015625
2020-06-01,1649.8131103515625
2020-06-02,1634.2801513671875
2020-06-03,1704.361328125
2020-06-04,1720.8228759765625
2020-06-05,1789.9464111328125
2020-06-08,1817.8626708984375
2020-06-09,1755.71044921875
2020-06-10,1711.609619140625
2020-06-11,1568.484375
2020-06-12,1603.58935546875
2020-06-15,1630.004150390625
2020-06-16,1652.785400390625
2020-06-17,1617.729736328125
2020-06-18,1607.963623046875
2020-06-19,1606.541748046875
2020-06-22,1613.06884765625
2020-06-23,1656.103271484375
2020-06-24,1590.1693115234375
2020-06-25,1595.1658935546875
2020-06-26,1521.9541015625
2020-06-29,1573.2734375
2020-06-30,1572.4044189453125
2020-07-01,1638.022705078125
2020-07-02,1649.0723876953125
2020-07-06,1682.4296875
2020-07-07,1636.6993408203125
2020-07-08,1640.501220703125
2020-07-09,1649.3687744140625
2020-07-10,1686.02392578125
2020-07-13,1665.6424560546875
2020-07-14,1674.9937744140625
2020-07-15,1776.81298828125
2020-07-16,1724.9208984375
2020-07-17,1710.5035400390625
2020-07-20,1692.19580078125
2020-07-21,1690.280029296875
2020-07-22,1698.99951171875
2020-07-23,1674.2335205078125
2020-07-24,1680.00048828125
2020-07-27,1681.51123046875
2020-07-28,1660.695068359375
2020-07-29,1686.162353515625
2020-07-30,1666.610107421875
2020-07-31,1641.3209228515625
2020-08-03,1629.5794677734375
2020-08-04,1654.1580810546875
2020-08-05,1703.176513671875
2020-08-06,1729.8583984375
2020-08-07,1732.5146484375
2020-08-10,1746.43798828125
2020-08-11,1782.500732421875
2020-08-12,1785.43359375
2020-08-13,1770.5225830078125
2020-08-14,1756.5992431640625
2020-08-17,1730.9742431640625
2020-08-18,1756.6387939453125
2020-08-19,1745.3419189453125
2020-08-20,1746.5467529296875
2020-08-21,1757.093017578125
2020-08-24,1811.473388671875
2020-08-25,1830.5911865234375
2020-08-26,1843.59619140625
2020-08-27,1869.7939453125
2020-08-28,1920.8963623046875
2020-08-31,1886.53173828125
2020-09-01,1904.71142578125
2020-09-02,1924.33251953125
2020-09-03,1921.093505859375
2020-09-04,1893.730712890625
2020-09-08,1867.91796875
2020-09-09,1847.6448974609375
2020-09-10,1793.8470458984375
2020-09-11,1761.408203125
2020-09-14,1762.2476806640625
2020-09-15,1764.62744140625
2020-09-16,1784.041259765625
2020-09-17,1764.8348388671875
2020-09-18,1710.5926513671875
2020-09-21,1631.7027587890625
2020-09-22,1653.042236328125
2020-09-23,1617.95703125
2020-09-24,1629.905517578125
2020-09-25,1637.015380859375
2020-09-28,1679.111572265625
2020-09-29,1652.0350341796875
2020-09-30,1689.2630615234375
2020-10-01,1721.1585693359375
2020-10-02,1689.29248046875
2020-10-05,1685.421630859375
2020-10-06,1688.30517578125
2020-10-07,1736.829833984375
2020-10-08,1766.4149169921875
2020-10-09,1795.1307373046875
2020-10-12,1821.9012451171875
2020-10-13,1758.6728515625
2020-10-14,1710.90869140625
2020-10-15,1680.8001708984375
2020-10-16,1646.98876953125
2020-10-19,1632.32470703125
2020-10-20,1650.7808837890625
2020-10-21,1680.72119140625
2020-10-22,1769.584716796875
2020-10-23,1800.719970703125
2020-10-26,1727.3896484375
2020-10-27,1676.4554443359375
2020-10-28,1584.9554443359375
2020-10-29,1609.849853515625
2020-10-30,1602.1868896484375
2020-11-02,1584.0469970703125
2020-11-03,1648.677490234375
2020-11-04,1691.8697509765625
2020-11-05,1746.1715087890625
2020-11-06,1761.418212890625
2020-11-09,2091.720458984375
2020-11-10,1982.3074951171875
2020-11-11,1974.9805908203125
2020-11-12,1938.3450927734375
2020-11-13,2027.1689453125
2020-11-16,2083.198974609375
2020-11-17,2055.193603515625
2020-11-18,2019.0023193359375
2020-11-19,1985.7935791015625
2020-11-20,1967.8212890625
2020-11-23,1994.552490234375
2020-11-24,2077.115478515625
2020-11-25,2037.9620361328125
2020-11-27,2026.9715576171875
2020-11-30,2003.0545654296875
2020-12-01,2026.9715576171875
2020-12-02,2052.399169921875
2020-12-03,2070.380859375
2020-12-04,2098.425537109375
2020-12-07,2102.128662109375
2020-12-08,2060.526123046875
2020-12-09,2080.72998046875
2020-12-10,2078.51806640625
2020-12-11,2063.053955078125
2020-12-14,2040.1446533203125
2020-12-15,2071.782958984375
2020-12-16,2072.434814453125
2020-12-17,2086.970703125
2020-12-18,2073.363037109375
2020-12-21,2042.3070068359375
2020-12-22,2027.1195068359375
2020-12-23,2074.548095703125
2020-12-24,2062.204833984375
2020-12-28,2111.15380859375
2020-12-29,2158.039794921875
2020-12-30,2177.65087890625
2020-12-31,2199.3857421875
2021-01-04,2136.986572265625
2021-01-05,2160.676513671875
2021-01-06,2221.6435546875
2021-01-07,2211.807861328125
2021-01-08,2252.976318359375
2021-01-11,2193.46044921875
2021-01-12,2168.8427734375
2021-01-13,2155.096923828125
2021-01-14,2155.26513671875
2021-01-15,2092.6982421875
2021-01-19,2135.95947265625
2021-01-20,2133.00732421875
2021-01-21,2083.524169921875
2021-01-22,2040.371337890625
2021-01-25,1993.1600341796875
2021-01-26,1958.3316650390625
2021-01-27,1862.4769287109375
2021-01-28,2008.6337890625
2021-01-29,1919.98779296875
2021-02-01,1965.5401611328125
2021-02-02,2039.670654296875
2021-02-03,2001.9190673828125
2021-02-04,2056.862548828125
2021-02-05,2070.173828125
2021-02-08,2073.2744140625
2021-02-09,2059.173095703125
2021-02-10,2114.946044921875
2021-02-11,2132.226806640625
2021-02-12,2123.6552734375
2021-02-16,2156.815185546875
2021-02-17,2205.803955078125
2021-02-18,2231.498291015625
2021-02-19,2264.34228515625
2021-02-22,2320.598876953125
2021-02-23,2329.83154296875
2021-02-24,2412.908447265625
2021-02-25,2244.739990234375
2021-02-26,2299.357666015625
2021-03-01,2291.4482421875
2021-03-02,2253.637451171875
2021-03-03,2246.517822265625
2021-03-04,2191.564697265625
2021-03-05,2278.216064453125
2021-03-08,2339.084228515625
2021-03-09,2337.15869140625
2021-03-10,2339.656982421875
2021-03-11,2332.488037109375
2021-03-12,2370.97998046875
2021-03-15,2408.95849609375
2021-03-16,2366.555908203125
2021-03-17,2430.959716796875
2021-03-18,2317.56689453125
2021-03-19,2259.0986328125
2021-03-22,2203.947509765625
2021-03-23,2187.268798828125
2021-03-24,2175.152587890625
2021-03-25,2240.50390625
2021-03-26,2294.4404296875
2021-03-29,2321.921630859375
2021-03-30,2305.657958984375
2021-03-31,2300.671630859375
2021-04-01,2352.6328125
2021-04-05,2379.017822265625
2021-04-06,2391.677490234375
2021-04-07,2380.45947265625
2021-04-08,2397.592529296875
2021-04-09,2419.38623046875
2021-04-12,2378.8896484375
2021-04-13,2374.189208984375
2021-04-14,2423.494140625
2021-04-15,2402.7470703125
2021-04-16,2445.889892578125
2021-04-19,2425.44921875
2021-04-20,2315.6416015625
2021-04-21,2328.212158203125
2021-04-22,2317.665771484375
2021-04-23,2365.440185546875
2021-04-26,2427.473876953125
2021-04-27,2433.2998046875
2021-04-28,2473.737548828125
2021-04-29,2470.113037109375
2021-04-30,2435.205810546875
2021-05-03,2409.88623046875
2021-05-04,2353.106689453125
2021-05-05,2308.650146484375
2021-05-06,2250.813232421875
2021-05-07,2297.9462890625
2021-05-10,2234.76708984375
2021-05-11,2219.539794921875
2021-05-12,2145.05419921875
2021-05-13,2179.635498046875
2021-05-14,2253.904296875
2021-05-17,2195.31689453125
2021-05-18,2183.931640625
2021-05-19,2241.590576171875
2021-05-20,2277.17919921875
2021-05-21,2264.667724609375
2021-05-24,2319.07763671875
2021-05-25,2309.726318359375
2021-05-26,2317.61669921875
2021-05-27,2305.549560546875
2021-05-28,2331.984375
2021-06-01,2299.130859375
2021-06-02,2288.900390625
2021-06-03,2267.0673828125
2021-06-04,2286.6982421875
2021-06-07,2269.743408203125
2021-06-08,2274.89794921875
2021-06-09,2285.0888671875
2021-06-10,2295.3486328125
2021-06-11,2275.520751953125
2021-06-14,2276.181640625
2021-06-15,2273.140380859375
2021-06-16,2269.457275390625
2021-06-17,2265.280029296875
2021-06-18,2214.53369140625
2021-06-21,2234.7373046875
2021-06-22,2222.719482421875
2021-06-23,2218.15771484375
2021-06-24,2218.108154296875
2021-06-25,2253.09423828125
2021-06-28,2176.949951171875
2021-06-29,2144.9951171875
2021-06-30,2160.6962890625
2021-07-01,2182.3515625
2021-07-02,2210.85986328125
2021-07-06,2194.49755859375
2021-07-07,2139.642822265625
2021-07-08,2136.828369140625
2021-07-09,2167.509521484375
2021-07-12,2176.406494140625
2021-07-13,2161.041259765625
2021-07-14,2149.36962890625
2021-07-15,2142.22998046875
2021-07-16,2117.869140625
2021-07-19,2041.6650390625
2021-07-20,2103.7578125
2021-07-21,2166.561767578125
2021-07-22,2166.936767578125
2021-07-23,2174.99462890625
2021-07-26,2202.772705078125
2021-07-27,2218.068603515625
2021-07-28,2198.457275390625
2021-07-29,2186.6171875
2021-07-30,2150.9892578125
2021-08-02,2143.760498046875
2021-08-03,2112.507080078125
2021-08-04,2059.5283203125
2021-08-05,2180.070068359375
2021-08-06,2155.650146484375
2021-08-09,2130.765380859375
2021-08-10,2172.921142578125
2021-08-11,2172.674072265625
2021-08-12,2165.71240234375
2021-08-13,2175.833740234375
2021-08-16,2104.2119140625
2021-08-17,2086.8125
2021-08-18,2060.1904296875
2021-08-19,2049.870849609375
2021-08-20,2048.76513671875
2021-08-23,2110.5615234375
2021-08-24,2205.15234375
2021-08-25,2235.447998046875
2021-08-26,2248.295166015625
2021-08-27,2276.606201171875
2021-08-30,2249.19384765625
2021-08-31,2270.87890625
2021-09-01,2258.219482421875
2021-09-02,2271.6591796875
2021-09-03,2275.59912109375
2021-09-07,2309.291748046875
2021-09-08,2286.955322265625
2021-09-09,2289.640869140625
2021-09-10,2275.94482421875
2021-09-13,2293.04833984375
2021-09-14,2299.506103515625
2021-09-15,2346.223876953125
2021-09-16,2315.6416015625
2021-09-17,2296.257568359375
2021-09-20,2311.4345703125
2021-09-21,2296.504638671875
2021-09-22,2375.986572265625
2021-09-23,2444.517578125
2021-09-24,2460.15966796875
2021-09-27,2445.514892578125
2021-09-28,2402.29296875
2021-09-29,2348.050537109375
2021-09-30,2344.150146484375
2021-10-01,2425.12353515625
2021-10-04,2428.727783203125
2021-10-05,2401.888427734375
2021-10-06,2417.549560546875
2021-10-07,2438.08935546875
2021-10-08,2443.39208984375
2021-10-11,2436.518798828125
2021-10-12,2433.8427734375
2021-10-13,2431.699951171875
2021-10-14,2464.968505859375
2021-10-15,2506.560791015625
2021-10-18,2470.804443359375
2021-10-19,2432.26318359375
2021-10-20,2354.3310546875
2021-10-21,2380.943603515625
2021-10-22,2364.610595703125
2021-10-25,2382.770263671875
2021-10-26,2412.4443359375
2021-10-27,2397.691650390625
2021-10-28,2399.350341796875
2021-10-29,2390.472900390625
2021-11-01,2458.52001953125
2021-11-02,2423.10888671875
2021-11-03,2404.8408203125
2021-11-04,2406.5
2021-11-05,2586.181396484375
2021-11-08,2606.810302734375
2021-11-09,2615.0458984375
2021-11-10,2537.607421875
2021-11-11,2448.003662109375
2021-11-12,2420.956298828125
2021-11-15,2374.900146484375
2021-11-16,2350.529296875
2021-11-17,2336.753662109375
2021-11-18,2346.233154296875
2021-11-19,2310.6943359375
2021-11-22,2268.37060546875
2021-11-23,2311.81982421875
2021-11-24,2294.035400390625
2021-11-26,2128.5732421875
2021-11-29,2154.692138671875
2021-11-30,2075.535888671875
2021-12-01,2041.1317138671875
2021-12-02,2144.73828125
2021-12-03,2087.968017578125
2021-12-06,2199.395751953125
2021-12-07,2216.923095703125
2021-12-08,2278.314697265625
2021-12-09,2239.220458984375
2021-12-10,2208.36181640625
2021-12-13,2122.598876953125
2021-12-14,2098.32666015625
2021-12-15,2103.70849609375
2021-12-16,2137.80615234375
2021-12-17,2182.7861328125
2021-12-20,2181.09716796875
2021-12-21,2336.1318359375
2021-12-22,2355.318359375
2021-12-23,2372.175048828125
2021-12-27,2364.531982421875
2021-12-28,2357.02685546875
2021-12-29,2354.82470703125
2021-12-30,2365.923583984375
2021-12-31,2369.192626953125
2022-01-03,2430.603759765625
2022-01-04,2434.070068359375
2022-01-05,2383.08642578125
2022-01-06,2399.547607421875
2022-01-07,2404.100341796875
2022-01-10,2396.022216796875
2022-01-11,2438.503662109375
2022-01-12,2405.60107421875
2022-01-13,2428.194580078125
2022-01-14,2420.264892578125
2022-01-18,2354.3603515625
2022-01-19,2347.330078125
2022-01-20,2403.171875
2022-01-21,2316.49072265625
2022-01-24,2320.20361328125
2022-01-25,2299.86181640625
2022-01-26,2340.950439453125
2022-01-27,2330.108154296875
2022-01-28,2382.730712890625
2022-01-31,2425.38037109375
2022-02-01,2434.771240234375
2022-02-02,2410.419921875
2022-02-03,2407.003173828125
2022-02-04,2412.345703125
2022-02-07,2451.96337890625
2022-02-08,2509.562744140625
2022-02-09,2594.09130859375
2022-02-10,2595.4736328125
2022-02-11,2498.3349609375
2022-02-14,2513.789306640625
2022-02-15,2602.16845703125
2022-02-16,2669.416259765625
2022-02-17,2591.09912109375
2022-02-18,2583.653564453125
2022-02-22,2486.692626953125
2022-02-23,2438.908935546875
2022-02-24,2266.267333984375
2022-02-25,2252.89697265625
2022-02-28,2145.05419921875
2022-03-01,2046.05908203125
2022-03-02,2136.43359375
2022-03-03,2075.7431640625
2022-03-04,1960.18798828125
2022-03-07,1794.409912109375
2022-03-08,1875.7486572265625
2022-03-09,2009.9866943359375
2022-03-10,2004.940673828125
2022-03-11,1992.14306640625
2022-03-14,1974.9112548828125
2022-03-15,2054.13671875
2022-03-16,2174.8662109375
2022-03-17,2134.08349609375
2022-03-18,2158.938232421875
2022-03-21,2134.330078125
2022-03-22,2174.39208984375
2022-03-23,2132.7109375
2022-03-24,2233.6708984375
2022-03-25,2219.786865234375
2022-03-28,2248.315185546875
2022-03-29,2342.224365234375
2022-03-30,2298.844482421875
2022-03-31,2319.048583984375
2022-04-01,2338.185791015625
2022-04-04,2345.236328125
2022-04-05,2269.230224609375
2022-04-06,2194.319580078125
2022-04-07,2185.4912109375
2022-04-08,2140.284912109375
2022-04-11,2142.052490234375
2022-04-12,2154.06982421875
2022-04-13,2231.814453125
2022-04-14,2199.4052734375
2022-04-18,2171.775390625
2022-04-19,2211.34375
2022-04-20,2223.6083984375
2022-04-21,2211.28466796875
2022-04-22,2186.153564453125
2022-04-25,2217.92041015625
2022-04-26,2132.918212890625
2022-04-27,2230.66845703125
2022-04-28,2288.7822265625
2022-04-29,2182.6376953125
2022-05-02,2165.46533203125
2022-05-03,2079.564697265625
2022-05-04,2076.9970703125
2022-05-05,2144.71826171875
2022-05-06,2166.759033203125
2022-05-09,1998.2357177734375
2022-05-10,2019.377685546875
2022-05-11,2046.207275390625
2022-05-12,2027.3466796875
2022-05-13,2075.574951171875
2022-05-16,2020.394775390625
2022-05-17,2119.7158203125
2022-05-18,2024.7098388671875
2022-05-19,2077.06591796875
2022-05-20,2089.40966796875
2022-05-23,2080.275390625
2022-05-24,2024.3941650390625
2022-05-25,2120.337646484375
2022-05-26,2193.69775390625
2022-05-27,2237.611083984375
2022-05-31,2215.4716796875
2022-06-01,2210.5439453125
2022-06-02,2342.658935546875
2022-06-03,2306.626220703125
2022-06-06,2317.912841796875
2022-06-07,2297.600341796875
2022-06-08,2316.431640625
2022-06-09,2249.322509765625
2022-06-10,2078.6064453125
2022-06-13,1954.53955078125
2022-06-14,1927.077880859375
2022-06-15,1948.5357666015625
2022-06-16,1823.1256103515625
2022-06-17,1882.9967041015625
2022-06-21,1913.035888671875
2022-06-22,1866.179931640625
2022-06-23,1812.0858154296875
2022-06-24,1906.8740234375
2022-06-27,1872.4996337890625
2022-06-28,1815.4036865234375
2022-06-29,1787.665283203125
2022-06-30,1727.09326171875
2022-07-01,1745.845458984375
2022-07-05,1765.5753173828125
2022-07-06,1728.93994140625
2022-07-07,1763.5611572265625
2022-07-08,1747.3267822265625
2022-07-11,1702.9593505859375
2022-07-12,1716.4879150390625
2022-07-13,1716.2706298828125
2022-07-14,1652.9532470703125
2022-07-15,1677.32421875
2022-07-18,1717.0208740234375
2022-07-19,1811.8291015625
2022-07-20,1811.8291015625
2022-07-21,1806.5064697265625
2022-07-22,1787.2210693359375
2022-07-25,1811.7005615234375
2022-07-26,1773.3172607421875
2022-07-27,1854.0733642578125
2022-07-28,1888.98095703125
2022-07-29,1911.4559326171875
2022-08-01,1882.79931640625
2022-08-02,1931.8079833984375
2022-08-03,1941.8603515625
2022-08-04,1922.8712158203125
2022-08-05,1900.8701171875
2022-08-08,1931.314208984375
2022-08-09,1932.70654296875
2022-08-10,1998.3541259765625
2022-08-11,2037.9224853515625
2022-08-12,2094.42578125
2022-08-15,2103.09619140625
2022-08-16,2124.406005859375
2022-08-17,2102.987548828125
2022-08-18,2117.87890625
2022-08-19,2060.792724609375
2022-08-22,1947.972900390625
2022-08-23,1967.8804931640625
2022-08-24,1966.033935546875
2022-08-25,1983.3939208984375
2022-08-26,1887.03564453125
2022-08-29,1874.8896484375
2022-08-30,1856.6903076171875
2022-08-31,1852.32568359375
2022-09-01,1829.3173828125
2022-09-02,1814.900146484375
2022-09-06,1792.1287841796875
2022-09-07,1849.007568359375
2022-09-08,1882.1573486328125
2022-09-09,1956.2281494140625
2022-09-12,1988.1141357421875
2022-09-13,1896.75244140625
2022-09-14,1942.7491455078125
2022-09-15,1932.2720947265625
2022-09-16,1852.9576416015625
2022-09-19,1879.165283203125
2022-09-20,1872.8848876953125
2022-09-21,1784.0809326171875
2022-09-22,1699.0390625
2022-09-23,1648.9736328125
2022-09-26,1648.3515625
2022-09-27,1648.2626953125
2022-09-28,1705.260009765625
2022-09-29,1657.900634765625
2022-09-30,1622.6376953125
2022-10-03,1657.910400390625
2022-10-04,1737.0174560546875
2022-10-05,1705.09228515625
2022-10-06,1688.3248291015625
2022-10-07,1664.0625
2022-10-10,1650.4056396484375
2022-10-11,1614.145263671875
2022-10-12,1654.6419677734375
2022-10-13,1670.9451904296875
2022-10-14,1649.5762939453125
2022-10-17,1725.6121826171875
2022-10-18,1751.750732421875
2022-10-19,1749.637451171875
2022-10-20,1751.4149169921875
2022-10-21,1799.9693603515625
2022-10-24,1785.91748046875
2022-10-25,1851.140625
2022-10-26,1828.3397216796875
2022-10-27,1810.782470703125
2022-10-28,1848.2867431640625
2022-10-31,1846.0748291015625
2022-11-01,1865.8638916015625
2022-11-02,1755.9178466796875
2022-11-03,1802.87255859375
2022-11-04,1850.933349609375
