Date,GEN
2016-12-19,11.93868637084961
2016-12-20,11.9041748046875
2016-12-21,11.953469276428223
2016-12-22,11.884458541870117
2016-12-23,11.899250030517578
2016-12-27,12.007691383361816
2016-12-28,11.9041748046875
2016-12-29,11.943611145019531
2016-12-30,11.776017189025879
2017-01-03,11.835168838500977
2017-01-04,11.93868637084961
2017-01-05,12.150641441345215
2017-01-06,12.328092575073242
2017-01-09,12.318231582641602
2017-01-10,12.387246131896973
2017-01-11,12.554840087890625
2017-01-12,12.668216705322266
2017-01-13,12.885101318359375
2017-01-17,12.914677619934082
2017-01-18,13.018190383911133
2017-01-19,13.092130661010742
2017-01-20,13.136492729187012
2017-01-23,13.190714836120605
2017-01-24,13.481542587280273
2017-01-25,13.437177658081055
2017-01-26,13.4125337600708
2017-01-27,13.481542587280273
2017-01-30,13.442111015319824
2017-01-31,13.580123901367188
2017-02-01,13.432247161865234
2017-02-02,13.68364429473877
2017-02-03,14.004044532775879
2017-02-06,13.930106163024902
2017-02-07,14.018831253051758
2017-02-08,14.102630615234375
2017-02-09,14.289941787719727
2017-02-10,14.304730415344238
2017-02-13,14.324448585510254
2017-02-14,14.137133598327637
2017-02-15,14.095125198364258
2017-02-16,14.070413589477539
2017-02-17,14.233506202697754
2017-02-21,14.238445281982422
2017-02-22,14.134662628173828
2017-02-23,14.124780654907227
2017-02-24,14.253273963928223
2017-02-27,14.174201011657715
2017-02-28,14.119836807250977
2017-03-01,14.37682819366455
2017-03-02,14.431191444396973
2017-03-03,14.441078186035156
2017-03-06,14.391656875610352
2017-03-07,14.47567367553711
2017-03-08,14.643708229064941
2017-03-09,14.628884315490723
2017-03-10,14.841398239135742
2017-03-13,15.197235107421875
2017-03-14,15.147814750671387
2017-03-15,15.18240737915039
2017-03-16,15.187348365783691
2017-03-17,15.172523498535156
2017-03-20,15.212060928344727
2017-03-21,14.826571464538574
2017-03-22,15.152756690979004
2017-03-23,15.172523498535156
2017-03-24,15.058856010437012
2017-03-27,15.058856010437012
2017-03-28,15.004488945007324
2017-03-29,15.236774444580078
2017-03-30,15.147814750671387
2017-03-31,15.162637710571289
2017-04-03,14.945183753967285
2017-04-04,15.014371871948242
2017-04-05,14.96495246887207
2017-04-06,15.10333251953125
2017-04-07,15.226881980895996
2017-04-10,15.152756690979004
2017-04-11,15.024256706237793
2017-04-12,14.85128402709961
2017-04-13,14.846339225769043
2017-04-17,14.950128555297852
2017-04-18,15.024256706237793
2017-04-19,15.029199600219727
2017-04-20,15.073678970336914
2017-04-21,15.172523498535156
2017-04-24,15.305957794189453
2017-04-25,15.444341659545898
2017-04-26,15.444341659545898
2017-04-27,15.558012008666992
2017-04-28,15.632146835327148
2017-05-01,15.874320983886719
2017-05-02,15.770527839660645
2017-05-03,15.775469779968262
2017-05-04,15.923738479614258
2017-05-05,15.96327018737793
2017-05-08,16.03740882873535
2017-05-09,15.997867584228516
2017-05-10,16.378419876098633
2017-05-11,15.548126220703125
2017-05-12,15.325730323791504
2017-05-15,15.815004348754883
2017-05-16,15.478940963745117
2017-05-17,14.885876655578613
2017-05-18,14.698071479797363
2017-05-19,14.342233657836914
2017-05-22,14.619000434875488
2017-05-23,14.722785949707031
2017-05-24,14.762322425842285
2017-05-25,14.801857948303223
2017-05-26,14.63382339477539
2017-05-30,14.856225967407227
2017-05-31,14.979776382446289
2017-06-01,14.994601249694824
2017-06-02,14.866106033325195
2017-06-05,14.898311614990234
2017-06-06,14.997404098510742
2017-06-07,14.997404098510742
2017-06-08,14.918128967285156
2017-06-09,14.719944953918457
2017-06-12,14.630765914916992
2017-06-13,14.52176284790039
2017-06-14,14.412763595581055
2017-06-15,14.075858116149902
2017-06-16,14.095678329467773
2017-06-19,14.308723449707031
2017-06-20,14.150177955627441
2017-06-21,14.343405723571777
2017-06-22,14.274035453796387
2017-06-23,14.135311126708984
2017-06-26,14.298810958862305
2017-06-27,13.927221298217773
2017-06-28,14.313673973083496
2017-06-29,13.902450561523438
2017-06-30,13.99658489227295
2017-07-03,13.610130310058594
2017-07-05,13.768675804138184
2017-07-06,13.733990669250488
2017-07-07,14.075858116149902
2017-07-10,14.36817455291748
2017-07-11,14.373130798339844
2017-07-12,14.823992729187012
2017-07-13,15.041994094848633
2017-07-14,14.903264045715332
2017-07-17,15.12126636505127
2017-07-18,15.146039009094238
2017-07-19,15.368996620178223
2017-07-20,15.443312644958496
2017-07-21,15.448264122009277
2017-07-24,15.398720741271973
2017-07-25,15.616719245910645
2017-07-26,15.492856979370117
2017-07-27,15.32935905456543
2017-07-28,15.373948097229004
2017-07-31,15.354126930236816
2017-08-01,15.45322036743164
2017-08-02,15.314492225646973
2017-08-03,14.997404098510742
2017-08-04,14.452401161193848
2017-08-07,14.303767204284668
2017-08-08,14.115492820739746
2017-08-09,14.169992446899414
2017-08-10,13.793448448181152
2017-08-11,14.016400337219238
2017-08-14,14.155130386352539
2017-08-15,14.075858116149902
2017-08-16,14.021358489990234
2017-08-17,13.929459571838379
2017-08-18,14.13313102722168
2017-08-21,13.979131698608398
2017-08-22,14.287131309509277
2017-08-23,14.5106782913208
2017-08-24,14.59512710571289
2017-08-25,14.639836311340332
2017-08-28,14.863383293151855
2017-08-29,14.749127388000488
2017-08-30,14.848478317260742
2017-08-31,14.893193244934082
2017-09-01,14.833579063415527
2017-09-05,14.808738708496094
2017-09-06,14.704418182373047
2017-09-07,15.201188087463379
2017-09-08,15.712861061096191
2017-09-11,16.269241333007812
2017-09-12,16.75607681274414
2017-09-13,16.433183670043945
2017-09-14,16.36859893798828
2017-09-15,16.512662887573242
2017-09-18,16.775955200195312
2017-09-19,16.96969223022461
2017-09-20,16.75111198425293
2017-09-21,16.41330909729004
2017-09-22,16.40337562561035
2017-09-25,16.318925857543945
2017-09-26,16.264278411865234
2017-09-27,16.41827964782715
2017-09-28,16.428213119506836
2017-09-29,16.299053192138672
2017-10-02,16.284149169921875
2017-10-03,16.40337562561035
2017-10-04,16.51763153076172
2017-10-05,16.741180419921875
2017-10-06,16.850467681884766
2017-10-09,16.20963478088379
2017-10-10,15.692994117736816
2017-10-11,15.70292854309082
2017-10-12,15.846991539001465
2017-10-13,16.075504302978516
2017-10-16,15.926471710205078
2017-10-17,15.901634216308594
2017-10-18,15.971182823181152
2017-10-19,16.060606002807617
2017-10-20,16.22454261779785
2017-10-23,16.005958557128906
2017-10-24,16.075504302978516
2017-10-25,15.986088752746582
2017-10-26,15.827120780944824
2017-10-27,15.941374778747559
2017-10-30,16.100339889526367
2017-10-31,16.14505386352539
2017-11-01,15.97614860534668
2017-11-02,14.59512710571289
2017-11-03,14.843513488769531
2017-11-06,14.356677055358887
2017-11-07,14.247387886047363
2017-11-08,14.421258926391602
2017-11-09,14.202681541442871
2017-11-10,14.088421821594238
2017-11-13,13.894680976867676
2017-11-14,13.959260940551758
2017-11-15,13.765518188476562
2017-11-16,14.048680305480957
2017-11-17,13.966497421264648
2017-11-20,14.041210174560547
2017-11-21,14.001364707946777
2017-11-22,14.160752296447754
2017-11-24,14.225502967834473
2017-11-27,14.364969253540039
2017-11-28,14.429719924926758
2017-11-29,14.230484008789062
2017-11-30,14.429719924926758
2017-12-01,14.499454498291016
2017-12-04,13.822047233581543
2017-12-05,13.667640686035156
2017-12-06,13.627790451049805
2017-12-07,13.727410316467285
2017-12-08,13.936610221862793
2017-12-11,14.554244041442871
2017-12-12,14.404814720153809
2017-12-13,14.260370254516602
2017-12-14,14.320137023925781
2017-12-15,14.434700965881348
2017-12-18,14.270331382751465
2017-12-19,14.100980758666992
2017-12-20,14.026265144348145
2017-12-21,14.185656547546387
2017-12-22,14.105958938598633
2017-12-26,14.06113052368164
2017-12-27,14.1707124710083
2017-12-28,14.185656547546387
2017-12-29,13.976456642150879
2018-01-02,14.399833679199219
2018-01-03,14.399833679199219
2018-01-04,14.429719924926758
2018-01-05,14.698690414428711
2018-01-08,14.728577613830566
2018-01-09,14.449646949768066
2018-01-10,14.275312423706055
2018-01-11,14.330103874206543
2018-01-12,14.355005264282227
2018-01-16,13.881818771362305
2018-01-17,13.707486152648926
2018-01-18,13.573001861572266
2018-01-19,13.677603721618652
2018-01-22,13.21935749053955
2018-01-23,13.25422191619873
2018-01-24,13.348862648010254
2018-01-25,13.523193359375
2018-01-26,13.80212116241455
2018-01-29,13.483345031738281
2018-01-30,13.259207725524902
2018-01-31,13.563042640686035
2018-02-01,13.627790451049805
2018-02-02,13.458442687988281
2018-02-05,13.343880653381348
2018-02-06,13.488326072692871
2018-02-07,13.239277839660645
2018-02-08,12.746169090270996
2018-02-09,12.905561447143555
2018-02-12,13.000199317932129
2018-02-13,13.239277839660645
2018-02-14,13.458442687988281
2018-02-15,13.797142028808594
2018-02-16,13.722431182861328
2018-02-20,13.458442687988281
2018-02-21,13.500898361206055
2018-02-22,13.475924491882324
2018-02-23,13.700690269470215
2018-02-26,13.60079574584961
2018-02-27,13.14626407623291
2018-02-28,13.131288528442383
2018-03-01,13.241168022155762
2018-03-02,13.440960884094238
2018-03-05,13.530864715576172
2018-03-06,13.46593189239502
2018-03-07,13.605788230895996
2018-03-08,13.800583839416504
2018-03-09,13.910470962524414
2018-03-12,13.865517616271973
2018-03-13,13.65573501586914
2018-03-14,13.670719146728516
2018-03-15,13.755629539489746
2018-03-16,13.670719146728516
2018-03-19,13.321081161499023
2018-03-20,13.246162414550781
2018-03-21,13.450950622558594
2018-03-22,13.286123275756836
2018-03-23,12.836592674255371
2018-03-26,13.091324806213379
2018-03-27,12.741689682006836
2018-03-28,12.806622505187988
2018-03-29,12.911513328552246
2018-04-02,12.58685302734375
2018-04-03,12.8266019821167
2018-04-04,13.036384582519531
2018-04-05,13.061355590820312
2018-04-06,12.986435890197754
2018-04-09,12.976444244384766
2018-04-10,13.211198806762695
2018-04-11,13.401005744934082
2018-04-12,13.785599708557129
2018-04-13,13.745640754699707
2018-04-16,13.86052131652832
2018-04-17,13.945432662963867
2018-04-18,13.94044017791748
2018-04-19,13.910470962524414
2018-04-20,13.840538024902344
2018-04-23,13.865517616271973
2018-04-24,13.83055305480957
2018-04-25,14.225141525268555
2018-04-26,14.305058479309082
2018-04-27,13.885498046875
2018-04-30,13.880501747131348
2018-05-01,13.820565223693848
2018-05-02,13.945432662963867
2018-05-03,13.850531578063965
2018-05-04,13.905473709106445
2018-05-07,14.205162048339844
2018-05-08,14.285079956054688
2018-05-09,14.359997749328613
2018-05-10,14.574774742126465
2018-05-11,9.74981689453125
2018-05-14,10.688836097717285
2018-05-15,11.153347969055176
2018-05-16,11.163337707519531
2018-05-17,11.148353576660156
2018-05-18,11.083422660827637
2018-05-21,10.783735275268555
2018-05-22,10.673848152160645
2018-05-23,10.64887809753418
2018-05-24,10.48404598236084
2018-05-25,10.519012451171875
2018-05-29,10.499029159545898
2018-05-30,10.514017105102539
2018-05-31,10.379158020019531
2018-06-01,10.499029159545898
2018-06-04,10.563963890075684
2018-06-05,10.658863067626953
2018-06-06,10.75876235961914
2018-06-07,10.676061630249023
2018-06-08,10.686083793640137
2018-06-11,10.625934600830078
2018-06-12,10.741220474243164
2018-06-13,10.666032791137695
2018-06-14,10.706130981445312
2018-06-15,10.65600872039795
2018-06-18,10.605888366699219
2018-06-19,10.52067756652832
2018-06-20,10.5307035446167
2018-06-21,10.425445556640625
2018-06-22,10.38534927368164
2018-06-25,10.260043144226074
2018-06-26,10.19488525390625
2018-06-27,10.089627265930176
2018-06-28,10.169824600219727
2018-06-29,10.350264549255371
2018-07-02,10.470558166503906
2018-07-03,10.430462837219238
2018-07-05,10.600875854492188
2018-07-06,10.666032791137695
2018-07-09,10.811387062072754
2018-07-10,10.731194496154785
2018-07-11,10.666032791137695
2018-07-12,10.836450576782227
2018-07-13,10.861513137817383
2018-07-16,10.801365852355957
2018-07-17,10.811387062072754
2018-07-18,10.806377410888672
2018-07-19,10.671048164367676
2018-07-20,10.625934600830078
2018-07-23,10.480579376220703
2018-07-24,10.300138473510742
2018-07-25,10.370311737060547
2018-07-26,10.325200080871582
2018-07-27,10.390362739562988
2018-07-30,10.17984676361084
2018-07-31,10.13473892211914
2018-08-01,10.239998817443848
2018-08-02,10.465544700622559
2018-08-03,9.648551940917969
2018-08-06,9.813955307006836
2018-08-07,9.743782043457031
2018-08-08,9.743782043457031
2018-08-09,9.638525009155273
2018-08-10,9.61346435546875
2018-08-13,9.428010940551758
2018-08-14,9.352827072143555
2018-08-15,9.297693252563477
2018-08-16,9.72874641418457
2018-08-17,9.791641235351562
2018-08-20,9.741329193115234
2018-08-21,9.83692741394043
2018-08-22,9.912405967712402
2018-08-23,9.872150421142578
2018-08-24,9.942594528198242
2018-08-27,10.093545913696289
2018-08-28,10.194177627563477
2018-08-29,10.350156784057617
2018-08-30,10.16398811340332
2018-08-31,10.143858909606934
2018-09-04,10.083481788635254
2018-09-05,10.002972602844238
2018-09-06,9.967751502990723
2018-09-07,9.977815628051758
2018-09-10,10.008002281188965
2018-09-11,10.06838321685791
2018-09-12,10.11367130279541
2018-09-13,10.083481788635254
2018-09-14,10.078445434570312
2018-09-17,9.96271800994873
2018-09-18,10.390414237976074
2018-09-19,10.400476455688477
2018-09-20,10.415572166442871
2018-09-21,10.516202926635742
2018-09-24,10.91370677947998
2018-09-25,10.667154312133789
2018-09-26,10.58161449432373
2018-09-27,10.697344779968262
2018-09-28,10.707406044006348
2018-10-01,10.460858345031738
2018-10-02,10.345126152038574
2018-10-03,10.410536766052246
2018-10-04,10.274686813354492
2018-10-05,10.083481788635254
2018-10-08,10.234430313110352
2018-10-09,10.018067359924316
2018-10-10,10.013038635253906
2018-10-11,9.791641235351562
2018-10-12,9.857054710388184
2018-10-15,9.952656745910645
2018-10-16,10.395444869995117
2018-10-17,10.350156784057617
2018-10-18,10.048257827758789
2018-10-19,9.897308349609375
2018-10-22,9.902338981628418
2018-10-23,9.801704406738281
2018-10-24,9.348854064941406
2018-10-25,9.555155754089355
2018-10-26,9.384078025817871
2018-10-29,9.057019233703613
2018-10-30,8.896005630493164
2018-10-31,9.132494926452637
2018-11-01,9.424330711364746
2018-11-02,9.811768531799316
2018-11-05,10.073420524597168
2018-11-06,11.341398239135742
2018-11-07,11.477255821228027
2018-11-08,11.265925407409668
2018-11-09,11.195478439331055
2018-11-12,10.984150886535645
2018-11-13,10.99421501159668
2018-11-14,11.25083065032959
2018-11-15,11.733869552612305
2018-11-16,11.655630111694336
2018-11-19,11.236650466918945
2018-11-20,10.908537864685059
2018-11-21,10.863103866577148
2018-11-23,10.953969955444336
2018-11-26,11.150837898254395
2018-11-27,11.029685020446777
2018-11-28,11.357799530029297
2018-11-29,11.398184776306152
2018-11-30,11.160932540893555
2018-12-03,11.287130355834961
2018-12-04,11.085213661193848
2018-12-06,11.261892318725586
2018-12-07,10.994353294372559
2018-12-10,11.14578914642334
2018-12-11,11.246747970581055
2018-12-12,11.483999252319336
2018-12-13,11.347704887390137
2018-12-14,10.888344764709473
2018-12-17,10.423933029174805
2018-12-18,10.459275245666504
2018-12-19,10.312885284423828
2018-12-20,9.87371826171875
2018-12-21,9.308349609375
2018-12-24,9.066049575805664
2018-12-26,9.343683242797852
2018-12-27,9.394161224365234
2018-12-28,9.368924140930176
2018-12-31,9.540553092956543
2019-01-02,9.560748100280762
2019-01-03,9.379019737243652
2019-01-04,9.772758483886719
2019-01-07,9.757613182067871
2019-01-08,9.88381290435791
2019-01-09,10.06048583984375
2019-01-10,10.131158828735352
2019-01-11,10.035249710083008
2019-01-14,9.752567291259766
2019-01-15,9.949433326721191
2019-01-16,9.964576721191406
2019-01-17,10.100871086120605
2019-01-18,10.151354789733887
2019-01-22,9.994864463806152
2019-01-23,9.984768867492676
2019-01-24,10.110966682434082
2019-01-25,10.287641525268555
2019-01-28,10.524894714355469
2019-01-29,10.307835578918457
2019-01-30,10.50975227355957
2019-01-31,10.610709190368652
2019-02-01,11.564764976501465
2019-02-04,11.620294570922852
2019-02-05,11.509237289428711
2019-02-06,11.559717178344727
2019-02-07,11.38808822631836
2019-02-08,11.438569068908691
2019-02-11,11.317418098449707
2019-02-12,11.81716251373291
2019-02-13,11.620294570922852
2019-02-14,11.640484809875488
2019-02-15,11.724044799804688
2019-02-19,11.64301586151123
2019-02-20,11.379670143127441
2019-02-21,11.313830375671387
2019-02-22,11.48095703125
2019-02-25,11.465763092041016
2019-02-26,11.541729927062988
2019-02-27,11.470827102661133
2019-02-28,11.389796257019043
2019-03-01,11.410055160522461
2019-03-04,11.187222480773926
2019-03-05,11.212540626525879
2019-03-06,11.126445770263672
2019-03-07,11.085936546325684
2019-03-08,11.116320610046387
2019-03-11,11.334088325500488
2019-03-12,11.374602317810059
2019-03-13,11.622760772705078
2019-03-14,11.612628936767578
2019-03-15,11.658211708068848
2019-03-18,11.683531761169434
2019-03-19,11.75443172454834
2019-03-20,11.718981742858887
2019-03-21,11.946879386901855
2019-03-22,11.577178001403809
2019-03-25,11.587307929992676
2019-03-26,11.76456069946289
2019-03-27,11.56705093383789
2019-03-28,11.617693901062012
2019-03-29,11.64301586151123
2019-04-01,11.744301795959473
2019-04-02,11.724044799804688
2019-04-03,11.815205574035645
2019-04-04,11.668339729309082
2019-04-05,11.64301586151123
2019-04-08,12.276063919067383
2019-04-09,12.093748092651367
2019-04-10,12.022841453552246
2019-04-11,12.103875160217285
2019-04-12,12.134263038635254
2019-04-15,12.362156867980957
