Date,D
2017-09-26,55.541805267333984
2017-09-27,54.526283264160156
2017-09-28,54.703800201416016
2017-09-29,54.6328010559082
2017-10-02,54.49785614013672
2017-10-03,53.93682861328125
2017-10-04,54.59020233154297
2017-10-05,54.54758071899414
2017-10-06,54.54758071899414
2017-10-09,54.426849365234375
2017-10-10,55.208030700683594
2017-10-11,55.39976501464844
2017-10-12,55.84007263183594
2017-10-13,55.83300018310547
2017-10-16,56.12413787841797
2017-10-17,56.07442855834961
2017-10-18,56.017601013183594
2017-10-19,56.777496337890625
2017-10-20,56.81300735473633
2017-10-23,57.08287048339844
2017-10-24,57.061561584472656
2017-10-25,56.58574676513672
2017-10-26,57.104164123535156
2017-10-27,57.1751823425293
2017-10-30,57.864051818847656
2017-10-31,57.62260055541992
2017-11-01,57.160987854003906
2017-11-02,57.40953063964844
2017-11-03,57.28879928588867
2017-11-06,57.2106819152832
2017-11-07,57.80012893676758
2017-11-08,57.43793487548828
2017-11-09,57.69358825683594
2017-11-10,57.38822555541992
2017-11-13,58.12678527832031
2017-11-14,58.82984924316406
2017-11-15,58.396671295166016
2017-11-16,58.20492172241211
2017-11-17,57.75040817260742
2017-11-20,57.62967300415039
2017-11-21,57.78593444824219
2017-11-22,58.346961975097656
2017-11-24,58.382450103759766
2017-11-27,58.91507339477539
2017-11-28,59.61104965209961
2017-11-29,59.65366744995117
2017-11-30,60.29869842529297
2017-12-01,59.89733123779297
2017-12-04,59.88301467895508
2017-12-05,59.574806213378906
2017-12-06,59.86865997314453
2017-12-07,59.97617721557617
2017-12-08,60.119529724121094
2017-12-11,60.30587387084961
2017-12-12,59.7970085144043
2017-12-13,60.284385681152344
2017-12-14,60.47787857055664
2017-12-15,60.85775375366211
2017-12-18,59.30961227416992
2017-12-19,58.29901885986328
2017-12-20,57.761478424072266
2017-12-21,57.804481506347656
2017-12-22,57.65396499633789
2017-12-26,57.57512283325195
2017-12-27,57.8116569519043
2017-12-28,58.10550308227539
2017-12-29,58.09834289550781
2018-01-02,57.53928756713867
2018-01-03,55.3245849609375
2018-01-04,55.06657028198242
2018-01-05,55.07372283935547
2018-01-08,55.919471740722656
2018-01-09,55.338924407958984
2018-01-10,54.62218475341797
2018-01-11,54.62218475341797
2018-01-12,54.42867660522461
2018-01-16,53.948455810546875
2018-01-17,54.113311767578125
2018-01-18,53.67610549926758
2018-01-19,53.747772216796875
2018-01-22,53.67610549926758
2018-01-23,54.26381301879883
2018-01-24,54.156307220458984
2018-01-25,54.96621322631836
2018-01-26,54.113311767578125
2018-01-29,53.81945037841797
2018-01-30,53.98429489135742
2018-01-31,54.78703689575195
2018-02-01,54.39999008178711
2018-02-02,54.2423210144043
2018-02-05,53.532752990722656
2018-02-06,53.11705017089844
2018-02-07,52.86619186401367
2018-02-08,52.54365158081055
2018-02-09,53.31056594848633
2018-02-12,53.941287994384766
2018-02-13,53.80509567260742
2018-02-14,53.281890869140625
2018-02-15,54.055973052978516
2018-02-16,54.32832717895508
2018-02-20,53.57574462890625
2018-02-21,52.7085075378418
2018-02-22,52.737178802490234
2018-02-23,54.127647399902344
2018-02-26,54.46449661254883
2018-02-27,53.22455978393555
2018-02-28,53.08838653564453
2018-03-01,52.446842193603516
2018-03-02,52.555572509765625
2018-03-05,53.42546081542969
2018-03-06,52.86002731323242
2018-03-07,52.83829116821289
2018-03-08,52.79480743408203
2018-03-09,52.82379913330078
2018-03-12,52.89628601074219
2018-03-13,52.91801834106445
2018-03-14,53.29497528076172
2018-03-15,51.64218521118164
2018-03-16,51.18550109863281
2018-03-19,50.12714767456055
2018-03-20,49.61970901489258
2018-03-21,49.032535552978516
2018-03-22,49.19926452636719
2018-03-23,48.78606033325195
2018-03-26,49.36600112915039
2018-03-27,50.17788314819336
2018-03-28,49.141273498535156
2018-03-29,48.88031005859375
2018-04-02,48.63383865356445
2018-04-03,48.80781936645508
2018-04-04,48.53234100341797
2018-04-05,48.81507110595703
2018-04-06,48.003173828125
2018-04-09,48.111907958984375
2018-04-10,47.48125076293945
2018-04-11,47.03179931640625
2018-04-12,46.44463348388672
2018-04-13,46.35039520263672
2018-04-16,46.92306900024414
2018-04-17,47.61897659301758
2018-04-18,47.894439697265625
2018-04-19,47.887184143066406
2018-04-20,47.358009338378906
2018-04-23,47.03904724121094
2018-04-24,46.95930862426758
2018-04-25,46.973812103271484
2018-04-26,47.11878204345703
2018-04-27,48.097408294677734
2018-04-30,48.249637603759766
2018-05-01,48.03940963745117
2018-05-02,47.9814338684082
2018-05-03,47.50298309326172
2018-05-04,47.5319938659668
2018-05-07,47.17678451538086
2018-05-08,45.77046585083008
2018-05-09,45.42977523803711
2018-05-10,46.43737030029297
2018-05-11,46.90131759643555
2018-05-14,46.56061553955078
2018-05-15,46.770835876464844
2018-05-16,46.22715759277344
2018-05-17,46.16192626953125
2018-05-18,45.87919616699219
2018-05-21,46.190921783447266
2018-05-22,46.263404846191406
2018-05-23,46.328651428222656
2018-05-24,46.39387893676758
2018-05-25,46.51710891723633
2018-05-29,46.64033889770508
2018-05-30,46.770835876464844
2018-05-31,47.14170837402344
2018-06-01,46.53215408325195
2018-06-04,46.00337600708008
2018-06-05,46.09885025024414
2018-06-06,45.34975051879883
2018-06-07,45.81977844238281
2018-06-08,45.974002838134766
2018-06-11,46.42198181152344
2018-06-12,47.65580368041992
2018-06-13,47.22983169555664
2018-06-14,48.11848068237305
2018-06-15,48.69865798950195
2018-06-18,48.47099685668945
2018-06-19,49.16134262084961
2018-06-20,48.78678512573242
2018-06-21,48.91164016723633
2018-06-22,49.16134262084961
2018-06-25,49.8516731262207
2018-06-26,49.601985931396484
2018-06-27,49.96183776855469
2018-06-28,50.28498077392578
2018-06-29,50.07200241088867
2018-07-02,50.27027893066406
2018-07-03,50.901885986328125
2018-07-05,51.217681884765625
2018-07-06,51.42331314086914
2018-07-09,49.99856948852539
2018-07-10,50.73298263549805
2018-07-11,51.08548355102539
2018-07-12,51.452693939208984
2018-07-13,51.40127944946289
2018-07-16,51.320499420166016
2018-07-17,51.68769836425781
2018-07-18,51.371917724609375
2018-07-19,52.877445220947266
2018-07-20,52.34132385253906
2018-07-23,52.13568878173828
2018-07-24,52.07694625854492
2018-07-25,52.16506576538086
2018-07-26,52.5102424621582
2018-07-27,52.333980560302734
2018-07-30,52.282588958740234
2018-07-31,52.66446304321289
2018-08-01,51.643638610839844
2018-08-02,52.24585723876953
2018-08-03,52.9655876159668
2018-08-06,52.69384002685547
2018-08-07,52.19444274902344
2018-08-08,51.9373893737793
2018-08-09,52.16506576538086
2018-08-10,51.915367126464844
2018-08-13,51.27642059326172
2018-08-14,51.1589241027832
2018-08-15,51.59223937988281
2018-08-16,52.23851013183594
2018-08-17,52.69384002685547
2018-08-20,52.715877532958984
2018-08-21,52.598384857177734
2018-08-22,52.35602569580078
2018-08-23,52.19444274902344
2018-08-24,52.61306381225586
2018-08-27,52.32664108276367
2018-08-28,52.03287124633789
2018-08-29,52.260536193847656
2018-08-30,52.12835693359375
2018-08-31,51.974117279052734
2018-09-04,52.31195831298828
2018-09-05,53.207923889160156
2018-09-06,53.67972946166992
2018-09-07,53.0927734375
2018-09-10,53.7020149230957
2018-09-11,53.19679641723633
2018-09-12,53.17449951171875
2018-09-13,53.627716064453125
2018-09-14,53.389957427978516
2018-09-17,53.48655319213867
2018-09-18,53.434532165527344
2018-09-19,52.46866989135742
2018-09-20,52.245784759521484
2018-09-21,52.63955307006836
2018-09-24,52.06747055053711
2018-09-25,51.67369842529297
2018-09-26,51.13133239746094
2018-09-27,51.36906814575195
2018-09-28,52.216064453125
2018-10-01,52.082340240478516
2018-10-02,52.6618537902832
2018-10-03,52.223506927490234
2018-10-04,52.52067947387695
2018-10-05,53.38252639770508
2018-10-08,54.22950744628906
2018-10-09,54.504417419433594
2018-10-10,54.39298629760742
2018-10-11,53.33052444458008
2018-10-12,53.02590560913086
2018-10-15,53.20420455932617
2018-10-16,53.71685028076172
2018-10-17,53.71685028076172
2018-10-18,53.664859771728516
2018-10-19,54.60844039916992
2018-10-22,54.43754577636719
2018-10-23,54.17007064819336
2018-10-24,55.12108612060547
2018-10-25,54.03634262084961
2018-10-26,53.248809814453125
2018-10-29,53.64257049560547
2018-10-30,54.11806106567383
2018-10-31,53.063045501708984
2018-11-01,52.253211975097656
2018-11-02,51.92631530761719
2018-11-05,52.17890930175781
2018-11-06,52.50581741333008
2018-11-07,52.884727478027344
2018-11-08,52.91445541381836
2018-11-09,53.67972946166992
2018-11-12,54.556427001953125
2018-11-13,54.99477767944336
2018-11-14,54.71988296508789
2018-11-15,54.57126998901367
2018-11-16,54.690162658691406
2018-11-19,55.29196548461914
2018-11-20,55.47028350830078
2018-11-21,54.49699020385742
2018-11-23,54.31122970581055
2018-11-26,54.97248458862305
2018-11-27,55.0616569519043
2018-11-28,54.47469711303711
2018-11-29,54.7941780090332
2018-11-30,55.35140609741211
2018-12-03,55.81946563720703
2018-12-04,55.96062469482422
2018-12-06,56.18227767944336
2018-12-07,56.80586242675781
2018-12-10,57.30171585083008
2018-12-11,57.28670120239258
2018-12-12,56.542911529541016
2018-12-13,57.13643264770508
2018-12-14,57.7900505065918
2018-12-17,55.596256256103516
2018-12-18,55.28822708129883
2018-12-19,55.67890167236328
2018-12-20,56.21232986450195
2018-12-21,56.26493835449219
2018-12-24,53.43251419067383
2018-12-26,54.31904602050781
2018-12-27,55.03278732299805
2018-12-28,55.040306091308594
2018-12-31,53.68796157836914
2019-01-02,53.47758865356445
2019-01-03,53.22215270996094
2019-01-04,54.251426696777344
2019-01-07,53.72552490234375
2019-01-08,54.34910202026367
2019-01-09,54.258934020996094
2019-01-10,54.01852798461914
2019-01-11,52.47835922241211
2019-01-14,51.06592559814453
2019-01-15,51.749603271484375
2019-01-16,51.817222595214844
2019-01-17,51.794673919677734
2019-01-18,51.66697311401367
2019-01-22,51.5317268371582
2019-01-23,52.16281509399414
2019-01-24,51.93743133544922
2019-01-25,51.95996856689453
2019-01-28,51.3664436340332
2019-01-29,51.606849670410156
2019-01-30,52.17034912109375
2019-01-31,52.7713737487793
2019-02-01,53.31981658935547
2019-02-04,53.6804313659668
2019-02-05,54.04106521606445
2019-02-06,53.93589401245117
2019-02-07,54.597042083740234
2019-02-08,54.88252258300781
2019-02-11,54.70221710205078
2019-02-12,54.995208740234375
2019-02-13,55.03278732299805
2019-02-14,54.76982879638672
2019-02-15,55.040306091308594
2019-02-19,55.25066375732422
2019-02-20,55.25066375732422
2019-02-21,55.85170364379883
2019-02-22,56.385128021240234
2019-02-25,56.43772888183594
2019-02-26,55.513614654541016
2019-02-27,55.84419631958008
2019-02-28,56.35993576049805
2019-03-01,56.892425537109375
2019-03-04,57.2575569152832
2019-03-05,57.394500732421875
2019-03-06,57.683555603027344
2019-03-07,57.9041633605957
2019-03-08,57.60748291015625
2019-03-11,58.05628967285156
2019-03-12,58.06390380859375
2019-03-13,58.041080474853516
2019-03-14,58.299705505371094
2019-03-15,58.604000091552734
2019-03-18,58.27689743041992
2019-03-19,57.19670486450195
2019-03-20,57.00652313232422
2019-03-21,57.13584518432617
2019-03-22,57.44773483276367
2019-03-25,57.76723861694336
2019-03-26,58.482276916503906
2019-03-27,58.45185852050781
2019-03-28,57.56182861328125
2019-03-29,58.314937591552734
2019-04-01,58.337745666503906
2019-04-02,58.55074691772461
2019-04-03,58.54314422607422
2019-04-04,58.49748611450195
2019-04-05,58.93109893798828
2019-04-08,58.322540283203125
2019-04-09,58.10955810546875
2019-04-10,57.683555603027344
2019-04-11,58.041080474853516
2019-04-12,58.14759063720703
2019-04-15,58.322540283203125
2019-04-16,57.143470764160156
2019-04-17,57.2575569152832
