Date,CHALET.NS
2023-02-01,354.25
2023-02-02,363.1499938964844
2023-02-03,361.75
2023-02-06,362.75
2023-02-07,362.04998779296875
2023-02-08,362.54998779296875
2023-02-09,361.45001220703125
2023-02-10,360.20001220703125
2023-02-13,367.20001220703125
2023-02-14,364.45001220703125
2023-02-15,364.8500061035156
2023-02-16,363.20001220703125
2023-02-17,362.75
2023-02-20,363.5
2023-02-21,372.1000061035156
2023-02-22,362.95001220703125
2023-02-23,364.54998779296875
2023-02-24,363.20001220703125
2023-02-27,364.1499938964844
2023-02-28,366.70001220703125
2023-03-01,364.5
2023-03-02,364.70001220703125
2023-03-03,360.79998779296875
2023-03-06,364.25
2023-03-08,366.54998779296875
2023-03-09,372.54998779296875
2023-03-10,376.1499938964844
2023-03-13,372.70001220703125
2023-03-14,369.04998779296875
2023-03-15,366.54998779296875
2023-03-16,363.54998779296875
2023-03-17,366.29998779296875
2023-03-20,365.1499938964844
2023-03-21,362.5
2023-03-22,362.20001220703125
2023-03-23,360.54998779296875
2023-03-24,361.1499938964844
2023-03-27,360.8500061035156
2023-03-28,360.04998779296875
2023-03-29,359.54998779296875
2023-03-31,363.1499938964844
2023-04-03,362.6499938964844
2023-04-05,363.75
2023-04-06,362.3500061035156
2023-04-10,363.45001220703125
2023-04-11,358.70001220703125
2023-04-12,359.75
2023-04-13,361.1499938964844
2023-04-17,363.8999938964844
2023-04-18,365.0
2023-04-19,367.6499938964844
2023-04-20,368.70001220703125
2023-04-21,372.20001220703125
2023-04-24,371.75
2023-04-25,371.79998779296875
2023-04-26,372.95001220703125
2023-04-27,372.54998779296875
2023-04-28,384.1000061035156
2023-05-02,384.1499938964844
2023-05-03,385.25
2023-05-04,380.75
2023-05-05,377.95001220703125
2023-05-08,388.29998779296875
2023-05-09,393.1000061035156
2023-05-10,401.1000061035156
2023-05-11,403.54998779296875
2023-05-12,417.45001220703125
2023-05-15,423.6000061035156
2023-05-16,414.8999938964844
2023-05-17,427.3999938964844
2023-05-18,430.75
2023-05-19,429.79998779296875
2023-05-22,433.29998779296875
2023-05-23,423.8999938964844
2023-05-24,419.8999938964844
2023-05-25,432.54998779296875
2023-05-26,430.6499938964844
2023-05-29,423.8999938964844
2023-05-30,424.3999938964844
2023-05-31,433.20001220703125
2023-06-01,433.45001220703125
2023-06-02,436.0
2023-06-05,437.04998779296875
2023-06-06,433.70001220703125
2023-06-07,441.75
2023-06-08,437.3999938964844
2023-06-09,433.1499938964844
2023-06-12,427.54998779296875
2023-06-13,430.95001220703125
2023-06-14,430.5
2023-06-15,421.29998779296875
2023-06-16,427.8999938964844
2023-06-19,418.6499938964844
2023-06-20,420.20001220703125
2023-06-21,419.04998779296875
2023-06-22,410.20001220703125
2023-06-23,407.3500061035156
2023-06-26,414.95001220703125
2023-06-27,420.0
2023-06-28,427.1499938964844
2023-06-30,429.1000061035156
2023-07-03,441.29998779296875
2023-07-04,434.25
2023-07-05,443.29998779296875
2023-07-06,442.70001220703125
2023-07-07,449.8500061035156
2023-07-10,450.54998779296875
2023-07-11,449.3500061035156
2023-07-12,458.54998779296875
2023-07-13,456.54998779296875
2023-07-14,452.29998779296875
2023-07-17,459.6499938964844
2023-07-18,466.70001220703125
2023-07-19,461.29998779296875
2023-07-20,457.8500061035156
2023-07-21,458.79998779296875
2023-07-24,465.0
2023-07-25,470.29998779296875
2023-07-26,466.0
2023-07-27,488.75
2023-07-28,475.1000061035156
2023-07-31,489.0
2023-08-01,482.70001220703125
2023-08-02,481.70001220703125
2023-08-03,469.95001220703125
2023-08-04,486.8999938964844
2023-08-07,474.25
2023-08-08,478.79998779296875
2023-08-09,507.95001220703125
2023-08-10,484.29998779296875
2023-08-11,492.20001220703125
2023-08-14,484.3999938964844
2023-08-16,479.8999938964844
2023-08-17,482.20001220703125
2023-08-18,490.45001220703125
2023-08-21,503.29998779296875
2023-08-22,528.6500244140625
2023-08-23,520.9500122070312
2023-08-24,523.2999877929688
2023-08-25,522.5499877929688
2023-08-28,523.9500122070312
2023-08-29,523.6500244140625
2023-08-30,541.75
2023-08-31,551.2000122070312
2023-09-01,540.75
2023-09-04,535.5999755859375
2023-09-05,529.4500122070312
2023-09-06,539.2999877929688
2023-09-07,546.0999755859375
2023-09-08,565.2999877929688
2023-09-11,574.7999877929688
2023-09-12,567.4500122070312
2023-09-13,560.0
2023-09-14,564.1500244140625
2023-09-15,559.9500122070312
2023-09-18,561.3499755859375
2023-09-20,549.9500122070312
2023-09-21,540.4000244140625
2023-09-22,549.25
2023-09-25,546.4500122070312
2023-09-26,557.0499877929688
2023-09-27,548.5499877929688
2023-09-28,550.2999877929688
2023-09-29,557.4500122070312
2023-10-03,566.9000244140625
2023-10-04,577.6500244140625
2023-10-05,593.2999877929688
2023-10-06,609.0499877929688
2023-10-09,589.7000122070312
2023-10-10,599.5999755859375
2023-10-11,605.7000122070312
2023-10-12,607.7999877929688
2023-10-13,595.5499877929688
2023-10-16,592.2999877929688
2023-10-17,598.9000244140625
2023-10-18,588.0499877929688
2023-10-19,581.2999877929688
2023-10-20,582.1500244140625
2023-10-23,563.2000122070312
2023-10-25,559.7000122070312
2023-10-26,557.25
2023-10-27,562.5
2023-10-30,549.8499755859375
2023-10-31,547.6500244140625
2023-11-01,558.4500122070312
2023-11-02,570.5499877929688
2023-11-03,581.0999755859375
2023-11-06,582.0499877929688
2023-11-07,577.0
2023-11-08,580.0499877929688
2023-11-09,588.4500122070312
2023-11-10,584.2999877929688
2023-11-13,595.7000122070312
2023-11-15,596.8499755859375
2023-11-16,602.3499755859375
2023-11-17,586.75
2023-11-20,601.9000244140625
2023-11-21,597.0
2023-11-22,582.2000122070312
2023-11-23,585.0
2023-11-24,587.9000244140625
2023-11-28,588.3499755859375
2023-11-29,585.5999755859375
2023-11-30,589.75
2023-12-01,584.5999755859375
2023-12-04,578.5499877929688
2023-12-05,569.4000244140625
2023-12-06,589.5999755859375
2023-12-07,590.5
2023-12-08,583.0
2023-12-11,589.5499877929688
2023-12-12,614.5999755859375
2023-12-13,642.5999755859375
2023-12-14,642.5
2023-12-15,677.25
2023-12-18,669.4000244140625
2023-12-19,668.5499877929688
2023-12-20,653.0
2023-12-21,649.5999755859375
2023-12-22,653.25
2023-12-26,649.8499755859375
2023-12-27,659.2000122070312
2023-12-28,679.0
2023-12-29,696.4500122070312
2024-01-01,687.75
2024-01-02,677.7999877929688
2024-01-03,677.8499755859375
2024-01-04,679.8499755859375
2024-01-05,685.0499877929688
2024-01-08,705.7000122070312
2024-01-09,724.6500244140625
2024-01-10,735.75
2024-01-11,749.2000122070312
2024-01-12,749.0999755859375
2024-01-15,740.1500244140625
2024-01-16,719.1500244140625
2024-01-17,724.3499755859375
2024-01-18,719.4500122070312
2024-01-19,717.2000122070312
2024-01-23,752.0499877929688
2024-01-24,747.2999877929688
2024-01-25,761.9000244140625
2024-01-29,757.2000122070312
2024-01-30,753.75
2024-01-31,777.0999755859375
2024-02-01,761.1500244140625
2024-02-02,786.5999755859375
2024-02-05,782.7999877929688
2024-02-06,807.0
2024-02-07,806.7000122070312
2024-02-08,800.9000244140625
2024-02-09,819.1500244140625
2024-02-12,817.3499755859375
2024-02-13,831.2000122070312
2024-02-14,833.1500244140625
2024-02-15,839.4500122070312
2024-02-16,858.3499755859375
2024-02-19,839.0
2024-02-20,838.0999755859375
2024-02-21,829.7000122070312
2024-02-22,847.7999877929688
2024-02-23,862.7999877929688
2024-02-26,849.8499755859375
2024-02-27,840.1500244140625
2024-02-28,819.75
2024-02-29,810.5
2024-03-01,797.6500244140625
2024-03-04,812.5999755859375
2024-03-05,795.2999877929688
2024-03-06,765.25
2024-03-07,753.5
2024-03-11,743.4000244140625
2024-03-12,741.9500122070312
2024-03-13,725.1500244140625
2024-03-14,716.3499755859375
2024-03-15,735.25
2024-03-18,738.0
2024-03-19,743.5
2024-03-20,794.4000244140625
2024-03-21,823.4500122070312
2024-03-22,819.0999755859375
2024-03-26,868.7999877929688
2024-03-27,871.75
2024-03-28,883.2999877929688
2024-04-01,901.4000244140625
2024-04-02,877.75
2024-04-03,871.5499877929688
2024-04-04,848.3499755859375
2024-04-05,850.9000244140625
2024-04-08,855.2999877929688
2024-04-09,850.5499877929688
2024-04-10,859.6500244140625
2024-04-12,875.75
2024-04-15,858.7999877929688
2024-04-16,850.25
2024-04-18,845.75
2024-04-19,879.6500244140625
2024-04-22,887.5499877929688
2024-04-23,886.75
2024-04-24,883.9000244140625
2024-04-25,894.1500244140625
2024-04-26,883.7999877929688
2024-04-29,871.4500122070312
2024-04-30,864.9000244140625
2024-05-02,879.5999755859375
2024-05-03,868.0999755859375
2024-05-06,862.7000122070312
2024-05-07,877.5
2024-05-08,868.4500122070312
2024-05-09,829.3499755859375
2024-05-10,832.1500244140625
2024-05-13,812.5499877929688
2024-05-14,788.5499877929688
2024-05-15,778.9000244140625
2024-05-16,789.2000122070312
2024-05-17,785.1500244140625
2024-05-21,767.0999755859375
2024-05-22,767.4500122070312
2024-05-23,779.75
2024-05-24,770.9000244140625
2024-05-27,777.6500244140625
2024-05-28,765.75
2024-05-29,765.1500244140625
2024-05-30,759.9000244140625
2024-05-31,784.4000244140625
2024-06-03,784.6500244140625
2024-06-04,747.7999877929688
2024-06-05,770.3499755859375
2024-06-06,778.4500122070312
2024-06-07,821.3499755859375
2024-06-10,839.4500122070312
2024-06-11,839.9000244140625
2024-06-12,841.25
2024-06-13,825.2000122070312
2024-06-14,826.4000244140625
2024-06-18,818.25
2024-06-19,802.4500122070312
2024-06-20,823.25
2024-06-21,835.3499755859375
2024-06-24,842.1500244140625
2024-06-25,830.5
2024-06-26,813.9500122070312
2024-06-27,806.9500122070312
2024-06-28,803.3499755859375
2024-07-01,861.3499755859375
2024-07-02,849.0
2024-07-03,857.75
2024-07-04,851.5
2024-07-05,849.75
2024-07-08,844.7000122070312
2024-07-09,842.9000244140625
2024-07-10,841.4500122070312
2024-07-11,836.25
2024-07-12,822.2000122070312
2024-07-15,792.0499877929688
2024-07-16,780.6500244140625
2024-07-18,770.3499755859375
2024-07-19,765.4500122070312
2024-07-22,811.7999877929688
2024-07-23,805.5499877929688
2024-07-24,857.5999755859375
2024-07-25,828.0999755859375
2024-07-26,835.1500244140625
2024-07-29,826.2999877929688
2024-07-30,852.25
2024-07-31,843.5499877929688
2024-08-01,833.0499877929688
2024-08-02,822.7000122070312
2024-08-05,802.4000244140625
2024-08-06,778.0499877929688
2024-08-07,801.75
2024-08-08,789.2999877929688
2024-08-09,786.0
2024-08-12,789.0499877929688
2024-08-13,772.3499755859375
2024-08-14,766.4500122070312
2024-08-16,780.3499755859375
2024-08-19,776.1500244140625
2024-08-20,767.5499877929688
2024-08-21,774.2000122070312
2024-08-22,794.4500122070312
2024-08-23,796.8499755859375
2024-08-26,824.3499755859375
2024-08-27,813.6500244140625
2024-08-28,810.4000244140625
2024-08-29,801.9000244140625
2024-08-30,835.1500244140625
2024-09-02,855.75
2024-09-03,876.0499877929688
2024-09-04,877.9500122070312
2024-09-05,899.8499755859375
2024-09-06,885.4000244140625
2024-09-09,881.7999877929688
2024-09-10,899.5999755859375
2024-09-11,882.2000122070312
2024-09-12,895.4500122070312
2024-09-13,888.0
2024-09-16,881.6500244140625
2024-09-17,880.7000122070312
2024-09-18,858.5499877929688
2024-09-19,881.3499755859375
2024-09-20,887.0499877929688
2024-09-23,888.5
2024-09-24,914.8499755859375
2024-09-25,895.4500122070312
2024-09-26,880.0
2024-09-27,890.3499755859375
2024-09-30,879.8499755859375
2024-10-01,865.0999755859375
2024-10-03,860.7000122070312
2024-10-04,862.0999755859375
2024-10-07,830.5499877929688
2024-10-08,885.5999755859375
2024-10-09,890.5999755859375
2024-10-10,883.9000244140625
2024-10-11,890.0
2024-10-14,887.0999755859375
2024-10-15,899.7999877929688
2024-10-16,888.7999877929688
2024-10-17,862.7999877929688
2024-10-18,873.25
2024-10-21,866.5499877929688
2024-10-22,855.0499877929688
2024-10-23,836.3499755859375
2024-10-24,836.4500122070312
2024-10-25,844.6500244140625
2024-10-28,833.75
2024-10-29,831.0999755859375
2024-10-30,840.4500122070312
2024-10-31,870.9000244140625
2024-11-01,895.4000244140625
2024-11-04,866.9500122070312
2024-11-05,861.6500244140625
2024-11-06,873.2000122070312
2024-11-07,881.2000122070312
2024-11-08,892.0499877929688
2024-11-11,885.8499755859375
2024-11-12,858.5999755859375
2024-11-13,818.5499877929688
2024-11-14,844.1500244140625
2024-11-18,844.25
2024-11-19,838.9000244140625
2024-11-21,842.0999755859375
2024-11-22,842.0999755859375
2024-11-25,897.5999755859375
2024-11-26,892.0499877929688
2024-11-27,878.7000122070312
2024-11-28,893.4000244140625
2024-11-29,890.0999755859375
2024-12-02,878.5999755859375
2024-12-03,889.9000244140625
2024-12-04,892.8499755859375
2024-12-05,893.75
2024-12-06,898.0
2024-12-09,928.5499877929688
2024-12-10,921.7999877929688
2024-12-11,927.0999755859375
2024-12-12,1017.0
2024-12-13,1007.5499877929688
2024-12-16,975.9500122070312
2024-12-17,996.75
2024-12-18,1001.0
2024-12-19,1007.5499877929688
2024-12-20,976.7000122070312
2024-12-23,961.8499755859375
2024-12-24,980.2999877929688
2024-12-26,975.2000122070312
2024-12-27,989.0999755859375
2024-12-30,981.2000122070312
2024-12-31,974.2000122070312
2025-01-01,1014.7000122070312
2025-01-02,1009.4500122070312
2025-01-03,992.75
2025-01-06,955.2000122070312
2025-01-07,957.75
2025-01-08,940.25
2025-01-09,919.25
2025-01-10,892.5499877929688
2025-01-13,862.0
2025-01-14,848.2999877929688
2025-01-15,842.2999877929688
2025-01-16,821.0499877929688
2025-01-17,815.8499755859375
2025-01-20,810.2999877929688
2025-01-21,784.8499755859375
2025-01-22,780.3499755859375
2025-01-23,780.8499755859375
2025-01-24,763.7000122070312
2025-01-27,734.8499755859375
2025-01-28,730.7000122070312
2025-01-29,764.4000244140625
2025-01-30,753.3499755859375
2025-01-31,770.9500122070312
2025-02-01,780.5499877929688
2025-02-03,799.7000122070312
2025-02-04,796.9000244140625
2025-02-05,776.5
2025-02-06,747.5499877929688
2025-02-07,738.25
2025-02-10,727.9000244140625
2025-02-11,699.3499755859375
2025-02-12,679.7999877929688
2025-02-13,674.7000122070312
2025-02-14,693.6500244140625
2025-02-17,674.8499755859375
2025-02-18,668.0499877929688
2025-02-19,701.7000122070312
2025-02-20,711.75
2025-02-21,718.2000122070312
2025-02-24,710.2000122070312
2025-02-25,718.5999755859375
2025-02-27,732.3499755859375
2025-02-28,737.0499877929688
2025-03-03,749.5
2025-03-04,747.25
2025-03-05,772.2999877929688
2025-03-06,778.0999755859375
2025-03-07,790.2999877929688
2025-03-10,793.3499755859375
2025-03-11,772.6500244140625
2025-03-12,780.5
2025-03-13,767.2999877929688
2025-03-17,761.8499755859375
2025-03-18,761.8499755859375
2025-03-19,793.9500122070312
2025-03-20,804.5
2025-03-21,815.8499755859375
2025-03-24,864.2000122070312
2025-03-25,866.7000122070312
2025-03-26,845.0
2025-03-27,839.5999755859375
2025-03-28,819.4500122070312
2025-04-01,846.75
2025-04-02,864.2999877929688
2025-04-03,872.8499755859375
2025-04-04,827.0499877929688
2025-04-07,810.8499755859375
2025-04-08,825.0
2025-04-09,799.5499877929688
2025-04-11,819.7999877929688
2025-04-15,830.7999877929688
2025-04-16,823.1500244140625
2025-04-17,811.4000244140625
2025-04-21,828.75
2025-04-22,829.0499877929688
2025-04-23,818.7999877929688
2025-04-24,824.2000122070312
2025-04-25,825.5499877929688
2025-04-28,812.9000244140625
2025-04-29,813.9500122070312
2025-04-30,791.5499877929688
2025-05-02,800.0499877929688
2025-05-05,824.25
2025-05-06,807.9500122070312
2025-05-07,810.75
2025-05-08,800.0999755859375
2025-05-09,798.4000244140625
2025-05-12,869.9500122070312
2025-05-13,874.7999877929688
2025-05-14,919.2999877929688
2025-05-15,913.7000122070312
2025-05-16,902.9000244140625
2025-05-19,918.8499755859375
2025-05-20,895.4500122070312
2025-05-21,889.4500122070312
2025-05-22,887.4500122070312
2025-05-23,888.2999877929688
2025-05-26,914.2999877929688
2025-05-27,920.7000122070312
2025-05-28,938.75
2025-05-29,934.2999877929688
2025-05-30,917.7000122070312
2025-06-02,920.75
2025-06-03,912.4500122070312
2025-06-04,917.0999755859375
2025-06-05,917.5499877929688
2025-06-06,920.8499755859375
2025-06-09,926.7000122070312
2025-06-10,913.0999755859375
2025-06-11,912.1500244140625
2025-06-12,887.3499755859375
2025-06-13,877.1500244140625
2025-06-16,889.7999877929688
2025-06-17,897.9000244140625
2025-06-18,904.0
2025-06-19,889.4500122070312
2025-06-20,897.5499877929688
2025-06-23,887.5999755859375
2025-06-24,902.0499877929688
2025-06-25,918.7000122070312
2025-06-26,916.4500122070312
2025-06-27,916.2999877929688
2025-06-30,921.5499877929688
2025-07-01,904.4000244140625
2025-07-02,899.9000244140625
2025-07-03,886.9000244140625
2025-07-04,887.3499755859375
2025-07-07,872.9500122070312
2025-07-08,859.2999877929688
2025-07-09,870.9500122070312
2025-07-10,870.5999755859375
2025-07-11,858.0999755859375
2025-07-14,867.9000244140625
2025-07-15,898.7000122070312
2025-07-16,890.0
2025-07-17,922.25
2025-07-18,930.5999755859375
2025-07-21,932.2000122070312
2025-07-22,923.5499877929688
2025-07-23,933.5499877929688
2025-07-24,942.5999755859375
2025-07-25,919.4500122070312
2025-07-28,898.4500122070312
2025-07-29,900.0499877929688
2025-07-30,895.0999755859375
2025-07-31,909.8499755859375
2025-08-01,890.3499755859375
2025-08-04,897.75
2025-08-05,874.0499877929688
2025-08-06,870.0999755859375
2025-08-07,877.3499755859375
2025-08-08,868.25
2025-08-11,869.75
2025-08-12,875.4500122070312
2025-08-13,895.7000122070312
2025-08-14,933.0
2025-08-18,960.5999755859375
2025-08-19,956.4000244140625
2025-08-20,998.0
2025-08-21,1023.5999755859375
