Date,OFSS.NS
2018-02-27,2749.709716796875
2018-02-28,2799.642333984375
2018-03-01,2738.5224609375
2018-03-05,2670.0869140625
2018-03-06,2673.283203125
2018-03-07,2720.0908203125
2018-03-08,2749.81591796875
2018-03-09,2764.483642578125
2018-03-12,2794.492431640625
2018-03-13,2792.89453125
2018-03-14,2798.967529296875
2018-03-15,2786.2177734375
2018-03-16,2761.819580078125
2018-03-19,2755.92431640625
2018-03-20,2697.539306640625
2018-03-21,2719.48681640625
2018-03-22,2710.46630859375
2018-03-23,2697.07763671875
2018-03-26,2662.5224609375
2018-03-27,2676.40869140625
2018-03-28,2660.24951171875
2018-04-02,2797.405029296875
2018-04-03,2863.070068359375
2018-04-04,2786.5732421875
2018-04-05,2783.44775390625
2018-04-06,2754.539306640625
2018-04-09,2790.9765625
2018-04-10,2790.444091796875
2018-04-11,2803.05126953125
2018-04-12,2847.40869140625
2018-04-13,2862.9990234375
2018-04-16,2938.324462890625
2018-04-17,2922.1298828125
2018-04-18,2930.0498046875
2018-04-19,2942.621337890625
2018-04-20,3058.50341796875
2018-04-23,3015.0703125
2018-04-24,2984.244140625
2018-04-25,3010.52490234375
2018-04-26,2975.22314453125
2018-04-27,3067.275634765625
2018-04-30,3061.38037109375
2018-05-02,2988.612060546875
2018-05-03,3033.5732421875
2018-05-04,2965.81201171875
2018-05-07,3010.41796875
2018-05-08,3001.077880859375
2018-05-09,3032.543212890625
2018-05-10,3003.421630859375
2018-05-11,2924.687255859375
2018-05-14,2916.23486328125
2018-05-15,2823.045654296875
2018-05-16,2840.3056640625
2018-05-17,2831.81787109375
2018-05-18,2743.210205078125
2018-05-21,2713.094482421875
2018-05-22,2691.9990234375
2018-05-23,2720.978515625
2018-05-24,2766.6142578125
2018-05-25,2755.32080078125
2018-05-28,2737.3505859375
2018-05-29,2705.5654296875
2018-05-30,2673.354248046875
2018-05-31,2800.565673828125
2018-06-01,2715.580322265625
2018-06-04,2677.296142578125
2018-06-05,2644.01953125
2018-06-06,2675.8046875
2018-06-07,2722.2568359375
2018-06-08,2734.189453125
2018-06-11,2806.070068359375
2018-06-12,2833.167236328125
2018-06-13,2841.406494140625
2018-06-14,2847.3017578125
2018-06-15,2917.726318359375
2018-06-18,2949.2626953125
2018-06-19,2922.982666015625
2018-06-20,2879.548828125
2018-06-21,2875.10986328125
2018-06-22,2898.4775390625
2018-06-25,2863.638427734375
2018-06-26,2883.31298828125
2018-06-27,2879.371337890625
2018-06-28,2953.489013671875
2018-06-29,2894.180419921875
2018-07-02,2876.814208984375
2018-07-03,2843.892578125
2018-07-04,2785.0458984375
2018-07-05,2748.821533203125
2018-07-06,2684.328125
2018-07-09,2763.1337890625
2018-07-10,2815.091064453125
2018-07-11,2773.1484375
2018-07-12,2758.765625
2018-07-13,2797.298095703125
2018-07-16,2782.418212890625
2018-07-17,2757.025390625
2018-07-18,2799.7841796875
2018-07-19,2745.483154296875
2018-07-20,2758.197509765625
2018-07-23,2761.606689453125
2018-07-24,2743.81396484375
2018-07-25,2756.812255859375
2018-07-26,2757.55810546875
2018-07-27,2780.606689453125
2018-07-30,2778.972900390625
2018-07-31,2754.681396484375
2018-08-01,2739.481201171875
2018-08-02,2749.105712890625
2018-08-03,2820.66650390625
2018-08-06,2870.71044921875
2018-08-07,2875.07958984375
2018-08-08,2875.336181640625
2018-08-09,2884.515380859375
2018-08-10,2860.39306640625
2018-08-13,2892.73974609375
2018-08-14,2950.420654296875
2018-08-16,2953.24755859375
2018-08-17,2964.042236328125
2018-08-20,2977.480224609375
2018-08-21,2968.484619140625
2018-08-23,3000.53759765625
2018-08-24,3002.92431640625
2018-08-27,3002.226806640625
2018-08-28,3040.337890625
2018-08-29,3053.702392578125
2018-08-30,3063.505859375
2018-08-31,3054.91455078125
2018-09-03,3020.731689453125
2018-09-04,2901.58837890625
2018-09-05,2970.21044921875
2018-09-06,2990.99169921875
2018-09-07,3058.6591796875
2018-09-10,3050.986083984375
2018-09-11,3078.669189453125
2018-09-12,3133.743408203125
2018-09-14,3122.94921875
2018-09-17,3296.87255859375
2018-09-18,3128.309326171875
2018-09-19,3015.481201171875
2018-09-21,2946.014404296875
2018-09-24,2990.80810546875
2018-09-25,3012.140380859375
2018-09-26,2908.380615234375
2018-09-27,2925.453857421875
2018-09-28,2875.924072265625
2018-10-01,2942.673583984375
2018-10-03,2969.549560546875
2018-10-04,2913.33740234375
2018-10-05,2951.889404296875
2018-10-08,2861.971923828125
2018-10-09,2904.489013671875
2018-10-10,2918.514404296875
2018-10-11,2861.34765625
2018-10-12,2886.46142578125
2018-10-15,2872.14208984375
2018-10-16,2918.91845703125
2018-10-17,2869.755859375
2018-10-19,2795.699462890625
2018-10-22,2762.104248046875
2018-10-23,2716.68701171875
2018-10-24,2741.83740234375
2018-10-25,2653.021484375
2018-10-26,2604.776611328125
2018-10-29,2597.580322265625
2018-10-30,2586.0146484375
2018-10-31,2660.98876953125
2018-11-01,2600.55419921875
2018-11-02,2603.418212890625
2018-11-05,2583.444580078125
2018-11-06,2607.60400390625
2018-11-07,2618.06787109375
2018-11-09,2612.22998046875
2018-11-12,2594.38623046875
2018-11-13,2578.818359375
2018-11-14,2533.217529296875
2018-11-15,2556.495361328125
2018-11-16,2624.052734375
2018-11-19,2562.40625
2018-11-20,2526.35107421875
2018-11-21,2514.382080078125
2018-11-22,2519.92578125
2018-11-26,2503.036865234375
2018-11-27,2493.74755859375
2018-11-28,2552.23583984375
2018-11-29,2500.833740234375
2018-11-30,2525.176513671875
2018-12-03,2520.072998046875
2018-12-04,2616.085205078125
2018-12-05,2616.709228515625
2018-12-06,2616.819580078125
2018-12-07,2628.348388671875
2018-12-10,2551.759033203125
2018-12-11,2583.775146484375
2018-12-12,2671.929931640625
2018-12-13,2647.183837890625
2018-12-14,2667.450927734375
2018-12-17,2630.3310546875
2018-12-18,2676.3359375
2018-12-19,2696.93359375
2018-12-20,2703.285400390625
2018-12-21,2689.296630859375
2018-12-24,2688.5625
2018-12-26,2615.86474609375
2018-12-27,2690.214599609375
2018-12-28,2688.232177734375
2018-12-31,2722.671630859375
2019-01-01,2738.606201171875
2019-01-02,2725.021240234375
2019-01-03,2639.619873046875
2019-01-04,2642.22705078125
2019-01-07,2640.758056640625
2019-01-08,2630.037353515625
2019-01-09,2642.8876953125
2019-01-10,2669.6904296875
2019-01-11,2670.975830078125
2019-01-14,2659.520263671875
2019-01-15,2689.0029296875
2019-01-16,2704.3134765625
2019-01-17,2712.868408203125
2019-01-18,2655.187744140625
2019-01-21,2705.01123046875
2019-01-22,2705.819091796875
2019-01-23,2768.125732421875
2019-01-24,2787.768798828125
2019-01-25,2722.85498046875
2019-01-28,2736.9169921875
2019-01-29,2752.411376953125
2019-01-30,2767.6123046875
2019-01-31,2791.183837890625
2019-02-01,2786.59423828125
2019-02-04,2787.6220703125
2019-02-05,2811.156982421875
2019-02-06,2848.937744140625
2019-02-07,2819.601806640625
2019-02-08,2740.4052734375
2019-02-11,2781.894287109375
2019-02-12,2797.13134765625
2019-02-14,2663.4853515625
2019-02-15,2667.78125
2019-02-18,2595.891357421875
2019-02-19,2559.285400390625
2019-02-20,2558.477783203125
2019-02-21,2544.635986328125
2019-02-22,2535.08984375
2019-02-25,2572.39306640625
2019-02-26,2552.199462890625
2019-02-27,2572.1728515625
2019-02-28,2571.4755859375
2019-03-01,2573.6416015625
2019-03-05,2623.7587890625
2019-03-06,2577.8271484375
2019-03-07,2534.5390625
2019-03-08,2533.951416015625
2019-03-11,2527.81982421875
2019-03-12,2539.458740234375
2019-03-13,2511.371337890625
2019-03-14,2482.365478515625
2019-03-15,2464.485107421875
2019-03-18,2458.75732421875
2019-03-19,2461.364013671875
2019-03-20,2497.162109375
2019-03-22,2477.041748046875
2019-03-25,2461.657958984375
2019-03-26,2466.06396484375
2019-03-27,2474.875732421875
2019-03-28,2469.44140625
2019-04-01,2489.488525390625
2019-04-02,2507.516357421875
2019-04-03,2576.248291015625
2019-04-04,2609.806884765625
2019-04-05,2612.1201171875
2019-04-08,2620.931640625
2019-04-09,2621.7763671875
2019-04-10,2612.85400390625
2019-04-11,2608.11767578125
2019-04-12,2609.51318359375
2019-04-15,2651.038818359375
2019-04-16,2616.416015625
2019-04-18,2591.08154296875
2019-04-22,2582.673828125
2019-04-23,2575.18359375
2019-04-24,2598.53466796875
2019-04-25,2592.036376953125
2019-04-26,2602.536865234375
2019-04-30,2584.656494140625
2019-05-02,2525.433349609375
2019-05-03,2532.703125
2019-05-06,2513.427001953125
2019-05-07,2534.31884765625
2019-05-08,2526.31494140625
2019-05-09,2534.5390625
2019-05-10,2491.6181640625
2019-05-13,2503.58740234375
2019-05-14,2520.9541015625
2019-05-15,2509.35205078125
2019-05-16,2527.12255859375
2019-05-17,2526.094482421875
2019-05-20,2516.4013671875
2019-05-21,2498.887939453125
2019-05-22,2507.699951171875
2019-05-23,2501.935302734375
2019-05-24,2510.23291015625
2019-05-27,2501.49462890625
2019-05-28,2516.328125
2019-05-29,2492.93994140625
2019-05-30,2499.144775390625
2019-05-31,2510.086181640625
2019-06-03,2523.08349609375
2019-06-04,2479.942626953125
2019-06-06,2451.818115234375
2019-06-07,2410.47607421875
2019-06-10,2426.447265625
2019-06-11,2428.5400390625
2019-06-12,2433.202880859375
2019-06-13,2399.203857421875
2019-06-14,2374.01708984375
2019-06-17,2367.407958984375
2019-06-18,2394.61474609375
2019-06-19,2354.484130859375
2019-06-20,2382.0576171875
