Date,SEER3.SA
2016-12-07,16.326261520385742
2016-12-08,15.564932823181152
2016-12-09,15.395748138427734
2016-12-12,14.617501258850098
2016-12-13,14.913570404052734
2016-12-14,14.499072074890137
2016-12-15,14.625960350036621
2016-12-16,14.549827575683594
2016-12-19,14.710552215576172
2016-12-20,15.268861770629883
2016-12-21,15.24348258972168
2016-12-22,15.742573738098145
2016-12-23,15.344993591308594
2016-12-26,15.55647087097168
2016-12-27,15.793333053588867
2016-12-28,15.700277328491211
2016-12-29,15.793333053588867
2017-01-02,15.649523735046387
2017-01-03,16.26704978942871
2017-01-04,16.157073974609375
2017-01-05,15.514178276062012
2017-01-06,16.064023971557617
2017-01-09,15.810251235961914
2017-01-10,15.497257232666016
2017-01-11,15.996349334716797
2017-01-12,16.072484970092773
2017-01-13,16.571575164794922
2017-01-16,17.214473724365234
2017-01-17,17.0452938079834
2017-01-18,15.852546691894531
2017-01-19,15.564932823181152
2017-01-20,15.827165603637695
2017-01-23,15.514178276062012
2017-01-24,15.141969680786133
2017-01-26,15.767952919006348
2017-01-27,15.235024452209473
2017-01-30,15.16734790802002
2017-01-31,15.006625175476074
2017-02-01,14.617501258850098
2017-02-02,14.668255805969238
2017-02-03,14.287590980529785
2017-02-06,14.456777572631836
2017-02-07,14.21146011352539
2017-02-08,14.203001022338867
2017-02-09,14.21146011352539
2017-02-10,14.871278762817383
2017-02-13,15.370370864868164
2017-02-14,15.522637367248535
2017-02-15,15.522637367248535
2017-02-16,15.784872055053711
2017-02-17,16.16553497314453
2017-02-20,16.16553497314453
2017-02-21,16.647706985473633
2017-02-22,16.2501277923584
2017-02-23,16.131698608398438
2017-02-24,15.987892150878906
2017-03-01,15.903299331665039
2017-03-02,15.64106273651123
2017-03-03,15.564932823181152
2017-03-06,15.463421821594238
2017-03-07,15.649523735046387
2017-03-08,14.97278881072998
2017-03-09,15.091217994689941
2017-03-10,15.480338096618652
2017-03-13,15.057376861572266
2017-03-14,15.057376861572266
2017-03-15,15.835626602172852
2017-03-16,15.649523735046387
2017-03-17,16.072484970092773
2017-03-20,16.299274444580078
2017-03-21,15.80145263671875
2017-03-22,15.638374328613281
2017-03-23,15.749955177307129
2017-03-24,15.990283966064453
2017-03-27,16.05036735534668
2017-03-28,16.26494026184082
2017-03-29,16.951587677001953
2017-03-30,17.037416458129883
2017-03-31,17.595319747924805
2017-04-03,17.938644409179688
2017-04-04,18.239049911499023
2017-04-05,18.28196907043457
2017-04-06,18.8913631439209
2017-04-07,19.483596801757812
2017-04-10,20.075828552246094
2017-04-11,19.904165267944336
2017-04-12,20.427734375
2017-04-13,20.513565063476562
2017-04-17,20.38481903076172
2017-04-18,20.573644638061523
2017-04-19,20.522151947021484
2017-04-20,20.771060943603516
2017-04-24,20.977054595947266
2017-04-25,21.157299041748047
2017-04-26,20.899805068969727
2017-04-27,20.771060943603516
2017-04-28,21.02855110168457
2017-05-02,21.71519660949707
2017-05-03,21.354707717895508
2017-05-04,20.61656379699707
2017-05-05,20.599395751953125
2017-05-08,21.45770835876465
2017-05-09,22.084272384643555
2017-05-10,21.5521183013916
2017-05-11,21.97269058227539
2017-05-12,21.904027938842773
2017-05-15,21.646533966064453
2017-05-16,22.144351959228516
2017-05-17,22.058521270751953
2017-05-18,18.79694938659668
2017-05-19,20.427734375
2017-05-22,19.483596801757812
2017-05-23,19.054441452026367
2017-05-24,19.663841247558594
2017-05-25,19.612340927124023
2017-05-26,20.27324104309082
2017-05-29,20.27324104309082
2017-05-30,20.513565063476562
2017-05-31,20.650894165039062
2017-06-01,20.26465606689453
2017-06-02,19.85266876220703
2017-06-05,19.955663681030273
2017-06-06,20.341901779174805
2017-06-07,20.599395751953125
2017-06-08,20.08441162109375
2017-06-09,19.904165267944336
2017-06-12,20.376237869262695
2017-06-13,20.38481903076172
2017-06-14,20.376237869262695
2017-06-15,20.376237869262695
2017-06-16,20.539316177368164
2017-06-19,20.47064971923828
2017-06-20,19.57801055908203
2017-06-21,19.569429397583008
2017-06-22,19.569429397583008
2017-06-23,19.998580932617188
2017-06-26,19.78400230407715
2017-06-27,19.80117416381836
2017-06-28,20.24749183654785
2017-06-29,20.22174072265625
2017-06-30,21.02855110168457
2017-07-03,21.5263729095459
2017-07-04,21.492036819458008
2017-07-05,21.303205490112305
2017-07-06,21.05430030822754
2017-07-07,21.165884017944336
2017-07-10,21.165884017944336
2017-07-11,21.260292053222656
2017-07-12,21.629371643066406
2017-07-13,21.097217559814453
2017-07-14,21.586450576782227
2017-07-17,21.62078285217285
2017-07-18,21.629371643066406
2017-07-19,21.586450576782227
2017-07-20,21.655113220214844
2017-07-21,21.629371643066406
2017-07-24,21.71519660949707
2017-07-25,22.204435348510742
2017-07-26,22.118602752685547
2017-07-27,22.3760929107666
2017-07-28,22.324596405029297
2017-07-31,21.964107513427734
2017-08-01,21.45770835876465
2017-08-02,20.55648422241211
2017-08-03,21.200214385986328
2017-08-04,21.801029205322266
2017-08-07,21.680866241455078
2017-08-08,21.843944549560547
2017-08-09,21.466289520263672
2017-08-10,21.517786026000977
2017-08-11,21.57786750793457
2017-08-14,21.689451217651367
2017-08-15,22.307432174682617
2017-08-16,22.4876766204834
2017-08-17,22.650754928588867
2017-08-18,22.83099937438965
2017-08-21,23.165739059448242
2017-08-22,23.946800231933594
2017-08-23,24.32445526123047
2017-08-24,25.54325294494629
2017-08-25,25.440256118774414
2017-08-28,25.49175453186035
2017-08-29,25.320091247558594
2017-08-30,25.131263732910156
2017-08-31,25.054018020629883
2017-09-01,25.06259536743164
2017-09-04,24.856605529785156
2017-09-05,25.74924659729004
2017-09-06,26.607553482055664
2017-09-07,26.607553482055664
2017-09-08,26.607553482055664
2017-09-11,26.693387985229492
2017-09-12,27.380029678344727
2017-09-13,26.298564910888672
2017-09-14,26.82213020324707
2017-09-15,26.14406967163086
2017-09-18,27.88045310974121
2017-09-19,27.979734420776367
2017-09-20,28.2775821685791
2017-09-21,28.160247802734375
2017-09-22,27.889476776123047
2017-09-25,27.420141220092773
2017-09-26,27.528446197509766
2017-09-27,27.347930908203125
2017-09-28,27.438190460205078
2017-09-29,28.160247802734375
2017-10-02,29.324567794799805
2017-10-03,30.163955688476562
2017-10-04,30.245187759399414
2017-10-05,30.886016845703125
2017-10-06,29.920265197753906
2017-10-09,30.299345016479492
2017-10-10,31.01237678527832
2017-10-11,30.163955688476562
2017-10-12,30.163955688476562
2017-10-13,30.109806060791016
2017-10-16,30.14590835571289
2017-10-17,29.9022159576416
2017-10-18,30.61524200439453
2017-10-19,29.992469787597656
2017-10-20,30.082727432250977
2017-10-23,28.96353530883789
2017-10-24,29.595338821411133
2017-10-25,29.18918228149414
2017-10-26,28.521278381347656
2017-10-27,28.5573787689209
2017-10-30,27.99778938293457
2017-10-31,27.844350814819336
2017-11-01,27.347930908203125
2017-11-02,27.347930908203125
2017-11-03,27.302804946899414
2017-11-06,27.05910873413086
2017-11-07,26.71613311767578
2017-11-08,26.72515869140625
2017-11-09,26.409259796142578
2017-11-10,25.876741409301758
2017-11-13,26.039203643798828
2017-11-14,25.58791732788086
2017-11-15,25.58791732788086
2017-11-16,26.17458724975586
2017-11-17,26.69808006286621
2017-11-20,26.69808006286621
2017-11-21,27.420141220092773
2017-11-22,27.347930908203125
2017-11-23,26.896648406982422
2017-11-24,26.58977508544922
2017-11-27,26.598796844482422
2017-11-28,27.077163696289062
2017-11-29,26.63490104675293
2017-11-30,26.616849899291992
2017-12-01,26.797367095947266
2017-12-04,26.12946128845215
2017-12-05,26.53561782836914
2017-12-06,25.822586059570312
2017-12-07,25.614994049072266
2017-12-08,25.78648567199707
2017-12-11,25.696224212646484
2017-12-12,26.30997657775879
2017-12-13,25.98505210876465
2017-12-14,25.903820037841797
2017-12-15,26.752233505249023
2017-12-18,26.671005249023438
2017-12-19,26.53561782836914
2017-12-20,26.959827423095703
2017-12-21,27.573575973510742
2017-12-22,27.347930908203125
2017-12-25,27.347930908203125
2017-12-26,27.203523635864258
2017-12-27,28.051939010620117
2017-12-28,28.250503540039062
2017-12-29,28.250503540039062
2018-01-02,28.530303955078125
2018-01-03,28.431018829345703
2018-01-04,28.87327766418457
2018-01-05,28.512250900268555
2018-01-08,28.566402435302734
2018-01-09,28.476144790649414
2018-01-10,28.70178985595703
2018-01-11,28.70178985595703
2018-01-12,28.214401245117188
2018-01-15,28.069992065429688
2018-01-16,27.8353214263916
2018-01-17,28.620559692382812
2018-01-18,28.431018829345703
2018-01-19,28.250503540039062
2018-01-22,28.431018829345703
2018-01-23,27.988759994506836
2018-01-24,28.521278381347656
2018-01-25,28.521278381347656
2018-01-26,29.75779914855957
2018-01-29,29.396772384643555
2018-01-30,29.423845291137695
2018-01-31,29.93831443786621
2018-02-01,29.911235809326172
2018-02-02,28.954513549804688
2018-02-05,28.250503540039062
2018-02-06,29.60436248779297
2018-02-07,29.52313232421875
2018-02-08,28.20537757873535
2018-02-09,27.347930908203125
2018-02-14,28.37686538696289
2018-02-15,28.160247802734375
2018-02-16,27.302804946899414
2018-02-19,27.275728225708008
2018-02-20,27.88045310974121
2018-02-21,28.178300857543945
2018-02-22,28.764970779418945
2018-02-23,28.467126846313477
2018-02-26,28.178300857543945
2018-02-27,28.15122413635254
2018-02-28,27.979734420776367
2018-03-01,27.934606552124023
2018-03-02,28.006811141967773
2018-03-05,28.160247802734375
2018-03-06,28.340761184692383
2018-03-07,27.663829803466797
2018-03-08,27.429162979125977
2018-03-09,27.546499252319336
2018-03-12,28.250503540039062
2018-03-13,27.528446197509766
2018-03-14,26.806392669677734
2018-03-15,27.113265991210938
2018-03-16,27.077163696289062
2018-03-19,26.896648406982422
2018-03-20,27.221574783325195
2018-03-21,26.98690414428711
2018-03-22,26.98690414428711
2018-03-23,21.255571365356445
2018-03-26,20.307872772216797
2018-03-27,18.972064971923828
2018-03-28,18.186824798583984
2018-03-29,18.060466766357422
2018-04-02,18.231956481933594
2018-04-03,17.464771270751953
2018-04-04,17.600154876708984
2018-04-05,17.509899139404297
2018-04-06,17.284252166748047
2018-04-09,16.291427612304688
2018-04-10,16.787841796875
2018-04-11,16.26434898376465
2018-04-12,16.15604019165039
2018-04-13,16.526094436645508
2018-04-16,16.517066955566406
2018-04-17,16.291427612304688
2018-04-18,16.065780639648438
2018-04-19,15.894292831420898
2018-04-20,16.363628387451172
2018-04-23,16.291427612304688
2018-04-24,16.336557388305664
2018-04-25,15.885268211364746
2018-04-26,16.101882934570312
2018-04-27,15.542291641235352
2018-04-30,15.224408149719238
2018-05-02,15.36197566986084
2018-05-03,14.949264526367188
2018-05-04,14.857553482055664
2018-05-07,14.398987770080566
2018-05-08,14.499871253967285
2018-05-09,16.911930084228516
2018-05-10,16.838563919067383
2018-05-11,16.242420196533203
2018-05-14,16.169050216674805
2018-05-15,15.8663969039917
2018-05-16,16.407506942749023
2018-05-17,15.82054328918457
2018-05-18,15.591259002685547
2018-05-21,15.976456642150879
2018-05-22,16.856903076171875
2018-05-23,16.3891658782959
2018-05-24,16.77435874938965
2018-05-25,16.645959854125977
2018-05-28,16.379993438720703
2018-05-29,15.76551628112793
2018-05-30,15.857231140136719
2018-06-01,16.279109954833984
2018-06-04,16.416677474975586
2018-06-05,16.150711059570312
2018-06-06,15.76551628112793
2018-06-07,15.36197566986084
2018-06-08,15.591259002685547
2018-06-11,15.499547004699707
2018-06-12,15.701313972473145
2018-06-13,15.710487365722656
2018-06-14,15.44451904296875
2018-06-15,15.031806945800781
2018-06-18,15.224408149719238
2018-06-19,15.728827476501465
2018-06-20,15.545404434204102
2018-06-21,15.490374565124512
2018-06-22,15.490374565124512
2018-06-25,15.279434204101562
2018-06-26,14.976778984069824
2018-06-27,14.62826919555664
2018-06-28,14.518214225769043
2018-06-29,14.435670852661133
2018-07-02,14.554899215698242
2018-07-03,14.674127578735352
2018-07-04,14.408157348632812
2018-07-05,14.16970157623291
2018-07-06,14.536556243896484
2018-07-10,14.582411766052246
2018-07-11,14.582411766052246
2018-07-12,14.582411766052246
2018-07-13,15.36197566986084
2018-07-16,15.893913269042969
2018-07-17,16.23324966430664
2018-07-18,16.334135055541992
2018-07-19,16.49005126953125
2018-07-20,16.875244140625
2018-07-23,16.847732543945312
2018-07-24,16.957788467407227
2018-07-25,16.966960906982422
2018-07-26,16.86607551574707
2018-07-27,16.609277725219727
2018-07-30,16.068166732788086
2018-07-31,16.224082946777344
2018-08-01,16.114023208618164
2018-08-02,16.114023208618164
2018-08-03,16.416677474975586
2018-08-06,16.297452926635742
2018-08-07,16.508390426635742
2018-08-08,16.334135055541992
2018-08-09,17.058670043945312
2018-08-10,16.242420196533203
2018-08-13,16.150711059570312
2018-08-14,16.14154052734375
2018-08-15,16.04982566833496
2018-08-16,15.829712867736816
2018-08-17,15.930599212646484
2018-08-20,15.545404434204102
2018-08-21,14.958436965942383
2018-08-22,15.56374454498291
2018-08-23,14.995122909545898
2018-08-24,15.114349365234375
2018-08-27,15.36197566986084
2018-08-28,15.45368766784668
2018-08-29,15.288607597351074
2018-08-30,14.674127578735352
2018-08-31,14.674127578735352
2018-09-03,14.848381996154785
2018-09-04,14.11467456817627
2018-09-05,13.99544906616211
2018-09-06,13.885391235351562
2018-09-10,13.9129056930542
2018-09-11,13.665279388427734
2018-09-12,13.298425674438477
2018-09-13,13.289255142211914
2018-09-14,13.420193672180176
2018-09-17,13.855794906616211
2018-09-18,13.67043399810791
2018-09-19,13.716773986816406
2018-09-20,14.170909881591797
2018-09-21,14.384076118469238
2018-09-24,14.384076118469238
2018-09-25,14.569437980651855
2018-09-26,14.717726707458496
2018-09-27,15.134791374206543
2018-09-28,15.329422950744629
2018-10-01,14.847481727600098
2018-10-02,15.477710723876953
2018-10-03,15.412834167480469
2018-10-04,15.737217903137207
2018-10-05,15.774291038513184
2018-10-08,15.959651947021484
2018-10-09,15.8298978805542
2018-10-10,15.570391654968262
2018-10-11,15.134791374206543
2018-10-15,13.5128755569458
2018-10-16,13.207029342651367
2018-10-17,13.494340896606445
2018-10-18,13.698237419128418
2018-10-19,13.837257385253906
2018-10-22,14.041156768798828
2018-10-23,14.08749771118164
2018-10-24,14.01335334777832
2018-10-25,14.143105506896973
2018-10-26,14.5509033203125
2018-10-29,14.448953628540039
2018-10-30,14.374810218811035
2018-10-31,14.448953628540039
2018-11-01,15.051379203796387
2018-11-05,15.570391654968262
2018-11-06,15.385029792785645
2018-11-07,15.00503921508789
2018-11-08,14.384076118469238
2018-11-09,14.106033325195312
2018-11-12,14.096766471862793
2018-11-13,14.207983016967773
2018-11-14,14.569437980651855
2018-11-16,15.014307022094727
2018-11-19,15.060646057128906
2018-11-21,14.94942855834961
2018-11-22,14.967966079711914
2018-11-23,14.810407638549805
2018-11-26,14.63431453704834
2018-11-27,14.967966079711914
2018-11-28,14.930893898010254
2018-11-29,14.893820762634277
2018-11-30,14.856749534606934
2018-12-03,14.7362642288208
2018-12-04,14.63431453704834
2018-12-05,14.726996421813965
2018-12-06,14.773336410522461
2018-12-07,15.106986999511719
2018-12-10,14.587974548339844
2018-12-11,14.43041706085205
2018-12-12,14.90308952331543
2018-12-13,14.893820762634277
2018-12-14,14.625046730041504
2018-12-17,14.79187297821045
2018-12-18,14.708460807800293
2018-12-19,14.47675609588623
2018-12-20,14.411880493164062
2018-12-21,14.587974548339844
2018-12-26,14.374810218811035
2018-12-27,14.189448356628418
2018-12-28,14.411880493164062
2019-01-02,14.921626091003418
2019-01-03,15.24600887298584
2019-01-04,15.060646057128906
2019-01-07,14.921626091003418
2019-01-08,15.208935737609863
2019-01-09,15.635272026062012
2019-01-10,15.78355598449707
2019-01-11,16.015260696411133
2019-01-14,16.534271240234375
2019-01-15,16.932802200317383
2019-01-16,17.24791717529297
2019-01-17,18.193260192871094
2019-01-18,18.397159576416016
2019-01-21,18.295207977294922
2019-01-22,18.48984146118164
2019-01-23,18.53618049621582
2019-01-24,19.27762794494629
2019-01-28,19.926393508911133
2019-01-29,20.01907730102539
2019-01-30,20.37126350402832
2019-01-31,20.204437255859375
2019-02-01,20.315654754638672
2019-02-04,20.334192276000977
2019-02-05,20.352724075317383
2019-02-06,19.462989807128906
2019-02-07,19.06446075439453
2019-02-08,18.99958610534668
2019-02-11,18.78641700744629
2019-02-12,19.092266082763672
2019-02-13,19.453720092773438
2019-02-14,19.620546340942383
2019-02-15,18.211795806884766
2019-02-18,17.563030242919922
2019-02-19,17.61863899230957
2019-02-20,17.405475616455078
2019-02-21,17.51668930053711
2019-02-22,17.61863899230957
2019-02-25,17.64644432067871
2019-02-26,17.55376434326172
2019-02-27,17.563030242919922
2019-02-28,17.59083366394043
2019-03-01,17.64644432067871
2019-03-06,17.29425811767578
2019-03-07,16.94207000732422
2019-03-08,17.785465240478516
2019-03-11,18.397159576416016
2019-03-12,18.323015213012695
2019-03-13,18.156187057495117
2019-03-14,18.119115829467773
2019-03-15,18.05423927307129
2019-03-18,18.063507080078125
2019-03-19,18.350818634033203
2019-03-20,18.295207977294922
2019-03-21,17.93375587463379
2019-03-22,17.850343704223633
2019-03-25,17.79473304748535
2019-03-26,17.998632431030273
2019-03-27,17.637178421020508
2019-03-28,18.304479598999023
2019-03-29,18.86983299255371
2019-04-01,19.296165466308594
2019-04-02,19.83371353149414
2019-04-03,19.741031646728516
2019-04-04,19.86151885986328
2019-04-05,19.972734451293945
2019-04-08,19.045927047729492
2019-04-09,18.721546173095703
2019-04-10,19.314701080322266
2019-04-11,19.314701080322266
2019-04-12,19.32396697998047
2019-04-15,18.397159576416016
2019-04-16,18.091310501098633
2019-04-17,18.81422233581543
2019-04-18,19.203481674194336
2019-04-22,18.99958610534668
2019-04-23,18.99958610534668
2019-04-24,19.620546340942383
2019-04-25,20.083951950073242
2019-04-26,20.22297477722168
2019-04-29,21.501972198486328
2019-04-30,21.38148307800293
2019-05-02,21.0921573638916
2019-05-03,20.362585067749023
2019-05-06,21.036035537719727
2019-05-07,20.858320236206055
2019-05-08,21.97138786315918
2019-05-09,21.49435806274414
2019-05-10,22.588720321655273
2019-05-13,22.513893127441406
2019-05-14,22.888031005859375
2019-05-15,20.26905059814453
2019-05-16,19.735898971557617
2019-05-17,19.352405548095703
2019-05-20,20.521595001220703
2019-05-21,20.951854705810547
