Date,SBRY.L
2019-05-10,211.0587921142578
2019-05-13,204.8776092529297
2019-05-14,206.27337646484375
2019-05-15,206.47276306152344
2019-05-16,203.1827392578125
2019-05-17,200.59060668945312
2019-05-20,197.200927734375
2019-05-21,206.47276306152344
2019-05-22,198.74624633789062
2019-05-23,194.45924377441406
2019-05-24,194.70851135253906
2019-05-28,198.1480255126953
2019-05-29,197.79910278320312
2019-05-30,198.99546813964844
2019-05-31,199.4939422607422
2019-06-03,199.39425659179688
2019-06-04,201.88670349121094
2019-06-05,201.58758544921875
2019-06-06,194.03656005859375
2019-06-07,196.87904357910156
2019-06-10,198.3251953125
2019-06-11,197.47744750976562
2019-06-12,195.38299560546875
2019-06-13,195.38299560546875
2019-06-14,193.3883056640625
2019-06-17,193.2386932373047
2019-06-18,198.0758819580078
2019-06-19,195.5824737548828
2019-06-20,195.7321014404297
2019-06-21,195.33314514160156
2019-06-24,187.5038604736328
2019-06-25,187.40411376953125
2019-06-26,188.90016174316406
2019-06-27,190.89488220214844
2019-06-28,195.43287658691406
2019-07-01,196.87904357910156
2019-07-02,198.97349548339844
2019-07-03,197.92628479003906
2019-07-04,199.97088623046875
2019-07-05,204.75819396972656
2019-07-08,202.36453247070312
2019-07-09,200.46954345703125
2019-07-10,200.86846923828125
2019-07-11,199.4223175048828
2019-07-12,199.0732421875
2019-07-15,199.8711395263672
2019-07-16,200.5692901611328
2019-07-17,199.27268981933594
2019-07-18,200.6690216064453
2019-07-19,205.3566131591797
2019-07-22,206.35398864746094
2019-07-23,202.7634735107422
2019-07-24,202.66371154785156
2019-07-25,200.5692901611328
2019-07-26,198.27536010742188
2019-07-29,200.2700653076172
2019-07-30,197.82656860351562
2019-07-31,196.13099670410156
2019-08-01,195.1835479736328
2019-08-02,194.83447265625
2019-08-05,188.99989318847656
2019-08-06,187.80308532714844
2019-08-07,189.7479248046875
2019-08-08,191.29385375976562
2019-08-09,190.79513549804688
2019-08-12,188.99989318847656
2019-08-13,187.30438232421875
2019-08-14,184.96058654785156
2019-08-15,176.63262939453125
2019-08-16,182.01834106445312
2019-08-19,187.8529510498047
2019-08-20,193.3883056640625
2019-08-21,195.28326416015625
2019-08-22,199.17294311523438
2019-08-23,196.28062438964844
2019-08-27,195.7321014404297
2019-08-28,196.72946166992188
2019-08-29,199.47219848632812
2019-08-30,195.5824737548828
2019-09-02,196.18089294433594
2019-09-03,197.02867126464844
2019-09-04,199.4223175048828
2019-09-05,200.2700653076172
2019-09-06,201.06796264648438
2019-09-09,200.2700653076172
2019-09-10,207.25160217285156
2019-09-11,212.4378662109375
2019-09-12,214.83154296875
2019-09-13,220.81568908691406
2019-09-16,219.5191650390625
2019-09-17,214.73178100585938
2019-09-18,213.63470458984375
2019-09-19,214.33287048339844
2019-09-20,215.33021545410156
2019-09-23,215.92861938476562
2019-09-24,212.4378662109375
2019-09-25,215.92861938476562
2019-09-26,220.01783752441406
2019-09-27,221.91281127929688
2019-09-30,219.2199249267578
2019-10-01,219.61886596679688
2019-10-02,213.8341827392578
2019-10-03,207.75027465820312
2019-10-04,209.5455322265625
2019-10-07,210.24371337890625
2019-10-08,206.25425720214844
2019-10-09,201.76614379882812
2019-10-10,205.05738830566406
2019-10-11,214.03367614746094
2019-10-14,213.23577880859375
2019-10-15,215.8289031982422
2019-10-16,214.33287048339844
2019-10-17,218.2225799560547
2019-10-18,215.62942504882812
2019-10-21,214.83154296875
2019-10-22,211.1412811279297
2019-10-23,213.4352264404297
2019-10-24,216.02838134765625
2019-10-25,211.73971557617188
2019-10-28,212.13864135742188
2019-10-29,210.24371337890625
2019-10-30,205.1571044921875
2019-10-31,202.96298217773438
2019-11-01,204.06004333496094
2019-11-04,206.15451049804688
2019-11-05,205.1571044921875
2019-11-06,204.95770263671875
2019-11-07,205.05738830566406
2019-11-08,200.46954345703125
2019-11-11,203.4616241455078
2019-11-12,207.4510498046875
2019-11-13,205.45635986328125
2019-11-14,200.8009490966797
2019-11-15,204.29226684570312
2019-11-18,209.0803680419922
2019-11-19,211.77366638183594
2019-11-20,211.3746337890625
2019-11-21,211.17515563964844
2019-11-22,213.86842346191406
2019-11-25,216.2624969482422
2019-11-26,217.45953369140625
2019-11-27,219.95333862304688
2019-11-28,220.35232543945312
2019-11-29,213.76869201660156
2019-12-02,212.57164001464844
2019-12-03,211.4744110107422
2019-12-04,212.87094116210938
2019-12-05,215.46450805664062
2019-12-06,219.45457458496094
2019-12-09,222.9458770751953
2019-12-10,219.85357666015625
2019-12-11,216.86099243164062
2019-12-12,216.96075439453125
2019-12-13,222.64663696289062
2019-12-16,228.93099975585938
2019-12-17,229.42977905273438
2019-12-18,231.52456665039062
2019-12-19,232.9210968017578
2019-12-20,232.12306213378906
2019-12-23,233.81884765625
2019-12-24,233.61936950683594
2019-12-27,235.2154083251953
2019-12-30,233.81884765625
2019-12-31,229.3300018310547
2020-01-02,231.52456665039062
2020-01-03,228.6317596435547
2020-01-06,226.03822326660156
2020-01-07,230.42730712890625
2020-01-08,226.63673400878906
2020-01-09,223.743896484375
2020-01-10,219.45457458496094
2020-01-13,219.95333862304688
2020-01-14,219.95333862304688
2020-01-15,214.46694946289062
2020-01-16,215.0655059814453
2020-01-17,215.86349487304688
2020-01-20,215.46450805664062
2020-01-21,211.87338256835938
2020-01-22,207.4843292236328
2020-01-23,206.28729248046875
2020-01-24,209.18011474609375
2020-01-27,203.49424743652344
2020-01-28,204.9905242919922
2020-01-29,201.898193359375
2020-01-30,202.79595947265625
2020-01-31,201.898193359375
2020-02-03,200.50167846679688
2020-02-04,201.69866943359375
2020-02-05,202.99549865722656
2020-02-06,202.5964813232422
2020-02-07,201.49920654296875
2020-02-10,200.50167846679688
2020-02-11,201.7984619140625
2020-02-12,205.48928833007812
2020-02-13,204.3920135498047
2020-02-14,205.48928833007812
2020-02-17,207.88330078125
2020-02-18,206.28729248046875
2020-02-19,205.8882598876953
2020-02-20,208.48184204101562
2020-02-21,210.17759704589844
2020-02-24,206.3870391845703
2020-02-25,201.49920654296875
2020-02-26,202.99549865722656
2020-02-27,193.5689239501953
2020-02-28,195.2646942138672
2020-03-02,203.79347229003906
2020-03-03,205.78851318359375
2020-03-04,212.1726531982422
2020-03-05,211.67393493652344
2020-03-06,210.57666015625
2020-03-09,205.2897491455078
2020-03-10,198.15750122070312
2020-03-11,191.02525329589844
2020-03-12,174.51626586914062
2020-03-13,178.65597534179688
2020-03-16,179.55374145507812
2020-03-17,191.52401733398438
2020-03-18,215.7637481689453
2020-03-19,209.67886352539062
2020-03-20,205.2897491455078
2020-03-23,198.90562438964844
2020-03-24,202.4967041015625
2020-03-25,201.19993591308594
2020-03-26,205.19000244140625
2020-03-27,209.4793701171875
2020-03-30,209.67886352539062
2020-03-31,209.87835693359375
2020-04-01,212.57164001464844
2020-04-02,204.29226684570312
2020-04-03,212.87094116210938
2020-04-06,205.58905029296875
2020-04-07,205.48928833007812
2020-04-08,197.35948181152344
2020-04-09,199.70364379882812
2020-04-14,199.40440368652344
2020-04-15,200.70115661621094
2020-04-16,198.0078582763672
2020-04-17,200.8009490966797
2020-04-20,195.0153045654297
2020-04-21,201.00042724609375
2020-04-22,204.3920135498047
2020-04-23,198.35702514648438
2020-04-24,201.19993591308594
2020-04-27,200.6014404296875
2020-04-28,200.20240783691406
2020-04-29,206.8858184814453
2020-04-30,197.60888671875
2020-05-01,194.1175537109375
2020-05-04,192.27215576171875
2020-05-05,190.17733764648438
2020-05-06,188.8805694580078
2020-05-07,192.22225952148438
2020-05-11,190.3269500732422
2020-05-12,194.51654052734375
2020-05-13,191.57388305664062
2020-05-14,185.98777770996094
2020-05-15,186.7857666015625
2020-05-18,187.33441162109375
2020-05-19,183.1448211669922
2020-05-20,182.69589233398438
2020-05-21,183.59373474121094
2020-05-22,182.69589233398438
2020-05-26,182.04754638671875
2020-05-27,185.63861083984375
2020-05-28,191.72348022460938
2020-05-29,193.51907348632812
2020-06-01,193.2197723388672
2020-06-02,193.51907348632812
2020-06-03,198.30712890625
2020-06-04,199.35452270507812
2020-06-05,197.11013793945312
2020-06-08,201.10018920898438
2020-06-09,196.3120880126953
2020-06-10,199.70364379882812
2020-06-11,197.15997314453125
2020-06-12,194.51654052734375
2020-06-15,192.02272033691406
2020-06-16,195.3644561767578
2020-06-17,197.50914001464844
2020-06-18,198.0078582763672
2020-06-19,199.80340576171875
2020-06-22,206.08779907226562
2020-06-23,204.09275817871094
2020-06-24,204.79103088378906
2020-06-25,205.0902862548828
2020-06-26,207.0853271484375
2020-06-29,208.48184204101562
2020-06-30,208.18258666992188
2020-07-01,202.6962127685547
2020-07-02,199.9031524658203
2020-07-03,196.76095581054688
2020-07-06,195.21482849121094
2020-07-07,193.46914672851562
2020-07-08,190.52647399902344
2020-07-09,186.93539428710938
2020-07-10,193.2696533203125
2020-07-13,195.3644561767578
2020-07-14,197.60888671875
2020-07-15,194.71604919433594
2020-07-16,195.0153045654297
2020-07-17,193.76840209960938
2020-07-20,190.27711486816406
2020-07-21,188.93043518066406
2020-07-22,189.0301971435547
2020-07-23,189.52894592285156
2020-07-24,190.5763702392578
2020-07-27,188.98031616210938
2020-07-28,186.28701782226562
2020-07-29,189.72845458984375
2020-07-30,188.73094177246094
2020-07-31,186.68600463867188
2020-08-03,186.7358856201172
2020-08-04,190.3269500732422
2020-08-05,190.7758331298828
2020-08-06,188.53143310546875
2020-08-07,188.98031616210938
2020-08-10,189.52894592285156
2020-08-11,189.67857360839844
2020-08-12,194.1175537109375
2020-08-13,190.87562561035156
2020-08-14,189.3793182373047
2020-08-17,189.52894592285156
2020-08-18,188.43165588378906
2020-08-19,186.88552856445312
2020-08-20,187.9329071044922
2020-08-21,187.78329467773438
2020-08-24,187.53390502929688
2020-08-25,184.74081420898438
2020-08-26,185.98777770996094
2020-08-27,185.189697265625
2020-08-28,183.3443145751953
2020-09-01,178.70584106445312
2020-09-02,180.10240173339844
2020-09-03,182.19715881347656
2020-09-04,182.3468017578125
2020-09-07,184.89047241210938
2020-09-08,187.23464965820312
2020-09-09,191.32447814941406
2020-09-10,187.4341583251953
2020-09-11,185.23960876464844
2020-09-14,184.09246826171875
2020-09-15,186.93539428710938
2020-09-16,184.54135131835938
2020-09-17,190.67608642578125
2020-09-18,194.51654052734375
2020-09-21,196.26220703125
2020-09-22,199.70364379882812
2020-09-23,201.49920654296875
2020-09-24,201.5989532470703
2020-09-25,196.76095581054688
2020-09-28,198.25726318359375
2020-09-29,192.37191772460938
2020-09-30,190.4766082763672
2020-10-01,189.82821655273438
2020-10-02,191.12503051757812
2020-10-05,198.0577392578125
2020-10-06,196.61135864257812
2020-10-07,196.01283264160156
2020-10-08,196.26220703125
2020-10-09,199.80340576171875
2020-10-12,199.70364379882812
2020-10-13,201.99795532226562
2020-10-14,199.70364379882812
2020-10-15,199.2048797607422
2020-10-16,203.09524536132812
2020-10-19,202.0977325439453
2020-10-20,203.59400939941406
2020-10-21,203.89321899414062
2020-10-22,205.6887969970703
2020-10-23,208.18258666992188
2020-10-26,207.0853271484375
2020-10-27,206.28729248046875
2020-10-28,201.10018920898438
2020-10-29,201.5989532470703
2020-10-30,201.10018920898438
2020-11-02,206.68629455566406
2020-11-03,207.78355407714844
2020-11-04,208.38206481933594
2020-11-05,197.50914001464844
2020-11-06,200.4019012451172
2020-11-09,197.35948181152344
2020-11-10,205.19000244140625
2020-11-11,208.78109741210938
2020-11-12,201.82931518554688
2020-11-13,205.4209442138672
2020-11-16,208.9127960205078
2020-11-17,212.40463256835938
2020-11-18,217.9916229248047
2020-11-19,221.48348999023438
2020-11-20,218.29090881347656
2020-11-23,214.49974060058594
2020-11-24,219.38836669921875
2020-11-25,219.98696899414062
2020-11-26,215.99627685546875
2020-11-27,215.99627685546875
2020-11-30,210.60885620117188
2020-12-01,215.5972137451172
2020-12-02,209.41163635253906
2020-12-03,218.09140014648438
2020-12-04,213.00326538085938
2020-12-07,211.2074432373047
2020-12-08,215.6969757080078
2020-12-09,222.38137817382812
2020-12-10,224.676025390625
2020-12-11,217.6923370361328
2020-12-14,225.47415161132812
2020-12-15,228.367431640625
2020-12-16,230.6620635986328
2020-12-17,227.17022705078125
2020-12-18,225.77346801757812
2020-12-21,219.7874298095703
2020-12-22,217.29324340820312
2020-12-23,223.4788360595703
2020-12-24,226.1725311279297
2020-12-29,229.5646514892578
2020-12-30,229.86392211914062
2020-12-31,224.97532653808594
2021-01-04,225.47415161132812
2021-01-05,225.07508850097656
2021-01-06,231.9590606689453
2021-01-07,247.9218292236328
2021-01-08,242.23507690429688
2021-01-11,235.94973754882812
2021-01-12,234.65277099609375
2021-01-13,239.74090576171875
2021-01-14,241.83599853515625
2021-01-15,237.4462432861328
2021-01-18,238.34413146972656
2021-01-19,237.64576721191406
2021-01-20,239.64112854003906
2021-01-21,244.42996215820312
2021-01-22,245.4276580810547
2021-01-25,248.52041625976562
2021-01-26,250.71530151367188
2021-01-27,252.3115692138672
2021-01-28,250.41598510742188
2021-01-29,243.83135986328125
2021-02-01,241.73626708984375
2021-02-02,237.94508361816406
2021-02-03,237.64576721191406
2021-02-04,234.25367736816406
2021-02-05,235.3511199951172
2021-02-08,233.35577392578125
2021-02-09,233.05648803710938
2021-02-10,232.35809326171875
2021-02-11,229.76414489746094
2021-02-12,228.56695556640625
2021-02-15,233.8546142578125
2021-02-16,230.0634765625
2021-02-17,231.06112670898438
2021-02-18,229.16555786132812
2021-02-19,230.36273193359375
2021-02-22,226.37205505371094
2021-02-23,228.56695556640625
2021-02-24,228.76649475097656
2021-02-25,228.9660186767578
2021-02-26,225.67369079589844
2021-03-01,223.67837524414062
2021-03-02,220.78509521484375
2021-03-03,222.38137817382812
2021-03-04,222.38137817382812
2021-03-05,229.16555786132812
2021-03-08,225.67369079589844
2021-03-09,230.2629852294922
2021-03-10,234.85227966308594
2021-03-11,234.35345458984375
2021-03-12,235.75021362304688
2021-03-15,235.15159606933594
2021-03-16,242.0355682373047
2021-03-17,239.14230346679688
2021-03-18,240.4392547607422
2021-03-19,244.23043823242188
2021-03-22,242.43460083007812
2021-03-23,242.93344116210938
2021-03-24,242.0355682373047
2021-03-25,242.23507690429688
2021-03-26,244.72926330566406
2021-03-29,244.82901000976562
2021-03-30,243.83135986328125
2021-03-31,241.935791015625
2021-04-01,238.04486083984375
2021-04-06,241.4369354248047
2021-04-07,243.5320587158203
2021-04-08,244.13067626953125
2021-04-09,245.02854919433594
2021-04-12,244.52972412109375
2021-04-13,242.23507690429688
2021-04-14,240.23974609375
2021-04-15,243.9311065673828
2021-04-16,248.121337890625
2021-04-19,254.1073760986328
2021-04-20,247.9218292236328
2021-04-21,249.01927185058594
2021-04-22,248.121337890625
2021-04-23,241.63650512695312
2021-04-26,242.5343780517578
2021-04-27,241.5366973876953
2021-04-28,234.45321655273438
2021-04-29,234.85227966308594
2021-04-30,237.14695739746094
2021-05-04,238.04486083984375
2021-05-05,245.4276580810547
2021-05-06,245.72694396972656
2021-05-07,250.6155242919922
2021-05-10,255.50413513183594
2021-05-11,253.30923461914062
2021-05-12,258.69671630859375
2021-05-13,258.5968933105469
2021-05-14,258.3973388671875
2021-05-17,263.88458251953125
2021-05-18,263.3857116699219
2021-05-19,262.1885070800781
2021-05-20,262.1885070800781
2021-05-21,263.9844055175781
2021-05-24,263.58526611328125
2021-05-25,264.78253173828125
2021-05-26,262.5876159667969
2021-05-27,265.381103515625
2021-05-28,264.9820861816406
2021-06-01,267.27667236328125
2021-06-02,267.27667236328125
2021-06-03,269.1722412109375
2021-06-04,264.78253173828125
2021-06-07,262.787109375
2021-06-08,262.9866638183594
2021-06-09,261.49017333984375
2021-06-10,253.7799835205078
2021-06-11,251.78407287597656
2021-06-14,253.28099060058594
2021-06-15,253.28099060058594
2021-06-16,256.2748107910156
2021-06-17,258.7697448730469
2021-06-18,259.568115234375
2021-06-21,269.5476379394531
2021-06-22,269.3480529785156
2021-06-23,269.1484680175781
2021-06-24,271.9427490234375
2021-06-25,271.1444396972656
2021-06-28,269.4478759765625
2021-06-29,268.2502746582031
2021-06-30,271.2441711425781
2021-07-01,271.6434020996094
2021-07-02,271.44378662109375
2021-07-05,277.631103515625
2021-07-06,279.227783203125
2021-07-07,284.8163757324219
2021-07-08,283.2196350097656
2021-07-09,283.6188659667969
2021-07-12,282.72064208984375
2021-07-13,282.4212646484375
2021-07-14,282.2217102050781
2021-07-15,284.1178283691406
2021-07-16,283.9182434082031
2021-07-19,280.52520751953125
2021-07-20,277.8306884765625
2021-07-21,279.1280212402344
2021-07-22,280.1260070800781
2021-07-23,278.5292663574219
2021-07-26,279.02825927734375
2021-07-27,281.024169921875
2021-07-28,281.024169921875
2021-07-29,283.5190124511719
2021-07-30,282.72064208984375
2021-08-02,284.6167907714844
2021-08-03,291.40289306640625
2021-08-04,287.7104187011719
2021-08-05,287.5108337402344
2021-08-06,288.20947265625
2021-08-09,290.205322265625
2021-08-10,293.2989807128906
2021-08-11,301.8814392089844
2021-08-12,302.9791259765625
2021-08-13,301.6818542480469
2021-08-16,297.8896179199219
2021-08-17,295.1950988769531
2021-08-18,290.1055908203125
2021-08-19,288.60858154296875
2021-08-20,294.097412109375
2021-08-23,339.3047790527344
2021-08-24,322.8384094238281
2021-08-25,322.43927001953125
2021-08-26,319.1460266113281
2021-08-27,309.7652587890625
2021-08-31,303.37835693359375
2021-09-01,305.5738220214844
2021-09-02,303.4781188964844
2021-09-03,303.1787414550781
2021-09-06,302.8793640136719
2021-09-07,300.683837890625
2021-09-08,300.78363037109375
2021-09-09,296.29278564453125
2021-09-10,293.5983581542969
2021-09-13,290.0856018066406
2021-09-14,288.7084045410156
2021-09-15,285.11578369140625
2021-09-16,281.42333984375
2021-09-17,281.822509765625
2021-09-20,286.3132629394531
2021-09-21,291.90185546875
2021-09-22,295.29486083984375
2021-09-23,295.29486083984375
2021-09-24,294.8957214355469
2021-09-27,291.30303955078125
2021-09-28,291.6025085449219
2021-09-29,289.9059753417969
2021-09-30,284.8163757324219
2021-10-01,283.9182434082031
2021-10-04,293.4985656738281
2021-10-05,298.7877197265625
2021-10-06,290.1055908203125
2021-10-07,292.89984130859375
2021-10-08,294.99554443359375
2021-10-11,293.0994567871094
2021-10-12,294.097412109375
2021-10-13,294.1971740722656
2021-10-14,295.0953369140625
2021-10-15,295.9934997558594
2021-10-18,294.097412109375
2021-10-19,296.1930847167969
2021-10-20,296.5922546386719
2021-10-21,295.5943603515625
2021-10-22,292.9996337890625
2021-10-25,295.29486083984375
2021-10-26,300.78363037109375
2021-10-27,305.87322998046875
2021-10-28,298.9873962402344
2021-10-29,298.7877197265625
2021-11-01,294.097412109375
2021-11-02,292.7002258300781
2021-11-03,288.3092041015625
2021-11-04,281.22369384765625
2021-11-05,283.7185974121094
2021-11-08,288.60858154296875
2021-11-09,289.1076354980469
2021-11-10,292.9996337890625
2021-11-11,293.6304016113281
2021-11-12,294.4288024902344
2021-11-15,294.1294250488281
2021-11-16,291.13525390625
2021-11-17,287.4423828125
2021-11-18,292.8319396972656
2021-11-19,292.0334777832031
2021-11-22,295.12750244140625
2021-11-23,292.63232421875
2021-11-24,294.4288024902344
2021-11-25,294.8280944824219
2021-11-26,293.0315856933594
2021-11-29,289.1391296386719
2021-11-30,276.0644836425781
2021-12-01,279.657470703125
2021-12-02,278.26019287109375
2021-12-03,277.6614074707031
2021-12-06,279.4579162597656
2021-12-07,278.1604309082031
2021-12-08,276.3638610839844
2021-12-09,274.96661376953125
2021-12-10,274.6672058105469
2021-12-13,271.57318115234375
2021-12-14,274.7669677734375
2021-12-15,269.6768798828125
2021-12-16,270.2756652832031
2021-12-17,270.6749572753906
2021-12-20,272.17205810546875
2021-12-21,271.473388671875
2021-12-22,273.1701354980469
2021-12-23,273.1701354980469
2021-12-24,274.36773681640625
2021-12-29,278.3600158691406
2021-12-30,276.8629150390625
2021-12-31,275.2659912109375
2022-01-04,276.8629150390625
2022-01-05,279.2582702636719
2022-01-06,279.55767822265625
2022-01-07,274.6672058105469
2022-01-10,278.5596008300781
2022-01-11,278.7591857910156
2022-01-12,287.4423828125
2022-01-13,291.03546142578125
2022-01-14,288.14105224609375
2022-01-17,292.0334777832031
2022-01-18,298.1217041015625
2022-01-19,290.7359619140625
2022-01-20,286.54412841796875
2022-01-21,283.1507263183594
2022-01-24,283.4501647949219
2022-01-25,288.540283203125
2022-01-26,291.13525390625
2022-01-27,295.42694091796875
2022-01-28,298.5208740234375
2022-01-31,290.13720703125
2022-02-01,287.6419982910156
2022-02-02,290.4366149902344
2022-02-03,291.8338623046875
2022-02-04,287.3425598144531
2022-02-07,281.2543640136719
2022-02-08,281.1546325683594
2022-02-09,276.8629150390625
2022-02-10,280.75537109375
2022-02-11,280.0567321777344
2022-02-14,276.76312255859375
2022-02-15,281.0548095703125
2022-02-16,279.7572937011719
2022-02-17,277.6614074707031
2022-02-18,277.3619384765625
2022-02-21,272.7708435058594
2022-02-22,269.5770263671875
2022-02-23,269.4772644042969
2022-02-24,265.4849853515625
2022-02-25,270.5751037597656
2022-02-28,275.166259765625
2022-03-01,265.88421630859375
2022-03-02,259.49658203125
2022-03-03,251.91131591796875
2022-03-04,248.21849060058594
2022-03-07,250.01499938964844
2022-03-08,248.81732177734375
2022-03-09,255.0053253173828
2022-03-10,251.6118927001953
2022-03-11,253.6080322265625
2022-03-14,257.1012878417969
2022-03-15,257.8996887207031
2022-03-16,259.9956359863281
2022-03-17,263.189453125
2022-03-18,264.9859924316406
2022-03-21,260.5945129394531
2022-03-22,258.1991271972656
2022-03-23,257.1012878417969
2022-03-24,258.99761962890625
2022-03-25,259.2969665527344
2022-03-28,260.4946594238281
2022-03-29,257.2010498046875
2022-03-30,260.7940673828125
2022-03-31,252.2107391357422
2022-04-01,248.4180908203125
2022-04-04,246.7213897705078
2022-04-05,246.12255859375
2022-04-06,240.73300170898438
2022-04-07,245.5237274169922
2022-04-08,246.12255859375
2022-04-11,250.6138458251953
2022-04-12,244.12644958496094
2022-04-13,238.1380615234375
2022-04-14,241.33184814453125
2022-04-19,244.4258270263672
2022-04-20,241.431640625
2022-04-21,242.13031005859375
2022-04-22,240.23397827148438
2022-04-25,242.92874145507812
2022-04-26,239.73495483398438
2022-04-27,238.53726196289062
2022-04-28,228.25721740722656
2022-04-29,232.84829711914062
2022-05-03,240.43356323242188
2022-05-04,233.24754333496094
2022-05-05,231.55081176757812
2022-05-06,227.458740234375
2022-05-09,232.54888916015625
2022-05-10,232.54888916015625
2022-05-11,230.9519805908203
2022-05-12,232.84829711914062
2022-05-13,238.33766174316406
2022-05-16,244.12644958496094
2022-05-17,239.63514709472656
2022-05-18,238.53726196289062
2022-05-19,236.54112243652344
2022-05-20,232.2494659423828
2022-05-23,232.84829711914062
2022-05-24,231.85025024414062
2022-05-25,228.85604858398438
2022-05-26,231.85025024414062
2022-05-27,230.65255737304688
2022-05-30,230.65255737304688
2022-05-31,227.95777893066406
2022-06-01,226.7601318359375
2022-06-06,227.35894775390625
2022-06-07,220.9713134765625
2022-06-08,221.9694061279297
2022-06-09,209.087646484375
2022-06-10,212.98182678222656
2022-06-13,204.59434509277344
2022-06-14,202.99673461914062
2022-06-15,209.48704528808594
2022-06-16,207.39016723632812
2022-06-17,205.49302673339844
2022-06-20,208.08914184570312
2022-06-21,204.7940673828125
2022-06-22,206.8909149169922
2022-06-23,204.19497680664062
2022-06-24,210.48556518554688
2022-06-27,211.2843780517578
2022-06-28,213.18154907226562
2022-06-29,210.6852569580078
2022-06-30,203.69570922851562
2022-07-01,207.0906219482422
2022-07-04,208.08914184570312
2022-07-05,210.28587341308594
2022-07-06,214.37973022460938
2022-07-07,213.5809326171875
2022-07-08,216.57644653320312
2022-07-11,214.87899780273438
2022-07-12,214.87899780273438
2022-07-13,214.4795684814453
2022-07-14,209.58689880371094
2022-07-15,212.98182678222656
2022-07-18,215.17855834960938
2022-07-19,216.27691650390625
2022-07-20,215.97735595703125
2022-07-21,216.27691650390625
2022-07-22,220.0712432861328
2022-07-25,220.87002563476562
2022-07-26,214.18003845214844
2022-07-27,217.17556762695312
2022-07-28,218.17408752441406
2022-07-29,220.67034912109375
2022-08-01,220.1710968017578
2022-08-02,220.3707733154297
2022-08-03,217.57496643066406
2022-08-04,218.67332458496094
2022-08-05,216.67630004882812
2022-08-08,217.77468872070312
2022-08-09,216.67630004882812
2022-08-10,220.96987915039062
2022-08-11,219.8715362548828
2022-08-12,219.77169799804688
2022-08-15,220.96987915039062
2022-08-16,223.36630249023438
2022-08-17,220.87002563476562
2022-08-18,220.96987915039062
2022-08-19,219.1725616455078
2022-08-22,218.37374877929688
2022-08-23,214.77914428710938
2022-08-24,209.48704528808594
2022-08-25,208.18898010253906
2022-08-26,202.3976287841797
2022-08-30,205.39315795898438
2022-08-31,203.09658813476562
2022-09-01,199.70169067382812
2022-09-02,202.89688110351562
2022-09-05,204.69419860839844
2022-09-06,209.58689880371094
2022-09-07,206.6912384033203
2022-09-08,197.30528259277344
2022-09-09,202.2978057861328
2022-09-12,213.08168029785156
2022-09-13,209.686767578125
2022-09-14,202.5973358154297
2022-09-15,201.3991241455078
2022-09-16,202.49749755859375
2022-09-20,193.91030883789062
2022-09-21,194.5093994140625
2022-09-22,195.4080810546875
2022-09-23,192.6621856689453
2022-09-26,191.43202209472656
2022-09-27,188.8179473876953
2022-09-28,182.0780029296875
2022-09-29,172.04299926757812
2022-09-30,174.04000854492188
2022-10-03,176.28665161132812
2022-10-04,180.33062744140625
2022-10-05,171.94314575195312
2022-10-06,169.6964874267578
2022-10-07,169.8961944580078
2022-10-10,172.74192810058594
2022-10-11,174.98858642578125
2022-10-12,171.14431762695312
2022-10-13,176.38650512695312
2022-10-14,178.3834991455078
2022-10-17,182.42745971679688
2022-10-18,184.1748504638672
2022-10-19,182.67709350585938
2022-10-20,184.67413330078125
2022-10-21,185.6226806640625
2022-10-24,186.97068786621094
2022-10-25,189.81643676757812
2022-10-26,191.86338806152344
2022-10-27,193.0116729736328
2022-10-28,190.16590881347656
2022-10-31,194.11001586914062
2022-11-01,199.30226135253906
2022-11-02,197.55487060546875
2022-11-03,211.2843780517578
2022-11-04,208.38868713378906
2022-11-07,217.67483520507812
2022-11-08,218.87301635742188
2022-11-09,218.07421875
2022-11-10,212.5205078125
2022-11-11,218.1131591796875
2022-11-14,219.91079711914062
2022-11-15,215.8162078857422
2022-11-16,210.722900390625
2022-11-17,210.62303161621094
2022-11-18,216.51527404785156
2022-11-21,216.41539001464844
2022-11-22,220.41014099121094
2022-11-23,223.00674438476562
2022-11-24,225.8030548095703
2022-11-25,224.90423583984375
2022-11-28,223.4062042236328
2022-11-29,222.8070068359375
2022-11-30,222.3076629638672
2022-12-01,221.7084503173828
2022-12-02,223.60592651367188
2022-12-05,225.10397338867188
2022-12-06,226.1026611328125
2022-12-07,225.60330200195312
2022-12-08,223.90553283691406
2022-12-09,226.1026611328125
2022-12-12,221.2091064453125
2022-12-13,221.90817260742188
2022-12-14,220.21041870117188
2022-12-15,218.01329040527344
2022-12-16,217.6138153076172
2022-12-19,219.81094360351562
2022-12-20,220.21041870117188
2022-12-21,221.50869750976562
2022-12-22,219.81094360351562
2022-12-23,219.01199340820312
2022-12-28,218.21304321289062
2022-12-29,218.812255859375
2022-12-30,217.41409301757812
2023-01-03,224.60462951660156
2023-01-04,235.39044189453125
2023-01-05,239.58493041992188
2023-01-06,243.28009033203125
2023-01-09,246.77549743652344
2023-01-10,245.4771728515625
2023-01-11,241.58230590820312
2023-01-12,244.1789093017578
2023-01-13,240.68348693847656
2023-01-16,242.98048400878906
2023-01-17,244.0790252685547
2023-01-18,242.28140258789062
2023-01-19,240.7833709716797
2023-01-20,243.080322265625
2023-01-23,244.47850036621094
2023-01-24,241.7820587158203
