Date,SDR.L
2019-05-20,518.358154296875
2019-05-21,520.9008178710938
2019-05-22,518.52783203125
2019-05-23,500.8987731933594
2019-05-24,498.35614013671875
2019-05-28,487.6770935058594
2019-05-29,486.1514892578125
2019-05-30,495.1354675292969
2019-05-31,494.79644775390625
2019-06-03,482.0832214355469
2019-06-04,497.1695556640625
2019-06-05,491.7452697753906
2019-06-06,495.8134765625
2019-06-07,502.0853576660156
2019-06-10,506.32305908203125
2019-06-11,507.8486328125
2019-06-12,504.6279602050781
2019-06-13,500.5597839355469
2019-06-14,496.49151611328125
2019-06-17,499.88165283203125
2019-06-18,514.6290283203125
2019-06-19,517.341064453125
2019-06-20,524.9690551757812
2019-06-21,521.0703125
2019-06-24,519.205810546875
2019-06-25,520.9008178710938
2019-06-26,511.2387390136719
2019-06-27,517.1716918945312
2019-06-28,517.0020141601562
2019-07-01,526.4946899414062
2019-07-02,522.5958862304688
2019-07-03,530.0542602539062
2019-07-04,532.08837890625
2019-07-05,525.8165283203125
2019-07-08,511.91693115234375
2019-07-09,507.67913818359375
2019-07-10,506.32305908203125
2019-07-11,501.23779296875
2019-07-12,506.83154296875
2019-07-15,505.47552490234375
2019-07-16,511.2387390136719
2019-07-17,508.1876220703125
2019-07-18,503.1023254394531
2019-07-19,499.542724609375
2019-07-22,504.79742431640625
2019-07-23,508.0181579589844
2019-07-24,511.57794189453125
2019-07-25,507.67913818359375
2019-07-26,508.6961669921875
2019-07-29,517.341064453125
2019-07-30,513.7813720703125
2019-07-31,503.9499206542969
2019-08-01,516.4935302734375
2019-08-02,511.91693115234375
2019-08-05,491.0672912597656
2019-08-06,490.5586853027344
2019-08-07,489.8807067871094
2019-08-08,497.50860595703125
2019-08-09,490.2197265625
2019-08-12,472.4212341308594
2019-08-13,464.1153869628906
2019-08-14,458.521484375
2019-08-15,449.8766174316406
2019-08-16,459.5386047363281
2019-08-19,461.9117126464844
2019-08-20,455.1313781738281
2019-08-21,462.2507629394531
2019-08-22,454.1725769042969
2019-08-23,447.2218017578125
2019-08-27,452.81634521484375
2019-08-28,456.0374450683594
2019-08-29,463.4967956542969
2019-08-30,462.8186340332031
2019-09-02,467.904541015625
2019-09-03,466.88739013671875
2019-09-04,472.9905090332031
2019-09-05,480.2803039550781
2019-09-06,482.65374755859375
2019-09-09,488.4177551269531
2019-09-10,505.2012939453125
2019-09-11,516.2208862304688
2019-09-12,522.154296875
2019-09-13,531.9872436523438
2019-09-16,533.5130004882812
2019-09-17,529.7832641601562
2019-09-18,527.4097900390625
2019-09-19,529.2745971679688
2019-09-20,530.122314453125
2019-09-23,515.7122802734375
2019-09-24,511.98260498046875
2019-09-25,509.1005554199219
2019-09-26,513.5084228515625
2019-09-27,519.44189453125
2019-09-30,521.306640625
2019-10-01,510.45672607421875
2019-10-02,496.55523681640625
2019-10-03,490.6216735839844
2019-10-04,488.92633056640625
2019-10-07,487.40057373046875
2019-10-08,485.0271911621094
2019-10-09,484.0099792480469
2019-10-10,489.60443115234375
2019-10-11,503.33648681640625
2019-10-14,496.7247619628906
2019-10-15,516.390380859375
2019-10-16,513.1693115234375
2019-10-17,510.79583740234375
2019-10-18,512.3215942382812
2019-10-21,520.1200561523438
2019-10-22,522.154296875
2019-10-23,522.154296875
2019-10-24,531.478515625
2019-10-25,525.5449829101562
2019-10-28,529.6137084960938
2019-10-29,527.7488403320312
2019-10-30,525.7144775390625
2019-10-31,524.6973876953125
2019-11-01,526.392578125
2019-11-04,528.9356079101562
2019-11-05,551.4832763671875
2019-11-06,550.9745483398438
2019-11-07,553.009033203125
2019-11-08,548.2621459960938
2019-11-11,543.0066528320312
2019-11-12,549.279296875
2019-11-13,546.397216796875
2019-11-14,544.193359375
2019-11-15,549.7879028320312
2019-11-18,544.0239868164062
2019-11-19,551.3135986328125
2019-11-20,544.193359375
2019-11-21,540.6332397460938
2019-11-22,546.397216796875
2019-11-25,557.5863037109375
2019-11-26,561.146484375
2019-11-27,567.7581176757812
2019-11-28,565.5543212890625
2019-11-29,559.2816772460938
2019-12-02,546.90576171875
2019-12-03,534.1909790039062
2019-12-04,542.66748046875
2019-12-05,540.4638671875
2019-12-06,545.3800659179688
2019-12-09,551.9917602539062
2019-12-10,548.60107421875
2019-12-11,543.6847534179688
2019-12-12,553.6870727539062
2019-12-13,569.623046875
2019-12-16,579.6251831054688
2019-12-17,572.843994140625
2019-12-18,572.3355102539062
2019-12-19,574.2003173828125
2019-12-20,569.623046875
2019-12-23,574.369873046875
2019-12-24,573.861328125
2019-12-27,575.0479736328125
2019-12-30,568.7752685546875
2019-12-31,565.2151489257812
2020-01-02,574.5393676757812
2020-01-03,565.7236938476562
2020-01-06,552.5003051757812
2020-01-07,553.6870727539062
2020-01-08,550.80517578125
2020-01-09,556.2301025390625
2020-01-10,554.0261840820312
2020-01-13,552.669921875
2020-01-14,555.0433959960938
2020-01-15,550.9745483398438
2020-01-16,553.009033203125
2020-01-17,558.942626953125
2020-01-20,550.2965698242188
2020-01-21,551.3135986328125
2020-01-22,552.5003051757812
2020-01-23,545.3800659179688
2020-01-24,553.5175170898438
2020-01-27,538.4293823242188
2020-01-28,547.583984375
2020-01-29,549.1099243164062
2020-01-30,549.279296875
2020-01-31,544.7020263671875
2020-02-03,548.2621459960938
2020-02-04,561.31591796875
2020-02-05,569.7925415039062
2020-02-06,573.3526000976562
2020-02-07,573.0134887695312
2020-02-10,578.9471435546875
2020-02-11,583.6939697265625
2020-02-12,578.4385375976562
2020-02-13,571.148681640625
2020-02-14,573.1831665039062
2020-02-17,573.691650390625
2020-02-18,569.4533081054688
2020-02-19,575.5565795898438
2020-02-20,574.2003173828125
2020-02-21,572.3355102539062
2020-02-24,541.8199462890625
2020-02-25,529.2745971679688
2020-02-26,525.7144775390625
2020-02-27,504.523193359375
2020-02-28,483.8404541015625
2020-03-02,480.78887939453125
2020-03-03,496.04669189453125
2020-03-04,488.92633056640625
2020-03-05,470.6170654296875
2020-03-06,450.44293212890625
2020-03-09,391.7853698730469
2020-03-10,400.2618408203125
2020-03-11,410.0946350097656
2020-03-12,355.6753234863281
2020-03-13,377.5447082519531
2020-03-16,361.1002197265625
2020-03-17,397.040771484375
2020-03-18,433.15081787109375
2020-03-19,433.15081787109375
2020-03-20,398.39697265625
2020-03-23,372.4588317871094
2020-03-24,406.8735656738281
2020-03-25,424.5047607421875
2020-03-26,447.193359375
2020-03-27,420.0599670410156
2020-03-30,427.3520812988281
2020-03-31,421.2470397949219
2020-04-01,397.6748046875
2020-04-02,395.3006591796875
2020-04-03,393.6048583984375
2020-04-06,402.42315673828125
2020-04-07,434.6441650390625
2020-04-08,434.6441650390625
2020-04-09,451.0938415527344
2020-04-14,438.8837890625
2020-04-15,408.6978454589844
2020-04-16,420.0599670410156
2020-04-17,433.62664794921875
2020-04-20,436.6791687011719
2020-04-21,428.3695373535156
2020-04-22,440.7491760253906
2020-04-23,437.1878967285156
2020-04-24,429.7262268066406
2020-04-27,438.8837890625
2020-04-28,457.1988525390625
2020-04-29,477.20977783203125
2020-04-30,450.07635498046875
2020-05-01,446.0063171386719
2020-05-04,447.0238342285156
2020-05-05,454.4855041503906
2020-05-06,459.74267578125
2020-05-07,473.3093566894531
2020-05-11,471.2743225097656
2020-05-12,479.5840148925781
2020-05-13,473.6485290527344
2020-05-14,457.8771667480469
2020-05-15,462.1167907714844
2020-05-18,473.6485290527344
2020-05-19,481.6189880371094
2020-05-20,478.3968811035156
2020-05-21,479.24481201171875
2020-05-22,479.24481201171875
2020-05-26,491.1157531738281
2020-05-27,509.7699890136719
2020-05-28,507.9045104980469
2020-05-29,501.12115478515625
2020-06-01,507.0566101074219
2020-06-02,511.46575927734375
2020-06-03,531.30712890625
2020-06-04,513.8400268554688
2020-06-05,533.3421020507812
2020-06-08,539.2776489257812
2020-06-09,527.067626953125
2020-06-10,525.3716430664062
2020-06-11,493.8290710449219
2020-06-12,494.3377685546875
2020-06-15,497.7294616699219
2020-06-16,509.7699890136719
2020-06-17,506.03912353515625
2020-06-18,497.0511169433594
2020-06-19,507.0566101074219
2020-06-22,501.9690856933594
2020-06-23,509.6003723144531
2020-06-24,485.349853515625
2020-06-25,501.4603576660156
2020-06-26,496.2032775878906
2020-06-29,501.29071044921875
2020-06-30,500.1036376953125
2020-07-01,492.47235107421875
2020-07-02,507.9045104980469
2020-07-03,503.6649169921875
2020-07-06,512.8224487304688
2020-07-07,511.46575927734375
2020-07-08,506.20867919921875
2020-07-09,493.6594543457031
2020-07-10,496.88153076171875
2020-07-13,495.52484130859375
2020-07-14,503.1561279296875
2020-07-15,505.53033447265625
2020-07-16,500.9515380859375
2020-07-17,501.7994689941406
2020-07-20,501.4603576660156
2020-07-21,504.5128479003906
2020-07-22,509.6003723144531
2020-07-23,505.191162109375
2020-07-24,501.9690856933594
2020-07-27,502.64739990234375
2020-07-28,502.64739990234375
2020-07-29,503.32574462890625
2020-07-30,505.53033447265625
2020-07-31,502.81695556640625
2020-08-03,515.0270385742188
2020-08-04,503.83453369140625
2020-08-05,510.109130859375
2020-08-06,507.2262268066406
2020-08-07,504.5128479003906
2020-08-10,500.273193359375
2020-08-11,517.2316284179688
2020-08-12,524.693359375
2020-08-13,517.909912109375
2020-08-14,512.9920654296875
2020-08-17,514.009521484375
2020-08-18,510.4482727050781
2020-08-19,510.7874450683594
2020-08-20,496.9393005371094
2020-08-21,495.2432861328125
2020-08-24,502.7058410644531
2020-08-25,497.1089172363281
2020-08-26,501.5186462402344
2020-08-27,491.0032043457031
2020-08-28,491.51202392578125
2020-09-01,468.78509521484375
2020-09-02,476.5868225097656
2020-09-03,468.78509521484375
2020-09-04,458.1000061035156
2020-09-07,466.0714416503906
2020-09-08,469.9722900390625
2020-09-09,477.6044921875
2020-09-10,476.4172058105469
2020-09-11,472.1771545410156
2020-09-14,469.9722900390625
2020-09-15,470.14190673828125
2020-09-16,471.1595764160156
2020-09-17,471.49871826171875
2020-09-18,481.6749572753906
2020-09-21,461.1529541015625
2020-09-22,455.7255859375
2020-09-23,464.8841552734375
2020-09-24,448.6021728515625
2020-09-25,446.0581359863281
2020-09-28,466.91949462890625
2020-09-29,457.2519836425781
2020-09-30,457.0823669433594
2020-10-01,465.0538024902344
2020-10-02,470.98992919921875
2020-10-05,480.8269348144531
2020-10-06,480.9965515136719
2020-10-07,473.19476318359375
2020-10-08,473.19476318359375
2020-10-09,474.0428161621094
2020-10-12,482.01416015625
2020-10-13,476.9260559082031
2020-10-14,474.0428161621094
2020-10-15,464.714599609375
2020-10-16,480.8269348144531
2020-10-19,481.1661376953125
2020-10-20,480.9965515136719
2020-10-21,469.9722900390625
2020-10-22,472.8555603027344
2020-10-23,474.8907775878906
2020-10-26,466.4106140136719
2020-10-27,457.2519836425781
2020-10-28,443.3445129394531
2020-10-29,441.47882080078125
2020-10-30,443.3445129394531
2020-11-02,447.0758056640625
2020-11-03,462.17047119140625
2020-11-04,464.20574951171875
2020-11-05,470.98992919921875
2020-11-06,468.1066589355469
2020-11-09,508.30279541015625
2020-11-10,514.747802734375
2020-11-11,509.99884033203125
2020-11-12,506.26751708984375
2020-11-13,509.489990234375
2020-11-16,514.5780639648438
2020-11-17,514.408447265625
2020-11-18,511.8645324707031
2020-11-19,504.57147216796875
2020-11-20,511.8645324707031
2020-11-23,516.9525756835938
2020-11-24,535.9481811523438
2020-11-25,539.0011596679688
2020-11-26,538.83154296875
2020-11-27,548.4988403320312
2020-11-30,545.954833984375
2020-12-01,553.247802734375
2020-12-02,557.148681640625
2020-12-03,562.4063720703125
2020-12-04,559.523193359375
2020-12-07,552.060546875
2020-12-08,552.3997802734375
2020-12-09,545.446044921875
2020-12-10,540.1882934570312
2020-12-11,537.6442260742188
2020-12-14,544.4284057617188
2020-12-15,552.230224609375
2020-12-16,560.540771484375
2020-12-17,566.3072509765625
2020-12-18,559.523193359375
2020-12-21,556.4702758789062
2020-12-22,569.5297241210938
2020-12-23,581.0628051757812
2020-12-24,583.4373168945312
2020-12-29,588.1861572265625
2020-12-30,577.1619262695312
2020-12-31,565.9680786132812
2021-01-04,579.1972045898438
2021-01-05,578.8579711914062
2021-01-06,598.0232543945312
2021-01-07,603.9593505859375
2021-01-08,602.9417114257812
2021-01-11,596.8359985351562
2021-01-12,590.3909912109375
2021-01-13,589.203857421875
2021-01-14,590.8999633789062
2021-01-15,584.4548950195312
2021-01-18,582.5892944335938
2021-01-19,582.0804443359375
2021-01-20,592.4263305664062
2021-01-21,597.8536376953125
2021-01-22,590.2213745117188
2021-01-25,586.829345703125
2021-01-26,588.5253295898438
2021-01-27,583.6068115234375
2021-01-28,591.5782470703125
2021-01-29,579.5363159179688
2021-02-01,582.2501831054688
2021-02-02,592.2567138671875
2021-02-03,598.1929321289062
2021-02-04,603.7896728515625
2021-02-05,595.8182983398438
2021-02-08,596.8359985351562
2021-02-09,600.906494140625
2021-02-10,598.87109375
2021-02-11,598.1929321289062
2021-02-12,598.531982421875
2021-02-15,610.9131469726562
2021-02-16,611.7611694335938
2021-02-17,601.924072265625
2021-02-18,590.2213745117188
2021-02-19,592.4263305664062
2021-02-22,602.2632446289062
2021-02-23,605.1464233398438
2021-02-24,614.6444091796875
2021-02-25,608.7081298828125
2021-02-26,594.1223754882812
2021-03-01,595.4791259765625
2021-03-02,600.3975830078125
2021-03-03,609.217041015625
2021-03-04,589.3734130859375
2021-03-05,569.5297241210938
2021-03-08,577.8404541015625
2021-03-09,581.910888671875
2021-03-10,576.9923706054688
2021-03-11,569.8690185546875
2021-03-12,579.1972045898438
2021-03-15,573.4307250976562
2021-03-16,588.8645629882812
2021-03-17,584.4548950195312
2021-03-18,599.3800659179688
2021-03-19,592.765625
2021-03-22,597.1752319335938
2021-03-23,595.988037109375
2021-03-24,601.2457275390625
2021-03-25,584.9244384765625
2021-03-26,586.1119384765625
2021-03-29,579.4960327148438
2021-03-30,584.4155883789062
2021-03-31,593.7457885742188
2021-04-01,601.7190551757812
2021-04-06,605.9600219726562
2021-04-07,611.5582885742188
2021-04-08,621.7366943359375
2021-04-09,615.1206665039062
2021-04-12,618.0045776367188
2021-04-13,611.2188720703125
2021-04-14,607.8261108398438
2021-04-15,609.5223999023438
2021-04-16,614.2723999023438
2021-04-19,617.8350219726562
2021-04-20,605.1118774414062
2021-04-21,598.6654663085938
2021-04-22,598.8350219726562
2021-04-23,600.36181640625
2021-04-26,602.5671997070312
2021-04-27,602.9065551757812
2021-04-28,604.093994140625
2021-04-29,606.4689331054688
2021-04-30,612.067138671875
2021-05-04,600.0226440429688
2021-05-05,607.317138671875
2021-05-06,613.593994140625
2021-05-07,612.5760498046875
2021-05-10,610.3707275390625
2021-05-11,595.2725219726562
2021-05-12,595.951171875
2021-05-13,590.6923217773438
2021-05-14,600.7011108398438
2021-05-17,599.683349609375
2021-05-18,602.5671997070312
2021-05-19,594.0851440429688
2021-05-20,603.92431640625
2021-05-21,603.245849609375
2021-05-24,604.7725830078125
2021-05-25,606.4689331054688
2021-05-26,600.36181640625
2021-05-27,601.0404663085938
2021-05-28,603.4154052734375
2021-06-01,605.9600219726562
2021-06-02,606.638671875
2021-06-03,608.8438720703125
2021-06-04,607.8261108398438
2021-06-07,605.9600219726562
2021-06-08,619.7009887695312
2021-06-09,603.5850219726562
2021-06-10,599.513671875
2021-06-11,602.2279663085938
2021-06-14,605.7903442382812
2021-06-15,611.3886108398438
2021-06-16,618.5136108398438
2021-06-17,614.1029052734375
2021-06-18,603.92431640625
2021-06-21,602.0581665039062
2021-06-22,601.3796997070312
2021-06-23,598.8350219726562
2021-06-24,599.343994140625
2021-06-25,608.1654052734375
2021-06-28,600.8706665039062
2021-06-29,602.2279663085938
2021-06-30,595.951171875
2021-07-01,597.308349609375
2021-07-02,589.8441772460938
2021-07-05,599.343994140625
2021-07-06,596.6298217773438
2021-07-07,606.29931640625
2021-07-08,592.8977661132812
2021-07-09,609.6921997070312
2021-07-12,616.9866943359375
2021-07-13,620.5491333007812
2021-07-14,615.968994140625
2021-07-15,609.86181640625
2021-07-16,603.92431640625
2021-07-19,588.8262329101562
2021-07-20,594.7637939453125
2021-07-21,612.5760498046875
2021-07-22,614.1029052734375
2021-07-23,623.0938110351562
2021-07-26,620.2099609375
2021-07-27,621.2277221679688
2021-07-28,620.8885498046875
2021-07-29,626.4866333007812
2021-07-30,620.3795776367188
2021-08-02,626.3170776367188
2021-08-03,616.817138671875
2021-08-04,620.8885498046875
2021-08-05,627.1652221679688
2021-08-06,632.5936889648438
2021-08-09,632.0848999023438
2021-08-10,633.6116333007812
2021-08-11,635.1383666992188
2021-08-12,635.30810546875
2021-08-13,636.15625
2021-08-16,631.2366943359375
2021-08-17,629.37060546875
2021-08-18,630.2188110351562
2021-08-19,613.9942626953125
2021-08-20,620.271728515625
2021-08-23,621.28955078125
2021-08-24,628.5849609375
2021-08-25,636.2196044921875
2021-08-26,634.692626953125
2021-08-27,636.5589599609375
2021-08-31,641.309326171875
2021-09-01,641.6487426757812
2021-09-02,645.89013671875
2021-09-03,643.5149536132812
2021-09-06,650.4710083007812
2021-09-07,648.2653198242188
2021-09-08,642.3273315429688
2021-09-09,643.1755981445312
2021-09-10,643.1755981445312
2021-09-13,650.30126953125
2021-09-14,644.8722534179688
2021-09-15,648.43505859375
2021-09-16,656.748291015625
2021-09-17,650.9798583984375
2021-09-20,607.8865966796875
2021-09-21,606.3596801757812
2021-09-22,624.682861328125
2021-09-23,627.3973388671875
2021-09-24,620.7807006835938
2021-09-27,618.9144287109375
2021-09-28,606.0203857421875
2021-09-29,610.4315185546875
2021-09-30,609.9225463867188
2021-10-01,601.6093139648438
2021-10-04,592.1083374023438
2021-10-05,592.1083374023438
2021-10-06,587.6973266601562
2021-10-07,594.3140258789062
2021-10-08,593.2960205078125
2021-10-11,590.5814208984375
2021-10-12,585.322021484375
2021-10-13,596.5194091796875
2021-10-14,605.6810913085938
2021-10-15,610.6011962890625
2021-10-18,606.6990356445312
2021-10-19,603.3059692382812
2021-10-20,597.0284423828125
2021-10-21,600.2520141601562
2021-10-22,603.3059692382812
2021-10-25,604.6631469726562
2021-10-26,620.1019897460938
2021-10-27,616.8786010742188
2021-10-28,614.1640625
2021-10-29,614.1640625
2021-11-01,620.7807006835938
2021-11-02,623.495361328125
2021-11-03,627.7366943359375
2021-11-04,616.3695068359375
2021-11-05,622.137939453125
2021-11-08,629.4332885742188
2021-11-09,616.1998291015625
2021-11-10,631.1298828125
2021-11-11,629.4332885742188
2021-11-12,635.031982421875
2021-11-15,630.7904663085938
2021-11-16,626.888427734375
2021-11-17,621.7986450195312
2021-11-18,620.271728515625
2021-11-19,620.1019897460938
2021-11-22,617.5571899414062
2021-11-23,604.8328247070312
2021-11-24,614.3336181640625
2021-11-25,617.0481567382812
2021-11-26,585.8309936523438
2021-11-29,596.6892700195312
2021-11-30,582.9468383789062
2021-12-01,597.7070922851562
2021-12-02,584.3040771484375
2021-12-03,583.116455078125
2021-12-06,589.5635375976562
2021-12-07,593.465576171875
2021-12-08,596.6892700195312
2021-12-09,584.3040771484375
2021-12-10,581.0806274414062
2021-12-13,582.0986328125
2021-12-14,579.5537109375
2021-12-15,575.1424560546875
2021-12-16,586.6792602539062
2021-12-17,583.4557495117188
2021-12-20,572.59765625
2021-12-21,590.4117431640625
2021-12-22,595.1622314453125
2021-12-23,603.9844360351562
2021-12-24,603.9844360351562
2021-12-29,605.6810913085938
2021-12-30,602.2879638671875
2021-12-31,603.9844360351562
2022-01-04,609.7529296875
2022-01-05,607.038330078125
2022-01-06,595.3318481445312
2022-01-07,599.9127197265625
2022-01-10,596.6892700195312
2022-01-11,598.2161254882812
2022-01-12,596.5194091796875
2022-01-13,588.7151489257812
2022-01-14,585.15234375
2022-01-17,587.1881713867188
2022-01-18,581.0806274414062
2022-01-19,580.0625610351562
2022-01-20,585.322021484375
2022-01-21,578.365966796875
2022-01-24,556.6497192382812
2022-01-25,566.4899291992188
2022-01-26,566.3203125
2022-01-27,564.4541015625
2022-01-28,561.2305908203125
2022-01-31,573.106689453125
2022-02-01,573.6156616210938
2022-02-02,580.4019165039062
2022-02-03,574.1245727539062
2022-02-04,562.2484741210938
2022-02-07,566.6595458984375
2022-02-08,570.2224731445312
2022-02-09,577.8571166992188
2022-02-10,578.0267944335938
2022-02-11,568.1865234375
2022-02-14,548.1668701171875
2022-02-15,554.61376953125
2022-02-16,554.7835083007812
2022-02-17,545.6219482421875
2022-02-18,547.6578979492188
2022-02-21,546.8094482421875
2022-02-22,544.60400390625
2022-02-23,542.73779296875
2022-02-24,502.52874755859375
2022-02-25,519.6641845703125
2022-02-28,519.8338623046875
2022-03-01,506.7701721191406
2022-03-02,523.22705078125
2022-03-03,509.9936828613281
2022-03-04,488.2773742675781
2022-03-07,477.9282531738281
2022-03-08,484.035888671875
2022-03-09,515.2531127929688
2022-03-10,506.09149169921875
2022-03-11,508.4667663574219
2022-03-14,524.5842895507812
2022-03-15,523.3966674804688
2022-03-16,546.47021484375
2022-03-17,550.5420532226562
2022-03-18,554.61376953125
2022-03-21,553.42626953125
2022-03-22,555.4622192382812
2022-03-23,551.7296142578125
2022-03-24,534.564208984375
2022-03-25,529.8125610351562
2022-03-28,542.3705444335938
2022-03-29,561.2075805664062
2022-03-30,553.57080078125
2022-03-31,548.3101806640625
2022-04-01,546.7827758789062
2022-04-04,552.8921508789062
2022-04-05,554.2496948242188
2022-04-06,543.7281494140625
2022-04-07,541.3522338867188
2022-04-08,547.1221923828125
2022-04-11,542.3705444335938
2022-04-12,539.3158569335938
2022-04-13,530.8307495117188
2022-04-14,534.2247924804688
2022-04-19,528.1154174804688
2022-04-20,534.9036254882812
2022-04-21,536.6006469726562
2022-04-22,511.14520263671875
2022-04-25,503.33892822265625
2022-04-26,486.7079772949219
2022-04-27,486.7079772949219
2022-04-28,482.2956848144531
2022-04-29,481.9562683105469
2022-05-03,485.68975830078125
2022-05-04,485.3503723144531
2022-05-05,485.68975830078125
2022-05-06,478.56219482421875
2022-05-09,467.0224304199219
2022-05-10,479.24102783203125
2022-05-11,481.2774963378906
2022-05-12,478.56219482421875
2022-05-13,486.02911376953125
2022-05-16,488.0655822753906
2022-05-17,495.8719482421875
2022-05-18,487.7261657714844
2022-05-19,467.0224304199219
2022-05-20,479.24102783203125
2022-05-23,490.1020202636719
2022-05-24,485.3503723144531
2022-05-25,484.6715393066406
2022-05-26,491.1202392578125
2022-05-27,498.2477722167969
2022-05-30,504.3570861816406
2022-05-31,502.6600646972656
2022-06-01,491.1202392578125
2022-06-06,498.9265441894531
2022-06-07,494.1749267578125
2022-06-08,478.2228088378906
2022-06-09,471.7741394042969
2022-06-10,457.51904296875
2022-06-13,447.6763000488281
2022-06-14,445.639892578125
2022-06-15,464.6466064453125
2022-06-16,450.73095703125
2022-06-17,455.14324951171875
2022-06-20,457.1797180175781
2022-06-21,455.14324951171875
2022-06-22,458.876708984375
2022-06-23,453.4461975097656
2022-06-24,469.7377014160156
2022-06-27,468.38006591796875
2022-06-28,471.4347229003906
2022-06-29,463.2889709472656
2022-06-30,453.4461975097656
2022-07-01,449.033935546875
2022-07-04,449.37335205078125
2022-07-05,437.4941711425781
2022-07-06,455.4826354980469
2022-07-07,458.53729248046875
2022-07-08,463.2889709472656
2022-07-11,458.1978759765625
2022-07-12,465.664794921875
2022-07-13,457.51904296875
2022-07-14,450.73095703125
2022-07-15,457.1797180175781
2022-07-18,463.9677734375
2022-07-19,468.0406799316406
2022-07-20,464.6466064453125
2022-07-21,472.7923278808594
2022-07-22,469.39825439453125
2022-07-25,470.7558898925781
2022-07-26,461.93133544921875
2022-07-27,463.2889709472656
2022-07-28,491.7990417480469
2022-07-29,504.0176696777344
2022-08-01,500.62359619140625
2022-08-02,495.532470703125
2022-08-03,507.4117126464844
2022-08-04,503.7406005859375
2022-08-05,497.969970703125
2022-08-08,502.3827819824219
2022-08-09,498.9883117675781
2022-08-10,511.5478820800781
2022-08-11,511.2084655761719
2022-08-12,512.9057006835938
2022-08-15,507.81402587890625
2022-08-16,507.13507080078125
2022-08-17,488.1260070800781
2022-08-18,493.8966064453125
2022-08-19,487.44708251953125
2022-08-22,477.6031188964844
2022-08-23,476.92425537109375
2022-08-24,474.88751220703125
2022-08-25,473.1903076171875
2022-08-26,461.9884948730469
2022-08-30,458.9335021972656
2022-08-31,456.2178955078125
2022-09-01,439.2454833984375
2022-09-02,457.2362976074219
2022-09-05,449.0895080566406
2022-09-06,455.53900146484375
2022-09-07,452.4840087890625
2022-09-08,448.4106140136719
2022-09-09,451.46563720703125
2022-09-12,463.3463134765625
2022-09-13,450.447265625
2022-09-14,432.1170959472656
2022-09-15,438.90606689453125
2022-09-16,427.36480712890625
2022-09-20,427.2550354003906
2022-09-21,444.2274169921875
2022-09-22,429.90069580078125
2022-09-23,414.9749755859375
2022-09-26,414.1263732910156
2022-09-27,407.8365783691406
2022-09-28,405.6401672363281
2022-09-29,387.27008056640625
2022-09-30,388.66778564453125
2022-10-03,396.0557861328125
2022-10-04,406.9380798339844
2022-10-05,394.65802001953125
2022-10-06,381.87884521484375
2022-10-07,378.184814453125
2022-10-10,380.38128662109375
2022-10-11,373.0931701660156
2022-10-12,358.21728515625
2022-10-13,364.7066955566406
2022-10-14,367.1029052734375
2022-10-17,379.1831970214844
2022-10-18,379.38287353515625
2022-10-19,377.6856384277344
2022-10-20,381.1799621582031
2022-10-21,379.28302001953125
2022-10-24,385.7724609375
2022-10-25,395.8561096191406
2022-10-26,398.0525207519531
2022-10-27,398.252197265625
2022-10-28,393.8592834472656
2022-10-31,391.0638732910156
2022-11-01,399.1507263183594
2022-11-02,400.14910888671875
2022-11-03,396.2554016113281
2022-11-04,403.94293212890625
2022-11-07,404.94134521484375
2022-11-08,417.62066650390625
2022-11-09,416.6222839355469
2022-11-10,450.267578125
2022-11-11,472.7310485839844
2022-11-14,464.2448425292969
2022-11-15,466.54107666015625
2022-11-16,448.6701965332031
2022-11-17,450.267578125
2022-11-18,458.5540771484375
2022-11-21,455.1595764160156
2022-11-22,447.5719909667969
2022-11-23,455.4591369628906
2022-11-24,463.9453430175781
2022-11-25,460.9502258300781
2022-11-28,456.8568420410156
2022-11-29,450.0679016113281
2022-11-30,441.6814880371094
2022-12-01,462.6474304199219
2022-12-02,461.8487548828125
2022-12-05,463.5459899902344
2022-12-06,457.4559020996094
2022-12-07,453.362548828125
2022-12-08,447.372314453125
2022-12-09,451.26593017578125
2022-12-12,447.9713134765625
2022-12-13,462.3479309082031
2022-12-14,459.2529602050781
2022-12-15,454.9599609375
2022-12-16,438.0873718261719
2022-12-19,438.48675537109375
2022-12-20,429.5013427734375
2022-12-21,442.08087158203125
2022-12-22,433.3950500488281
2022-12-23,437.3885498046875
2022-12-28,437.6880798339844
2022-12-29,444.6766357421875
2022-12-30,435.2919006347656
2023-01-03,442.879638671875
2023-01-04,449.1693420410156
2023-01-05,446.77325439453125
2023-01-06,447.9713134765625
2023-01-09,451.46563720703125
2023-01-10,452.16448974609375
2023-01-11,461.8487548828125
2023-01-12,467.14013671875
2023-01-13,468.7375183105469
2023-01-16,471.33331298828125
2023-01-17,467.8389892578125
2023-01-18,471.9323425292969
2023-01-19,465.9421081542969
2023-01-20,469.9355773925781
2023-01-23,472.93072509765625
2023-01-24,476.025634765625
2023-01-25,477.623046875
2023-01-26,484.9112548828125
2023-01-27,487.6068115234375
2023-01-30,483.51348876953125
2023-01-31,477.1239013671875
2023-02-01,478.22210693359375
2023-02-02,501.1847229003906
2023-02-03,500.9850769042969
2023-02-06,497.6904296875
2023-02-07,491.600341796875
2023-02-08,493.2976379394531
2023-02-09,497.4907531738281
2023-02-10,491.4006652832031
2023-02-13,494.795166015625
2023-02-14,496.19287109375
2023-02-15,499.1880187988281
2023-02-16,499.9867248535156
