Date,BAB.L
2019-05-21,506.7921447753906
2019-05-22,459.6300964355469
2019-05-23,416.3648986816406
2019-05-24,459.6300964355469
2019-05-28,466.6244201660156
2019-05-29,457.3319091796875
2019-05-30,449.6380920410156
2019-05-31,447.4398498535156
2019-06-03,442.64373779296875
2019-06-04,463.5269470214844
2019-06-05,475.11761474609375
2019-06-06,460.2295837402344
2019-06-07,479.614013671875
2019-06-10,485.50927734375
2019-06-11,484.1103515625
2019-06-12,478.6147766113281
2019-06-13,472.4197998046875
2019-06-14,464.22637939453125
2019-06-17,471.0209045410156
2019-06-18,479.8138427734375
2019-06-19,479.614013671875
2019-06-20,480.3134765625
2019-06-21,475.3174743652344
2019-06-24,468.6228332519531
2019-06-25,467.0241394042969
2019-06-26,462.42779541015625
2019-06-27,462.92742919921875
2019-06-28,457.83154296875
2019-07-01,458.7308044433594
2019-07-02,467.2239685058594
2019-07-03,464.9258117675781
2019-07-04,443.5614929199219
2019-07-05,440.0625915527344
2019-07-08,442.36187744140625
2019-07-09,430.9654235839844
2019-07-10,426.9666442871094
2019-07-11,427.86639404296875
2019-07-12,436.9635925292969
2019-07-15,435.16412353515625
2019-07-16,441.2621765136719
2019-07-17,444.1612854003906
2019-07-18,437.1634826660156
2019-07-19,443.4615173339844
2019-07-22,448.7598571777344
2019-07-23,461.1559753417969
2019-07-24,467.0541687011719
2019-07-25,472.25250244140625
2019-07-26,479.0504150390625
2019-07-29,472.7523498535156
2019-07-30,477.65081787109375
2019-07-31,476.25128173828125
2019-08-01,476.7511291503906
2019-08-02,479.0504150390625
2019-08-05,459.95635986328125
2019-08-06,463.9551086425781
2019-08-07,467.6539611816406
2019-08-08,473.652099609375
2019-08-09,476.6511535644531
2019-08-12,478.0507507324219
2019-08-13,480.05010986328125
2019-08-14,468.3537292480469
2019-08-15,461.9557189941406
2019-08-16,464.35498046875
2019-08-19,471.4527587890625
2019-08-20,475.9513854980469
2019-08-21,488.1475524902344
2019-08-22,492.2463073730469
2019-08-23,497.6446228027344
2019-08-27,501.8432922363281
2019-08-28,499.8439025878906
2019-08-29,499.8439025878906
2019-08-30,501.44342041015625
2019-09-02,501.24346923828125
2019-09-03,511.6402282714844
2019-09-04,507.6414794921875
2019-09-05,508.8410949707031
2019-09-06,519.437744140625
2019-09-09,524.036376953125
2019-09-10,541.630859375
2019-09-11,537.8320922851562
2019-09-12,543.4302978515625
2019-09-13,557.6958618164062
2019-09-16,552.2275390625
2019-09-17,554.0269775390625
2019-09-18,548.0288696289062
2019-09-19,551.0279541015625
2019-09-20,559.8251342773438
2019-09-23,555.2266235351562
2019-09-24,541.031005859375
2019-09-25,575.4203491210938
2019-09-26,567.622802734375
2019-09-27,567.8226928710938
2019-09-30,557.8258056640625
2019-10-01,547.8289794921875
2019-10-02,542.03076171875
2019-10-03,528.2349853515625
2019-10-04,524.8361206054688
2019-10-07,518.6380004882812
2019-10-08,511.4403381347656
2019-10-09,496.34503173828125
2019-10-10,504.44244384765625
2019-10-11,539.4315185546875
2019-10-14,517.6383666992188
2019-10-15,531.4340209960938
2019-10-16,540.4312133789062
2019-10-17,553.4271850585938
2019-10-18,559.2254028320312
2019-10-21,556.226318359375
2019-10-22,552.62744140625
2019-10-23,564.0238647460938
2019-10-24,550.8280029296875
2019-10-25,545.8295288085938
2019-10-28,550.6280517578125
2019-10-29,549.6283569335938
2019-10-30,546.4293823242188
2019-10-31,553.8270874023438
2019-11-01,540.2313232421875
2019-11-04,542.8304443359375
2019-11-05,530.0344848632812
2019-11-06,522.2369384765625
2019-11-07,531.4340209960938
2019-11-08,521.8370361328125
2019-11-11,523.4365234375
2019-11-12,522.8367309570312
2019-11-13,520.03759765625
2019-11-14,515.8389282226562
2019-11-15,524.236328125
2019-11-18,532.4337158203125
2019-11-19,544.8298950195312
2019-11-20,541.23095703125
2019-11-21,577.419677734375
2019-11-22,586.6167602539062
2019-11-25,594.0145263671875
2019-11-26,584.6173706054688
2019-11-27,590.41552734375
2019-11-28,593.8145751953125
2019-11-29,590.2157592773438
2019-12-02,574.4205322265625
2019-12-03,565.6233520507812
2019-12-04,579.6190185546875
2019-12-05,579.8909301757812
2019-12-06,595.4879760742188
2019-12-09,604.486328125
2019-12-10,604.88623046875
2019-12-11,595.6879272460938
2019-12-12,597.2876586914062
2019-12-13,631.2813110351562
2019-12-16,640.87939453125
2019-12-17,625.8822631835938
2019-12-18,627.8818359375
2019-12-19,620.6832885742188
2019-12-20,606.6858520507812
2019-12-23,617.8837890625
2019-12-24,618.483642578125
2019-12-27,628.6818237304688
2019-12-30,622.8828735351562
2019-12-31,629.2816162109375
2020-01-02,630.8812866210938
2020-01-03,612.884765625
2020-01-06,628.2818603515625
2020-01-07,646.4784545898438
2020-01-08,640.87939453125
2020-01-09,643.0791015625
2020-01-10,635.88037109375
2020-01-13,638.2799682617188
2020-01-14,632.4810180664062
2020-01-15,618.6836547851562
2020-01-16,609.685302734375
2020-01-17,620.0833740234375
2020-01-20,614.484375
2020-01-21,613.0846557617188
2020-01-22,618.8836669921875
2020-01-23,610.485107421875
2020-01-24,619.8834228515625
2020-01-27,607.8856811523438
2020-01-28,614.2844848632812
2020-01-29,607.6856689453125
2020-01-30,602.8866577148438
2020-01-31,588.6893310546875
2020-02-03,581.2907104492188
2020-02-04,602.4866333007812
2020-02-05,585.0899658203125
2020-02-06,571.8923950195312
2020-02-07,568.0931396484375
2020-02-10,559.8946533203125
2020-02-11,556.29541015625
2020-02-12,534.8994140625
2020-02-13,513.9033203125
2020-02-14,499.9059753417969
2020-02-17,497.0065612792969
2020-02-18,492.9073181152344
2020-02-19,495.20684814453125
2020-02-20,491.4075927734375
2020-02-21,497.5064392089844
2020-02-24,481.80938720703125
2020-02-25,465.912353515625
2020-02-26,473.1110534667969
2020-02-27,455.3143615722656
2020-02-28,443.4165954589844
2020-03-02,440.7170715332031
2020-03-03,442.216796875
2020-03-04,443.2166442871094
2020-03-05,427.51959228515625
2020-03-06,417.6214599609375
2020-03-09,394.2258605957031
2020-03-10,390.6265563964844
2020-03-11,379.62860107421875
2020-03-12,344.335205078125
2020-03-13,333.43731689453125
2020-03-16,332.1375427246094
2020-03-17,334.0372009277344
2020-03-18,323.43914794921875
2020-03-19,332.6374816894531
2020-03-20,325.13885498046875
2020-03-23,334.4371032714844
2020-03-24,359.7323303222656
2020-03-25,371.33013916015625
2020-03-26,400.62469482421875
2020-03-27,363.9315490722656
2020-03-30,357.93267822265625
2020-03-31,383.1279602050781
2020-04-01,358.9324645996094
2020-04-02,351.13397216796875
2020-04-03,343.6353759765625
2020-04-06,367.7308044433594
2020-04-07,398.3250732421875
2020-04-08,396.92535400390625
2020-04-09,413.5222473144531
2020-04-14,407.2234191894531
2020-04-15,376.42919921875
2020-04-16,380.0285339355469
2020-04-17,398.52508544921875
2020-04-20,395.2256774902344
2020-04-21,401.2245178222656
2020-04-22,390.0266418457031
2020-04-23,399.8247985839844
2020-04-24,406.62353515625
2020-04-27,408.8230895996094
2020-04-28,412.8223571777344
2020-04-29,434.11834716796875
2020-04-30,421.4207458496094
2020-05-01,402.9242248535156
2020-05-04,405.0238342285156
2020-05-05,393.7259521484375
2020-05-06,389.1268310546875
2020-05-07,399.4248352050781
2020-05-11,399.9248046875
2020-05-12,387.6271057128906
2020-05-13,371.9300537109375
2020-05-14,362.33184814453125
2020-05-15,368.8306579589844
2020-05-18,394.92572021484375
2020-05-19,393.426025390625
2020-05-20,389.7267150878906
2020-05-21,387.6271057128906
2020-05-22,393.9259033203125
2020-05-26,396.4254455566406
2020-05-27,406.8234558105469
2020-05-28,405.82366943359375
2020-05-29,382.7279968261719
2020-06-01,382.8279724121094
2020-06-02,385.9273986816406
2020-06-03,407.5233459472656
2020-06-04,403.6241149902344
2020-06-05,434.8182067871094
2020-06-08,448.6156005859375
2020-06-09,420.9208679199219
2020-06-10,407.9233093261719
2020-06-11,376.5292053222656
2020-06-12,368.8306579589844
2020-06-15,357.3327941894531
2020-06-16,349.6342468261719
2020-06-17,352.6336975097656
2020-06-18,352.2337646484375
2020-06-19,341.03582763671875
2020-06-22,327.2384338378906
2020-06-23,334.93701171875
2020-06-24,316.1405334472656
2020-06-25,311.04150390625
2020-06-26,312.0412902832031
2020-06-29,311.2414245605469
2020-06-30,310.1416931152344
2020-07-01,317.6402587890625
2020-07-02,313.8409729003906
2020-07-03,314.14093017578125
2020-07-06,315.6406555175781
2020-07-07,296.64422607421875
2020-07-08,282.546875
2020-07-09,287.2459411621094
2020-07-10,284.646484375
2020-07-13,284.5464782714844
2020-07-14,278.9475402832031
2020-07-15,290.54534912109375
2020-07-16,296.1443176269531
2020-07-17,288.4457702636719
2020-07-20,285.246337890625
2020-07-21,304.8426513671875
2020-07-22,293.7447204589844
2020-07-23,300.5434875488281
2020-07-24,294.9445495605469
2020-07-27,285.9461975097656
2020-07-28,288.5457458496094
2020-07-29,295.744384765625
2020-07-30,290.9452819824219
2020-07-31,288.34576416015625
2020-08-03,288.9456481933594
2020-08-04,261.7507629394531
2020-08-05,283.0467834472656
2020-08-06,278.9475402832031
2020-08-07,274.94830322265625
2020-08-10,277.6477966308594
2020-08-11,295.8443298339844
2020-08-12,296.94415283203125
2020-08-13,284.1465759277344
2020-08-14,281.0471496582031
2020-08-17,284.5464782714844
2020-08-18,278.74755859375
2020-08-19,269.1493835449219
2020-08-20,271.5489196777344
2020-08-21,272.8486633300781
2020-08-24,277.8477478027344
2020-08-25,268.049560546875
2020-08-26,271.1490478515625
2020-08-27,269.94921875
2020-08-28,272.0487976074219
2020-09-01,258.4513854980469
2020-09-02,258.1514587402344
2020-09-03,261.0509033203125
2020-09-04,259.251220703125
2020-09-07,260.25103759765625
2020-09-08,254.85205078125
2020-09-09,252.25254821777344
2020-09-10,250.052978515625
2020-09-11,235.7556610107422
2020-09-14,230.45664978027344
2020-09-15,234.755859375
2020-09-16,229.9567413330078
2020-09-17,222.65811157226562
2020-09-18,217.75904846191406
2020-09-21,214.95956420898438
2020-09-22,215.259521484375
2020-09-23,224.9576873779297
2020-09-24,214.35968017578125
2020-09-25,225.35760498046875
2020-09-28,233.7560272216797
2020-09-29,232.25631713867188
2020-09-30,250.35292053222656
2020-10-01,251.8526153564453
2020-10-02,257.9515075683594
2020-10-05,264.6502380371094
2020-10-06,266.64984130859375
2020-10-07,266.34991455078125
2020-10-08,277.94769287109375
2020-10-09,278.547607421875
2020-10-12,274.94830322265625
2020-10-13,259.85113525390625
2020-10-14,250.95278930664062
2020-10-15,241.35458374023438
2020-10-16,257.4515686035156
2020-10-19,257.0516662597656
2020-10-20,252.6524658203125
2020-10-21,253.95223999023438
2020-10-22,250.052978515625
2020-10-23,251.45269775390625
2020-10-26,246.6536102294922
2020-10-27,231.4564666748047
2020-10-28,222.8580780029297
2020-10-29,212.06011962890625
2020-10-30,217.15914916992188
2020-11-02,222.35816955566406
2020-11-03,225.25765991210938
2020-11-04,229.3568572998047
2020-11-05,230.95654296875
2020-11-06,227.85714721679688
2020-11-09,249.95298767089844
2020-11-10,267.1497802734375
2020-11-11,270.9490661621094
2020-11-12,270.1492004394531
2020-11-13,276.3480224609375
2020-11-16,294.9445495605469
2020-11-17,299.1437683105469
2020-11-18,317.4403076171875
2020-11-19,311.64141845703125
2020-11-20,323.0392761230469
2020-11-23,330.0379333496094
2020-11-24,354.8332824707031
2020-11-25,350.7340393066406
2020-11-26,363.03173828125
2020-11-27,356.33294677734375
2020-11-30,337.83642578125
2020-12-01,349.9341735839844
2020-12-02,346.5347900390625
2020-12-03,344.8351745605469
2020-12-04,330.9377746582031
2020-12-07,329.93792724609375
2020-12-08,314.4408264160156
2020-12-09,307.2421875
2020-12-10,301.9432067871094
2020-12-11,296.8441467285156
2020-12-14,301.5433349609375
2020-12-15,299.0437927246094
2020-12-16,294.9445495605469
2020-12-17,291.24517822265625
2020-12-18,278.8475646972656
2020-12-21,268.9494323730469
2020-12-22,267.3497009277344
2020-12-23,282.1469421386719
2020-12-24,285.9461975097656
2020-12-29,290.6453552246094
2020-12-30,289.6455383300781
2020-12-31,279.847412109375
2021-01-04,264.6502380371094
2021-01-05,266.64984130859375
2021-01-06,279.847412109375
2021-01-07,278.0476989746094
2021-01-08,271.4489440917969
2021-01-11,262.5506286621094
2021-01-12,264.0503234863281
2021-01-13,260.8509216308594
2021-01-14,263.450439453125
2021-01-15,220.2585906982422
2021-01-18,205.26141357421875
2021-01-19,198.9625701904297
2021-01-20,212.75997924804688
2021-01-21,213.35986328125
2021-01-22,210.66038513183594
2021-01-25,212.75997924804688
2021-01-26,217.2591552734375
2021-01-27,213.9597625732422
2021-01-28,227.25726318359375
2021-01-29,232.9561767578125
2021-02-01,232.45628356933594
2021-02-02,237.1553955078125
2021-02-03,229.5568389892578
2021-02-04,233.6560516357422
2021-02-05,238.95504760742188
2021-02-08,234.95579528808594
2021-02-09,239.65492248535156
2021-02-10,240.75473022460938
2021-02-11,244.95391845703125
2021-02-12,238.55514526367188
2021-02-15,237.75527954101562
2021-02-16,233.95599365234375
2021-02-17,230.556640625
2021-02-18,228.257080078125
2021-02-19,228.85696411132812
2021-02-22,245.25387573242188
2021-02-23,262.5506286621094
2021-02-24,268.64947509765625
2021-02-25,270.44915771484375
2021-02-26,259.65118408203125
2021-03-01,265.4500732421875
2021-03-02,268.2495422363281
2021-03-03,260.35101318359375
2021-03-04,260.8509216308594
2021-03-05,257.55157470703125
2021-03-08,259.9511413574219
2021-03-09,253.95223999023438
2021-03-10,241.75453186035156
2021-03-11,253.3523406982422
2021-03-12,251.5526885986328
2021-03-15,253.45233154296875
2021-03-16,257.4515686035156
2021-03-17,258.851318359375
2021-03-18,255.2519989013672
2021-03-19,249.95298767089844
2021-03-22,234.2559356689453
2021-03-23,232.65623474121094
2021-03-24,234.45590209960938
2021-03-25,235.85565185546875
2021-03-26,242.5543670654297
2021-03-29,238.35516357421875
2021-03-30,234.45590209960938
2021-03-31,228.55702209472656
2021-04-01,236.95542907714844
2021-04-06,228.35704040527344
2021-04-07,239.85488891601562
2021-04-08,236.95542907714844
2021-04-09,233.25613403320312
2021-04-12,241.95449829101562
2021-04-13,319.33990478515625
2021-04-14,312.54119873046875
2021-04-15,307.64215087890625
2021-04-16,307.74212646484375
2021-04-19,311.4414367675781
2021-04-20,301.84320068359375
2021-04-21,299.0437927246094
2021-04-22,300.2434997558594
2021-04-23,299.943603515625
2021-04-26,297.7439880371094
2021-04-27,303.9428405761719
2021-04-28,302.043212890625
2021-04-29,297.1441345214844
2021-04-30,288.0458068847656
2021-05-04,282.4468688964844
2021-05-05,291.0452880859375
2021-05-06,287.0460510253906
2021-05-07,297.6440124511719
2021-05-10,301.84320068359375
2021-05-11,296.0443115234375
2021-05-12,293.1448974609375
2021-05-13,291.4451904296875
2021-05-14,288.84564208984375
2021-05-17,288.24578857421875
2021-05-18,287.8458557128906
2021-05-19,293.0448913574219
2021-05-20,294.9445495605469
2021-05-21,291.9450988769531
2021-05-24,295.744384765625
2021-05-25,294.9445495605469
2021-05-26,302.1431884765625
2021-05-27,304.9426574707031
2021-05-28,299.0437927246094
2021-06-01,298.6438293457031
2021-06-02,306.84228515625
2021-06-03,305.3425598144531
2021-06-04,303.0430603027344
2021-06-07,308.14202880859375
2021-06-08,300.9433898925781
2021-06-09,296.5442199707031
2021-06-10,298.94378662109375
2021-06-11,302.94305419921875
2021-06-14,299.1437683105469
2021-06-15,291.0452880859375
2021-06-16,296.64422607421875
2021-06-17,298.7437744140625
2021-06-18,292.54498291015625
2021-06-21,297.24407958984375
2021-06-22,292.94488525390625
2021-06-23,297.9439697265625
2021-06-24,294.34466552734375
2021-06-25,291.4451904296875
2021-06-28,290.7452697753906
2021-06-29,290.2453918457031
2021-06-30,289.9454650878906
2021-07-01,289.9454650878906
2021-07-02,293.24481201171875
2021-07-05,301.9432067871094
2021-07-06,295.4444274902344
2021-07-07,301.84320068359375
2021-07-08,304.1427917480469
2021-07-09,304.5426940917969
2021-07-12,305.3425598144531
2021-07-13,301.4433288574219
2021-07-14,298.7437744140625
2021-07-15,295.4444274902344
2021-07-16,296.1443176269531
2021-07-19,283.0467834472656
2021-07-20,286.1462097167969
2021-07-21,293.44482421875
2021-07-22,284.4465026855469
2021-07-23,290.9452819824219
2021-07-26,294.4446105957031
2021-07-27,295.54443359375
2021-07-28,299.7436218261719
2021-07-29,304.6427001953125
2021-07-30,255.8518524169922
2021-08-02,263.2504577636719
2021-08-03,278.147705078125
2021-08-04,278.8475646972656
2021-08-05,280.7471923828125
2021-08-06,285.04638671875
2021-08-09,287.2459411621094
2021-08-10,307.4421691894531
2021-08-11,307.4421691894531
2021-08-12,306.5423278808594
2021-08-13,326.1387023925781
2021-08-16,333.8371887207031
2021-08-17,340.1360168457031
2021-08-18,343.03546142578125
2021-08-19,345.23504638671875
2021-08-20,355.53314208984375
2021-08-23,359.93231201171875
2021-08-24,371.5301513671875
2021-08-25,372.52996826171875
2021-08-26,372.7298889160156
2021-08-27,369.4305419921875
2021-08-31,363.03173828125
2021-09-01,365.3312683105469
2021-09-02,357.1328430175781
2021-09-03,351.23394775390625
2021-09-06,349.8341979980469
2021-09-07,347.1347351074219
2021-09-08,339.736083984375
2021-09-09,340.43597412109375
2021-09-10,340.1360168457031
2021-09-13,354.433349609375
2021-09-14,360.1322937011719
2021-09-15,356.1330261230469
2021-09-16,359.6323547363281
2021-09-17,361.8319091796875
2021-09-20,360.732177734375
2021-09-21,369.03057861328125
2021-09-22,372.0300598144531
2021-09-23,378.728759765625
2021-09-24,380.1285095214844
2021-09-27,378.2288513183594
2021-09-28,368.2306823730469
2021-09-29,371.23016357421875
2021-09-30,371.7300720214844
2021-10-01,367.630859375
2021-10-04,367.7308044433594
2021-10-05,354.9332275390625
2021-10-06,346.5347900390625
2021-10-07,351.13397216796875
2021-10-08,351.23394775390625
2021-10-11,351.0339660644531
2021-10-12,354.9332275390625
2021-10-13,351.23394775390625
2021-10-14,352.83367919921875
2021-10-15,341.435791015625
2021-10-18,331.7375793457031
2021-10-19,329.1380920410156
2021-10-20,332.83740234375
2021-10-21,331.4376525878906
2021-10-22,331.337646484375
2021-10-25,328.5382080078125
2021-10-26,327.3384094238281
2021-10-27,329.238037109375
2021-10-28,325.73870849609375
2021-10-29,319.23992919921875
2021-11-01,325.33880615234375
2021-11-02,325.9386901855469
2021-11-03,320.439697265625
2021-11-04,319.5399169921875
2021-11-05,329.83795166015625
2021-11-08,327.43841552734375
2021-11-09,322.7392883300781
2021-11-10,321.6395568847656
2021-11-11,322.5393371582031
2021-11-12,318.9400329589844
2021-11-15,320.73968505859375
2021-11-16,315.040771484375
2021-11-17,313.4410400390625
2021-11-18,314.9407653808594
2021-11-19,309.141845703125
2021-11-22,314.9407653808594
2021-11-23,322.3393859863281
2021-11-24,324.5389709472656
2021-11-25,326.4385986328125
2021-11-26,307.3421936035156
2021-11-29,306.04241943359375
2021-11-30,295.9443359375
2021-12-01,302.94305419921875
2021-12-02,303.242919921875
2021-12-03,295.0445556640625
2021-12-06,306.7422790527344
2021-12-07,303.7428894042969
2021-12-08,309.6417541503906
2021-12-09,308.5419616699219
2021-12-10,312.7411804199219
2021-12-13,307.1422424316406
2021-12-14,307.5421447753906
2021-12-15,303.9428405761719
2021-12-16,307.64215087890625
2021-12-17,307.9421081542969
2021-12-20,301.34332275390625
2021-12-21,307.84210205078125
2021-12-22,316.54046630859375
2021-12-23,318.64007568359375
2021-12-24,318.34014892578125
2021-12-29,324.43896484375
2021-12-30,318.9400329589844
2021-12-31,318.5400695800781
2022-01-04,328.5382080078125
2022-01-05,327.03851318359375
2022-01-06,341.2358093261719
2022-01-07,341.2358093261719
2022-01-10,346.3348693847656
2022-01-11,344.335205078125
2022-01-12,331.6376647949219
2022-01-13,339.13623046875
2022-01-14,342.73553466796875
2022-01-17,345.03509521484375
2022-01-18,343.535400390625
2022-01-19,344.1352844238281
2022-01-20,339.8360900878906
2022-01-21,327.7383117675781
2022-01-24,315.6406555175781
2022-01-25,324.43896484375
2022-01-26,325.5387878417969
2022-01-27,320.93963623046875
2022-01-28,308.4420166015625
2022-01-31,301.84320068359375
2022-02-01,306.84228515625
2022-02-02,302.94305419921875
2022-02-03,303.7428894042969
2022-02-04,300.343505859375
2022-02-07,299.943603515625
2022-02-08,302.94305419921875
2022-02-09,304.0428161621094
2022-02-10,306.5423278808594
2022-02-11,307.9421081542969
2022-02-14,300.9433898925781
2022-02-15,308.3420104980469
2022-02-16,309.8417053222656
2022-02-17,307.5421447753906
2022-02-18,304.6427001953125
2022-02-21,305.54254150390625
2022-02-22,303.44293212890625
2022-02-23,305.74249267578125
2022-02-24,300.9433898925781
2022-02-25,306.642333984375
2022-02-28,330.9377746582031
2022-03-01,330.4378662109375
2022-03-02,337.83642578125
2022-03-03,329.43804931640625
2022-03-04,306.642333984375
2022-03-07,314.4408264160156
2022-03-08,329.83795166015625
2022-03-09,316.54046630859375
2022-03-10,316.84039306640625
2022-03-11,329.93792724609375
2022-03-14,339.13623046875
2022-03-15,341.5357666015625
2022-03-16,329.93792724609375
2022-03-17,331.0377502441406
2022-03-18,327.3384094238281
2022-03-21,329.1380920410156
2022-03-22,335.93682861328125
2022-03-23,333.93719482421875
2022-03-24,339.13623046875
2022-03-25,345.13507080078125
2022-03-28,344.9351501464844
2022-03-29,327.9383239746094
2022-03-30,324.8388977050781
2022-03-31,324.43896484375
2022-04-01,323.3391418457031
2022-04-04,325.33880615234375
2022-04-05,323.3391418457031
2022-04-06,322.93927001953125
2022-04-07,321.53955078125
2022-04-08,325.9386901855469
2022-04-11,328.7381591796875
2022-04-12,329.5380554199219
2022-04-13,322.5393371582031
2022-04-14,325.33880615234375
2022-04-19,326.53857421875
2022-04-20,321.7394714355469
2022-04-21,321.33953857421875
2022-04-22,314.9407653808594
2022-04-25,307.9421081542969
2022-04-26,311.1414794921875
2022-04-27,310.3416442871094
2022-04-28,304.5426940917969
2022-04-29,306.3424072265625
2022-05-03,313.14111328125
2022-05-04,312.3412780761719
2022-05-05,304.74267578125
2022-05-06,305.94244384765625
2022-05-09,304.74267578125
2022-05-10,301.34332275390625
2022-05-11,307.5421447753906
2022-05-12,304.74267578125
2022-05-13,310.3416442871094
2022-05-16,310.9415588378906
2022-05-17,310.9415588378906
2022-05-18,316.7404479980469
2022-05-19,311.5414123535156
2022-05-20,312.3412780761719
2022-05-23,320.73968505859375
2022-05-24,316.54046630859375
2022-05-25,322.1394348144531
2022-05-26,329.93792724609375
2022-05-27,332.1375427246094
2022-05-30,336.9366455078125
2022-05-31,337.53656005859375
2022-06-01,349.9341735839844
2022-06-06,358.7325439453125
2022-06-07,362.33184814453125
2022-06-08,362.9317321777344
2022-06-09,367.5308837890625
2022-06-10,366.13116455078125
2022-06-13,359.7323303222656
2022-06-14,359.93231201171875
2022-06-15,349.73419189453125
2022-06-16,327.9383239746094
2022-06-17,329.5380554199219
2022-06-20,330.9377746582031
2022-06-21,329.5380554199219
2022-06-22,318.34014892578125
2022-06-23,309.94171142578125
2022-06-24,309.94171142578125
2022-06-27,301.1433410644531
2022-06-28,319.9398193359375
2022-06-29,317.940185546875
2022-06-30,308.741943359375
2022-07-01,317.940185546875
2022-07-04,317.740234375
2022-07-05,305.1426086425781
2022-07-06,308.5419616699219
2022-07-07,312.7411804199219
2022-07-08,312.9411315917969
2022-07-11,313.14111328125
2022-07-12,317.540283203125
2022-07-13,312.7411804199219
2022-07-14,307.1422424316406
2022-07-15,314.74078369140625
2022-07-18,319.1399841308594
2022-07-19,330.9377746582031
2022-07-20,329.1380920410156
2022-07-21,330.137939453125
2022-07-22,331.9375915527344
2022-07-25,332.7373962402344
2022-07-26,339.5361633300781
2022-07-27,343.535400390625
2022-07-28,345.9349365234375
2022-07-29,342.3356018066406
2022-08-01,351.33392333984375
2022-08-02,360.5321960449219
2022-08-03,353.5335388183594
2022-08-04,338.73626708984375
2022-08-05,334.5370788574219
2022-08-08,340.1360168457031
2022-08-09,344.335205078125
2022-08-10,346.1349182128906
2022-08-11,340.1360168457031
2022-08-12,329.5380554199219
2022-08-15,330.9377746582031
2022-08-16,335.73681640625
2022-08-17,335.3369140625
2022-08-18,340.73590087890625
2022-08-19,343.535400390625
2022-08-22,334.7370300292969
2022-08-23,333.1373596191406
2022-08-24,328.1383056640625
2022-08-25,322.5393371582031
2022-08-26,321.1396179199219
2022-08-30,326.738525390625
2022-08-31,328.9381408691406
2022-09-01,316.34051513671875
2022-09-02,320.5397033691406
2022-09-05,320.1398010253906
2022-09-06,324.9388732910156
2022-09-07,320.1398010253906
2022-09-08,322.93927001953125
2022-09-09,320.3397521972656
2022-09-12,324.5389709472656
2022-09-13,323.9390869140625
2022-09-14,318.5400695800781
2022-09-15,321.7394714355469
2022-09-16,320.5397033691406
2022-09-20,314.74078369140625
2022-09-21,321.7394714355469
2022-09-22,322.7392883300781
2022-09-23,305.94244384765625
2022-09-26,304.1427917480469
2022-09-27,295.54443359375
2022-09-28,290.7452697753906
2022-09-29,277.74774169921875
2022-09-30,278.547607421875
2022-10-03,285.54632568359375
2022-10-04,291.9450988769531
2022-10-05,286.54608154296875
2022-10-06,284.1465759277344
2022-10-07,286.54608154296875
2022-10-10,288.14581298828125
2022-10-11,285.54632568359375
2022-10-12,272.3487854003906
2022-10-13,280.9471435546875
2022-10-14,278.147705078125
2022-10-17,285.7462463378906
2022-10-18,283.94659423828125
2022-10-19,280.1473083496094
2022-10-20,277.94769287109375
2022-10-21,273.1486511230469
2022-10-24,270.34918212890625
2022-10-25,268.54949951171875
2022-10-26,278.74755859375
2022-10-27,277.5478210449219
2022-10-28,274.1484375
2022-10-31,275.54815673828125
2022-11-01,280.1473083496094
2022-11-02,279.54742431640625
2022-11-03,272.3487854003906
2022-11-04,269.1493835449219
2022-11-07,273.948486328125
2022-11-08,284.9463806152344
2022-11-09,287.1460266113281
2022-11-10,292.74493408203125
2022-11-11,279.94732666015625
2022-11-14,284.34649658203125
2022-11-15,281.14715576171875
2022-11-16,280.7471923828125
2022-11-17,287.1460266113281
2022-11-18,288.7456970214844
2022-11-21,289.9454650878906
2022-11-22,309.141845703125
2022-11-23,298.1439208984375
2022-11-24,301.1433410644531
2022-11-25,300.5434875488281
2022-11-28,290.34539794921875
2022-11-29,283.14678955078125
2022-11-30,283.74664306640625
2022-12-01,294.9445495605469
2022-12-02,290.9452819824219
2022-12-05,290.34539794921875
2022-12-06,292.3450012207031
2022-12-07,287.5459289550781
2022-12-08,289.9454650878906
2022-12-09,292.94488525390625
2022-12-12,290.34539794921875
2022-12-13,286.1462097167969
2022-12-14,289.1456604003906
2022-12-15,293.9447021484375
2022-12-16,285.9461975097656
2022-12-19,285.54632568359375
2022-12-20,288.9456481933594
2022-12-21,291.7451171875
2022-12-22,288.9456481933594
2022-12-23,291.545166015625
2022-12-28,290.34539794921875
2022-12-29,289.3455505371094
2022-12-30,282.1469421386719
2023-01-03,290.54534912109375
2023-01-04,293.3448181152344
2023-01-05,294.7445373535156
2023-01-06,297.34405517578125
2023-01-09,289.9454650878906
2023-01-10,289.9454650878906
2023-01-11,294.9445495605469
2023-01-12,298.1439208984375
2023-01-13,298.3439025878906
2023-01-16,300.9433898925781
2023-01-17,302.5430908203125
2023-01-18,304.1427917480469
2023-01-19,300.343505859375
2023-01-20,301.5433349609375
2023-01-23,301.34332275390625
2023-01-24,301.1433410644531
2023-01-25,305.94244384765625
2023-01-26,303.7428894042969
2023-01-27,301.34332275390625
2023-01-30,304.74267578125
2023-01-31,305.3425598144531
2023-02-01,302.7430419921875
2023-02-02,303.9428405761719
2023-02-03,307.3421936035156
2023-02-06,303.3429260253906
2023-02-07,298.5438537597656
2023-02-08,303.5429382324219
2023-02-09,305.54254150390625
2023-02-10,308.3420104980469
