Date,ANGELONE.NS
2024-06-27,2544.745849609375
2024-06-28,2555.746337890625
2024-07-01,2532.762451171875
2024-07-02,2311.418212890625
2024-07-03,2301.940185546875
2024-07-04,2301.3505859375
2024-07-05,2321.58447265625
2024-07-08,2287.943115234375
2024-07-09,2202.195068359375
2024-07-10,2180.97900390625
2024-07-11,2171.795166015625
2024-07-12,2203.963134765625
2024-07-15,2237.06396484375
2024-07-16,2179.3583984375
2024-07-18,2120.425048828125
2024-07-19,2049.802978515625
2024-07-22,2082.75634765625
2024-07-23,2183.53271484375
2024-07-24,2142.4755859375
2024-07-25,2091.400146484375
2024-07-26,2091.79296875
2024-07-29,2101.811767578125
2024-07-30,2102.351806640625
2024-07-31,2127.64404296875
2024-08-01,2197.6767578125
2024-08-02,2204.846923828125
2024-08-05,2084.082763671875
2024-08-06,2014.9339599609375
2024-08-07,2114.433349609375
2024-08-08,2112.468994140625
2024-08-09,2135.649658203125
2024-08-12,2066.99169921875
2024-08-13,2056.040283203125
2024-08-14,2076.47021484375
2024-08-16,2121.7509765625
2024-08-19,2299.58251953125
2024-08-20,2648.95947265625
2024-08-21,2651.90625
2024-08-22,2570.234375
2024-08-23,2517.5869140625
2024-08-26,2609.670654296875
2024-08-27,2555.402587890625
2024-08-28,2575.145263671875
2024-08-29,2525.346923828125
2024-08-30,2540.374755859375
2024-09-02,2514.837158203125
2024-09-03,2499.31787109375
2024-09-04,2506.831787109375
2024-09-05,2461.845947265625
2024-09-06,2371.432373046875
2024-09-09,2412.1455078125
2024-09-10,2408.757080078125
2024-09-11,2353.654052734375
2024-09-12,2369.3203125
2024-09-13,2408.16748046875
2024-09-16,2535.316162109375
2024-09-17,2512.332275390625
2024-09-18,2569.69384765625
2024-09-19,2479.525634765625
2024-09-20,2544.745849609375
2024-09-23,2570.037841796875
2024-09-24,2553.978515625
2024-09-25,2493.8662109375
2024-09-26,2431.642333984375
2024-09-27,2487.28564453125
2024-09-30,2516.162841796875
2024-10-01,2553.880615234375
2024-10-03,2693.4052734375
2024-10-04,2614.38525390625
2024-10-07,2470.047607421875
2024-10-08,2550.982666015625
2024-10-09,2547.93798828125
2024-10-10,2560.2158203125
2024-10-11,2655.049560546875
2024-10-14,2674.644775390625
2024-10-15,3167.230224609375
2024-10-16,3178.476318359375
2024-10-17,3072.2490234375
2024-10-18,3059.0380859375
2024-10-21,2962.73095703125
2024-10-22,2826.741943359375
2024-10-23,2910.1328125
2024-10-24,2818.7861328125
2024-10-25,2749.04833984375
2024-10-28,2815.0537109375
2024-10-29,2916.762939453125
2024-10-30,2974.664794921875
2024-10-31,2997.3544921875
2024-11-01,3015.623779296875
2024-11-04,2834.7470703125
2024-11-05,2864.11572265625
2024-11-06,2888.082275390625
2024-11-07,2834.992919921875
2024-11-08,2797.373779296875
2024-11-11,2729.845703125
2024-11-12,2691.09716796875
2024-11-13,2567.582275390625
2024-11-14,2647.73193359375
2024-11-18,2621.60498046875
2024-11-19,2629.855224609375
2024-11-21,2670.96142578125
2024-11-22,2646.70068359375
2024-11-25,2749.2939453125
2024-11-26,2857.485595703125
2024-11-27,2859.302978515625
2024-11-28,2832.43896484375
2024-11-29,2845.6005859375
2024-12-02,2883.318115234375
2024-12-03,3022.352294921875
2024-12-04,2978.152099609375
2024-12-05,3164.4306640625
2024-12-06,3234.26708984375
2024-12-09,3364.460693359375
2024-12-10,3331.899658203125
2024-12-11,3339.119140625
2024-12-12,3371.8271484375
2024-12-13,3328.658447265625
2024-12-16,3169.931396484375
2024-12-17,3098.1796875
2024-12-18,3057.172119140625
2024-12-19,2991.16650390625
2024-12-20,2830.474609375
2024-12-23,2808.71826171875
2024-12-24,2848.842041015625
2024-12-26,2852.3291015625
2024-12-27,2833.470458984375
2024-12-30,2876.737548828125
2024-12-31,2879.53662109375
2025-01-01,2963.8115234375
2025-01-02,2923.442138671875
2025-01-03,2805.427734375
2025-01-06,2702.932861328125
2025-01-07,2712.36181640625
2025-01-08,2606.478271484375
2025-01-09,2579.1728515625
2025-01-10,2498.826904296875
2025-01-13,2403.059814453125
2025-01-14,2328.410888671875
2025-01-15,2452.95703125
2025-01-16,2441.3173828125
2025-01-17,2410.86865234375
2025-01-20,2541.504150390625
2025-01-21,2490.999755859375
2025-01-22,2409.176513671875
2025-01-23,2398.42431640625
2025-01-24,2302.6435546875
2025-01-27,2182.59619140625
2025-01-28,2156.111083984375
2025-01-29,2265.356689453125
2025-01-30,2246.861572265625
2025-01-31,2314.23388671875
2025-02-01,2445.229736328125
2025-02-03,2294.16015625
2025-02-04,2318.426025390625
2025-02-05,2464.267578125
2025-02-06,2405.37841796875
2025-02-07,2380.02783203125
2025-02-10,2310.978515625
2025-02-11,2229.79638671875
2025-02-12,2316.699951171875
2025-02-13,2281.188720703125
2025-02-14,2179.34130859375
2025-02-17,2181.560546875
2025-02-18,2183.336181640625
2025-02-19,2289.72119140625
2025-02-20,2360.29931640625
2025-02-21,2324.591064453125
2025-02-24,2242.17578125
2025-02-25,2183.089599609375
2025-02-27,2165.975341796875
2025-02-28,2139.687255859375
2025-03-03,1951.1827392578125
2025-03-04,1986.8416748046875
2025-03-05,2075.52099609375
2025-03-06,2089.9716796875
2025-03-07,2069.503662109375
2025-03-10,2016.335693359375
2025-03-11,1971.45361328125
2025-03-12,1935.646728515625
2025-03-13,1926.9661865234375
2025-03-17,1952.958251953125
2025-03-18,1952.958251953125
2025-03-19,2185.259765625
2025-03-20,2243.203369140625
2025-03-21,2316.5625
2025-03-24,2354.382080078125
2025-03-25,2281.5185546875
2025-03-26,2304.517578125
2025-03-27,2298.17333984375
2025-03-28,2293.1669921875
2025-04-01,2297.875732421875
2025-04-02,2334.010009765625
2025-04-03,2440.331298828125
2025-04-04,2265.607666015625
2025-04-07,2111.99951171875
2025-04-08,2206.4248046875
2025-04-09,2209.101318359375
2025-04-11,2245.38427734375
2025-04-15,2298.32177734375
2025-04-16,2332.225830078125
2025-04-17,2335.79443359375
2025-04-21,2441.967041015625
2025-04-22,2498.869873046875
2025-04-23,2486.081787109375
2025-04-24,2476.96142578125
2025-04-25,2308.235107421875
2025-04-28,2333.811767578125
2025-04-29,2331.33349609375
2025-04-30,2292.27490234375
2025-05-02,2287.912841796875
2025-05-05,2371.086181640625
2025-05-06,2279.387451171875
2025-05-07,2355.125732421875
2025-05-08,2310.019775390625
2025-05-09,2306.351806640625
2025-05-12,2465.4619140625
2025-05-13,2466.056640625
2025-05-14,2526.62744140625
2025-05-15,2546.355224609375
2025-05-16,2776.345947265625
2025-05-19,2778.03125
2025-05-20,2752.9501953125
2025-05-21,2841.377685546875
2025-05-22,2888.367431640625
2025-05-23,3052.83056640625
2025-05-26,2963.1142578125
2025-05-27,2986.80712890625
2025-05-28,2992.061279296875
2025-05-29,2976.199951171875
2025-05-30,3035.60009765625
2025-06-02,3149.39990234375
2025-06-03,3105.800048828125
2025-06-04,3128.60009765625
2025-06-05,3271.699951171875
2025-06-06,3217.0
2025-06-09,3202.300048828125
2025-06-10,3145.39990234375
2025-06-11,3114.5
2025-06-12,3017.60009765625
2025-06-13,2924.89990234375
2025-06-16,2930.5
2025-06-17,2873.60009765625
2025-06-18,2866.89990234375
2025-06-19,2781.60009765625
2025-06-20,2827.699951171875
2025-06-23,2935.0
2025-06-24,2957.300048828125
2025-06-25,2861.300048828125
2025-06-26,2903.0
2025-06-27,2911.199951171875
2025-06-30,2922.800048828125
2025-07-01,2964.300048828125
2025-07-02,2913.39990234375
2025-07-03,2950.60009765625
2025-07-04,2776.0
2025-07-07,2794.39990234375
2025-07-08,2692.60009765625
2025-07-09,2735.39990234375
2025-07-10,2727.39990234375
2025-07-11,2678.89990234375
2025-07-14,2678.800048828125
2025-07-15,2674.800048828125
2025-07-16,2716.800048828125
2025-07-17,2740.10009765625
2025-07-18,2678.0
2025-07-21,2706.300048828125
2025-07-22,2805.39990234375
2025-07-23,2825.800048828125
2025-07-24,2796.89990234375
2025-07-25,2720.10009765625
2025-07-28,2608.0
2025-07-29,2632.10009765625
2025-07-30,2641.199951171875
2025-07-31,2600.89990234375
2025-08-01,2569.800048828125
2025-08-04,2627.60009765625
2025-08-05,2601.300048828125
2025-08-06,2610.89990234375
2025-08-07,2642.0
2025-08-08,2552.60009765625
2025-08-11,2548.10009765625
2025-08-12,2506.800048828125
2025-08-13,2631.800048828125
2025-08-14,2642.199951171875
2025-08-18,2666.89990234375
2025-08-19,2677.800048828125
2025-08-20,2720.800048828125
2025-08-21,2537.800048828125
