Date,HAPPSTMNDS.NS
2024-07-02,823.531005859375
2024-07-03,818.3773803710938
2024-07-04,824.91845703125
2024-07-05,819.2694091796875
2024-07-08,814.8095703125
2024-07-09,814.1157836914062
2024-07-10,806.6828002929688
2024-07-11,805.790771484375
2024-07-12,823.0354614257812
2024-07-15,818.2782592773438
2024-07-16,820.7063598632812
2024-07-18,821.0037231445312
2024-07-19,807.57470703125
2024-07-22,797.9613037109375
2024-07-23,805.1466064453125
2024-07-24,820.4586181640625
2024-07-25,809.70556640625
2024-07-26,811.192138671875
2024-07-29,807.2774047851562
2024-07-30,809.70556640625
2024-07-31,805.989013671875
2024-08-01,805.5925903320312
2024-08-02,798.8037109375
2024-08-05,767.0894165039062
2024-08-06,770.4591064453125
2024-08-07,771.1527709960938
2024-08-08,770.3599243164062
2024-08-09,769.468017578125
2024-08-12,765.7515258789062
2024-08-13,747.9122314453125
2024-08-14,744.6912231445312
2024-08-16,759.2599487304688
2024-08-19,766.3461303710938
2024-08-20,779.2796020507812
2024-08-21,794.244873046875
2024-08-22,789.6858520507812
2024-08-23,782.6988525390625
2024-08-26,796.9702758789062
2024-08-27,798.8037109375
2024-08-28,805.1466064453125
2024-08-29,796.1278686523438
2024-08-30,805.0474853515625
2024-09-02,803.9077758789062
2024-09-03,802.6689453125
2024-09-04,794.1951904296875
2024-09-05,794.3934326171875
2024-09-06,799.001953125
2024-09-09,790.5778198242188
2024-09-10,805.3447875976562
2024-09-11,802.4212036132812
2024-09-12,815.1564331054688
2024-09-13,813.4716186523438
2024-09-16,800.5381469726562
2024-09-17,796.0782470703125
2024-09-18,785.9693603515625
2024-09-19,785.126953125
2024-09-20,792.8572998046875
2024-09-23,786.613525390625
2024-09-24,786.3657836914062
2024-09-25,784.4827880859375
2024-09-26,791.5194091796875
2024-09-27,791.7671508789062
2024-09-30,801.1823120117188
2024-10-01,798.2586059570312
2024-10-03,790.280517578125
2024-10-04,793.4519653320312
2024-10-07,790.5283203125
2024-10-08,790.7265014648438
2024-10-09,797.8621826171875
2024-10-10,801.9751586914062
2024-10-11,793.6005859375
2024-10-14,798.4072875976562
2024-10-15,788.4965209960938
2024-10-16,793.650146484375
2024-10-17,795.2359008789062
2024-10-18,789.1408081054688
2024-10-21,781.311279296875
2024-10-22,767.4363403320312
2024-10-23,770.2608642578125
2024-10-24,768.2291870117188
2024-10-25,761.8367919921875
2024-10-28,760.0528564453125
2024-10-29,755.493896484375
2024-10-30,762.0350341796875
2024-10-31,757.7733764648438
2024-11-01,762.28271484375
2024-11-04,750.3899536132812
2024-11-05,756.7327270507812
2024-11-06,777.5947875976562
2024-11-07,786.1180419921875
2024-11-08,763.3233642578125
2024-11-11,755.8408203125
2024-11-12,750.3402709960938
2024-11-13,743.155029296875
2024-11-14,729.23046875
2024-11-18,717.040283203125
2024-11-19,729.9242553710938
2024-11-21,713.769775390625
2024-11-22,714.9094848632812
2024-11-25,716.6934814453125
2024-11-26,720.55859375
2024-11-27,726.0780029296875
2024-11-28,720.9564208984375
2024-11-29,719.3154907226562
2024-12-02,766.1560668945312
2024-12-03,749.4485473632812
2024-12-04,745.3711547851562
2024-12-05,756.310546875
2024-12-06,753.7249145507812
2024-12-09,757.9017333984375
2024-12-10,757.3050537109375
2024-12-11,755.5150146484375
2024-12-12,744.9733276367188
2024-12-13,741.2937622070312
2024-12-16,739.3048095703125
2024-12-17,736.5202026367188
2024-12-18,727.9178466796875
2024-12-19,721.5033569335938
2024-12-20,696.3924560546875
2024-12-23,695.8455200195312
2024-12-24,696.939453125
2024-12-26,698.43115234375
2024-12-27,696.5913696289062
2024-12-30,745.570068359375
2024-12-31,730.7024536132812
2025-01-01,721.0558471679688
2025-01-02,721.1055297851562
2025-01-03,734.033935546875
2025-01-06,708.1771850585938
2025-01-07,720.1608276367188
2025-01-08,713.6468505859375
2025-01-09,704.19921875
2025-01-10,702.7572631835938
2025-01-13,714.5419311523438
2025-01-14,708.77392578125
2025-01-15,720.111083984375
2025-01-16,718.3209838867188
2025-01-17,715.2877807617188
2025-01-20,716.8789672851562
2025-01-21,713.3982543945312
2025-01-22,712.0059814453125
2025-01-23,712.1551513671875
2025-01-24,703.2047119140625
2025-01-27,684.7072143554688
2025-01-28,668.0991821289062
2025-01-29,692.7625732421875
2025-01-30,688.4862670898438
2025-01-31,684.806640625
2025-02-01,692.4642333984375
2025-02-03,710.8623046875
2025-02-04,704.5970458984375
2025-02-05,696.2432861328125
2025-02-06,685.1050415039062
2025-02-07,677.0993041992188
2025-02-10,661.9830932617188
2025-02-11,701.2157592773438
2025-02-12,690.5249633789062
2025-02-13,692.1161499023438
2025-02-14,689.2321166992188
2025-02-17,672.9722290039062
2025-02-18,666.4085693359375
2025-02-19,666.3588256835938
2025-02-20,673.2208251953125
2025-02-21,668.7953491210938
2025-02-24,717.525390625
2025-02-25,712.2048950195312
2025-02-27,696.2930297851562
2025-02-28,682.519287109375
2025-03-03,680.8286743164062
2025-03-04,669.9390258789062
2025-03-05,698.2820434570312
2025-03-06,691.7183837890625
2025-03-07,691.6189575195312
2025-03-10,692.1658935546875
2025-03-11,692.0664672851562
2025-03-12,681.6740112304688
2025-03-13,665.264892578125
2025-03-17,640.4026489257812
2025-03-18,640.4026489257812
2025-03-19,637.86669921875
2025-03-20,641.0988159179688
2025-03-21,652.6845703125
2025-03-24,643.2369384765625
2025-03-25,634.336181640625
2025-03-26,619.8663940429688
2025-03-27,607.236328125
2025-03-28,593.4129028320312
2025-04-01,588.9874267578125
2025-04-02,603.755615234375
2025-04-03,593.4129028320312
2025-04-04,583.0205078125
2025-04-07,545.3292236328125
2025-04-08,545.6276245117188
2025-04-09,540.157958984375
2025-04-11,557.412353515625
2025-04-15,569.64453125
2025-04-16,574.7164916992188
2025-04-17,573.6224975585938
2025-04-21,579.8380737304688
2025-04-22,582.2745971679688
2025-04-23,592.5178833007812
2025-04-24,596.64501953125
2025-04-25,582.2745971679688
2025-04-28,581.1309204101562
2025-04-29,582.1751708984375
2025-04-30,568.6997680664062
2025-05-02,593.1145629882812
2025-05-05,606.04296875
2025-05-06,589.8825073242188
2025-05-07,588.1918334960938
2025-05-08,581.8270874023438
2025-05-09,574.3186645507812
2025-05-12,606.34130859375
2025-05-13,590.0813598632812
2025-05-14,591.3742065429688
2025-05-15,595.600830078125
2025-05-16,601.2693481445312
2025-05-19,609.0264282226562
2025-05-20,604.203125
2025-05-21,601.7666015625
2025-05-22,603.7058715820312
2025-05-23,598.4351196289062
2025-05-26,604.8495483398438
2025-05-27,601.81640625
2025-05-28,599.3798828125
2025-05-29,597.390869140625
2025-05-30,591.2250366210938
2025-06-02,591.1256103515625
2025-06-03,591.5233764648438
2025-06-04,590.6283569335938
2025-06-05,590.57861328125
2025-06-06,585.6558837890625
2025-06-09,612.4573974609375
2025-06-10,615.3911743164062
2025-06-11,616.1867065429688
2025-06-12,604.650634765625
2025-06-13,597.092529296875
2025-06-16,598.2362060546875
2025-06-17,664.7676391601562
2025-06-18,644.2313842773438
2025-06-19,615.4906616210938
2025-06-20,621.50732421875
2025-06-23,617.5790405273438
2025-06-24,638.910888671875
2025-06-25,646.9165649414062
2025-06-26,642.68994140625
2025-06-27,647.6624145507812
2025-06-30,652.2868041992188
2025-07-01,647.1651611328125
2025-07-02,642.0435180664062
2025-07-03,639.955078125
2025-07-04,640.1539916992188
2025-07-07,643.6844482421875
2025-07-08,633.3914794921875
2025-07-09,627.9714965820312
2025-07-10,625.3858032226562
2025-07-11,625.6343994140625
2025-07-14,622.253173828125
2025-07-15,621.3580932617188
2025-07-16,626.7283935546875
2025-07-17,631.8499755859375
2025-07-18,626.9500122070312
2025-07-21,619.0499877929688
2025-07-22,622.75
2025-07-23,616.0
2025-07-24,612.0
2025-07-25,613.5999755859375
2025-07-28,601.25
2025-07-29,619.3499755859375
2025-07-30,622.1500244140625
2025-07-31,607.0999755859375
2025-08-01,602.8499755859375
2025-08-04,597.7000122070312
2025-08-05,601.2000122070312
2025-08-06,592.1500244140625
2025-08-07,594.0
2025-08-08,592.7999877929688
2025-08-11,576.5999755859375
2025-08-12,579.5499877929688
2025-08-13,580.1500244140625
2025-08-14,582.2000122070312
2025-08-18,584.7000122070312
2025-08-19,589.0499877929688
2025-08-20,591.75
2025-08-21,597.25
