Date,SMT.L
2019-05-16,531.3363647460938
2019-05-17,522.839111328125
2019-05-20,507.8436584472656
2019-05-21,512.8421020507812
2019-05-22,514.8414916992188
2019-05-23,505.84423828125
2019-05-24,505.84423828125
2019-05-28,510.3428955078125
2019-05-29,502.3453674316406
2019-05-30,507.8436584472656
2019-05-31,503.3450927734375
2019-06-03,497.4468994140625
2019-06-04,501.3456726074219
2019-06-05,502.3453674316406
2019-06-06,500.8631896972656
2019-06-07,510.36053466796875
2019-06-10,521.3576049804688
2019-06-11,515.8591918945312
2019-06-12,510.36053466796875
2019-06-13,517.8585205078125
2019-06-14,513.3596801757812
2019-06-17,521.3576049804688
2019-06-18,532.8544311523438
2019-06-19,526.356201171875
2019-06-20,534.8538208007812
2019-06-21,533.3543701171875
2019-06-24,533.3543701171875
2019-06-25,523.8569946289062
2019-06-26,521.8573608398438
2019-06-27,528.3556518554688
2019-06-28,530.3551025390625
2019-07-01,545.3509521484375
2019-07-02,546.3507080078125
2019-07-03,551.3494262695312
2019-07-04,555.34814453125
2019-07-05,548.8500366210938
2019-07-08,546.8505249023438
2019-07-09,548.8500366210938
2019-07-10,558.3474731445312
2019-07-11,556.847900390625
2019-07-12,550.349609375
2019-07-15,553.3488159179688
2019-07-16,561.3466186523438
2019-07-17,555.84814453125
2019-07-18,547.3504638671875
2019-07-19,548.3502197265625
2019-07-22,548.8500366210938
2019-07-23,552.34912109375
2019-07-24,551.84912109375
2019-07-25,551.3494262695312
2019-07-26,553.8488159179688
2019-07-29,560.8467407226562
2019-07-30,563.845947265625
2019-07-31,562.8461303710938
2019-08-01,568.3447875976562
2019-08-02,542.8516235351562
2019-08-05,520.3578491210938
2019-08-06,517.8585205078125
2019-08-07,525.8562622070312
2019-08-08,541.8519287109375
2019-08-09,535.353759765625
2019-08-12,528.8555297851562
2019-08-13,539.8525390625
2019-08-14,520.857666015625
2019-08-15,506.3616943359375
2019-08-16,519.3580322265625
2019-08-19,529.855224609375
2019-08-20,533.8541870117188
2019-08-21,539.3526000976562
2019-08-22,520.857666015625
2019-08-23,510.8604431152344
2019-08-27,507.8612365722656
2019-08-28,513.3596801757812
2019-08-29,524.8565673828125
2019-08-30,519.85791015625
2019-09-02,517.8585205078125
2019-09-03,516.35888671875
2019-09-04,518.3584594726562
2019-09-05,518.8582763671875
2019-09-06,522.3572998046875
2019-09-09,520.3578491210938
2019-09-10,511.8601379394531
2019-09-11,523.8569946289062
2019-09-12,527.3558959960938
2019-09-13,526.8560791015625
2019-09-16,520.857666015625
2019-09-17,517.8585205078125
2019-09-18,515.3592529296875
2019-09-19,520.3578491210938
2019-09-20,513.3596801757812
2019-09-23,511.3602600097656
2019-09-24,505.8617248535156
2019-09-25,497.864013671875
2019-09-26,502.86260986328125
2019-09-27,504.3621520996094
2019-09-30,503.3625183105469
2019-10-01,503.8623962402344
2019-10-02,484.8675842285156
2019-10-03,476.8697204589844
2019-10-04,496.064453125
2019-10-07,496.6642761230469
2019-10-08,492.2654724121094
2019-10-09,491.6656799316406
2019-10-10,491.86566162109375
2019-10-11,499.86346435546875
2019-10-14,495.2646789550781
2019-10-15,494.8647766113281
2019-10-16,490.26611328125
2019-10-17,487.2668762207031
2019-10-18,479.06915283203125
2019-10-21,476.4698486328125
2019-10-22,471.8710632324219
2019-10-23,471.8710632324219
2019-10-24,494.8647766113281
2019-10-25,500.8631896972656
2019-10-28,501.8628845214844
2019-10-29,508.86102294921875
2019-10-30,503.3625183105469
2019-10-31,505.3619384765625
2019-11-01,505.3619384765625
2019-11-04,511.3602600097656
2019-11-05,515.3592529296875
2019-11-06,515.8591918945312
2019-11-07,519.85791015625
2019-11-08,519.85791015625
2019-11-11,516.8587646484375
2019-11-12,516.35888671875
2019-11-13,512.85986328125
2019-11-14,511.3602600097656
2019-11-15,515.3592529296875
2019-11-18,511.8601379394531
2019-11-19,510.36053466796875
2019-11-20,518.8582763671875
2019-11-21,521.37158203125
2019-11-22,522.3712768554688
2019-11-25,526.8701782226562
2019-11-26,528.3698120117188
2019-11-27,533.36865234375
2019-11-28,531.3690185546875
2019-11-29,528.8696899414062
2019-12-02,521.871337890625
2019-12-03,513.8733520507812
2019-12-04,518.372314453125
2019-12-05,513.8733520507812
2019-12-06,519.3718872070312
2019-12-09,518.372314453125
2019-12-10,517.3724365234375
2019-12-11,518.8721923828125
2019-12-12,526.8701782226562
2019-12-13,522.8712158203125
2019-12-16,531.8688354492188
2019-12-17,542.8661499023438
2019-12-18,547.8650512695312
2019-12-19,558.3624267578125
2019-12-20,572.3589477539062
2019-12-23,581.856689453125
2019-12-24,581.356689453125
2019-12-27,587.8551635742188
2019-12-30,582.3565673828125
2019-12-31,578.8573608398438
2020-01-02,585.855712890625
2020-01-03,586.3554077148438
2020-01-06,580.8568725585938
2020-01-07,586.8553466796875
2020-01-08,589.8546752929688
2020-01-09,600.3521118164062
2020-01-10,598.3524780273438
2020-01-13,601.3517456054688
2020-01-14,599.352294921875
2020-01-15,596.3530883789062
2020-01-16,597.352783203125
2020-01-17,598.3524780273438
2020-01-20,597.352783203125
2020-01-21,596.8528442382812
2020-01-22,595.8532104492188
2020-01-23,585.855712890625
2020-01-24,590.8543090820312
2020-01-27,576.8577880859375
2020-01-28,587.3552856445312
2020-01-29,588.8549194335938
2020-01-30,581.856689453125
2020-01-31,580.8568725585938
2020-02-03,597.8526000976562
2020-02-04,621.3468017578125
2020-02-05,620.8470458984375
2020-02-06,628.8450317382812
2020-02-07,626.345703125
2020-02-10,625.8458862304688
2020-02-11,635.3433837890625
2020-02-12,641.3419189453125
2020-02-13,637.343017578125
2020-02-14,637.343017578125
2020-02-17,639.8423461914062
2020-02-18,638.3427124023438
2020-02-19,658.8377075195312
2020-02-20,649.83984375
2020-02-21,639.8423461914062
2020-02-24,609.3497924804688
2020-02-25,598.8523559570312
2020-02-26,608.8499755859375
2020-02-27,584.35595703125
2020-02-28,560.8617553710938
2020-03-02,582.8563232421875
2020-03-03,605.3507690429688
2020-03-04,609.849609375
2020-03-05,599.352294921875
2020-03-06,568.8598022460938
2020-03-09,545.8654174804688
2020-03-10,555.863037109375
2020-03-11,556.3629760742188
2020-03-12,512.8735961914062
2020-03-13,536.86767578125
2020-03-16,511.3739318847656
2020-03-17,505.8752746582031
2020-03-18,468.2845764160156
2020-03-19,477.4823303222656
2020-03-20,519.3718872070312
2020-03-23,469.88421630859375
2020-03-24,545.8654174804688
2020-03-25,570.3594970703125
2020-03-26,564.86083984375
2020-03-27,532.8687133789062
2020-03-30,560.36181640625
2020-03-31,573.3587646484375
2020-04-01,550.8642578125
2020-04-02,546.3653564453125
2020-04-03,538.3672485351562
2020-04-06,572.3589477539062
2020-04-07,596.8528442382812
2020-04-08,599.352294921875
2020-04-09,605.8506469726562
2020-04-14,626.345703125
2020-04-15,602.8514404296875
2020-04-16,616.3480834960938
2020-04-17,620.8470458984375
2020-04-20,629.3449096679688
2020-04-21,612.8489990234375
2020-04-22,630.8445434570312
2020-04-23,638.3427124023438
2020-04-24,629.8447875976562
2020-04-27,649.83984375
2020-04-28,645.3408813476562
2020-04-29,667.3356323242188
2020-04-30,663.8364868164062
2020-05-01,638.842529296875
2020-05-04,643.8413696289062
2020-05-05,660.3372802734375
2020-05-06,674.3338012695312
2020-05-07,683.33154296875
2020-05-11,699.8274536132812
2020-05-12,707.8255004882812
2020-05-13,696.3284912109375
2020-05-14,674.833740234375
2020-05-15,698.327880859375
2020-05-18,731.819580078125
2020-05-19,726.8208618164062
2020-05-20,736.8184204101562
2020-05-21,727.32080078125
2020-05-22,729.8201904296875
2020-05-26,735.8186645507812
2020-05-27,727.82080078125
2020-05-28,739.8176879882812
2020-05-29,727.82080078125
2020-06-01,741.3173828125
2020-06-02,737.3182373046875
2020-06-03,751.3148193359375
2020-06-04,742.3353881835938
2020-06-05,750.3335571289062
2020-06-08,737.3364868164062
2020-06-09,733.8372802734375
2020-06-10,745.8346557617188
2020-06-11,725.8389892578125
2020-06-12,725.8389892578125
2020-06-15,730.837890625
2020-06-16,758.331787109375
2020-06-17,771.8289794921875
2020-06-18,782.8265380859375
2020-06-19,805.3214111328125
2020-06-22,801.822265625
2020-06-23,816.3189697265625
2020-06-24,795.8235473632812
2020-06-25,805.8213500976562
2020-06-26,811.8200073242188
2020-06-29,809.8204956054688
2020-06-30,819.8182983398438
2020-07-01,823.8173828125
2020-07-02,847.81201171875
2020-07-03,853.8107299804688
2020-07-06,897.8009643554688
2020-07-07,891.80224609375
2020-07-08,899.3005981445312
2020-07-09,899.8004150390625
2020-07-10,910.7981567382812
2020-07-13,958.787353515625
2020-07-14,892.8021240234375
2020-07-15,907.7987060546875
2020-07-16,891.80224609375
2020-07-17,902.7998657226562
2020-07-20,914.7971801757812
2020-07-21,917.2967529296875
2020-07-22,911.7978515625
2020-07-23,913.2975463867188
2020-07-24,885.3037109375
2020-07-27,876.8056030273438
2020-07-28,879.8050537109375
2020-07-29,887.8031616210938
2020-07-30,864.8082885742188
2020-07-31,868.8073120117188
2020-08-03,893.8018798828125
2020-08-04,897.3011474609375
2020-08-05,903.2996826171875
2020-08-06,902.7998657226562
2020-08-07,902.2999877929688
2020-08-10,878.80517578125
2020-08-11,884.803955078125
2020-08-12,900.3003540039062
2020-08-13,906.299072265625
2020-08-14,884.803955078125
2020-08-17,896.8012084960938
2020-08-18,898.80078125
2020-08-19,912.2976684570312
2020-08-20,911.7978515625
2020-08-21,930.293701171875
2020-08-24,935.7925415039062
2020-08-25,937.7920532226562
2020-08-26,952.788818359375
2020-08-27,964.2862548828125
2020-08-28,961.2869262695312
2020-09-01,966.7855834960938
2020-09-02,968.7852172851562
2020-09-03,907.298828125
2020-09-04,848.8118896484375
2020-09-07,895.301513671875
2020-09-08,884.803955078125
2020-09-09,907.298828125
2020-09-10,922.7954711914062
2020-09-11,935.7925415039062
2020-09-14,942.7909545898438
2020-09-15,970.2848510742188
2020-09-16,965.7859497070312
2020-09-17,957.7877807617188
2020-09-18,969.2852172851562
2020-09-21,941.791259765625
2020-09-22,960.7869873046875
2020-09-23,974.783935546875
2020-09-24,957.2877807617188
2020-09-25,974.2839965820312
2020-09-28,981.7822875976562
2020-09-29,981.7822875976562
2020-09-30,990.7803344726562
2020-10-01,993.7797241210938
2020-10-02,992.2798461914062
2020-10-05,1002.7777099609375
2020-10-06,993.7797241210938
2020-10-07,1004.7772827148438
2020-10-08,1009.776123046875
2020-10-09,1023.7730102539062
2020-10-12,1055.765869140625
2020-10-13,1074.76171875
2020-10-14,1072.7620849609375
2020-10-15,1041.7689208984375
2020-10-16,1070.7626953125
2020-10-19,1054.76611328125
2020-10-20,1050.7669677734375
2020-10-21,1034.7705078125
2020-10-22,1026.772216796875
2020-10-23,1030.7716064453125
2020-10-26,1016.7745361328125
2020-10-27,1022.773193359375
2020-10-28,990.7803344726562
2020-10-29,1014.7749633789062
2020-10-30,994.279541015625
2020-11-02,1003.7774658203125
2020-11-03,1021.7734985351562
2020-11-04,1063.7640380859375
2020-11-05,1079.7607421875
2020-11-06,1076.7611083984375
2020-11-09,1084.7593994140625
2020-11-10,1011.7755737304688
2020-11-11,1029.771728515625
2020-11-12,1038.76953125
2020-11-13,1031.771484375
2020-11-16,1022.773193359375
2020-11-17,1006.77685546875
2020-11-18,1009.776123046875
2020-11-19,1043.7835693359375
2020-11-20,1059.7802734375
2020-11-23,1064.7791748046875
2020-11-24,1079.7762451171875
2020-11-25,1066.7789306640625
2020-11-26,1085.774658203125
2020-11-27,1108.7701416015625
2020-11-30,1095.77294921875
2020-12-01,1105.770751953125
2020-12-02,1096.7725830078125
2020-12-03,1101.7716064453125
2020-12-04,1100.771728515625
2020-12-07,1120.7674560546875
2020-12-08,1121.767333984375
2020-12-09,1132.76513671875
2020-12-10,1126.7662353515625
2020-12-11,1144.7626953125
2020-12-14,1165.7581787109375
2020-12-15,1173.756591796875
2020-12-16,1181.7547607421875
2020-12-17,1189.7532958984375
2020-12-18,1184.7545166015625
2020-12-21,1171.7572021484375
2020-12-22,1184.7545166015625
2020-12-23,1183.754638671875
2020-12-24,1181.7547607421875
2020-12-29,1211.748779296875
2020-12-30,1211.748779296875
2020-12-31,1213.7486572265625
2021-01-04,1219.7469482421875
2021-01-05,1220.746826171875
2021-01-06,1239.7431640625
2021-01-07,1248.740966796875
2021-01-08,1277.7349853515625
2021-01-11,1242.7421875
2021-01-12,1211.748779296875
2021-01-13,1220.746826171875
2021-01-14,1236.7435302734375
2021-01-15,1233.744140625
2021-01-18,1221.7467041015625
2021-01-19,1240.7427978515625
2021-01-20,1266.7373046875
2021-01-21,1273.7359619140625
2021-01-22,1278.73486328125
2021-01-25,1305.7293701171875
2021-01-26,1295.7313232421875
2021-01-27,1270.736572265625
2021-01-28,1259.73876953125
2021-01-29,1255.7396240234375
2021-02-01,1279.7347412109375
2021-02-02,1299.73046875
2021-02-03,1317.7269287109375
2021-02-04,1322.7259521484375
2021-02-05,1360.7177734375
2021-02-08,1370.7158203125
2021-02-09,1368.71630859375
2021-02-10,1372.7156982421875
2021-02-11,1395.7105712890625
2021-02-12,1392.71142578125
2021-02-15,1414.706787109375
2021-02-16,1400.7095947265625
2021-02-17,1370.7158203125
2021-02-18,1342.7215576171875
2021-02-19,1345.7210693359375
2021-02-22,1266.7373046875
2021-02-23,1202.7506103515625
2021-02-24,1212.748779296875
2021-02-25,1195.751953125
2021-02-26,1134.7646484375
2021-03-01,1184.7545166015625
2021-03-02,1193.75244140625
2021-03-03,1161.7591552734375
2021-03-04,1087.7744140625
2021-03-05,1016.7891235351562
2021-03-08,1055.781005859375
2021-03-09,1116.7684326171875
2021-03-10,1132.76513671875
2021-03-11,1167.7579345703125
2021-03-12,1147.761962890625
2021-03-15,1157.760009765625
2021-03-16,1176.7559814453125
2021-03-17,1138.763916015625
2021-03-18,1150.761474609375
2021-03-19,1114.7686767578125
2021-03-22,1164.7586669921875
2021-03-23,1152.7608642578125
2021-03-24,1121.767333984375
2021-03-25,1115.7686767578125
2021-03-26,1117.768310546875
2021-03-29,1099.77197265625
2021-03-30,1094.7730712890625
2021-03-31,1136.7642822265625
2021-04-01,1163.7589111328125
2021-04-06,1199.75146484375
2021-04-07,1188.7535400390625
2021-04-08,1201.750732421875
2021-04-09,1192.2528076171875
2021-04-12,1180.7552490234375
2021-04-13,1202.7506103515625
2021-04-14,1218.7471923828125
2021-04-15,1228.7452392578125
2021-04-16,1244.741943359375
2021-04-19,1215.7479248046875
2021-04-20,1189.7532958984375
2021-04-21,1206.7498779296875
2021-04-22,1251.24072265625
2021-04-23,1250.74072265625
2021-04-26,1262.7381591796875
2021-04-27,1264.73779296875
2021-04-28,1276.7353515625
2021-04-29,1276.7353515625
2021-04-30,1258.739013671875
2021-05-04,1210.2489013671875
2021-05-05,1235.743896484375
2021-05-06,1208.7493896484375
2021-05-07,1214.7479248046875
2021-05-10,1139.2635498046875
2021-05-11,1084.7750244140625
2021-05-12,1077.2764892578125
2021-05-13,1099.77197265625
2021-05-14,1130.2657470703125
2021-05-17,1117.768310546875
2021-05-18,1145.7623291015625
2021-05-19,1122.7672119140625
2021-05-20,1154.2607421875
2021-05-21,1150.761474609375
2021-05-24,1164.7586669921875
2021-05-25,1169.7574462890625
2021-05-26,1172.2569580078125
2021-05-27,1167.7579345703125
2021-05-28,1194.7523193359375
2021-06-01,1204.750244140625
2021-06-02,1203.25048828125
2021-06-03,1208.269287109375
2021-06-04,1226.765869140625
2021-06-07,1220.2669677734375
2021-06-08,1218.267578125
2021-06-09,1213.2685546875
2021-06-10,1227.265625
2021-06-11,1242.7625732421875
2021-06-14,1242.7625732421875
2021-06-15,1234.264404296875
2021-06-16,1223.2664794921875
2021-06-17,1239.763427734375
2021-06-18,1230.2652587890625
2021-06-21,1249.261474609375
2021-06-22,1274.7567138671875
2021-06-23,1268.2579345703125
2021-06-24,1291.2532958984375
2021-06-25,1299.251953125
2021-06-28,1312.2493896484375
2021-06-29,1320.747802734375
2021-06-30,1330.7459716796875
2021-07-01,1328.246337890625
2021-07-02,1320.747802734375
2021-07-05,1328.246337890625
2021-07-06,1322.7476806640625
2021-07-07,1333.745361328125
2021-07-08,1294.7528076171875
2021-07-09,1316.2486572265625
2021-07-12,1318.7479248046875
2021-07-13,1339.2442626953125
2021-07-14,1324.2471923828125
2021-07-15,1299.7518310546875
2021-07-16,1304.2509765625
2021-07-19,1290.75341796875
2021-07-20,1323.24755859375
2021-07-21,1326.246826171875
2021-07-22,1351.2420654296875
2021-07-23,1345.2432861328125
2021-07-26,1335.2449951171875
2021-07-27,1277.7559814453125
2021-07-28,1315.248779296875
2021-07-29,1335.744873046875
2021-07-30,1316.2486572265625
2021-08-02,1329.2462158203125
2021-08-03,1309.25
2021-08-04,1341.2437744140625
2021-08-05,1359.740478515625
2021-08-06,1338.744384765625
2021-08-09,1374.737548828125
2021-08-10,1369.738525390625
2021-08-11,1356.740966796875
2021-08-12,1351.2420654296875
2021-08-13,1349.742431640625
2021-08-16,1320.247802734375
2021-08-17,1350.7423095703125
2021-08-18,1349.742431640625
2021-08-19,1342.24365234375
2021-08-20,1353.741455078125
2021-08-23,1352.24169921875
2021-08-24,1354.7413330078125
2021-08-25,1365.2392578125
2021-08-26,1352.24169921875
2021-08-27,1360.7401123046875
2021-08-31,1368.73876953125
2021-09-01,1384.23583984375
2021-09-02,1393.234130859375
2021-09-03,1374.737548828125
2021-09-06,1394.2337646484375
2021-09-07,1401.7322998046875
2021-09-08,1384.23583984375
2021-09-09,1381.736083984375
2021-09-10,1400.2325439453125
2021-09-13,1367.7388916015625
2021-09-14,1378.23681640625
2021-09-15,1365.7392578125
2021-09-16,1384.23583984375
2021-09-17,1391.2342529296875
2021-09-20,1373.737548828125
2021-09-21,1402.7320556640625
2021-09-22,1425.2279052734375
2021-09-23,1450.7230224609375
2021-09-24,1450.22314453125
2021-09-27,1444.7242431640625
2021-09-28,1414.22998046875
2021-09-29,1442.7244873046875
2021-09-30,1427.7275390625
2021-10-01,1384.23583984375
2021-10-04,1351.741943359375
2021-10-05,1374.737548828125
2021-10-06,1346.7427978515625
2021-10-07,1389.734619140625
2021-10-08,1373.23779296875
2021-10-11,1377.73681640625
2021-10-12,1377.73681640625
2021-10-13,1392.7342529296875
2021-10-14,1415.229736328125
2021-10-15,1426.227783203125
2021-10-18,1437.7254638671875
2021-10-19,1438.725341796875
2021-10-20,1439.225341796875
2021-10-21,1449.72314453125
2021-10-22,1438.2254638671875
2021-10-25,1459.721435546875
2021-10-26,1492.7149658203125
2021-10-27,1478.7176513671875
2021-10-28,1488.2158203125
2021-10-29,1501.21337890625
2021-11-01,1502.2132568359375
2021-11-02,1514.7109375
2021-11-03,1521.2095947265625
2021-11-04,1543.2054443359375
2021-11-05,1528.2080078125
2021-11-08,1514.2109375
2021-11-09,1514.7109375
2021-11-10,1505.212646484375
2021-11-11,1500.71337890625
2021-11-12,1500.21337890625
2021-11-15,1496.71435546875
2021-11-16,1511.711181640625
2021-11-17,1507.212158203125
2021-11-18,1505.227783203125
2021-11-19,1515.2259521484375
2021-11-22,1512.7264404296875
2021-11-23,1471.2337646484375
2021-11-24,1471.7337646484375
2021-11-25,1499.728759765625
2021-11-26,1487.23095703125
2021-11-29,1511.2265625
2021-11-30,1489.7305908203125
2021-12-01,1502.728271484375
2021-12-02,1436.2401123046875
2021-12-03,1396.247314453125
2021-12-06,1384.7496337890625
2021-12-07,1439.2398681640625
2021-12-08,1435.7401123046875
2021-12-09,1422.2427978515625
2021-12-10,1393.748046875
2021-12-13,1381.250244140625
2021-12-14,1349.2559814453125
2021-12-15,1358.7542724609375
2021-12-16,1359.754150390625
2021-12-17,1358.25439453125
2021-12-20,1322.760986328125
2021-12-21,1328.759765625
2021-12-22,1340.2576904296875
2021-12-23,1342.2572021484375
2021-12-24,1348.2559814453125
2021-12-29,1325.2601318359375
2021-12-30,1339.7576904296875
2021-12-31,1337.25830078125
2022-01-04,1291.266357421875
2022-01-05,1249.2740478515625
2022-01-06,1215.280029296875
2022-01-07,1197.2835693359375
2022-01-10,1138.7940673828125
2022-01-11,1195.78369140625
2022-01-12,1219.2794189453125
2022-01-13,1180.28662109375
2022-01-14,1140.293701171875
2022-01-17,1149.2919921875
2022-01-18,1118.2977294921875
2022-01-19,1117.7978515625
2022-01-20,1153.791259765625
2022-01-21,1109.2994384765625
2022-01-24,1014.3165283203125
2022-01-25,1041.311767578125
2022-01-26,1077.3050537109375
2022-01-27,1045.3109130859375
2022-01-28,1027.8140869140625
2022-01-31,1078.804931640625
2022-02-01,1117.2978515625
2022-02-02,1105.300048828125
2022-02-03,1056.308837890625
2022-02-04,1061.30810546875
2022-02-07,1062.8077392578125
2022-02-08,1072.805908203125
2022-02-09,1112.298828125
2022-02-10,1102.30078125
2022-02-11,1082.30419921875
2022-02-14,1052.3096923828125
2022-02-15,1079.3048095703125
2022-02-16,1069.3065185546875
2022-02-17,1058.80859375
2022-02-18,1014.8164672851562
2022-02-21,968.8247680664062
2022-02-22,974.82373046875
2022-02-23,960.6262817382812
2022-02-24,949.2283935546875
2022-02-25,1000.319091796875
2022-02-28,1009.3174438476562
2022-03-01,978.0231323242188
2022-03-02,986.8215942382812
2022-03-03,952.8276977539062
2022-03-04,892.8385620117188
2022-03-07,855.84521484375
2022-03-08,834.4491577148438
2022-03-09,908.4356689453125
2022-03-10,890.638916015625
2022-03-11,895.8380126953125
2022-03-14,875.8416137695312
2022-03-15,878.64111328125
2022-03-16,961.0261840820312
2022-03-17,984.8218383789062
2022-03-18,1004.318359375
2022-03-21,1011.317138671875
2022-03-22,1018.3157958984375
2022-03-23,1026.314453125
2022-03-24,1007.8178100585938
2022-03-25,989.421142578125
2022-03-28,1008.317626953125
2022-03-29,1072.3060302734375
2022-03-30,1054.3094482421875
2022-03-31,1025.8145751953125
2022-04-01,1022.315185546875
2022-04-04,1044.81103515625
2022-04-05,1031.8135986328125
2022-04-06,978.22314453125
2022-04-07,971.0243530273438
2022-04-08,972.8240966796875
2022-04-11,946.4288330078125
2022-04-12,957.4268188476562
2022-04-13,960.8262329101562
2022-04-14,955.8272094726562
2022-04-19,939.6300659179688
2022-04-20,934.6309814453125
2022-04-21,931.83154296875
2022-04-22,907.8358154296875
2022-04-25,893.03857421875
2022-04-26,875.6416015625
2022-04-27,879.041015625
2022-04-28,886.0397338867188
2022-04-29,913.8347778320312
2022-05-03,903.2366943359375
2022-05-04,880.8406372070312
2022-05-05,871.8423461914062
2022-05-06,832.2495727539062
2022-05-09,776.8594970703125
2022-05-10,780.2589721679688
2022-05-11,780.6587524414062
2022-05-12,750.6642456054688
2022-05-13,805.6542358398438
2022-05-16,778.6591186523438
2022-05-17,782.2586059570312
2022-05-18,778.2592163085938
2022-05-19,759.8624877929688
2022-05-20,736.8667602539062
2022-05-23,741.0659790039062
2022-05-24,693.07470703125
2022-05-25,707.0721435546875
2022-05-26,745.6651000976562
2022-05-27,794.6563110351562
2022-05-30,818.6519165039062
2022-05-31,806.4541625976562
2022-06-01,795.4765625
2022-06-06,798.076171875
2022-06-07,776.4794921875
2022-06-08,815.6734619140625
2022-06-09,798.6760864257812
2022-06-10,745.6842651367188
2022-06-13,695.6920166015625
2022-06-14,691.692626953125
2022-06-15,734.6859741210938
2022-06-16,670.495849609375
2022-06-17,691.8926391601562
2022-06-20,704.890625
2022-06-21,715.4889526367188
2022-06-22,710.8897705078125
2022-06-23,703.8908081054688
2022-06-24,732.8862915039062
2022-06-27,748.8838500976562
2022-06-28,744.0845947265625
2022-06-29,750.4835205078125
2022-06-30,715.2890625
2022-07-01,729.0867919921875
2022-07-04,722.2879638671875
2022-07-05,726.0873413085938
2022-07-06,775.879638671875
2022-07-07,801.2757568359375
2022-07-08,792.2771606445312
2022-07-11,775.4796142578125
2022-07-12,767.8809204101562
2022-07-13,768.080810546875
2022-07-14,778.879150390625
2022-07-15,781.878662109375
2022-07-18,799.0760498046875
2022-07-19,799.8758544921875
2022-07-20,838.0700073242188
2022-07-21,850.6680297851562
2022-07-22,831.2710571289062
2022-07-25,812.6738891601562
2022-07-26,811.4740600585938
2022-07-27,833.2706909179688
2022-07-28,835.4702758789062
2022-07-29,861.8663330078125
2022-08-01,874.8641967773438
2022-08-02,868.6651611328125
2022-08-03,896.86083984375
2022-08-04,912.2584228515625
2022-08-05,906.8593139648438
2022-08-08,917.0577392578125
2022-08-09,875.064208984375
2022-08-10,909.0589599609375
2022-08-11,926.4561767578125
2022-08-12,911.4586181640625
2022-08-15,916.057861328125
2022-08-16,901.8599853515625
2022-08-17,893.861328125
2022-08-18,887.8621826171875
2022-08-19,862.0662841796875
2022-08-22,822.6723022460938
2022-08-23,809.2744750976562
2022-08-24,827.4716186523438
2022-08-25,829.6713256835938
2022-08-26,832.4708862304688
2022-08-30,811.0741577148438
2022-08-31,805.6749267578125
2022-09-01,769.0807495117188
2022-09-02,808.2745361328125
2022-09-05,794.2767333984375
2022-09-06,790.6773071289062
2022-09-07,797.4761352539062
2022-09-08,812.4739379882812
2022-09-09,837.4700317382812
2022-09-12,849.4681396484375
2022-09-13,807.2747802734375
2022-09-14,826.8717041015625
2022-09-15,843.4691162109375
2022-09-16,827.87158203125
2022-09-20,818.0731811523438
2022-09-21,817.0732421875
2022-09-22,789.677490234375
2022-09-23,791.0772094726562
2022-09-26,798.47607421875
2022-09-27,795.07666015625
2022-09-28,809.6744384765625
2022-09-29,762.8816528320312
2022-09-30,782.2786865234375
2022-10-03,748.683837890625
2022-10-04,781.878662109375
2022-10-05,784.878173828125
2022-10-06,788.8775634765625
2022-10-07,758.8822631835938
2022-10-10,744.2845458984375
2022-10-11,737.885498046875
2022-10-12,732.686279296875
2022-10-13,729.4867553710938
2022-10-14,723.2877807617188
2022-10-17,732.8862915039062
2022-10-18,738.4854736328125
2022-10-19,749.8836669921875
2022-10-20,753.4829711914062
2022-10-21,748.083984375
2022-10-24,734.2861328125
2022-10-25,766.2811279296875
2022-10-26,756.6825561523438
2022-10-27,741.8849487304688
2022-10-28,721.8880615234375
2022-10-31,729.0867919921875
2022-11-01,745.88427734375
2022-11-02,743.28466796875
2022-11-03,750.2835693359375
2022-11-04,766.680908203125
2022-11-07,743.28466796875
2022-11-08,749.8836669921875
2022-11-09,753.8829956054688
2022-11-10,799.8758544921875
2022-11-11,817.6731567382812
2022-11-14,808.4744873046875
2022-11-15,833.6705932617188
2022-11-16,807.2747802734375
2022-11-17,793.6768798828125
2022-11-18,791.0772094726562
2022-11-21,776.2796020507812
2022-11-22,770.88037109375
2022-11-23,761.6818237304688
2022-11-24,762.0977172851562
2022-11-25,769.0968627929688
2022-11-28,763.49755859375
2022-11-29,760.0979614257812
2022-11-30,769.4967651367188
2022-12-01,796.293212890625
2022-12-02,787.6942749023438
2022-12-05,780.0953369140625
2022-12-06,755.6985473632812
2022-12-07,758.4981689453125
2022-12-08,768.8968505859375
2022-12-09,759.89794921875
2022-12-12,754.298828125
2022-12-13,779.8953857421875
2022-12-14,770.696533203125
2022-12-15,752.4990234375
2022-12-16,736.901123046875
2022-12-19,728.7021484375
2022-12-20,713.9042358398438
2022-12-21,733.1016235351562
2022-12-22,716.9038696289062
2022-12-23,721.503173828125
2022-12-28,689.907470703125
2022-12-29,715.7039794921875
2022-12-30,722.7029418945312
2023-01-03,716.5038452148438
2023-01-04,726.7024536132812
2023-01-05,728.502197265625
2023-01-06,723.9029541015625
2023-01-09,751.4991455078125
2023-01-10,744.3001708984375
2023-01-11,761.097900390625
2023-01-12,764.6973266601562
2023-01-13,776.4957885742188
2023-01-16,779.2955322265625
2023-01-17,779.0955200195312
2023-01-18,768.6968383789062
2023-01-19,741.1005859375
2023-01-20,733.9014892578125
2023-01-23,746.4998168945312
2023-01-24,765.0973510742188
