Date,WTB.L
2020-05-12,2295.826904296875
2020-05-13,2191.119873046875
2020-05-14,2195.41162109375
2020-05-15,2288.9609375
2020-05-18,2500.091064453125
2020-05-19,2526.697021484375
2020-05-20,2440.013427734375
2020-05-21,2112.16064453125
2020-05-22,2229.741455078125
2020-05-26,2448.518798828125
2020-05-27,2552.413330078125
2020-05-28,2560.4052734375
2020-05-29,2525.44091796875
2020-06-01,2498.4677734375
2020-06-02,2470.496337890625
2020-06-03,2648.316162109375
2020-06-04,2522.443603515625
2020-06-05,2744.218994140625
2020-06-08,2771.19189453125
2020-06-09,2650.314208984375
2020-06-10,2498.4677734375
2020-06-11,2300.66845703125
2020-06-12,2361.60693359375
2020-06-15,2310.658447265625
2020-06-16,2356.611572265625
2020-06-17,2360.607666015625
2020-06-18,2430.536865234375
2020-06-19,2362.605712890625
2020-06-22,2351.61669921875
2020-06-23,2369.598388671875
2020-06-24,2201.768798828125
2020-06-25,2137.833251953125
2020-06-26,2192.778076171875
2020-06-29,2227.74267578125
2020-06-30,2219.75
2020-07-01,2250.71923828125
2020-07-02,2346.622314453125
2020-07-03,2384.58349609375
2020-07-06,2437.52978515625
2020-07-07,2302.66650390625
2020-07-08,2259.710205078125
2020-07-09,2161.809326171875
2020-07-10,2265.703857421875
2020-07-13,2316.65234375
2020-07-14,2243.7265625
2020-07-15,2409.55810546875
2020-07-16,2341.627197265625
2020-07-17,2311.6572265625
2020-07-20,2277.69140625
2020-07-21,2362.605712890625
2020-07-22,2264.705322265625
2020-07-23,2262.70703125
2020-07-24,2287.681640625
2020-07-27,2224.7451171875
2020-07-28,2252.717041015625
2020-07-29,2270.69873046875
2020-07-30,2283.685791015625
2020-07-31,2177.793212890625
2020-08-03,2217.75244140625
2020-08-04,2299.66943359375
2020-08-05,2389.578369140625
2020-08-06,2350.617919921875
2020-08-07,2376.591552734375
2020-08-10,2444.52294921875
2020-08-11,2570.395263671875
2020-08-12,2517.448974609375
2020-08-13,2524.441650390625
2020-08-14,2441.52587890625
2020-08-17,2382.585205078125
2020-08-18,2332.63623046875
2020-08-19,2369.598388671875
2020-08-20,2329.63916015625
2020-08-21,2395.572265625
2020-08-24,2367.600830078125
2020-08-25,2395.572265625
2020-08-26,2393.574462890625
2020-08-27,2454.5126953125
2020-08-28,2526.439697265625
2020-09-01,2428.5390625
2020-09-02,2467.499755859375
2020-09-03,2497.46923828125
2020-09-04,2523.44287109375
2020-09-07,2538.427490234375
2020-09-08,2448.518798828125
2020-09-09,2361.60693359375
2020-09-10,2366.6015625
2020-09-11,2310.658447265625
2020-09-14,2289.679443359375
2020-09-15,2256.713134765625
2020-09-16,2283.685791015625
2020-09-17,2250.71923828125
2020-09-18,2197.77294921875
2020-09-21,2106.86474609375
2020-09-22,2046.9256591796875
2020-09-23,2070.901123046875
2020-09-24,2049.922607421875
2020-09-25,2059.912353515625
2020-09-28,2161.809326171875
2020-09-29,2096.875
2020-09-30,2122.8486328125
2020-10-01,2150.820068359375
2020-10-02,2167.80322265625
2020-10-05,2186.783935546875
2020-10-06,2309.65966796875
2020-10-07,2307.66162109375
2020-10-08,2347.620849609375
2020-10-09,2400.567138671875
2020-10-12,2310.658447265625
2020-10-13,2270.69873046875
2020-10-14,2242.7275390625
2020-10-15,2175.79541015625
2020-10-16,2221.748291015625
2020-10-19,2252.717041015625
2020-10-20,2311.6572265625
2020-10-21,2262.70703125
2020-10-22,2324.644287109375
2020-10-23,2383.584716796875
2020-10-26,2241.72802734375
2020-10-27,2197.77294921875
2020-10-28,2130.84033203125
2020-10-29,2098.873046875
2020-10-30,2144.82666015625
2020-11-02,2145.824951171875
2020-11-03,2219.75
2020-11-04,2293.675537109375
2020-11-05,2377.590576171875
2020-11-06,2325.643310546875
2020-11-09,2687.277099609375
2020-11-10,2686.277587890625
2020-11-11,2680.283935546875
2020-11-12,2682.281982421875
2020-11-13,2778.1845703125
2020-11-16,3050.908203125
2020-11-17,3093.864501953125
2020-11-18,3116.84130859375
2020-11-19,3053.905517578125
2020-11-20,2998.960693359375
2020-11-23,3077.881103515625
2020-11-24,3283.672607421875
2020-11-25,3162.794677734375
2020-11-26,3189.767578125
2020-11-27,3158.798583984375
2020-11-30,3027.931396484375
2020-12-01,3149.807861328125
2020-12-02,3201.75537109375
2020-12-03,3330.625
2020-12-04,3301.654052734375
2020-12-07,3167.78955078125
2020-12-08,3136.821044921875
2020-12-09,3147.81005859375
2020-12-10,3061.89697265625
2020-12-11,3077.881103515625
2020-12-14,3101.8564453125
2020-12-15,3149.807861328125
2020-12-16,3196.76025390625
2020-12-17,3156.801025390625
2020-12-18,3071.886962890625
2020-12-21,2996.962646484375
2020-12-22,3013.94580078125
2020-12-23,3134.8232421875
2020-12-24,3210.745849609375
2020-12-29,3145.811767578125
2020-12-30,3155.802001953125
2020-12-31,3096.86181640625
2021-01-04,3014.945068359375
2021-01-05,3044.91455078125
2021-01-06,3138.819091796875
2021-01-07,3110.84765625
2021-01-08,3081.876708984375
2021-01-11,3023.935546875
2021-01-12,3091.86669921875
2021-01-13,3056.90185546875
2021-01-14,3188.7685546875
2021-01-15,3165.791748046875
2021-01-18,3137.8203125
2021-01-19,3099.8583984375
2021-01-20,3148.809326171875
2021-01-21,3177.779541015625
2021-01-22,3117.84033203125
2021-01-25,3031.927734375
2021-01-26,2932.02880859375
2021-01-27,2887.07421875
2021-01-28,2863.098388671875
2021-01-29,2784.178466796875
2021-02-01,2847.11474609375
2021-02-02,3012.94677734375
2021-02-03,2990.968994140625
2021-02-04,3116.84130859375
2021-02-05,3276.679443359375
2021-02-08,3197.759033203125
2021-02-09,3196.76025390625
2021-02-10,3180.776611328125
2021-02-11,3241.71484375
2021-02-12,3203.753173828125
2021-02-15,3431.5224609375
2021-02-16,3425.52880859375
2021-02-17,3362.59228515625
2021-02-18,3361.59326171875
2021-02-19,3414.53955078125
2021-02-22,3530.422119140625
2021-02-23,3495.457763671875
2021-02-24,3561.390625
2021-02-25,3458.495361328125
2021-02-26,3391.563232421875
2021-03-01,3459.493896484375
2021-03-02,3402.552001953125
2021-03-03,3591.3603515625
2021-03-04,3533.419189453125
2021-03-05,3409.544677734375
2021-03-08,3555.397216796875
2021-03-09,3493.45947265625
2021-03-10,3436.517822265625
2021-03-11,3444.509521484375
2021-03-12,3457.49609375
2021-03-15,3459.493896484375
2021-03-16,3483.469970703125
2021-03-17,3435.51806640625
2021-03-18,3419.53466796875
2021-03-19,3308.647216796875
2021-03-22,3325.6298828125
2021-03-23,3243.713134765625
2021-03-24,3344.6103515625
2021-03-25,3385.569091796875
2021-03-26,3441.51220703125
2021-03-29,3413.54052734375
2021-03-30,3443.510498046875
2021-03-31,3422.531494140625
2021-04-01,3486.466796875
2021-04-06,3496.456787109375
2021-04-07,3500.45263671875
2021-04-08,3464.489013671875
2021-04-09,3462.491455078125
2021-04-12,3442.51123046875
2021-04-13,3449.50439453125
2021-04-14,3541.411376953125
2021-04-15,3537.414794921875
2021-04-16,3525.42724609375
2021-04-19,3515.4375
2021-04-20,3346.608642578125
2021-04-21,3371.583251953125
2021-04-22,3407.546875
2021-04-23,3399.55517578125
2021-04-26,3407.546875
2021-04-27,3293.662353515625
2021-04-28,3311.643798828125
2021-04-29,3271.68408203125
2021-04-30,3240.7158203125
2021-05-04,3205.751220703125
2021-05-05,3226.72998046875
2021-05-06,3246.7099609375
2021-05-07,3288.66748046875
2021-05-10,3184.7724609375
2021-05-11,3047.9111328125
2021-05-12,3053.905517578125
2021-05-13,3058.900146484375
2021-05-14,3176.781005859375
2021-05-17,3081.876708984375
2021-05-18,3080.8779296875
2021-05-19,3031.927734375
2021-05-20,3073.884765625
2021-05-21,3087.870849609375
2021-05-24,3146.811279296875
2021-05-25,3137.8203125
2021-05-26,3186.7705078125
2021-05-27,3199.757568359375
2021-05-28,3178.77880859375
2021-06-01,3256.69970703125
2021-06-02,3239.716796875
2021-06-03,3190.766357421875
2021-06-04,3229.72705078125
2021-06-07,3226.72998046875
2021-06-08,3336.61865234375
2021-06-09,3327.627685546875
2021-06-10,3278.67724609375
2021-06-11,3311.643798828125
2021-06-14,3251.704833984375
2021-06-15,3259.69677734375
2021-06-16,3286.6689453125
2021-06-17,3349.605712890625
2021-06-18,3198.758544921875
2021-06-21,3220.73583984375
2021-06-22,3260.695556640625
2021-06-23,3246.7099609375
2021-06-24,3246.7099609375
2021-06-25,3192.764404296875
2021-06-28,3093.864501953125
2021-06-29,3114.84326171875
2021-06-30,3118.839599609375
2021-07-01,3186.7705078125
2021-07-02,3199.757568359375
2021-07-05,3236.719970703125
2021-07-06,3218.738037109375
2021-07-07,3194.762451171875
2021-07-08,3079.87890625
2021-07-09,3132.8251953125
2021-07-12,3034.92431640625
2021-07-13,2977.982177734375
2021-07-14,2933.02783203125
2021-07-15,2871.08984375
2021-07-16,2921.039794921875
2021-07-19,2834.1279296875
2021-07-20,2836.1259765625
2021-07-21,3008.950927734375
2021-07-22,3024.9345703125
2021-07-23,3029.9296875
2021-07-26,3083.874755859375
2021-07-27,3030.92822265625
2021-07-28,3067.89111328125
2021-07-29,3118.839599609375
2021-07-30,3042.91650390625
2021-08-02,3079.87890625
2021-08-03,3073.884765625
2021-08-04,3086.87158203125
2021-08-05,3230.72607421875
2021-08-06,3194.762451171875
2021-08-09,3189.767578125
2021-08-10,3194.762451171875
2021-08-11,3169.78759765625
2021-08-12,3128.8291015625
