Date,0P0001KR2R.BO
2024-08-01,35.47819900512695
2024-08-02,35.19110107421875
2024-08-05,33.72380065917969
2024-08-06,33.592498779296875
2024-08-07,34.3922004699707
2024-08-08,34.291900634765625
2024-08-09,34.51539993286133
2024-08-12,34.63460159301758
2024-08-13,34.205299377441406
2024-08-14,34.019100189208984
2024-08-16,34.58639907836914
2024-08-19,35.10879898071289
2024-08-20,35.30590057373047
2024-08-21,35.688201904296875
2024-08-22,35.806800842285156
2024-08-23,35.85710144042969
2024-08-26,36.00899887084961
2024-08-27,36.286800384521484
2024-08-28,36.20859909057617
2024-08-29,36.0078010559082
2024-08-30,36.197898864746094
2024-09-02,36.167999267578125
2024-09-03,36.37969970703125
2024-09-04,36.493099212646484
2024-09-05,36.79600143432617
2024-09-06,36.43560028076172
2024-09-09,36.13859939575195
2024-09-10,36.59159851074219
2024-09-11,36.3036994934082
2024-09-12,36.590301513671875
2024-09-13,36.914798736572266
2024-09-16,36.97850036621094
2024-09-17,36.914100646972656
2024-09-18,36.785301208496094
2024-09-19,36.380699157714844
2024-09-20,36.77009963989258
2024-09-23,37.077301025390625
2024-09-24,37.000999450683594
2024-09-25,36.86800003051758
2024-09-26,36.70589828491211
2024-09-27,36.61949920654297
2024-09-30,36.63460159301758
2024-10-01,36.874900817871094
2024-10-03,36.17380142211914
2024-10-04,35.86050033569336
2024-10-07,34.851898193359375
2024-10-08,35.58330154418945
2024-10-09,36.023101806640625
2024-10-10,36.06919860839844
2024-10-11,36.23899841308594
2024-10-14,36.34149932861328
2024-10-15,36.74369812011719
2024-10-16,36.819400787353516
2024-10-17,36.298500061035156
2024-10-18,36.28340148925781
2024-10-21,35.68519973754883
2024-10-22,34.371299743652344
2024-10-23,34.72919845581055
2024-10-24,34.522098541259766
2024-10-25,33.7338981628418
2024-10-28,34.121700286865234
2024-10-29,34.373199462890625
2024-10-30,34.780799865722656
2024-10-31,35.3130989074707
2024-11-04,35.030799865722656
2024-11-05,35.19960021972656
2024-11-06,35.861698150634766
2024-11-07,35.638999938964844
2024-11-08,35.08509826660156
2024-11-11,34.66600036621094
2024-11-12,34.2135009765625
2024-11-13,33.167198181152344
2024-11-14,33.42959976196289
2024-11-18,33.214298248291016
2024-11-19,33.51839828491211
2024-11-21,33.324100494384766
2024-11-22,33.6505012512207
2024-11-25,34.360599517822266
2024-11-26,34.57149887084961
2024-11-27,34.92399978637695
2024-11-28,34.97330093383789
2024-11-29,35.255401611328125
2024-12-02,35.500301361083984
2024-12-03,35.831600189208984
2024-12-04,36.10219955444336
2024-12-05,36.274200439453125
2024-12-06,36.46969985961914
2024-12-09,36.602699279785156
2024-12-10,36.709999084472656
2024-12-11,36.8129997253418
2024-12-12,36.46979904174805
2024-12-13,36.33700180053711
2024-12-16,36.49570083618164
2024-12-17,36.292598724365234
2024-12-18,36.04679870605469
2024-12-19,35.92430114746094
2024-12-20,35.20140075683594
2024-12-23,35.05030059814453
2024-12-24,35.157901763916016
2024-12-26,35.14720153808594
2024-12-27,35.241798400878906
2024-12-30,35.08509826660156
2024-12-31,35.31119918823242
2025-01-01,35.62189865112305
2025-01-02,35.818199157714844
2025-01-03,35.74850082397461
2025-01-06,34.719200134277344
2025-01-07,35.20899963378906
2025-01-08,34.7223014831543
2025-01-09,34.31719970703125
2025-01-10,33.480499267578125
2025-01-13,32.142799377441406
2025-01-14,32.66450119018555
2025-01-15,32.83539962768555
2025-01-16,33.2318000793457
2025-01-17,33.21670150756836
2025-01-20,33.49570083618164
2025-01-21,32.786800384521484
2025-01-22,32.26350021362305
2025-01-23,32.52519989013672
2025-01-24,31.82830047607422
2025-01-27,30.66550064086914
2025-01-28,30.107500076293945
2025-01-29,31.05699920654297
2025-01-30,31.002099990844727
2025-01-31,31.53219985961914
2025-02-03,31.190000534057617
2025-02-04,31.54319953918457
2025-02-05,32.03670120239258
2025-02-06,32.025001525878906
2025-02-07,31.90369987487793
2025-02-10,31.224599838256836
2025-02-11,30.159700393676758
2025-02-12,29.948200225830078
2025-02-13,29.84309959411621
2025-02-14,28.859600067138672
2025-02-17,28.793500900268555
2025-02-18,28.39780044555664
2025-02-19,29.034500122070312
2025-02-20,29.389400482177734
2025-02-21,29.226499557495117
2025-02-24,28.874099731445312
2025-02-25,28.745100021362305
2025-02-27,28.264799118041992
2025-02-28,27.55780029296875
2025-03-03,27.38089942932129
2025-03-04,27.69379997253418
2025-03-05,28.4424991607666
2025-03-06,28.862499237060547
2025-03-07,29.059600830078125
2025-03-10,28.50659942626953
2025-03-11,28.321300506591797
2025-03-12,28.244800567626953
2025-03-13,28.050199508666992
2025-03-17,28.14069938659668
2025-03-18,28.887300491333008
2025-03-19,29.462400436401367
2025-03-20,29.69219970703125
2025-03-21,30.328399658203125
2025-03-24,30.62579917907715
2025-03-25,30.212799072265625
2025-03-26,29.786300659179688
2025-03-27,30.067800521850586
2025-03-28,29.871700286865234
2025-04-01,29.72800064086914
2025-04-02,30.0221004486084
2025-04-03,30.229999542236328
2025-04-04,29.231300354003906
2025-04-07,28.065200805664062
2025-04-08,28.67289924621582
2025-04-09,28.3705997467041
2025-04-11,29.240400314331055
2025-04-15,30.12980079650879
2025-04-16,30.411100387573242
2025-04-17,30.54789924621582
2025-04-21,31.139400482177734
2025-04-22,31.388399124145508
2025-04-23,31.4773006439209
2025-04-24,31.461200714111328
2025-04-25,30.688499450683594
2025-04-28,30.852100372314453
2025-04-29,30.91629981994629
2025-04-30,30.363300323486328
2025-05-02,30.35300064086914
2025-05-05,30.69610023498535
2025-05-06,30.01129913330078
2025-05-07,30.369699478149414
2025-05-08,30.00979995727539
2025-05-09,29.813499450683594
2025-05-12,31.009300231933594
2025-05-13,31.268299102783203
2025-05-14,31.708200454711914
2025-05-15,31.948699951171875
2025-05-16,32.43880081176758
2025-05-19,32.65760040283203
2025-05-20,32.364498138427734
2025-05-21,32.499900817871094
2025-05-22,32.4984016418457
2025-05-23,32.68920135498047
2025-05-26,32.85900115966797
2025-05-27,32.89690017700195
2025-05-28,33.032100677490234
2025-05-29,33.17649841308594
2025-05-30,33.28559875488281
2025-06-02,33.52370071411133
2025-06-03,33.55979919433594
2025-06-04,33.73659896850586
2025-06-05,33.95970153808594
2025-06-06,34.181800842285156
2025-06-09,34.6338005065918
2025-06-10,34.691001892089844
2025-06-11,34.660301208496094
2025-06-12,34.16469955444336
2025-06-13,34.0359001159668
2025-06-16,34.20479965209961
2025-06-17,33.96929931640625
2025-06-18,33.90230178833008
2025-06-19,33.249000549316406
2025-06-20,33.4541015625
2025-06-23,33.71540069580078
2025-06-24,33.97679901123047
2025-06-25,34.52040100097656
2025-06-26,34.60879898071289
2025-06-27,34.88819885253906
2025-06-30,35.19350051879883
2025-07-01,35.12300109863281
2025-07-02,34.98640060424805
2025-07-03,35.11429977416992
2025-07-04,35.1254997253418
2025-07-07,35.0536994934082
2025-07-08,34.97119903564453
2025-07-09,35.16389846801758
2025-07-10,35.13999938964844
2025-07-11,34.896400451660156
2025-07-14,35.21820068359375
2025-07-15,35.50320053100586
2025-07-16,35.565101623535156
2025-07-17,35.66130065917969
2025-07-18,35.42530059814453
2025-07-21,35.38669967651367
2025-07-22,35.26580047607422
2025-07-23,35.31380081176758
2025-07-24,35.08380126953125
2025-07-25,34.388099670410156
2025-07-28,33.95940017700195
2025-07-29,34.26789855957031
2025-07-30,34.23379898071289
2025-07-31,33.928001403808594
2025-08-01,33.38019943237305
