Date,ASSA-B.ST
2019-05-07,180.63645935058594
2019-05-08,182.13082885742188
2019-05-09,179.2779541015625
2019-05-10,177.10433959960938
2019-05-13,175.383544921875
2019-05-14,177.69302368164062
2019-05-15,176.69680786132812
2019-05-16,179.413818359375
2019-05-17,177.78358459472656
2019-05-20,176.4250946044922
2019-05-21,176.56092834472656
2019-05-22,177.9647216796875
2019-05-23,174.38731384277344
2019-05-24,175.65525817871094
2019-05-27,175.15713500976562
2019-05-28,174.70431518554688
2019-05-29,171.48919677734375
2019-05-31,167.73062133789062
2019-06-03,169.7230987548828
2019-06-04,169.94952392578125
2019-06-05,171.9872589111328
2019-06-07,179.18739318847656
2019-06-11,180.3195037841797
2019-06-12,182.67422485351562
2019-06-13,184.30445861816406
2019-06-14,183.6704559326172
2019-06-18,186.1157989501953
2019-06-19,185.39122009277344
2019-06-20,186.84036254882812
2019-06-24,187.02145385742188
2019-06-25,187.38372802734375
2019-06-26,187.38372802734375
2019-06-27,187.2025604248047
2019-06-28,190.10073852539062
2019-07-01,191.821533203125
2019-07-02,192.4554901123047
2019-07-03,193.5423126220703
2019-07-04,193.9045867919922
2019-07-05,192.4554901123047
2019-07-08,194.44796752929688
2019-07-09,193.0894775390625
2019-07-10,190.9158477783203
2019-07-11,190.4630126953125
2019-07-12,190.82528686523438
2019-07-15,192.3649139404297
2019-07-16,195.71592712402344
2019-07-17,197.88951110839844
2019-07-18,195.35365295410156
2019-07-19,200.06314086914062
2019-07-22,199.97256469726562
2019-07-23,203.2330322265625
2019-07-24,202.4179229736328
2019-07-25,200.60655212402344
2019-07-26,202.1461944580078
2019-07-29,202.5989990234375
2019-07-30,201.2405242919922
2019-07-31,201.8744659423828
2019-08-01,203.0518341064453
2019-08-02,197.3461151123047
2019-08-06,192.00265502929688
2019-08-07,193.6328582763672
2019-08-08,197.3461151123047
2019-08-09,194.6291046142578
2019-08-12,194.9913787841797
2019-08-13,195.62535095214844
2019-08-14,191.821533203125
2019-08-15,192.00265502929688
2019-08-16,194.90081787109375
2019-08-19,195.26309204101562
2019-08-20,194.7196502685547
2019-08-21,194.35740661621094
2019-08-22,186.47804260253906
2019-08-23,185.66294860839844
2019-08-26,186.20632934570312
2019-08-27,186.65916442871094
2019-08-28,182.67422485351562
2019-08-29,185.02894592285156
2019-08-30,185.5723876953125
2019-09-02,186.47804260253906
2019-09-03,187.38372802734375
2019-09-04,191.18753051757812
2019-09-05,190.82528686523438
2019-09-06,192.90829467773438
2019-09-09,191.36866760253906
2019-09-10,192.1837921142578
2019-09-11,193.36117553710938
2019-09-12,195.62535095214844
2019-09-13,196.802734375
2019-09-16,194.9913787841797
2019-09-17,198.0706787109375
2019-09-18,198.4329376220703
2019-09-19,197.1649932861328
2019-09-20,198.7952117919922
2019-09-23,196.98385620117188
2019-09-24,195.08192443847656
2019-09-25,193.4517364501953
2019-09-26,195.35365295410156
2019-09-27,195.8970489501953
2019-09-30,198.4329376220703
2019-10-01,199.88201904296875
2019-10-02,192.00265502929688
2019-10-03,192.8177490234375
2019-10-04,198.7952117919922
2019-10-07,199.06690979003906
2019-10-08,193.18002319335938
2019-10-09,195.08192443847656
2019-10-10,192.90829467773438
2019-10-11,194.26683044433594
2019-10-14,193.27059936523438
2019-10-15,196.0781707763672
2019-10-16,197.5272674560547
2019-10-17,199.88201904296875
2019-10-18,205.13490295410156
2019-10-21,201.60279846191406
2019-10-22,202.68959045410156
2019-10-23,203.5952606201172
2019-10-24,202.87075805664062
2019-10-25,203.77639770507812
2019-10-28,207.58023071289062
2019-10-29,207.12741088867188
2019-10-30,208.5764617919922
2019-10-31,207.39907836914062
2019-11-01,210.93121337890625
2019-11-04,209.57269287109375
2019-11-05,207.76136779785156
2019-11-06,206.583984375
2019-11-07,204.95376586914062
2019-11-08,205.13490295410156
2019-11-11,203.77639770507812
2019-11-12,205.8594512939453
2019-11-13,205.95001220703125
2019-11-14,204.86318969726562
2019-11-15,206.1311492919922
2019-11-18,206.49342346191406
2019-11-19,207.39907836914062
2019-11-20,208.12364196777344
2019-11-21,207.39907836914062
2019-11-22,205.4971923828125
2019-11-25,207.39907836914062
2019-11-26,207.85191345214844
2019-11-27,205.58775329589844
2019-11-28,205.4971923828125
2019-11-29,205.95001220703125
2019-12-02,204.41038513183594
2019-12-03,202.1461944580078
2019-12-04,204.41038513183594
2019-12-05,205.58775329589844
2019-12-06,207.3085174560547
2019-12-09,202.68959045410156
2019-12-10,198.7952117919922
2019-12-11,198.61404418945312
2019-12-12,198.7952117919922
2019-12-13,199.24803161621094
2019-12-16,199.70086669921875
2019-12-17,200.06314086914062
2019-12-18,200.87826538085938
2019-12-19,201.33111572265625
2019-12-20,203.0518341064453
2019-12-23,203.5046844482422
2019-12-27,202.5989990234375
2019-12-30,198.34234619140625
2020-01-02,201.78392028808594
2020-01-03,200.78765869140625
2020-01-07,200.6970977783203
2020-01-08,200.78765869140625
2020-01-09,200.87826538085938
2020-01-10,200.87826538085938
2020-01-13,202.2367401123047
2020-01-14,203.6858367919922
2020-01-15,207.67079162597656
2020-01-16,209.84439086914062
2020-01-17,212.01805114746094
2020-01-20,210.47836303710938
2020-01-21,211.29347229003906
2020-01-22,213.19541931152344
2020-01-23,211.65573120117188
2020-01-24,217.54261779785156
2020-01-27,211.47463989257812
2020-01-28,211.47463989257812
2020-01-29,212.7425537109375
2020-01-30,210.20669555664062
2020-01-31,207.67079162597656
2020-02-03,206.76510620117188
2020-02-04,207.76136779785156
2020-02-05,212.38027954101562
2020-02-06,204.13868713378906
2020-02-07,208.4859161376953
2020-02-10,211.56517028808594
2020-02-11,215.91244506835938
2020-02-12,214.4633331298828
2020-02-13,218.901123046875
2020-02-14,218.3577423095703
2020-02-17,220.07850646972656
2020-02-18,219.44454956054688
2020-02-19,221.6181640625
2020-02-20,223.2483673095703
2020-02-21,222.6143798828125
2020-02-24,212.65199279785156
2020-02-25,207.4896697998047
2020-02-26,208.21417236328125
2020-02-27,199.61032104492188
2020-02-28,194.6291046142578
2020-03-02,197.0744171142578
2020-03-03,197.3461151123047
2020-03-04,196.0781707763672
2020-03-05,189.376220703125
2020-03-06,187.74600219726562
2020-03-09,176.0627899169922
2020-03-10,176.1986541748047
2020-03-11,175.60997009277344
2020-03-12,161.2550506591797
2020-03-13,160.93807983398438
2020-03-16,162.83998107910156
2020-03-17,168.68154907226562
2020-03-18,161.2097625732422
2020-03-19,162.5230255126953
2020-03-20,156.68141174316406
2020-03-23,144.31895446777344
2020-03-24,151.65492248535156
2020-03-25,158.90029907226562
2020-03-26,164.96832275390625
2020-03-27,156.5908660888672
2020-03-30,164.42491149902344
2020-03-31,169.99481201171875
2020-04-01,161.30035400390625
2020-04-02,159.2625732421875
2020-04-03,155.82102966308594
2020-04-06,164.87774658203125
2020-04-07,172.16842651367188
2020-04-08,164.42491149902344
2020-04-09,162.70411682128906
2020-04-14,167.866455078125
2020-04-15,164.15322875976562
2020-04-16,164.5607452392578
2020-04-17,173.75335693359375
2020-04-20,174.61373901367188
2020-04-21,171.80613708496094
2020-04-22,173.97976684570312
2020-04-23,175.15713500976562
2020-04-24,172.98353576660156
2020-04-27,173.02883911132812
2020-04-28,177.28546142578125
2020-04-29,169.94952392578125
2020-04-30,161.16140747070312
2020-05-04,162.76339721679688
2020-05-05,164.82310485839844
2020-05-06,166.28781127929688
2020-05-07,166.4251251220703
2020-05-08,171.5972900390625
2020-05-11,169.58335876464844
2020-05-12,170.2241668701172
2020-05-13,168.66790771484375
2020-05-14,160.38330078125
2020-05-15,160.2001953125
2020-05-18,167.7982635498047
2020-05-19,166.60821533203125
2020-05-20,168.21018981933594
2020-05-22,168.43907165527344
2020-05-25,175.075927734375
2020-05-26,174.84707641601562
2020-05-27,174.9385986328125
2020-05-28,180.93466186523438
2020-05-29,174.5724334716797
2020-06-01,175.53363037109375
2020-06-02,174.11471557617188
2020-06-03,178.73764038085938
2020-06-04,180.43118286132812
2020-06-05,186.47300720214844
2020-06-08,184.45907592773438
2020-06-09,182.81130981445312
2020-06-10,182.4909210205078
2020-06-11,170.8191680908203
2020-06-12,171.64305114746094
2020-06-15,173.5196990966797
2020-06-16,181.48394775390625
2020-06-17,181.6670379638672
2020-06-18,176.6321563720703
2020-06-22,175.57940673828125
2020-06-23,181.52972412109375
2020-06-24,177.04409790039062
2020-06-25,173.33663940429688
2020-06-26,173.65699768066406
2020-06-29,175.25900268554688
2020-06-30,173.4281463623047
2020-07-01,174.2978057861328
2020-07-02,178.2341766357422
2020-07-03,177.1356658935547
2020-07-06,180.4769287109375
2020-07-07,179.74464416503906
2020-07-08,179.05807495117188
2020-07-09,179.05807495117188
2020-07-10,179.83616638183594
2020-07-13,182.94862365722656
2020-07-14,182.62823486328125
2020-07-15,187.6630859375
2020-07-16,189.86012268066406
2020-07-17,185.0083465576172
2020-07-20,195.35269165039062
2020-07-21,193.33877563476562
2020-07-22,191.0501708984375
2020-07-23,191.23324584960938
2020-07-24,185.55758666992188
2020-07-27,184.6421661376953
2020-07-28,182.8570556640625
2020-07-29,181.98741149902344
2020-07-30,179.3784637451172
2020-07-31,175.4420928955078
2020-08-03,182.5366668701172
2020-08-04,180.93466186523438
2020-08-05,181.48394775390625
2020-08-06,180.29388427734375
2020-08-07,180.66006469726562
2020-08-10,179.1953582763672
2020-08-11,182.17050170898438
2020-08-12,182.94862365722656
2020-08-13,181.98741149902344
2020-08-14,178.82919311523438
2020-08-17,180.98043823242188
2020-08-18,181.98741149902344
2020-08-19,182.5366668701172
2020-08-20,182.35360717773438
2020-08-21,183.72671508789062
2020-08-24,187.57154846191406
2020-08-25,186.01528930664062
2020-08-26,185.8322296142578
2020-08-27,184.55062866210938
2020-08-28,184.00135803222656
2020-08-31,183.08595275878906
2020-09-01,184.91680908203125
2020-09-02,184.00135803222656
2020-09-03,181.75856018066406
2020-09-04,183.63519287109375
2020-09-07,186.65611267089844
2020-09-08,183.90982055664062
2020-09-09,185.55758666992188
2020-09-10,182.44512939453125
2020-09-11,183.08595275878906
2020-09-14,185.46607971191406
2020-09-15,192.51486206054688
2020-09-16,194.25418090820312
2020-09-17,194.71189880371094
2020-09-18,197.73281860351562
2020-09-21,190.68402099609375
2020-09-22,190.1347198486328
2020-09-23,189.67701721191406
2020-09-24,188.39544677734375
2020-09-25,189.76858520507812
2020-09-28,194.0710906982422
2020-09-29,193.61338806152344
2020-09-30,192.33180236816406
2020-10-01,191.50790405273438
2020-10-02,194.52880859375
2020-10-05,194.8034210205078
2020-10-06,192.78948974609375
2020-10-07,194.0710906982422
2020-10-08,195.90194702148438
2020-10-09,194.437255859375
2020-10-12,196.81735229492188
2020-10-13,194.8034210205078
2020-10-14,196.3596649169922
2020-10-15,192.9725799560547
2020-10-16,193.8880157470703
2020-10-19,194.8034210205078
2020-10-20,198.5566864013672
2020-10-21,190.40936279296875
2020-10-22,192.240234375
2020-10-23,188.76158142089844
2020-10-26,182.12472534179688
2020-10-27,180.11077880859375
2020-10-28,174.25204467773438
2020-10-29,173.5196990966797
2020-10-30,174.84707641601562
2020-11-02,175.71673583984375
2020-11-03,175.6251983642578
2020-11-04,177.59335327148438
2020-11-05,182.12472534179688
2020-11-06,180.3396453857422
2020-11-09,195.35269165039062
2020-11-10,200.57064819335938
2020-11-11,201.21145629882812
2020-11-12,199.380615234375
2020-11-13,197.54974365234375
2020-11-16,200.8452606201172
2020-11-17,205.0562744140625
2020-11-18,200.4790802001953
2020-11-19,198.19052124023438
2020-11-20,197.09201049804688
2020-11-23,195.99351501464844
2020-11-24,194.8034210205078
2020-11-25,193.741455078125
2020-11-26,193.92616271972656
2020-11-27,190.97109985351562
2020-11-30,188.47776794433594
2020-12-01,188.0160369873047
2020-12-02,188.9394989013672
2020-12-03,188.20071411132812
2020-12-04,185.98440551757812
2020-12-07,184.5992431640625
2020-12-08,188.9394989013672
2020-12-09,190.4170379638672
2020-12-10,189.21652221679688
2020-12-11,190.6016845703125
2020-12-14,189.30886840820312
2020-12-15,191.89456176757812
2020-12-16,193.6491241455078
2020-12-17,191.70985412597656
2020-12-18,190.04763793945312
2020-12-21,184.69158935546875
2020-12-22,185.7997283935547
2020-12-23,186.3538055419922
2020-12-28,187.83132934570312
2020-12-29,187.83132934570312
2020-12-30,187.00022888183594
2021-01-04,187.55430603027344
2021-01-05,184.8762664794922
2021-01-07,195.31134033203125
2021-01-08,198.26638793945312
2021-01-11,196.6041717529297
2021-01-12,196.5118408203125
2021-01-13,199.18984985351562
2021-01-14,195.86541748046875
2021-01-15,191.34046936035156
2021-01-18,192.7256622314453
2021-01-19,193.18740844726562
2021-01-20,194.2032012939453
2021-01-21,192.81800842285156
2021-01-22,194.0185089111328
2021-01-25,193.92616271972656
2021-01-26,194.94195556640625
2021-01-27,196.8812255859375
2021-01-28,201.0367889404297
2021-01-29,191.24815368652344
2021-02-01,192.91033935546875
2021-02-02,193.83380126953125
2021-02-03,195.0343017578125
2021-02-04,198.91282653808594
2021-02-05,200.66738891601562
2021-02-08,207.7780303955078
2021-02-09,206.30050659179688
2021-02-10,205.46937561035156
2021-02-11,205.654052734375
2021-02-12,208.14739990234375
2021-02-15,210.9178009033203
2021-02-16,204.26885986328125
2021-02-17,200.48269653320312
2021-02-18,199.74392700195312
2021-02-19,200.20565795898438
2021-02-22,198.54344177246094
2021-02-23,200.20565795898438
2021-02-24,200.20565795898438
2021-02-25,199.55926513671875
2021-02-26,195.49603271484375
2021-03-01,201.22146606445312
2021-03-02,203.53013610839844
2021-03-03,206.8545684814453
2021-03-04,207.7780303955078
2021-03-05,210.36370849609375
2021-03-08,217.01260375976562
2021-03-09,218.7671661376953
2021-03-10,220.7064208984375
2021-03-11,219.78298950195312
2021-03-12,219.59828186035156
2021-03-15,218.85951232910156
2021-03-16,219.41360473632812
2021-03-17,218.85951232910156
2021-03-18,216.45849609375
2021-03-19,217.01260375976562
2021-03-22,216.08912658691406
2021-03-23,218.7671661376953
2021-03-24,220.42938232421875
2021-03-25,223.47683715820312
2021-03-26,229.01756286621094
2021-03-29,228.74050903320312
2021-03-30,231.0491485595703
2021-03-31,231.7879180908203
2021-04-01,231.97262573242188
2021-04-06,235.57411193847656
2021-04-07,234.83535766601562
2021-04-08,236.58993530273438
2021-04-09,238.62152099609375
2021-04-12,236.03582763671875
2021-04-13,236.68226623535156
2021-04-14,232.24964904785156
2021-04-15,232.61903381347656
2021-04-16,236.128173828125
2021-04-19,233.5425262451172
2021-04-20,229.9410400390625
2021-04-21,232.71139526367188
2021-04-22,234.83535766601562
2021-04-23,234.09658813476562
2021-04-26,234.4659423828125
2021-04-27,235.6664581298828
2021-04-28,226.80126953125
2021-04-29,226.0100555419922
2021-04-30,224.61376953125
2021-05-03,230.66429138183594
2021-05-04,229.2680206298828
2021-05-05,236.24937438964844
2021-05-06,238.01797485351562
2021-05-07,238.01797485351562
2021-05-10,236.80789184570312
2021-05-11,231.22274780273438
2021-05-12,231.40896606445312
2021-05-14,236.3424530029297
2021-05-17,233.54989624023438
2021-05-18,235.87704467773438
2021-05-19,231.22274780273438
2021-05-20,237.08714294433594
2021-05-21,238.7626495361328
2021-05-24,239.22811889648438
2021-05-25,239.78660583496094
2021-05-26,237.36639404296875
2021-05-27,236.99404907226562
2021-05-28,238.48342895507812
2021-05-31,237.2733154296875
2021-06-01,240.06585693359375
2021-06-02,238.2972412109375
2021-06-03,239.22811889648438
2021-06-04,238.3903350830078
2021-06-07,238.11105346679688
2021-06-08,238.20413208007812
2021-06-09,241.64830017089844
2021-06-10,239.9727783203125
2021-06-11,241.08978271484375
2021-06-14,243.41693115234375
2021-06-15,249.65362548828125
2021-06-16,246.76795959472656
2021-06-17,246.76795959472656
2021-06-18,243.78924560546875
2021-06-21,245.6509246826172
2021-06-22,248.62965393066406
2021-06-23,246.3025360107422
2021-06-24,249.65362548828125
2021-06-28,244.8131866455078
2021-06-29,244.90626525878906
2021-06-30,239.9727783203125
2021-07-01,242.48605346679688
2021-07-02,242.7653045654297
2021-07-05,245.9302215576172
2021-07-06,244.72007751464844
2021-07-07,248.44346618652344
2021-07-08,244.44081115722656
2021-07-09,249.74667358398438
2021-07-12,252.5392303466797
2021-07-13,254.68019104003906
2021-07-14,253.19081115722656
2021-07-15,253.19081115722656
2021-07-16,250.58441162109375
2021-07-19,248.3504180908203
2021-07-20,258.96209716796875
2021-07-21,258.12432861328125
2021-07-22,258.03125
2021-07-23,257.7519226074219
2021-07-26,258.49664306640625
2021-07-27,257.1003723144531
2021-07-28,258.96209716796875
2021-07-29,259.1482238769531
2021-07-30,257.00732421875
2021-08-02,257.4727478027344
2021-08-03,256.8210754394531
2021-08-04,258.12432861328125
2021-08-05,258.03125
2021-08-06,257.7519226074219
2021-08-09,258.7759094238281
2021-08-10,259.8929443359375
2021-08-11,263.52325439453125
2021-08-12,266.3157958984375
2021-08-13,267.9913330078125
2021-08-16,267.1535339355469
2021-08-17,268.2705383300781
2021-08-18,264.6402282714844
2021-08-19,257.379638671875
2021-08-20,256.3556823730469
2021-08-23,259.9859924316406
2021-08-24,259.8929443359375
2021-08-25,259.5205993652344
2021-08-26,259.79986572265625
2021-08-27,260.5445556640625
2021-08-30,260.5445556640625
2021-08-31,256.72802734375
2021-09-01,258.5897216796875
2021-09-02,259.5205993652344
2021-09-03,255.7041015625
2021-09-06,258.2173767089844
2021-09-07,255.51791381835938
2021-09-08,248.53659057617188
2021-09-09,260.2652587890625
2021-09-10,255.98336791992188
2021-09-13,255.79718017578125
2021-09-14,257.1003723144531
2021-09-15,252.63226318359375
2021-09-16,255.79718017578125
2021-09-17,251.60836791992188
2021-09-20,244.62696838378906
2021-09-21,243.88232421875
2021-09-22,244.533935546875
2021-09-23,245.6509246826172
2021-09-24,242.9514923095703
2021-09-27,243.0445556640625
2021-09-28,237.18020629882812
2021-09-29,237.36639404296875
2021-09-30,238.01797485351562
2021-10-01,234.0153045654297
2021-10-04,233.36373901367188
2021-10-05,232.8052520751953
2021-10-06,230.1988525390625
2021-10-07,233.1775665283203
2021-10-08,232.43287658691406
2021-10-11,231.78131103515625
2021-10-12,233.36373901367188
2021-10-13,231.96746826171875
2021-10-14,235.13235473632812
2021-10-15,237.45948791503906
2021-10-18,234.20152282714844
2021-10-19,234.5738525390625
2021-10-20,234.10841369628906
2021-10-21,231.78131103515625
2021-10-22,232.71218872070312
2021-10-25,229.82652282714844
2021-10-26,231.59510803222656
2021-10-27,227.2201385498047
2021-10-28,232.8052520751953
2021-10-29,234.10841369628906
2021-11-01,235.50469970703125
2021-11-02,238.2972412109375
2021-11-03,240.62435913085938
2021-11-04,240.9967041015625
2021-11-05,237.45948791503906
2021-11-08,241.08978271484375
2021-11-09,241.64830017089844
2021-11-10,248.3504180908203
2021-11-11,250.677490234375
2021-11-12,250.58441162109375
2021-11-15,248.1642608642578
2021-11-16,249.0950469970703
2021-11-17,248.44346618652344
2021-11-18,250.02593994140625
2021-11-19,252.2599639892578
2021-11-22,252.77560424804688
2021-11-23,250.6191864013672
2021-11-24,249.68157958984375
2021-11-25,250.6191864013672
2021-11-26,239.93057250976562
2021-11-29,242.837158203125
2021-11-30,237.96165466308594
2021-12-01,246.39996337890625
2021-12-02,247.24383544921875
2021-12-03,243.305908203125
2021-12-06,250.9004364013672
2021-12-07,253.71327209472656
2021-12-08,251.18173217773438
2021-12-09,252.681884765625
2021-12-10,252.77560424804688
2021-12-13,249.77536010742188
2021-12-14,245.83746337890625
2021-12-15,248.46273803710938
2021-12-16,250.05665588378906
2021-12-17,249.40028381347656
2021-12-20,246.68128967285156
2021-12-21,250.52540588378906
2021-12-22,254.55709838867188
2021-12-23,258.5887145996094
2021-12-27,258.3074645996094
2021-12-28,260.6514587402344
2021-12-29,261.0264892578125
2021-12-30,258.9637756347656
2022-01-03,262.4328918457031
2022-01-04,264.2142639160156
2022-01-05,261.9640808105469
2022-01-07,254.65087890625
2022-01-10,248.74400329589844
2022-01-11,251.2755126953125
2022-01-12,255.6822052001953
2022-01-13,252.11932373046875
2022-01-14,244.33729553222656
2022-01-17,246.7750701904297
2022-01-18,241.89955139160156
2022-01-19,242.0870819091797
2022-01-20,245.18115234375
2022-01-21,241.7120361328125
2022-01-24,231.3047332763672
2022-01-25,229.8983154296875
2022-01-26,233.17990112304688
2022-01-27,229.99209594726562
2022-01-28,230.92970275878906
2022-01-31,237.21157836914062
2022-02-01,237.0240478515625
2022-02-02,240.0243682861328
2022-02-03,232.2423095703125
2022-02-04,248.46273803710938
2022-02-07,256.3385009765625
2022-02-08,250.6191864013672
2022-02-09,256.52606201171875
2022-02-10,256.2447509765625
2022-02-11,251.36929321289062
2022-02-14,245.18115234375
2022-02-15,248.08767700195312
2022-02-16,251.0879669189453
2022-02-17,251.74429321289062
2022-02-18,251.9318389892578
2022-02-21,242.18081665039062
2022-02-22,242.2745819091797
2022-02-23,241.89955139160156
2022-02-24,230.5546417236328
2022-02-25,235.99269104003906
2022-02-28,235.89895629882812
2022-03-01,236.74276733398438
2022-03-02,237.0240478515625
2022-03-03,237.30532836914062
2022-03-04,226.05418395996094
2022-03-07,222.58509826660156
2022-03-08,219.58477783203125
2022-03-09,222.86636352539062
2022-03-10,225.3978729248047
2022-03-11,230.36712646484375
2022-03-14,232.8986053466797
2022-03-15,233.17990112304688
2022-03-16,244.89987182617188
2022-03-17,248.74400329589844
2022-03-18,250.150390625
2022-03-21,248.08767700195312
2022-03-22,247.71266174316406
2022-03-23,249.58782958984375
2022-03-24,240.39938354492188
2022-03-25,235.24261474609375
2022-03-28,240.8682098388672
2022-03-29,242.74337768554688
2022-03-30,240.49313354492188
2022-03-31,238.99301147460938
2022-04-01,240.11813354492188
2022-04-04,243.305908203125
2022-04-05,243.96226501464844
2022-04-06,237.6803741455078
2022-04-07,239.64930725097656
2022-04-08,240.77442932128906
2022-04-11,233.74244689941406
2022-04-12,232.61737060546875
2022-04-13,233.46119689941406
2022-04-14,237.0240478515625
2022-04-19,232.42982482910156
2022-04-20,239.2742919921875
2022-04-21,243.02467346191406
2022-04-22,240.77442932128906
2022-04-25,235.43016052246094
2022-04-26,234.39881896972656
2022-04-27,236.08645629882812
2022-04-28,230.79176330566406
2022-04-29,237.31558227539062
2022-05-02,229.37355041503906
2022-05-03,229.9408416748047
2022-05-04,226.91529846191406
2022-05-05,223.22792053222656
2022-05-06,219.72962951660156
2022-05-09,215.85316467285156
2022-05-10,218.02780151367188
2022-05-11,218.40597534179688
2022-05-12,215.5695343017578
2022-05-13,220.48602294921875
2022-05-16,221.3369598388672
2022-05-17,225.6861572265625
2022-05-18,222.37696838378906
2022-05-19,220.01329040527344
2022-05-20,219.82420349121094
2022-05-23,221.52606201171875
2022-05-24,220.10781860351562
2022-05-25,217.17686462402344
2022-05-27,228.42807006835938
2022-05-30,230.6026611328125
2022-05-31,227.1043701171875
2022-06-01,225.11888122558594
2022-06-02,231.07540893554688
2022-06-03,230.41357421875
2022-06-07,232.68272399902344
2022-06-08,230.6026611328125
2022-06-09,226.63165283203125
2022-06-10,221.90426635742188
2022-06-13,217.08230590820312
2022-06-14,208.57298278808594
2022-06-15,212.73309326171875
2022-06-16,204.03466796875
2022-06-17,205.83108520507812
2022-06-20,200.72549438476562
2022-06-21,202.8055419921875
2022-06-22,203.0891876220703
2022-06-23,200.9145965576172
2022-06-27,209.51844787597656
2022-06-28,206.3038330078125
2022-06-29,207.532958984375
2022-06-30,205.45289611816406
2022-07-01,205.3583526611328
2022-07-04,206.11474609375
2022-07-05,206.3038330078125
2022-07-06,211.88217163085938
2022-07-07,218.31141662597656
2022-07-08,218.78416442871094
2022-07-11,216.7986602783203
2022-07-12,221.3369598388672
2022-07-13,214.8131561279297
2022-07-14,213.11126708984375
2022-07-15,214.3404083251953
2022-07-18,214.71859741210938
2022-07-19,215.94772338867188
2022-07-20,216.7986602783203
2022-07-21,220.29696655273438
2022-07-22,219.54055786132812
2022-07-25,214.90769958496094
2022-07-26,216.51499938964844
2022-07-27,216.98773193359375
2022-07-28,219.82420349121094
2022-07-29,225.87525939941406
2022-08-01,224.6461639404297
2022-08-02,222.9442901611328
2022-08-03,223.7952117919922
2022-08-04,226.25347900390625
2022-08-05,216.6095733642578
2022-08-08,220.48602294921875
2022-08-09,214.43496704101562
2022-08-10,221.24241638183594
2022-08-11,223.9842987060547
2022-08-12,221.8096923828125
2022-08-15,224.2679443359375
2022-08-16,223.03883361816406
2022-08-17,220.8642120361328
2022-08-18,225.5916290283203
2022-08-19,225.87525939941406
2022-08-22,220.58056640625
2022-08-23,215.94772338867188
2022-08-24,214.3404083251953
2022-08-25,212.9221954345703
2022-08-26,208.8566131591797
2022-08-29,204.9801483154297
2022-08-30,206.11474609375
2022-08-31,204.88558959960938
2022-09-01,199.0236053466797
2022-09-02,205.83108520507812
2022-09-05,202.71099853515625
2022-09-06,203.3728485107422
2022-09-07,202.616455078125
2022-09-08,204.5074005126953
2022-09-09,208.10023498535156
2022-09-12,215.00222778320312
2022-09-13,210.27484130859375
2022-09-14,206.492919921875
2022-09-15,209.2348175048828
2022-09-16,200.53639221191406
2022-09-19,202.616455078125
2022-09-20,196.3762664794922
2022-09-21,199.11819458007812
2022-09-22,193.3507537841797
2022-09-23,193.6343994140625
2022-09-26,195.3362579345703
2022-09-27,195.90353393554688
2022-09-28,199.59091186523438
2022-09-29,194.76895141601562
2022-09-30,198.2672576904297
2022-10-03,199.68545532226562
2022-10-04,206.68202209472656
2022-10-05,205.7365264892578
2022-10-06,204.9801483154297
2022-10-07,197.41632080078125
2022-10-10,197.22720336914062
2022-10-11,194.29623413085938
2022-10-12,192.5943603515625
2022-10-13,196.47084045410156
2022-10-14,197.60540771484375
2022-10-17,199.49635314941406
2022-10-18,204.22377014160156
2022-10-19,202.5218963623047
2022-10-20,201.38729858398438
2022-10-21,199.77999877929688
2022-10-24,205.64198303222656
2022-10-25,208.38388061523438
2022-10-26,217.08230590820312
2022-10-27,216.04226684570312
2022-10-28,213.77313232421875
2022-10-31,210.84213256835938
2022-11-01,210.5584716796875
2022-11-02,211.3148651123047
2022-11-03,206.96566772460938
2022-11-04,212.2603302001953
2022-11-07,208.6675262451172
2022-11-08,214.71859741210938
2022-11-09,215.5695343017578
2022-11-10,228.33351135253906
2022-11-11,229.08990478515625
2022-11-14,231.45359802246094
2022-11-15,230.41357421875
2022-11-16,225.40252685546875
2022-11-17,224.9297637939453
2022-11-18,226.72621154785156
2022-11-21,226.8215789794922
2022-11-22,229.5876922607422
2022-11-23,234.1660919189453
2022-11-24,231.49537658691406
2022-11-25,232.3538360595703
2022-11-28,229.01541137695312
2022-11-29,227.3938751220703
2022-11-30,227.2985076904297
2022-12-01,230.73228454589844
2022-12-02,230.63693237304688
2022-12-05,229.68309020996094
2022-12-06,223.9600830078125
2022-12-07,222.05242919921875
2022-12-08,223.48316955566406
2022-12-09,225.77236938476562
2022-12-12,225.39083862304688
2022-12-13,227.3938751220703
2022-12-14,226.34466552734375
2022-12-15,218.1416778564453
2022-12-16,218.42784118652344
2022-12-19,219.0001678466797
2022-12-20,214.61251831054688
2022-12-21,218.23709106445312
2022-12-22,215.2801971435547
2022-12-23,214.70791625976562
2022-12-27,216.7109375
2022-12-28,215.75709533691406
2022-12-29,217.3786163330078
2022-12-30,213.3725128173828
2023-01-02,215.6617431640625
2023-01-03,216.99710083007812
2023-01-04,221.2893524169922
2023-01-05,217.09249877929688
2023-01-09,224.15086364746094
2023-01-10,225.48622131347656
2023-01-11,229.30154418945312
2023-01-12,234.26148986816406
2023-01-13,234.1660919189453
2023-01-16,235.11993408203125
2023-01-17,233.87994384765625
2023-01-18,234.8337860107422
2023-01-19,230.25535583496094
2023-01-20,231.8769073486328
2023-01-23,237.02760314941406
2023-01-24,233.2122802734375
2023-01-25,232.3538360595703
