Date,INFY.NS
2017-03-07,411.89837646484375
2017-03-08,407.0515441894531
2017-03-09,408.5661315917969
2017-03-10,412.7263488769531
2017-03-14,417.95684814453125
2017-03-15,408.72772216796875
2017-03-16,415.5535888671875
2017-03-17,420.1783447265625
2017-03-20,412.5849609375
2017-03-21,417.16925048828125
2017-03-22,415.089111328125
2017-03-23,420.2388000488281
2017-03-24,416.58355712890625
2017-03-27,415.5535888671875
2017-03-28,418.0982360839844
2017-03-29,416.7653503417969
2017-03-30,414.20050048828125
2017-03-31,412.88787841796875
2017-04-03,407.4554748535156
2017-04-05,402.2652893066406
2017-04-06,403.7395324707031
2017-04-07,396.4491271972656
2017-04-10,385.0793151855469
2017-04-11,390.6329345703125
2017-04-12,391.319580078125
2017-04-13,376.1935119628906
2017-04-17,373.5681457519531
2017-04-18,372.65936279296875
2017-04-19,371.2658996582031
2017-04-20,374.5374755859375
2017-04-21,373.0833740234375
2017-04-24,374.2344970703125
2017-04-25,375.365478515625
2017-04-26,369.2665710449219
2017-04-27,373.7095031738281
2017-04-28,371.1649169921875
2017-05-02,372.6390686035156
2017-05-03,377.3647766113281
2017-05-04,378.71783447265625
2017-05-05,376.23388671875
2017-05-08,381.8885192871094
2017-05-09,382.3529968261719
2017-05-10,381.14129638671875
2017-05-11,381.322998046875
2017-05-12,389.46160888671875
2017-05-15,384.33209228515625
2017-05-16,385.72552490234375
2017-05-17,384.8369140625
2017-05-18,388.4518737792969
2017-05-19,386.9170227050781
2017-05-22,388.33074951171875
2017-05-23,386.654541015625
2017-05-24,385.6448059082031
2017-05-25,397.1559143066406
2017-05-26,402.1643371582031
2017-05-29,397.90313720703125
2017-05-30,402.3662109375
2017-05-31,394.63153076171875
2017-06-01,398.3634033203125
2017-06-02,397.563720703125
2017-06-05,393.1756896972656
2017-06-06,401.6236267089844
2017-06-07,394.221435546875
2017-06-08,392.2325439453125
2017-06-09,389.0132751464844
2017-06-12,395.2671813964844
2017-06-13,392.7861022949219
2017-06-14,393.1142272949219
2017-06-15,390.4485778808594
2017-06-16,385.58905029296875
2017-06-19,381.3240966796875
2017-06-20,386.94232177734375
2017-06-21,386.86029052734375
2017-06-22,385.5480041503906
2017-06-23,386.8193054199219
2017-06-27,380.1758117675781
2017-06-28,379.2121276855469
2017-06-29,381.4676208496094
2017-06-30,383.6616516113281
2017-07-03,390.3666076660156
2017-07-04,394.5700378417969
2017-07-05,389.9565124511719
2017-07-06,388.3571472167969
2017-07-07,383.60009765625
2017-07-10,392.4785461425781
2017-07-11,399.9832458496094
2017-07-12,398.7529296875
2017-07-13,400.680419921875
2017-07-14,398.6299743652344
2017-07-17,403.5510559082031
2017-07-18,404.186767578125
2017-07-19,401.8286437988281
2017-07-20,397.563720703125
2017-07-21,401.9311828613281
2017-07-24,406.2166442871094
2017-07-25,407.5699768066406
2017-07-26,407.6519470214844
2017-07-27,398.2198791503906
2017-07-28,409.00531005859375
2017-07-31,414.6850891113281
2017-08-01,412.3680419921875
2017-08-02,407.3648681640625
2017-08-03,403.5305480957031
2017-08-04,403.42803955078125
2017-08-07,397.0715637207031
2017-08-08,395.2671813964844
2017-08-09,397.5226745605469
2017-08-10,402.40277099609375
2017-08-11,405.0478820800781
2017-08-14,402.48486328125
2017-08-16,399.9217224121094
2017-08-17,418.6424560546875
2017-08-18,378.617431640625
2017-08-21,358.1744079589844
2017-08-22,358.99462890625
2017-08-23,366.1301574707031
2017-08-24,374.06549072265625
2017-08-28,385.8966064453125
2017-08-29,380.33990478515625
2017-08-30,380.0118408203125
2017-08-31,375.2137145996094
2017-09-01,377.26422119140625
2017-09-04,369.16485595703125
2017-09-05,369.8620300292969
2017-09-06,367.2784118652344
2017-09-07,367.3399658203125
2017-09-08,362.64434814453125
2017-09-11,360.3478698730469
2017-09-12,362.54180908203125
2017-09-13,362.41888427734375
2017-09-14,365.9661560058594
2017-09-15,372.4660339355469
2017-09-18,372.8146667480469
2017-09-19,374.1064758300781
2017-09-20,374.2909851074219
2017-09-21,372.9991760253906
2017-09-22,368.3856506347656
2017-09-25,367.17584228515625
2017-09-26,371.5024108886719
2017-09-27,369.00079345703125
2017-09-28,367.4424743652344
2017-09-29,369.0418701171875
2017-10-03,370.53857421875
2017-10-04,368.9187927246094
2017-10-05,370.33355712890625
2017-10-06,377.3462219238281
2017-10-09,378.8840637207031
2017-10-10,383.62060546875
2017-10-11,381.6726989746094
2017-10-12,380.2783203125
2017-10-13,381.4266357421875
2017-10-16,385.0763854980469
2017-10-17,381.5906677246094
2017-10-18,379.06854248046875
2017-10-19,380.134765625
2017-10-23,385.2814636230469
2017-10-24,379.9502258300781
2017-10-25,383.5590515136719
2017-10-26,388.50067138671875
2017-10-27,388.090576171875
2017-10-30,387.1679382324219
2017-10-31,383.321533203125
2017-11-01,385.48382568359375
2017-11-02,383.75823974609375
2017-11-03,385.3175048828125
2017-11-06,386.1699523925781
2017-11-07,397.3138122558594
2017-11-08,395.9832458496094
2017-11-09,396.89801025390625
2017-11-10,400.0374755859375
2017-11-13,395.83770751953125
2017-11-14,394.652587890625
2017-11-15,395.7752990722656
2017-11-16,410.99420166015625
2017-11-17,403.73822021484375
2017-11-20,399.41375732421875
2017-11-21,401.7839660644531
2017-11-22,401.80462646484375
2017-11-23,412.1793212890625
2017-11-24,419.788818359375
2017-11-27,415.2979736328125
2017-11-28,409.4557800292969
2017-11-29,408.62408447265625
2017-11-30,405.879638671875
2017-12-01,398.68603515625
2017-12-04,409.72601318359375
2017-12-05,409.3101501464844
2017-12-06,411.7842712402344
2017-12-07,415.7345275878906
2017-12-08,416.58697509765625
2017-12-11,418.0216064453125
2017-12-12,420.183837890625
2017-12-13,417.3770751953125
2017-12-14,421.264892578125
2017-12-15,425.3399963378906
2017-12-18,422.72027587890625
2017-12-19,417.46026611328125
2017-12-20,422.4084777832031
2017-12-21,424.9865417480469
2017-12-22,432.1801452636719
2017-12-26,430.6208801269531
2017-12-27,430.05950927734375
2017-12-28,429.6437072753906
2017-12-29,433.3029479980469
2018-01-01,429.7684326171875
2018-01-02,428.16754150390625
2018-01-03,424.6746826171875
2018-01-04,422.2213134765625
2018-01-05,420.8075256347656
2018-01-08,430.8079528808594
2018-01-09,433.0117492675781
2018-01-10,437.5442199707031
2018-01-11,447.3367919921875
2018-01-12,448.4385681152344
2018-01-15,449.5613708496094
2018-01-16,466.9010009765625
2018-01-17,479.0635681152344
2018-01-18,479.3132019042969
2018-01-19,475.46685791015625
2018-01-22,478.1904296875
2018-01-23,489.4590759277344
2018-01-24,493.07666015625
2018-01-25,488.752197265625
2018-01-29,491.870849609375
2018-01-30,486.77691650390625
2018-01-31,478.2943420410156
2018-02-01,475.9449768066406
2018-02-02,475.3835754394531
2018-02-05,473.2837829589844
2018-02-06,460.6220703125
2018-02-07,461.1626281738281
2018-02-08,471.64129638671875
2018-02-09,461.20428466796875
2018-02-12,458.5637512207031
2018-02-14,456.46392822265625
2018-02-15,463.4080810546875
2018-02-16,469.0632019042969
2018-02-19,470.6017150878906
2018-02-20,472.76397705078125
2018-02-21,477.1092224121094
2018-02-22,482.6604919433594
2018-02-23,480.53973388671875
2018-02-26,473.4500732421875
2018-02-27,478.27349853515625
2018-02-28,487.5878601074219
2018-03-01,482.6604919433594
2018-03-05,480.64373779296875
2018-03-06,478.7518005371094
2018-03-07,475.7370300292969
2018-03-08,480.9555969238281
2018-03-09,483.7624206542969
2018-03-12,493.0559997558594
2018-03-13,492.24505615234375
2018-03-14,490.9976501464844
2018-03-15,491.7044982910156
2018-03-16,487.2967834472656
2018-03-19,476.83917236328125
2018-03-20,484.24053955078125
2018-03-21,485.4672546386719
2018-03-22,482.8891906738281
2018-03-23,485.5087585449219
2018-03-26,480.3734130859375
2018-03-27,479.8536071777344
2018-03-28,470.6225280761719
2018-04-02,472.8470458984375
2018-04-03,474.21929931640625
2018-04-04,467.46234130859375
2018-04-05,477.1716613769531
2018-04-06,468.62652587890625
2018-04-09,462.0774841308594
2018-04-10,462.9714660644531
2018-04-11,467.4830627441406
2018-04-12,483.4296875
2018-04-13,487.10968017578125
2018-04-16,471.2047119140625
2018-04-17,467.87811279296875
2018-04-18,468.1898498535156
2018-04-19,471.0591125488281
2018-04-20,490.0203552246094
2018-04-23,493.86669921875
2018-04-24,480.0615234375
2018-04-25,482.4940490722656
2018-04-26,489.188720703125
2018-04-27,492.8271789550781
2018-04-30,498.7733154296875
2018-05-02,497.7546081542969
2018-05-03,491.7252502441406
2018-05-04,487.79583740234375
2018-05-07,491.9124755859375
2018-05-08,484.6564025878906
2018-05-09,486.7978515625
2018-05-10,485.675048828125
2018-05-11,490.9767761230469
2018-05-14,494.5321044921875
2018-05-15,496.715087890625
2018-05-16,494.80230712890625
2018-05-17,491.870849609375
2018-05-18,491.99554443359375
2018-05-21,490.4570007324219
2018-05-22,496.42401123046875
2018-05-23,492.7024841308594
2018-05-24,507.7134704589844
2018-05-25,510.7490539550781
2018-05-28,504.96905517578125
2018-05-29,505.9253845214844
2018-05-30,503.84637451171875
2018-05-31,512.2042236328125
2018-06-01,507.6303405761719
2018-06-04,515.3646240234375
2018-06-05,507.651123046875
2018-06-06,514.5536499023438
2018-06-07,520.7908935546875
2018-06-08,523.9512939453125
2018-06-11,524.9283447265625
2018-06-12,523.3067016601562
2018-06-13,530.0845336914062
2018-06-14,523.914306640625
2018-06-15,541.4739379882812
2018-06-18,535.6206665039062
2018-06-19,524.7173461914062
2018-06-20,525.3722534179688
2018-06-21,526.8091430664062
2018-06-22,527.3585815429688
2018-06-25,537.7548217773438
2018-06-26,540.0370483398438
2018-06-27,536.7195434570312
2018-06-28,545.0027465820312
2018-06-29,552.4407958984375
2018-07-02,564.0625610351562
2018-07-03,572.1134033203125
2018-07-04,568.5
2018-07-05,542.635986328125
2018-07-06,542.7415771484375
2018-07-09,548.9119873046875
2018-07-10,549.9895629882812
2018-07-11,558.0404052734375
2018-07-12,547.0101318359375
2018-07-13,556.7514038085938
2018-07-16,563.28076171875
2018-07-17,561.1888427734375
2018-07-18,558.9278564453125
2018-07-19,556.45556640625
2018-07-20,569.7256469726562
2018-07-23,573.0432739257812
2018-07-24,582.0025634765625
2018-07-25,584.7918090820312
2018-07-26,580.3543090820312
2018-07-27,580.4389038085938
2018-07-30,570.9512329101562
2018-07-31,576.9100952148438
2018-08-01,572.240234375
2018-08-02,572.0711059570312
2018-08-03,576.4873657226562
2018-08-06,575.0294799804688
2018-08-07,578.114501953125
2018-08-08,575.9169311523438
2018-08-09,583.1858520507812
2018-08-10,585.5103149414062
2018-08-13,595.357177734375
2018-08-14,595.1670532226562
2018-08-16,604.1475830078125
2018-08-17,604.4855346679688
2018-08-20,585.0029907226562
2018-08-21,584.8763427734375
2018-08-23,590.5604858398438
2018-08-24,582.488525390625
2018-08-27,598.1676025390625
2018-08-28,602.097900390625
2018-08-29,595.927734375
2018-08-30,598.505615234375
2018-08-31,609.0287475585938
2018-09-03,606.1338500976562
2018-09-04,623.0595092773438
2018-09-05,616.9315185546875
2018-09-06,614.6073608398438
2018-09-07,619.3826904296875
2018-09-10,617.7344970703125
2018-09-11,620.650634765625
2018-09-12,627.9196166992188
2018-09-14,620.1434326171875
2018-09-17,613.5929565429688
2018-09-18,607.8031616210938
2018-09-19,608.3525390625
2018-09-21,596.1389770507812
2018-09-24,607.0847778320312
2018-09-25,613.8042602539062
2018-09-26,606.74658203125
2018-09-27,612.6209106445312
2018-09-28,617.058349609375
2018-10-01,631.0891723632812
2018-10-03,615.7482299804688
2018-10-04,597.7449340820312
2018-10-05,612.4518432617188
2018-10-08,603.872802734375
2018-10-09,606.6620483398438
2018-10-10,592.0396728515625
2018-10-11,569.134033203125
2018-10-12,573.740478515625
2018-10-15,590.6449584960938
2018-10-16,587.6444091796875
2018-10-17,596.1812133789062
2018-10-19,577.7553100585938
2018-10-22,574.7124633789062
2018-10-23,555.821533203125
2018-10-24,549.2288208007812
2018-10-25,554.3126831054688
2018-10-26,541.3680419921875
2018-10-29,550.8949584960938
2018-10-30,563.583251953125
2018-10-31,586.4821166992188
2018-11-01,569.6497802734375
2018-11-02,565.8475341796875
2018-11-05,569.0516967773438
2018-11-06,569.4362182617188
2018-11-07,577.1687622070312
2018-11-09,563.4979248046875
2018-11-12,567.513671875
2018-11-13,568.7953491210938
2018-11-14,558.1149291992188
2018-11-15,560.84912109375
2018-11-16,556.10693359375
2018-11-19,556.8333129882812
2018-11-20,548.03271484375
2018-11-21,528.978759765625
2018-11-22,530.3887329101562
2018-11-26,530.9867553710938
2018-11-27,545.896484375
2018-11-28,569.3934936523438
2018-11-29,564.822265625
2018-11-30,570.2905883789062
2018-12-03,572.7685546875
2018-12-04,585.49951171875
2018-12-05,582.2098999023438
2018-12-06,571.1876220703125
2018-12-07,583.4060668945312
2018-12-10,571.7858276367188
2018-12-11,576.3143310546875
2018-12-12,579.7319946289062
2018-12-13,596.1799926757812
2018-12-14,603.2716674804688
2018-12-17,593.3176879882812
2018-12-18,578.1087646484375
2018-12-19,568.0690307617188
2018-12-20,569.948974609375
2018-12-21,552.1339111328125
2018-12-24,554.5263671875
2018-12-26,550.2969360351562
2018-12-27,561.19091796875
2018-12-28,561.319091796875
2018-12-31,563.0278930664062
2019-01-01,568.239990234375
2019-01-02,571.6576538085938
2019-01-03,571.7431030273438
2019-01-04,564.822265625
2019-01-07,573.9219360351562
2019-01-08,572.5120849609375
2019-01-09,577.6815185546875
2019-01-10,580.7574462890625
2019-01-11,584.0042724609375
2019-01-14,599.7257690429688
2019-01-15,620.8302001953125
2019-01-16,629.5454711914062
2019-01-17,626.59765625
2019-01-18,624.5469970703125
2019-01-21,636.5516967773438
2019-01-22,636.8507690429688
2019-01-23,625.1452026367188
2019-01-24,625.4442138671875
2019-01-25,624.034423828125
2019-01-28,621.9835815429688
2019-01-29,621.9409790039062
2019-01-30,620.2321166992188
2019-01-31,640.439453125
2019-02-01,646.8477172851562
2019-02-04,645.8651733398438
2019-02-05,644.9679565429688
2019-02-06,652.18798828125
2019-02-07,652.7860717773438
2019-02-08,650.13720703125
2019-02-11,651.7607421875
2019-02-12,641.2085571289062
2019-02-14,632.3223876953125
2019-02-15,633.9458618164062
2019-02-18,633.1768188476562
2019-02-19,618.8649291992188
2019-02-20,632.8777465820312
2019-02-21,626.6831665039062
2019-02-22,627.96484375
2019-02-25,645.0106811523438
2019-02-26,634.415771484375
2019-02-27,628.2210693359375
2019-02-28,627.409423828125
2019-03-01,633.9031372070312
2019-03-05,625.8713989257812
2019-03-06,625.8713989257812
2019-03-07,617.7115478515625
2019-03-08,608.654541015625
2019-03-11,607.7147216796875
2019-03-12,604.0406494140625
2019-03-13,605.322265625
2019-03-14,605.2368774414062
2019-03-15,613.9520263671875
2019-03-18,606.8175659179688
2019-03-19,617.113525390625
2019-03-20,631.3825073242188
2019-03-22,634.9283447265625
2019-03-25,628.2210693359375
2019-03-26,621.8129272460938
2019-03-27,623.47900390625
2019-03-28,630.3997802734375
2019-04-01,645.1815185546875
2019-04-02,648.855712890625
2019-04-03,643.6434936523438
2019-04-04,639.0296630859375
2019-04-05,648.7701416015625
2019-04-08,655.5629272460938
2019-04-09,649.8809204101562
2019-04-10,643.1309204101562
2019-04-11,634.5866088867188
2019-04-12,638.9015502929688
2019-04-15,621.5992431640625
2019-04-16,618.6942749023438
2019-04-18,612.67041015625
2019-04-22,616.088134765625
2019-04-23,622.1973266601562
2019-04-24,629.2463989257812
2019-04-25,622.4963989257812
2019-04-26,630.5708618164062
2019-04-30,641.9773559570312
2019-05-02,624.4189453125
2019-05-03,618.2669067382812
2019-05-06,613.8238525390625
2019-05-07,619.07861328125
2019-05-08,614.635498046875
2019-05-09,616.088134765625
2019-05-10,612.4996337890625
2019-05-13,614.9346313476562
2019-05-14,609.936279296875
2019-05-15,611.8587036132812
2019-05-16,626.3839721679688
2019-05-17,618.5233764648438
2019-05-20,617.24169921875
2019-05-21,606.0485229492188
2019-05-22,606.4330444335938
2019-05-23,598.99951171875
2019-05-24,605.9632568359375
2019-05-27,605.0233154296875
2019-05-28,622.1118774414062
2019-05-29,621.8555908203125
2019-05-30,626.7683715820312
2019-05-31,630.3571166992188
2019-06-03,636.2527465820312
2019-06-04,628.2638549804688
2019-06-06,628.5201416015625
2019-06-07,631.5106201171875
2019-06-10,643.814453125
2019-06-11,645.0106811523438
2019-06-12,644.0707397460938
2019-06-13,643.5076904296875
2019-06-14,641.6012573242188
2019-06-17,641.6878662109375
2019-06-18,650.00634765625
2019-06-19,651.5226440429688
2019-06-20,654.1221923828125
2019-06-21,650.0497436523438
2019-06-24,645.9771728515625
