Date,RNK.L
2019-05-09,152.9115753173828
2019-05-10,158.70822143554688
2019-05-13,157.30902099609375
2019-05-14,155.1103057861328
2019-05-15,154.91041564941406
2019-05-16,154.31076049804688
2019-05-17,156.10972595214844
2019-05-20,153.51123046875
2019-05-21,157.30902099609375
2019-05-22,153.1114501953125
2019-05-23,152.71170043945312
2019-05-24,155.1103057861328
2019-05-28,148.1143341064453
2019-05-29,143.91677856445312
2019-05-30,145.7157440185547
2019-05-31,152.11203002929688
2019-06-03,150.51296997070312
2019-06-04,156.9092559814453
2019-06-05,152.9115753173828
2019-06-06,156.50950622558594
2019-06-07,158.90809631347656
2019-06-10,158.30845642089844
2019-06-11,159.90753173828125
2019-06-12,159.7076416015625
2019-06-13,153.31134033203125
2019-06-14,158.70822143554688
2019-06-17,155.7099609375
2019-06-18,155.9098358154297
2019-06-19,154.31076049804688
2019-06-20,154.31076049804688
2019-06-21,159.90753173828125
2019-06-24,156.9092559814453
2019-06-25,160.90695190429688
2019-06-26,159.90753173828125
2019-06-27,159.90753173828125
2019-06-28,158.90809631347656
2019-07-01,163.9052276611328
2019-07-02,159.90753173828125
2019-07-03,161.10684204101562
2019-07-04,159.90753173828125
2019-07-05,160.90695190429688
2019-07-08,157.7088165283203
2019-07-09,151.9121551513672
2019-07-10,151.9121551513672
2019-07-11,151.9121551513672
2019-07-12,153.91099548339844
2019-07-15,158.10858154296875
2019-07-16,152.9115753173828
2019-07-17,157.10914611816406
2019-07-18,156.70938110351562
2019-07-19,155.9098358154297
2019-07-22,161.10684204101562
2019-07-23,155.7099609375
2019-07-24,154.91041564941406
2019-07-25,152.9115753173828
2019-07-26,152.51181030273438
2019-07-29,148.5141143798828
2019-07-30,150.9127197265625
2019-07-31,151.51239013671875
2019-08-01,152.71170043945312
2019-08-02,148.31422424316406
2019-08-05,149.31365966796875
2019-08-06,151.9121551513672
2019-08-07,156.9092559814453
2019-08-08,157.90869140625
2019-08-09,159.90753173828125
2019-08-12,158.50836181640625
2019-08-13,157.10914611816406
2019-08-14,153.71112060546875
2019-08-15,155.9098358154297
2019-08-16,154.51065063476562
2019-08-19,152.71170043945312
2019-08-20,154.31076049804688
2019-08-21,152.11203002929688
2019-08-22,169.70187377929688
2019-08-23,170.10162353515625
2019-08-27,176.29803466796875
2019-08-28,167.10336303710938
2019-08-29,169.50198364257812
2019-08-30,161.10684204101562
2019-09-02,164.1051025390625
2019-09-03,165.904052734375
2019-09-04,167.10336303710938
2019-09-05,168.90234375
2019-09-06,170.90115356445312
2019-09-09,168.90234375
2019-09-10,172.50025939941406
2019-09-11,172.3003692626953
2019-09-12,182.29457092285156
2019-09-13,184.09353637695312
2019-09-16,184.29342651367188
2019-09-17,182.29457092285156
2019-09-18,178.4967803955078
2019-09-19,177.95193481445312
2019-09-20,181.5509796142578
2019-09-23,180.7511749267578
2019-09-24,178.751708984375
2019-09-25,177.5520477294922
2019-09-26,182.35073852539062
2019-09-27,194.3474884033203
2019-09-30,189.54879760742188
2019-10-01,189.34884643554688
2019-10-02,194.9473419189453
2019-10-03,194.9473419189453
2019-10-04,190.7484893798828
2019-10-07,190.1486358642578
2019-10-08,181.9508514404297
2019-10-09,186.34967041015625
2019-10-10,185.54986572265625
2019-10-11,206.44424438476562
2019-10-14,198.74630737304688
2019-10-15,212.44261169433594
2019-10-16,216.94140625
2019-10-17,218.4409942626953
2019-10-18,214.9419403076172
2019-10-21,231.43748474121094
2019-10-22,239.43531799316406
2019-10-23,247.43316650390625
2019-10-24,244.93385314941406
2019-10-25,245.43370056152344
2019-10-28,243.43423461914062
2019-10-29,241.9346466064453
2019-10-30,246.43344116210938
2019-10-31,243.43423461914062
2019-11-01,245.43370056152344
2019-11-04,238.43560791015625
2019-11-05,219.94058227539062
2019-11-06,219.94058227539062
2019-11-07,219.4407196044922
2019-11-08,212.94247436523438
2019-11-11,211.94273376464844
2019-11-12,216.44154357910156
2019-11-13,219.94058227539062
2019-11-14,219.94058227539062
2019-11-15,224.93923950195312
2019-11-18,226.93870544433594
2019-11-19,229.4380340576172
2019-11-20,226.43882751464844
2019-11-21,231.93734741210938
2019-11-22,234.93653869628906
2019-11-25,241.9346466064453
2019-11-26,244.93385314941406
2019-11-27,246.9333038330078
2019-11-28,249.4326171875
2019-11-29,246.43344116210938
2019-12-02,252.43182373046875
2019-12-03,250.9322052001953
2019-12-04,250.43235778808594
2019-12-05,250.9322052001953
2019-12-06,249.93247985839844
2019-12-09,249.93247985839844
2019-12-10,248.43289184570312
2019-12-11,242.43450927734375
2019-12-12,246.43344116210938
2019-12-13,269.92706298828125
2019-12-16,275.92547607421875
2019-12-17,274.9257507324219
2019-12-18,275.92547607421875
2019-12-19,276.9252014160156
2019-12-20,275.42559814453125
2019-12-23,276.9252014160156
2019-12-24,274.42584228515625
2019-12-27,275.92547607421875
2019-12-30,275.92547607421875
2019-12-31,276.9252014160156
2020-01-02,279.92437744140625
2020-01-03,277.9249267578125
2020-01-06,274.9257507324219
2020-01-07,274.9257507324219
2020-01-08,270.42694091796875
2020-01-09,269.92706298828125
2020-01-10,269.92706298828125
2020-01-13,265.92816162109375
2020-01-14,264.9284362792969
2020-01-15,266.9278869628906
2020-01-16,279.92437744140625
2020-01-17,281.42401123046875
2020-01-20,279.92437744140625
2020-01-21,278.4247741699219
2020-01-22,279.4245300292969
2020-01-23,277.9249267578125
2020-01-24,284.9230041503906
2020-01-27,277.9249267578125
2020-01-28,284.9230041503906
2020-01-29,280.42425537109375
2020-01-30,284.9230041503906
2020-01-31,285.9227600097656
2020-02-03,283.9233093261719
2020-02-04,290.9214172363281
2020-02-05,293.42071533203125
2020-02-06,301.9184265136719
2020-02-07,296.9197998046875
2020-02-10,302.4183349609375
2020-02-11,306.417236328125
2020-02-12,312.4156188964844
2020-02-13,323.9415283203125
2020-02-14,321.4419860839844
2020-02-17,322.94171142578125
2020-02-18,319.9422607421875
2020-02-19,321.94189453125
2020-02-20,325.941162109375
2020-02-21,322.4418029785156
2020-02-24,320.4421691894531
2020-02-25,301.4455871582031
2020-02-26,292.9471130371094
2020-02-27,280.94927978515625
2020-02-28,263.95233154296875
2020-03-02,255.4539031982422
2020-03-03,259.4531555175781
2020-03-04,257.4535217285156
2020-03-05,244.45587158203125
2020-03-06,240.4565887451172
2020-03-09,227.95884704589844
2020-03-10,216.4609375
2020-03-11,215.9610137939453
2020-03-12,186.5663299560547
2020-03-13,170.36924743652344
2020-03-16,108.98033142089844
2020-03-17,110.18010711669922
2020-03-18,101.38169860839844
2020-03-19,84.98465728759766
2020-03-20,111.77982330322266
2020-03-23,106.58076477050781
2020-03-24,109.98014831542969
2020-03-25,123.97761535644531
2020-03-26,128.97671508789062
2020-03-27,129.77658081054688
2020-03-30,133.37591552734375
2020-03-31,129.77658081054688
2020-04-01,130.77639770507812
2020-04-02,125.17739868164062
2020-04-03,125.97725677490234
2020-04-06,134.9756317138672
2020-04-07,138.7749481201172
2020-04-08,178.56777954101562
2020-04-09,174.36851501464844
2020-04-14,168.16964721679688
2020-04-15,166.96986389160156
2020-04-16,165.9700469970703
2020-04-17,166.96986389160156
2020-04-20,167.96966552734375
2020-04-21,160.3710479736328
2020-04-22,162.17071533203125
2020-04-23,156.77169799804688
2020-04-24,154.97203063964844
2020-04-27,157.37158203125
2020-04-28,165.17018127441406
2020-04-29,166.1699981689453
2020-04-30,162.77061462402344
2020-05-01,160.77098083496094
2020-05-04,151.77261352539062
2020-05-05,149.97291564941406
2020-05-06,145.1737823486328
2020-05-07,142.9741973876953
2020-05-11,138.37501525878906
2020-05-12,139.57481384277344
2020-05-13,131.1763153076172
2020-05-14,123.77765655517578
2020-05-15,135.57553100585938
2020-05-18,133.37591552734375
2020-05-19,135.97544860839844
2020-05-20,129.97653198242188
2020-05-21,137.97509765625
2020-05-22,131.97616577148438
2020-05-26,137.97509765625
2020-05-27,135.17559814453125
2020-05-28,136.1754150390625
2020-05-29,143.1741485595703
2020-06-01,157.171630859375
2020-06-02,154.97203063964844
2020-06-03,165.37014770507812
2020-06-04,161.7707977294922
2020-06-05,168.76954650878906
2020-06-08,166.96986389160156
2020-06-09,169.56939697265625
2020-06-10,167.96966552734375
2020-06-11,158.97129821777344
2020-06-12,159.97113037109375
2020-06-15,155.9718475341797
2020-06-16,154.97203063964844
2020-06-17,154.97203063964844
2020-06-18,159.37123107910156
2020-06-19,162.77061462402344
2020-06-22,159.7711639404297
2020-06-23,154.97203063964844
2020-06-24,152.97238159179688
2020-06-25,152.97238159179688
2020-06-26,152.97238159179688
2020-06-29,152.97238159179688
2020-06-30,146.3735809326172
2020-07-01,147.77333068847656
2020-07-02,144.9738311767578
2020-07-03,145.37374877929688
2020-07-06,150.5728302001953
2020-07-07,144.9738311767578
2020-07-08,146.97348022460938
2020-07-09,144.9738311767578
2020-07-10,144.9738311767578
2020-07-13,148.17324829101562
2020-07-14,142.9741973876953
2020-07-15,154.77207946777344
2020-07-16,147.77333068847656
2020-07-17,149.97291564941406
2020-07-20,147.97328186035156
2020-07-21,144.9738311767578
2020-07-22,144.9738311767578
2020-07-23,144.9738311767578
2020-07-24,140.97454833984375
2020-07-27,140.97454833984375
2020-07-28,140.97454833984375
2020-07-29,141.1745147705078
2020-07-30,141.1745147705078
2020-07-31,136.57534790039062
2020-08-03,135.97544860839844
2020-08-04,143.1741485595703
2020-08-05,141.574462890625
2020-08-06,138.17506408691406
2020-08-07,134.9756317138672
2020-08-10,136.1754150390625
2020-08-11,138.37501525878906
2020-08-12,137.1752471923828
2020-08-13,135.97544860839844
2020-08-14,137.57518005371094
2020-08-17,143.7740478515625
2020-08-18,138.97491455078125
2020-08-19,135.57553100585938
2020-08-20,134.7756805419922
2020-08-21,135.97544860839844
2020-08-24,135.17559814453125
2020-08-25,133.97581481933594
2020-08-26,135.37554931640625
2020-08-27,141.37448120117188
2020-08-28,135.17559814453125
2020-09-01,139.1748809814453
2020-09-02,136.97528076171875
2020-09-03,132.7760467529297
2020-09-04,138.7749481201172
2020-09-07,134.9756317138672
2020-09-08,134.9756317138672
2020-09-09,124.5775146484375
2020-09-10,124.9774398803711
2020-09-11,122.9778060913086
2020-09-14,110.97997283935547
2020-09-15,110.97997283935547
2020-09-16,111.37989807128906
2020-09-17,99.9819564819336
2020-09-18,103.78126525878906
2020-09-21,94.58292388916016
2020-09-22,91.48348999023438
2020-09-23,92.88323211669922
2020-09-24,91.6834487915039
2020-09-25,91.38350677490234
2020-09-28,101.98159790039062
2020-09-29,95.88269805908203
2020-09-30,93.28316497802734
2020-10-01,93.08319854736328
2020-10-02,93.9830322265625
2020-10-05,96.08265686035156
2020-10-06,95.08283233642578
2020-10-07,97.28244018554688
2020-10-08,98.1822738647461
2020-10-09,99.9819564819336
2020-10-12,100.98177337646484
2020-10-13,96.38260650634766
2020-10-14,96.28262329101562
2020-10-15,91.88341522216797
2020-10-16,90.98358154296875
2020-10-19,88.58401489257812
2020-10-20,88.4840316772461
2020-10-21,85.9844741821289
2020-10-22,89.38386535644531
2020-10-23,89.48384857177734
2020-10-26,90.4836654663086
2020-10-27,90.38368225097656
2020-10-28,89.98375701904297
2020-10-29,88.08409881591797
2020-10-30,89.98375701904297
2020-11-02,88.78398132324219
2020-11-03,87.18425750732422
2020-11-04,86.28443145751953
2020-11-05,86.28443145751953
2020-11-06,93.08319854736328
2020-11-09,114.97924041748047
2020-11-10,127.37700653076172
2020-11-11,131.77621459960938
2020-11-12,125.97725677490234
2020-11-13,128.3768310546875
2020-11-16,141.1745147705078
2020-11-17,139.9747314453125
2020-11-18,151.3726806640625
2020-11-19,145.57371520996094
2020-11-20,147.37339782714844
2020-11-23,145.97366333007812
2020-11-24,149.77296447753906
2020-11-25,146.97348022460938
2020-11-26,146.97348022460938
2020-11-27,142.77423095703125
2020-11-30,144.17396545410156
2020-12-01,152.5724639892578
2020-12-02,148.7731475830078
2020-12-03,153.57228088378906
2020-12-04,160.970947265625
2020-12-07,158.97129821777344
2020-12-08,154.97203063964844
2020-12-09,149.97291564941406
2020-12-10,144.5738983154297
2020-12-11,133.97581481933594
2020-12-14,133.77586364746094
2020-12-15,135.97544860839844
2020-12-16,136.97528076171875
2020-12-17,151.17271423339844
2020-12-18,146.97348022460938
2020-12-21,139.9747314453125
2020-12-22,139.9747314453125
2020-12-23,142.9741973876953
2020-12-24,141.7744140625
2020-12-29,144.37393188476562
2020-12-30,141.1745147705078
2020-12-31,139.1748809814453
2021-01-04,137.57518005371094
2021-01-05,137.97509765625
2021-01-06,142.17433166503906
2021-01-07,141.1745147705078
2021-01-08,139.9747314453125
2021-01-11,139.3748321533203
2021-01-12,145.37374877929688
2021-01-13,140.97454833984375
2021-01-14,144.5738983154297
2021-01-15,140.7745819091797
2021-01-18,140.7745819091797
2021-01-19,138.97491455078125
2021-01-20,143.37411499023438
2021-01-21,139.57481384277344
2021-01-22,132.1761474609375
2021-01-25,128.77676391601562
2021-01-26,126.97708129882812
2021-01-27,126.17721557617188
2021-01-28,122.9778060913086
2021-01-29,124.9774398803711
2021-02-01,124.9774398803711
2021-02-02,135.37554931640625
2021-02-03,138.97491455078125
2021-02-04,133.57589721679688
2021-02-05,144.37393188476562
2021-02-08,139.57481384277344
2021-02-09,134.7756805419922
2021-02-10,129.97653198242188
2021-02-11,126.57715606689453
2021-02-12,122.9778060913086
2021-02-15,131.5762481689453
2021-02-16,142.37429809570312
2021-02-17,139.9747314453125
2021-02-18,138.97491455078125
2021-02-19,142.37429809570312
2021-02-22,154.3721160888672
2021-02-23,163.1705322265625
2021-02-24,174.56849670410156
2021-02-25,175.7682647705078
2021-02-26,177.16802978515625
2021-03-01,170.36924743652344
2021-03-02,170.5692138671875
2021-03-03,179.96751403808594
2021-03-04,189.36581420898438
2021-03-05,180.56741333007812
2021-03-08,180.16746520996094
2021-03-09,175.5683135986328
2021-03-10,176.16819763183594
2021-03-11,177.56796264648438
2021-03-12,186.9662628173828
2021-03-15,185.96644592285156
2021-03-16,186.76629638671875
2021-03-17,186.36636352539062
2021-03-18,184.56668090820312
2021-03-19,181.36724853515625
2021-03-22,178.3677978515625
2021-03-23,172.56886291503906
2021-03-24,176.9680633544922
2021-03-25,178.76773071289062
2021-03-26,181.9671630859375
2021-03-29,187.76611328125
2021-03-30,189.9656982421875
2021-03-31,187.76611328125
2021-04-01,193.96498107910156
2021-04-06,197.36436462402344
2021-04-07,206.96263122558594
2021-04-08,202.96336364746094
2021-04-09,195.16477966308594
2021-04-12,195.56471252441406
2021-04-13,195.36473083496094
2021-04-14,197.56434631347656
2021-04-15,196.7644805908203
2021-04-16,195.76466369628906
2021-04-19,192.56524658203125
2021-04-20,189.9656982421875
2021-04-21,189.9656982421875
2021-04-22,188.76593017578125
2021-04-23,186.16639709472656
2021-04-26,187.1662139892578
2021-04-27,192.9651641845703
2021-04-28,193.5650634765625
2021-04-29,193.5650634765625
2021-04-30,194.96481323242188
2021-05-04,196.1645965576172
2021-05-05,194.96481323242188
2021-05-06,191.36544799804688
2021-05-07,188.36599731445312
2021-05-10,188.5659637451172
2021-05-11,181.56724548339844
2021-05-12,186.36636352539062
2021-05-13,180.367431640625
2021-05-14,181.9671630859375
2021-05-17,178.1678466796875
2021-05-18,179.96751403808594
2021-05-19,181.56724548339844
2021-05-20,177.16802978515625
2021-05-21,181.9671630859375
2021-05-24,196.1645965576172
2021-05-25,202.96336364746094
2021-05-26,201.9635467529297
2021-05-27,197.96426391601562
2021-05-28,201.463623046875
2021-06-01,201.463623046875
2021-06-02,202.4634552001953
2021-06-03,196.7644805908203
2021-06-04,197.36436462402344
2021-06-07,189.56578063964844
2021-06-08,188.96588134765625
2021-06-09,182.5670623779297
2021-06-10,178.9676971435547
2021-06-11,178.1678466796875
2021-06-14,177.56796264648438
2021-06-15,174.96841430664062
2021-06-16,171.9689483642578
2021-06-17,171.36904907226562
2021-06-18,169.9693145751953
2021-06-21,168.96949768066406
2021-06-22,170.96913146972656
2021-06-23,173.1687469482422
2021-06-24,168.96949768066406
2021-06-25,169.3694305419922
2021-06-28,166.96986389160156
2021-06-29,169.16946411132812
2021-06-30,167.76971435546875
2021-07-01,176.9680633544922
2021-07-02,179.36761474609375
2021-07-05,181.9671630859375
2021-07-06,184.166748046875
2021-07-07,177.56796264648438
2021-07-08,172.56886291503906
2021-07-09,174.96841430664062
2021-07-12,170.96913146972656
2021-07-13,171.56903076171875
2021-07-14,168.96949768066406
2021-07-15,167.5697479248047
2021-07-16,165.9700469970703
2021-07-19,154.57211303710938
2021-07-20,151.97256469726562
2021-07-21,160.970947265625
2021-07-22,159.17127990722656
2021-07-23,165.17018127441406
2021-07-26,166.56993103027344
2021-07-27,168.16964721679688
2021-07-28,167.76971435546875
2021-07-29,167.16981506347656
2021-07-30,164.37033081054688
2021-08-02,162.77061462402344
2021-08-03,162.77061462402344
2021-08-04,164.1703643798828
2021-08-05,172.36886596679688
2021-08-06,168.96949768066406
2021-08-09,179.36761474609375
2021-08-10,178.56777954101562
2021-08-11,180.9673309326172
2021-08-12,180.9673309326172
2021-08-13,180.9673309326172
2021-08-16,179.56759643554688
2021-08-17,179.96751403808594
2021-08-18,183.16693115234375
2021-08-19,174.96841430664062
2021-08-20,169.9693145751953
2021-08-23,172.56886291503906
2021-08-24,172.56886291503906
2021-08-25,179.96751403808594
2021-08-26,178.56777954101562
2021-08-27,179.96751403808594
2021-08-31,178.1678466796875
2021-09-01,175.96823120117188
2021-09-02,176.16819763183594
2021-09-03,176.9680633544922
2021-09-06,173.96859741210938
2021-09-07,173.3686981201172
2021-09-08,170.96913146972656
2021-09-09,170.5692138671875
2021-09-10,169.9693145751953
2021-09-13,168.96949768066406
2021-09-14,171.9689483642578
2021-09-15,171.9689483642578
2021-09-16,173.96859741210938
2021-09-17,168.96949768066406
2021-09-20,170.16928100585938
2021-09-21,172.56886291503906
2021-09-22,173.1687469482422
2021-09-23,172.96878051757812
2021-09-24,175.7682647705078
2021-09-27,179.36761474609375
2021-09-28,174.16856384277344
2021-09-29,174.56849670410156
2021-09-30,171.9689483642578
2021-10-01,176.76808166503906
2021-10-04,169.3694305419922
2021-10-05,166.96986389160156
2021-10-06,160.57102966308594
2021-10-07,159.17127990722656
2021-10-08,162.77061462402344
2021-10-11,159.7711639404297
2021-10-12,158.57138061523438
2021-10-13,159.37123107910156
2021-10-14,163.1705322265625
2021-10-15,161.1708984375
2021-10-18,163.77044677734375
2021-10-19,168.96949768066406
2021-10-20,162.9705810546875
2021-10-21,160.57102966308594
2021-10-22,158.57138061523438
2021-10-25,156.17181396484375
2021-10-26,156.77169799804688
2021-10-27,159.97113037109375
2021-10-28,164.97023010253906
2021-10-29,163.9704132080078
2021-11-01,166.7698974609375
2021-11-02,166.36996459960938
2021-11-03,159.97113037109375
2021-11-04,157.77151489257812
2021-11-05,162.9705810546875
2021-11-08,160.970947265625
2021-11-09,157.171630859375
2021-11-10,155.3719482421875
2021-11-11,156.17181396484375
2021-11-12,152.77243041992188
2021-11-15,153.97219848632812
2021-11-16,151.57264709472656
2021-11-17,150.1728973388672
2021-11-18,153.77224731445312
2021-11-19,150.97274780273438
2021-11-22,149.97291564941406
2021-11-23,151.77261352539062
2021-11-24,149.97291564941406
2021-11-25,151.3726806640625
2021-11-26,141.7744140625
2021-11-29,141.1745147705078
2021-11-30,136.97528076171875
2021-12-01,139.9747314453125
2021-12-02,139.3748321533203
2021-12-03,137.77513122558594
2021-12-06,143.1741485595703
2021-12-07,140.97454833984375
2021-12-08,144.77386474609375
2021-12-09,143.1741485595703
2021-12-10,141.1745147705078
2021-12-13,136.7753143310547
2021-12-14,136.97528076171875
2021-12-15,136.3753662109375
2021-12-16,136.3753662109375
2021-12-17,142.17433166503906
2021-12-20,141.1745147705078
2021-12-21,145.57371520996094
2021-12-22,146.97348022460938
2021-12-23,153.17234802246094
2021-12-24,155.77188110351562
2021-12-29,157.9714813232422
2021-12-30,157.37158203125
2021-12-31,155.9718475341797
2022-01-04,162.57066345214844
2022-01-05,160.970947265625
2022-01-06,157.77151489257812
2022-01-07,155.9718475341797
2022-01-10,152.5724639892578
2022-01-11,154.77207946777344
2022-01-12,153.37229919433594
2022-01-13,155.1719970703125
2022-01-14,156.57174682617188
2022-01-17,155.9718475341797
2022-01-18,158.57138061523438
2022-01-19,155.57192993164062
2022-01-20,157.37158203125
2022-01-21,153.17234802246094
2022-01-24,144.77386474609375
2022-01-25,148.17324829101562
2022-01-26,148.7731475830078
2022-01-27,157.9714813232422
2022-01-28,153.77224731445312
2022-01-31,156.97166442871094
2022-02-01,162.9705810546875
2022-02-02,159.7711639404297
2022-02-03,154.77207946777344
2022-02-04,154.97203063964844
2022-02-07,157.9714813232422
2022-02-08,162.17071533203125
2022-02-09,164.97023010253906
2022-02-10,167.96966552734375
2022-02-11,164.57029724121094
2022-02-14,163.9704132080078
2022-02-15,163.1705322265625
2022-02-16,161.97076416015625
2022-02-17,154.3721160888672
2022-02-18,153.17234802246094
2022-02-21,152.1725311279297
2022-02-22,149.572998046875
2022-02-23,154.3721160888672
2022-02-24,145.57371520996094
2022-02-25,156.57174682617188
2022-02-28,159.7711639404297
2022-03-01,151.17271423339844
2022-03-02,148.9730987548828
2022-03-03,137.97509765625
2022-03-04,134.375732421875
2022-03-07,131.5762481689453
2022-03-08,129.5766143798828
2022-03-09,138.7749481201172
2022-03-10,137.77513122558594
2022-03-11,142.17433166503906
2022-03-14,144.37393188476562
2022-03-15,140.97454833984375
2022-03-16,145.77369689941406
2022-03-17,142.77423095703125
2022-03-18,143.97401428222656
2022-03-21,137.97509765625
2022-03-22,139.9747314453125
2022-03-23,143.37411499023438
2022-03-24,137.77513122558594
2022-03-25,141.7744140625
2022-03-28,138.7749481201172
2022-03-29,139.57481384277344
2022-03-30,134.375732421875
2022-03-31,134.57571411132812
2022-04-01,135.37554931640625
2022-04-04,136.97528076171875
2022-04-05,135.37554931640625
2022-04-06,132.1761474609375
2022-04-07,131.5762481689453
2022-04-08,131.37628173828125
2022-04-11,131.77621459960938
2022-04-12,128.97671508789062
2022-04-13,129.37664794921875
2022-04-14,129.5766143798828
2022-04-19,128.57679748535156
2022-04-20,128.3768310546875
2022-04-21,116.9788818359375
2022-04-22,113.17957305908203
2022-04-25,109.78018951416016
2022-04-26,108.18046569824219
2022-04-27,107.380615234375
2022-04-28,108.7803726196289
2022-04-29,107.98050689697266
2022-05-03,106.18082427978516
2022-05-04,107.380615234375
2022-05-05,105.3809814453125
2022-05-06,105.98086547851562
2022-05-09,98.98213195800781
2022-05-10,99.08211517333984
2022-05-11,101.58165740966797
2022-05-12,101.98159790039062
2022-05-13,100.98177337646484
2022-05-16,99.9819564819336
2022-05-17,100.78181457519531
2022-05-18,99.18209075927734
2022-05-19,97.3824234008789
2022-05-20,99.08211517333984
2022-05-23,103.1813735961914
2022-05-24,101.38169860839844
2022-05-25,102.38152313232422
2022-05-26,104.98104858398438
2022-05-27,108.18046569824219
2022-05-30,107.98050689697266
2022-05-31,108.7803726196289
2022-06-01,108.38043212890625
2022-06-06,108.98033142089844
2022-06-07,109.98014831542969
2022-06-08,111.97978973388672
2022-06-09,107.78054809570312
2022-06-10,105.18101501464844
2022-06-13,99.48204040527344
2022-06-14,100.38188171386719
2022-06-15,102.78144836425781
2022-06-16,100.18191528320312
2022-06-17,99.18209075927734
2022-06-20,82.3851318359375
2022-06-21,81.48529052734375
2022-06-22,79.48564910888672
2022-06-23,82.3851318359375
2022-06-24,83.38494873046875
2022-06-27,84.58473205566406
2022-06-28,82.98502349853516
2022-06-29,84.98465728759766
2022-06-30,85.58454895019531
2022-07-01,86.48439025878906
2022-07-04,85.28460693359375
2022-07-05,83.78487396240234
2022-07-06,84.18480682373047
2022-07-07,84.98465728759766
2022-07-08,86.48439025878906
2022-07-11,86.38441467285156
2022-07-12,87.58419036865234
2022-07-13,87.48420715332031
2022-07-14,84.38477325439453
2022-07-15,86.48439025878906
2022-07-18,88.78398132324219
2022-07-19,88.28406524658203
2022-07-20,89.78379821777344
2022-07-21,90.28370666503906
2022-07-22,93.4831314086914
2022-07-25,92.48330688476562
2022-07-26,90.08373260498047
2022-07-27,91.48348999023438
2022-07-28,90.4836654663086
2022-07-29,89.98375701904297
2022-08-01,91.38350677490234
2022-08-02,92.58328247070312
2022-08-03,92.88323211669922
2022-08-04,91.78343200683594
2022-08-05,89.98375701904297
2022-08-08,90.68362426757812
2022-08-09,90.1837158203125
2022-08-10,89.48384857177734
2022-08-11,88.98394012451172
2022-08-12,88.38404083251953
2022-08-15,87.98411560058594
2022-08-16,85.48456573486328
2022-08-17,87.98411560058594
2022-08-18,84.98465728759766
2022-08-19,84.18480682373047
2022-08-22,79.98556518554688
2022-08-23,78.78578186035156
2022-08-24,79.98556518554688
2022-08-25,80.08554077148438
2022-08-26,77.98592376708984
2022-08-30,75.78632354736328
2022-08-31,75.28641510009766
2022-09-01,74.88648223876953
2022-09-02,75.78632354736328
2022-09-05,77.1860580444336
2022-09-06,77.98592376708984
2022-09-07,78.48583221435547
2022-09-08,78.38584899902344
2022-09-09,79.98556518554688
2022-09-12,80.4854736328125
2022-09-13,77.98592376708984
2022-09-14,73.78668212890625
2022-09-15,75.58635711669922
2022-09-16,74.68651580810547
2022-09-20,75.98628234863281
2022-09-21,78.78578186035156
2022-09-22,78.08590698242188
2022-09-23,74.28659057617188
2022-09-26,75.68634033203125
2022-09-27,74.7864990234375
2022-09-28,75.28641510009766
2022-09-29,76.38621520996094
2022-09-30,68.18768310546875
2022-10-03,68.88756561279297
2022-10-04,68.18768310546875
2022-10-05,69.58744049072266
2022-10-06,69.2874984741211
2022-10-07,66.98790740966797
2022-10-10,66.58798217773438
2022-10-11,66.58798217773438
2022-10-12,63.88846969604492
2022-10-13,56.98971176147461
2022-10-14,56.889732360839844
2022-10-17,56.889732360839844
2022-10-18,57.38964080810547
2022-10-19,56.98971176147461
2022-10-20,56.98971176147461
2022-10-21,56.98971176147461
2022-10-24,56.68976974487305
2022-10-25,57.88955307006836
2022-10-26,56.089874267578125
2022-10-27,56.489803314208984
2022-10-28,55.98989486694336
2022-10-31,52.39054489135742
2022-11-01,57.489620208740234
2022-11-02,56.189857482910156
2022-11-03,57.989532470703125
2022-11-04,59.989173889160156
2022-11-07,60.18913650512695
2022-11-08,59.489261627197266
2022-11-09,59.889190673828125
2022-11-10,63.98844909667969
2022-11-11,68.987548828125
2022-11-14,69.98736572265625
2022-11-15,70.98719024658203
2022-11-16,70.38729095458984
2022-11-17,71.98700714111328
2022-11-18,76.78614044189453
2022-11-21,76.98609924316406
2022-11-22,88.88395690917969
2022-11-23,89.08392333984375
2022-11-24,90.88359832763672
2022-11-25,91.58346557617188
2022-11-28,91.18354034423828
2022-11-29,90.98358154296875
2022-11-30,90.4836654663086
2022-12-01,93.5831069946289
2022-12-02,91.58346557617188
2022-12-05,92.68326568603516
2022-12-06,90.98358154296875
2022-12-07,85.28460693359375
2022-12-08,85.9844741821289
2022-12-09,86.28443145751953
2022-12-12,84.08482360839844
2022-12-13,83.08499908447266
2022-12-14,80.8853988647461
2022-12-15,80.28551483154297
2022-12-16,72.38693237304688
2022-12-19,72.98683166503906
2022-12-20,74.98645782470703
2022-12-21,79.08572387695312
2022-12-22,77.28605651855469
2022-12-23,78.78578186035156
2022-12-28,81.18534088134766
2022-12-29,84.2847900390625
2022-12-30,81.88522338867188
2023-01-03,79.18569946289062
2023-01-04,81.78524017333984
2023-01-05,81.9852066040039
2023-01-06,81.68524932861328
2023-01-09,86.48439025878906
2023-01-10,85.8844985961914
2023-01-11,87.7841567993164
2023-01-12,87.08428192138672
2023-01-13,87.98411560058594
2023-01-16,85.48456573486328
2023-01-17,83.78487396240234
2023-01-18,85.9844741821289
2023-01-19,85.58454895019531
2023-01-20,89.28388977050781
