Date,SCHO.CO
2017-09-28,552.2987670898438
2017-09-29,555.9536743164062
2017-10-02,553.1109619140625
2017-10-03,558.3902587890625
2017-10-04,553.923095703125
2017-10-05,557.9842529296875
2017-10-06,550.2682495117188
2017-10-09,548.6439208984375
2017-10-10,556.3597412109375
2017-10-11,556.7658081054688
2017-10-12,563.6696166992188
2017-10-13,563.6696166992188
2017-10-16,557.1719970703125
2017-10-17,548.2377319335938
2017-10-18,553.1109619140625
2017-10-19,546.6133422851562
2017-10-20,543.7706298828125
2017-10-23,547.0194091796875
2017-10-24,544.5828247070312
2017-10-25,536.4607543945312
2017-10-26,536.0546875
2017-10-27,538.8974609375
2017-10-30,535.6485595703125
2017-10-31,539.7095947265625
2017-11-01,539.303466796875
2017-11-02,534.83642578125
2017-11-03,540.1156005859375
2017-11-06,536.0546875
2017-11-07,538.8974609375
2017-11-08,530.7752685546875
2017-11-09,523.8716430664062
2017-11-10,511.6885681152344
2017-11-13,475.1393737792969
2017-11-14,483.2613830566406
2017-11-15,479.200439453125
2017-11-16,479.200439453125
2017-11-17,473.9210510253906
2017-11-20,475.5454406738281
2017-11-21,480.8247985839844
2017-11-22,476.3576965332031
2017-11-23,475.5454406738281
2017-11-24,474.73321533203125
2017-11-27,470.26611328125
2017-11-28,470.6722106933594
2017-11-29,464.1746520996094
2017-11-30,469.8599853515625
2017-12-01,458.48919677734375
2017-12-04,461.3319091796875
2017-12-05,461.7379455566406
2017-12-06,456.8647766113281
2017-12-07,453.2098388671875
2017-12-08,456.4586486816406
2017-12-11,461.7379455566406
2017-12-12,458.0830993652344
2017-12-13,452.80377197265625
2017-12-14,464.5806884765625
2017-12-15,463.3624267578125
2017-12-18,467.0173034667969
2017-12-19,470.26611328125
2017-12-20,472.70269775390625
2017-12-21,469.8599853515625
2017-12-22,466.2051086425781
2017-12-27,473.1088562011719
2017-12-28,475.1393737792969
2017-12-29,472.2966003417969
2018-01-02,469.0478515625
2018-01-03,466.2051086425781
2018-01-04,469.4538879394531
2018-01-05,468.2356262207031
2018-01-08,482.04315185546875
2018-01-09,487.3223876953125
2018-01-10,478.7943115234375
2018-01-11,472.70269775390625
2018-01-12,472.70269775390625
2018-01-15,472.70269775390625
2018-01-16,477.1698913574219
2018-01-17,475.5454406738281
2018-01-18,465.7989807128906
2018-01-19,472.2966003417969
2018-01-22,470.26611328125
2018-01-23,471.4845275878906
2018-01-24,472.70269775390625
2018-01-25,487.7286071777344
2018-01-26,495.03839111328125
2018-01-29,497.0688781738281
2018-01-30,495.4445495605469
2018-01-31,493.0078125
2018-02-01,492.1956481933594
2018-02-02,489.3529052734375
2018-02-05,480.418701171875
2018-02-06,469.4538879394531
2018-02-07,488.94683837890625
2018-02-08,489.3529052734375
2018-02-09,483.2613830566406
2018-02-12,493.82000732421875
2018-02-13,488.5407409667969
2018-02-14,492.6017761230469
2018-02-15,496.25665283203125
2018-02-16,507.6275939941406
2018-02-19,512.0946044921875
2018-02-20,517.7800903320312
2018-02-21,518.9983520507812
2018-02-22,519.4044799804688
2018-02-23,523.8716430664062
2018-02-26,525.9020385742188
2018-02-27,516.9678344726562
2018-02-28,518.59228515625
2018-03-01,516.9678344726562
2018-03-02,511.6885681152344
2018-03-05,514.5313110351562
2018-03-06,522.6533203125
2018-03-07,525.08984375
2018-03-08,527.1204223632812
2018-03-09,526.3082885742188
2018-03-12,517.7800903320312
2018-03-13,503.1604309082031
2018-03-14,501.5359191894531
2018-03-15,497.0688781738281
2018-03-16,490.5713195800781
2018-03-19,489.7590637207031
2018-03-20,487.7286071777344
2018-03-21,489.3529052734375
2018-03-22,485.29193115234375
2018-03-23,484.8858337402344
2018-03-26,483.66754150390625
2018-03-27,487.3223876953125
2018-03-28,485.29193115234375
2018-04-03,485.29193115234375
2018-04-04,477.1698913574219
2018-04-05,482.44921875
2018-04-06,480.8247985839844
2018-04-09,478.7943115234375
2018-04-10,487.3223876953125
2018-04-11,487.7286071777344
2018-04-12,496.6627502441406
2018-04-13,492.5135803222656
2018-04-16,511.18505859375
2018-04-17,501.2268981933594
2018-04-18,500.39703369140625
2018-04-19,502.0567932128906
2018-04-20,497.49261474609375
2018-04-23,502.0567932128906
2018-04-24,499.56719970703125
2018-04-25,496.6627502441406
2018-04-26,502.0567932128906
2018-04-30,504.96124267578125
2018-05-01,504.1313781738281
2018-05-02,514.5045166015625
2018-05-03,485.45989990234375
2018-05-04,488.3643493652344
2018-05-07,487.94940185546875
2018-05-08,477.5763244628906
2018-05-09,482.555419921875
2018-05-14,485.45989990234375
2018-05-15,480.8957214355469
2018-05-16,478.40618896484375
2018-05-17,485.45989990234375
2018-05-18,488.3643493652344
2018-05-22,489.19415283203125
2018-05-23,478.40618896484375
2018-05-24,477.161376953125
2018-05-25,477.5763244628906
2018-05-28,476.7464294433594
2018-05-29,472.5972900390625
2018-05-30,468.0331115722656
2018-05-31,475.50164794921875
2018-06-01,475.50164794921875
2018-06-04,475.9166564941406
2018-06-06,477.5763244628906
2018-06-07,478.40618896484375
2018-06-08,478.40618896484375
2018-06-11,471.3524475097656
2018-06-12,472.1822814941406
2018-06-13,477.161376953125
2018-06-14,482.97027587890625
2018-06-15,475.50164794921875
2018-06-18,468.8629150390625
2018-06-19,458.9048156738281
2018-06-20,468.8629150390625
2018-06-21,463.4689636230469
2018-06-22,469.27789306640625
2018-06-25,468.0331115722656
2018-06-26,463.05401611328125
2018-06-27,468.0331115722656
2018-06-28,467.20318603515625
2018-06-29,467.6181640625
2018-07-02,465.5435485839844
2018-07-03,463.8838195800781
2018-07-04,465.9585266113281
2018-07-05,466.3734130859375
2018-07-06,467.20318603515625
2018-07-09,467.20318603515625
2018-07-10,470.1076965332031
2018-07-11,464.7137145996094
2018-07-12,465.5435485839844
2018-07-13,467.20318603515625
2018-07-16,468.8629150390625
2018-07-17,467.20318603515625
2018-07-18,468.8629150390625
2018-07-19,470.9375305175781
2018-07-20,474.2569274902344
2018-07-23,473.0121765136719
2018-07-24,472.5972900390625
2018-07-25,473.42706298828125
2018-07-26,482.555419921875
2018-07-27,480.8957214355469
2018-07-30,484.6299743652344
2018-07-31,491.26873779296875
2018-08-01,489.6090393066406
2018-08-02,484.6299743652344
2018-08-03,480.8957214355469
2018-08-06,479.2360534667969
2018-08-07,487.5344543457031
2018-08-08,490.02398681640625
2018-08-09,492.9284362792969
2018-08-10,426.540771484375
2018-08-13,412.9313049316406
2018-08-14,408.61614990234375
2018-08-15,398.3260192871094
2018-08-16,403.9689636230469
2018-08-17,407.454345703125
2018-08-20,411.10565185546875
2018-08-21,408.1181945800781
2018-08-22,409.1140441894531
2018-08-23,411.7695617675781
2018-08-24,411.2716064453125
2018-08-27,424.881103515625
2018-08-28,421.5616760253906
2018-08-29,420.31695556640625
2018-08-30,413.0972900390625
2018-08-31,420.73187255859375
2018-09-03,426.540771484375
2018-09-04,422.3915710449219
2018-09-05,413.9270935058594
2018-09-06,418.2423095703125
2018-09-07,413.76116943359375
2018-09-10,414.0931396484375
2018-09-11,415.7528076171875
2018-09-12,421.14678955078125
2018-09-13,429.44525146484375
2018-09-14,432.7646179199219
2018-09-17,429.86016845703125
2018-09-18,423.6363525390625
2018-09-19,431.5198974609375
2018-09-20,428.2004699707031
2018-09-21,437.3288269042969
2018-09-24,430.2751159667969
2018-09-25,426.540771484375
2018-09-26,438.98846435546875
2018-09-27,447.7018737792969
2018-09-28,442.307861328125
2018-10-01,451.021240234375
2018-10-02,458.9048156738281
2018-10-03,461.3943176269531
2018-10-04,450.6063232421875
2018-10-05,447.7018737792969
2018-10-08,433.1795654296875
2018-10-09,426.540771484375
2018-10-10,416.9975891113281
2018-10-11,407.6203308105469
2018-10-12,411.6035461425781
2018-10-15,417.4125061035156
2018-10-16,431.1049499511719
2018-10-17,438.98846435546875
2018-10-18,446.0421447753906
2018-10-19,440.6481628417969
2018-10-22,438.15863037109375
2018-10-23,425.2960510253906
2018-10-24,421.14678955078125
2018-10-25,421.5616760253906
2018-10-26,411.4376220703125
2018-10-29,431.5198974609375
2018-10-30,431.5198974609375
2018-10-31,446.87200927734375
2018-11-01,451.4361877441406
2018-11-02,465.1285705566406
2018-11-05,449.7765197753906
2018-11-06,446.0421447753906
2018-11-07,454.34063720703125
2018-11-08,451.4361877441406
2018-11-09,453.9256896972656
2018-11-12,427.37060546875
2018-11-13,415.7528076171875
2018-11-14,429.86016845703125
2018-11-15,433.594482421875
2018-11-16,438.5735778808594
2018-11-19,438.5735778808594
2018-11-20,427.7855529785156
2018-11-21,435.6690979003906
2018-11-22,436.083984375
2018-11-23,435.6690979003906
2018-11-26,439.8183288574219
2018-11-27,435.6690979003906
2018-11-28,454.34063720703125
2018-11-29,468.0331115722656
2018-11-30,450.19140625
2018-12-03,452.2660217285156
2018-12-04,446.87200927734375
2018-12-05,448.1168212890625
2018-12-06,431.5198974609375
2018-12-07,428.2004699707031
2018-12-10,423.2214050292969
2018-12-11,430.69000244140625
2018-12-12,436.91387939453125
2018-12-13,436.083984375
2018-12-14,431.5198974609375
2018-12-17,423.2214050292969
2018-12-18,426.95574951171875
2018-12-19,419.487060546875
2018-12-20,409.9438781738281
2018-12-21,409.1140441894531
2018-12-27,396.66632080078125
2018-12-28,402.9731750488281
2019-01-02,401.6454162597656
2019-01-03,404.9648132324219
2019-01-04,419.487060546875
2019-01-07,430.2751159667969
2019-01-08,423.6363525390625
2019-01-09,434.8392639160156
2019-01-10,438.5735778808594
2019-01-11,434.8392639160156
2019-01-14,434.4243469238281
2019-01-15,430.69000244140625
2019-01-16,433.1795654296875
2019-01-17,436.4989929199219
2019-01-18,438.15863037109375
2019-01-21,441.47802734375
2019-01-22,436.91387939453125
2019-01-23,438.15863037109375
2019-01-24,436.4989929199219
2019-01-25,440.6481628417969
2019-01-28,435.6690979003906
2019-01-29,438.15863037109375
2019-01-30,438.5735778808594
2019-01-31,437.3288269042969
2019-02-01,437.7436828613281
2019-02-04,439.8183288574219
2019-02-05,439.40338134765625
2019-02-06,435.6690979003906
2019-02-07,429.86016845703125
2019-02-08,430.2751159667969
2019-02-11,433.594482421875
2019-02-12,432.7646179199219
2019-02-13,439.40338134765625
2019-02-14,443.1377258300781
2019-02-15,448.9466247558594
2019-02-18,448.1168212890625
2019-02-19,444.7973937988281
2019-02-20,448.1168212890625
2019-02-21,447.28692626953125
2019-02-22,448.1168212890625
2019-02-25,450.19140625
2019-02-26,449.3615417480469
2019-02-27,441.47802734375
2019-02-28,435.25421142578125
2019-03-01,436.4989929199219
2019-03-04,446.87200927734375
2019-03-05,448.5317077636719
2019-03-06,453.9256896972656
2019-03-07,450.6063232421875
2019-03-08,434.0093688964844
2019-03-11,425.2960510253906
2019-03-12,418.6572570800781
2019-03-13,419.07220458984375
2019-03-14,420.31695556640625
2019-03-15,423.2214050292969
2019-03-18,418.6572570800781
2019-03-19,422.80645751953125
2019-03-20,417.827392578125
2019-03-21,414.9229431152344
2019-03-22,414.0931396484375
2019-03-25,403.30511474609375
2019-03-26,402.9731750488281
2019-03-27,402.8072204589844
2019-03-28,408.4501647949219
2019-03-29,410.6077575683594
2019-04-01,413.0972900390625
2019-04-02,417.827392578125
2019-04-03,413.9270935058594
2019-04-04,410.7737121582031
2019-04-05,409.77789306640625
2019-04-08,409.2799987792969
2019-04-09,406.9564208984375
2019-04-10,409.9438781738281
2019-04-11,411.4376220703125
2019-04-12,416.38031005859375
2019-04-15,411.77850341796875
2019-04-16,410.7558288574219
2019-04-17,409.73321533203125
2019-04-23,409.0514831542969
2019-04-24,413.6533203125
2019-04-25,407.5175476074219
2019-04-26,409.0514831542969
2019-04-29,409.0514831542969
2019-04-30,403.2565612792969
2019-05-01,402.5747985839844
2019-05-02,408.8809814453125
2019-05-03,409.0514831542969
2019-05-06,405.6427001953125
2019-05-07,401.89306640625
2019-05-08,407.3470764160156
2019-05-09,417.5733947753906
2019-05-10,430.35626220703125
2019-05-13,412.8011169433594
2019-05-14,415.8689880371094
2019-05-15,414.3350524902344
2019-05-16,423.5386962890625
2019-05-20,423.3682556152344
2019-05-21,425.5839538574219
2019-05-22,429.93017578125
2019-05-23,426.0952453613281
