Date,UNI.MI
2017-02-21,2.024782419204712
2017-02-22,2.017995595932007
2017-02-23,2.0044217109680176
2017-02-24,1.9546502828598022
2017-02-27,2.0293071269989014
2017-02-28,2.0281760692596436
2017-03-01,2.0926523208618164
2017-03-02,2.082472085952759
2017-03-03,2.1322431564331055
2017-03-06,2.1243250370025635
2017-03-07,2.120931625366211
2017-03-08,2.159391164779663
2017-03-09,2.1537349224090576
2017-03-10,2.1401612758636475
2017-03-13,2.1084885597229004
2017-03-14,2.0756850242614746
2017-03-15,2.1492104530334473
2017-03-16,2.1933257579803467
2017-03-17,2.1786208152770996
2017-03-20,2.2329165935516357
2017-03-21,2.1955881118774414
2017-03-22,2.208030939102173
2017-03-23,2.2057688236236572
2017-03-24,2.183145523071289
2017-03-27,2.166177988052368
2017-03-28,2.2035064697265625
2017-03-29,2.2057688236236572
2017-03-30,2.2035064697265625
2017-03-31,2.192194700241089
2017-04-03,2.158259868621826
2017-04-04,2.200112819671631
2017-04-05,2.175227403640747
2017-04-06,2.1774895191192627
2017-04-07,2.1559977531433105
2017-04-10,2.158259868621826
2017-04-11,2.1412923336029053
2017-04-12,2.093783378601074
2017-04-13,2.079078435897827
2017-04-18,2.0281760692596436
2017-04-19,2.088127851486206
2017-04-20,2.111881971359253
2017-04-21,2.1096200942993164
2017-04-24,2.222736120223999
2017-04-25,2.262327194213867
2017-04-26,2.2600643634796143
2017-04-27,2.2578024864196777
2017-04-28,2.3143603801727295
2017-05-02,2.3313281536102295
2017-05-03,2.3471639156341553
2017-05-04,2.4003286361694336
2017-05-05,2.4116404056549072
2017-05-08,2.4387879371643066
2017-05-09,2.44557523727417
2017-05-10,2.391279935836792
2017-05-11,2.3256723880767822
2017-05-12,2.3867549896240234
2017-05-15,2.3630001544952393
2017-05-16,2.33585262298584
2017-05-17,2.2589333057403564
2017-05-18,2.2498841285705566
2017-05-19,2.271376132965088
2017-05-22,2.337693929672241
2017-05-23,2.30216646194458
2017-05-24,2.3613786697387695
2017-05-25,2.3507204055786133
2017-05-26,2.3080878257751465
2017-05-29,2.2145323753356934
2017-05-30,2.2192695140838623
2017-05-31,2.195584297180176
2017-06-01,2.210979700088501
2017-06-02,2.1813738346099854
2017-06-05,2.145846366882324
2017-06-06,2.1363730430603027
2017-06-07,2.1091349124908447
2017-06-08,2.1411097049713135
2017-06-09,2.142293691635132
2017-06-12,2.1636102199554443
2017-06-13,2.2145323753356934
2017-06-14,2.1861112117767334
2017-06-15,2.1387412548065186
2017-06-16,2.119792938232422
2017-06-19,2.149399518966675
2017-06-20,2.137556791305542
2017-06-21,2.1659786701202393
2017-06-22,2.155320405960083
2017-06-23,2.155320405960083
2017-06-26,2.200321674346924
2017-06-27,2.1837422847747803
2017-06-28,2.2382171154022217
2017-06-29,2.2145323753356934
2017-06-30,2.2737443447113037
2017-07-03,2.3945376873016357
2017-07-04,2.3838796615600586
2017-07-05,2.3483521938323975
2017-07-06,2.3684840202331543
2017-07-07,2.3732211589813232
2017-07-10,2.3696682453155518
2017-07-11,2.3720366954803467
2017-07-12,2.380326509475708
2017-07-13,2.3886160850524902
2017-07-14,2.3436152935028076
2017-07-17,2.3436152935028076
2017-07-18,2.309271812438965
2017-07-19,2.30216646194458
2017-07-20,2.289139747619629
2017-07-21,2.293876886367798
2017-07-24,2.3305885791778564
2017-07-25,2.3495359420776367
2017-07-26,2.360194206237793
2017-07-27,2.3507204055786133
2017-07-28,2.3163774013519287
2017-07-31,2.344799041748047
2017-08-01,2.3175618648529053
2017-08-02,2.340062379837036
2017-08-03,2.3495359420776367
2017-08-04,2.4040112495422363
2017-08-07,2.4099326133728027
2017-08-08,2.3791425228118896
2017-08-09,2.3554575443267822
2017-08-10,2.3104562759399414
2017-08-11,2.2595338821411133
2017-08-14,2.2737443447113037
2017-08-16,2.279665946960449
2017-08-17,2.255980968475342
2017-08-18,2.231112003326416
2017-08-21,2.2216382026672363
2017-08-22,2.1967692375183105
2017-08-23,2.1967692375183105
2017-08-24,2.19321608543396
2017-08-25,2.188479423522949
2017-08-28,2.184926748275757
2017-08-29,2.1316356658935547
2017-08-30,2.160057544708252
2017-08-31,2.150583505630493
2017-09-01,2.168347120285034
2017-09-04,2.149399518966675
2017-09-05,2.130451202392578
2017-09-06,2.1209778785705566
2017-09-07,2.1103193759918213
2017-09-08,2.084265947341919
2017-09-11,2.2240068912506104
2017-09-12,2.2429542541503906
2017-09-13,2.2962453365325928
2017-09-14,2.2879557609558105
2017-09-15,2.2500598430633545
2017-09-18,2.2583491802215576
2017-09-19,2.244138717651367
2017-09-20,2.2275590896606445
2017-09-21,2.2263753414154053
2017-09-22,2.2370333671569824
2017-09-25,2.2476913928985596
2017-09-26,2.2595338821411133
2017-09-27,2.279665946960449
2017-09-28,2.2926924228668213
2017-09-29,2.2962453365325928
2017-10-02,2.3163774013519287
2017-10-03,2.3211145401000977
2017-10-04,2.2571651935577393
2017-10-05,2.271376132965088
2017-10-06,2.304534912109375
2017-10-09,2.2974298000335693
2017-10-10,2.251244306564331
2017-10-11,2.3187458515167236
2017-10-12,2.2784817218780518
2017-10-13,2.266639232635498
2017-10-16,2.2832188606262207
2017-10-17,2.2500598430633545
2017-10-18,2.2500598430633545
2017-10-19,2.2926924228668213
2017-10-20,2.3163774013519287
2017-10-23,2.3187458515167236
2017-10-24,2.327035665512085
2017-10-25,2.304534912109375
2017-10-26,2.3459835052490234
2017-10-27,2.2926924228668213
2017-10-30,2.3057191371917725
2017-10-31,2.293876886367798
2017-11-01,2.2974298000335693
2017-11-02,2.279665946960449
2017-11-03,2.2784817218780518
2017-11-06,2.2772974967956543
2017-11-07,2.266639232635498
2017-11-08,2.2074272632598877
2017-11-09,2.1920318603515625
2017-11-10,2.1920318603515625
2017-11-13,2.1482150554656982
2017-11-14,2.1636102199554443
2017-11-15,2.19795298576355
2017-11-16,2.184926748275757
2017-11-17,2.210979700088501
2017-11-20,2.2370333671569824
2017-11-21,2.2097957134246826
2017-11-22,2.1991374492645264
2017-11-23,2.2074272632598877
2017-11-24,2.233480453491211
2017-11-27,2.2074272632598877
2017-11-28,2.2275590896606445
2017-11-29,2.235849142074585
2017-11-30,2.2808499336242676
2017-12-01,2.2192695140838623
2017-12-04,2.269007682800293
2017-12-05,2.2725608348846436
2017-12-06,2.2429542541503906
2017-12-07,2.241770029067993
2017-12-08,2.253612518310547
2017-12-11,2.2701921463012695
2017-12-12,2.279665946960449
2017-12-13,2.2630863189697266
2017-12-14,2.271376132965088
2017-12-15,2.2630863189697266
2017-12-18,2.3187458515167236
2017-12-19,2.286771535873413
2017-12-20,2.2903242111206055
2017-12-21,2.309271812438965
2017-12-22,2.3009819984436035
2017-12-27,2.331772565841675
2017-12-28,2.3282196521759033
2017-12-29,2.3151936531066895
2018-01-02,2.3909850120544434
2018-01-03,2.3696682453155518
2018-01-04,2.41585373878479
2018-01-05,2.4194064140319824
2018-01-08,2.4371700286865234
2018-01-09,2.480987071990967
2018-01-10,2.5330936908721924
2018-01-11,2.567436456680298
2018-01-12,2.5461201667785645
2018-01-15,2.5615158081054688
2018-01-16,2.575726270675659
2018-01-17,2.5686209201812744
2018-01-18,2.575726270675659
2018-01-19,2.575726270675659
2018-01-22,2.576911211013794
2018-01-23,2.569805145263672
2018-01-24,2.5662527084350586
2018-01-25,2.6396756172180176
2018-01-26,2.6574387550354004
2018-01-29,2.6669130325317383
2018-01-30,2.6367149353027344
2018-01-31,2.6296098232269287
2018-02-01,2.5810554027557373
2018-02-02,2.5715818405151367
2018-02-05,2.569213390350342
2018-02-06,2.4803948402404785
2018-02-07,2.530132532119751
2018-02-08,2.456117868423462
2018-02-09,2.4821715354919434
2018-02-12,2.446051836013794
2018-02-13,2.4069721698760986
2018-02-14,2.4223670959472656
2018-02-15,2.470921039581299
2018-02-16,2.4555258750915527
2018-02-19,2.4472360610961914
2018-02-20,2.4655921459198
2018-02-21,2.473881721496582
2018-02-22,2.3886160850524902
2018-02-23,2.4188144207000732
2018-02-26,2.4188144207000732
2018-02-27,2.4093401432037354
2018-02-28,2.4348015785217285
2018-03-01,2.4075639247894287
2018-03-02,2.3264434337615967
2018-03-05,2.2962453365325928
2018-03-06,2.334733486175537
2018-03-07,2.35190486907959
2018-03-08,2.396313428878784
2018-03-09,2.3744053840637207
2018-03-12,2.357825994491577
2018-03-13,2.425920009613037
2018-03-14,2.3661155700683594
2018-03-15,2.3886160850524902
2018-03-16,2.396313428878784
2018-03-19,2.3862481117248535
2018-03-20,2.3998663425445557
2018-03-21,2.3744053840637207
2018-03-22,2.35190486907959
2018-03-23,2.3684840202331543
2018-03-26,2.3288121223449707
2018-03-27,2.352496862411499
2018-03-28,2.3430228233337402
2018-03-29,2.3554575443267822
2018-04-03,2.374997615814209
2018-04-04,2.3637471199035645
2018-04-05,2.398090124130249
2018-04-06,2.385655641555786
2018-04-09,2.4123008251190186
2018-04-10,2.418222188949585
2018-04-11,2.450788974761963
2018-04-12,2.5176987648010254
2018-04-13,2.5135536193847656
2018-04-16,2.5431599617004395
2018-04-17,2.5407910346984863
2018-04-18,2.5461201667785645
2018-04-19,2.5437517166137695
2018-04-20,2.575726270675659
2018-04-23,2.587568759918213
2018-04-24,2.610661745071411
2018-04-25,2.5822396278381348
2018-04-26,2.5940821170806885
2018-04-27,2.6148061752319336
2018-04-30,2.6349382400512695
2018-05-02,2.6580309867858887
2018-05-03,2.6420438289642334
2018-05-04,2.6716504096984863
2018-05-07,2.6752030849456787
2018-05-08,2.5863847732543945
2018-05-09,2.6017799377441406
2018-05-10,2.5585548877716064
2018-05-11,2.5703976154327393
2018-05-14,2.5934901237487793
2018-05-15,2.595266103744507
2018-05-16,2.5105929374694824
2018-05-17,2.549673080444336
2018-05-18,2.488684892654419
2018-05-21,2.4967265129089355
2018-05-22,2.4862101078033447
2018-05-23,2.435483932495117
2018-05-24,2.4088833332061768
2018-05-25,2.387850522994995
2018-05-28,2.3773341178894043
2018-05-29,2.259178638458252
2018-05-30,2.311760902404785
2018-05-31,2.2536110877990723
2018-06-01,2.3346500396728516
2018-06-04,2.2857792377471924
2018-06-05,2.23752760887146
2018-06-06,2.225773811340332
2018-06-07,2.2356715202331543
2018-06-08,2.160200834274292
2018-06-11,2.2498996257781982
2018-06-12,2.231959819793701
2018-06-13,2.2393829822540283
2018-06-14,2.24371337890625
2018-06-15,2.2004103660583496
2018-06-18,2.2096896171569824
2018-06-19,2.223299503326416
2018-06-20,2.2072153091430664
2018-06-21,2.1552515029907227
2018-06-22,2.1929869651794434
2018-06-25,2.058129072189331
2018-06-26,2.0587480068206787
2018-06-27,2.0537989139556885
2018-06-28,2.028435468673706
2018-06-29,2.046994209289551
2018-07-02,2.049468517303467
2018-07-03,2.0921528339385986
2018-07-04,2.1168973445892334
2018-07-05,2.1014320850372314
2018-07-06,2.1410233974456787
2018-07-09,2.1181347370147705
2018-07-10,2.089059591293335
2018-07-11,2.068646192550659
2018-07-12,2.0909159183502197
2018-07-13,2.1063811779022217
2018-07-16,2.1267950534820557
2018-07-17,2.1434977054595947
2018-07-18,2.137930393218994
2018-07-19,2.121227741241455
2018-07-20,2.099576234817505
2018-07-23,2.0909159183502197
2018-07-24,2.1267950534820557
2018-07-25,2.113804578781128
2018-07-26,2.144735097885132
2018-07-27,2.180614709854126
2018-07-30,2.165149688720703
2018-07-31,2.201029062271118
2018-08-01,2.180614709854126
2018-08-02,2.090297222137451
2018-08-03,2.1243207454681396
2018-08-06,2.1069998741149902
2018-08-07,2.139167547225952
2018-08-08,2.119990587234497
2018-08-09,2.0773062705993652
2018-08-10,2.072357177734375
2018-08-13,2.1193718910217285
2018-08-14,2.204740524291992
2018-08-16,2.283923625946045
2018-08-17,2.2331972122192383
2018-08-20,2.1917498111724854
2018-08-21,2.2430946826934814
2018-08-22,2.262890577316284
2018-08-23,2.2529923915863037
2018-08-24,2.269695520401001
2018-08-27,2.277118682861328
2018-08-28,2.2560856342315674
2018-08-29,2.2418572902679443
2018-08-30,2.223299503326416
2018-08-31,2.1991732120513916
2018-09-03,2.2220618724823
2018-09-04,2.2752630710601807
2018-09-05,2.328463315963745
2018-09-06,2.314854145050049
2018-09-07,2.3142354488372803
2018-09-10,2.369910717010498
2018-09-11,2.3371243476867676
2018-09-12,2.3383615016937256
2018-09-13,2.334031105041504
2018-09-14,2.360013008117676
2018-09-17,2.4014601707458496
2018-09-18,2.416306734085083
2018-09-19,2.4144511222839355
2018-09-20,2.4206371307373047
2018-09-21,2.455897808074951
2018-09-24,2.443525791168213
2018-09-25,2.470126152038574
2018-09-26,2.4868288040161133
2018-09-27,2.5060060024261475
2018-09-28,2.3730037212371826
2018-10-01,2.367435932159424
2018-10-02,2.3074309825897217
2018-10-03,2.334031105041504
2018-10-04,2.377952814102173
2018-10-05,2.364962100982666
2018-10-08,2.27093243598938
2018-10-09,2.2529923915863037
2018-10-10,2.2808303833007812
2018-10-11,2.1979358196258545
2018-10-12,2.198554515838623
2018-10-15,2.201029062271118
2018-10-16,2.209071159362793
2018-10-17,2.183089256286621
2018-10-18,2.1750473976135254
2018-10-19,2.19979190826416
2018-10-22,2.1682426929473877
2018-10-23,2.1564888954162598
2018-10-24,2.0977203845977783
2018-10-25,2.1397862434387207
2018-10-26,2.1218466758728027
2018-10-29,2.1966986656188965
2018-10-30,2.1738102436065674
2018-10-31,2.201029062271118
2018-11-01,2.215257167816162
2018-11-02,2.2536110877990723
2018-11-05,2.242476224899292
2018-11-06,2.2443320751190186
2018-11-07,2.24371337890625
2018-11-08,2.247425079345703
2018-11-09,2.2597975730895996
2018-11-12,2.3321752548217773
2018-11-13,2.349496364593506
2018-11-14,2.334031105041504
2018-11-15,2.2659835815429688
2018-11-16,2.2622718811035156
2018-11-19,2.2882535457611084
2018-11-20,2.227010488510132
2018-11-21,2.2041220664978027
2018-11-22,2.1583447456359863
2018-11-23,2.1373116970062256
2018-11-26,2.215257167816162
2018-11-27,2.2331972122192383
2018-11-28,2.234434127807617
2018-11-29,2.2263922691345215
2018-11-30,2.2659835815429688
2018-12-03,2.2894909381866455
2018-12-04,2.2468066215515137
2018-12-05,2.2338156700134277
2018-12-06,2.1527769565582275
2018-12-07,2.2393829822540283
2018-12-10,2.1694796085357666
2018-12-11,2.1540143489837646
2018-12-12,2.185563564300537
2018-12-13,2.212782382965088
2018-12-14,2.196080207824707
2018-12-17,2.1267950534820557
2018-12-18,2.115041971206665
2018-12-19,2.1527769565582275
2018-12-20,2.1360747814178467
2018-12-21,2.089059591293335
2018-12-27,2.089059591293335
2018-12-28,2.1762843132019043
2019-01-02,2.14040470123291
2019-01-03,2.227010488510132
2019-01-04,2.279592990875244
2019-01-07,2.3241333961486816
2019-01-08,2.3179471492767334
2019-01-09,2.350733518600464
2019-01-10,2.3884694576263428
2019-01-11,2.4101204872131348
2019-01-14,2.430534839630127
2019-01-15,2.322277545928955
2019-01-16,2.3742411136627197
2019-01-17,2.412595272064209
2019-01-18,2.434246301651001
2019-01-21,2.449712038040161
2019-01-22,2.4534239768981934
2019-01-23,2.455897808074951
2019-01-24,2.4967265129089355
2019-01-25,2.5493087768554688
2019-01-28,2.5493087768554688
2019-01-29,2.5511648654937744
2019-01-30,2.5326061248779297
2019-01-31,2.473219156265259
2019-02-01,2.471363067626953
2019-02-04,2.5004382133483887
2019-02-05,2.515284538269043
2019-02-06,2.5239455699920654
2019-02-07,2.4620842933654785
2019-02-08,2.329082489013672
2019-02-11,2.361250162124634
2019-02-12,2.4262046813964844
2019-02-13,2.4410510063171387
2019-02-14,2.3760972023010254
2019-02-15,2.457134962081909
2019-02-18,2.450948715209961
2019-02-19,2.4750752449035645
2019-02-20,2.4657959938049316
2019-02-21,2.4620842933654785
2019-02-22,2.475693702697754
2019-02-25,2.4905407428741455
2019-02-26,2.4818801879882812
