Date,TDC.CO
2016-11-18,34.270538330078125
2016-11-21,33.862091064453125
2016-11-22,34.20246124267578
2016-11-23,34.0176887512207
2016-11-25,34.41640853881836
2016-11-28,34.73733139038086
2016-11-29,34.815128326416016
2016-11-30,34.73733139038086
2016-12-01,32.36445617675781
2016-12-02,32.29637908935547
2016-12-05,32.75345230102539
2016-12-06,33.25914764404297
2016-12-07,33.8134651184082
2016-12-08,34.04685974121094
2016-12-09,34.795677185058594
2016-12-12,34.4261360168457
2016-12-13,35.058250427246094
2016-12-14,35.06797790527344
2016-12-15,35.00962829589844
2016-12-16,34.44558334350586
2016-12-19,34.6011848449707
2016-12-20,34.66925811767578
2016-12-21,34.3386116027832
2016-12-22,34.0760383605957
2016-12-23,34.23163604736328
2016-12-27,34.57200622558594
2016-12-28,34.552555084228516
2016-12-29,34.86375427246094
2016-12-30,35.262474060058594
2017-01-03,34.13438415527344
2017-01-04,34.795677185058594
2017-01-05,35.700096130371094
2017-01-06,35.729270935058594
2017-01-09,35.427799224853516
2017-01-10,35.59312057495117
2017-01-11,36.04046630859375
2017-01-12,35.91404342651367
2017-01-13,36.18634033203125
2017-01-17,35.85569381713867
2017-01-18,36.22523880004883
2017-01-19,35.98211669921875
2017-01-20,37.39222717285156
2017-01-23,37.11992645263672
2017-01-24,37.10048294067383
2017-01-25,37.24635314941406
2017-01-26,37.21717834472656
2017-01-27,35.573673248291016
2017-01-30,35.223575592041016
2017-01-31,35.252750396728516
2017-02-01,34.99990463256836
2017-02-02,35.106876373291016
2017-02-03,34.85403060913086
2017-02-06,34.73733139038086
2017-02-07,34.815128326416016
2017-02-08,34.98045349121094
2017-02-09,35.71954345703125
2017-02-10,35.41807174682617
2017-02-13,35.554222106933594
2017-02-14,36.22523880004883
2017-02-15,36.22523880004883
2017-02-16,36.61423873901367
2017-02-17,36.48781204223633
2017-02-21,36.905982971191406
2017-02-22,36.98377990722656
2017-02-23,37.022682189941406
2017-02-24,36.828182220458984
2017-02-27,36.87680435180664
2017-02-28,36.72120666503906
2017-03-01,36.653133392333984
2017-03-02,36.799007415771484
2017-03-03,36.05991744995117
2017-03-06,35.554222106933594
2017-03-07,35.94321823120117
2017-03-08,35.729270935058594
2017-03-09,35.349998474121094
2017-03-10,36.22999954223633
2017-03-13,36.25
2017-03-14,36.09000015258789
2017-03-15,36.08000183105469
2017-03-16,36.36000061035156
2017-03-17,36.939998626708984
2017-03-20,36.83000183105469
2017-03-21,36.63999938964844
2017-03-22,36.36000061035156
2017-03-23,36.33000183105469
2017-03-24,36.790000915527344
2017-03-27,36.400001525878906
2017-03-28,36.470001220703125
2017-03-29,36.119998931884766
2017-03-30,36.220001220703125
2017-03-31,35.959999084472656
2017-04-03,35.779998779296875
2017-04-04,35.650001525878906
2017-04-05,35.900001525878906
2017-04-06,35.54999923706055
2017-04-07,35.29999923706055
2017-04-10,35.68000030517578
2017-04-11,35.869998931884766
2017-04-12,35.779998779296875
2017-04-13,35.779998779296875
2017-04-17,35.779998779296875
2017-04-18,35.83000183105469
2017-04-19,36.0
2017-04-20,36.04999923706055
2017-04-21,35.630001068115234
2017-04-24,36.540000915527344
2017-04-25,37.04999923706055
2017-04-26,37.130001068115234
2017-04-27,37.2400016784668
2017-04-28,36.650001525878906
2017-05-01,36.349998474121094
2017-05-02,36.720001220703125
2017-05-03,36.65999984741211
2017-05-04,36.86000061035156
2017-05-05,38.400001525878906
2017-05-08,38.040000915527344
2017-05-09,37.7599983215332
2017-05-10,37.400001525878906
2017-05-11,37.09000015258789
2017-05-12,37.09000015258789
2017-05-15,37.119998931884766
2017-05-16,37.540000915527344
2017-05-17,36.75
2017-05-18,36.47999954223633
2017-05-19,36.709999084472656
2017-05-22,37.5
2017-05-23,37.75
2017-05-24,38.209999084472656
2017-05-25,38.209999084472656
2017-05-26,38.209999084472656
2017-05-30,38.310001373291016
2017-05-31,39.529998779296875
2017-06-01,39.29999923706055
2017-06-02,39.029998779296875
2017-06-05,39.029998779296875
2017-06-06,38.58000183105469
2017-06-07,38.13999938964844
2017-06-08,37.84000015258789
2017-06-09,37.650001525878906
2017-06-12,37.86000061035156
2017-06-13,37.869998931884766
2017-06-14,38.040000915527344
2017-06-15,37.79999923706055
2017-06-16,38.279998779296875
2017-06-19,38.38999938964844
2017-06-20,39.06999969482422
2017-06-21,38.810001373291016
2017-06-22,38.560001373291016
2017-06-23,38.810001373291016
2017-06-26,39.25
2017-06-27,38.5
2017-06-28,38.09000015258789
2017-06-29,37.97999954223633
2017-06-30,37.86000061035156
2017-07-03,38.02000045776367
2017-07-05,37.83000183105469
2017-07-06,37.369998931884766
2017-07-07,37.34000015258789
2017-07-10,37.5
2017-07-11,37.04999923706055
2017-07-12,37.47999954223633
2017-07-13,37.63999938964844
2017-07-14,37.72999954223633
2017-07-17,37.79999923706055
2017-07-18,38.400001525878906
2017-07-19,38.849998474121094
2017-07-20,38.599998474121094
2017-07-21,38.439998626708984
2017-07-24,38.31999969482422
2017-07-25,38.31999969482422
2017-07-26,38.95000076293945
2017-07-27,39.27000045776367
2017-07-28,38.88999938964844
2017-07-31,38.75
2017-08-01,39.04999923706055
2017-08-02,39.16999816894531
2017-08-03,38.7400016784668
2017-08-04,39.09000015258789
2017-08-07,39.02000045776367
2017-08-08,39.16999816894531
2017-08-09,39.09000015258789
2017-08-10,38.040000915527344
2017-08-11,37.58000183105469
2017-08-14,37.45000076293945
2017-08-15,37.279998779296875
2017-08-16,37.18000030517578
2017-08-17,36.7599983215332
2017-08-18,36.599998474121094
2017-08-21,36.54999923706055
2017-08-22,36.58000183105469
2017-08-23,36.36000061035156
2017-08-24,37.02000045776367
2017-08-25,36.61000061035156
2017-08-28,36.4900016784668
2017-08-29,36.29999923706055
2017-08-30,36.5
2017-08-31,37.220001220703125
2017-09-01,37.16999816894531
2017-09-05,36.439998626708984
2017-09-06,36.220001220703125
2017-09-07,36.060001373291016
2017-09-08,35.72999954223633
2017-09-11,36.310001373291016
2017-09-12,35.93000030517578
2017-09-13,36.16999816894531
2017-09-14,36.20000076293945
2017-09-15,35.619998931884766
2017-09-18,35.90999984741211
2017-09-19,36.09000015258789
2017-09-20,36.13999938964844
2017-09-21,35.540000915527344
2017-09-22,35.54999923706055
2017-09-25,35.650001525878906
2017-09-26,36.0
2017-09-27,36.04999923706055
2017-09-28,36.16999816894531
2017-09-29,36.88999938964844
2017-10-02,36.58000183105469
2017-10-03,36.52000045776367
2017-10-04,36.54999923706055
2017-10-05,36.720001220703125
2017-10-06,36.68000030517578
2017-10-09,37.59000015258789
2017-10-10,37.4900016784668
2017-10-11,37.650001525878906
2017-10-12,39.15999984741211
2017-10-13,38.77000045776367
2017-10-16,38.2400016784668
2017-10-17,38.5
2017-10-18,38.36000061035156
2017-10-19,37.91999816894531
2017-10-20,38.5099983215332
2017-10-23,38.439998626708984
2017-10-24,38.38999938964844
2017-10-25,38.279998779296875
2017-10-26,38.4900016784668
2017-10-27,37.959999084472656
2017-10-30,38.0
2017-10-31,37.77000045776367
2017-11-01,37.349998474121094
2017-11-02,37.11000061035156
2017-11-03,36.68000030517578
2017-11-06,36.91999816894531
2017-11-07,36.349998474121094
2017-11-08,36.83000183105469
2017-11-09,36.720001220703125
2017-11-10,36.93000030517578
2017-11-13,37.709999084472656
2017-11-14,37.7599983215332
2017-11-15,37.97999954223633
2017-11-16,38.2400016784668
2017-11-17,37.7400016784668
2017-11-20,37.4900016784668
2017-11-21,37.0099983215332
2017-11-22,37.470001220703125
2017-11-24,37.209999084472656
2017-11-27,37.099998474121094
2017-11-28,37.08000183105469
2017-11-29,37.63999938964844
2017-11-30,38.060001373291016
2017-12-01,38.36000061035156
2017-12-04,38.279998779296875
2017-12-05,37.869998931884766
2017-12-06,37.81999969482422
2017-12-07,38.43000030517578
2017-12-08,38.29999923706055
2017-12-11,38.119998931884766
2017-12-12,38.25
2017-12-13,38.060001373291016
2017-12-14,38.15999984741211
2017-12-15,38.0
2017-12-18,38.810001373291016
2017-12-19,38.560001373291016
2017-12-20,38.22999954223633
2017-12-21,38.529998779296875
2017-12-22,38.349998474121094
2017-12-27,38.59000015258789
2017-12-28,38.400001525878906
2017-12-29,38.130001068115234
2018-01-02,38.380001068115234
2018-01-03,38.52000045776367
2018-01-04,38.79999923706055
2018-01-05,39.189998626708984
2018-01-08,39.119998931884766
2018-01-09,39.2599983215332
2018-01-10,39.20000076293945
2018-01-11,38.900001525878906
2018-01-12,39.0
2018-01-16,39.7599983215332
2018-01-17,39.689998626708984
2018-01-18,39.66999816894531
2018-01-19,39.349998474121094
2018-01-22,39.72999954223633
2018-01-23,40.0
2018-01-24,39.70000076293945
2018-01-25,39.650001525878906
2018-01-26,40.06999969482422
2018-01-29,40.40999984741211
2018-01-30,39.75
2018-01-31,40.0099983215332
2018-02-01,36.7599983215332
2018-02-02,37.13999938964844
2018-02-05,37.349998474121094
2018-02-06,36.61000061035156
2018-02-07,37.470001220703125
2018-02-08,44.150001525878906
2018-02-09,43.630001068115234
2018-02-12,49.470001220703125
2018-02-13,49.31999969482422
2018-02-14,49.25
2018-02-15,49.25
2018-02-16,49.25
2018-02-20,49.349998474121094
2018-02-21,49.31999969482422
2018-02-22,49.31999969482422
2018-02-23,49.59000015258789
2018-02-26,49.599998474121094
2018-02-27,49.560001373291016
2018-02-28,49.75
2018-03-01,49.75
2018-03-02,49.75
2018-03-05,49.779998779296875
2018-03-06,49.75
2018-03-07,49.720001220703125
2018-03-08,49.7599983215332
2018-03-09,49.779998779296875
2018-03-12,49.720001220703125
2018-03-13,49.709999084472656
2018-03-14,49.75
2018-03-15,49.7400016784668
2018-03-16,49.7400016784668
2018-03-19,49.720001220703125
2018-03-20,49.720001220703125
2018-03-21,49.70000076293945
2018-03-22,49.689998626708984
2018-03-23,49.95000076293945
2018-03-26,49.86000061035156
2018-03-27,49.90999984741211
2018-03-28,50.119998931884766
2018-04-03,49.5
2018-04-04,49.36000061035156
2018-04-05,50.13999938964844
2018-04-06,49.9900016784668
2018-04-09,49.79999923706055
2018-04-10,50.18000030517578
2018-04-11,50.099998474121094
2018-04-12,50.060001373291016
2018-04-13,50.060001373291016
2018-04-16,50.18000030517578
2018-04-17,50.15999984741211
2018-04-18,50.08000183105469
2018-04-19,50.08000183105469
2018-04-20,50.08000183105469
2018-04-23,50.060001373291016
2018-04-24,50.13999938964844
2018-04-25,50.20000076293945
2018-04-26,50.20000076293945
2018-04-30,50.2400016784668
2018-05-01,50.2400016784668
2018-05-02,50.15999984741211
2018-05-03,50.2599983215332
2018-05-04,50.060001373291016
2018-05-07,50.20000076293945
2018-05-08,50.13999938964844
2018-05-09,50.15999984741211
2018-05-14,50.2599983215332
2018-05-15,50.15999984741211
2018-05-16,50.15999984741211
2018-05-17,50.18000030517578
2018-05-18,50.220001220703125
2018-05-22,50.18000030517578
2018-05-23,50.18000030517578
2018-05-24,50.220001220703125
2018-05-25,50.20000076293945
2018-05-29,50.20000076293945
2018-05-30,50.20000076293945
2018-05-31,50.15999984741211
2018-06-01,50.13999938964844
2018-06-04,51.47999954223633
