Date,JMAT.L
2019-05-14,3109.58544921875
2019-05-15,3122.554443359375
2019-05-16,3190.392822265625
2019-05-17,3184.40673828125
2019-05-20,3104.596923828125
2019-05-21,3135.5234375
2019-05-22,3151.4853515625
2019-05-23,3072.67333984375
2019-05-24,3122.554443359375
2019-05-28,3169.44287109375
2019-05-29,3176.42626953125
2019-05-30,3038.754638671875
2019-05-31,3086.64013671875
2019-06-03,3106.59228515625
2019-06-04,3188.39697265625
2019-06-05,3127.542236328125
2019-06-06,3102.2197265625
2019-06-07,3136.145751953125
2019-06-10,3150.115478515625
2019-06-11,3186.036376953125
2019-06-12,3138.1416015625
2019-06-13,3131.156982421875
2019-06-14,3086.25439453125
2019-06-17,3071.287841796875
2019-06-18,3105.2138671875
2019-06-19,3119.182861328125
2019-06-20,3196.015380859375
2019-06-21,3175.060546875
2019-06-24,3183.04345703125
2019-06-25,3189.030029296875
2019-06-26,3236.92578125
2019-06-27,3277.8359375
2019-06-28,3321.740478515625
2019-07-01,3345.68798828125
2019-07-02,3354.66845703125
2019-07-03,3385.601318359375
2019-07-04,3396.576904296875
2019-07-05,3347.68359375
2019-07-08,3327.7275390625
2019-07-09,3307.770751953125
2019-07-10,3277.8359375
2019-07-11,3255.884033203125
2019-07-12,3288.812744140625
2019-07-15,3323.736083984375
2019-07-16,3379.614013671875
2019-07-17,3197.012939453125
2019-07-18,3039.35791015625
2019-07-19,3124.17236328125
2019-07-22,3086.25439453125
2019-07-23,3183.04345703125
2019-07-24,3177.056640625
2019-07-25,3195.017333984375
2019-07-26,3188.03271484375
2019-07-29,3241.914794921875
2019-07-30,3209.98486328125
2019-07-31,3207.9892578125
2019-08-01,3202.999755859375
2019-08-02,3026.3857421875
2019-08-05,2923.611083984375
2019-08-06,2902.656494140625
2019-08-07,2880.703857421875
2019-08-08,2957.5361328125
2019-08-09,2924.608154296875
2019-08-12,2866.73486328125
2019-08-13,2893.676025390625
2019-08-14,2795.889892578125
2019-08-15,2763.959716796875
2019-08-16,2786.90966796875
2019-08-19,2823.828369140625
2019-08-20,2786.90966796875
2019-08-21,2838.795654296875
2019-08-22,2841.7890625
2019-08-23,2799.881103515625
2019-08-27,2826.82177734375
2019-08-28,2824.826171875
2019-08-29,2858.75244140625
2019-08-30,2903.654296875
2019-09-02,2952.546875
2019-09-03,2996.451171875
2019-09-04,3073.283935546875
2019-09-05,3098.22900390625
2019-09-06,3093.239990234375
2019-09-09,3107.20947265625
2019-09-10,3162.08984375
2019-09-11,3206.990966796875
2019-09-12,3162.08984375
2019-09-13,3227.9453125
2019-09-16,3153.108642578125
2019-09-17,3113.196533203125
2019-09-18,3118.18505859375
2019-09-19,3153.108642578125
2019-09-20,3093.239990234375
2019-09-23,3022.39453125
2019-09-24,2978.490966796875
2019-09-25,2973.501708984375
2019-09-26,2987.47119140625
2019-09-27,3011.418701171875
2019-09-30,3050.333251953125
2019-10-01,2973.501708984375
2019-10-02,2868.72998046875
2019-10-03,2823.828369140625
2019-10-04,2843.784912109375
2019-10-07,2861.745849609375
2019-10-08,2803.87255859375
2019-10-09,2832.80859375
2019-10-10,2901.658447265625
2019-10-11,2974.499267578125
2019-10-14,2975.497314453125
2019-10-15,2993.457763671875
2019-10-16,2988.468994140625
2019-10-17,3022.39453125
2019-10-18,2979.488525390625
2019-10-21,2992.460205078125
2019-10-22,3001.440673828125
2019-10-23,3039.35791015625
2019-10-24,3063.304931640625
2019-10-25,3102.2197265625
2019-10-28,3115.192138671875
2019-10-29,3115.192138671875
2019-10-30,3064.3037109375
2019-10-31,3063.304931640625
2019-11-01,3165.083251953125
2019-11-04,3191.02587890625
2019-11-05,3254.886474609375
2019-11-06,3236.92578125
2019-11-07,3263.86669921875
2019-11-08,3211.98046875
2019-11-11,3181.0478515625
2019-11-12,3201.004150390625
2019-11-13,3181.0478515625
2019-11-14,3162.08984375
2019-11-15,3228.943359375
2019-11-18,3158.097900390625
2019-11-19,3193.021484375
2019-11-20,3208.986572265625
2019-11-21,2982.48193359375
2019-11-22,2839.794189453125
2019-11-25,2919.619140625
2019-11-26,3008.42529296875
2019-11-27,2953.54541015625
2019-11-28,2909.882080078125
2019-11-29,2867.97021484375
2019-12-02,2853.999755859375
2019-12-03,2811.08984375
2019-12-04,2822.066650390625
2019-12-05,2781.15283203125
2019-12-06,2800.11279296875
2019-12-09,2785.1435546875
2019-12-10,2786.14208984375
2019-12-11,2804.1044921875
2019-12-12,2853.001708984375
2019-12-13,2874.955078125
2019-12-16,2928.84228515625
2019-12-17,2971.751953125
2019-12-18,3017.655517578125
2019-12-19,3038.611328125
2019-12-20,3058.569091796875
2019-12-23,3073.5380859375
2019-12-24,3071.54248046875
2019-12-27,3078.527587890625
2019-12-30,3020.6494140625
2019-12-31,2989.7138671875
2020-01-02,3025.638427734375
2020-01-03,2984.724609375
2020-01-06,2929.83984375
2020-01-07,2928.84228515625
2020-01-08,2903.894775390625
2020-01-09,2939.819091796875
2020-01-10,2932.833740234375
2020-01-13,2976.74169921875
2020-01-14,2924.850341796875
2020-01-15,2895.91162109375
2020-01-16,2845.018798828125
2020-01-17,2835.039306640625
2020-01-20,2794.125244140625
2020-01-21,2816.079345703125
2020-01-22,2796.12109375
2020-01-23,2755.206787109375
2020-01-24,2786.14208984375
2020-01-27,2654.4189453125
2020-01-28,2686.3515625
2020-01-29,2694.335205078125
2020-01-30,2640.447998046875
2020-01-31,2599.5341796875
2020-02-03,2605.521728515625
2020-02-04,2694.335205078125
2020-02-05,2738.242919921875
2020-02-06,2710.3017578125
2020-02-07,2654.4189453125
2020-02-10,2656.414794921875
2020-02-11,2689.345458984375
2020-02-12,2702.318115234375
2020-02-13,2669.38720703125
2020-02-14,2640.447998046875
2020-02-17,2669.38720703125
2020-02-18,2653.421142578125
2020-02-19,2706.31005859375
2020-02-20,2772.171142578125
2020-02-21,2703.31640625
2020-02-24,2620.490478515625
2020-02-25,2613.50537109375
2020-02-26,2600.532470703125
2020-02-27,2475.794677734375
2020-02-28,2505.73193359375
2020-03-02,2469.807861328125
2020-03-03,2495.7529296875
2020-03-04,2522.696533203125
2020-03-05,2470.80517578125
2020-03-06,2397.9580078125
2020-03-09,2220.331787109375
2020-03-10,2261.245849609375
2020-03-11,2248.27294921875
2020-03-12,2000.7933349609375
2020-03-13,2052.683837890625
2020-03-16,2032.7264404296875
2020-03-17,2111.560546875
2020-03-18,2062.663330078125
2020-03-19,2021.749267578125
2020-03-20,1866.0767822265625
2020-03-23,1848.61328125
2020-03-24,1900.00537109375
2020-03-25,1927.9464111328125
2020-03-26,1896.0135498046875
2020-03-27,1754.8104248046875
2020-03-30,1783.2508544921875
2020-03-31,1794.2275390625
2020-04-01,1731.858642578125
2020-04-02,1689.947021484375
2020-04-03,1679.968017578125
2020-04-06,1782.7518310546875
2020-04-07,1820.6719970703125
2020-04-08,1867.074462890625
2020-04-09,1976.3447265625
2020-04-14,1995.3050537109375
2020-04-15,1856.5965576171875
2020-04-16,1887.0323486328125
2020-04-17,1968.3614501953125
2020-04-20,1960.8770751953125
2020-04-21,1887.0323486328125
2020-04-22,1913.9759521484375
2020-04-23,1970.357421875
2020-04-24,1913.9759521484375
2020-04-27,1957.883544921875
2020-04-28,1987.3216552734375
2020-04-29,2055.678466796875
2020-04-30,1988.3197021484375
2020-05-01,1926.9486083984375
2020-05-04,1905.99267578125
2020-05-05,1920.4622802734375
2020-05-06,1882.0430908203125
2020-05-07,1950.8984375
2020-05-11,1959.8795166015625
2020-05-12,1951.896240234375
2020-05-13,1888.0302734375
2020-05-14,1841.6278076171875
2020-05-15,1915.47265625
2020-05-18,2026.73876953125
2020-05-19,2006.7808837890625
2020-05-20,2017.7578125
2020-05-21,2015.76171875
2020-05-22,2024.7430419921875
2020-05-26,2109.56494140625
2020-05-27,2166.44482421875
2020-05-28,2192.390625
2020-05-29,2108.56689453125
2020-06-01,2086.613037109375
2020-06-02,2159.459716796875
2020-06-03,2274.218505859375
2020-06-04,2244.281494140625
2020-06-05,2256.256103515625
2020-06-08,2257.254150390625
2020-06-09,2175.426025390625
2020-06-10,2186.40283203125
2020-06-11,2038.7138671875
2020-06-12,2085.614990234375
2020-06-15,2084.616943359375
2020-06-16,2160.45751953125
2020-06-17,2139.501708984375
2020-06-18,2137.81591796875
2020-06-19,2128.833740234375
2020-06-22,2123.843505859375
2020-06-23,2155.781005859375
2020-06-24,2070.947021484375
2020-06-25,2061.96484375
2020-06-26,2083.922119140625
2020-06-29,2135.8203125
2020-06-30,2093.902099609375
2020-07-01,2074.939208984375
2020-07-02,2120.849609375
2020-07-03,2085.91796875
2020-07-06,2147.796875
2020-07-07,2136.818359375
2020-07-08,2078.931640625
2020-07-09,2071.945068359375
2020-07-10,2109.87109375
2020-07-13,2202.689208984375
2020-07-14,2233.628662109375
2020-07-15,2322.455078125
2020-07-16,2299.500244140625
2020-07-17,2302.494140625
2020-07-20,2291.515380859375
2020-07-21,2252.591552734375
2020-07-22,2257.58203125
2020-07-23,2253.589599609375
2020-07-24,2285.52734375
2020-07-27,2289.519287109375
2020-07-28,2321.456787109375
2020-07-29,2318.462890625
2020-07-30,2292.513916015625
2020-07-31,2234.626953125
2020-08-03,2297.503662109375
2020-08-04,2298.501708984375
2020-08-05,2393.31640625
2020-08-06,2344.412109375
2020-08-07,2332.434814453125
2020-08-10,2346.407958984375
2020-08-11,2371.35888671875
2020-08-12,2413.27734375
2020-08-13,2376.349609375
2020-08-14,2332.434814453125
2020-08-17,2375.351318359375
2020-08-18,2339.42138671875
2020-08-19,2387.328125
2020-08-20,2313.472412109375
2020-08-21,2290.517578125
2020-08-24,2372.357177734375
2020-08-25,2365.370849609375
2020-08-26,2436.232177734375
2020-08-27,2369.363037109375
2020-08-28,2370.361328125
2020-09-01,2362.376708984375
2020-09-02,2454.19677734375
2020-09-03,2411.281005859375
2020-09-04,2421.26171875
2020-09-07,2519.070556640625
2020-09-08,2553.003662109375
2020-09-09,2602.906005859375
2020-09-10,2600.909912109375
2020-09-11,2599.912109375
2020-09-14,2604.902099609375
2020-09-15,2618.875244140625
2020-09-16,2648.816162109375
2020-09-17,2596.917724609375
2020-09-18,2484.138671875
2020-09-21,2335.429443359375
2020-09-22,2333.43359375
2020-09-23,2364.372802734375
2020-09-24,2305.488037109375
2020-09-25,2278.541015625
2020-09-28,2344.412109375
2020-09-29,2358.384765625
2020-09-30,2352.396240234375
2020-10-01,2385.331787109375
2020-10-02,2420.263427734375
2020-10-05,2450.205078125
2020-10-06,2426.252197265625
2020-10-07,2444.216796875
2020-10-08,2433.23876953125
2020-10-09,2416.271484375
2020-10-12,2409.284912109375
2020-10-13,2381.33984375
2020-10-14,2396.310546875
2020-10-15,2372.357177734375
2020-10-16,2421.26171875
2020-10-19,2376.349609375
2020-10-20,2405.29296875
2020-10-21,2362.376708984375
2020-10-22,2344.412109375
2020-10-23,2370.361328125
2020-10-26,2326.447265625
2020-10-27,2308.482421875
2020-10-28,2193.706787109375
2020-10-29,2151.7890625
2020-10-30,2144.802734375
2020-11-02,2163.765380859375
2020-11-03,2176.740234375
2020-11-04,2195.702880859375
2020-11-05,2216.661865234375
2020-11-06,2251.593994140625
2020-11-09,2350.400634765625
2020-11-10,2451.202880859375
2020-11-11,2440.224853515625
2020-11-12,2430.244384765625
2020-11-13,2485.136962890625
2020-11-16,2599.912109375
2020-11-17,2567.974609375
2020-11-18,2545.019287109375
2020-11-19,2403.296630859375
2020-11-20,2310.478759765625
2020-11-23,2240.615234375
2020-11-24,2256.583984375
2020-11-25,2282.532958984375
2020-11-26,2225.838623046875
2020-11-27,2244.803466796875
2020-11-30,2219.850341796875
2020-12-01,2278.73974609375
2020-12-02,2277.74169921875
2020-12-03,2310.680419921875
2020-12-04,2327.648681640625
2020-12-07,2320.661865234375
2020-12-08,2381.5478515625
2020-12-09,2403.5068359375
2020-12-10,2429.45849609375
2020-12-11,2385.54052734375
2020-12-14,2405.50341796875
2020-12-15,2503.320068359375
2020-12-16,2565.204833984375
2020-12-17,2559.2158203125
2020-12-18,2477.368896484375
2020-12-21,2472.37841796875
2020-12-22,2509.30908203125
2020-12-23,2486.351806640625
2020-12-24,2465.3916015625
2020-12-29,2553.2265625
2020-12-30,2504.318603515625
2020-12-31,2420.47509765625
2021-01-04,2504.318603515625
2021-01-05,2553.2265625
2021-01-06,2691.9677734375
2021-01-07,2658.03125
2021-01-08,2679.990234375
2021-01-11,2641.06298828125
2021-01-12,2726.902587890625
2021-01-13,2695.960205078125
2021-01-14,2781.799560546875
2021-01-15,2742.87255859375
2021-01-18,2756.846435546875
2021-01-19,2731.892822265625
2021-01-20,2910.55908203125
2021-01-21,2949.486328125
2021-01-22,2989.411865234375
2021-01-25,2887.60205078125
2021-01-26,2997.396728515625
2021-01-27,3004.383544921875
2021-01-28,2953.478759765625
2021-01-29,2946.4921875
2021-02-01,2954.476806640625
2021-02-02,2989.411865234375
2021-02-03,3002.3876953125
2021-02-04,3003.38525390625
2021-02-05,2876.6220703125
2021-02-08,2898.581298828125
2021-02-09,2886.60400390625
2021-02-10,2893.5908203125
2021-02-11,2953.478759765625
2021-02-12,2997.396728515625
2021-02-15,3074.2529296875
2021-02-16,3078.24560546875
2021-02-17,3045.30712890625
2021-02-18,3040.31640625
2021-02-19,3122.163330078125
2021-02-22,3158.096435546875
2021-02-23,3107.19140625
2021-02-24,3184.0478515625
2021-02-25,3108.189697265625
2021-02-26,3049.2998046875
2021-03-01,3159.09423828125
2021-03-02,3228.9638671875
2021-03-03,3293.8427734375
2021-03-04,3172.0703125
2021-03-05,3160.092529296875
2021-03-08,3216.986328125
2021-03-09,3214.989990234375
2021-03-10,3197.0234375
2021-03-11,3154.103271484375
2021-03-12,3137.135498046875
2021-03-15,3120.167236328125
2021-03-16,3114.178466796875
2021-03-17,3011.370849609375
2021-03-18,3039.318359375
2021-03-19,2958.4697265625
2021-03-22,2961.4638671875
2021-03-23,2949.486328125
2021-03-24,2996.398681640625
2021-03-25,3021.35205078125
2021-03-26,3025.3447265625
2021-03-29,3049.2998046875
2021-03-30,3086.23046875
2021-03-31,3007.3779296875
2021-04-01,3008.37646484375
2021-04-06,3066.267822265625
2021-04-07,3093.21728515625
2021-04-08,3139.131591796875
2021-04-09,3128.15234375
2021-04-12,3146.11865234375
2021-04-13,3141.1279296875
2021-04-14,3109.1875
2021-04-15,3166.08154296875
2021-04-16,3180.0556640625
2021-04-19,3192.033203125
2021-04-20,3176.0625
2021-04-21,3181.053466796875
2021-04-22,3259.905517578125
2021-04-23,3287.853515625
2021-04-26,3290.84814453125
2021-04-27,3293.8427734375
2021-04-28,3288.85205078125
2021-04-29,3220.978515625
2021-04-30,3243.935791015625
2021-05-04,3225.969482421875
2021-05-05,3271.883544921875
2021-05-06,3258.907958984375
2021-05-07,3266.89306640625
2021-05-10,3233.954345703125
2021-05-11,3218.982666015625
2021-05-12,3232.95654296875
2021-05-13,3228.9638671875
2021-05-14,3235.951171875
2021-05-17,3199.01953125
2021-05-18,3213.991943359375
2021-05-19,3180.0556640625
2021-05-20,3200.017822265625
2021-05-21,3162.088623046875
2021-05-24,3194.029296875
2021-05-25,3175.064697265625
2021-05-26,3144.12255859375
2021-05-27,3032.331298828125
2021-05-28,3040.31640625
2021-06-01,3122.163330078125
2021-06-02,3066.267822265625
2021-06-03,3137.135498046875
2021-06-04,3184.0478515625
2021-06-07,3188.040283203125
2021-06-08,3194.029296875
2021-06-09,3139.131591796875
2021-06-10,3148.615478515625
2021-06-11,3131.64453125
2021-06-14,3072.745361328125
2021-06-15,3133.64111328125
2021-06-16,3191.5419921875
2021-06-17,3132.642822265625
2021-06-18,3012.847412109375
2021-06-21,3058.769287109375
2021-06-22,3094.70751953125
2021-06-23,3087.7197265625
2021-06-24,3092.7109375
2021-06-25,3076.73828125
2021-06-28,3015.8427734375
2021-06-29,3091.71240234375
2021-06-30,3067.75390625
2021-07-01,3141.62744140625
2021-07-02,3096.7041015625
2021-07-05,3085.722900390625
2021-07-06,3030.816650390625
2021-07-07,3089.71630859375
2021-07-08,3088.7177734375
2021-07-09,3156.60205078125
2021-07-12,3141.62744140625
2021-07-13,3162.591552734375
2021-07-14,3112.6767578125
2021-07-15,3121.66162109375
2021-07-16,3115.671875
2021-07-19,2992.882080078125
2021-07-20,3011.84912109375
2021-07-21,3053.777587890625
2021-07-22,3047.7880859375
2021-07-23,3070.7490234375
2021-07-26,3030.816650390625
2021-07-27,3006.858154296875
2021-07-28,3012.847412109375
2021-07-29,2944.964111328125
2021-07-30,2966.926025390625
2021-08-02,2956.943115234375
2021-08-03,2976.909423828125
2021-08-04,2932.984375
2021-08-05,2940.970458984375
2021-08-06,2936.977783203125
2021-08-09,2931.98583984375
2021-08-10,2998.871337890625
2021-08-11,3059.767578125
2021-08-12,3071.7470703125
2021-08-13,3050.782958984375
2021-08-16,3011.84912109375
2021-08-17,2946.96044921875
2021-08-18,2992.882080078125
2021-08-19,2971.91748046875
2021-08-20,2971.91748046875
2021-08-23,2989.88671875
2021-08-24,3024.826904296875
2021-08-25,3028.820068359375
2021-08-26,2993.8798828125
2021-08-27,2987.890625
2021-08-31,2933.982666015625
2021-09-01,2906.030029296875
2021-09-02,2918.010009765625
2021-09-03,2895.04931640625
2021-09-06,2931.98583984375
2021-09-07,2896.047607421875
2021-09-08,2862.105712890625
2021-09-09,2831.158447265625
2021-09-10,2812.19091796875
2021-09-13,2851.124267578125
2021-09-14,2758.282958984375
2021-09-15,2682.41259765625
2021-09-16,2695.390625
2021-09-17,2673.42822265625
2021-09-20,2621.5166015625
2021-09-21,2665.44140625
2021-09-22,2724.3408203125
2021-09-23,2742.310546875
2021-09-24,2757.28466796875
2021-09-27,2703.377197265625
2021-09-28,2676.42333984375
2021-09-29,2653.462158203125
2021-09-30,2680.416259765625
2021-10-01,2645.47607421875
2021-10-04,2605.544189453125
2021-10-05,2593.56494140625
2021-10-06,2513.701416015625
2021-10-07,2609.53759765625
2021-10-08,2621.5166015625
2021-10-11,2643.479736328125
2021-10-12,2606.54248046875
2021-10-13,2701.380126953125
2021-10-14,2747.302001953125
2021-10-15,2721.345947265625
2021-10-18,2686.406005859375
2021-10-19,2655.459228515625
2021-10-20,2686.406005859375
2021-10-21,2678.419921875
2021-10-22,2695.390625
2021-10-25,2712.36181640625
2021-10-26,2687.404296875
2021-10-27,2703.377197265625
2021-10-28,2733.325439453125
2021-10-29,2728.334228515625
2021-11-01,2748.300048828125
2021-11-02,2683.4111328125
2021-11-03,2721.345947265625
2021-11-04,2721.345947265625
2021-11-05,2713.35986328125
2021-11-08,2727.335693359375
2021-11-09,2721.345947265625
2021-11-10,2758.282958984375
2021-11-11,2232.1826171875
2021-11-12,2269.1201171875
2021-11-15,2324.025390625
2021-11-16,2328.018798828125
2021-11-17,2281.09912109375
2021-11-18,2252.1484375
2021-11-19,2230.186279296875
2021-11-22,2231.184326171875
2021-11-23,2178.275146484375
2021-11-24,2131.355224609375
2021-11-25,2131.355224609375
2021-11-26,2062.472900390625
2021-11-29,2129.3583984375
2021-11-30,2092.421630859375
2021-12-01,2080.4423828125
2021-12-02,2035.7337646484375
2021-12-03,2039.7275390625
2021-12-06,2058.697021484375
2021-12-07,2103.625
2021-12-08,2087.650634765625
2021-12-09,2059.6953125
2021-12-10,2041.7244873046875
2021-12-13,1996.2972412109375
2021-12-14,1977.82666015625
2021-12-15,1955.862060546875
2021-12-16,1988.809326171875
2021-12-17,1959.3563232421875
2021-12-20,1927.906982421875
2021-12-21,1980.322998046875
2021-12-22,1979.8236083984375
2021-12-23,2042.72265625
2021-12-24,2043.7210693359375
2021-12-29,2030.7418212890625
2021-12-30,2074.67138671875
2021-12-31,2042.72265625
2022-01-04,2064.68701171875
2022-01-05,2062.690673828125
2022-01-06,2043.7210693359375
2022-01-07,2068.680908203125
2022-01-10,2049.71142578125
2022-01-11,2037.730712890625
2022-01-12,1960.354736328125
2022-01-13,1986.313232421875
2022-01-14,1961.852294921875
2022-01-17,1946.8765869140625
2022-01-18,1935.394775390625
2022-01-19,2002.7867431640625
2022-01-20,2012.770751953125
2022-01-21,1976.828369140625
2022-01-24,1868.502197265625
2022-01-25,1850.031982421875
2022-01-26,1905.443115234375
2022-01-27,1902.947021484375
2022-01-28,1892.9630126953125
2022-01-31,1936.8924560546875
2022-02-01,1888.4700927734375
2022-02-02,1895.958251953125
2022-02-03,1838.55029296875
2022-02-04,1778.1470947265625
2022-02-07,1781.1422119140625
2022-02-08,1758.6783447265625
2022-02-09,1780.14404296875
2022-02-10,1801.609619140625
2022-02-11,1776.649658203125
2022-02-14,1762.6719970703125
2022-02-15,1810.59521484375
2022-02-16,1817.583984375
2022-02-17,1769.6607666015625
2022-02-18,1791.1263427734375
2022-02-21,1770.1597900390625
2022-02-22,1787.6318359375
2022-02-23,1777.64794921875
2022-02-24,1718.2431640625
2022-02-25,1772.656005859375
2022-02-28,1879.983642578125
2022-03-01,1810.59521484375
2022-03-02,1842.044677734375
2022-03-03,1800.1119384765625
2022-03-04,1748.694580078125
2022-03-07,1757.180908203125
2022-03-08,1764.6689453125
2022-03-09,1868.003173828125
2022-03-10,1882.9791259765625
2022-03-11,1882.9791259765625
2022-03-14,1885.9742431640625
2022-03-15,1847.0364990234375
2022-03-16,1884.9757080078125
2022-03-17,1891.4654541015625
2022-03-18,1913.43017578125
2022-03-21,1881.4814453125
2022-03-22,1886.972412109375
2022-03-23,1883.977294921875
2022-03-24,1851.5294189453125
2022-03-25,1830.06396484375
2022-03-28,1838.051025390625
2022-03-29,1849.033447265625
2022-03-30,1869.500732421875
2022-03-31,1875.4908447265625
2022-04-01,1873.9932861328125
2022-04-04,1928.9053955078125
2022-04-05,1945.8780517578125
2022-04-06,1891.9644775390625
2022-04-07,1891.4654541015625
2022-04-08,1961.852294921875
2022-04-11,1864.0093994140625
2022-04-12,1901.948486328125
2022-04-13,1869.00146484375
2022-04-14,1898.4541015625
2022-04-19,1910.934326171875
2022-04-20,1936.3931884765625
2022-04-21,1914.927734375
2022-04-22,1898.4541015625
2022-04-25,1833.558349609375
2022-04-26,1808.598388671875
2022-04-27,1851.5294189453125
2022-04-28,1868.502197265625
2022-04-29,2221.43603515625
2022-05-03,2221.43603515625
2022-05-04,2303.3046875
2022-05-05,2267.3623046875
2022-05-06,2294.319091796875
2022-05-09,2274.350830078125
2022-05-10,2305.30126953125
2022-05-11,2351.227783203125
2022-05-12,2262.370361328125
2022-05-13,2349.23095703125
2022-05-16,2349.23095703125
2022-05-17,2346.235595703125
2022-05-18,2332.25830078125
2022-05-19,2322.274169921875
2022-05-20,2356.219482421875
2022-05-23,2300.3095703125
2022-05-24,2298.312255859375
2022-05-25,2347.234130859375
2022-05-26,2262.370361328125
2022-05-27,2109.615234375
2022-05-30,2127.586669921875
2022-05-31,2106.6201171875
2022-06-01,2096.636474609375
2022-06-06,2074.67138671875
2022-06-07,2071.67626953125
2022-06-08,2122.594482421875
2022-06-09,2042.252685546875
2022-06-10,2036.2606201171875
2022-06-13,2027.2728271484375
2022-06-14,1985.8284912109375
2022-06-15,2051.240478515625
2022-06-16,1994.81640625
2022-06-17,1993.318359375
2022-06-20,2037.2593994140625
2022-06-21,2043.251220703125
2022-06-22,1965.35595703125
2022-06-23,1944.883544921875
2022-06-24,1982.8326416015625
2022-06-27,2022.279541015625
2022-06-28,2029.2701416015625
2022-06-29,1980.8353271484375
2022-06-30,1922.9132080078125
2022-07-01,1874.4781494140625
2022-07-04,1899.4447021484375
2022-07-05,1816.056884765625
2022-07-06,1871.4822998046875
2022-07-07,1893.9521484375
2022-07-08,1922.9132080078125
2022-07-11,1877.47412109375
2022-07-12,1882.4674072265625
2022-07-13,2097.1787109375
2022-07-14,2049.2431640625
2022-07-15,2053.238037109375
2022-07-18,2084.196533203125
2022-07-19,2093.183837890625
2022-07-20,2117.15185546875
2022-07-21,2118.150146484375
2022-07-22,2115.154541015625
2022-07-25,2092.185546875
2022-07-26,2077.205322265625
2022-07-27,2051.240478515625
2022-07-28,2105.167724609375
2022-07-29,2134.129150390625
2022-08-01,2132.1318359375
2022-08-02,2185.060302734375
2022-08-03,2177.0712890625
2022-08-04,2157.09814453125
2022-08-05,2151.1064453125
2022-08-08,2164.0888671875
2022-08-09,2159.095458984375
2022-08-10,2234.9931640625
2022-08-11,2209.0283203125
2022-08-12,2192.051025390625
2022-08-15,2243.98095703125
2022-08-16,2276.936767578125
2022-08-17,2170.080810546875
2022-08-18,2207.03125
2022-08-19,2160.093994140625
2022-08-22,2090.18798828125
2022-08-23,2091.186767578125
2022-08-24,2092.185546875
2022-08-25,2085.194580078125
2022-08-26,2048.244873046875
2022-08-30,2038.258056640625
2022-08-31,2012.29296875
2022-09-01,1941.38818359375
2022-09-02,1995.81494140625
2022-09-05,1928.9049072265625
2022-09-06,1931.90087890625
2022-09-07,1957.3668212890625
2022-09-08,1951.3748779296875
2022-09-09,2005.3023681640625
2022-09-12,2052.239013671875
2022-09-13,2014.2904052734375
2022-09-14,1941.38818359375
2022-09-15,1985.3291015625
2022-09-16,1981.3345947265625
2022-09-20,1962.3599853515625
2022-09-21,1902.4405517578125
2022-09-22,1887.460693359375
2022-09-23,1814.5589599609375
2022-09-26,1852.5078125
2022-09-27,1822.0487060546875
2022-09-28,1858.4998779296875
2022-09-29,1819.052978515625
2022-09-30,1830.0379638671875
2022-10-03,1869.984375
2022-10-04,1924.4110107421875
2022-10-05,1879.970947265625
2022-10-06,1888.958740234375
2022-10-07,1843.52001953125
2022-10-10,1861.4957275390625
2022-10-11,1813.5601806640625
2022-10-12,1781.6031494140625
2022-10-13,1812.561767578125
2022-10-14,1818.553466796875
2022-10-17,1892.4539794921875
2022-10-18,1904.937255859375
2022-10-19,1884.4647216796875
2022-10-20,1908.9320068359375
2022-10-21,1911.927978515625
2022-10-24,1947.38037109375
2022-10-25,1936.3951416015625
2022-10-26,2016.2874755859375
2022-10-27,1971.3480224609375
2022-10-28,1951.3748779296875
2022-10-31,1931.90087890625
2022-11-01,1957.3668212890625
2022-11-02,1947.38037109375
2022-11-03,1923.41259765625
2022-11-04,2010.2955322265625
2022-11-07,2019.2835693359375
2022-11-08,2065.221435546875
2022-11-09,2043.251220703125
2022-11-10,2134.129150390625
2022-11-11,2184.061767578125
2022-11-14,2150.107666015625
2022-11-15,2107.165283203125
2022-11-16,2019.2835693359375
2022-11-17,2024.27685546875
2022-11-18,2028.271484375
2022-11-21,2021.2808837890625
2022-11-22,2030.268798828125
2022-11-23,2102.171630859375
2022-11-24,2139.122314453125
2022-11-25,2088.190673828125
2022-11-28,2125.14111328125
2022-11-29,2134.129150390625
2022-11-30,2086.193359375
2022-12-01,2084.196533203125
2022-12-02,2115.154541015625
2022-12-05,2116.1533203125
2022-12-06,2131.13330078125
2022-12-07,2066.22021484375
2022-12-08,2045.4661865234375
2022-12-09,2069.436279296875
2022-12-12,2045.4661865234375
2022-12-13,2089.41162109375
2022-12-14,2102.395263671875
2022-12-15,2099.399169921875
2022-12-16,2080.4228515625
2022-12-19,2112.38330078125
2022-12-20,2137.352294921875
2022-12-21,2136.353515625
2022-12-22,2092.407958984375
2022-12-23,2103.39453125
2022-12-28,2086.415283203125
2022-12-29,2100.398193359375
2022-12-30,2124.368408203125
2023-01-03,2116.378173828125
2023-01-04,2150.336181640625
2023-01-05,2128.363525390625
2023-01-06,2179.30029296875
2023-01-09,2185.292724609375
2023-01-10,2185.292724609375
2023-01-11,2202.271728515625
2023-01-12,2181.297607421875
2023-01-13,2215.255859375
2023-01-16,2187.29052734375
2023-01-17,2196.279296875
2023-01-18,2194.28173828125
2023-01-19,2137.352294921875
2023-01-20,2132.358642578125
2023-01-23,2145.34228515625
2023-01-24,2135.354736328125
2023-01-25,2135.354736328125
