Date,NG.L
2019-04-25,828.5084838867188
2019-04-26,833.791259765625
2019-04-29,831.2991943359375
2019-04-30,833.3925170898438
2019-05-01,824.5213623046875
2019-05-02,820.5343017578125
2019-05-03,826.4151000976562
2019-05-07,831.7977294921875
2019-05-08,821.33154296875
2019-05-09,822.3284912109375
2019-05-10,832.7944946289062
2019-05-13,846.8488159179688
2019-05-14,847.5464477539062
2019-05-15,840.0707397460938
2019-05-16,811.8624877929688
2019-05-17,815.45068359375
2019-05-20,815.15185546875
2019-05-21,812.5602416992188
2019-05-22,810.9653930664062
2019-05-23,803.3899536132812
2019-05-24,813.95556640625
2019-05-28,809.4702758789062
2019-05-29,813.1580810546875
2019-05-30,775.7538452148438
2019-05-31,790.5111694335938
2019-06-03,791.9071044921875
2019-06-04,780.7393798828125
2019-06-05,798.3883056640625
2019-06-06,812.9462890625
2019-06-07,820.5242919921875
2019-06-10,814.5416259765625
2019-06-11,813.7439575195312
2019-06-12,820.424560546875
2019-06-13,816.1368408203125
2019-06-14,830.9940185546875
2019-06-17,826.8060302734375
2019-06-18,838.4723510742188
2019-06-19,831.7916259765625
2019-06-20,840.067626953125
2019-06-21,844.654296875
2019-06-24,843.4578857421875
2019-06-25,836.677490234375
2019-06-26,827.8031616210938
2019-06-27,830.69482421875
2019-06-28,833.3870239257812
2019-07-01,836.677490234375
2019-07-02,860.2094116210938
2019-07-03,864.4968872070312
2019-07-04,862.502685546875
2019-07-05,851.6340942382812
2019-07-08,847.246826171875
2019-07-09,851.83349609375
2019-07-10,851.4346923828125
2019-07-11,838.073486328125
2019-07-12,836.0792236328125
2019-07-15,835.4810180664062
2019-07-16,827.6038208007812
2019-07-17,827.6038208007812
2019-07-18,829.59814453125
2019-07-19,832.389892578125
2019-07-22,831.0936889648438
2019-07-23,839.5691528320312
2019-07-24,838.27294921875
2019-07-25,837.8740844726562
2019-07-26,843.9564208984375
2019-07-29,854.1268920898438
2019-07-30,849.4405517578125
2019-07-31,841.8624877929688
2019-08-01,853.5286254882812
2019-08-02,854.1268920898438
2019-08-05,839.5691528320312
2019-08-06,828.600830078125
2019-08-07,840.6659545898438
2019-08-08,844.2554931640625
2019-08-09,847.3466796875
2019-08-12,844.9534912109375
2019-08-13,834.683349609375
2019-08-14,840.3668212890625
2019-08-15,848.5431518554688
2019-08-16,855.2237548828125
2019-08-19,865.3944091796875
2019-08-20,847.84521484375
2019-08-21,854.02734375
2019-08-22,845.352294921875
2019-08-23,850.5374755859375
2019-08-27,851.6340942382812
2019-08-28,852.1327514648438
2019-08-29,851.3351440429688
2019-08-30,856.0215454101562
2019-09-02,858.41455078125
2019-09-03,866.5908813476562
2019-09-04,864.1978149414062
2019-09-05,842.859619140625
2019-09-06,838.572021484375
2019-09-09,817.6326293945312
2019-09-10,814.0430297851562
2019-09-11,823.7150268554688
2019-09-12,829.4982299804688
2019-09-13,826.1080932617188
2019-09-16,830.4952392578125
2019-09-17,841.0647583007812
2019-09-18,844.1558227539062
2019-09-19,848.7425537109375
2019-09-20,849.0416870117188
2019-09-23,857.8162231445312
2019-09-24,865.3944091796875
2019-09-25,860.8076171875
2019-09-26,884.4390869140625
2019-09-27,880.4508666992188
2019-09-30,879.35400390625
2019-10-01,880.5504150390625
2019-10-02,861.8046875
2019-10-03,856.12109375
2019-10-04,867.5879516601562
2019-10-07,877.0604858398438
2019-10-08,877.9580688476562
2019-10-09,876.6617431640625
2019-10-10,868.2859497070312
2019-10-11,889.0259399414062
2019-10-14,881.2484130859375
2019-10-15,890.92041015625
2019-10-16,892.71533203125
2019-10-17,896.4046020507812
2019-10-18,897.4016723632812
2019-10-21,894.9088745117188
2019-10-22,908.07080078125
2019-10-23,919.53759765625
2019-10-24,923.1270751953125
2019-10-25,901.2904052734375
2019-10-28,897.9999389648438
2019-10-29,891.9176025390625
2019-10-30,899.2962036132812
2019-10-31,898.6979370117188
2019-11-01,897.800537109375
2019-11-04,894.4103393554688
2019-11-05,888.4276123046875
2019-11-06,895.2080688476562
2019-11-07,883.7411499023438
2019-11-08,887.330810546875
2019-11-11,884.23974609375
2019-11-12,884.8379516601562
2019-11-13,889.1255493164062
2019-11-14,891.3194580078125
2019-11-15,892.515869140625
2019-11-18,904.18212890625
2019-11-19,896.205078125
2019-11-20,890.521484375
2019-11-21,885.5360107421875
2019-11-22,895.9059448242188
2019-11-25,907.7716064453125
2019-11-26,907.2730712890625
2019-11-27,919.8367309570312
2019-11-28,893.5607299804688
2019-11-29,887.2778930664062
2019-12-02,876.4075927734375
2019-12-03,875.6097412109375
2019-12-04,875.9088134765625
2019-12-05,880.2969360351562
2019-12-06,890.1700439453125
2019-12-09,888.3748168945312
2019-12-10,888.2750854492188
2019-12-11,894.5579833984375
2019-12-12,885.5823974609375
2019-12-13,925.5732421875
2019-12-16,930.4600219726562
2019-12-17,946.615966796875
2019-12-18,946.7156982421875
2019-12-19,950.1063842773438
2019-12-20,959.3809814453125
2019-12-23,963.071044921875
2019-12-24,956.5886840820312
2019-12-27,958.6829833984375
2019-12-30,950.904296875
2019-12-31,941.7293701171875
2020-01-02,947.8126831054688
2020-01-03,948.2114868164062
2020-01-06,943.723876953125
2020-01-07,940.0338134765625
2020-01-08,937.3411865234375
2020-01-09,933.950439453125
2020-01-10,932.4546508789062
2020-01-13,938.7373657226562
2020-01-14,935.945068359375
2020-01-15,953.995849609375
2020-01-16,957.6857299804688
2020-01-17,974.0410766601562
2020-01-20,984.7118530273438
2020-01-21,984.6121826171875
2020-01-22,992.3909912109375
2020-01-23,991.4933471679688
2020-01-24,1011.6384887695312
2020-01-27,1003.6602783203125
2020-01-28,1016.0263061523438
2020-01-29,1019.018310546875
2020-01-30,1013.6329956054688
2020-01-31,1003.0618286132812
2020-02-03,1006.2531127929688
2020-02-04,1007.0508422851562
2020-02-05,1018.2205810546875
2020-02-06,1025.201416015625
2020-02-07,1020.0155029296875
2020-02-10,1021.4115600585938
2020-02-11,1027.19580078125
2020-02-12,1025.400634765625
2020-02-13,1016.6248168945312
2020-02-14,1037.168701171875
2020-02-17,1041.9556884765625
2020-02-18,1050.931396484375
2020-02-19,1064.4940185546875
2020-02-20,1054.122314453125
2020-02-21,1060.9041748046875
2020-02-24,1041.7562255859375
2020-02-25,1031.7833251953125
2020-02-26,1045.346435546875
2020-02-27,1036.9693603515625
2020-02-28,980.1244506835938
2020-03-02,1003.4608154296875
2020-03-03,1010.6411743164062
2020-03-04,1047.1414794921875
2020-03-05,1051.3299560546875
2020-03-06,1012.4361572265625
2020-03-09,974.6393432617188
2020-03-10,930.6594848632812
2020-03-11,922.6812133789062
2020-03-12,833.3251342773438
2020-03-13,858.0576171875
2020-03-16,861.4483642578125
2020-03-17,945.9177856445312
2020-03-18,945.2197875976562
2020-03-19,912.3095703125
2020-03-20,875.0114135742188
2020-03-23,797.5228271484375
2020-03-24,839.0097045898438
2020-03-25,902.6358642578125
2020-03-26,939.1363525390625
2020-03-27,934.4490356445312
2020-03-30,951.50244140625
2020-03-31,944.02294921875
2020-04-01,909.1182861328125
2020-04-02,868.6287841796875
2020-04-03,839.5081787109375
2020-04-06,863.6423950195312
2020-04-07,854.2680053710938
2020-04-08,869.8255004882812
2020-04-09,905.7275390625
2020-04-14,895.3558959960938
2020-04-15,885.3829956054688
2020-04-16,895.5552368164062
2020-04-17,901.7384643554688
2020-04-20,905.528076171875
2020-04-21,892.9622802734375
2020-04-22,937.0419921875
2020-04-23,932.4546508789062
2020-04-24,936.6431274414062
2020-04-27,940.0338134765625
2020-04-28,944.621337890625
2020-04-29,941.8289184570312
2020-04-30,931.2578125
2020-05-01,927.4681396484375
2020-05-04,936.4437255859375
2020-05-05,940.63232421875
2020-05-06,936.4437255859375
2020-05-07,918.6922607421875
2020-05-11,923.0801391601562
2020-05-12,939.83447265625
2020-05-13,940.2333984375
2020-05-14,903.7330322265625
2020-05-15,914.3040161132812
2020-05-18,930.8589477539062
2020-05-19,911.312255859375
2020-05-20,915.7003173828125
2020-05-21,906.5252685546875
2020-05-22,878.2026977539062
2020-05-26,889.5716552734375
2020-05-27,899.54443359375
2020-05-28,924.6758422851562
2020-05-29,923.4791259765625
2020-06-01,926.6703491210938
2020-06-02,935.6458129882812
2020-06-03,958.5831298828125
2020-06-04,941.2305908203125
2020-06-05,916.0991821289062
2020-06-08,937.241455078125
2020-06-09,923.4791259765625
2020-06-10,930.8589477539062
2020-06-11,903.3340454101562
2020-06-12,913.7056884765625
2020-06-15,912.5089111328125
2020-06-16,931.0584106445312
2020-06-17,948.6104736328125
2020-06-18,946.8154296875
2020-06-19,970.7500610351562
2020-06-22,970.35107421875
2020-06-23,977.3320922851562
2020-06-24,958.1842041015625
2020-06-25,970.550537109375
2020-06-26,963.7691650390625
2020-06-29,975.1380615234375
2020-06-30,986.5070190429688
2020-07-01,988.3021240234375
2020-07-02,936.921142578125
2020-07-03,919.9625244140625
2020-07-06,914.974609375
2020-07-07,890.8333740234375
2020-07-08,897.0182495117188
2020-07-09,847.9375610351562
2020-07-10,868.8866577148438
2020-07-13,867.8890380859375
2020-07-14,876.8672485351562
2020-07-15,869.086181640625
2020-07-16,875.2711181640625
2020-07-17,889.4365844726562
2020-07-20,894.0255126953125
2020-07-21,900.8089599609375
2020-07-22,900.6094360351562
2020-07-23,903.4026489257812
2020-07-24,900.8089599609375
2020-07-27,898.015869140625
2020-07-28,913.577880859375
2020-07-29,916.9697265625
2020-07-30,893.62646484375
2020-07-31,898.2152709960938
2020-08-03,916.57080078125
2020-08-04,920.7605590820312
2020-08-05,905.1984252929688
2020-08-06,895.8212280273438
2020-08-07,901.806640625
2020-08-10,899.6118774414062
2020-08-11,885.6458740234375
2020-08-12,921.9575805664062
2020-08-13,902.006103515625
2020-08-14,889.6361694335938
2020-08-17,887.4415283203125
2020-08-18,869.086181640625
2020-08-19,870.8818359375
2020-08-20,872.4778442382812
2020-08-21,874.4729614257812
2020-08-24,885.4463500976562
2020-08-25,871.2808227539062
2020-08-26,857.913330078125
2020-08-27,850.730712890625
2020-08-28,841.1541748046875
2020-09-01,831.5773315429688
2020-09-02,861.5045776367188
2020-09-03,850.730712890625
2020-09-04,831.3779296875
2020-09-07,860.1080932617188
2020-09-08,849.3341674804688
2020-09-09,857.115234375
2020-09-10,847.9375610351562
2020-09-11,852.1273803710938
2020-09-14,847.339111328125
2020-09-15,855.3196411132812
2020-09-16,850.3318481445312
2020-09-17,839.158935546875
2020-09-18,846.1419677734375
2020-09-21,833.1734619140625
2020-09-22,834.3707275390625
2020-09-23,847.9375610351562
2020-09-24,836.1661987304688
2020-09-25,852.5263671875
2020-09-28,849.3341674804688
2020-09-29,882.8526000976562
2020-09-30,887.64111328125
2020-10-01,907.7919311523438
2020-10-02,924.3517456054688
2020-10-05,918.7653198242188
2020-10-06,917.5682373046875
2020-10-07,929.7387084960938
2020-10-08,939.3153686523438
2020-10-09,932.7313842773438
2020-10-12,940.512451171875
2020-10-13,935.3250732421875
2020-10-14,938.9163818359375
2020-10-15,927.743408203125
2020-10-16,941.9091796875
2020-10-19,934.926025390625
2020-10-20,935.5244750976562
2020-10-21,930.1377563476562
2020-10-22,932.5317993164062
2020-10-23,942.7070922851562
2020-10-26,943.3056640625
2020-10-27,940.7120361328125
2020-10-28,917.9673461914062
2020-10-29,922.55615234375
2020-10-30,916.7702026367188
2020-11-02,921.9575805664062
2020-11-03,938.716796875
2020-11-04,948.2935180664062
2020-11-05,947.8944702148438
2020-11-06,932.7313842773438
2020-11-09,938.517333984375
2020-11-10,941.9091796875
2020-11-11,958.4688110351562
2020-11-12,951.2862548828125
2020-11-13,951.2862548828125
2020-11-16,943.1061401367188
2020-11-17,933.9285278320312
2020-11-18,939.7142944335938
2020-11-19,930.7362670898438
2020-11-20,927.743408203125
2020-11-23,916.7702026367188
2020-11-24,909.5877075195312
2020-11-25,906.594970703125
2020-11-26,879.41259765625
2020-11-27,871.8297119140625
2020-11-30,846.4869995117188
2020-12-01,853.0722045898438
2020-12-02,861.6527099609375
2020-12-03,856.0653686523438
2020-12-04,851.0765991210938
2020-12-07,858.060791015625
2020-12-08,870.2333374023438
2020-12-09,897.3720092773438
2020-12-10,887.9932250976562
2020-12-11,872.8275146484375
2020-12-14,878.8138427734375
2020-12-15,865.4442138671875
2020-12-16,875.421630859375
2020-12-17,873.6256103515625
2020-12-18,865.6436157226562
2020-12-21,848.0833740234375
2020-12-22,850.4779663085938
2020-12-23,857.0630493164062
2020-12-24,855.2671508789062
2020-12-29,881.009033203125
2020-12-30,869.834228515625
2020-12-31,863.0496215820312
2021-01-04,880.6099243164062
2021-01-05,866.8410034179688
2021-01-06,880.410400390625
2021-01-07,877.8162231445312
2021-01-08,878.0157470703125
2021-01-11,875.6210327148438
2021-01-12,854.0697631835938
2021-01-13,872.428466796875
2021-01-14,870.4329833984375
2021-01-15,873.4262084960938
2021-01-18,870.6324462890625
2021-01-19,876.8184814453125
2021-01-20,871.6302490234375
2021-01-21,866.8410034179688
2021-01-22,873.8251953125
2021-01-25,885.9976806640625
2021-01-26,880.2108764648438
2021-01-27,874.4238891601562
2021-01-28,860.0563354492188
2021-01-29,848.0833740234375
2021-02-01,861.8522338867188
2021-02-02,865.6436157226562
2021-02-03,869.4351806640625
2021-02-04,870.2333374023438
2021-02-05,849.4801635742188
2021-02-08,845.8884887695312
2021-02-09,853.0722045898438
2021-02-10,853.0722045898438
2021-02-11,851.8748779296875
2021-02-12,854.468994140625
2021-02-15,863.4487915039062
2021-02-16,846.6865234375
2021-02-17,862.6504516601562
2021-02-18,853.0722045898438
2021-02-19,842.695556640625
2021-02-22,824.53662109375
2021-02-23,834.9132080078125
2021-02-24,826.7316284179688
2021-02-25,823.1398315429688
2021-02-26,804.5817260742188
2021-03-01,821.3438110351562
2021-03-02,826.3325805664062
2021-03-03,808.3731079101562
2021-03-04,827.3303833007812
2021-03-05,826.1329956054688
2021-03-08,829.7247924804688
2021-03-09,832.3189697265625
2021-03-10,839.7023315429688
2021-03-11,836.509521484375
2021-03-12,836.509521484375
2021-03-15,842.8951416015625
2021-03-16,848.4825439453125
2021-03-17,829.5252685546875
2021-03-18,827.1307983398438
2021-03-19,840.1014404296875
2021-03-22,844.4916381835938
2021-03-23,859.05859375
2021-03-24,860.2559204101562
2021-03-25,871.0315551757812
2021-03-26,858.060791015625
2021-03-29,868.038330078125
2021-03-30,855.067626953125
2021-03-31,862.0518798828125
2021-04-01,861.5529174804688
2021-04-06,872.428466796875
2021-04-07,885.9976806640625
2021-04-08,901.4627685546875
2021-04-09,898.4695434570312
2021-04-12,897.3720092773438
2021-04-13,891.2857055664062
2021-04-14,886.0974731445312
2021-04-15,896.0748901367188
2021-04-16,900.2655639648438
2021-04-19,905.4537963867188
2021-04-20,909.2452392578125
2021-04-21,902.0613403320312
2021-04-22,912.9368896484375
2021-04-23,901.4627685546875
2021-04-26,897.970703125
2021-04-27,898.5692138671875
2021-04-28,895.6759033203125
2021-04-29,889.9887084960938
2021-04-30,908.5467529296875
2021-05-04,913.2361450195312
2021-05-05,908.0479736328125
2021-05-06,931.6944580078125
2021-05-07,929.5992431640625
2021-05-10,927.9030151367188
2021-05-11,912.2384643554688
2021-05-12,917.6261596679688
2021-05-13,921.9165649414062
2021-05-14,933.9891967773438
2021-05-17,929.0006103515625
2021-05-18,927.4041748046875
2021-05-19,928.5015869140625
2021-05-20,948.7559204101562
2021-05-21,943.2683715820312
2021-05-24,948.1572265625
2021-05-25,944.86474609375
2021-05-26,953.9442138671875
2021-05-27,941.1729736328125
2021-05-28,937.0822143554688
2021-06-01,947.957763671875
2021-06-02,958.4339599609375
2021-06-03,919.5055541992188
2021-06-04,912.5191650390625
2021-06-07,914.2160034179688
2021-06-08,912.91845703125
2021-06-09,911.2218017578125
2021-06-10,912.2198486328125
2021-06-11,916.8108520507812
2021-06-14,918.2081298828125
2021-06-15,925.1945190429688
2021-06-16,929.5859375
2021-06-17,927.7894287109375
2021-06-18,923.0985717773438
2021-06-21,925.0946655273438
2021-06-22,928.3882446289062
2021-06-23,917.1102905273438
2021-06-24,922.1006469726562
2021-06-25,921.4019775390625
2021-06-28,923.6974487304688
2021-06-29,922.0006713867188
2021-06-30,919.006591796875
2021-07-01,923.6974487304688
2021-07-02,922.1006469726562
2021-07-05,922.2003173828125
2021-07-06,928.1886596679688
2021-07-07,939.1672973632812
2021-07-08,933.7777709960938
2021-07-09,937.7698974609375
2021-07-12,943.25927734375
2021-07-13,940.7640991210938
2021-07-14,929.2864379882812
2021-07-15,925.9929809570312
2021-07-16,941.163330078125
2021-07-19,929.1867065429688
2021-07-20,920.2042846679688
2021-07-21,919.7052001953125
2021-07-22,916.7110595703125
2021-07-23,927.6895751953125
2021-07-26,926.2924194335938
2021-07-27,929.1867065429688
2021-07-28,928.0888671875
2021-07-29,925.1945190429688
2021-07-30,922.3001098632812
2021-08-02,926.2924194335938
2021-08-03,926.0927124023438
2021-08-04,925.493896484375
2021-08-05,932.1808471679688
2021-08-06,939.5665283203125
2021-08-09,943.25927734375
2021-08-10,949.6467895507812
2021-08-11,945.9539794921875
2021-08-12,948.6487426757812
2021-08-13,953.6389770507812
2021-08-16,955.0362548828125
2021-08-17,960.824951171875
2021-08-18,966.9130859375
2021-08-19,976.3945922851562
2021-08-20,977.0931396484375
2021-08-23,966.1146240234375
2021-08-24,961.7232666015625
2021-08-25,948.6487426757812
2021-08-26,941.7621459960938
2021-08-27,936.0733642578125
2021-08-31,939.4666137695312
2021-09-01,944.4569702148438
2021-09-02,942.1614379882812
2021-09-03,939.6661987304688
2021-09-06,934.5762939453125
2021-09-07,928.6876831054688
2021-09-08,946.2532958984375
2021-09-09,941.163330078125
2021-09-10,934.0772094726562
2021-09-13,957.830810546875
2021-09-14,964.41796875
2021-09-15,957.830810546875
2021-09-16,965.1166381835938
2021-09-17,963.3201293945312
2021-09-20,954.8366088867188
2021-09-21,955.834716796875
2021-09-22,945.1555786132812
2021-09-23,933.0792236328125
2021-09-24,917.6093139648438
2021-09-27,907.1297607421875
2021-09-28,893.5562744140625
2021-09-29,896.5504760742188
2021-09-30,882.8770751953125
2021-10-01,893.4564208984375
2021-10-04,901.1414794921875
2021-10-05,908.6267700195312
2021-10-06,901.840087890625
2021-10-07,894.6541137695312
2021-10-08,888.2665405273438
2021-10-11,885.1725463867188
2021-10-12,888.1668090820312
2021-10-13,900.2432250976562
2021-10-14,899.6443481445312
2021-10-15,895.4525756835938
2021-10-18,904.1356201171875
2021-10-19,902.0396728515625
2021-10-20,912.1199951171875
2021-10-21,905.7324829101562
2021-10-22,910.4234008789062
2021-10-25,909.7247924804688
2021-10-26,921.0027465820312
2021-10-27,934.8756713867188
2021-10-28,943.4588623046875
2021-10-29,933.578125
2021-11-01,945.1555786132812
2021-11-02,946.4530029296875
2021-11-03,945.2553100585938
2021-11-04,953.838623046875
2021-11-05,948.1497192382812
2021-11-08,949.347412109375
2021-11-09,940.7640991210938
2021-11-10,962.8211059570312
2021-11-11,966.9130859375
2021-11-12,975.8955688476562
2021-11-15,979.6881103515625
2021-11-16,972.5022583007812
2021-11-17,973.1009521484375
2021-11-18,984.57861328125
2021-11-19,981.5844116210938
2021-11-22,983.0816040039062
2021-11-23,990.4671020507812
2021-11-24,996.3555908203125
2021-11-25,1005.0386962890625
2021-11-26,1000.2479858398438
2021-11-29,999.25
2021-11-30,1004.6394653320312
2021-12-01,1005.0386962890625
2021-12-02,984.0345458984375
2021-12-03,1000.6047973632812
2021-12-06,1022.9647216796875
2021-12-07,1026.1590576171875
2021-12-08,1036.1409912109375
2021-12-09,1047.121337890625
2021-12-10,1048.9180908203125
2021-12-13,1049.1177978515625
2021-12-14,1053.509765625
2021-12-15,1057.1033935546875
2021-12-16,1041.9306640625
2021-12-17,1071.8768310546875
2021-12-20,1072.875244140625
2021-12-21,1082.857177734375
2021-12-22,1083.65576171875
2021-12-23,1082.4580078125
2021-12-24,1080.0623779296875
2021-12-29,1088.0479736328125
2021-12-30,1077.0677490234375
2021-12-31,1057.902099609375
2022-01-04,1076.0694580078125
2022-01-05,1061.695068359375
2022-01-06,1052.51171875
2022-01-07,1051.912841796875
2022-01-10,1051.5135498046875
2022-01-11,1047.919921875
2022-01-12,1052.51171875
2022-01-13,1064.68994140625
2022-01-14,1079.0640869140625
2022-01-17,1078.664794921875
2022-01-18,1084.654052734375
2022-01-19,1087.0496826171875
2022-01-20,1090.2437744140625
2022-01-21,1081.8590087890625
2022-01-24,1077.0677490234375
2022-01-25,1079.2635498046875
2022-01-26,1072.276123046875
2022-01-27,1095.2349853515625
2022-01-28,1090.04443359375
2022-01-31,1077.6666259765625
2022-02-01,1090.643310546875
2022-02-02,1102.8214111328125
2022-02-03,1095.035400390625
2022-02-04,1072.47607421875
2022-02-07,1072.47607421875
2022-02-08,1076.0694580078125
2022-02-09,1078.0657958984375
2022-02-10,1089.0460205078125
2022-02-11,1093.8375244140625
2022-02-14,1073.0748291015625
2022-02-15,1074.072998046875
2022-02-16,1078.8643798828125
2022-02-17,1076.6683349609375
2022-02-18,1087.648681640625
2022-02-21,1077.4669189453125
2022-02-22,1069.880615234375
2022-02-23,1078.0657958984375
2022-02-24,1050.71484375
2022-02-25,1098.6290283203125
2022-02-28,1128.77490234375
2022-03-01,1136.1617431640625
2022-03-02,1125.58056640625
2022-03-03,1108.611083984375
2022-03-04,1105.81591796875
2022-03-07,1110.4078369140625
2022-03-08,1112.0048828125
2022-03-09,1135.7623291015625
2022-03-10,1131.3702392578125
2022-03-11,1111.406005859375
2022-03-14,1121.1883544921875
2022-03-15,1153.3306884765625
2022-03-16,1116.99609375
2022-03-17,1136.760498046875
2022-03-18,1130.1722412109375
2022-03-21,1127.37744140625
2022-03-22,1117.7947998046875
2022-03-23,1106.015625
2022-03-24,1117.7947998046875
2022-03-25,1124.5823974609375
2022-03-28,1130.571533203125
2022-03-29,1144.3470458984375
2022-03-30,1165.309326171875
2022-03-31,1170.3001708984375
2022-04-01,1160.9171142578125
2022-04-04,1166.906494140625
2022-04-05,1208.831298828125
2022-04-06,1219.3123779296875
2022-04-07,1213.822265625
2022-04-08,1223.80419921875
2022-04-11,1217.3160400390625
2022-04-12,1191.8616943359375
2022-04-13,1182.877685546875
2022-04-14,1181.380615234375
2022-04-19,1165.9083251953125
2022-04-20,1178.385986328125
2022-04-21,1160.4180908203125
2022-04-22,1170.400146484375
2022-04-25,1178.885009765625
2022-04-26,1199.8472900390625
2022-04-27,1206.8348388671875
2022-04-28,1223.3052978515625
2022-04-29,1191.8616943359375
2022-05-03,1192.3607177734375
2022-05-04,1181.380615234375
2022-05-05,1198.349853515625
2022-05-06,1177.3875732421875
2022-05-09,1176.8885498046875
2022-05-10,1185.37353515625
2022-05-11,1196.852783203125
2022-05-12,1188.8670654296875
2022-05-13,1217.8150634765625
2022-05-16,1226.2999267578125
2022-05-17,1234.78466796875
2022-05-18,1243.26953125
2022-05-19,1204.8382568359375
2022-05-20,1208.3321533203125
2022-05-23,1222.80615234375
2022-05-24,1220.809814453125
2022-05-25,1224.802490234375
2022-05-26,1184.3751220703125
2022-05-27,1161.9154052734375
2022-05-30,1160.4180908203125
2022-05-31,1168.9027099609375
2022-06-01,1119.2890625
2022-06-06,1125.7789306640625
2022-06-07,1104.8111572265625
2022-06-08,1092.8294677734375
2022-06-09,1082.8446044921875
2022-06-10,1080.3486328125
2022-06-13,1076.354736328125
2022-06-14,1048.896484375
2022-06-15,1056.3851318359375
2022-06-16,1041.9071044921875
2022-06-17,1031.9224853515625
2022-06-20,1036.4156494140625
2022-06-21,1026.9302978515625
2022-06-22,1031.4232177734375
2022-06-23,1021.4385986328125
2022-06-24,1049.3958740234375
2022-06-27,1058.3822021484375
2022-06-28,1068.3668212890625
2022-06-29,1076.8538818359375
2022-06-30,1050.3941650390625
2022-07-01,1070.36376953125
2022-07-04,1074.857177734375
2022-07-05,1064.373046875
2022-07-06,1082.3455810546875
2022-07-07,1076.354736328125
2022-07-08,1066.8690185546875
2022-07-11,1082.8446044921875
2022-07-12,1087.3377685546875
2022-07-13,1091.331787109375
2022-07-14,1095.32568359375
2022-07-15,1103.8128662109375
2022-07-18,1104.8111572265625
2022-07-19,1105.310546875
2022-07-20,1099.319580078125
2022-07-21,1079.35009765625
2022-07-22,1101.8157958984375
2022-07-25,1107.307373046875
2022-07-26,1121.285888671875
2022-07-27,1109.803466796875
2022-07-28,1112.799072265625
2022-07-29,1129.77294921875
2022-08-01,1117.2921142578125
2022-08-02,1145.249267578125
2022-08-03,1131.7698974609375
2022-08-04,1136.76220703125
2022-08-05,1120.287353515625
2022-08-08,1133.267578125
2022-08-09,1150.7408447265625
2022-08-10,1137.261474609375
2022-08-11,1130.272216796875
2022-08-12,1137.760986328125
2022-08-15,1149.742431640625
2022-08-16,1166.21728515625
2022-08-17,1163.2218017578125
2022-08-18,1165.718017578125
2022-08-19,1166.7164306640625
2022-08-22,1183.191162109375
2022-08-23,1152.73779296875
2022-08-24,1145.249267578125
2022-08-25,1134.26611328125
2022-08-26,1135.763916015625
2022-08-30,1122.7835693359375
2022-08-31,1076.354736328125
2022-09-01,1073.3592529296875
2022-09-02,1072.360595703125
2022-09-05,1088.8355712890625
2022-09-06,1077.3531494140625
2022-09-07,1070.863037109375
2022-09-08,1064.373046875
2022-09-09,1069.3653564453125
2022-09-12,1076.354736328125
2022-09-13,1078.3515625
2022-09-14,1051.8919677734375
2022-09-15,1032.9210205078125
2022-09-16,1034.4185791015625
2022-09-20,1017.4447021484375
2022-09-21,1035.4173583984375
2022-09-22,1025.432373046875
2022-09-23,1011.4537963867188
2022-09-26,986.6917114257812
2022-09-27,946.7527465820312
2022-09-28,967.92041015625
2022-09-29,935.9692993164062
2022-09-30,929.5790405273438
2022-10-03,931.975341796875
2022-10-04,929.978515625
2022-10-05,923.388427734375
2022-10-06,908.2115478515625
2022-10-07,906.6141357421875
2022-10-10,899.4251098632812
2022-10-11,882.4509887695312
2022-10-12,857.08984375
2022-10-13,859.2864990234375
2022-10-14,869.8703002929688
2022-10-17,904.6171875
2022-10-18,901.4219970703125
2022-10-19,903.0196533203125
2022-10-20,898.0272216796875
2022-10-21,899.2254028320312
2022-10-24,919.59423828125
2022-10-25,938.5652465820312
2022-10-26,926.7832641601562
2022-10-27,938.7650756835938
2022-10-28,946.7527465820312
2022-10-31,946.9525146484375
2022-11-01,961.3305053710938
2022-11-02,963.926513671875
2022-11-03,962.1292724609375
2022-11-04,965.9235229492188
2022-11-07,954.3411254882812
2022-11-08,976.5072631835938
2022-11-09,985.0941772460938
2022-11-10,1016.4462280273438
2022-11-11,995.677978515625
2022-11-14,1007.4599609375
2022-11-15,1001.4691162109375
2022-11-16,1009.4569091796875
2022-11-17,1003.9652709960938
2022-11-18,1015.9469604492188
2022-11-21,1030.425048828125
2022-11-22,1029.925537109375
2022-11-23,1030.425048828125
2022-11-24,1014.6104736328125
2022-11-25,1018.105712890625
2022-11-28,1014.6104736328125
2022-11-29,1007.1207885742188
2022-11-30,1013.112548828125
2022-12-01,1023.5982666015625
2022-12-02,1018.6050415039062
2022-12-05,1024.5968017578125
2022-12-06,1017.6063842773438
2022-12-07,1018.105712890625
2022-12-08,1015.6091918945312
2022-12-09,1015.6091918945312
2022-12-12,1009.1180419921875
2022-12-13,1014.1112060546875
2022-12-14,1026.0948486328125
2022-12-15,1019.1043701171875
2022-12-16,994.4381713867188
2022-12-19,995.0372924804688
2022-12-20,992.640625
2022-12-21,999.1316528320312
2022-12-22,996.235595703125
2022-12-23,988.2465209960938
2022-12-28,1000.1303100585938
2022-12-29,1003.6255493164062
2022-12-30,996.0359497070312
2023-01-03,997.6336669921875
2023-01-04,1028.0921630859375
2023-01-05,1028.0921630859375
2023-01-06,1043.071533203125
