Date,RWA.L
2019-05-15,608.36376953125
2019-05-16,608.36376953125
2019-05-17,628.310302734375
2019-05-20,628.310302734375
2019-05-21,638.2833862304688
2019-05-22,652.245849609375
2019-05-23,648.2565307617188
2019-05-24,646.261962890625
2019-05-28,648.2565307617188
2019-05-29,648.2565307617188
2019-05-30,638.2833862304688
2019-05-31,640.2779541015625
2019-06-03,648.2565307617188
2019-06-04,654.2404174804688
2019-06-05,658.2297973632812
2019-06-06,662.2189331054688
2019-06-07,655.2377319335938
2019-06-10,662.2189331054688
2019-06-11,664.2135620117188
2019-06-12,660.224365234375
2019-06-13,662.2189331054688
2019-06-14,660.224365234375
2019-06-17,664.2135620117188
2019-06-18,662.2189331054688
2019-06-19,658.2297973632812
2019-06-20,658.2297973632812
2019-06-21,656.2351684570312
2019-06-24,662.2189331054688
2019-06-25,658.2297973632812
2019-06-26,656.2351684570312
2019-06-27,656.2351684570312
2019-06-28,646.261962890625
2019-07-01,648.2565307617188
2019-07-02,624.3208618164062
2019-07-03,630.3048095703125
2019-07-04,632.2993774414062
2019-07-05,626.3156127929688
2019-07-08,598.3906860351562
2019-07-09,574.4550170898438
2019-07-10,532.5676879882812
2019-07-11,528.5784301757812
2019-07-12,493.67230224609375
2019-07-15,498.6589050292969
2019-07-16,512.6212768554688
2019-07-17,508.6321105957031
2019-07-18,514.6160278320312
2019-07-19,508.6321105957031
2019-07-22,498.6589050292969
2019-07-23,502.6482238769531
2019-07-24,488.6856994628906
2019-07-25,512.6212768554688
2019-07-26,516.610595703125
2019-07-29,506.63739013671875
2019-07-30,498.6589050292969
2019-07-31,530.5730590820312
2019-08-01,504.6427917480469
2019-08-02,516.610595703125
2019-08-05,493.67230224609375
2019-08-06,526.5838623046875
2019-08-07,526.5838623046875
2019-08-08,514.6160278320312
2019-08-09,524.5891723632812
2019-08-12,532.5676879882812
2019-08-13,544.5355224609375
2019-08-14,538.5516357421875
2019-08-15,552.513916015625
2019-08-16,550.5194091796875
2019-08-19,556.5033569335938
2019-08-20,522.594482421875
2019-08-21,524.5891723632812
2019-08-22,530.5730590820312
2019-08-23,508.6321105957031
2019-08-27,508.6321105957031
2019-08-28,500.653564453125
2019-08-29,508.6321105957031
2019-08-30,506.63739013671875
2019-09-02,524.5891723632812
2019-09-03,522.594482421875
2019-09-04,524.5891723632812
2019-09-05,538.5975952148438
2019-09-06,546.576904296875
2019-09-09,542.5873413085938
2019-09-10,514.6600952148438
2019-09-11,524.6340942382812
2019-09-12,532.61328125
2019-09-13,528.62353515625
2019-09-16,542.5873413085938
2019-09-17,558.5457763671875
2019-09-18,540.5924682617188
2019-09-19,540.5924682617188
2019-09-20,548.5717163085938
2019-09-23,546.576904296875
2019-09-24,536.602783203125
2019-09-25,526.62890625
2019-09-26,526.62890625
2019-09-27,524.6340942382812
2019-09-30,546.576904296875
2019-10-01,536.602783203125
2019-10-02,532.61328125
2019-10-03,524.6340942382812
2019-10-04,512.6651611328125
2019-10-07,488.7275085449219
2019-10-08,461.79766845703125
2019-10-09,449.8287658691406
2019-10-10,446.8365173339844
2019-10-11,459.80279541015625
2019-10-14,485.73529052734375
2019-10-15,479.75091552734375
2019-10-16,486.7326965332031
2019-10-17,492.71710205078125
2019-10-18,488.7275085449219
2019-10-21,497.7041320800781
2019-10-22,498.7015075683594
2019-10-23,498.7015075683594
2019-10-24,504.68597412109375
2019-10-25,520.6444702148438
2019-10-28,514.6600952148438
2019-10-29,536.602783203125
2019-10-30,518.6495361328125
2019-10-31,528.62353515625
2019-11-01,528.62353515625
2019-11-04,528.62353515625
2019-11-05,514.6600952148438
2019-11-06,522.6392822265625
2019-11-07,528.62353515625
2019-11-08,518.6495361328125
2019-11-11,498.7015075683594
2019-11-12,498.7015075683594
2019-11-13,496.7066955566406
2019-11-14,490.7223205566406
2019-11-15,493.7145080566406
2019-11-18,498.7015075683594
2019-11-19,495.21063232421875
2019-11-20,489.72491455078125
2019-11-21,493.7145080566406
2019-11-22,493.7145080566406
2019-11-25,488.7275085449219
2019-11-26,502.6911315917969
2019-11-27,510.6703796386719
2019-11-28,510.6703796386719
2019-11-29,508.67559814453125
2019-12-02,508.67559814453125
2019-12-03,498.7015075683594
2019-12-04,496.7066955566406
2019-12-05,515.6573486328125
2019-12-06,512.6651611328125
2019-12-09,532.61328125
2019-12-10,522.6392822265625
2019-12-11,526.62890625
2019-12-12,524.6340942382812
2019-12-13,552.561279296875
2019-12-16,562.535400390625
2019-12-17,574.5042114257812
2019-12-18,560.5405883789062
2019-12-19,552.561279296875
2019-12-20,596.4471435546875
2019-12-23,588.4678344726562
2019-12-24,568.5197143554688
2019-12-27,588.4678344726562
2019-12-30,578.493896484375
2019-12-31,554.5560913085938
2020-01-02,554.5560913085938
2020-01-03,566.5249633789062
2020-01-06,578.493896484375
2020-01-07,574.5042114257812
2020-01-08,580.4886474609375
2020-01-09,558.5457763671875
2020-01-10,560.5405883789062
2020-01-13,578.493896484375
2020-01-14,588.4678344726562
2020-01-15,588.4678344726562
2020-01-16,584.4781494140625
2020-01-17,580.4886474609375
2020-01-20,590.4625854492188
2020-01-21,596.4471435546875
2020-01-22,594.4522094726562
2020-01-23,594.4522094726562
2020-01-24,578.493896484375
2020-01-27,578.493896484375
2020-01-28,586.4729614257812
2020-01-29,594.4522094726562
2020-01-30,590.4625854492188
2020-01-31,598.4417724609375
2020-02-03,594.4522094726562
2020-02-04,608.4158325195312
2020-02-05,608.4158325195312
2020-02-06,598.4417724609375
2020-02-07,608.4158325195312
2020-02-10,608.4158325195312
2020-02-11,600.4366455078125
2020-02-12,600.4366455078125
2020-02-13,600.4366455078125
2020-02-14,602.4313354492188
2020-02-17,610.4105834960938
2020-02-18,604.42626953125
2020-02-19,602.4313354492188
2020-02-20,612.405517578125
2020-02-21,592.4573974609375
2020-02-24,582.4835205078125
2020-02-25,588.4678344726562
2020-02-26,568.5197143554688
2020-02-27,574.5042114257812
2020-02-28,548.5717163085938
2020-03-02,528.62353515625
2020-03-03,498.7015075683594
2020-03-04,498.7015075683594
2020-03-05,488.7275085449219
2020-03-06,485.73529052734375
2020-03-09,458.805419921875
2020-03-10,470.7742614746094
2020-03-11,478.7535095214844
2020-03-12,448.8314208984375
2020-03-13,442.84698486328125
2020-03-16,398.9612121582031
2020-03-17,381.0079345703125
2020-03-18,301.2156677246094
2020-03-19,248.3533477783203
2020-03-20,259.32476806640625
2020-03-23,236.38453674316406
2020-03-24,240.3741455078125
2020-03-25,269.2987976074219
2020-03-26,265.3092041015625
2020-03-27,274.2858581542969
2020-03-30,289.2469482421875
2020-03-31,292.23907470703125
2020-04-01,309.1949157714844
2020-04-02,334.1300048828125
2020-04-03,312.18719482421875
2020-04-06,314.1820068359375
2020-04-07,365.04949951171875
2020-04-08,391.97943115234375
2020-04-09,457.8080139160156
2020-04-14,454.8157653808594
2020-04-15,413.9222717285156
2020-04-16,384.00018310546875
2020-04-17,360.0625
2020-04-20,388.98724365234375
2020-04-21,393.9742736816406
2020-04-22,430.87811279296875
2020-04-23,405.9430236816406
2020-04-24,406.9404296875
2020-04-27,408.93524169921875
2020-04-28,406.9404296875
2020-04-29,418.9092712402344
2020-04-30,418.9092712402344
2020-05-01,418.9092712402344
2020-05-04,428.88336181640625
2020-05-05,418.9092712402344
2020-05-06,409.9326171875
2020-05-07,420.9041442871094
2020-05-11,413.9222717285156
2020-05-12,428.88336181640625
2020-05-13,413.9222717285156
2020-05-14,392.976806640625
2020-05-15,375.0235595703125
2020-05-18,354.0781555175781
2020-05-19,354.0781555175781
2020-05-20,354.0781555175781
2020-05-21,347.0962829589844
2020-05-22,340.11444091796875
2020-05-26,341.1118469238281
2020-05-27,354.0781555175781
2020-05-28,344.10406494140625
2020-05-29,344.10406494140625
2020-06-01,344.10406494140625
2020-06-02,336.12481689453125
2020-06-03,346.09893798828125
2020-06-04,347.0962829589844
2020-06-05,346.09893798828125
2020-06-08,358.56640625
2020-06-09,402.95086669921875
2020-06-10,414.919677734375
2020-06-11,399.9586181640625
2020-06-12,390.98199462890625
2020-06-15,393.9742736816406
2020-06-16,398.9612121582031
2020-06-17,386.992431640625
2020-06-18,408.93524169921875
2020-06-19,398.9612121582031
2020-06-22,398.9612121582031
2020-06-23,401.95343017578125
2020-06-24,414.919677734375
2020-06-25,400.9560546875
2020-06-26,398.9612121582031
2020-06-29,398.9612121582031
2020-06-30,398.9612121582031
2020-07-01,398.9612121582031
2020-07-02,403.9482116699219
2020-07-03,404.9456787109375
2020-07-06,399.9586181640625
2020-07-07,414.919677734375
2020-07-08,394.97161865234375
2020-07-09,402.95086669921875
2020-07-10,398.9612121582031
2020-07-13,397.4651184082031
2020-07-14,400.4573669433594
2020-07-15,399.9586181640625
2020-07-16,401.45477294921875
2020-07-17,398.9612121582031
2020-07-20,402.4521484375
2020-07-21,404.9456787109375
2020-07-22,400.9560546875
2020-07-23,393.9742736816406
2020-07-24,403.9482116699219
2020-07-27,401.95343017578125
2020-07-28,402.4521484375
2020-07-29,398.9612121582031
2020-07-30,403.9482116699219
2020-07-31,413.9222717285156
2020-08-03,413.9222717285156
2020-08-04,413.9222717285156
2020-08-05,410.9300537109375
2020-08-06,408.93524169921875
2020-08-07,413.9222717285156
2020-08-10,418.9092712402344
2020-08-11,420.9041442871094
2020-08-12,420.9041442871094
2020-08-13,419.90667724609375
2020-08-14,420.9041442871094
2020-08-17,418.9092712402344
2020-08-18,423.3975830078125
2020-08-19,418.9092712402344
2020-08-20,418.9092712402344
2020-08-21,428.88336181640625
2020-08-24,423.8962707519531
2020-08-25,423.8962707519531
2020-08-26,424.8937683105469
2020-08-27,423.8962707519531
2020-08-28,428.88336181640625
2020-09-01,423.8962707519531
2020-09-02,427.88592529296875
2020-09-03,423.8962707519531
2020-09-04,428.88336181640625
2020-09-07,423.8962707519531
2020-09-08,426.38983154296875
2020-09-09,423.8962707519531
2020-09-10,427.88592529296875
2020-09-11,413.9222717285156
2020-09-14,410.9300537109375
2020-09-15,405.9430236816406
2020-09-16,405.9430236816406
2020-09-17,404.9456787109375
2020-09-18,409.9326171875
2020-09-21,404.9456787109375
2020-09-22,403.9482116699219
2020-09-23,394.4729309082031
2020-09-24,396.9664611816406
2020-09-25,396.9664611816406
2020-09-28,386.992431640625
2020-09-29,393.9742736816406
2020-09-30,393.47552490234375
2020-10-01,377.01837158203125
2020-10-02,370.0365295410156
2020-10-05,374.0262145996094
2020-10-06,355.07550048828125
2020-10-07,352.083251953125
2020-10-08,388.98724365234375
2020-10-09,393.9742736816406
2020-10-12,416.91448974609375
2020-10-13,428.88336181640625
2020-10-14,418.9092712402344
2020-10-15,420.9492492675781
2020-10-16,420.9492492675781
2020-10-19,418.9541320800781
2020-10-20,416.95916748046875
2020-10-21,414.9641418457031
2020-10-22,410.97412109375
2020-10-23,411.9716491699219
2020-10-26,408.97906494140625
2020-10-27,410.97412109375
2020-10-28,403.99151611328125
2020-10-29,400.9990234375
2020-10-30,399.0039367675781
2020-11-02,376.0612487792969
2020-11-03,399.0039367675781
2020-11-04,382.0463562011719
2020-11-05,371.07373046875
2020-11-06,385.0389099121094
2020-11-09,393.0189208984375
2020-11-10,422.9442443847656
2020-11-11,418.9541320800781
2020-11-12,420.9492492675781
2020-11-13,428.9292907714844
2020-11-16,421.94671630859375
2020-11-17,433.9168701171875
2020-11-18,427.9317932128906
2020-11-19,426.9342346191406
2020-11-20,424.9393005371094
2020-11-23,433.9168701171875
2020-11-24,438.9043884277344
2020-11-25,448.8794860839844
2020-11-26,444.8894348144531
2020-11-27,448.8794860839844
2020-11-30,448.8794860839844
2020-12-01,458.8545837402344
2020-12-02,468.8296813964844
2020-12-03,488.7798767089844
2020-12-04,481.79736328125
2020-12-07,472.8197326660156
2020-12-08,470.82470703125
2020-12-09,468.8296813964844
2020-12-10,464.83966064453125
2020-12-11,459.85211181640625
2020-12-14,456.859619140625
2020-12-15,455.8620300292969
2020-12-16,456.859619140625
2020-12-17,463.8421325683594
2020-12-18,463.8421325683594
2020-12-21,473.81719970703125
2020-12-22,455.8620300292969
2020-12-23,451.8720397949219
2020-12-24,458.8545837402344
2020-12-29,483.7923278808594
2020-12-30,470.82470703125
2020-12-31,471.8222351074219
2021-01-04,467.8321838378906
2021-01-05,458.8545837402344
2021-01-06,465.837158203125
2021-01-07,471.8222351074219
2021-01-08,458.8545837402344
2021-01-11,460.849609375
2021-01-12,486.7848815917969
2021-01-13,519.7026977539062
2021-01-14,528.6802368164062
2021-01-15,526.6852416992188
2021-01-18,526.6852416992188
2021-01-19,528.6802368164062
2021-01-20,528.6802368164062
2021-01-21,536.6602783203125
2021-01-22,538.6553344726562
2021-01-25,536.6602783203125
2021-01-26,538.6553344726562
2021-01-27,518.705078125
2021-01-28,528.6802368164062
2021-01-29,548.6305541992188
2021-02-01,542.6455078125
2021-02-02,539.6530151367188
2021-02-03,518.705078125
2021-02-04,518.705078125
2021-02-05,548.6305541992188
2021-02-08,554.6155395507812
2021-02-09,540.6504516601562
2021-02-10,526.6852416992188
2021-02-11,528.6802368164062
2021-02-12,532.67041015625
2021-02-15,527.6827392578125
2021-02-16,532.67041015625
2021-02-17,526.6852416992188
2021-02-18,532.67041015625
2021-02-19,532.67041015625
2021-02-22,518.705078125
2021-02-23,508.7301025390625
2021-02-24,538.6553344726562
2021-02-25,508.7301025390625
2021-02-26,531.6727905273438
2021-03-01,518.705078125
2021-03-02,550.6255493164062
2021-03-03,556.610595703125
2021-03-04,544.6405029296875
2021-03-05,570.5756225585938
2021-03-08,572.5707397460938
2021-03-09,554.6155395507812
2021-03-10,578.5558471679688
2021-03-11,578.5558471679688
2021-03-12,568.5806274414062
2021-03-15,584.5408325195312
2021-03-16,580.5508422851562
2021-03-17,588.5309448242188
2021-03-18,580.5508422851562
2021-03-19,586.5357666015625
2021-03-22,596.5110473632812
2021-03-23,582.5458984375
2021-03-24,580.5508422851562
2021-03-25,598.5059814453125
2021-03-26,602.4959716796875
2021-03-29,610.47607421875
2021-03-30,608.4810791015625
2021-03-31,608.4810791015625
2021-04-01,588.5309448242188
2021-04-06,599.5036010742188
2021-04-07,588.5309448242188
2021-04-08,590.52587890625
2021-04-09,610.47607421875
2021-04-12,608.4810791015625
2021-04-13,632.4212646484375
2021-04-14,672.3216552734375
2021-04-15,690.2769165039062
2021-04-16,654.3665771484375
2021-04-19,686.286865234375
2021-04-20,668.3316040039062
2021-04-21,677.3092651367188
2021-04-22,666.336669921875
2021-04-23,672.3216552734375
2021-04-26,668.3316040039062
2021-04-27,677.3092651367188
2021-04-28,676.3118286132812
2021-04-29,696.2620239257812
2021-04-30,673.3191528320312
2021-05-04,692.2720336914062
2021-05-05,690.2769165039062
2021-05-06,698.3679809570312
2021-05-07,689.3889770507812
2021-05-10,668.4379272460938
2021-05-11,640.5032348632812
2021-05-12,676.4193725585938
2021-05-13,654.4705810546875
2021-05-14,666.4425659179688
2021-05-17,658.4612426757812
2021-05-18,678.4146728515625
2021-05-19,648.4844970703125
2021-05-20,678.4146728515625
2021-05-21,670.433349609375
2021-05-24,684.4005737304688
2021-05-25,684.4005737304688
2021-05-26,672.4285888671875
2021-05-27,668.4379272460938
2021-05-28,668.4379272460938
2021-06-01,688.3912353515625
2021-06-02,664.447265625
2021-06-03,680.409912109375
2021-06-04,682.4052734375
2021-06-07,698.3679809570312
2021-06-08,680.409912109375
2021-06-09,698.3679809570312
2021-06-10,692.382080078125
2021-06-11,704.3539428710938
2021-06-14,704.3539428710938
2021-06-15,716.3260498046875
2021-06-16,714.3307495117188
2021-06-17,716.3260498046875
2021-06-18,712.3353881835938
2021-06-21,722.3120727539062
2021-06-22,710.340087890625
2021-06-23,716.3260498046875
2021-06-24,716.3260498046875
2021-06-25,704.3539428710938
2021-06-28,709.3424072265625
2021-06-29,715.3284301757812
2021-06-30,706.349365234375
2021-07-01,706.349365234375
2021-07-02,718.3213500976562
2021-07-05,714.3307495117188
2021-07-06,724.307373046875
2021-07-07,754.2374877929688
2021-07-08,753.2398071289062
2021-07-09,748.25146484375
2021-07-12,718.3213500976562
2021-07-13,738.2747802734375
2021-07-14,718.3213500976562
2021-07-15,730.2933349609375
2021-07-16,722.3120727539062
2021-07-19,730.2933349609375
2021-07-20,712.3353881835938
2021-07-21,694.3773193359375
2021-07-22,715.3284301757812
2021-07-23,698.3679809570312
2021-07-26,712.3353881835938
2021-07-27,698.3679809570312
2021-07-28,658.4612426757812
2021-07-29,676.4193725585938
2021-07-30,666.4425659179688
2021-08-02,668.4379272460938
2021-08-03,655.4682006835938
2021-08-04,648.4844970703125
2021-08-05,654.4705810546875
2021-08-06,672.4285888671875
2021-08-09,672.4285888671875
2021-08-10,669.4356689453125
2021-08-11,672.4285888671875
2021-08-12,688.3912353515625
2021-08-13,668.4379272460938
2021-08-16,668.4379272460938
2021-08-17,684.4005737304688
2021-08-18,688.3912353515625
2021-08-19,672.4285888671875
2021-08-20,678.4146728515625
2021-08-23,684.4005737304688
2021-08-24,684.4005737304688
2021-08-25,698.3679809570312
2021-08-26,698.3679809570312
2021-08-27,684.4005737304688
2021-08-31,698.3679809570312
2021-09-01,688.3912353515625
2021-09-02,668.490234375
2021-09-03,672.481201171875
2021-09-06,684.4541625976562
2021-09-07,688.4451293945312
2021-09-08,682.4586791992188
2021-09-09,682.4586791992188
2021-09-10,695.429443359375
2021-09-13,710.3956298828125
2021-09-14,710.3956298828125
2021-09-15,698.4226684570312
2021-09-16,702.4136962890625
2021-09-17,738.3325805664062
2021-09-20,728.3551025390625
2021-09-21,724.364013671875
2021-09-22,728.3551025390625
2021-09-23,708.4002685546875
2021-09-24,714.3865966796875
2021-09-27,710.3956298828125
2021-09-28,714.3865966796875
2021-09-29,734.3414916992188
2021-09-30,734.3414916992188
2021-10-01,726.3595581054688
2021-10-04,718.3775634765625
2021-10-05,728.3551025390625
2021-10-06,730.3505249023438
2021-10-07,748.31005859375
2021-10-08,774.25146484375
2021-10-11,794.2064208984375
2021-10-12,798.197265625
2021-10-13,802.1883544921875
2021-10-14,788.2199096679688
2021-10-15,788.2199096679688
2021-10-18,798.197265625
2021-10-19,810.1703491210938
2021-10-20,794.2064208984375
2021-10-21,798.197265625
2021-10-22,798.197265625
2021-10-25,838.1071166992188
2021-10-26,822.1432495117188
2021-10-27,808.1748046875
2021-10-28,806.1793823242188
2021-10-29,848.0845947265625
2021-11-01,838.1071166992188
2021-11-02,826.13427734375
2021-11-03,818.1522216796875
2021-11-04,790.2153930664062
2021-11-05,824.1387329101562
2021-11-08,796.2017822265625
2021-11-09,808.1748046875
2021-11-10,798.197265625
2021-11-11,824.1387329101562
2021-11-12,822.1432495117188
2021-11-15,828.1296997070312
2021-11-16,796.2017822265625
2021-11-17,798.197265625
2021-11-18,806.1793823242188
2021-11-19,824.1387329101562
2021-11-22,806.1793823242188
2021-11-23,784.2288818359375
2021-11-24,784.2288818359375
2021-11-25,754.2965698242188
2021-11-26,746.3145141601562
2021-11-29,758.2874755859375
2021-11-30,772.2559204101562
2021-12-01,760.2828979492188
2021-12-02,758.2874755859375
2021-12-03,758.2874755859375
2021-12-06,770.260498046875
2021-12-07,786.224365234375
2021-12-08,798.197265625
2021-12-09,792.2108764648438
2021-12-10,766.2694091796875
2021-12-13,778.242431640625
2021-12-14,738.3325805664062
2021-12-15,756.2919921875
2021-12-16,766.2694091796875
2021-12-17,802.1883544921875
2021-12-20,782.2333374023438
2021-12-21,798.197265625
2021-12-22,788.2199096679688
2021-12-23,788.2199096679688
2021-12-24,768.264892578125
2021-12-29,788.2199096679688
2021-12-30,788.2199096679688
2021-12-31,768.264892578125
2022-01-04,780.2378540039062
2022-01-05,780.2378540039062
2022-01-06,818.1522216796875
2022-01-07,792.2108764648438
2022-01-10,808.1748046875
2022-01-11,840.1027221679688
2022-01-12,844.0936889648438
2022-01-13,858.0621337890625
2022-01-14,860.0576171875
2022-01-17,860.0576171875
2022-01-18,836.1116943359375
2022-01-19,802.1883544921875
2022-01-20,838.1071166992188
2022-01-21,770.260498046875
2022-01-24,778.242431640625
2022-01-25,754.2965698242188
2022-01-26,768.264892578125
2022-01-27,764.27392578125
2022-01-28,744.3190307617188
2022-01-31,732.3460693359375
2022-02-01,718.3775634765625
2022-02-02,724.364013671875
2022-02-03,738.3325805664062
2022-02-04,718.3775634765625
2022-02-07,708.4002685546875
2022-02-08,696.4271850585938
2022-02-09,718.3775634765625
2022-02-10,728.3551025390625
2022-02-11,728.3551025390625
2022-02-14,682.4586791992188
2022-02-15,688.4451293945312
2022-02-16,684.4541625976562
2022-02-17,682.4586791992188
2022-02-18,686.44970703125
2022-02-21,690.4407348632812
2022-02-22,668.490234375
2022-02-23,684.4541625976562
2022-02-24,638.557861328125
2022-02-25,668.490234375
2022-02-28,636.5623779296875
2022-03-01,630.575927734375
2022-03-02,624.5894165039062
2022-03-03,616.6073608398438
2022-03-04,568.715576171875
2022-03-07,540.7787475585938
2022-03-08,578.693115234375
2022-03-09,598.6480102539062
2022-03-10,598.6480102539062
2022-03-11,580.6885986328125
2022-03-14,630.575927734375
2022-03-15,598.6480102539062
2022-03-16,618.6029052734375
2022-03-17,608.62548828125
2022-03-18,616.6073608398438
2022-03-21,626.5848388671875
2022-03-22,648.5352783203125
2022-03-23,644.5443725585938
2022-03-24,648.5352783203125
2022-03-25,654.5218505859375
2022-03-28,650.53076171875
2022-03-29,678.4677124023438
2022-03-30,694.4317016601562
2022-03-31,698.4226684570312
2022-04-01,688.4451293945312
2022-04-04,688.4451293945312
2022-04-05,686.44970703125
2022-04-06,676.4722900390625
2022-04-07,690.4407348632812
2022-04-08,688.4451293945312
2022-04-11,684.4541625976562
2022-04-12,668.490234375
2022-04-13,676.4722900390625
2022-04-14,668.490234375
2022-04-19,688.4451293945312
2022-04-20,688.4451293945312
2022-04-21,668.6356201171875
2022-04-22,668.6356201171875
2022-04-25,652.6682739257812
2022-04-26,648.6763305664062
2022-04-27,644.6844482421875
2022-04-28,636.7007446289062
2022-04-29,618.7373657226562
2022-05-03,608.7578125
2022-05-04,626.7211303710938
2022-05-05,598.778076171875
2022-05-06,592.7903442382812
2022-05-09,596.7822875976562
2022-05-10,590.79443359375
2022-05-11,590.79443359375
2022-05-12,550.8759155273438
2022-05-13,536.9044189453125
2022-05-16,504.9695739746094
2022-05-17,548.8800048828125
2022-05-18,540.896240234375
2022-05-19,526.9246826171875
2022-05-20,548.8800048828125
2022-05-23,512.9533081054688
2022-05-24,548.8800048828125
2022-05-25,518.9411010742188
2022-05-26,526.9246826171875
2022-05-27,534.908447265625
2022-05-30,518.9411010742188
2022-05-31,498.9817810058594
2022-06-01,520.9371337890625
2022-06-06,512.9533081054688
2022-06-07,534.908447265625
2022-06-08,498.9817810058594
2022-06-09,506.9655456542969
2022-06-10,498.9817810058594
2022-06-13,498.9817810058594
2022-06-14,459.06329345703125
2022-06-15,469.04290771484375
2022-06-16,469.04290771484375
2022-06-17,447.0876770019531
2022-06-20,450.5805358886719
2022-06-21,462.0571594238281
2022-06-22,471.0387878417969
2022-06-23,453.0754699707031
2022-06-24,470.04083251953125
2022-06-27,473.03472900390625
2022-06-28,469.04290771484375
2022-06-29,481.0184631347656
2022-06-30,469.04290771484375
2022-07-01,481.0184631347656
2022-07-04,474.03271484375
2022-07-05,507.96343994140625
2022-07-06,508.9614562988281
2022-07-07,524.9288330078125
2022-07-08,530.9166870117188
2022-07-11,546.8839721679688
2022-07-12,524.9288330078125
2022-07-13,538.9003295898438
2022-07-14,489.0021667480469
2022-07-15,489.0021667480469
2022-07-18,516.9451293945312
2022-07-19,506.9655456542969
2022-07-20,522.9329223632812
2022-07-21,512.9533081054688
2022-07-22,526.9246826171875
2022-07-25,526.9246826171875
2022-07-26,489.0021667480469
2022-07-27,518.9411010742188
2022-07-28,546.8839721679688
2022-07-29,540.896240234375
2022-08-01,542.8921508789062
2022-08-02,518.9411010742188
2022-08-03,518.9411010742188
2022-08-04,528.920654296875
2022-08-05,516.9451293945312
2022-08-08,508.9614562988281
2022-08-09,498.9817810058594
2022-08-10,497.98382568359375
2022-08-11,514.9492797851562
2022-08-12,519.9390869140625
2022-08-15,506.9655456542969
2022-08-16,532.9125366210938
2022-08-17,506.9655456542969
2022-08-18,542.8921508789062
2022-08-19,548.8800048828125
2022-08-22,512.9533081054688
2022-08-23,502.9736328125
2022-08-24,515.9472045898438
2022-08-25,516.9451293945312
2022-08-26,515.9472045898438
2022-08-30,504.9695739746094
2022-08-31,516.9451293945312
2022-09-01,493.05584716796875
2022-09-02,519.0061645507812
2022-09-05,499.0444030761719
2022-09-06,508.0271911621094
2022-09-07,501.04058837890625
2022-09-08,509.02532958984375
2022-09-09,494.053955078125
2022-09-12,495.05206298828125
2022-09-13,489.06353759765625
2022-09-14,499.0444030761719
2022-09-15,499.0444030761719
2022-09-16,479.0826416015625
2022-09-20,499.0444030761719
2022-09-21,480.0806884765625
2022-09-22,479.0826416015625
2022-09-23,489.06353759765625
2022-09-26,489.06353759765625
2022-09-27,472.09600830078125
2022-09-28,481.0788269042969
2022-09-29,439.1590881347656
2022-09-30,457.1246643066406
2022-10-03,457.1246643066406
2022-10-04,470.099853515625
2022-10-05,455.1285095214844
2022-10-06,479.0826416015625
2022-10-07,481.0788269042969
2022-10-10,489.06353759765625
2022-10-11,491.0597229003906
2022-10-12,484.0730895996094
2022-10-13,453.13232421875
2022-10-14,459.1208801269531
2022-10-17,475.09027099609375
2022-10-18,469.1017761230469
2022-10-19,478.0845642089844
2022-10-20,483.0749816894531
2022-10-21,494.053955078125
2022-10-24,483.0749816894531
2022-10-25,507.0291442871094
2022-10-26,499.0444030761719
2022-10-27,499.0444030761719
2022-10-28,519.0061645507812
2022-10-31,499.0444030761719
2022-11-01,507.0291442871094
2022-11-02,509.02532958984375
2022-11-03,517.0099487304688
2022-11-04,519.0061645507812
2022-11-07,538.9679565429688
2022-11-08,530.9833374023438
2022-11-09,528.987060546875
2022-11-10,528.987060546875
2022-11-11,528.987060546875
2022-11-14,548.9488525390625
2022-11-15,576.8954467773438
2022-11-16,553.9393310546875
2022-11-17,526.9908447265625
2022-11-18,538.9679565429688
2022-11-21,560.9259643554688
2022-11-22,558.9296875
2022-11-23,560.9259643554688
2022-11-24,568.91064453125
2022-11-25,568.91064453125
2022-11-28,570.9068603515625
2022-11-29,570.9068603515625
2022-11-30,580.8876953125
2022-12-01,598.8532104492188
2022-12-02,580.8876953125
2022-12-05,548.9488525390625
2022-12-06,552.941162109375
2022-12-07,556.9335327148438
2022-12-08,542.9603271484375
2022-12-09,540.9641723632812
2022-12-12,558.9296875
2022-12-13,530.9833374023438
2022-12-14,503.0367431640625
2022-12-15,489.06353759765625
2022-12-16,511.021484375
2022-12-19,515.0138549804688
2022-12-20,521.00244140625
2022-12-21,517.0099487304688
2022-12-22,526.9908447265625
2022-12-23,526.9908447265625
2022-12-28,517.0099487304688
2022-12-29,513.0176391601562
2022-12-30,538.9679565429688
2023-01-03,519.0061645507812
2023-01-04,538.9679565429688
2023-01-05,546.95263671875
2023-01-06,536.9718017578125
2023-01-09,538.9679565429688
2023-01-10,521.00244140625
2023-01-11,494.053955078125
2023-01-12,499.0444030761719
2023-01-13,499.0444030761719
2023-01-16,509.02532958984375
2023-01-17,492.0578308105469
2023-01-18,501.04058837890625
2023-01-19,497.0482177734375
2023-01-20,496.0501403808594
2023-01-23,499.0444030761719
2023-01-24,503.0367431640625
2023-01-25,513.0176391601562
2023-01-26,501.04058837890625
2023-01-27,501.04058837890625
2023-01-30,501.04058837890625
2023-01-31,501.04058837890625
2023-02-01,501.04058837890625
2023-02-02,519.0061645507812
2023-02-03,538.9679565429688
2023-02-06,528.987060546875
2023-02-07,519.0061645507812
2023-02-08,499.0444030761719
2023-02-09,509.02532958984375
