Date,CWK.L
2023-01-13,3240.143310546875
2023-01-16,3262.130615234375
2023-01-17,3252.13623046875
2023-01-18,3216.1572265625
2023-01-19,3180.177734375
2023-01-20,3174.18115234375
2023-01-23,3192.171142578125
2023-01-24,3180.177734375
2023-01-25,3156.191650390625
2023-01-26,3162.18798828125
2023-01-27,3154.192626953125
2023-01-30,3186.17431640625
2023-01-31,3180.177734375
2023-02-01,3138.201904296875
2023-02-02,3270.1259765625
2023-02-03,3264.129638671875
2023-02-06,3272.125
2023-02-07,3190.171875
2023-02-08,3186.17431640625
2023-02-09,3128.207763671875
2023-02-10,3080.235107421875
2023-02-13,3054.249755859375
2023-02-14,3016.271728515625
2023-02-15,3008.276123046875
2023-02-16,3048.25341796875
2023-02-17,3002.279296875
2023-02-20,2994.2841796875
2023-02-21,2986.2890625
2023-02-22,3068.24169921875
2023-02-23,3040.2578125
2023-02-24,3052.251220703125
2023-02-27,3118.213134765625
2023-02-28,3128.207763671875
2023-03-01,3080.235107421875
2023-03-02,3098.224609375
2023-03-03,3068.24169921875
2023-03-06,3030.263916015625
2023-03-07,3058.24755859375
2023-03-08,3070.24072265625
2023-03-09,3024.26708984375
2023-03-10,2972.297119140625
2023-03-13,2914.329833984375
2023-03-14,2942.314208984375
2023-03-15,2962.302734375
2023-03-16,3010.275390625
2023-03-17,2932.31982421875
2023-03-20,2904.335693359375
2023-03-21,2924.32421875
2023-03-22,2948.310302734375
2023-03-23,2968.299072265625
2023-03-24,3012.273681640625
2023-03-27,2974.295654296875
2023-03-28,2960.303466796875
2023-03-29,3008.276123046875
2023-03-30,3014.27294921875
2023-03-31,3002.279296875
2023-04-03,3020.26953125
2023-04-04,3008.276123046875
2023-04-05,2962.302734375
2023-04-06,3032.26220703125
2023-04-11,3030.263916015625
2023-04-12,3022.26806640625
2023-04-13,3030.263916015625
2023-04-14,3038.259033203125
2023-04-17,3040.2578125
2023-04-18,3018.2705078125
2023-04-19,3070.24072265625
2023-04-20,3060.24658203125
2023-04-21,3108.21875
2023-04-24,3150.19482421875
2023-04-25,3134.2041015625
2023-04-26,3146.197265625
2023-04-27,3168.1845703125
2023-04-28,3208.16162109375
2023-05-02,3216.1572265625
2023-05-03,3194.169677734375
2023-05-04,3232.14794921875
2023-05-05,3260.1318359375
2023-05-09,3218.155517578125
2023-05-10,3200.166259765625
2023-05-11,3184.17529296875
2023-05-12,3142.199462890625
2023-05-15,3162.18798828125
2023-05-16,3134.2041015625
2023-05-17,3098.224609375
2023-05-18,3142.199462890625
2023-05-19,3144.1982421875
2023-05-22,3138.201904296875
2023-05-23,3308.1044921875
2023-05-24,3172.18212890625
2023-05-25,3214.158203125
2023-05-26,3168.1845703125
2023-05-30,3224.152587890625
2023-05-31,3248.138671875
2023-06-01,3336.088134765625
2023-06-02,3310.103515625
2023-06-05,3268.127685546875
2023-06-06,3282.119140625
2023-06-07,3292.113525390625
2023-06-08,3292.113525390625
2023-06-09,3282.119140625
2023-06-12,3288.1162109375
2023-06-13,3320.09765625
2023-06-14,3290.11474609375
2023-06-15,3298.110107421875
2023-06-16,3314.10107421875
2023-06-19,3248.138671875
2023-06-20,3234.14697265625
2023-06-21,3212.15966796875
2023-06-22,3222.15380859375
2023-06-23,3198.167236328125
2023-06-26,3268.127685546875
2023-06-27,3248.138671875
2023-06-28,3254.135498046875
2023-06-29,3246.140380859375
2023-06-30,3244.14111328125
2023-07-03,3260.1318359375
2023-07-04,3256.13427734375
2023-07-05,3240.143310546875
2023-07-06,3226.1513671875
2023-07-07,3226.1513671875
2023-07-10,3208.16162109375
2023-07-11,3232.14794921875
2023-07-12,3310.103515625
2023-07-13,3310.103515625
2023-07-14,3320.09765625
2023-07-17,3296.111328125
2023-07-18,3230.149169921875
2023-07-19,3376.065673828125
2023-07-20,3346.6650390625
2023-07-21,3342.666748046875
2023-07-24,3334.670166015625
2023-07-25,3330.67138671875
2023-07-26,3398.644287109375
2023-07-27,3390.647705078125
2023-07-28,3354.661865234375
2023-07-31,3334.670166015625
2023-08-01,3346.6650390625
2023-08-02,3362.65869140625
2023-08-03,3374.65380859375
2023-08-04,3372.655029296875
2023-08-07,3370.655517578125
2023-08-08,3332.670654296875
2023-08-09,3300.683349609375
2023-08-10,3310.67919921875
2023-08-11,3256.70068359375
2023-08-14,3280.691650390625
2023-08-15,3246.705078125
2023-08-16,3250.70361328125
2023-08-17,3260.699462890625
2023-08-18,3218.716064453125
2023-08-21,3168.736083984375
2023-08-22,3170.7353515625
2023-08-23,3212.718505859375
2023-08-24,3214.7177734375
2023-08-25,3240.70751953125
2023-08-29,3328.67236328125
2023-08-30,3364.657958984375
2023-08-31,3368.656494140625
2023-09-01,3358.660400390625
2023-09-04,3310.67919921875
2023-09-05,3356.6611328125
2023-09-06,3390.647705078125
2023-09-07,3404.64208984375
2023-09-08,3456.62158203125
2023-09-11,3464.6181640625
2023-09-12,3470.61572265625
2023-09-13,3478.612548828125
2023-09-14,3570.57568359375
2023-09-15,3570.57568359375
2023-09-18,3558.58056640625
2023-09-19,3586.569580078125
2023-09-20,3634.55029296875
2023-09-21,3640.5478515625
2023-09-22,3604.562255859375
2023-09-25,3622.55517578125
2023-09-26,3608.560791015625
2023-09-27,3528.592529296875
2023-09-28,3498.6044921875
2023-09-29,3550.583740234375
2023-10-02,3502.602783203125
2023-10-03,3456.62158203125
2023-10-04,3468.616455078125
2023-10-05,3448.62451171875
2023-10-06,3500.60400390625
2023-10-09,3510.599853515625
2023-10-10,3526.59326171875
2023-10-11,3502.602783203125
2023-10-12,3498.6044921875
2023-10-13,3494.606201171875
2023-10-16,3490.60791015625
2023-10-17,3552.5830078125
2023-10-18,3496.605224609375
2023-10-19,3478.612548828125
2023-10-20,3496.605224609375
2023-10-23,3494.606201171875
2023-10-24,3514.59814453125
2023-10-25,3506.601318359375
2023-10-26,3474.6142578125
2023-10-27,3470.61572265625
2023-10-30,3486.609375
2023-10-31,3492.606689453125
2023-11-01,3624.55419921875
2023-11-02,3640.5478515625
2023-11-03,3652.54345703125
2023-11-06,3512.59912109375
2023-11-07,3570.57568359375
2023-11-08,3592.567138671875
2023-11-09,3632.551025390625
2023-11-10,3590.567626953125
2023-11-13,3620.555908203125
2023-11-14,3660.5400390625
2023-11-15,3642.547119140625
2023-11-16,3636.549560546875
2023-11-17,3648.544677734375
2023-11-20,3642.547119140625
2023-11-21,3710.52001953125
2023-11-22,3844.466552734375
2023-11-23,3882.451416015625
2023-11-24,3898.445068359375
2023-11-27,3898.445068359375
2023-11-28,3968.417236328125
2023-11-29,3952.423583984375
2023-11-30,3838.46923828125
2023-12-01,3898.445068359375
2023-12-04,3884.45068359375
2023-12-05,3936.429931640625
2023-12-06,3918.437255859375
2023-12-07,3942.427490234375
2023-12-08,3940.42822265625
2023-12-11,3926.43408203125
2023-12-12,3918.437255859375
2023-12-13,3928.43310546875
2023-12-14,3934.657958984375
2023-12-15,3818.697509765625
2023-12-18,3834.692138671875
2023-12-19,3810.7001953125
2023-12-20,3862.6826171875
2023-12-21,3888.67333984375
2023-12-22,3890.6728515625
2023-12-27,3900.66943359375
2023-12-28,3838.690673828125
2023-12-29,3806.70166015625
2024-01-02,3796.705078125
2024-01-03,3810.7001953125
2024-01-04,3900.66943359375
2024-01-05,3828.694091796875
2024-01-08,3876.677978515625
2024-01-09,3828.694091796875
2024-01-10,3850.6865234375
2024-01-11,3800.70361328125
2024-01-12,3834.692138671875
2024-01-15,3862.6826171875
2024-01-16,3912.665283203125
2024-01-17,3886.674560546875
2024-01-18,3900.66943359375
2024-01-19,3958.64990234375
2024-01-22,3986.64013671875
2024-01-23,3996.63671875
2024-01-24,3992.63818359375
2024-01-25,4004.63427734375
2024-01-26,4042.62109375
2024-01-29,3990.638671875
2024-01-30,3992.63818359375
2024-01-31,4022.6279296875
2024-02-01,4110.59814453125
2024-02-02,4058.615966796875
2024-02-05,4052.61767578125
2024-02-06,4094.603271484375
2024-02-07,4058.615966796875
2024-02-08,4050.6181640625
2024-02-09,4046.619873046875
2024-02-12,4058.615966796875
2024-02-13,3984.64111328125
2024-02-14,3988.6396484375
2024-02-15,3948.6533203125
2024-02-16,3924.661376953125
2024-02-19,3980.642333984375
2024-02-20,3972.64501953125
2024-02-21,3946.65380859375
2024-02-22,3944.654541015625
2024-02-23,3878.6767578125
2024-02-26,3934.657958984375
2024-02-27,3914.664794921875
2024-02-28,3848.68701171875
2024-02-29,3844.688720703125
2024-03-01,3902.668701171875
2024-03-04,3898.670166015625
2024-03-05,3948.6533203125
2024-03-06,3980.642333984375
2024-03-07,4030.625
2024-03-08,4106.59912109375
2024-03-11,4070.611572265625
2024-03-12,4112.59716796875
2024-03-13,4132.59033203125
2024-03-14,4064.613525390625
2024-03-15,4048.619384765625
2024-03-18,4110.59814453125
2024-03-19,4058.615966796875
2024-03-20,4126.59228515625
2024-03-21,4162.58056640625
2024-03-22,4142.5869140625
2024-03-25,4078.609130859375
2024-03-26,4152.58349609375
2024-03-27,4114.59716796875
2024-03-28,4094.603271484375
2024-04-02,4083.607177734375
2024-04-03,4133.59033203125
2024-04-04,4118.59521484375
2024-04-05,4103.6005859375
2024-04-08,4098.6015625
2024-04-09,4098.6015625
2024-04-10,4143.5869140625
2024-04-11,4133.59033203125
2024-04-12,4103.6005859375
2024-04-15,4108.5986328125
2024-04-16,4013.631103515625
2024-04-17,4038.622802734375
2024-04-18,4088.60546875
2024-04-19,4128.591796875
2024-04-22,4183.5732421875
2024-04-23,4258.54736328125
2024-04-24,4233.5556640625
2024-04-25,4218.56103515625
2024-04-26,4288.537109375
2024-04-29,4253.54931640625
2024-04-30,4308.5302734375
2024-05-01,4303.5322265625
2024-05-02,4203.56591796875
2024-05-03,4233.5556640625
2024-05-07,4298.53369140625
2024-05-08,4368.509765625
2024-05-09,4328.5234375
2024-05-10,4323.525390625
2024-05-13,4318.52685546875
2024-05-14,4318.52685546875
2024-05-15,4368.509765625
2024-05-16,4383.5048828125
2024-05-17,4403.498046875
2024-05-20,4423.4912109375
2024-05-21,4383.5048828125
2024-05-22,4428.48974609375
2024-05-23,4398.5
2024-05-24,4458.47900390625
2024-05-28,4378.50634765625
2024-05-29,4393.50146484375
2024-05-30,4393.50146484375
2024-05-31,4443.484375
2024-06-03,4463.4775390625
2024-06-04,4413.49462890625
2024-06-05,4363.51171875
2024-06-06,4358.51318359375
2024-06-07,4343.5185546875
2024-06-10,4283.5390625
2024-06-11,4263.5458984375
2024-06-12,4258.54736328125
2024-06-13,4273.54248046875
2024-06-14,4348.5166015625
2024-06-17,4373.50830078125
2024-06-18,4453.48095703125
2024-06-19,4433.48779296875
2024-06-20,4453.48095703125
2024-06-21,4413.49462890625
2024-06-24,4478.47216796875
2024-06-25,4458.47900390625
2024-06-26,4478.47216796875
2024-06-27,4468.4755859375
2024-06-28,4443.484375
2024-07-01,4438.48583984375
2024-07-02,4448.482421875
2024-07-03,4498.46533203125
2024-07-04,4463.4775390625
2024-07-05,4523.45703125
2024-07-08,4523.45703125
2024-07-09,4528.455078125
2024-07-10,4553.447265625
2024-07-11,4518.45849609375
2024-07-12,4613.4267578125
2024-07-15,4603.43017578125
2024-07-16,4603.43017578125
2024-07-17,4598.43115234375
2024-07-18,4499.1240234375
2024-07-19,4499.1240234375
2024-07-22,4529.1181640625
2024-07-23,4509.1220703125
2024-07-24,4534.1171875
2024-07-25,4489.1259765625
2024-07-26,4539.1162109375
2024-07-29,4599.1044921875
2024-07-30,4739.07763671875
2024-07-31,4764.072265625
2024-08-01,4749.07568359375
2024-08-02,4634.09765625
2024-08-05,4574.109375
2024-08-06,4579.1083984375
2024-08-07,4579.1083984375
2024-08-08,4524.119140625
2024-08-09,4599.1044921875
2024-08-12,4574.109375
2024-08-13,4614.10205078125
2024-08-14,4629.0986328125
2024-08-15,4644.095703125
2024-08-16,4629.0986328125
2024-08-19,4604.10400390625
2024-08-20,4609.1025390625
2024-08-21,4664.091796875
2024-08-22,4744.076171875
2024-08-23,4729.07958984375
2024-08-27,4764.072265625
2024-08-28,4774.0703125
2024-08-29,4779.06982421875
2024-08-30,4819.06201171875
2024-09-02,4814.0625
2024-09-03,4759.07373046875
2024-09-04,4759.07373046875
2024-09-05,4674.08984375
2024-09-06,4634.09765625
2024-09-09,4679.0888671875
2024-09-10,4684.087890625
2024-09-11,4649.0947265625
2024-09-12,4644.095703125
2024-09-13,4699.0849609375
2024-09-16,4679.0888671875
2024-09-17,4704.083984375
2024-09-18,4689.0869140625
2024-09-19,4729.07958984375
2024-09-20,4649.0947265625
2024-09-23,4684.087890625
2024-09-24,4659.0927734375
2024-09-25,4644.095703125
2024-09-26,4714.08203125
2024-09-27,5029.02099609375
2024-09-30,5019.02294921875
2024-10-01,5089.00927734375
2024-10-02,5049.01708984375
2024-10-03,5099.00732421875
2024-10-04,5049.01708984375
2024-10-07,5069.01318359375
2024-10-08,5059.01513671875
2024-10-09,5079.01123046875
2024-10-10,5059.01513671875
2024-10-11,5059.01513671875
2024-10-14,5069.01318359375
2024-10-15,5089.00927734375
2024-10-16,5168.99365234375
2024-10-17,5198.98779296875
2024-10-18,5188.98974609375
2024-10-21,5148.99755859375
2024-10-22,5158.99560546875
2024-10-23,5168.99365234375
2024-10-24,5148.99755859375
2024-10-25,5168.99365234375
2024-10-28,5178.99169921875
2024-10-29,5178.99169921875
2024-10-30,5188.98974609375
2024-10-31,5069.01318359375
2024-11-01,5089.00927734375
2024-11-04,5059.01513671875
2024-11-05,5039.01904296875
2024-11-06,5049.01708984375
2024-11-07,5069.01318359375
2024-11-08,5109.00537109375
2024-11-11,5109.00537109375
2024-11-12,5109.00537109375
2024-11-13,5049.01708984375
2024-11-14,5049.01708984375
2024-11-15,4989.0283203125
2024-11-18,4974.03173828125
2024-11-19,4969.0322265625
2024-11-20,4919.0419921875
2024-11-21,4944.03759765625
2024-11-22,5049.01708984375
2024-11-25,5069.01318359375
2024-11-26,4879.0498046875
2024-11-27,4989.0283203125
2024-11-28,4959.0341796875
2024-11-29,4959.0341796875
2024-12-02,4994.02783203125
2024-12-03,4989.0283203125
2024-12-04,4999.0263671875
2024-12-05,4999.0263671875
2024-12-06,4984.02978515625
2024-12-09,4959.0341796875
2024-12-10,4964.03369140625
2024-12-11,5009.0244140625
2024-12-12,4959.28173828125
2024-12-13,4954.28271484375
2024-12-16,4984.2783203125
2024-12-17,4934.28564453125
2024-12-18,4949.283203125
2024-12-19,4949.283203125
2024-12-20,4939.28466796875
2024-12-23,4859.29638671875
2024-12-24,4864.29541015625
2024-12-27,4859.29638671875
2024-12-30,4784.30712890625
2024-12-31,4864.29541015625
2025-01-02,4894.29150390625
2025-01-03,4859.29638671875
2025-01-06,4834.2998046875
2025-01-07,4719.31640625
2025-01-08,4644.32763671875
2025-01-09,4729.3154296875
2025-01-10,4719.31640625
2025-01-13,4689.32080078125
2025-01-14,4664.32470703125
2025-01-15,4779.30810546875
2025-01-16,4839.29931640625
2025-01-17,4904.2900390625
2025-01-20,4889.2919921875
2025-01-21,4929.2861328125
2025-01-22,4974.27978515625
2025-01-23,4964.28125
2025-01-24,5019.2734375
2025-01-27,4994.27685546875
2025-01-28,5019.2734375
2025-01-29,4974.27978515625
2025-01-30,5019.2734375
2025-01-31,5039.2705078125
2025-02-03,4994.27685546875
2025-02-04,4944.2841796875
2025-02-05,4979.27880859375
2025-02-06,5009.2744140625
2025-02-07,4954.28271484375
2025-02-10,5029.27197265625
2025-02-11,5009.2744140625
2025-02-12,4989.27734375
2025-02-13,5009.2744140625
2025-02-14,4984.2783203125
2025-02-17,4984.2783203125
2025-02-18,4954.28271484375
2025-02-19,4924.287109375
2025-02-20,4894.29150390625
2025-02-21,4929.2861328125
2025-02-24,4919.28759765625
2025-02-25,4874.29443359375
2025-02-26,4944.2841796875
2025-02-27,4899.29052734375
2025-02-28,4894.29150390625
2025-03-03,4889.2919921875
2025-03-04,4949.283203125
2025-03-05,4934.28564453125
2025-03-06,4974.27978515625
2025-03-07,4964.28125
2025-03-10,4924.287109375
2025-03-11,4924.287109375
2025-03-12,4934.28564453125
2025-03-13,4864.29541015625
2025-03-14,4974.27978515625
2025-03-17,4884.29296875
2025-03-18,4869.294921875
2025-03-19,4889.2919921875
2025-03-20,4994.27685546875
2025-03-21,5029.27197265625
2025-03-24,4909.2890625
2025-03-25,4864.29541015625
2025-03-26,4884.29296875
2025-03-27,4859.29638671875
2025-03-28,4949.283203125
2025-03-31,4904.2900390625
2025-04-01,4874.29443359375
2025-04-02,4939.28466796875
2025-04-03,4969.2802734375
2025-04-04,4794.3056640625
2025-04-07,4624.33056640625
2025-04-08,4824.30126953125
2025-04-09,4679.322265625
2025-04-10,4779.30810546875
2025-04-11,4869.294921875
2025-04-14,4914.28857421875
2025-04-15,5039.2705078125
2025-04-16,5079.2646484375
2025-04-17,5069.26611328125
2025-04-22,5069.26611328125
2025-04-23,5089.26318359375
2025-04-24,5129.25732421875
2025-04-25,5139.255859375
2025-04-28,5149.25439453125
2025-04-29,5149.25439453125
2025-04-30,5179.25
2025-05-01,5149.25439453125
2025-05-02,5249.23974609375
2025-05-06,5349.2255859375
2025-05-07,5329.228515625
2025-05-08,5369.22265625
2025-05-09,5359.22412109375
2025-05-12,4979.27880859375
2025-05-13,5009.2744140625
2025-05-14,5129.25732421875
2025-05-15,5169.25146484375
2025-05-16,5229.24267578125
2025-05-19,5259.23828125
2025-05-20,5459.20947265625
2025-05-21,5489.205078125
2025-05-22,5389.2197265625
2025-05-23,5359.22412109375
2025-05-27,5289.23388671875
2025-05-28,5259.23828125
2025-05-29,5259.23828125
2025-05-30,5319.22998046875
2025-06-02,5259.23828125
2025-06-03,5219.244140625
2025-06-04,5329.228515625
2025-06-05,5359.22412109375
2025-06-06,5339.22705078125
2025-06-09,5319.22998046875
2025-06-10,5269.23681640625
2025-06-11,5219.244140625
2025-06-12,5259.23828125
2025-06-13,5219.244140625
2025-06-16,5179.25
2025-06-17,5239.2412109375
2025-06-18,5299.23291015625
2025-06-19,5319.22998046875
2025-06-20,5289.23388671875
2025-06-23,5309.2314453125
2025-06-24,5249.23974609375
2025-06-25,5249.23974609375
2025-06-26,5349.2255859375
2025-06-27,5389.2197265625
2025-06-30,5349.2255859375
2025-07-01,5339.22705078125
2025-07-02,5269.23681640625
2025-07-03,5309.2314453125
2025-07-04,5249.23974609375
2025-07-07,5229.24267578125
2025-07-08,5229.24267578125
2025-07-09,5139.255859375
2025-07-10,5159.2529296875
2025-07-11,5209.24560546875
2025-07-14,5279.2353515625
2025-07-15,5289.23388671875
2025-07-16,5249.23974609375
2025-07-17,5210.0
2025-07-18,5230.0
2025-07-21,5250.0
2025-07-22,5250.0
2025-07-23,5220.0
2025-07-24,5360.0
2025-07-25,5320.0
2025-07-28,5240.0
2025-07-29,5220.0
2025-07-30,5200.0
2025-07-31,5310.0
2025-08-01,5300.0
2025-08-04,5320.0
2025-08-05,5300.0
2025-08-06,5270.0
2025-08-07,5280.0
2025-08-08,5260.0
2025-08-11,5270.0
2025-08-12,5230.0
2025-08-13,5240.0
2025-08-14,5240.0
2025-08-15,5250.0
2025-08-18,5210.0
2025-08-19,5230.0
2025-08-20,5300.0
2025-08-21,5290.0
2025-08-22,5310.0
