Date,HFD.L
2019-05-15,239.64752197265625
2019-05-16,240.64437866210938
2019-05-17,239.44810485839844
2019-05-20,238.2518768310547
2019-05-21,238.2518768310547
2019-05-22,235.26126098632812
2019-05-23,234.86253356933594
2019-05-24,231.27378845214844
2019-05-28,227.2863311767578
2019-05-29,223.89697265625
2019-05-30,225.29257202148438
2019-05-31,224.49510192871094
2019-06-03,222.3019561767578
2019-06-04,226.09010314941406
2019-06-05,225.69131469726562
2019-06-06,226.09010314941406
2019-06-07,226.4888458251953
2019-06-10,231.6725311279297
2019-06-11,234.86253356933594
2019-06-12,231.6725311279297
2019-06-13,233.66627502441406
2019-06-14,231.07444763183594
2019-06-17,229.87818908691406
2019-06-18,229.47943115234375
2019-06-19,226.2894744873047
2019-06-20,223.49819946289062
2019-06-21,224.2957000732422
2019-06-24,221.5044708251953
2019-06-25,220.50759887695312
2019-06-26,220.50759887695312
2019-06-27,217.317626953125
2019-06-28,223.89697265625
2019-07-01,224.2957000732422
2019-07-02,222.3019561767578
2019-07-03,219.31134033203125
2019-07-04,219.9095001220703
2019-07-05,219.9095001220703
2019-07-08,222.50131225585938
2019-07-09,217.91574096679688
2019-07-10,216.32077026367188
2019-07-11,216.71954345703125
2019-07-12,216.32077026367188
2019-07-15,215.92201232910156
2019-07-16,215.92201232910156
2019-07-17,215.72262573242188
2019-07-18,215.12449645996094
2019-07-19,213.72886657714844
2019-07-22,213.3301544189453
2019-07-23,212.13389587402344
2019-07-24,212.73199462890625
2019-07-25,204.67649841308594
2019-07-26,204.47702026367188
2019-07-29,204.07806396484375
2019-07-30,195.89895629882812
2019-07-31,191.5102081298828
2019-08-01,184.12908935546875
2019-08-02,180.93724060058594
2019-08-05,175.65078735351562
2019-08-06,176.94744873046875
2019-08-07,175.551025390625
2019-08-08,178.14437866210938
2019-08-09,176.5484619140625
2019-08-12,176.5484619140625
2019-08-13,174.05484008789062
2019-08-14,172.85792541503906
2019-08-15,166.8732147216797
2019-08-16,167.27215576171875
2019-08-19,170.5637664794922
2019-08-20,173.4563751220703
2019-08-21,173.4563751220703
2019-08-22,175.551025390625
2019-08-23,175.2517852783203
2019-08-27,178.0446319580078
2019-08-28,179.04208374023438
2019-08-29,179.04208374023438
2019-08-30,180.43850708007812
2019-09-02,186.92190551757812
2019-09-03,171.86044311523438
2019-09-04,168.8680877685547
2019-09-05,165.17755126953125
2019-09-06,173.95509338378906
2019-09-09,169.86558532714844
2019-09-10,173.1571502685547
2019-09-11,170.164794921875
2019-09-12,169.86558532714844
2019-09-13,172.5586700439453
2019-09-16,174.5535888671875
2019-09-17,171.5612335205078
2019-09-18,169.46658325195312
2019-09-19,166.47422790527344
2019-09-20,170.5637664794922
2019-09-23,172.75814819335938
2019-09-24,174.5535888671875
2019-09-25,174.25433349609375
2019-09-26,173.6558380126953
2019-09-27,173.95509338378906
2019-09-30,169.7658233642578
2019-10-01,169.7658233642578
2019-10-02,171.36175537109375
2019-10-03,168.56887817382812
2019-10-04,164.47930908203125
2019-10-07,162.58416748046875
2019-10-08,161.7862091064453
2019-10-09,160.7887420654297
2019-10-10,157.99591064453125
2019-10-11,165.27728271484375
2019-10-14,162.28494262695312
2019-10-15,165.3770294189453
2019-10-16,165.3770294189453
2019-10-17,164.97804260253906
2019-10-18,170.5637664794922
2019-10-21,173.25689697265625
2019-10-22,174.5535888671875
2019-10-23,176.5484619140625
2019-10-24,173.05740356445312
2019-10-25,168.7683563232422
2019-10-28,168.66859436035156
2019-10-29,166.67372131347656
2019-10-30,159.59182739257812
2019-10-31,157.99591064453125
2019-11-01,153.20814514160156
2019-11-04,151.51248168945312
2019-11-05,153.60711669921875
2019-11-06,152.11094665527344
2019-11-07,155.60202026367188
2019-11-08,164.57908630371094
2019-11-11,169.0675811767578
2019-11-12,162.18521118164062
2019-11-13,162.28494262695312
2019-11-14,161.7862091064453
2019-11-15,164.18008422851562
2019-11-18,164.57908630371094
2019-11-19,162.28494262695312
2019-11-20,157.89617919921875
2019-11-21,157.99591064453125
2019-11-22,159.59182739257812
2019-11-25,161.88597106933594
2019-11-26,157.0982208251953
2019-11-27,160.58926391601562
2019-11-28,164.47930908203125
2019-11-29,160.1902618408203
2019-12-02,163.2823944091797
2019-12-03,159.49208068847656
2019-12-04,163.5816192626953
2019-12-05,159.65199279785156
2019-12-06,163.1443634033203
2019-12-09,160.15089416503906
2019-12-10,160.64979553222656
2019-12-11,163.6432647705078
2019-12-12,166.03807067871094
2019-12-13,173.62152099609375
2019-12-16,176.81459045410156
2019-12-17,175.5174102783203
2019-12-18,170.92739868164062
2019-12-19,174.12045288085938
2019-12-20,178.41110229492188
2019-12-23,174.12045288085938
2019-12-24,172.32435607910156
2019-12-27,174.02064514160156
2019-12-30,171.02716064453125
2019-12-31,168.93174743652344
2020-01-02,169.92958068847656
2020-01-03,167.4350128173828
2020-01-06,161.94699096679688
2020-01-07,159.5522003173828
2020-01-08,157.6563262939453
2020-01-09,153.76483154296875
2020-01-10,141.69113159179688
2020-01-13,145.68243408203125
2020-01-14,145.68243408203125
2020-01-15,145.1835174560547
2020-01-16,153.16612243652344
2020-01-17,151.66937255859375
2020-01-20,160.25070190429688
2020-01-21,158.0554656982422
2020-01-22,161.7474365234375
2020-01-23,163.5435028076172
2020-01-24,164.24197387695312
2020-01-27,162.44589233398438
2020-01-28,163.74305725097656
2020-01-29,162.64544677734375
2020-01-30,161.64764404296875
2020-01-31,163.3439178466797
2020-02-03,165.33958435058594
2020-02-04,164.64111328125
2020-02-05,163.1443634033203
2020-02-06,164.7408905029297
2020-02-07,163.942626953125
2020-02-10,164.7408905029297
2020-02-11,163.1443634033203
2020-02-12,164.3417510986328
2020-02-13,162.54566955566406
2020-02-14,162.64544677734375
2020-02-17,162.44589233398438
2020-02-18,156.25938415527344
2020-02-19,152.76699829101562
2020-02-20,157.6563262939453
2020-02-21,157.05763244628906
2020-02-24,156.1596221923828
2020-02-25,147.97743225097656
2020-02-26,145.8820037841797
2020-02-27,147.17918395996094
2020-02-28,149.6737518310547
2020-03-02,141.19223022460938
2020-03-03,136.20309448242188
2020-03-04,136.20309448242188
2020-03-05,130.01658630371094
2020-03-06,131.3137664794922
2020-03-09,120.83660125732422
2020-03-10,123.13159942626953
2020-03-11,119.3398666381836
2020-03-12,105.4700927734375
2020-03-13,102.77597045898438
2020-03-16,83.16870880126953
2020-03-17,81.22294616699219
2020-03-18,58.87166976928711
2020-03-19,51.737220764160156
2020-03-20,65.80654907226562
2020-03-23,53.28385543823242
2020-03-24,60.06905746459961
2020-03-25,75.43556213378906
2020-03-26,88.15782165527344
2020-03-27,80.07544708251953
2020-03-30,73.1904525756836
2020-03-31,69.64818572998047
2020-04-01,67.05382537841797
2020-04-02,62.563621520996094
2020-04-03,64.75883483886719
2020-04-06,68.15144348144531
2020-04-07,76.33361053466797
2020-04-08,82.91923522949219
2020-04-09,90.90184783935547
2020-04-14,95.39205932617188
2020-04-15,84.21642303466797
2020-04-16,89.20555114746094
2020-04-17,90.60250091552734
2020-04-20,89.90401458740234
2020-04-21,92.79772186279297
2020-04-22,94.89315032958984
2020-04-23,94.79338073730469
2020-04-24,93.19685363769531
2020-04-27,95.19249725341797
2020-04-28,97.48748779296875
2020-04-29,103.7737808227539
2020-04-30,107.76509094238281
2020-05-01,101.77814483642578
2020-05-04,110.95813751220703
2020-05-05,115.14899444580078
2020-05-06,141.69113159179688
2020-05-07,151.0706787109375
2020-05-11,187.7906494140625
2020-05-12,174.02064514160156
2020-05-13,168.03370666503906
2020-05-14,170.6280517578125
2020-05-15,165.63894653320312
2020-05-18,165.43936157226562
2020-05-19,165.0402069091797
2020-05-20,163.84283447265625
2020-05-21,167.6345672607422
2020-05-22,165.63894653320312
2020-05-26,169.63023376464844
2020-05-27,163.24417114257812
2020-05-28,169.63023376464844
2020-05-29,182.80152893066406
2020-06-01,196.17239379882812
2020-06-02,189.58676147460938
2020-06-03,188.58889770507812
2020-06-04,182.20286560058594
2020-06-05,185.19630432128906
2020-06-08,184.5976104736328
2020-06-09,184.19850158691406
2020-06-10,176.61500549316406
2020-06-11,165.43936157226562
2020-06-12,176.41543579101562
2020-06-15,177.21372985839844
2020-06-16,177.0141143798828
2020-06-17,169.63023376464844
2020-06-18,168.03370666503906
2020-06-19,168.23326110839844
2020-06-22,166.6367645263672
2020-06-23,164.44154357910156
2020-06-24,157.25723266601562
2020-06-25,154.66287231445312
2020-06-26,151.0706787109375
2020-06-29,145.68243408203125
2020-06-30,151.66937255859375
2020-07-01,155.46112060546875
2020-07-02,156.65850830078125
2020-07-03,173.0228271484375
2020-07-06,176.61500549316406
2020-07-07,151.66937255859375
2020-07-08,133.90811157226562
2020-07-09,129.71725463867188
2020-07-10,137.89938354492188
2020-07-13,147.47853088378906
2020-07-14,154.46331787109375
2020-07-15,155.06198120117188
2020-07-16,151.8689422607422
2020-07-17,156.05979919433594
2020-07-20,146.08152770996094
2020-07-21,143.4872283935547
2020-07-22,144.68458557128906
2020-07-23,150.27243041992188
2020-07-24,148.47634887695312
2020-07-27,147.67807006835938
2020-07-28,151.0706787109375
2020-07-29,148.6759033203125
2020-07-30,150.87112426757812
2020-07-31,145.68243408203125
2020-08-03,148.87547302246094
2020-08-04,153.86459350585938
2020-08-05,155.6606903076172
2020-08-06,154.66287231445312
2020-08-07,157.45677185058594
2020-08-10,160.84938049316406
2020-08-11,166.03807067871094
2020-08-12,168.6324005126953
2020-08-13,170.6280517578125
2020-08-14,163.44371032714844
2020-08-17,158.25502014160156
2020-08-18,158.45460510253906
2020-08-19,160.64979553222656
2020-08-20,160.25070190429688
2020-08-21,164.84066772460938
2020-08-24,162.64544677734375
2020-08-25,160.64979553222656
2020-08-26,165.0402069091797
2020-08-27,162.64544677734375
2020-08-28,164.64111328125
2020-09-01,166.2376251220703
2020-09-02,170.6280517578125
2020-09-03,175.81674194335938
2020-09-04,173.82110595703125
2020-09-07,183.59982299804688
2020-09-08,178.01194763183594
2020-09-09,177.61282348632812
2020-09-10,182.4023895263672
2020-09-11,189.18760681152344
2020-09-14,186.9923858642578
2020-09-15,186.59327697753906
2020-09-16,183.79934692382812
2020-09-17,188.18978881835938
2020-09-18,189.58676147460938
2020-09-21,183.00108337402344
2020-09-22,178.21153259277344
2020-09-23,182.6019744873047
2020-09-24,182.20286560058594
2020-09-25,184.19850158691406
2020-09-28,182.6019744873047
2020-09-29,176.61500549316406
2020-09-30,181.0054168701172
2020-10-01,237.9812469482422
2020-10-02,236.48452758789062
2020-10-05,242.47146606445312
2020-10-06,244.46710205078125
2020-10-07,240.97470092773438
2020-10-08,239.4779815673828
2020-10-09,240.97470092773438
2020-10-12,243.4692840576172
2020-10-13,241.97254943847656
2020-10-14,242.9703826904297
2020-10-15,240.97470092773438
2020-10-16,234.48883056640625
2020-10-19,230.9964599609375
2020-10-20,227.00518798828125
2020-10-21,224.01171875
2020-10-22,231.495361328125
2020-10-23,237.9812469482422
2020-10-26,233.98992919921875
2020-10-27,235.48667907714844
2020-10-28,227.5040740966797
2020-10-29,235.985595703125
2020-10-30,239.97689819335938
2020-11-02,218.52365112304688
2020-11-03,225.50843811035156
2020-11-04,222.51495361328125
2020-11-05,225.50843811035156
2020-11-06,230.49755859375
2020-11-09,236.48452758789062
2020-11-10,229.99864196777344
2020-11-11,238.48016357421875
2020-11-12,232.99212646484375
2020-11-13,241.47364807128906
2020-11-16,240.475830078125
2020-11-17,261.9290466308594
2020-11-18,249.95513916015625
2020-11-19,245.96383666992188
2020-11-20,258.93560791015625
2020-11-23,271.90728759765625
2020-11-24,277.39532470703125
2020-11-25,265.4214172363281
2020-11-26,270.4105224609375
2020-11-27,267.9159851074219
2020-11-30,264.423583984375
2020-12-01,274.40185546875
2020-12-02,273.9029235839844
2020-12-03,264.423583984375
2020-12-04,272.40618896484375
2020-12-07,264.423583984375
2020-12-08,274.40185546875
2020-12-09,282.38446044921875
2020-12-10,265.4214172363281
2020-12-11,261.43011474609375
2020-12-14,259.43450927734375
2020-12-15,257.4388122558594
2020-12-16,267.4171142578125
2020-12-17,279.3910217285156
2020-12-18,261.43011474609375
2020-12-21,257.9377746582031
2020-12-22,254.44532775878906
2020-12-23,261.9290466308594
2020-12-24,269.41278076171875
2020-12-29,279.8898620605469
2020-12-30,273.9029235839844
2020-12-31,266.41925048828125
2021-01-04,260.93121337890625
2021-01-05,271.40838623046875
2021-01-06,277.39532470703125
2021-01-07,283.38226318359375
2021-01-08,294.8572998046875
2021-01-11,283.38226318359375
2021-01-12,281.3866271972656
2021-01-13,276.89642333984375
2021-01-14,298.84857177734375
2021-01-15,298.3496398925781
2021-01-18,296.35400390625
2021-01-19,294.8572998046875
2021-01-20,294.8572998046875
2021-01-21,291.8638000488281
2021-01-22,277.894287109375
2021-01-25,274.9007873535156
2021-01-26,269.41278076171875
2021-01-27,277.894287109375
2021-01-28,274.9007873535156
2021-01-29,271.90728759765625
2021-02-01,283.38226318359375
2021-02-02,278.8920593261719
2021-02-03,282.38446044921875
2021-02-04,281.8855285644531
2021-02-05,291.8638000488281
2021-02-08,276.3974609375
2021-02-09,268.9137878417969
2021-02-10,258.4366149902344
2021-02-11,260.43231201171875
2021-02-12,266.91815185546875
2021-02-15,275.3996887207031
2021-02-16,273.4040222167969
2021-02-17,265.92034912109375
2021-02-18,269.41278076171875
2021-02-19,267.9159851074219
2021-02-22,274.40185546875
2021-02-23,284.38006591796875
2021-02-24,294.3583679199219
2021-02-25,295.8551330566406
2021-02-26,288.8703308105469
2021-03-01,309.82464599609375
2021-03-02,310.3235778808594
2021-03-03,321.7985534667969
2021-03-04,327.7855224609375
2021-03-05,314.3148498535156
2021-03-08,331.27789306640625
2021-03-09,342.7528381347656
2021-03-10,342.25396728515625
2021-03-11,343.75067138671875
2021-03-12,341.256103515625
2021-03-15,348.24090576171875
2021-03-16,346.7441711425781
2021-03-17,338.7615966796875
2021-03-18,335.76806640625
2021-03-19,326.78765869140625
2021-03-22,337.7637634277344
2021-03-23,342.25396728515625
2021-03-24,361.7115173339844
2021-03-25,366.70062255859375
2021-03-26,365.2039489746094
2021-03-29,371.1908874511719
2021-03-30,371.1908874511719
2021-03-31,379.17352294921875
2021-04-01,371.5899658203125
2021-04-06,378.9739074707031
2021-04-07,387.1560974121094
2021-04-08,377.7765197753906
2021-04-09,379.5726013183594
2021-04-12,374.3839416503906
2021-04-13,373.78521728515625
2021-04-14,382.16693115234375
2021-04-15,376.1800231933594
2021-04-16,379.373046875
2021-04-19,371.5899658203125
2021-04-20,366.8004455566406
2021-04-21,370.3926086425781
2021-04-22,386.3578186035156
2021-04-23,392.5443420410156
2021-04-26,394.7395324707031
2021-04-27,393.9413146972656
2021-04-28,388.5530090332031
2021-04-29,379.17352294921875
2021-04-30,376.1800231933594
2021-05-04,372.9869079589844
2021-05-05,376.37957763671875
2021-05-06,372.78741455078125
2021-05-07,389.55084228515625
2021-05-10,392.94342041015625
2021-05-11,388.9521789550781
2021-05-12,385.95867919921875
2021-05-13,381.36871337890625
2021-05-14,388.5530090332031
2021-05-17,380.7699890136719
2021-05-18,376.97821044921875
2021-05-19,381.767822265625
2021-05-20,388.75262451171875
2021-05-21,379.5726013183594
2021-05-24,384.1626281738281
2021-05-25,379.9716796875
2021-05-26,378.9739074707031
2021-05-27,384.3621826171875
2021-05-28,380.5704345703125
2021-06-01,385.7591552734375
2021-06-02,379.9716796875
2021-06-03,375.581298828125
2021-06-04,378.1756286621094
2021-06-07,388.353515625
2021-06-08,396.3360290527344
2021-06-09,387.1560974121094
2021-06-10,396.3360290527344
2021-06-11,394.1408386230469
2021-06-14,393.74176025390625
2021-06-15,397.9325866699219
2021-06-16,404.9173583984375
2021-06-17,425.27301025390625
2021-06-18,401.1255798339844
2021-06-21,401.1255798339844
2021-06-22,401.1255798339844
2021-06-23,411.1038818359375
2021-06-24,427.2685852050781
2021-06-25,429.8630065917969
2021-06-28,421.4812316894531
2021-06-29,430.6612243652344
2021-06-30,430.2621154785156
2021-07-01,434.0538635253906
2021-07-02,433.85430908203125
2021-07-05,431.06036376953125
2021-07-06,406.1147766113281
2021-07-07,401.1255798339844
2021-07-08,397.33392333984375
2021-07-09,377.9761047363281
2021-07-12,374.18438720703125
2021-07-13,376.5791320800781
2021-07-14,368.79608154296875
2021-07-15,361.2126159667969
2021-07-16,360.2148132324219
2021-07-19,342.4534912109375
2021-07-20,355.42523193359375
2021-07-21,369.5943298339844
2021-07-22,377.9761047363281
2021-07-23,376.37957763671875
2021-07-26,377.7765197753906
2021-07-27,366.8004455566406
2021-07-28,363.4078369140625
2021-07-29,357.82000732421875
2021-07-30,355.026123046875
2021-08-02,362.0108337402344
2021-08-03,362.6095275878906
2021-08-04,367.0000305175781
2021-08-05,359.41650390625
2021-08-06,360.2148132324219
2021-08-09,366.2017822265625
2021-08-10,371.1908874511719
2021-08-11,373.5856628417969
2021-08-12,378.2261657714844
2021-08-13,372.43804931640625
2021-08-16,373.23638916015625
2021-08-17,373.23638916015625
2021-08-18,378.42578125
2021-08-19,368.6457824707031
2021-08-20,369.64373779296875
2021-08-23,370.4421081542969
2021-08-24,371.4400939941406
2021-08-25,372.6375732421875
2021-08-26,368.2466125488281
2021-08-27,366.2507019042969
2021-08-31,362.8575744628906
2021-09-01,355.8719177246094
2021-09-02,354.2751770019531
2021-09-03,355.0735168457031
2021-09-06,350.2833251953125
2021-09-07,350.68255615234375
2021-09-08,342.1000671386719
2021-09-09,329.72540283203125
2021-09-10,308.36907958984375
2021-09-13,299.3874816894531
2021-09-14,299.3874816894531
2021-09-15,294.5972900390625
2021-09-16,303.37933349609375
2021-09-17,308.16949462890625
2021-09-20,298.98828125
2021-09-21,304.37725830078125
2021-09-22,303.7784423828125
2021-09-23,303.97808837890625
2021-09-24,302.9801330566406
2021-09-27,309.7662353515625
2021-09-28,306.3731994628906
2021-09-29,307.3711242675781
2021-09-30,303.37933349609375
2021-10-01,298.7886962890625
2021-10-04,295.3956298828125
2021-10-05,296.7927551269531
2021-10-06,282.2225646972656
2021-10-07,281.8233642578125
2021-10-08,277.8315124511719
2021-10-11,287.6115417480469
2021-10-12,288.0107116699219
2021-10-13,292.00262451171875
2021-10-14,291.4037780761719
2021-10-15,290.00665283203125
2021-10-18,285.0168762207031
2021-10-19,284.21844482421875
2021-10-20,279.6278991699219
2021-10-21,277.8315124511719
2021-10-22,275.6360778808594
2021-10-25,277.6319885253906
2021-10-26,276.8336181640625
2021-10-27,277.033203125
2021-10-28,271.0454406738281
2021-10-29,265.8560485839844
2021-11-01,272.24298095703125
2021-11-02,276.2348327636719
2021-11-03,276.6340026855469
2021-11-04,279.2286682128906
2021-11-05,280.6258239746094
2021-11-08,280.42626953125
2021-11-09,278.0311584472656
2021-11-10,333.1184387207031
2021-11-11,323.7376403808594
2021-11-12,324.3363952636719
2021-11-15,339.9045715332031
2021-11-16,340.3037109375
2021-11-17,339.3058166503906
2021-11-18,344.69476318359375
2021-11-19,339.3058166503906
2021-11-22,338.7070007324219
2021-11-23,342.1000671386719
2021-11-24,342.2996520996094
2021-11-25,337.5094299316406
2021-11-26,320.3446044921875
2021-11-29,320.5441589355469
2021-11-30,305.7743835449219
2021-12-01,319.745849609375
2021-12-02,340.3037109375
2021-12-03,343.8963928222656
2021-12-06,346.8902893066406
2021-12-07,369.24456787109375
2021-12-08,363.05712890625
2021-12-09,363.2867126464844
2021-12-10,357.2984619140625
2021-12-13,345.1224060058594
2021-12-14,342.327880859375
2021-12-15,330.551025390625
2021-12-16,329.5529479980469
2021-12-17,329.7525939941406
2021-12-20,329.3533630371094
2021-12-21,337.3376770019531
2021-12-22,344.7231750488281
2021-12-23,343.7251281738281
2021-12-24,341.1302490234375
2021-12-29,346.91888427734375
2021-12-30,344.3239440917969
2021-12-31,344.7231750488281
2022-01-04,357.89727783203125
2022-01-05,358.2965393066406
2022-01-06,356.6996154785156
2022-01-07,358.6957092285156
2022-01-10,355.50201416015625
2022-01-11,359.2945556640625
2022-01-12,361.2906494140625
2022-01-13,363.2867126464844
2022-01-14,356.3004455566406
2022-01-17,357.2984619140625
2022-01-18,345.3219909667969
2022-01-19,346.320068359375
2022-01-20,344.7231750488281
2022-01-21,339.3337707519531
2022-01-24,328.5549011230469
2022-01-25,320.3710021972656
2022-01-26,318.3748779296875
2022-01-27,325.3611755371094
2022-01-28,324.5627746582031
2022-01-31,326.3592529296875
2022-02-01,333.7447509765625
2022-02-02,322.16748046875
2022-02-03,314.3826904296875
2022-02-04,307.795654296875
2022-02-07,309.99139404296875
2022-02-08,305.00115966796875
2022-02-09,313.5843505859375
2022-02-10,314.5823669433594
2022-02-11,309.392578125
2022-02-14,303.40435791015625
2022-02-15,303.6039123535156
2022-02-16,302.2066650390625
2022-02-17,295.2203674316406
2022-02-18,292.4258728027344
2022-02-21,289.4317626953125
2022-02-22,283.84271240234375
2022-02-23,277.4552307128906
2022-02-24,268.87213134765625
2022-02-25,276.6568603515625
2022-02-28,277.4552307128906
2022-03-01,260.8877868652344
2022-03-02,260.8877868652344
2022-03-03,248.51210021972656
2022-03-04,233.34188842773438
2022-03-07,226.55519104003906
2022-03-08,228.9504852294922
2022-03-09,242.32424926757812
2022-03-10,241.32618713378906
2022-03-11,242.9230499267578
2022-03-14,258.2928771972656
2022-03-15,253.50230407714844
2022-03-16,263.8819274902344
2022-03-17,264.87994384765625
2022-03-18,266.67645263671875
2022-03-21,259.4905090332031
2022-03-22,258.8916931152344
2022-03-23,253.70187377929688
2022-03-24,253.90151977539062
2022-03-25,257.694091796875
2022-03-28,260.6882019042969
2022-03-29,271.2674255371094
2022-03-30,258.8916931152344
2022-03-31,245.5179443359375
2022-04-01,258.69207763671875
2022-04-04,260.8877868652344
2022-04-05,249.5101318359375
2022-04-06,246.71560668945312
2022-04-07,243.52188110351562
2022-04-08,244.12069702148438
2022-04-11,242.72344970703125
2022-04-12,250.707763671875
2022-04-13,252.50425720214844
2022-04-14,251.3065948486328
2022-04-19,249.11093139648438
2022-04-20,246.11680603027344
2022-04-21,246.31639099121094
2022-04-22,242.32424926757812
2022-04-25,240.72735595703125
2022-04-26,228.7509002685547
2022-04-27,220.96617126464844
2022-04-28,224.35952758789062
2022-04-29,225.95635986328125
2022-05-03,225.55714416503906
2022-05-04,222.36343383789062
2022-05-05,220.76654052734375
2022-05-06,220.96617126464844
2022-05-09,223.3614959716797
2022-05-10,223.3614959716797
2022-05-11,225.55714416503906
2022-05-12,227.3536376953125
2022-05-13,227.3536376953125
2022-05-16,222.5630340576172
2022-05-17,219.96812438964844
2022-05-18,217.1736297607422
2022-05-19,211.58460998535156
2022-05-20,214.5787353515625
2022-05-23,213.38107299804688
2022-05-24,212.58262634277344
2022-05-25,216.37518310546875
2022-05-26,217.3732147216797
2022-05-27,222.96224975585938
2022-05-30,228.9504852294922
2022-05-31,223.76065063476562
2022-06-01,223.16184997558594
2022-06-06,224.15989685058594
2022-06-07,218.5708770751953
2022-06-08,219.56890869140625
2022-06-09,213.58067321777344
2022-06-10,208.19126892089844
2022-06-13,203.99949645996094
2022-06-14,200.8057403564453
2022-06-15,197.11297607421875
2022-06-16,142.5201873779297
2022-06-17,156.49273681640625
2022-06-20,153.0994110107422
2022-06-21,148.5084228515625
2022-06-22,144.91546630859375
2022-06-23,143.81764221191406
2022-06-24,143.9174346923828
2022-06-27,151.70217895507812
2022-06-28,154.39688110351562
2022-06-29,146.91156005859375
2022-06-30,142.6199951171875
2022-07-01,145.7139129638672
2022-07-04,150.80392456054688
2022-07-05,146.7119598388672
2022-07-06,148.80784606933594
2022-07-07,154.19725036621094
2022-07-08,155.9937286376953
2022-07-11,151.70217895507812
2022-07-12,152.10137939453125
2022-07-13,154.2970733642578
2022-07-14,152.201171875
2022-07-15,157.19134521484375
2022-07-18,162.6805877685547
2022-07-19,167.0719757080078
2022-07-20,169.76669311523438
2022-07-21,171.66297912597656
2022-07-22,170.56512451171875
2022-07-25,170.0660858154297
2022-07-26,164.07785034179688
2022-07-27,166.47317504882812
2022-07-28,167.17178344726562
2022-07-29,171.7627716064453
2022-08-01,171.96238708496094
2022-08-02,170.46531677246094
2022-08-03,176.45355224609375
2022-08-04,175.2559356689453
2022-08-05,173.2598419189453
2022-08-08,172.86061096191406
2022-08-09,169.66688537597656
2022-08-10,171.66297912597656
2022-08-11,164.63429260253906
2022-08-12,166.63107299804688
2022-08-15,165.23333740234375
2022-08-16,170.52481079101562
2022-08-17,162.33802795410156
2022-08-18,161.0401153564453
2022-08-19,156.44752502441406
2022-08-22,153.15283203125
2022-08-23,128.09327697753906
2022-08-24,130.2897491455078
2022-08-25,127.5940933227539
2022-08-26,124.49908447265625
2022-08-30,127.19474029541016
2022-08-31,130.3895721435547
2022-09-01,129.99021911621094
2022-09-02,132.48619079589844
2022-09-05,133.78408813476562
2022-09-06,133.284912109375
2022-09-07,154.0513916015625
2022-09-08,149.75830078125
2022-09-09,154.4507598876953
2022-09-12,160.04171752929688
2022-09-13,153.85169982910156
2022-09-14,150.35736083984375
2022-09-15,154.15122985839844
2022-09-16,156.64720153808594
2022-09-20,149.95799255371094
2022-09-21,154.0513916015625
2022-09-22,153.7518768310547
2022-09-23,147.6616973876953
2022-09-26,140.97250366210938
2022-09-27,136.77926635742188
2022-09-28,137.0787811279297
2022-09-29,126.29618835449219
2022-09-30,131.58766174316406
2022-10-03,136.37991333007812
2022-10-04,143.1689453125
2022-10-05,160.4410858154297
2022-10-06,168.52801513671875
2022-10-07,167.13026428222656
2022-10-10,166.2317352294922
2022-10-11,164.0352783203125
2022-10-12,161.0401153564453
2022-10-13,167.23013305664062
2022-10-14,172.52157592773438
2022-10-17,169.22689819335938
2022-10-18,170.52481079101562
2022-10-19,165.33319091796875
2022-10-20,165.03366088867188
2022-10-21,159.14317321777344
2022-10-24,159.74220275878906
2022-10-25,176.51515197753906
2022-10-26,179.70997619628906
2022-10-27,174.41851806640625
2022-10-28,171.02398681640625
2022-10-31,176.01596069335938
2022-11-01,186.9982147216797
2022-11-02,181.8065948486328
2022-11-03,180.80821228027344
2022-11-04,191.69064331054688
2022-11-07,196.58274841308594
2022-11-08,201.67454528808594
2022-11-09,196.0835418701172
2022-11-10,201.67454528808594
2022-11-11,208.66326904296875
2022-11-14,211.45875549316406
2022-11-15,207.8645477294922
2022-11-16,201.67454528808594
2022-11-17,203.27197265625
2022-11-18,204.869384765625
2022-11-21,208.06422424316406
2022-11-22,213.255859375
2022-11-23,197.7808380126953
2022-11-24,210.66004943847656
2022-11-25,212.25747680664062
2022-11-28,198.08033752441406
2022-11-29,195.58436584472656
2022-11-30,194.48614501953125
2022-12-01,197.08193969726562
2022-12-02,198.08033752441406
2022-12-05,199.07870483398438
2022-12-06,197.7808380126953
2022-12-07,195.88388061523438
2022-12-08,192.08999633789062
2022-12-09,190.19305419921875
2022-12-12,187.09805297851562
2022-12-13,190.3927459716797
2022-12-14,194.98532104492188
2022-12-15,190.62167358398438
2022-12-16,187.6260528564453
2022-12-19,187.32650756835938
2022-12-20,191.0211181640625
2022-12-21,197.2120819091797
2022-12-22,196.71279907226562
2022-12-23,200.30755615234375
2022-12-28,203.90231323242188
2022-12-29,206.69822692871094
2022-12-30,208.69532775878906
2023-01-03,214.68658447265625
2023-01-04,218.68075561523438
2023-01-05,225.87025451660156
2023-01-06,217.68222045898438
2023-01-09,219.27987670898438
2023-01-10,214.08743286132812
2023-01-11,215.4853973388672
2023-01-12,175.14430236816406
2023-01-13,180.3367156982422
2023-01-16,183.3323516845703
2023-01-17,180.2368621826172
2023-01-18,179.73757934570312
2023-01-19,178.7390594482422
2023-01-20,181.8345184326172
2023-01-23,180.9358367919922
2023-01-24,185.02987670898438
2023-01-25,186.92709350585938
2023-01-26,195.71424865722656
2023-01-27,201.7055206298828
