Date,DCC.L
2023-02-28,4617.2705078125
2023-03-01,4593.29541015625
2023-03-02,4641.24658203125
2023-03-03,4695.19091796875
2023-03-06,4671.21533203125
2023-03-07,4643.244140625
2023-03-08,4651.23583984375
2023-03-09,4652.2353515625
2023-03-10,4454.4375
2023-03-13,4367.52685546875
2023-03-14,4367.52685546875
2023-03-15,4227.669921875
2023-03-16,4283.61279296875
2023-03-17,4285.61083984375
2023-03-20,4274.62158203125
2023-03-21,4349.544921875
2023-03-22,4359.5341796875
2023-03-23,4353.541015625
2023-03-24,4286.609375
2023-03-27,4338.55615234375
2023-03-28,4387.505859375
2023-03-29,4497.39404296875
2023-03-30,4615.2724609375
2023-03-31,4713.17236328125
2023-04-03,4716.16943359375
2023-04-04,4686.20068359375
2023-04-05,4596.29296875
2023-04-06,4685.201171875
2023-04-11,4691.1953125
2023-04-12,4870.01171875
2023-04-13,4894.986328125
2023-04-14,4914.9658203125
2023-04-17,4871.01123046875
2023-04-18,4854.02880859375
2023-04-19,4807.07666015625
2023-04-20,4801.08251953125
2023-04-21,4810.07373046875
2023-04-24,4828.0546875
2023-04-25,4851.03125
2023-04-26,4860.0224609375
2023-04-27,4871.01123046875
2023-04-28,4938.94140625
2023-05-02,4815.06787109375
2023-05-03,4845.037109375
2023-05-04,4761.12353515625
2023-05-05,4860.0224609375
2023-05-09,4709.1767578125
2023-05-10,4770.1142578125
2023-05-11,4737.1474609375
2023-05-12,4714.171875
2023-05-15,4649.23779296875
2023-05-16,4780.10400390625
2023-05-17,4853.02880859375
2023-05-18,4984.89404296875
2023-05-19,4970.90869140625
2023-05-22,5016.86181640625
2023-05-23,5018.85888671875
2023-05-24,4863.01904296875
2023-05-25,4679.43017578125
2023-05-26,4706.41064453125
2023-05-30,4662.4443359375
2023-05-31,4593.49609375
2023-06-01,4639.4619140625
2023-06-02,4748.37890625
2023-06-05,4714.404296875
2023-06-06,4727.39501953125
2023-06-07,4716.40234375
2023-06-08,4729.392578125
2023-06-09,4729.392578125
2023-06-12,4676.43310546875
2023-06-13,4712.40576171875
2023-06-14,4661.4443359375
2023-06-15,4633.4658203125
2023-06-16,4596.494140625
2023-06-19,4551.52783203125
2023-06-20,4558.52294921875
2023-06-21,4534.5419921875
2023-06-22,4425.6240234375
2023-06-23,4348.68359375
2023-06-26,4360.673828125
2023-06-27,4375.662109375
2023-06-28,4388.65234375
2023-06-29,4305.7158203125
2023-06-30,4394.64794921875
2023-07-03,4407.63818359375
2023-07-04,4367.66845703125
2023-07-05,4316.70751953125
2023-07-06,4205.7919921875
2023-07-07,4199.796875
2023-07-10,4246.76123046875
2023-07-11,4287.7294921875
2023-07-12,4336.6923828125
2023-07-13,4342.6875
2023-07-14,4370.66650390625
2023-07-17,4368.66845703125
2023-07-18,4448.60693359375
2023-07-19,4569.51513671875
2023-07-20,4634.46533203125
2023-07-21,4614.48046875
2023-07-24,4552.52783203125
2023-07-25,4563.51953125
2023-07-26,4569.51513671875
2023-07-27,4608.48486328125
2023-07-28,4535.54052734375
2023-07-31,4507.56201171875
2023-08-01,4472.5888671875
2023-08-02,4438.6142578125
2023-08-03,4415.6318359375
2023-08-04,4413.63330078125
2023-08-07,4408.63720703125
2023-08-08,4375.662109375
2023-08-09,4424.62548828125
2023-08-10,4466.59326171875
2023-08-11,4447.60791015625
2023-08-14,4434.61767578125
2023-08-15,4410.63623046875
2023-08-16,4407.63818359375
2023-08-17,4337.69140625
2023-08-18,4260.75
2023-08-21,4189.80419921875
2023-08-22,4167.82080078125
2023-08-23,4183.80908203125
2023-08-24,4201.794921875
2023-08-25,4191.80322265625
2023-08-29,4334.69384765625
2023-08-30,4345.685546875
2023-08-31,4323.70263671875
2023-09-01,4318.7060546875
2023-09-04,4292.7255859375
2023-09-05,4261.75
2023-09-06,4285.73095703125
2023-09-07,4378.66015625
2023-09-08,4380.65869140625
2023-09-11,4426.6240234375
2023-09-12,4430.62060546875
2023-09-13,4438.6142578125
2023-09-14,4533.5419921875
2023-09-15,4637.462890625
2023-09-18,4531.54345703125
2023-09-19,4538.53857421875
2023-09-20,4575.51025390625
2023-09-21,4657.44775390625
2023-09-22,4619.47705078125
2023-09-25,4562.52001953125
2023-09-26,4592.4970703125
2023-09-27,4549.52978515625
2023-09-28,4593.49609375
2023-09-29,4605.4873046875
2023-10-02,4506.56298828125
2023-10-03,4495.57080078125
2023-10-04,4470.59033203125
2023-10-05,4467.59228515625
2023-10-06,4526.546875
2023-10-09,4549.52978515625
2023-10-10,4653.45068359375
2023-10-11,4632.466796875
2023-10-12,4661.4443359375
2023-10-13,4605.4873046875
2023-10-16,4618.4775390625
2023-10-17,4652.45166015625
2023-10-18,4578.5078125
2023-10-19,4523.5498046875
2023-10-20,4422.626953125
2023-10-23,4442.611328125
2023-10-24,4428.6220703125
2023-10-25,4422.626953125
2023-10-26,4412.63427734375
2023-10-27,4424.62548828125
2023-10-30,4509.560546875
2023-10-31,4561.52099609375
2023-11-01,4603.48876953125
2023-11-02,4658.44677734375
2023-11-03,4649.45361328125
2023-11-06,4564.5185546875
2023-11-07,4585.50244140625
2023-11-08,4579.50732421875
2023-11-09,4666.44091796875
2023-11-10,4599.4921875
2023-11-13,4662.4443359375
2023-11-14,5244.00048828125
2023-11-15,5232.009765625
2023-11-16,5164.06103515625
2023-11-17,5343.923828125
2023-11-20,5267.98193359375
2023-11-21,5313.947265625
2023-11-22,5327.93603515625
2023-11-23,5290.5908203125
2023-11-24,5326.5673828125
2023-11-27,5380.533203125
2023-11-28,5424.50439453125
2023-11-29,5358.546875
2023-11-30,5338.56005859375
2023-12-01,5482.466796875
2023-12-04,5486.46435546875
2023-12-05,5534.43359375
2023-12-06,5538.43115234375
2023-12-07,5532.4345703125
2023-12-08,5516.4453125
2023-12-11,5584.4013671875
2023-12-12,5664.35009765625
2023-12-13,5650.35888671875
2023-12-14,5730.3076171875
2023-12-15,5676.3427734375
2023-12-18,5670.345703125
2023-12-19,5686.3359375
2023-12-20,5774.279296875
2023-12-21,5762.287109375
2023-12-22,5678.34130859375
2023-12-27,5756.291015625
2023-12-28,5750.29443359375
2023-12-29,5774.279296875
2024-01-02,5696.32958984375
2024-01-03,5632.37060546875
2024-01-04,5712.31884765625
2024-01-05,5700.32666015625
2024-01-08,5698.328125
2024-01-09,5696.32958984375
2024-01-10,5658.35400390625
2024-01-11,5596.39404296875
2024-01-12,5648.3603515625
2024-01-15,5636.3681640625
2024-01-16,5604.388671875
2024-01-17,5596.39404296875
2024-01-18,5640.365234375
2024-01-19,5608.38623046875
2024-01-22,5748.2958984375
2024-01-23,5674.34375
2024-01-24,5704.32421875
2024-01-25,5706.32275390625
2024-01-26,5756.291015625
2024-01-29,5712.31884765625
2024-01-30,5740.30078125
2024-01-31,5752.29296875
2024-02-01,5770.28173828125
2024-02-02,5762.287109375
2024-02-05,5716.31689453125
2024-02-06,5756.291015625
2024-02-07,5790.2685546875
2024-02-08,5772.2802734375
2024-02-09,5764.28564453125
2024-02-12,5712.31884765625
2024-02-13,5552.42236328125
2024-02-14,5616.380859375
2024-02-15,5654.3564453125
2024-02-16,5744.29833984375
2024-02-19,5756.291015625
2024-02-20,5822.248046875
2024-02-21,5756.291015625
2024-02-22,5790.2685546875
2024-02-23,5778.2763671875
2024-02-26,5730.3076171875
2024-02-27,5684.33740234375
2024-02-28,5636.3681640625
2024-02-29,5612.38330078125
2024-03-01,5638.3671875
2024-03-04,5580.404296875
2024-03-05,5608.38623046875
2024-03-06,5616.380859375
2024-03-07,5662.35107421875
2024-03-08,5662.35107421875
2024-03-11,5672.34521484375
2024-03-12,5724.3115234375
2024-03-13,5686.3359375
2024-03-14,5714.31787109375
2024-03-15,5726.310546875
2024-03-18,5728.30908203125
2024-03-19,5644.36279296875
2024-03-20,5662.35107421875
2024-03-21,5740.30078125
2024-03-22,5680.33984375
2024-03-25,5676.3427734375
2024-03-26,5754.2919921875
2024-03-27,5764.28564453125
2024-03-28,5756.291015625
2024-04-02,5746.29736328125
2024-04-03,5716.31689453125
2024-04-04,5646.36181640625
2024-04-05,5461.48046875
2024-04-08,5476.47119140625
2024-04-09,5496.4580078125
2024-04-10,5506.4521484375
2024-04-11,5516.4453125
2024-04-12,5566.4130859375
2024-04-15,5581.40380859375
2024-04-16,5431.5
2024-04-17,5416.50927734375
2024-04-18,5441.49365234375
2024-04-19,5451.4873046875
2024-04-22,5511.4482421875
2024-04-23,5521.44189453125
2024-04-24,5461.48046875
2024-04-25,5446.490234375
2024-04-26,5471.47412109375
2024-04-29,5501.455078125
2024-04-30,5481.4677734375
2024-05-01,5551.4228515625
2024-05-02,5461.48046875
2024-05-03,5491.46142578125
2024-05-07,5741.30078125
2024-05-08,5771.28125
2024-05-09,5781.27490234375
2024-05-10,5846.2333984375
2024-05-13,5901.19677734375
2024-05-14,5766.28466796875
2024-05-15,5976.14892578125
2024-05-16,6031.11376953125
2024-05-17,5921.1845703125
2024-05-20,5861.22314453125
2024-05-21,5831.24267578125
2024-05-22,5736.3037109375
2024-05-23,5667.66748046875
2024-05-24,5707.65087890625
2024-05-28,5672.66552734375
2024-05-29,5667.66748046875
2024-05-30,5707.65087890625
2024-05-31,5687.6591796875
2024-06-03,5712.64892578125
2024-06-04,5767.62646484375
2024-06-05,5712.64892578125
2024-06-06,5717.64697265625
2024-06-07,5632.681640625
2024-06-10,5617.68798828125
2024-06-11,5597.6962890625
2024-06-12,5677.6630859375
2024-06-13,5627.68359375
2024-06-14,5547.716796875
2024-06-17,5517.72900390625
2024-06-18,5647.67578125
2024-06-19,5642.677734375
2024-06-20,5692.6572265625
2024-06-21,5592.6982421875
2024-06-24,5637.6796875
2024-06-25,5532.72265625
2024-06-26,5552.71435546875
2024-06-27,5582.7021484375
2024-06-28,5537.720703125
2024-07-01,5572.70654296875
2024-07-02,5562.71044921875
2024-07-03,5617.68798828125
2024-07-04,5647.67578125
2024-07-05,5697.6552734375
2024-07-08,5717.64697265625
2024-07-09,5642.677734375
2024-07-10,5687.6591796875
2024-07-11,5607.69189453125
2024-07-12,5647.67578125
2024-07-15,5522.72705078125
2024-07-16,5532.72265625
2024-07-17,5497.7373046875
2024-07-18,5457.75341796875
2024-07-19,5397.7783203125
2024-07-22,5377.78662109375
2024-07-23,5297.8193359375
2024-07-24,5272.82958984375
2024-07-25,5267.83154296875
2024-07-26,5327.80712890625
2024-07-29,5277.82763671875
2024-07-30,5307.8154296875
2024-07-31,5357.79443359375
2024-08-01,5237.84375
2024-08-02,5152.87939453125
2024-08-05,5012.93701171875
2024-08-06,5037.9267578125
2024-08-07,5142.88330078125
2024-08-08,5182.8671875
2024-08-09,5147.88134765625
2024-08-12,5132.8876953125
2024-08-13,5152.87939453125
2024-08-14,5177.869140625
2024-08-15,5292.8212890625
2024-08-16,5272.82958984375
2024-08-19,5317.81103515625
2024-08-20,5227.84814453125
2024-08-21,5257.8359375
2024-08-22,5252.837890625
2024-08-23,5292.8212890625
2024-08-27,5317.81103515625
2024-08-28,5332.80517578125
2024-08-29,5347.798828125
2024-08-30,5352.796875
2024-09-02,5312.81298828125
2024-09-03,5302.8173828125
2024-09-04,5227.84814453125
2024-09-05,5222.85009765625
2024-09-06,5127.8896484375
2024-09-09,5137.8857421875
2024-09-10,5097.90185546875
2024-09-11,5127.8896484375
2024-09-12,5182.8671875
2024-09-13,5227.84814453125
2024-09-16,5262.83349609375
2024-09-17,5297.8193359375
2024-09-18,5237.84375
2024-09-19,5322.80908203125
2024-09-20,5147.88134765625
2024-09-23,5202.85888671875
2024-09-24,5187.86474609375
2024-09-25,5167.873046875
2024-09-26,5217.85205078125
2024-09-27,5217.85205078125
2024-09-30,5092.90380859375
2024-10-01,5117.8935546875
2024-10-02,5072.912109375
2024-10-03,5072.912109375
2024-10-04,5202.85888671875
2024-10-07,5162.87548828125
2024-10-08,5037.9267578125
2024-10-09,5077.91015625
2024-10-10,5017.9345703125
2024-10-11,5047.92236328125
2024-10-14,5067.9140625
2024-10-15,5037.9267578125
2024-10-16,5152.87939453125
2024-10-17,5192.86279296875
2024-10-18,5242.841796875
2024-10-21,5142.88330078125
2024-10-22,5117.8935546875
2024-10-23,5042.92431640625
2024-10-24,5052.92041015625
2024-10-25,5052.92041015625
2024-10-28,5127.8896484375
2024-10-29,5047.92236328125
2024-10-30,5037.9267578125
2024-10-31,4901.982421875
2024-11-01,4943.96484375
2024-11-04,4911.978515625
2024-11-05,4921.974609375
2024-11-06,4879.99169921875
2024-11-07,4907.97998046875
2024-11-08,4846.00537109375
2024-11-11,4963.95654296875
2024-11-12,5667.66748046875
2024-11-13,5452.755859375
2024-11-14,5417.77001953125
2024-11-15,5397.7783203125
2024-11-18,5592.6982421875
2024-11-19,5672.66552734375
2024-11-20,5617.68798828125
2024-11-21,5588.3583984375
2024-11-22,5613.35107421875
2024-11-25,5693.32763671875
2024-11-26,5628.3466796875
2024-11-27,5688.3291015625
2024-11-28,5748.3115234375
2024-11-29,5723.31884765625
2024-12-02,5623.34814453125
2024-12-03,5623.34814453125
2024-12-04,5583.35986328125
2024-12-05,5633.34521484375
2024-12-06,5543.37158203125
2024-12-09,5578.361328125
2024-12-10,5548.3701171875
2024-12-11,5448.3994140625
2024-12-12,5448.3994140625
2024-12-13,5453.39794921875
2024-12-16,5378.419921875
2024-12-17,5313.43896484375
2024-12-18,5298.443359375
2024-12-19,5188.47607421875
2024-12-20,5158.48486328125
2024-12-23,5153.486328125
2024-12-24,5153.486328125
2024-12-27,5143.4892578125
2024-12-30,5148.48779296875
2024-12-31,5138.49072265625
2025-01-02,5208.4697265625
2025-01-03,5253.45654296875
2025-01-06,5233.46240234375
2025-01-07,5188.47607421875
2025-01-08,5158.48486328125
2025-01-09,5143.4892578125
2025-01-10,5078.50830078125
2025-01-13,5083.5068359375
2025-01-14,5043.5185546875
2025-01-15,5198.47314453125
2025-01-16,5293.44482421875
2025-01-17,5428.4052734375
2025-01-20,5428.4052734375
2025-01-21,5453.39794921875
2025-01-22,5493.38623046875
2025-01-23,5438.40234375
2025-01-24,5433.40380859375
2025-01-27,5438.40234375
2025-01-28,5488.3876953125
2025-01-29,5483.38916015625
2025-01-30,5528.3759765625
2025-01-31,5598.35546875
2025-02-03,5488.3876953125
2025-02-04,5493.38623046875
2025-02-05,5298.443359375
2025-02-06,5278.44921875
2025-02-07,5303.44189453125
2025-02-10,5298.443359375
2025-02-11,5318.4375
2025-02-12,5348.4287109375
2025-02-13,5383.41845703125
2025-02-14,5448.3994140625
2025-02-17,5423.40673828125
2025-02-18,5463.39501953125
2025-02-19,5363.42431640625
2025-02-20,5363.42431640625
2025-02-21,5363.42431640625
2025-02-24,5373.42138671875
2025-02-25,5333.43310546875
2025-02-26,5373.42138671875
2025-02-27,5288.4462890625
2025-02-28,5358.42578125
2025-03-03,5418.408203125
2025-03-04,5218.466796875
2025-03-05,5233.46240234375
2025-03-06,5228.4638671875
2025-03-07,5288.4462890625
2025-03-10,5268.4521484375
2025-03-11,5258.455078125
2025-03-12,5278.44921875
2025-03-13,5203.4716796875
2025-03-14,5223.46533203125
2025-03-17,5303.44189453125
2025-03-18,5298.443359375
2025-03-19,5308.4404296875
2025-03-20,5293.44482421875
2025-03-21,5193.474609375
2025-03-24,5168.48193359375
2025-03-25,5198.47314453125
2025-03-26,5223.46533203125
2025-03-27,5213.46826171875
2025-03-28,5218.466796875
2025-03-31,5143.4892578125
2025-04-01,5188.47607421875
2025-04-02,5208.4697265625
2025-04-03,5123.4951171875
2025-04-04,4832.58056640625
2025-04-07,4588.65185546875
2025-04-08,4712.61572265625
2025-04-09,4570.6572265625
2025-04-10,4754.603515625
2025-04-11,4760.6015625
2025-04-14,4868.56982421875
2025-04-15,4956.5439453125
2025-04-16,4928.55224609375
2025-04-17,4978.53759765625
2025-04-22,4752.60400390625
2025-04-23,4774.59765625
2025-04-24,4792.59228515625
2025-04-25,4790.5927734375
2025-04-28,4812.58642578125
2025-04-29,4838.57861328125
2025-04-30,4884.56494140625
2025-05-01,4876.5673828125
2025-05-02,4930.5517578125
2025-05-06,4978.53759765625
2025-05-07,4942.5478515625
2025-05-08,4994.53271484375
2025-05-09,4992.533203125
2025-05-12,5068.51123046875
2025-05-13,4738.60791015625
2025-05-14,4804.58837890625
2025-05-15,4812.58642578125
2025-05-16,4806.587890625
2025-05-19,4800.58984375
2025-05-20,4830.5810546875
2025-05-21,4772.59814453125
2025-05-22,4540.0
2025-05-23,4528.0
2025-05-27,4608.0
2025-05-28,4638.0
2025-05-29,4614.0
2025-05-30,4636.0
2025-06-02,4588.0
2025-06-03,4580.0
2025-06-04,4642.0
2025-06-05,4630.0
2025-06-06,4642.0
2025-06-09,4660.0
2025-06-10,4726.0
2025-06-11,4700.0
2025-06-12,4718.0
2025-06-13,4686.0
2025-06-16,4656.0
2025-06-17,4634.0
2025-06-18,4648.0
2025-06-19,4626.0
2025-06-20,4622.0
2025-06-23,4566.0
2025-06-24,4552.0
2025-06-25,4584.0
2025-06-26,4694.0
2025-06-27,4748.0
2025-06-30,4728.0
2025-07-01,4800.0
2025-07-02,4804.0
2025-07-03,4850.0
2025-07-04,4824.0
2025-07-07,4768.0
2025-07-08,4764.0
2025-07-09,4766.0
2025-07-10,4788.0
2025-07-11,4734.0
2025-07-14,4682.0
2025-07-15,4698.0
2025-07-16,4690.0
2025-07-17,4704.0
2025-07-18,4786.0
2025-07-21,4840.0
2025-07-22,4796.0
2025-07-23,4822.0
2025-07-24,4818.0
2025-07-25,4782.0
2025-07-28,4742.0
2025-07-29,4780.0
2025-07-30,4766.0
2025-07-31,4760.0
2025-08-01,4658.0
2025-08-04,4662.0
2025-08-05,4662.0
2025-08-06,4658.0
2025-08-07,4710.0
2025-08-08,4726.0
2025-08-11,4696.0
2025-08-12,4698.0
2025-08-13,4698.0
2025-08-14,4716.0
2025-08-15,4724.0
2025-08-18,4700.0
2025-08-19,4780.0
2025-08-20,4822.0
2025-08-21,4784.0
2025-08-22,4840.0
