Date,BA.L
2019-05-22,458.4721984863281
2019-05-23,452.0851745605469
2019-05-24,449.1910095214844
2019-05-28,446.5962219238281
2019-05-29,443.0035095214844
2019-05-30,443.2030944824219
2019-05-31,451.4862365722656
2019-06-03,461.5658874511719
2019-06-04,466.056884765625
2019-06-05,464.0609436035156
2019-06-06,466.056884765625
2019-06-07,475.0386962890625
2019-06-10,484.0205383300781
2019-06-11,482.12432861328125
2019-06-12,480.4277648925781
2019-06-13,481.52557373046875
2019-06-14,483.7210693359375
2019-06-17,487.41363525390625
2019-06-18,491.0063781738281
2019-06-19,490.7070007324219
2019-06-20,482.8229064941406
2019-06-21,484.6192321777344
2019-06-24,484.6192321777344
2019-06-25,493.20196533203125
2019-06-26,490.9065246582031
2019-06-27,491.0063781738281
2019-06-28,494.3995056152344
2019-07-01,493.401611328125
2019-07-02,495.1979064941406
2019-07-03,495.7966613769531
2019-07-04,496.9942932128906
2019-07-05,493.60113525390625
2019-07-08,486.3157958984375
2019-07-09,486.9146423339844
2019-07-10,491.3057556152344
2019-07-11,492.3037414550781
2019-07-12,503.5809326171875
2019-07-15,506.9740905761719
2019-07-16,515.7561645507812
2019-07-17,517.5525512695312
2019-07-18,516.1555786132812
2019-07-19,522.143310546875
2019-07-22,522.941650390625
2019-07-23,529.5283203125
2019-07-24,531.7239379882812
2019-07-25,530.9255981445312
2019-07-26,532.7219848632812
2019-07-29,538.7097778320312
2019-07-30,541.504150390625
2019-07-31,547.4920654296875
2019-08-01,556.873046875
2019-08-02,543.6998291015625
2019-08-05,537.7117919921875
2019-08-06,534.91748046875
2019-08-07,552.2824096679688
2019-08-08,567.8507690429688
2019-08-09,557.4718627929688
2019-08-12,552.2824096679688
2019-08-13,554.2783203125
2019-08-14,547.8911743164062
2019-08-15,547.29248046875
2019-08-16,547.8911743164062
2019-08-19,551.2843627929688
2019-08-20,549.4879150390625
2019-08-21,563.8589477539062
2019-08-22,548.689697265625
2019-08-23,540.1069946289062
2019-08-27,539.907470703125
2019-08-28,535.7158813476562
2019-08-29,542.7017211914062
2019-08-30,544.4979858398438
2019-09-02,553.879150390625
2019-09-03,553.679443359375
2019-09-04,555.8751220703125
2019-09-05,562.2622680664062
2019-09-06,570.8448486328125
2019-09-09,560.066650390625
2019-09-10,566.8529663085938
2019-09-11,573.4395751953125
2019-09-12,570.24609375
2019-09-13,569.2479858398438
2019-09-16,575.435546875
2019-09-17,584.8165283203125
2019-09-18,587.0121459960938
2019-09-19,584.0182495117188
2019-09-20,570.445556640625
2019-09-23,574.8367309570312
2019-09-24,560.4658203125
2019-09-25,563.4597778320312
2019-09-26,570.8448486328125
2019-09-27,568.05029296875
2019-09-30,568.848876953125
2019-10-01,563.0606689453125
2019-10-02,543.5001220703125
2019-10-03,538.51025390625
2019-10-04,542.9013671875
2019-10-07,549.6875610351562
2019-10-08,548.0908203125
2019-10-09,553.879150390625
2019-10-10,552.082763671875
2019-10-11,554.8771362304688
2019-10-14,557.4718627929688
2019-10-15,554.4779052734375
2019-10-16,554.2783203125
2019-10-17,539.000732421875
2019-10-18,538.8009643554688
2019-10-21,534.009765625
2019-10-22,534.4091186523438
2019-10-23,535.60693359375
2019-10-24,553.3740844726562
2019-10-25,557.7658081054688
2019-10-28,564.3536376953125
2019-10-29,569.144775390625
2019-10-30,574.734375
2019-10-31,575.1337280273438
2019-11-01,580.3240966796875
2019-11-04,581.3222045898438
2019-11-05,571.9395141601562
2019-11-06,581.9210205078125
2019-11-07,582.9191284179688
2019-11-08,578.5274047851562
2019-11-11,570.5421752929688
2019-11-12,569.74365234375
2019-11-13,572.5384521484375
2019-11-14,570.5421752929688
2019-11-15,572.1392822265625
2019-11-18,574.9340209960938
2019-11-19,577.5291137695312
2019-11-20,572.5384521484375
2019-11-21,570.142822265625
2019-11-22,573.9359130859375
2019-11-25,577.9285888671875
2019-11-26,579.1262817382812
2019-11-27,574.9340209960938
2019-11-28,575.9320678710938
2019-11-29,572.3388061523438
2019-12-02,560.1614990234375
2019-12-03,547.3851928710938
2019-12-04,551.5772094726562
2019-12-05,549.9802856445312
2019-12-06,557.9655151367188
2019-12-09,555.170654296875
2019-12-10,550.3795776367188
2019-12-11,556.96728515625
2019-12-12,568.9451904296875
2019-12-13,573.53662109375
2019-12-16,580.3240966796875
2019-12-17,566.549560546875
2019-12-18,567.7473754882812
2019-12-19,568.3462524414062
2019-12-20,569.74365234375
2019-12-23,576.7307739257812
2019-12-24,577.7288208007812
2019-12-27,578.5274047851562
2019-12-30,565.7510986328125
2019-12-31,563.7548217773438
2020-01-02,572.9376831054688
2020-01-03,579.72509765625
2020-01-06,587.5106811523438
2020-01-07,589.1077880859375
2020-01-08,590.9044189453125
2020-01-09,591.9024658203125
2020-01-10,591.702880859375
2020-01-13,612.8636474609375
2020-01-14,611.0670776367188
2020-01-15,611.8655395507812
2020-01-16,614.4607543945312
2020-01-17,623.4441528320312
2020-01-20,646.4014892578125
2020-01-21,643.8063354492188
2020-01-22,638.8155517578125
2020-01-23,637.4181518554688
2020-01-24,642.6085205078125
2020-01-27,633.6251220703125
2020-01-28,633.8248291015625
2020-01-29,639.4144287109375
2020-01-30,634.22412109375
2020-01-31,630.2315673828125
2020-02-03,640.8118286132812
2020-02-04,647.0004272460938
2020-02-05,644.8045043945312
2020-02-06,651.591796875
2020-02-07,653.787841796875
2020-02-10,647.3995361328125
2020-02-11,654.3866577148438
2020-02-12,654.7859497070312
2020-02-13,660.5751342773438
2020-02-14,642.0096435546875
2020-02-17,637.0188598632812
2020-02-18,635.8211669921875
2020-02-19,638.8155517578125
2020-02-20,655.1852416992188
2020-02-21,667.7619018554688
2020-02-24,658.3792114257812
2020-02-25,638.6159057617188
2020-02-26,639.813720703125
2020-02-27,630.6307983398438
2020-02-28,607.2740478515625
2020-03-02,609.6696166992188
2020-03-03,610.8673706054688
2020-03-04,612.6640625
2020-03-05,608.0726318359375
2020-03-06,596.0947875976562
2020-03-09,553.773193359375
2020-03-10,549.7805786132812
2020-03-11,538.0025024414062
2020-03-12,502.4683532714844
2020-03-13,521.8323974609375
2020-03-16,496.0801696777344
2020-03-17,482.0063171386719
2020-03-18,476.4166564941406
2020-03-19,495.6809387207031
2020-03-20,469.1301574707031
2020-03-23,438.0877380371094
2020-03-24,484.2022705078125
2020-03-25,522.6310424804688
2020-03-26,536.6050415039062
2020-03-27,515.2447509765625
2020-03-30,507.4591369628906
2020-03-31,520.8344116210938
2020-04-01,486.6976013183594
2020-04-02,497.17816162109375
2020-04-03,499.07464599609375
2020-04-06,515.6439208984375
2020-04-07,527.422119140625
2020-04-08,528.220703125
2020-04-09,537.4036865234375
2020-04-14,527.8214111328125
2020-04-15,517.6402587890625
2020-04-16,525.2261352539062
2020-04-17,557.3666381835938
2020-04-20,546.9857788085938
2020-04-21,533.610595703125
2020-04-22,509.4554138183594
2020-04-23,512.6493530273438
2020-04-24,504.0654296875
2020-04-27,513.0487670898438
2020-04-28,511.6512756347656
2020-04-29,535.207763671875
2020-04-30,507.4591369628906
2020-05-01,502.06915283203125
2020-05-04,490.5904235839844
2020-05-05,495.181884765625
2020-05-06,489.5921936035156
2020-05-07,511.2521667480469
2020-05-11,502.06915283203125
2020-05-12,516.2428588867188
2020-05-13,504.0654296875
2020-05-14,491.7882080078125
2020-05-15,495.5811767578125
2020-05-18,500.07281494140625
2020-05-19,496.379638671875
2020-05-20,497.2779846191406
2020-05-21,493.08575439453125
2020-05-22,492.786376953125
2020-05-26,512.4498901367188
2020-05-27,501.4702453613281
2020-05-28,510.0543518066406
2020-05-29,495.2817077636719
2020-06-01,497.37774658203125
2020-06-02,496.0801696777344
2020-06-03,512.4498901367188
2020-06-04,510.2539367675781
2020-06-05,513.4480590820312
2020-06-08,522.83056640625
2020-06-09,529.6180419921875
2020-06-10,528.0209350585938
2020-06-11,515.6439208984375
2020-06-12,503.8658142089844
2020-06-15,497.0783996582031
2020-06-16,508.0580139160156
2020-06-17,505.6624450683594
2020-06-18,500.07281494140625
2020-06-19,505.06353759765625
2020-06-22,506.06170654296875
2020-06-23,508.0580139160156
2020-06-24,478.71246337890625
2020-06-25,484.9009704589844
2020-06-26,484.3020935058594
2020-06-29,494.7826232910156
2020-06-30,482.5054016113281
2020-07-01,482.405517578125
2020-07-02,482.60516357421875
2020-07-03,481.3076171875
2020-07-06,491.28912353515625
2020-07-07,488.2946472167969
2020-07-08,479.0118713378906
2020-07-09,477.01556396484375
2020-07-10,473.6217956542969
2020-07-13,475.5183410644531
2020-07-14,467.5331726074219
2020-07-15,488.49432373046875
2020-07-16,476.4166564941406
2020-07-17,485.30023193359375
2020-07-20,488.9933776855469
2020-07-21,494.483154296875
2020-07-22,485.20037841796875
2020-07-23,492.586669921875
2020-07-24,477.01556396484375
2020-07-27,477.5146179199219
2020-07-28,483.5035400390625
2020-07-29,476.0174255371094
2020-07-30,504.0654296875
2020-07-31,489.29278564453125
2020-08-03,491.1893005371094
2020-08-04,512.2503051757812
2020-08-05,523.8287353515625
2020-08-06,506.9935607910156
2020-08-07,506.9935607910156
2020-08-10,516.5784301757812
2020-08-11,526.3627319335938
2020-08-12,535.1488037109375
2020-08-13,533.3516235351562
2020-08-14,533.1520385742188
2020-08-17,534.7493286132812
2020-08-18,537.9443969726562
2020-08-19,537.1456298828125
2020-08-20,527.7604370117188
2020-08-21,529.1583862304688
2020-08-24,540.7398071289062
2020-08-25,536.3468627929688
2020-08-26,529.9570922851562
2020-08-27,526.3627319335938
2020-08-28,518.7747192382812
2020-09-01,500.404052734375
2020-09-02,513.1837768554688
2020-09-03,509.1900634765625
2020-09-04,502.9999084472656
2020-09-07,517.97607421875
2020-09-08,512.385009765625
2020-09-09,513.7828369140625
2020-09-10,506.9935607910156
2020-09-11,507.1932373046875
2020-09-14,519.373779296875
2020-09-15,530.3564453125
2020-09-16,523.9666137695312
2020-09-17,526.7620239257812
2020-09-18,527.5609130859375
2020-09-21,499.4056701660156
2020-09-22,497.9080505371094
2020-09-23,498.7067565917969
2020-09-24,488.6227722167969
2020-09-25,492.0173645019531
2020-09-28,493.1156311035156
2020-09-29,487.3248596191406
2020-09-30,481.2345275878906
2020-10-01,485.6275634765625
2020-10-02,492.4167785644531
2020-10-05,494.3136901855469
2020-10-06,496.1109313964844
2020-10-07,492.71624755859375
2020-10-08,491.91754150390625
2020-10-09,497.50860595703125
2020-10-12,489.5213317871094
2020-10-13,482.332763671875
2020-10-14,478.03961181640625
2020-10-15,473.6466064453125
2020-10-16,482.6322937011719
2020-10-19,481.3343811035156
2020-10-20,478.63861083984375
2020-10-21,464.1617126464844
2020-10-22,441.6868591308594
2020-10-23,457.3651428222656
2020-10-26,447.17926025390625
2020-10-27,431.30126953125
2020-10-28,413.02667236328125
2020-10-29,404.8380126953125
2020-10-30,396.4496765136719
2020-11-02,412.32763671875
2020-11-03,429.4039306640625
2020-11-04,441.58697509765625
2020-11-05,431.1015625
2020-11-06,429.9031982421875
2020-11-09,441.28741455078125
2020-11-10,462.9573974609375
2020-11-11,474.74102783203125
2020-11-12,470.3470458984375
2020-11-13,470.5467529296875
2020-11-16,486.1252136230469
2020-11-17,494.5135498046875
2020-11-18,498.4081726074219
2020-11-19,507.0960388183594
2020-11-20,520.2777709960938
2020-11-23,523.4733276367188
2020-11-24,525.8699340820312
2020-11-25,515.8837890625
2020-11-26,509.8921813964844
2020-11-27,503.50103759765625
2020-11-30,503.3013610839844
2020-12-01,508.4941711425781
2020-12-02,516.0836791992188
2020-12-03,530.6634521484375
2020-12-04,520.8770141601562
2020-12-07,515.8837890625
2020-12-08,512.0890502929688
2020-12-09,514.6854858398438
2020-12-10,510.4914245605469
2020-12-11,501.90325927734375
2020-12-14,503.3013610839844
2020-12-15,501.30413818359375
2020-12-16,503.3013610839844
2020-12-17,493.115478515625
2020-12-18,491.5177307128906
2020-12-21,489.72021484375
2020-12-22,493.5149841308594
2020-12-23,500.5052490234375
2020-12-24,503.3013610839844
2020-12-29,502.5024719238281
2020-12-30,492.31658935546875
2020-12-31,488.1224365234375
2021-01-04,493.21533203125
2021-01-05,500.105712890625
2021-01-06,504.2999572753906
2021-01-07,498.6077880859375
2021-01-08,499.90606689453125
2021-01-11,495.71185302734375
2021-01-12,493.4150695800781
2021-01-13,493.115478515625
2021-01-14,500.9046630859375
2021-01-15,494.9129943847656
2021-01-18,487.32354736328125
2021-01-19,485.1265563964844
2021-01-20,490.71881103515625
2021-01-21,479.2347717285156
2021-01-22,478.43585205078125
2021-01-25,470.5467529296875
2021-01-26,469.44830322265625
2021-01-27,475.8395080566406
2021-01-28,471.245849609375
2021-01-29,461.4593811035156
2021-02-01,468.84912109375
2021-02-02,475.4400329589844
2021-02-03,471.245849609375
2021-02-04,476.83807373046875
2021-02-05,473.3428649902344
2021-02-08,471.94488525390625
2021-02-09,479.1348876953125
2021-02-10,479.3345642089844
2021-02-11,478.6355285644531
2021-02-12,479.3345642089844
2021-02-15,484.8269958496094
2021-02-16,485.2264404296875
2021-02-17,481.2319641113281
2021-02-18,471.3457336425781
2021-02-19,464.6549987792969
2021-02-22,471.1459655761719
2021-02-23,484.8269958496094
2021-02-24,495.3124084472656
2021-02-25,500.9046630859375
2021-02-26,483.2292175292969
2021-03-01,489.02117919921875
2021-03-02,494.8131408691406
2021-03-03,498.4081726074219
2021-03-04,496.71051025390625
2021-03-05,482.82977294921875
2021-03-08,495.71185302734375
2021-03-09,498.20843505859375
2021-03-10,499.7063293457031
2021-03-11,492.8158874511719
2021-03-12,501.30413818359375
2021-03-15,506.4969177246094
2021-03-16,502.5024719238281
2021-03-17,500.3055114746094
2021-03-18,496.410888671875
2021-03-19,488.8214416503906
2021-03-22,487.6230773925781
2021-03-23,499.306884765625
2021-03-24,499.20703125
2021-03-25,492.1168212890625
2021-03-26,493.3152160644531
2021-03-29,498.3082580566406
2021-03-30,512.2889404296875
2021-03-31,504.2999572753906
2021-04-01,509.69244384765625
2021-04-06,520.8770141601562
2021-04-07,525.4705810546875
2021-04-08,526.0697021484375
2021-04-09,514.2861328125
2021-04-12,504.2999572753906
2021-04-13,501.90325927734375
2021-04-14,514.2861328125
2021-04-15,522.0752563476562
2021-04-16,521.2763671875
2021-04-19,522.2750854492188
2021-04-20,517.2817993164062
2021-04-21,525.6702880859375
2021-04-22,499.3426818847656
2021-04-23,495.7466735839844
2021-04-26,497.7444763183594
2021-04-27,493.9487609863281
2021-04-28,496.84552001953125
2021-04-29,497.34490966796875
2021-04-30,505.63568115234375
2021-05-04,499.4425964355469
2021-05-05,499.4425964355469
2021-05-06,503.837646484375
2021-05-07,507.43365478515625
2021-05-10,512.6278686523438
2021-05-11,503.0386047363281
2021-05-12,509.4314270019531
2021-05-13,507.03411865234375
2021-05-14,524.8142700195312
2021-05-17,522.2171630859375
2021-05-18,519.8198852539062
2021-05-19,519.220458984375
2021-05-20,515.62451171875
2021-05-21,519.220458984375
2021-05-24,521.0184936523438
2021-05-25,519.4202880859375
2021-05-26,523.2160034179688
2021-05-27,527.411376953125
2021-05-28,526.0128784179688
2021-06-01,527.8108520507812
2021-06-02,530.4080200195312
2021-06-03,531.4069213867188
2021-06-04,532.0062255859375
2021-06-07,534.8031616210938
2021-06-08,534.8031616210938
2021-06-09,533.6044311523438
2021-06-10,534.4035034179688
2021-06-11,535.20263671875
2021-06-14,533.2048950195312
2021-06-15,536.8009643554688
2021-06-16,541.7953491210938
2021-06-17,543.3935546875
2021-06-18,535.4024658203125
2021-06-21,538.3991088867188
2021-06-22,537.5999755859375
2021-06-23,532.2060546875
2021-06-24,533.0050659179688
2021-06-25,534.4035034179688
2021-06-28,525.0140991210938
2021-06-29,522.8165893554688
2021-06-30,521.4180297851562
2021-07-01,525.6134033203125
2021-07-02,524.8142700195312
2021-07-05,526.8120727539062
2021-07-06,525.41357421875
2021-07-07,528.41015625
2021-07-08,532.4057006835938
2021-07-09,537.4002075195312
2021-07-12,535.6022338867188
2021-07-13,537.9994506835938
2021-07-14,537.4002075195312
2021-07-15,532.6055908203125
2021-07-16,539.1981201171875
2021-07-19,526.6122436523438
2021-07-20,533.6044311523438
2021-07-21,540.3968505859375
2021-07-22,543.1937255859375
2021-07-23,551.3845825195312
2021-07-26,550.1859741210938
2021-07-27,552.7830810546875
2021-07-28,559.9749755859375
2021-07-29,572.1613159179688
2021-07-30,575.3578491210938
2021-08-02,581.950439453125
2021-08-03,574.1591796875
2021-08-04,575.3578491210938
2021-08-05,575.7573852539062
2021-08-06,574.1591796875
2021-08-09,568.76513671875
2021-08-10,570.3634643554688
2021-08-11,577.7551879882812
2021-08-12,578.3544921875
2021-08-13,579.55322265625
2021-08-16,579.3534545898438
2021-08-17,577.7551879882812
2021-08-18,574.558837890625
2021-08-19,569.3646240234375
2021-08-20,573.1603393554688
2021-08-23,571.3623046875
2021-08-24,570.9627075195312
2021-08-25,567.3668823242188
2021-08-26,568.3656616210938
2021-08-27,570.3634643554688
2021-08-31,567.766357421875
2021-09-01,565.5687866210938
2021-09-02,567.5665283203125
2021-09-03,563.5709838867188
2021-09-06,563.770751953125
2021-09-07,556.17919921875
2021-09-08,554.38134765625
2021-09-09,555.3801879882812
2021-09-10,553.781982421875
2021-09-13,554.38134765625
2021-09-14,550.9849853515625
2021-09-15,548.387939453125
2021-09-16,553.5821533203125
2021-09-17,559.575439453125
2021-09-20,557.3778686523438
2021-09-21,556.9783935546875
2021-09-22,562.5721435546875
2021-09-23,559.7752075195312
2021-09-24,561.1737670898438
2021-09-27,565.9683227539062
2021-09-28,565.9683227539062
2021-09-29,570.1636352539062
2021-09-30,564.5700073242188
2021-10-01,564.3699951171875
2021-10-04,563.3712768554688
2021-10-05,564.3699951171875
2021-10-06,562.1725463867188
2021-10-07,568.9649047851562
2021-10-08,574.35888671875
2021-10-11,585.1469116210938
2021-10-12,590.7407836914062
2021-10-13,591.9393920898438
2021-10-14,596.3344116210938
2021-10-15,598.7317504882812
2021-10-18,593.1380004882812
2021-10-19,591.9393920898438
2021-10-20,595.3355712890625
2021-10-21,584.8445434570312
2021-10-22,589.04052734375
2021-10-25,573.4553833007812
2021-10-26,562.2659912109375
2021-10-27,557.6703491210938
2021-10-28,554.8729858398438
2021-10-29,551.2763671875
2021-11-01,553.0746459960938
2021-11-02,553.4743041992188
2021-11-03,560.0680541992188
2021-11-04,566.4620361328125
2021-11-05,573.4553833007812
2021-11-08,571.0576171875
2021-11-09,567.26123046875
2021-11-10,569.4591674804688
2021-11-11,570.4581909179688
2021-11-12,570.2583618164062
2021-11-15,570.2583618164062
2021-11-16,563.065185546875
2021-11-17,564.6636962890625
2021-11-18,568.26025390625
2021-11-19,564.4638671875
2021-11-22,563.2650146484375
2021-11-23,568.0603637695312
2021-11-24,563.2650146484375
2021-11-25,560.66748046875
2021-11-26,549.2782592773438
2021-11-29,549.2782592773438
2021-11-30,547.6798706054688
2021-12-01,553.0746459960938
2021-12-02,551.0765991210938
2021-12-03,550.2774047851562
2021-12-06,558.2697143554688
2021-12-07,557.6703491210938
2021-12-08,553.6741943359375
2021-12-09,549.4780883789062
2021-12-10,549.4780883789062
2021-12-13,544.2830200195312
2021-12-14,538.6883544921875
2021-12-15,530.4961547851562
2021-12-16,534.6921997070312
2021-12-17,532.0946044921875
2021-12-20,528.2981567382812
2021-12-21,538.6883544921875
2021-12-22,543.6836547851562
2021-12-23,543.2839965820312
2021-12-24,544.6827392578125
2021-12-29,548.2792358398438
2021-12-30,548.8787231445312
2021-12-31,549.2782592773438
2022-01-04,554.07373046875
2022-01-05,546.48095703125
2022-01-06,549.2782592773438
2022-01-07,558.0699462890625
2022-01-10,571.4572143554688
2022-01-11,570.6580200195312
2022-01-12,573.2554321289062
2022-01-13,577.6514282226562
2022-01-14,579.2498168945312
2022-01-17,589.8397827148438
2022-01-18,598.4315185546875
2022-01-19,597.832275390625
2022-01-20,598.4315185546875
2022-01-21,596.43359375
2022-01-24,597.4325561523438
2022-01-25,602.4278564453125
2022-01-26,607.4230346679688
2022-01-27,603.4268798828125
2022-01-28,591.6381225585938
2022-01-31,576.6522216796875
2022-02-01,579.8493041992188
2022-02-02,571.6571044921875
2022-02-03,572.056640625
2022-02-04,572.056640625
2022-02-07,575.8530883789062
2022-02-08,585.0443115234375
2022-02-09,591.03857421875
2022-02-10,596.43359375
2022-02-11,601.22900390625
2022-02-14,599.4306640625
2022-02-15,601.6286010742188
2022-02-16,597.6323852539062
2022-02-17,593.8359985351562
2022-02-18,596.833251953125
2022-02-21,591.2384643554688
2022-02-22,592.4373168945312
2022-02-23,600.2299194335938
2022-02-24,631.2005004882812
2022-02-25,652.38037109375
2022-02-28,718.9171752929688
2022-03-01,745.491943359375
2022-03-02,723.3130493164062
2022-03-03,693.3414306640625
2022-03-04,690.9437255859375
2022-03-07,740.0970458984375
2022-03-08,753.6841430664062
2022-03-09,721.914306640625
2022-03-10,733.5032958984375
2022-03-11,732.3045043945312
2022-03-14,722.913330078125
2022-03-15,731.705078125
2022-03-16,705.330078125
2022-03-17,722.713623046875
2022-03-18,722.1141357421875
2022-03-21,730.5061645507812
2022-03-22,736.100830078125
2022-03-23,734.3025512695312
2022-03-24,748.0894165039062
2022-03-25,754.2835693359375
2022-03-28,730.9058227539062
2022-03-29,712.3234252929688
2022-03-30,729.9066772460938
2022-03-31,716.71923828125
2022-04-01,713.1226806640625
2022-04-04,726.510009765625
2022-04-05,740.0970458984375
2022-04-06,734.1027221679688
2022-04-07,734.1027221679688
2022-04-08,742.8943481445312
2022-04-11,764.2741088867188
2022-04-12,770.8678588867188
2022-04-13,759.4786987304688
2022-04-14,764.673828125
2022-04-19,759.2788696289062
2022-04-20,763.8744506835938
2022-04-21,740.6439208984375
2022-04-22,744.4411010742188
2022-04-25,731.650634765625
2022-04-26,726.4545288085938
2022-04-27,724.4560546875
2022-04-28,731.0510864257812
2022-04-29,739.44482421875
2022-05-03,766.0248413085938
2022-05-04,765.025634765625
2022-05-05,759.4298706054688
2022-05-06,755.4328002929688
2022-05-09,743.6416625976562
2022-05-10,745.2404174804688
2022-05-11,744.2412109375
2022-05-12,730.851318359375
2022-05-13,740.6439208984375
2022-05-16,753.0346069335938
2022-05-17,757.4312744140625
2022-05-18,754.6334838867188
2022-05-19,747.239013671875
2022-05-20,748.038330078125
2022-05-23,762.4275512695312
2022-05-24,768.82275390625
2022-05-25,764.2261962890625
2022-05-26,770.4215087890625
2022-05-27,766.224609375
2022-05-30,761.028564453125
2022-05-31,755.4328002929688
2022-06-01,777.6161499023438
2022-06-06,793.6041259765625
2022-06-07,793.2044067382812
2022-06-08,792.0053100585938
2022-06-09,776.8168334960938
2022-06-10,770.6214599609375
2022-06-13,764.4260864257812
2022-06-14,774.2186889648438
2022-06-15,763.0270385742188
2022-06-16,757.0316162109375
2022-06-17,753.8339233398438
2022-06-20,757.4312744140625
2022-06-21,761.4283447265625
2022-06-22,759.4298706054688
2022-06-23,763.4267578125
2022-06-24,782.41259765625
2022-06-27,798.0008544921875
2022-06-28,825.9798583984375
2022-06-29,826.3795776367188
2022-06-30,829.5770874023438
2022-07-01,837.7711181640625
2022-07-04,835.3727416992188
2022-07-05,803.9962768554688
2022-07-06,817.1864624023438
2022-07-07,815.7874755859375
2022-07-08,809.1923828125
2022-07-11,811.3907470703125
2022-07-12,819.7844848632812
2022-07-13,808.9925537109375
2022-07-14,796.4020385742188
2022-07-15,792.0053100585938
2022-07-18,809.392333984375
2022-07-19,810.5913696289062
2022-07-20,802.5974731445312
2022-07-21,782.6124267578125
2022-07-22,779.4148559570312
2022-07-25,780.2142333984375
2022-07-26,786.4095458984375
2022-07-27,781.4132690429688
2022-07-28,778.8152465820312
2022-07-29,769.42236328125
2022-08-01,786.4095458984375
2022-08-02,801.5982055664062
2022-08-03,796.2021484375
2022-08-04,793.2044067382812
2022-08-05,791.6056518554688
2022-08-08,791.0060424804688
2022-08-09,798.20068359375
2022-08-10,789.0075073242188
2022-08-11,789.8070678710938
2022-08-12,777.4163208007812
2022-08-15,781.2134399414062
2022-08-16,798.8002319335938
2022-08-17,799.0001220703125
2022-08-18,797.60107421875
2022-08-19,802.3975219726562
2022-08-22,807.7935791015625
2022-08-23,796.4020385742188
2022-08-24,806.5942993164062
2022-08-25,809.1923828125
2022-08-26,812.3900756835938
2022-08-30,789.4072875976562
2022-08-31,775.61767578125
2022-09-01,760.4290161132812
2022-09-02,763.8265380859375
2022-09-05,786.8092651367188
2022-09-06,782.6124267578125
2022-09-07,778.2156372070312
2022-09-08,786.8092651367188
2022-09-09,783.8115234375
2022-09-12,790.0067749023438
2022-09-13,793.4043579101562
2022-09-14,770.8212280273438
2022-09-15,774.2186889648438
2022-09-16,764.2261962890625
2022-09-20,771.2210693359375
2022-09-21,804.39599609375
2022-09-22,809.392333984375
2022-09-23,795.202880859375
2022-09-26,812.532958984375
2022-09-27,800.99853515625
2022-09-28,808.1932373046875
2022-09-29,824.3810424804688
2022-09-30,789.2074584960938
2022-10-03,798.4005737304688
2022-10-04,813.9888305664062
2022-10-05,820.7838134765625
2022-10-06,817.9857788085938
2022-10-07,845.5651245117188
2022-10-10,836.9714965820312
2022-10-11,833.5741577148438
2022-10-12,821.9827880859375
2022-10-13,818.9850463867188
2022-10-14,790.2067260742188
2022-10-17,789.8070678710938
2022-10-18,798.20068359375
2022-10-19,808.9925537109375
2022-10-20,808.8966674804688
2022-10-21,812.4944458007812
2022-10-24,812.4944458007812
2022-10-25,804.899169921875
2022-10-26,814.4931640625
2022-10-27,805.6986694335938
2022-10-28,813.8935546875
2022-10-31,813.8935546875
2022-11-01,820.0897216796875
2022-11-02,818.4906616210938
2022-11-03,822.8880004882812
2022-11-04,798.30322265625
2022-11-07,788.1095581054688
2022-11-08,786.3107299804688
2022-11-09,800.1021118164062
2022-11-10,776.5169067382812
2022-11-11,713.5559692382812
2022-11-14,725.7484130859375
2022-11-15,738.1406860351562
2022-11-16,769.3212890625
2022-11-17,773.9185180664062
2022-11-18,769.7210083007812
2022-11-21,781.513671875
2022-11-22,797.7035522460938
2022-11-23,797.5037841796875
2022-11-24,797.3038330078125
2022-11-25,806.2982177734375
2022-11-28,811.0953369140625
2022-11-29,809.8961181640625
2022-11-30,822.08837890625
2022-12-01,814.4931640625
2022-12-02,812.6942749023438
2022-12-05,815.4925537109375
2022-12-06,825.486328125
2022-12-07,822.6881103515625
2022-12-08,830.8829956054688
2022-12-09,825.0864868164062
2022-12-12,830.4832763671875
2022-12-13,820.4893798828125
2022-12-14,833.6812133789062
2022-12-15,836.8792724609375
2022-12-16,840.277099609375
2022-12-19,843.2752075195312
2022-12-20,850.670654296875
2022-12-21,859.8649291992188
2022-12-22,861.0641479492188
2022-12-23,854.4683227539062
2022-12-28,866.4608154296875
2022-12-29,861.4638671875
2022-12-30,855.4677124023438
2023-01-03,861.663818359375
2023-01-04,849.4713745117188
2023-01-05,847.0729370117188
2023-01-06,857.2665405273438
2023-01-09,834.6806640625
2023-01-10,838.8779907226562
2023-01-11,824.4869384765625
2023-01-12,832.6819458007812
2023-01-13,832.2821044921875
2023-01-16,831.0828247070312
2023-01-17,837.8787231445312
2023-01-18,836.8792724609375
2023-01-19,842.8755493164062
2023-01-20,852.6694946289062
2023-01-23,851.4701538085938
2023-01-24,858.4658203125
2023-01-25,844.4744873046875
2023-01-26,857.066650390625
2023-01-27,850.8705444335938
2023-01-30,855.267822265625
2023-01-31,856.26708984375
2023-02-01,853.4688720703125
2023-02-02,829.4837646484375
2023-02-03,844.6743774414062
2023-02-06,838.6781005859375
2023-02-07,836.4794921875
2023-02-08,838.6781005859375
2023-02-09,842.6755981445312
2023-02-10,849.2715454101562
2023-02-13,863.0629272460938
2023-02-14,864.86181640625
2023-02-15,878.0535888671875
2023-02-16,887.4478759765625
2023-02-17,893.244140625
