Date,PTEC.L
2017-11-28,838.6976318359375
2017-11-29,837.1990966796875
2017-11-30,840.1962280273438
2017-12-01,851.185791015625
2017-12-04,858.1790161132812
2017-12-05,850.1867065429688
2017-12-06,845.1914672851562
2017-12-07,829.2067260742188
2017-12-08,833.7024536132812
2017-12-11,840.1962280273438
2017-12-12,846.1904907226562
2017-12-13,854.182861328125
2017-12-14,847.1895141601562
2017-12-15,840.1962280273438
2017-12-18,847.6890869140625
2017-12-19,848.1885986328125
2017-12-20,845.1914672851562
2017-12-21,843.69287109375
2017-12-22,861.1761474609375
2017-12-27,856.1809692382812
2017-12-28,851.185791015625
2017-12-29,859.6776733398438
2018-01-02,870.1676025390625
2018-01-03,879.958251953125
2018-01-04,875.1627197265625
2018-01-05,881.3568115234375
2018-01-08,874.1637573242188
2018-01-09,871.3663940429688
2018-01-10,843.3932495117188
2018-01-11,820.21533203125
2018-01-12,807.6273803710938
2018-01-15,806.0289306640625
2018-01-16,810.8243408203125
2018-01-17,802.432373046875
2018-01-18,798.6360473632812
2018-01-19,798.6360473632812
2018-01-22,798.6360473632812
2018-01-23,803.2315673828125
2018-01-24,797.4371337890625
2018-01-25,802.6322021484375
2018-01-26,795.4390869140625
2018-01-29,799.4352416992188
2018-01-30,793.2411499023438
2018-01-31,791.6427001953125
2018-02-01,789.44482421875
2018-02-02,775.6580200195312
2018-02-05,773.26025390625
2018-02-06,762.6703491210938
2018-02-07,768.8644409179688
2018-02-08,756.4763793945312
2018-02-09,756.8759765625
2018-02-12,756.4763793945312
2018-02-13,751.28125
2018-02-14,760.6723022460938
2018-02-15,754.8778686523438
2018-02-16,779.0546875
2018-02-19,785.6484375
2018-02-20,790.6436767578125
2018-02-21,773.659912109375
2018-02-22,751.0814819335938
2018-02-23,781.4525146484375
2018-02-26,780.8529663085938
2018-02-27,782.8511352539062
2018-02-28,781.4525146484375
2018-03-01,779.6541748046875
2018-03-02,786.6475219726562
2018-03-05,789.2449951171875
2018-03-06,782.6513671875
2018-03-07,764.2688598632812
2018-03-08,776.4572143554688
2018-03-09,791.2430419921875
2018-03-12,788.44580078125
2018-03-13,759.0738525390625
2018-03-14,748.4840087890625
2018-03-15,753.2793579101562
2018-03-16,757.2755737304688
2018-03-19,753.4791259765625
2018-03-20,748.0843505859375
2018-03-21,736.4954223632812
2018-03-22,733.6981201171875
2018-03-23,733.8978881835938
2018-03-26,730.3013916015625
2018-03-27,733.2985229492188
2018-03-28,734.2975463867188
2018-03-29,732.099609375
2018-04-03,733.6981201171875
2018-04-04,724.3070678710938
2018-04-05,733.0986938476562
2018-04-06,740.0919799804688
2018-04-09,740.291748046875
2018-04-10,741.2908935546875
2018-04-11,760.6723022460938
2018-04-12,804.0308227539062
2018-04-13,832.8032836914062
2018-04-16,808.826171875
2018-04-17,812.4227905273438
2018-04-18,823.8118896484375
2018-04-19,832.8032836914062
2018-04-20,830.60546875
2018-04-23,823.0126953125
2018-04-24,799.2354125976562
2018-04-25,791.6427001953125
2018-04-26,802.6322021484375
2018-04-27,813.2220458984375
2018-04-30,809.8253173828125
2018-05-01,802.8319091796875
2018-05-02,793.6407470703125
2018-05-03,771.0945434570312
2018-05-04,774.4923095703125
2018-05-08,782.0873413085938
2018-05-09,773.8927612304688
2018-05-10,788.4832153320312
2018-05-11,796.877685546875
2018-05-14,820.8619995117188
2018-05-15,819.8626098632812
2018-05-16,793.2799682617188
2018-05-17,793.6797485351562
2018-05-18,799.875732421875
2018-05-21,814.4661254882812
2018-05-22,826.0585327148438
2018-05-23,818.6633911132812
2018-05-24,797.0775146484375
2018-05-25,818.0637817382812
2018-05-29,789.082763671875
2018-05-30,795.678466796875
2018-05-31,781.2879028320312
2018-06-01,788.2832641601562
2018-06-04,791.2813110351562
2018-06-05,789.082763671875
2018-06-06,811.2682495117188
2018-06-07,804.0729370117188
2018-06-08,803.0735473632812
2018-06-11,805.2721557617188
2018-06-12,801.4746704101562
2018-06-13,804.4727172851562
2018-06-14,810.46875
2018-06-15,766.49755859375
2018-06-18,776.4910278320312
2018-06-19,774.6921997070312
2018-06-20,768.0965576171875
2018-06-21,756.9038696289062
2018-06-22,772.6934814453125
2018-06-25,761.5008544921875
2018-06-26,760.101806640625
2018-06-27,764.4989013671875
2018-06-28,749.5087280273438
2018-06-29,752.5067749023438
2018-07-02,556.0355834960938
2018-07-03,555.2360229492188
2018-07-04,539.8461303710938
2018-07-05,536.648193359375
2018-07-06,528.6534423828125
2018-07-09,525.2557373046875
2018-07-10,516.061767578125
2018-07-11,499.87237548828125
2018-07-12,497.47393798828125
2018-07-13,508.8664855957031
2018-07-16,508.4667053222656
2018-07-17,511.6646423339844
2018-07-18,510.0656433105469
2018-07-19,520.6587524414062
2018-07-20,534.4496459960938
2018-07-23,528.2537231445312
2018-07-24,526.65478515625
2018-07-25,522.0578002929688
2018-07-26,523.6567993164062
2018-07-27,532.4509887695312
2018-07-30,536.0487060546875
2018-07-31,537.4476928710938
2018-08-01,539.2465209960938
2018-08-02,541.8448486328125
2018-08-03,550.8389892578125
2018-08-06,553.4371948242188
2018-08-07,557.6344604492188
2018-08-08,560.032958984375
2018-08-09,559.0335693359375
2018-08-10,555.8357543945312
2018-08-13,556.4352416992188
2018-08-14,546.6416625976562
2018-08-15,520.2589721679688
2018-08-16,518.460205078125
2018-08-17,514.0631103515625
2018-08-20,518.8599243164062
2018-08-21,524.4562377929688
2018-08-22,516.8612060546875
2018-08-23,524.85595703125
2018-08-24,516.4614868164062
2018-08-28,489.6790466308594
2018-08-29,488.7796325683594
2018-08-30,504.8691101074219
2018-08-31,531.6515502929688
2018-09-03,503.8697509765625
2018-09-04,498.8730163574219
2018-09-05,502.87042236328125
2018-09-06,486.6810302734375
2018-09-07,491.77764892578125
2018-09-10,494.6757507324219
2018-09-11,492.1773986816406
2018-09-12,492.3772888183594
2018-09-13,495.5751647949219
2018-09-14,507.26751708984375
2018-09-17,508.06695556640625
2018-09-18,502.2707824707031
2018-09-19,497.3739929199219
2018-09-20,488.7985534667969
2018-09-21,504.3921203613281
2018-09-24,499.79400634765625
2018-09-25,489.7981262207031
2018-09-26,481.8013916015625
2018-09-27,486.1995849609375
2018-09-28,487.29913330078125
2018-10-01,494.59613037109375
2018-10-02,489.7981262207031
2018-10-03,491.79730224609375
2018-10-04,484.2004089355469
2018-10-05,476.2037048339844
2018-10-08,459.01080322265625
2018-10-09,451.01409912109375
2018-10-10,454.9125061035156
2018-10-11,452.41351318359375
2018-10-12,454.11279296875
2018-10-15,443.2173156738281
2018-10-16,445.8162536621094
2018-10-17,451.31396484375
2018-10-18,460.81005859375
2018-10-19,443.1173400878906
2018-10-22,433.2214050292969
2018-10-23,424.8249206542969
2018-10-24,444.3168640136719
2018-10-25,462.8092346191406
2018-10-26,466.9075622558594
2018-10-29,479.50238037109375
2018-10-30,473.4048767089844
2018-10-31,478.8026428222656
2018-11-01,500.3937683105469
2018-11-02,499.69403076171875
2018-11-05,473.8047180175781
2018-11-06,470.5060729980469
2018-11-07,467.7072448730469
2018-11-08,466.30780029296875
2018-11-09,460.7100830078125
2018-11-12,467.80718994140625
2018-11-13,461.20989990234375
2018-11-14,454.8125305175781
2018-11-15,444.51678466796875
2018-11-16,444.51678466796875
2018-11-19,444.2168884277344
2018-11-20,441.6179504394531
2018-11-21,461.0099792480469
2018-11-22,455.21234130859375
2018-11-23,461.0099792480469
2018-11-26,448.81500244140625
2018-11-27,437.81951904296875
2018-11-28,438.9190673828125
2018-11-29,443.71710205078125
2018-11-30,444.2168884277344
2018-12-03,439.1190185546875
2018-12-04,435.62042236328125
2018-12-05,416.9281311035156
2018-12-06,397.036376953125
2018-12-07,391.738525390625
2018-12-10,382.84222412109375
2018-12-11,399.8351745605469
2018-12-12,408.7315368652344
2018-12-13,418.2276306152344
2018-12-14,408.83148193359375
2018-12-17,394.2375183105469
2018-12-18,398.435791015625
2018-12-19,404.8331604003906
2018-12-20,391.738525390625
2018-12-21,397.5361633300781
2018-12-24,369.8475646972656
2018-12-27,379.94342041015625
2018-12-28,384.84136962890625
2018-12-31,384.84136962890625
2019-01-02,387.74017333984375
2019-01-03,394.2375183105469
2019-01-04,399.8351745605469
2019-01-07,411.9302062988281
2019-01-08,415.9285583496094
2019-01-09,410.33087158203125
2019-01-10,413.0297546386719
2019-01-11,415.8285827636719
2019-01-14,413.32965087890625
2019-01-15,407.33209228515625
2019-01-16,409.0314025878906
2019-01-17,405.3329162597656
2019-01-18,413.12969970703125
2019-01-21,406.4324645996094
2019-01-22,400.8348083496094
2019-01-23,389.8393249511719
2019-01-24,388.8397216796875
2019-01-25,384.84136962890625
2019-01-28,379.1437072753906
2019-01-29,383.0421447753906
2019-01-30,387.4403076171875
2019-01-31,387.04046630859375
2019-02-01,394.9372253417969
2019-02-04,404.7331848144531
2019-02-05,407.73193359375
2019-02-06,405.4328918457031
2019-02-07,395.3370666503906
2019-02-08,383.5419006347656
2019-02-11,379.3436279296875
2019-02-12,378.044189453125
2019-02-13,384.54150390625
2019-02-14,379.0437927246094
2019-02-15,382.6422424316406
2019-02-18,383.7418212890625
2019-02-19,361.65093994140625
2019-02-20,367.9483337402344
2019-02-21,398.2358703613281
2019-02-22,408.83148193359375
2019-02-25,414.42919921875
2019-02-26,416.3283996582031
2019-02-27,423.725341796875
2019-02-28,422.2259521484375
2019-03-01,428.9232177734375
2019-03-04,428.52337646484375
2019-03-05,427.423828125
2019-03-06,431.6221008300781
2019-03-07,418.8273620605469
2019-03-08,405.7327575683594
2019-03-11,405.5328369140625
2019-03-12,408.83148193359375
2019-03-13,414.8290100097656
2019-03-14,418.2276306152344
2019-03-15,421.0264892578125
2019-03-18,429.8228454589844
2019-03-19,435.3205871582031
2019-03-20,423.92529296875
2019-03-21,427.0240173339844
2019-03-22,418.1276550292969
2019-03-25,408.6315612792969
2019-03-26,415.1288757324219
2019-03-27,423.92529296875
2019-03-28,425.52459716796875
2019-03-29,434.42095947265625
2019-04-01,443.61712646484375
2019-04-02,440.3185119628906
2019-04-03,441.81787109375
2019-04-04,441.4180603027344
2019-04-05,443.91705322265625
2019-04-08,436.719970703125
2019-04-09,428.52337646484375
2019-04-10,429.0231628417969
2019-04-11,433.0215148925781
2019-04-12,434.42095947265625
2019-04-15,438.5192565917969
2019-04-16,441.9178771972656
2019-04-17,435.5205078125
2019-04-18,434.8207702636719
2019-04-23,433.921142578125
2019-04-24,438.4193115234375
2019-04-25,434.620849609375
2019-04-26,434.620849609375
2019-04-29,435.9203186035156
2019-04-30,437.0198669433594
2019-05-01,438.9190673828125
2019-05-02,427.94061279296875
2019-05-03,428.54052734375
2019-05-07,404.3438720703125
2019-05-08,397.0448913574219
2019-05-09,389.84588623046875
2019-05-10,396.84490966796875
2019-05-13,389.2459716796875
2019-05-14,393.5453796386719
2019-05-15,400.04449462890625
2019-05-16,402.54412841796875
2019-05-17,407.1435241699219
2019-05-20,404.5438537597656
2019-05-21,405.143798828125
2019-05-22,403.8439636230469
2019-05-23,400.24444580078125
2019-05-24,400.24444580078125
