Date,MRF.NS
2019-10-25,62684.390625
2019-10-27,62722.7734375
2019-10-29,64552.02734375
2019-10-30,64276.82421875
2019-10-31,65049.84375
2019-11-01,64348.62890625
2019-11-04,63828.18359375
2019-11-05,63249.12890625
2019-11-06,63033.1953125
2019-11-07,62919.14453125
2019-11-08,63842.1484375
2019-11-11,62485.88671875
2019-11-13,62361.0390625
2019-11-14,63017.1015625
2019-11-15,63342.9765625
2019-11-18,63781.80859375
2019-11-19,62935.7421875
2019-11-20,62459.3984375
2019-11-21,61955.26171875
2019-11-22,62059.1171875
2019-11-25,63256.49609375
2019-11-26,62495.953125
2019-11-27,62408.4375
2019-11-28,63377.79296875
2019-11-29,62797.77734375
2019-12-02,62130.14453125
2019-12-03,61475.03515625
2019-12-04,61505.1640625
2019-12-05,61176.44921875
2019-12-06,60951.53515625
2019-12-09,61899.69140625
2019-12-10,61483.3671875
2019-12-11,61463.65234375
2019-12-12,62099.4921875
2019-12-13,63322.06640625
2019-12-16,63646.87109375
2019-12-17,64092.11328125
2019-12-18,63520.71875
2019-12-19,63474.3203125
2019-12-20,63162.4296875
2019-12-23,63078.93359375
2019-12-24,63010.4453125
2019-12-26,62544.8984375
2019-12-27,65018.97265625
2019-12-30,65626.1328125
2019-12-31,65703.3046875
2020-01-01,66078.453125
2020-01-02,66666.3359375
2020-01-03,65954.0625
2020-01-06,64889.69921875
2020-01-07,64716.5078125
2020-01-08,64258.33984375
2020-01-09,66285.140625
2020-01-10,66855.65625
2020-01-13,66383.203125
2020-01-14,66065.6328125
2020-01-15,65645.2578125
2020-01-16,66425.5078125
2020-01-17,68657.7109375
2020-01-20,67863.1328125
2020-01-21,67288.03125
2020-01-22,67209.7734375
2020-01-23,69218.09375
2020-01-24,69741.8125
2020-01-27,69644.734375
2020-01-28,69204.28125
2020-01-29,69707.3359375
2020-01-30,69158.625
2020-01-31,69016.1328125
2020-02-03,68806.046875
2020-02-04,71002.578125
2020-02-05,71706.5078125
2020-02-06,70959.1875
2020-02-07,70289.6875
2020-02-10,72555.5
2020-02-11,70706.96875
2020-02-12,70998.421875
2020-02-13,70849.0390625
2020-02-14,71120.5078125
2020-02-17,70625.8125
2020-02-18,69037.7109375
2020-02-19,69300.8984375
2020-02-20,70123.2890625
2020-02-24,68226.515625
2020-02-25,68482.8515625
2020-02-26,67498.7265625
2020-02-27,66923.640625
2020-02-28,65768.3671875
2020-03-02,65355.390625
2020-03-03,67103.1875
2020-03-04,66422.2890625
2020-03-05,66691.53125
2020-03-06,65723.7421875
2020-03-09,63657.078125
2020-03-11,62991.3984375
2020-03-12,59985.3671875
2020-03-13,65308.87109375
2020-03-16,60718.19921875
2020-03-17,61555.890625
2020-03-18,59357.21875
2020-03-19,57259.75
2020-03-20,58433.80078125
2020-03-23,51481.15234375
2020-03-24,52102.6953125
2020-03-25,56046.77734375
2020-03-26,54822.90234375
2020-03-27,55840.734375
2020-03-30,53863.96484375
2020-03-31,57617.05859375
2020-04-01,54590.21875
2020-04-03,54544.05078125
2020-04-07,57158.0234375
2020-04-08,56634.69140625
2020-04-09,59453.0625
2020-04-13,56859.01171875
2020-04-15,56877.38671875
2020-04-16,59873.08203125
2020-04-17,61058.2109375
2020-04-20,60806.30859375
2020-04-21,58310.76171875
2020-04-22,57674.0234375
2020-04-23,58159.80859375
2020-04-24,58251.984375
2020-04-27,58649.3515625
2020-04-28,58519.7265625
2020-04-29,58646.5234375
2020-04-30,59941.171875
2020-05-04,57441.58203125
2020-05-05,57206.51171875
2020-05-06,57813.44140625
2020-05-07,58277.37890625
2020-05-08,58320.8125
2020-05-11,58237.9140625
2020-05-12,57089.71875
2020-05-13,59083.828125
2020-05-14,57585.50390625
2020-05-15,57588.4296875
2020-05-18,55825.67578125
2020-05-19,56293.38671875
2020-05-20,56759.66015625
2020-05-21,56910.8203125
2020-05-22,56893.578125
2020-05-26,57182.83203125
2020-05-27,57532.21484375
2020-05-28,57915.97265625
2020-05-29,58556.78125
2020-06-01,60867.76953125
2020-06-02,62102.39453125
2020-06-03,61163.171875
2020-06-04,61068.5625
2020-06-05,62928.34765625
2020-06-08,63639.7890625
2020-06-09,63391.8984375
2020-06-10,63195.953125
2020-06-11,62293.1328125
2020-06-12,63129.29296875
2020-06-15,62400.76171875
2020-06-16,62070.59765625
2020-06-17,62375.65625
2020-06-18,62406.80078125
2020-06-19,62356.87109375
2020-06-22,64153.265625
2020-06-23,63925.32421875
2020-06-24,63524.5859375
2020-06-25,64199.7109375
2020-06-26,65832.265625
2020-06-29,64583.32421875
2020-06-30,66641.3828125
2020-07-01,65217.19921875
2020-07-02,65470.8515625
2020-07-03,65517.79296875
2020-07-06,66699.859375
2020-07-07,66229.5859375
2020-07-08,64672.77734375
2020-07-09,64720.96484375
2020-07-10,64256.78515625
2020-07-13,64064.80859375
2020-07-14,63789.9609375
2020-07-15,63076.09375
2020-07-16,62939.98828125
2020-07-17,64745.4375
2020-07-20,64430.66796875
2020-07-21,65003.5390625
2020-07-22,63801.60546875
2020-07-23,62761.0859375
2020-07-24,62383.81640625
2020-07-27,61348.765625
2020-07-28,61619.48046875
2020-07-29,61233.35546875
2020-07-30,60468.6640625
2020-07-31,60474.0078125
2020-08-03,60400.81640625
2020-08-04,60693.484375
2020-08-05,60940.08203125
2020-08-06,60768.46875
2020-08-07,62112.703125
2020-08-10,61280.796875
2020-08-11,60882.0390625
2020-08-12,61054.69140625
2020-08-13,63374.4140625
2020-08-14,60855.58984375
2020-08-17,59581.99609375
2020-08-18,59638.89453125
2020-08-19,59274.66796875
2020-08-20,58947.2734375
2020-08-21,59065.9921875
2020-08-24,59037.6640625
2020-08-25,58728.45703125
2020-08-26,58778.31640625
2020-08-27,58758.31640625
2020-08-28,59019.140625
2020-08-31,57441.73046875
2020-09-01,57796.20703125
2020-09-02,58035.39453125
2020-09-03,57941.62109375
2020-09-04,57875.55859375
2020-09-07,57824.8359375
2020-09-08,57664.80078125
2020-09-09,58210.51171875
2020-09-10,58577.54296875
2020-09-11,58669.3125
2020-09-14,58061.2578125
2020-09-15,57950.734375
2020-09-16,59107.1015625
2020-09-17,59064.33984375
2020-09-18,58488.640625
2020-09-21,57703.484375
2020-09-22,57257.31640625
2020-09-23,56763.15625
2020-09-24,55182.9921875
2020-09-25,57011.15625
2020-09-28,58841.79296875
2020-09-29,58996.37109375
2020-09-30,59105.3671875
2020-10-01,60103.5859375
2020-10-05,60051.296875
2020-10-06,59797.6484375
2020-10-07,60126.6484375
2020-10-08,59703.7890625
2020-10-09,58324.234375
2020-10-12,58127.98828125
2020-10-13,58130.81640625
2020-10-14,58441.953125
2020-10-15,57996.578125
2020-10-16,57558.4921875
2020-10-19,59539.5859375
2020-10-20,59457.734375
2020-10-21,60564.08984375
2020-10-22,61762.52734375
2020-10-23,63120.55078125
2020-10-26,62784.5546875
2020-10-27,67668.1328125
2020-10-28,66320.71875
2020-10-29,66770.9609375
2020-10-30,64791.5
2020-11-02,65707.0625
2020-11-03,67145.9140625
2020-11-04,67913.453125
2020-11-05,68031.1484375
2020-11-06,67979.9140625
2020-11-09,69293.7421875
2020-11-10,68823.40625
2020-11-11,68051.6484375
2020-11-12,68843.15625
2020-11-13,71263.328125
2020-11-14,71362.3828125
2020-11-17,73514.8046875
2020-11-18,74455.96875
2020-11-19,76232.359375
2020-11-20,78452.9453125
2020-11-23,79489.8984375
2020-11-24,79217.6875
2020-11-25,75716.8046875
2020-11-26,75228.9375
2020-11-27,77132.5859375
2020-12-01,78943.984375
2020-12-02,79159.2421875
2020-12-03,78279.578125
2020-12-04,78084.5859375
2020-12-07,78907.640625
2020-12-08,78544.6328125
2020-12-09,77760.2890625
2020-12-10,77010.1015625
2020-12-11,77271.1796875
2020-12-14,76943.046875
2020-12-15,76683.8125
2020-12-16,78005.921875
2020-12-17,76688.578125
2020-12-18,76966.765625
2020-12-21,74690.8125
2020-12-22,75503.0859375
2020-12-23,75263.46875
2020-12-24,75300.6796875
2020-12-28,74779.1328125
2020-12-29,75087.5625
2020-12-30,76325.375
2020-12-31,75159.875
2021-01-01,75428.9765625
2021-01-04,77790.953125
2021-01-05,78436.6640625
2021-01-06,78138.2734375
2021-01-07,76729.6875
2021-01-08,79973.6953125
2021-01-11,81864.6328125
2021-01-12,85078.390625
2021-01-13,84974.6015625
2021-01-14,88057.71875
2021-01-15,86869.171875
2021-01-18,84994.0
2021-01-19,86517.734375
2021-01-20,92355.8046875
2021-01-21,90997.875
2021-01-22,91586.3203125
2021-01-25,88939.5
2021-01-27,87887.171875
2021-01-28,86805.625
2021-01-29,83413.734375
2021-02-01,87446.5234375
2021-02-02,90038.4765625
2021-02-03,89262.109375
2021-02-04,91463.265625
2021-02-05,89985.9765625
2021-02-08,90162.2890625
2021-02-09,92868.1796875
2021-02-10,96217.8203125
2021-02-11,89382.3828125
2021-02-12,90566.3984375
2021-02-15,89937.2109375
2021-02-16,88876.9921875
2021-02-17,88492.15625
2021-02-18,88191.3671875
2021-02-19,87436.0234375
2021-02-22,86246.5390625
2021-02-23,86878.78125
2021-02-24,87296.65625
2021-02-25,86942.5703125
2021-02-26,83842.1796875
2021-03-01,88334.34375
2021-03-02,88984.2109375
2021-03-03,88405.4453125
2021-03-04,89076.640625
2021-03-05,87973.46875
2021-03-08,86884.7734375
2021-03-09,88376.265625
2021-03-10,87995.625
2021-03-12,88086.1796875
2021-03-15,86992.9375
2021-03-16,86145.015625
2021-03-17,84944.3984375
2021-03-18,82560.328125
2021-03-19,83883.515625
2021-03-22,83072.8515625
2021-03-23,83958.234375
2021-03-24,81702.4765625
2021-03-25,81116.5625
2021-03-26,81372.8125
2021-03-30,82539.53125
2021-03-31,81620.875
2021-04-01,82487.734375
2021-04-05,80888.0546875
2021-04-06,81607.0703125
2021-04-07,83023.0625
2021-04-08,82338.90625
2021-04-09,81252.4375
2021-04-12,78612.8125
2021-04-13,82029.8125
2021-04-15,80351.8359375
2021-04-16,80734.359375
2021-04-19,78616.3203125
2021-04-20,78723.875
2021-04-22,77700.1015625
2021-04-23,77606.953125
2021-04-26,77084.453125
2021-04-27,77404.8046875
2021-04-28,77454.8125
2021-04-29,77054.0390625
2021-04-30,80093.9140625
2021-05-03,79287.21875
2021-05-04,78004.21875
2021-05-05,77670.03125
2021-05-06,77282.6484375
2021-05-07,76844.984375
2021-05-10,77761.65625
2021-05-11,78010.8046875
2021-05-12,76667.4765625
2021-05-14,75544.7109375
2021-05-17,77604.6171875
2021-05-18,78654.625
2021-05-19,79064.6171875
2021-05-20,80600.5
2021-05-21,81540.2421875
2021-05-24,81818.71875
2021-05-25,81543.65625
2021-05-26,80936.2734375
2021-05-27,82151.4140625
2021-05-28,82734.8046875
2021-05-31,82992.0859375
2021-06-01,82438.46875
2021-06-02,83777.1875
2021-06-03,83815.2421875
2021-06-04,84259.4765625
2021-06-07,81760.8203125
2021-06-08,80717.6953125
2021-06-09,79605.3359375
2021-06-10,81534.2421875
2021-06-11,81533.59375
2021-06-14,81836.5859375
2021-06-15,82219.421875
2021-06-16,81913.4296875
2021-06-17,82034.5703125
2021-06-18,82002.5390625
2021-06-21,81142.2109375
2021-06-22,81112.6484375
2021-06-23,81334.203125
2021-06-24,80346.375
2021-06-25,79889.1640625
2021-06-28,79929.3125
2021-06-29,79599.4765625
2021-06-30,79457.828125
2021-07-01,80389.3359375
2021-07-02,80512.390625
2021-07-05,80202.875
2021-07-06,79824.671875
2021-07-07,80141.890625
2021-07-08,79793.65625
2021-07-09,79373.703125
2021-07-12,79564.609375
2021-07-13,82470.5703125
2021-07-14,82163.2265625
2021-07-15,80812.9453125
2021-07-16,81809.7890625
2021-07-19,81597.8984375
2021-07-20,81006.265625
2021-07-22,80938.7578125
2021-07-23,80544.6953125
2021-07-26,80289.59375
2021-07-27,79473.578125
2021-07-28,79302.3046875
2021-07-29,79106.5859375
2021-07-30,79287.125
2021-08-02,79796.546875
2021-08-03,80389.4375
2021-08-04,79921.1640625
2021-08-05,79136.640625
2021-08-06,78636.3671875
2021-08-09,79521.484375
2021-08-10,78306.96875
2021-08-11,77090.1015625
2021-08-12,77718.859375
2021-08-13,78351.4765625
2021-08-16,78138.8203125
2021-08-17,78216.1015625
2021-08-18,78822.625
2021-08-20,77560.828125
2021-08-23,75659.40625
2021-08-24,76647.890625
2021-08-25,76506.4375
2021-08-26,76058.421875
2021-08-27,76444.75
2021-08-30,77668.6484375
2021-08-31,79215.6015625
2021-09-01,79426.109375
2021-09-02,80727.9375
2021-09-03,81853.1640625
2021-09-06,80866.734375
2021-09-07,80548.6875
2021-09-08,79709.5703125
2021-09-09,79339.9375
2021-09-13,79713.1484375
2021-09-14,79892.1953125
2021-09-15,79679.921875
2021-09-16,79443.0546875
2021-09-17,78872.3828125
2021-09-20,78354.0546875
2021-09-21,77855.65625
2021-09-22,79465.0
2021-09-23,79690.4140625
2021-09-24,78931.25
2021-09-27,81352.0390625
2021-09-28,79956.53125
2021-09-29,78534.0859375
2021-09-30,78850.8203125
2021-10-01,78472.1953125
2021-10-04,79259.5625
2021-10-05,78882.2734375
2021-10-06,78109.7265625
2021-10-07,80735.296875
2021-10-08,85292.875
2021-10-11,84371.4609375
2021-10-12,85051.5234375
2021-10-13,85537.328125
2021-10-14,84603.4609375
2021-10-18,83756.7578125
2021-10-19,82464.4453125
2021-10-20,81971.0703125
2021-10-21,80555.3984375
2021-10-22,80266.2734375
2021-10-25,78904.375
2021-10-26,79564.2890625
2021-10-27,78848.09375
2021-10-28,77096.3125
2021-10-29,76797.109375
2021-11-01,78220.515625
2021-11-02,78065.71875
2021-11-03,77453.4921875
2021-11-04,77894.1484375
2021-11-08,79413.796875
2021-11-09,77989.71875
2021-11-10,77650.765625
2021-11-11,76700.4921875
2021-11-12,77658.0703125
2021-11-15,77966.671875
2021-11-16,77926.234375
2021-11-17,78852.453125
2021-11-18,76955.609375
2021-11-22,75160.3515625
2021-11-23,75998.75
2021-11-24,75966.9453125
2021-11-25,75166.109375
2021-11-26,74696.1796875
2021-11-29,73333.0859375
2021-11-30,74140.28125
2021-12-01,73224.15625
2021-12-02,73396.1171875
2021-12-03,73396.6953125
2021-12-06,72648.4140625
2021-12-07,73125.109375
2021-12-08,74164.6328125
2021-12-09,74177.796875
2021-12-10,73733.1875
2021-12-13,73307.015625
2021-12-14,73624.7421875
2021-12-15,73499.234375
2021-12-16,72824.6484375
2021-12-17,72081.1640625
2021-12-20,69490.765625
2021-12-21,69950.8515625
2021-12-22,70085.7578125
2021-12-23,70562.7578125
2021-12-24,69630.03125
2021-12-27,70062.671875
2021-12-28,71146.9921875
2021-12-29,72082.15625
2021-12-30,71645.53125
2021-12-31,72855.984375
2022-01-03,72885.484375
2022-01-04,73451.2421875
2022-01-05,73559.328125
2022-01-06,73667.90625
2022-01-07,73701.6953125
2022-01-10,73798.15625
2022-01-11,73803.015625
2022-01-12,74888.296875
2022-01-13,75477.6875
2022-01-14,75634.265625
2022-01-17,76317.296875
2022-01-18,75795.3984375
2022-01-19,76026.8671875
2022-01-20,73243.6796875
2022-01-21,72219.296875
2022-01-24,70610.203125
2022-01-25,70106.140625
2022-01-27,70247.890625
2022-01-28,70858.90625
2022-01-31,71673.8984375
2022-02-01,71045.4296875
2022-02-02,70992.765625
2022-02-03,70520.5859375
2022-02-04,69546.28125
2022-02-07,68346.625
2022-02-08,68970.0390625
2022-02-09,69963.7265625
2022-02-10,69310.6484375
2022-02-11,67784.9921875
2022-02-14,65495.6796875
2022-02-15,66241.8828125
2022-02-16,65705.890625
2022-02-17,65187.453125
2022-02-18,65210.5
2022-02-21,64312.1015625
2022-02-22,65340.296875
2022-02-23,65374.0703125
2022-02-24,63528.1953125
2022-02-25,65223.171875
2022-02-28,65311.83203125
2022-03-02,65791.5859375
2022-03-03,65604.4140625
2022-03-04,65481.0546875
2022-03-07,65721.28125
2022-03-08,65961.453125
2022-03-09,65656.46875
2022-03-10,66445.34375
2022-03-11,67455.1015625
2022-03-14,67926.0625
2022-03-15,67640.578125
2022-03-16,67924.171875
2022-03-17,68507.6796875
2022-03-21,66439.828125
2022-03-22,66658.6328125
2022-03-23,66408.375
2022-03-24,66283.2421875
2022-03-25,66067.03125
2022-03-28,65279.734375
2022-03-29,64870.8359375
2022-03-30,64932.2734375
2022-03-31,64597.67578125
2022-04-01,66051.234375
2022-04-04,66691.71875
2022-04-05,67313.7578125
2022-04-06,67189.40625
2022-04-07,66671.1953125
2022-04-08,67340.40625
2022-04-11,67323.3125
2022-04-12,67144.5390625
2022-04-13,67007.0390625
2022-04-18,66507.984375
2022-04-19,65928.2265625
2022-04-20,67228.6953125
2022-04-21,69259.734375
2022-04-22,68692.515625
2022-04-25,68664.765625
2022-04-26,70865.8984375
2022-04-27,71747.5546875
2022-04-28,71858.5703125
2022-04-29,72254.265625
2022-05-02,72123.625
2022-05-04,71409.171875
2022-05-05,70717.515625
2022-05-06,69457.234375
2022-05-09,68130.359375
2022-05-10,68360.90625
2022-05-11,67666.109375
2022-05-12,67180.6484375
2022-05-13,71580.5859375
2022-05-16,72054.9765625
2022-05-17,73523.6796875
2022-05-18,74200.1171875
2022-05-19,72955.40625
2022-05-20,73621.2265625
2022-05-23,72907.1875
2022-05-24,73909.8828125
2022-05-25,74335.84375
2022-05-26,74571.0
2022-05-27,74167.5546875
2022-05-30,74895.9609375
2022-05-31,77142.609375
2022-06-01,75833.25
2022-06-02,75377.5390625
2022-06-03,75961.2578125
2022-06-06,74224.6171875
2022-06-07,71191.2578125
2022-06-08,70192.3671875
2022-06-09,69966.0546875
2022-06-10,69495.6484375
2022-06-13,68111.03125
2022-06-14,67757.0625
2022-06-15,67994.9453125
2022-06-16,66738.1171875
2022-06-17,67679.8671875
2022-06-20,66216.4765625
2022-06-21,67647.0859375
2022-06-22,67596.4765625
2022-06-23,68555.765625
2022-06-24,70092.4765625
2022-06-27,70756.859375
2022-06-28,71796.9296875
2022-06-29,71056.8828125
2022-06-30,70338.7421875
2022-07-01,71723.0625
2022-07-04,71307.9296875
2022-07-05,70756.2578125
2022-07-06,72752.1953125
2022-07-07,74846.1328125
2022-07-08,75548.5703125
2022-07-11,75877.3125
2022-07-12,76164.2109375
2022-07-13,76769.3515625
2022-07-14,76909.578125
2022-07-15,79038.796875
2022-07-18,80215.453125
2022-07-19,79419.984375
2022-07-20,79263.8203125
2022-07-21,79655.0390625
2022-07-22,78882.3125
2022-07-25,80306.4140625
2022-07-26,79627.0234375
2022-07-27,80481.703125
2022-07-28,82652.9140625
2022-07-29,83420.8984375
2022-08-01,86538.2734375
2022-08-02,87755.265625
2022-08-03,88318.3828125
2022-08-04,88291.3515625
2022-08-05,88474.15625
2022-08-08,87301.765625
2022-08-10,83071.0234375
2022-08-11,82109.7109375
2022-08-12,82736.875
2022-08-16,86559.2578125
2022-08-17,86441.9765625
2022-08-18,87176.421875
2022-08-19,86414.3984375
2022-08-22,84426.234375
2022-08-23,85488.3515625
2022-08-24,84860.3984375
2022-08-25,85040.046875
2022-08-26,84868.109375
2022-08-29,84018.5546875
2022-08-30,84960.375
2022-09-01,84739.234375
2022-09-02,83957.1171875
2022-09-05,83854.734375
2022-09-06,84853.640625
2022-09-07,84729.8203125
2022-09-08,84991.671875
2022-09-09,83808.9609375
2022-09-12,85401.625
2022-09-13,85145.7890625
2022-09-14,85663.7890625
2022-09-15,92428.3125
2022-09-16,85704.734375
2022-09-19,85943.546875
2022-09-20,85255.03125
2022-09-21,83882.203125
2022-09-22,84110.9765625
2022-09-23,82207.6953125
2022-09-26,78781.15625
2022-09-27,79452.6875
2022-09-28,80035.5703125
2022-09-29,79244.640625
2022-09-30,81267.5546875
2022-10-03,80242.15625
2022-10-04,82432.9140625
2022-10-06,82049.4296875
2022-10-07,82377.3828125
2022-10-10,81912.046875
2022-10-11,80696.7734375
2022-10-12,82090.796875
2022-10-13,81723.1796875
2022-10-14,80964.609375
2022-10-17,81878.0703125
2022-10-18,82694.359375
2022-10-19,82755.3828125
2022-10-20,83772.8828125
2022-10-21,85816.140625
2022-10-24,85882.578125
2022-10-25,86928.90625
2022-10-27,86948.8046875
2022-10-28,88944.7421875
2022-10-31,90336.8203125
2022-11-01,90399.7265625
2022-11-02,90191.3203125
2022-11-03,90228.5
2022-11-04,90815.6796875
2022-11-07,94450.34375
2022-11-09,86605.046875
2022-11-10,87054.109375
2022-11-11,85748.0703125
2022-11-14,85771.4140625
2022-11-15,87159.1953125
2022-11-16,87270.4296875
2022-11-17,87476.8984375
2022-11-18,87678.2109375
2022-11-21,88677.9765625
2022-11-22,88537.6328125
2022-11-23,88554.4921875
2022-11-24,88983.96875
2022-11-25,89481.578125
2022-11-28,91103.1015625
2022-11-29,92129.609375
2022-11-30,93117.328125
2022-12-01,93881.671875
2022-12-02,94109.3046875
2022-12-05,94228.234375
2022-12-06,94072.1640625
2022-12-07,92448.3515625
2022-12-08,90663.7890625
2022-12-09,91080.1171875
2022-12-12,90963.6171875
2022-12-13,90541.90625
2022-12-14,90736.515625
2022-12-15,90445.265625
2022-12-16,88693.4453125
2022-12-19,89493.875
2022-12-20,88586.203125
2022-12-21,87777.96875
2022-12-22,87777.7734375
2022-12-23,85666.015625
2022-12-26,87184.4296875
2022-12-27,87675.6640625
2022-12-28,87509.5390625
2022-12-29,87155.9140625
2022-12-30,88118.8671875
2023-01-02,87636.90625
2023-01-03,88457.9609375
2023-01-04,87598.140625
2023-01-05,90846.3046875
2023-01-06,92703.234375
2023-01-09,93007.9140625
2023-01-10,93720.875
2023-01-11,90713.1640625
2023-01-12,89097.0546875
2023-01-13,89290.8203125
2023-01-16,88808.5234375
2023-01-17,89105.5078125
2023-01-18,89772.453125
2023-01-19,90058.2421875
2023-01-20,89135.609375
2023-01-23,89855.5546875
2023-01-24,89989.0703125
2023-01-25,89150.2890625
2023-01-27,87845.8046875
2023-01-30,88843.890625
2023-01-31,90441.828125
2023-02-01,91528.75
2023-02-02,92380.609375
2023-02-03,92416.4453125
2023-02-06,92241.78125
2023-02-07,91308.1953125
2023-02-08,91841.46875
2023-02-09,88395.15625
2023-02-10,88651.796875
2023-02-13,88386.0546875
2023-02-14,87635.703125
2023-02-15,88437.3671875
2023-02-16,88796.0234375
2023-02-17,88322.1484375
2023-02-20,88761.4921875
2023-02-21,89536.9375
2023-02-22,87248.7734375
2023-02-23,86325.65625
2023-02-24,86395.1796875
2023-02-27,84745.328125
2023-02-28,84858.2890625
2023-03-01,85666.515625
2023-03-02,86397.171875
2023-03-03,85959.6796875
2023-03-06,86310.2265625
2023-03-08,86347.5078125
2023-03-09,85197.0
2023-03-10,84713.5859375
2023-03-13,82688.1796875
2023-03-14,82106.90625
2023-03-15,81723.5
2023-03-16,82752.28125
2023-03-17,82514.5
2023-03-20,83169.5703125
2023-03-21,83354.765625
2023-03-22,84005.5390625
2023-03-23,83771.4453125
2023-03-24,83486.6328125
2023-03-27,83318.671875
2023-03-28,81980.5546875
2023-03-29,81628.8515625
2023-03-31,83654.546875
2023-04-03,84006.5390625
2023-04-05,83557.6953125
2023-04-06,83613.0859375
2023-04-10,84004.15625
2023-04-11,84221.6875
2023-04-12,85057.015625
2023-04-13,85117.421875
2023-04-17,84977.4921875
2023-04-18,86415.734375
2023-04-19,85436.21875
2023-04-20,86098.5234375
2023-04-21,86113.203125
2023-04-24,86490.1875
2023-04-25,86157.046875
2023-04-26,86823.6796875
2023-04-27,87047.328125
2023-04-28,88590.96875
2023-05-02,88182.9921875
2023-05-03,93122.703125
2023-05-04,94666.453125
2023-05-05,98153.3359375
2023-05-08,97274.0703125
2023-05-09,97044.2578125
2023-05-10,96775.1171875
2023-05-11,96906.1484375
2023-05-12,96237.4296875
2023-05-15,96448.1953125
2023-05-16,96100.78125
2023-05-17,97198.875
2023-05-18,96607.2421875
2023-05-19,95787.0390625
2023-05-22,95463.3671875
2023-05-23,95041.5546875
2023-05-24,95193.4765625
2023-05-25,96275.453125
2023-05-26,97424.5
2023-05-29,97325.3828125
2023-05-30,96642.7734375
2023-05-31,96757.546875
2023-06-01,97111.4765625
2023-06-02,95918.296875
2023-06-05,96345.2265625
2023-06-06,96184.78125
2023-06-07,97097.34375
2023-06-08,96623.8125
2023-06-09,97931.2890625
2023-06-12,98506.1796875
2023-06-13,99525.703125
2023-06-14,99646.4296875
2023-06-15,99613.4453125
2023-06-16,99425.8203125
2023-06-19,99292.1484375
2023-06-20,98884.0625
2023-06-21,99953.046875
2023-06-22,99401.8828125
2023-06-23,99027.2421875
2023-06-26,99487.6796875
2023-06-27,99125.984375
2023-06-28,99918.2109375
2023-06-30,100787.4296875
2023-07-03,99432.734375
2023-07-04,98685.6953125
2023-07-05,99723.125
2023-07-06,100833.203125
2023-07-07,100754.7421875
2023-07-10,100132.859375
2023-07-11,101454.0078125
2023-07-12,101753.796875
2023-07-13,100790.859375
2023-07-14,101664.015625
2023-07-17,101511.6796875
2023-07-18,101767.7890625
2023-07-19,102238.265625
2023-07-20,101587.3046875
2023-07-21,101779.7578125
2023-07-24,102412.0859375
2023-07-25,102214.984375
2023-07-26,101895.3046875
2023-07-27,102092.703125
2023-07-28,102223.3046875
2023-07-31,102644.1328125
2023-08-01,102972.6328125
2023-08-02,102278.1953125
2023-08-03,106649.0546875
2023-08-04,110959.09375
2023-08-07,107888.1953125
2023-08-08,107308.5546875
2023-08-09,106094.2890625
2023-08-10,106033.1796875
2023-08-11,105667.9296875
2023-08-14,105944.1953125
2023-08-16,106140.9609375
2023-08-17,106150.125
2023-08-18,107433.671875
2023-08-21,107471.6640625
2023-08-22,108083.1328125
2023-08-23,108346.0859375
2023-08-24,108265.9453125
2023-08-25,108212.953125
2023-08-28,107959.71875
2023-08-29,108482.625
2023-08-30,109261.7109375
2023-08-31,108356.7578125
2023-09-01,107656.78125
2023-09-04,107867.3984375
2023-09-05,108191.015625
2023-09-06,109064.1015625
2023-09-07,108874.09375
2023-09-08,108528.3828125
2023-09-11,109108.671875
2023-09-12,107589.0546875
2023-09-13,108728.03125
2023-09-14,110664.7421875
2023-09-15,108902.6953125
2023-09-18,108673.5
2023-09-20,109271.6328125
2023-09-21,108511.6875
2023-09-22,108325.65625
2023-09-25,109028.6796875
2023-09-26,109386.984375
2023-09-27,109951.0546875
2023-09-28,108396.78125
2023-09-29,106970.328125
2023-10-03,107966.1484375
2023-10-04,106577.3203125
2023-10-05,106446.8203125
2023-10-06,107224.203125
2023-10-09,106941.765625
2023-10-10,106879.109375
2023-10-11,107411.5390625
2023-10-12,108355.765625
2023-10-13,108762.0234375
2023-10-16,109216.3515625
2023-10-17,110549.6015625
2023-10-18,109340.3125
2023-10-19,109242.8671875
2023-10-20,109172.6328125
2023-10-23,108646.984375
2023-10-25,108303.125
2023-10-26,107155.453125
2023-10-27,107862.8125
2023-10-30,108685.21875
2023-10-31,107969.484375
2023-11-01,108254.625
2023-11-02,110165.0625
2023-11-03,107396.6875
2023-11-06,107066.296875
2023-11-07,106860.4609375
2023-11-08,108019.6484375
2023-11-09,107750.5546875
2023-11-10,107967.3984375
2023-11-13,107311.296875
2023-11-15,109047.90625
2023-11-16,109964.46875
2023-11-17,111140.328125
2023-11-20,111056.28125
2023-11-21,111099.5
2023-11-22,110863.671875
2023-11-23,111044.0703125
2023-11-24,111113.359375
2023-11-28,111211.8046875
2023-11-29,111929.2421875
2023-11-30,111347.4609375
2023-12-01,111074.5703125
2023-12-04,111171.640625
2023-12-05,113388.1640625
2023-12-06,113746.0703125
2023-12-07,117055.796875
2023-12-08,117595.015625
2023-12-11,118692.7734375
2023-12-12,119143.8515625
2023-12-13,119425.359375
2023-12-14,120196.5859375
2023-12-15,119723.25
2023-12-18,119059.875
2023-12-19,118427.71875
2023-12-20,116966.46875
2023-12-21,117221.9453125
2023-12-22,119185.125
