Date,L
2019-04-17,47.89921951293945
2019-04-18,47.49065399169922
2019-04-22,47.879764556884766
2019-04-23,48.09376525878906
2019-04-24,48.14241409301758
2019-04-25,48.32723617553711
2019-04-26,48.813629150390625
2019-04-29,49.54319381713867
2019-04-30,49.89340591430664
2019-05-01,48.93037414550781
2019-05-02,48.87199783325195
2019-05-03,49.45565414428711
2019-05-06,49.40701675415039
2019-05-07,48.794166564941406
2019-05-08,49.0373649597168
2019-05-09,49.154090881347656
2019-05-10,49.97120666503906
2019-05-13,48.803890228271484
2019-05-14,49.582115173339844
2019-05-15,49.8253059387207
2019-05-16,50.506248474121094
2019-05-17,50.37004470825195
2019-05-20,50.52569580078125
2019-05-21,51.070457458496094
2019-05-22,50.99263000488281
2019-05-23,50.45760726928711
2019-05-24,50.79808044433594
2019-05-28,49.973148345947266
2019-05-29,49.91470718383789
2019-05-30,49.99263381958008
2019-05-31,50.021846771240234
2019-06-03,50.90813064575195
2019-06-04,51.560672760009766
2019-06-05,52.04764938354492
2019-06-06,52.300880432128906
2019-06-07,52.43722152709961
2019-06-10,52.62228012084961
2019-06-11,52.19373321533203
2019-06-12,51.911293029785156
2019-06-13,51.97947311401367
2019-06-14,52.1450309753418
2019-06-17,51.560672760009766
2019-06-18,51.99895095825195
2019-06-19,52.222957611083984
2019-06-20,52.65149688720703
2019-06-21,52.66123580932617
2019-06-24,52.73915481567383
2019-06-25,53.12873077392578
2019-06-26,52.03791427612305
2019-06-27,52.36904525756836
2019-06-28,53.24559783935547
2019-07-01,54.151371002197266
2019-07-02,53.800758361816406
2019-07-03,54.69678497314453
2019-07-05,54.23902893066406
2019-07-08,54.20980453491211
2019-07-09,54.04423904418945
2019-07-10,54.102684020996094
2019-07-11,53.859188079833984
2019-07-12,53.93710708618164
2019-07-15,53.7423095703125
2019-07-16,53.37220764160156
2019-07-17,52.72941207885742
2019-07-18,52.93393325805664
2019-07-19,52.43722152709961
2019-07-22,52.54436111450195
2019-07-23,52.612525939941406
2019-07-24,53.31377410888672
2019-07-25,53.34300231933594
2019-07-26,53.41117477416992
2019-07-29,52.50541305541992
2019-07-30,52.27165222167969
2019-07-31,52.1450309753418
2019-08-01,51.49250793457031
2019-08-02,51.14187240600586
2019-08-05,49.39852523803711
2019-08-06,50.20689392089844
2019-08-07,49.28164291381836
2019-08-08,50.31402587890625
2019-08-09,49.64200210571289
2019-08-12,48.80440902709961
2019-08-13,49.11606979370117
2019-08-14,46.88573455810547
2019-08-15,47.16817855834961
2019-08-16,47.57722473144531
2019-08-19,47.90837478637695
2019-08-20,47.41167068481445
2019-08-21,47.56748962402344
2019-08-22,47.35322570800781
2019-08-23,46.00918197631836
2019-08-26,46.7006950378418
2019-08-27,46.274513244628906
2019-08-28,46.51831817626953
2019-08-29,46.888912200927734
2019-08-30,46.879146575927734
2019-09-03,46.791378021240234
2019-09-04,47.44478225708008
2019-09-05,47.74710464477539
2019-09-06,48.05917739868164
2019-09-09,48.38100051879883
2019-09-10,48.6735725402832
2019-09-11,48.79059982299805
2019-09-12,49.14168167114258
2019-09-13,49.54153060913086
2019-09-16,49.746315002441406
2019-09-17,50.09740447998047
2019-09-18,50.00963592529297
2019-09-19,49.78533172607422
2019-09-20,49.70732116699219
2019-09-23,50.30220413208008
2019-09-24,50.37045669555664
2019-09-25,49.756072998046875
2019-09-26,49.88286209106445
2019-09-27,50.23393249511719
2019-09-30,50.20468521118164
2019-10-01,48.87836837768555
2019-10-02,47.65933609008789
2019-10-03,47.951908111572266
2019-10-04,48.751590728759766
2019-10-07,48.351749420166016
2019-10-08,47.483795166015625
2019-10-09,47.88363265991211
2019-10-10,48.312740325927734
2019-10-11,49.22945022583008
2019-10-14,49.16118240356445
2019-10-15,49.80484390258789
2019-10-16,49.68781280517578
2019-10-17,49.59029769897461
2019-10-18,49.69755935668945
2019-10-21,50.18518829345703
2019-10-22,49.62929916381836
2019-10-23,49.83408737182617
2019-10-24,49.58053207397461
2019-10-25,49.736572265625
2019-10-28,48.195716857910156
2019-10-29,48.16645050048828
2019-10-30,47.98115539550781
2019-10-31,47.786109924316406
2019-11-01,48.556541442871094
2019-11-04,48.5662956237793
2019-11-05,49.239200592041016
2019-11-06,49.60978698730469
2019-11-07,49.76582717895508
2019-11-08,49.736572265625
2019-11-11,49.268455505371094
2019-11-12,49.395240783691406
2019-11-13,49.1124267578125
2019-11-14,48.849117279052734
2019-11-15,48.91737747192383
2019-11-18,49.0246467590332
2019-11-19,48.93687438964844
2019-11-20,49.10268783569336
2019-11-21,49.2001953125
2019-11-22,49.395240783691406
2019-11-25,49.54153060913086
2019-11-26,49.358924865722656
2019-11-27,49.81785583496094
2019-11-29,49.700687408447266
2019-12-02,48.987884521484375
2019-12-03,47.357234954833984
2019-12-04,47.728275299072266
2019-12-05,47.991920471191406
2019-12-06,48.97811508178711
2019-12-09,49.14412307739258
2019-12-10,48.890235900878906
2019-12-11,48.8121223449707
2019-12-12,49.886207580566406
2019-12-13,49.417510986328125
2019-12-16,49.86668395996094
2019-12-17,50.18890380859375
2019-12-18,50.110782623291016
2019-12-19,49.964317321777344
2019-12-20,50.44277572631836
2019-12-23,50.18890380859375
2019-12-24,50.23772430419922
2019-12-26,50.71617889404297
2019-12-27,50.66735076904297
2019-12-30,50.78451919555664
2019-12-31,51.25321578979492
2020-01-02,51.71214294433594
2020-01-03,51.51685333251953
2020-01-06,50.852874755859375
2020-01-07,50.618534088134766
2020-01-08,50.628299713134766
2020-01-09,51.468017578125
2020-01-10,50.84311294555664
2020-01-13,50.87240982055664
2020-01-14,50.80406188964844
2020-01-15,50.46230697631836
2020-01-16,50.91145706176758
2020-01-17,51.15557098388672
2020-01-21,50.28654098510742
2020-01-22,50.657588958740234
2020-01-23,50.24748992919922
2020-01-24,50.14007568359375
2020-01-27,49.5932731628418
2020-01-28,50.27678680419922
2020-01-29,50.45254135131836
2020-01-30,51.145809173583984
2020-01-31,50.23772430419922
2020-02-03,51.165348052978516
2020-02-04,51.48756790161133
2020-02-05,52.317535400390625
2020-02-06,52.053897857666016
2020-02-07,51.99530792236328
2020-02-10,54.494991302490234
2020-02-11,53.43067169189453
2020-02-12,52.65928649902344
2020-02-13,52.78622055053711
2020-02-14,52.91316604614258
2020-02-18,52.43470764160156
2020-02-19,52.4444694519043
2020-02-20,52.62022018432617
2020-02-21,52.366355895996094
2020-02-24,51.096988677978516
2020-02-25,49.2326774597168
2020-02-26,47.85424041748047
2020-02-27,45.17557907104492
2020-02-28,44.608558654785156
2020-03-02,47.600067138671875
2020-03-03,46.02610778808594
2020-03-04,47.4143180847168
2020-03-05,44.51078796386719
2020-03-06,43.191009521484375
2020-03-09,38.50823974609375
2020-03-10,42.213401794433594
2020-03-11,38.84062576293945
2020-03-12,32.44702911376953
2020-03-13,36.181514739990234
2020-03-16,32.67188262939453
2020-03-17,35.89801025390625
2020-03-18,33.815696716308594
2020-03-19,36.47480392456055
2020-03-20,30.560237884521484
2020-03-23,29.074260711669922
2020-03-24,32.98472213745117
2020-03-25,32.5447998046875
2020-03-26,34.617340087890625
2020-03-27,32.94561767578125
2020-03-30,34.63689041137695
2020-03-31,34.05031967163086
2020-04-01,31.899574279785156
2020-04-02,32.437259674072266
2020-04-03,31.96799659729004
2020-04-06,34.900840759277344
2020-04-07,35.45808792114258
2020-04-08,37.120025634765625
2020-04-09,38.53757858276367
2020-04-13,36.582340240478516
2020-04-14,36.582340240478516
2020-04-15,33.7863655090332
2020-04-16,33.2389030456543
2020-04-17,35.33100128173828
2020-04-20,34.18717956542969
2020-04-21,32.95539093017578
2020-04-22,33.01405334472656
2020-04-23,32.183074951171875
2020-04-24,31.67471694946289
2020-04-27,31.831134796142578
2020-04-28,33.346435546875
2020-04-29,35.878456115722656
2020-04-30,33.88412857055664
2020-05-01,30.91217803955078
2020-05-04,31.049039840698242
2020-05-05,30.10076141357422
2020-05-06,29.015600204467773
2020-05-07,29.66083335876465
2020-05-08,30.325607299804688
2020-05-11,29.33821678161621
2020-05-12,28.937397003173828
2020-05-13,28.155303955078125
2020-05-14,28.43880844116211
2020-05-15,29.1426944732666
2020-05-18,30.94150161743164
2020-05-19,30.36471176147461
2020-05-20,31.46941375732422
2020-05-21,31.371654510498047
2020-05-22,31.19568634033203
2020-05-26,32.36428451538086
2020-05-27,33.53974914550781
2020-05-28,33.08915328979492
2020-05-29,32.560203552246094
2020-06-01,33.0793571472168
2020-06-02,33.93156433105469
2020-06-03,34.75437927246094
2020-06-04,35.7535285949707
2020-06-05,38.280757904052734
2020-06-08,39.13296890258789
2020-06-09,37.47752380371094
2020-06-10,35.430274963378906
2020-06-11,31.531661987304688
2020-06-12,32.34469223022461
2020-06-15,32.89323806762695
2020-06-16,33.226287841796875
2020-06-17,32.71692657470703
2020-06-18,33.18710708618164
2020-06-19,34.01972579956055
2020-06-22,33.36342239379883
2020-06-23,33.637699127197266
2020-06-24,32.49162292480469
2020-06-25,33.147926330566406
2020-06-26,32.13899230957031
2020-06-29,33.0009880065918
2020-06-30,33.58872985839844
2020-07-01,32.85405731201172
2020-07-02,33.0009880065918
2020-07-06,33.81401824951172
2020-07-07,32.98139953613281
2020-07-08,33.226287841796875
2020-07-09,32.14878463745117
2020-07-10,33.79442596435547
2020-07-13,33.96094512939453
2020-07-14,34.7935676574707
2020-07-15,35.31272506713867
2020-07-16,35.49884033203125
2020-07-17,35.430274963378906
2020-07-20,34.715206146240234
2020-07-21,35.70454788208008
2020-07-22,35.920040130615234
2020-07-23,36.30207061767578
2020-07-24,36.1159553527832
2020-07-27,35.53802490234375
2020-07-28,35.63597869873047
2020-07-29,36.605735778808594
2020-07-30,35.78291320800781
2020-07-31,35.66535949707031
2020-08-03,34.87192916870117
2020-08-04,34.65643310546875
2020-08-05,35.73394012451172
2020-08-06,35.76332092285156
2020-08-07,36.98775863647461
2020-08-10,37.810577392578125
2020-08-11,37.820369720458984
2020-08-12,37.359989166259766
2020-08-13,37.085716247558594
2020-08-14,36.840824127197266
2020-08-17,36.047386169433594
2020-08-18,35.68727493286133
2020-08-19,35.530277252197266
2020-08-20,34.9415397644043
2020-08-21,34.6569938659668
2020-08-24,35.92277145385742
2020-08-25,35.79521942138672
2020-08-26,35.226097106933594
2020-08-27,36.089576721191406
2020-08-28,36.226966857910156
2020-08-31,35.18684768676758
2020-09-01,35.49102783203125
2020-09-02,35.91295623779297
2020-09-03,35.932594299316406
2020-09-04,36.177894592285156
2020-09-08,34.9611701965332
2020-09-09,35.13779067993164
2020-09-10,34.4999885559082
2020-09-11,34.6079216003418
2020-09-14,35.42234420776367
2020-09-15,34.72567367553711
2020-09-16,36.3741340637207
2020-09-17,36.29563903808594
2020-09-18,36.00127029418945
2020-09-21,34.16637420654297
2020-09-22,34.0682487487793
2020-09-23,32.910396575927734
2020-09-24,32.910396575927734
2020-09-25,33.04777526855469
2020-09-28,34.078060150146484
2020-09-29,33.558021545410156
2020-09-30,34.097686767578125
2020-10-01,34.205623626708984
2020-10-02,34.833614349365234
2020-10-05,35.471412658691406
2020-10-06,34.833614349365234
2020-10-07,35.42234420776367
2020-10-08,36.29563903808594
2020-10-09,36.285831451416016
2020-10-12,36.658687591552734
2020-10-13,35.20648193359375
2020-10-14,34.68641662597656
2020-10-15,34.970985412597656
2020-10-16,35.06910705566406
2020-10-19,34.284122467041016
2020-10-20,34.57848358154297
2020-10-21,34.93172836303711
2020-10-22,35.25553512573242
2020-10-23,35.54990768432617
2020-10-26,34.470550537109375
2020-10-27,33.50895309448242
2020-10-28,32.63565444946289
2020-10-29,33.577632904052734
2020-10-30,34.02900695800781
2020-11-02,36.62925720214844
2020-11-03,37.178749084472656
2020-11-04,35.726531982421875
2020-11-05,37.178749084472656
2020-11-06,36.98249816894531
2020-11-09,41.75127410888672
2020-11-10,41.56483840942383
2020-11-11,40.573795318603516
2020-11-12,40.27942657470703
2020-11-13,41.505958557128906
2020-11-16,42.81100082397461
2020-11-17,42.85024642944336
2020-11-18,42.26150894165039
2020-11-19,42.01620101928711
2020-11-20,41.61389923095703
2020-11-23,42.71286392211914
2020-11-24,44.111183166503906
2020-11-25,43.60020446777344
2020-11-27,42.656864166259766
2020-11-30,41.182884216308594
2020-12-01,41.82160568237305
2020-12-02,41.83143615722656
2020-12-03,41.88056564331055
2020-12-04,42.597904205322266
2020-12-07,42.01814270019531
2020-12-08,42.61754608154297
2020-12-09,42.41120147705078
2020-12-10,42.90251922607422
2020-12-11,42.90251922607422
2020-12-14,42.126220703125
2020-12-15,43.5609130859375
2020-12-16,43.59038162231445
2020-12-17,43.63951110839844
2020-12-18,43.04008865356445
2020-12-21,43.0106201171875
2020-12-22,42.303104400634766
2020-12-23,43.33488845825195
2020-12-24,43.236629486083984
2020-12-28,43.64934158325195
2020-12-29,43.295589447021484
2020-12-30,43.64934158325195
2020-12-31,44.23892593383789
2021-01-04,43.62968826293945
2021-01-05,43.94413375854492
2021-01-06,46.05683135986328
2021-01-07,45.93891906738281
2021-01-08,45.77186965942383
2021-01-11,45.74238204956055
2021-01-12,46.1059684753418
2021-01-13,46.32215118408203
2021-01-14,46.57763671875
2021-01-15,46.37128448486328
2021-01-19,46.73486328125
2021-01-20,46.52849578857422
2021-01-21,45.72272872924805
2021-01-22,45.68342590332031
2021-01-25,45.91925048828125
2021-01-26,45.418121337890625
2021-01-27,44.56319808959961
2021-01-28,45.24123764038086
2021-01-29,44.50424575805664
2021-02-01,45.084014892578125
2021-02-02,45.36897277832031
2021-02-03,46.08631896972656
2021-02-04,46.98052978515625
2021-02-05,46.97069549560547
2021-02-08,47.579933166503906
2021-02-09,47.26549530029297
2021-02-10,47.15740203857422
2021-02-11,47.383419036865234
2021-02-12,47.776466369628906
2021-02-16,47.923866271972656
2021-02-17,47.67820358276367
2021-02-18,46.538330078125
2021-02-19,47.2261962890625
2021-02-22,48.62154769897461
2021-02-23,49.63792419433594
2021-02-24,49.56905746459961
2021-02-25,47.94560623168945
2021-02-26,47.04042053222656
2021-03-01,48.72289276123047
2021-03-02,48.585140228271484
2021-03-03,48.79176330566406
2021-03-04,48.171897888183594
2021-03-05,49.24436569213867
2021-03-08,49.3919563293457
2021-03-09,48.3785285949707
2021-03-10,49.68711853027344
2021-03-11,49.40178680419922
2021-03-12,50.739891052246094
2021-03-15,51.1924934387207
2021-03-16,50.552947998046875
2021-03-17,51.28104019165039
2021-03-18,52.00912857055664
2021-03-19,51.55653381347656
2021-03-22,50.8677978515625
2021-03-23,50.198753356933594
2021-03-24,50.0806770324707
2021-03-25,51.16297149658203
2021-03-26,51.81235122680664
2021-03-29,51.300716400146484
2021-03-30,51.822181701660156
2021-03-31,50.454559326171875
2021-04-01,51.40895462036133
2021-04-05,51.89105987548828
2021-04-06,52.20591354370117
2021-04-07,52.49124526977539
2021-04-08,52.156707763671875
2021-04-09,52.7470588684082
2021-04-12,53.30788040161133
2021-04-13,52.628997802734375
2021-04-14,53.15045166015625
2021-04-15,53.160301208496094
2021-04-16,53.49481964111328
2021-04-19,53.38658905029297
2021-04-20,53.06190490722656
2021-04-21,53.92774200439453
2021-04-22,53.40626907348633
2021-04-23,54.3213005065918
2021-04-26,54.34097671508789
2021-04-27,54.66567611694336
2021-04-28,54.49840545654297
2021-04-29,55.24617385864258
2021-04-30,54.852603912353516
2021-05-03,56.12184524536133
2021-05-04,56.55475616455078
2021-05-05,56.35798263549805
2021-05-06,57.24349594116211
2021-05-07,57.49930953979492
2021-05-10,57.48946762084961
2021-05-11,56.78105163574219
2021-05-12,55.74795913696289
2021-05-13,57.2139778137207
2021-05-14,57.98141860961914
2021-05-17,57.50914001464844
2021-05-18,57.204132080078125
2021-05-19,57.273014068603516
2021-05-20,56.83025360107422
2021-05-21,56.81058883666992
2021-05-24,57.637062072753906
2021-05-25,56.49745178222656
2021-05-26,56.664894104003906
2021-05-27,57.305118560791016
2021-05-28,57.502113342285156
2021-06-01,57.62031173706055
2021-06-02,57.41346740722656
2021-06-03,57.31496810913086
2021-06-04,57.18692398071289
2021-06-07,56.44820022583008
2021-06-08,56.48760223388672
2021-06-09,55.60113525390625
2021-06-10,55.07910919189453
2021-06-11,55.404144287109375
2021-06-14,54.98060989379883
2021-06-15,55.66023635864258
2021-06-16,55.285945892333984
2021-06-17,53.64106750488281
2021-06-18,52.21285629272461
2021-06-21,53.73955154418945
2021-06-22,53.60165786743164
2021-06-23,53.41452407836914
2021-06-24,54.291133880615234
2021-06-25,54.78362274169922
2021-06-28,53.6903076171875
2021-06-29,53.59181213378906
2021-06-30,53.82820129394531
2021-07-01,54.36993408203125
2021-07-02,54.16309356689453
2021-07-06,53.099334716796875
2021-07-07,53.28647232055664
2021-07-08,52.084815979003906
2021-07-09,53.887298583984375
2021-07-12,54.22219467163086
2021-07-13,53.444061279296875
2021-07-14,53.58196258544922
2021-07-15,53.76911544799805
2021-07-16,53.20766830444336
2021-07-19,50.98167037963867
2021-07-20,52.52805709838867
2021-07-21,53.29631423950195
2021-07-22,52.71519470214844
2021-07-23,52.764442443847656
2021-07-26,53.15842819213867
2021-07-27,52.94173812866211
2021-07-28,52.449256896972656
2021-07-29,53.05008316040039
2021-07-30,52.823543548583984
2021-08-02,52.84324645996094
2021-08-03,52.77430725097656
2021-08-04,52.21285629272461
2021-08-05,53.20766830444336
2021-08-06,54.1039924621582
2021-08-09,54.27143096923828
2021-08-10,54.75407409667969
2021-08-11,55.33519744873047
2021-08-12,55.3056526184082
2021-08-13,54.803314208984375
2021-08-16,54.61618423461914
2021-08-17,54.60927200317383
2021-08-18,53.938743591308594
2021-08-19,53.889442443847656
2021-08-20,54.25428009033203
2021-08-23,54.698020935058594
2021-08-24,54.80648422241211
2021-08-25,55.47703170776367
2021-08-26,54.82621765136719
2021-08-27,55.74327087402344
2021-08-30,55.05301284790039
2021-08-31,55.09245300292969
2021-09-01,54.885379791259766
2021-09-02,54.698020935058594
2021-09-03,53.99789810180664
2021-09-07,54.15567398071289
2021-09-08,54.46136474609375
2021-09-09,53.82040786743164
2021-09-10,52.745582580566406
2021-09-13,53.297786712646484
2021-09-14,52.43989562988281
2021-09-15,53.218894958496094
2021-09-16,52.90335464477539
2021-09-17,52.341285705566406
2021-09-20,51.532684326171875
2021-09-21,50.98048782348633
2021-09-22,51.64116287231445
2021-09-23,52.20322799682617
2021-09-24,52.22294998168945
2021-09-27,53.169593811035156
2021-09-28,52.637107849121094
2021-09-29,53.5837516784668
2021-09-30,53.1794548034668
2021-10-01,54.50080108642578
2021-10-04,54.2641487121582
2021-10-05,55.49674987792969
2021-10-06,55.792572021484375
2021-10-07,56.1377067565918
2021-10-08,56.620880126953125
2021-10-11,55.999656677246094
2021-10-12,56.09825897216797
2021-10-13,55.37841033935547
2021-10-14,56.295475006103516
2021-10-15,56.81809616088867
2021-10-18,56.275753021240234
2021-10-19,56.67019271850586
2021-10-20,57.27170944213867
2021-10-21,56.69977569580078
2021-10-22,56.758941650390625
2021-10-25,56.8575439453125
2021-10-26,56.51240539550781
2021-10-27,54.81636047363281
2021-10-28,55.62493896484375
2021-10-29,55.28966522216797
2021-11-01,56.30533218383789
2021-11-02,56.5912971496582
2021-11-03,56.5912971496582
2021-11-04,55.871456146240234
2021-11-05,56.42366409301758
2021-11-08,57.21253204345703
2021-11-09,56.8575439453125
2021-11-10,56.42366409301758
2021-11-11,56.758941650390625
2021-11-12,56.24617385864258
2021-11-15,55.447444915771484
2021-11-16,55.693965911865234
2021-11-17,56.37435531616211
2021-11-18,55.901039123535156
2021-11-19,54.855796813964844
2021-11-22,55.91089630126953
2021-11-23,56.66412353515625
2021-11-24,56.12116622924805
2021-11-26,54.36398696899414
2021-11-29,54.403472900390625
2021-11-30,52.774635314941406
2021-12-01,52.745025634765625
2021-12-02,54.36398696899414
2021-12-03,54.16655731201172
2021-12-06,55.499244689941406
2021-12-07,56.12116622924805
2021-12-08,56.06194305419922
2021-12-09,55.91386413574219
2021-12-10,56.367958068847656
2021-12-13,56.042198181152344
2021-12-14,55.98297119140625
2021-12-15,56.34822463989258
2021-12-16,57.16758346557617
2021-12-17,56.05207061767578
2021-12-20,54.86744689941406
2021-12-21,56.03232192993164
2021-12-22,56.03232192993164
2021-12-23,56.28898620605469
2021-12-27,56.98002243041992
2021-12-28,57.443992614746094
2021-12-29,57.42424774169922
2021-12-30,57.03924560546875
2021-12-31,57.019500732421875
2022-01-03,57.355140686035156
2022-01-04,58.62861633300781
2022-01-05,58.02642822265625
2022-01-06,58.598995208740234
2022-01-07,60.000789642333984
2022-01-10,59.9514274597168
2022-01-11,60.34629821777344
2022-01-12,60.395660400390625
2022-01-13,60.701683044433594
2022-01-14,60.83988571166992
2022-01-18,60.12911605834961
2022-01-19,58.826045989990234
2022-01-20,58.33245849609375
2022-01-21,57.40450668334961
2022-01-24,58.204124450683594
2022-01-25,57.572322845458984
2022-01-26,57.89809799194336
2022-01-27,57.52296829223633
2022-01-28,58.135013580322266
2022-01-31,58.8951416015625
2022-02-01,59.80335998535156
2022-02-02,60.602970123291016
2022-02-03,60.31668472290039
2022-02-04,60.484500885009766
2022-02-07,60.05015182495117
2022-02-08,60.95835876464844
2022-02-09,60.79053497314453
2022-02-10,61.303863525390625
2022-02-11,60.84975814819336
2022-02-14,60.34629821777344
2022-02-15,60.662200927734375
2022-02-16,61.264373779296875
2022-02-17,60.21796798706055
2022-02-18,60.81027603149414
2022-02-22,60.289493560791016
2022-02-23,59.439659118652344
2022-02-24,58.3032341003418
2022-02-25,61.099822998046875
2022-02-28,60.6156005859375
2022-03-01,59.004852294921875
2022-03-02,60.76382827758789
2022-03-03,60.8132438659668
2022-03-04,60.16103744506836
2022-03-07,58.97520446777344
2022-03-08,59.3507194519043
2022-03-09,60.30926513671875
2022-03-10,60.18080520629883
2022-03-11,60.16103744506836
2022-03-14,60.94169998168945
2022-03-15,61.929893493652344
2022-03-16,62.56233596801758
2022-03-17,63.046546936035156
2022-03-18,62.51292419433594
2022-03-21,63.23430633544922
2022-03-22,63.7679443359375
2022-03-23,63.1453742980957
2022-03-24,63.846988677978516
2022-03-25,64.72647094726562
2022-03-28,64.568359375
2022-03-29,64.84505462646484
2022-03-30,64.75611877441406
2022-03-31,64.05451965332031
2022-04-01,64.48929595947266
2022-04-04,63.10584259033203
2022-04-05,62.552459716796875
2022-04-06,62.61174392700195
2022-04-07,62.80938720703125
2022-04-08,63.66912078857422
2022-04-11,63.896400451660156
2022-04-12,63.7481575012207
2022-04-13,63.99522399902344
2022-04-14,64.380615234375
2022-04-18,64.72647094726562
2022-04-19,64.90435028076172
2022-04-20,66.56452178955078
2022-04-21,65.87278747558594
2022-04-22,63.94580078125
2022-04-25,63.91615676879883
2022-04-26,62.690799713134766
2022-04-27,63.3528938293457
2022-04-28,63.81734848022461
2022-04-29,62.097896575927734
2022-05-02,60.842891693115234
2022-05-03,62.04848098754883
2022-05-04,64.08415985107422
2022-05-05,63.00702667236328
2022-05-06,63.67900085449219
2022-05-09,62.33505630493164
2022-05-10,61.989192962646484
2022-05-11,61.64331817626953
2022-05-12,61.208518981933594
2022-05-13,62.40422821044922
2022-05-16,62.354820251464844
2022-05-17,64.03475189208984
2022-05-18,62.710567474365234
2022-05-19,62.19670104980469
2022-05-20,62.04848098754883
2022-05-23,63.3430061340332
2022-05-24,63.2371711730957
2022-05-25,63.50424575805664
2022-05-26,64.07794952392578
2022-05-27,65.21548461914062
2022-05-31,64.78025817871094
2022-06-01,64.04828643798828
2022-06-02,64.66156768798828
2022-06-03,64.03838348388672
2022-06-06,63.791099548339844
2022-06-07,64.14720916748047
2022-06-08,62.72280502319336
2022-06-09,60.90274429321289
2022-06-10,59.686073303222656
2022-06-13,57.678070068359375
2022-06-14,57.905582427978516
2022-06-15,58.27157211303711
2022-06-16,56.28335189819336
2022-06-17,56.916419982910156
2022-06-21,57.85613250732422
2022-06-22,57.7769889831543
2022-06-23,57.39121627807617
2022-06-24,59.12225341796875
2022-06-27,59.14202880859375
2022-06-28,58.88485336303711
2022-06-29,58.40016555786133
2022-06-30,58.61778259277344
2022-07-01,59.49813461303711
2022-07-05,57.846229553222656
2022-07-06,57.89569091796875
2022-07-07,57.99460220336914
2022-07-08,57.30220031738281
2022-07-11,57.32197570800781
2022-07-12,57.1043586730957
2022-07-13,56.65923309326172
2022-07-14,55.0073356628418
2022-07-15,55.83823776245117
2022-07-18,55.6305046081543
2022-07-19,57.1043586730957
2022-07-20,57.07468795776367
2022-07-21,56.77793502807617
2022-07-22,56.43173599243164
2022-07-25,57.193382263183594
2022-07-26,57.24283981323242
2022-07-27,57.381324768066406
2022-07-28,57.1142578125
2022-07-29,57.61872100830078
2022-08-01,55.046905517578125
2022-08-02,54.74026107788086
2022-08-03,54.74026107788086
2022-08-04,53.790672302246094
2022-08-05,54.522647857666016
2022-08-08,54.76993942260742
2022-08-09,55.452457427978516
2022-08-10,56.37237548828125
2022-08-11,56.886741638183594
2022-08-12,58.073734283447266
2022-08-15,57.846229553222656
2022-08-16,58.225486755371094
2022-08-17,57.89870834350586
2022-08-18,58.37403106689453
2022-08-19,57.67096710205078
2022-08-22,56.40346908569336
2022-08-23,56.443077087402344
2022-08-24,56.63121795654297
2022-08-25,57.38379669189453
2022-08-26,56.245033264160156
2022-08-29,55.928157806396484
2022-08-30,55.19538879394531
2022-08-31,54.769588470458984
2022-09-01,54.96762466430664
2022-09-02,54.88842010498047
2022-09-06,54.78939437866211
2022-09-07,55.680599212646484
2022-09-08,56.116302490234375
2022-09-09,56.304447174072266
2022-09-12,56.8886833190918
2022-09-13,55.3043098449707
2022-09-14,54.829002380371094
2022-09-15,54.87851333618164
2022-09-16,53.43278121948242
2022-09-19,54.571537017822266
2022-09-20,53.274349212646484
2022-09-21,52.363338470458984
2022-09-22,51.313690185546875
2022-09-23,50.50170135498047
2022-09-26,49.184696197509766
2022-09-27,49.63029479980469
2022-09-28,50.42247772216797
2022-09-29,50.273948669433594
2022-09-30,49.35303497314453
2022-10-03,51.016624450683594
2022-10-04,52.6702995300293
2022-10-05,52.28411102294922
2022-10-06,51.640464782714844
2022-10-07,50.84827423095703
2022-10-10,50.92750930786133
2022-10-11,51.4127082824707
2022-10-12,50.97700881958008
2022-10-13,53.135711669921875
2022-10-14,52.48215103149414
2022-10-17,53.0762939453125
2022-10-18,54.0764274597168
2022-10-19,54.007118225097656
2022-10-20,53.115909576416016
2022-10-21,54.95772933959961
2022-10-24,55.3043098449707
2022-10-25,55.215187072753906
2022-10-26,55.42314529418945
2022-10-27,55.809329986572266
2022-10-28,57.423404693603516
2022-10-31,56.4628791809082
2022-11-01,55.938072204589844
2022-11-02,54.96762466430664
2022-11-03,54.68046569824219
2022-11-04,54.92802810668945
2022-11-07,55.05675506591797
2022-11-08,55.10626983642578
2022-11-09,53.92789077758789
2022-11-10,56.037086486816406
2022-11-11,55.42314529418945
2022-11-14,54.94783401489258
2022-11-15,55.03695297241211
2022-11-16,55.08646011352539
2022-11-17,55.4825553894043
2022-11-18,56.06679153442383
2022-11-21,56.25493240356445
2022-11-22,56.60486602783203
2022-11-23,56.813045501708984
2022-11-25,56.91218185424805
2022-11-28,56.277732849121094
2022-11-29,57.27897262573242
2022-11-30,57.64577102661133
2022-12-01,57.53671646118164
2022-12-02,57.169925689697266
2022-12-05,55.84154510498047
2022-12-06,56.624698638916016
2022-12-07,55.75232696533203
2022-12-08,55.89111328125
2022-12-09,55.99024963378906
2022-12-12,56.19842529296875
2022-12-13,56.257904052734375
2022-12-14,55.76224136352539
2022-12-15,55.42519760131836
2022-12-16,55.31614303588867
2022-12-19,54.473514556884766
2022-12-20,55.29631423950195
2022-12-21,56.922096252441406
2022-12-22,56.694087982177734
2022-12-23,57.348365783691406
2022-12-27,58.091861724853516
2022-12-28,57.378108978271484
2022-12-29,58.161258697509766
