Date,PHNX.L
2019-05-29,653.8517456054688
2019-05-30,662.3098754882812
2019-05-31,667.7825927734375
2019-06-03,661.7127685546875
2019-06-04,672.956787109375
2019-06-05,683.1064453125
2019-06-06,684.59912109375
2019-06-07,690.7684326171875
2019-06-10,700.1220092773438
2019-06-11,701.3161010742188
2019-06-12,698.1318359375
2019-06-13,692.8580322265625
2019-06-14,683.0069580078125
2019-06-17,683.0069580078125
2019-06-18,680.6187744140625
2019-06-19,678.92724609375
2019-06-20,681.6138916015625
2019-06-21,684.1014404296875
2019-06-24,682.6090087890625
2019-06-25,686.0916137695312
2019-06-26,696.5398559570312
2019-06-27,695.7438354492188
2019-06-28,705.4952392578125
2019-07-01,713.5552368164062
2019-07-02,715.5452880859375
2019-07-03,714.55029296875
2019-07-04,718.2319946289062
2019-07-05,711.76416015625
2019-07-08,711.963134765625
2019-07-09,712.9581909179688
2019-07-10,705.6943359375
2019-07-11,705.395751953125
2019-07-12,710.76904296875
2019-07-15,714.4508056640625
2019-07-16,714.0527954101562
2019-07-17,707.783935546875
2019-07-18,710.271484375
2019-07-19,712.4608154296875
2019-07-22,711.5650634765625
2019-07-23,714.2518310546875
2019-07-24,716.639892578125
2019-07-25,708.3809204101562
2019-07-26,705.4952392578125
2019-07-29,709.077392578125
2019-07-30,699.52490234375
2019-07-31,692.1614990234375
2019-08-01,692.3605346679688
2019-08-02,673.4544067382812
2019-08-05,652.1602172851562
2019-08-06,653.2548217773438
2019-08-07,671.1658935546875
2019-08-08,694.549560546875
2019-08-09,689.9724731445312
2019-08-12,685.693603515625
2019-08-13,689.5743408203125
2019-08-14,675.3451538085938
2019-08-15,638.0514526367188
2019-08-16,653.5796508789062
2019-08-19,668.709716796875
2019-08-20,656.4662475585938
2019-08-21,640.5399169921875
2019-08-22,636.6578369140625
2019-08-23,636.6578369140625
2019-08-27,631.28271484375
2019-08-28,631.3822021484375
2019-08-29,634.06982421875
2019-08-30,644.0238037109375
2019-09-02,644.0238037109375
2019-09-03,634.8660888671875
2019-09-04,639.0467529296875
2019-09-05,643.0284423828125
2019-09-06,647.5076904296875
2019-09-09,656.6653442382812
2019-09-10,662.438720703125
2019-09-11,675.8765258789062
2019-09-12,678.166015625
2019-09-13,699.86572265625
2019-09-16,689.9116821289062
2019-09-17,686.52734375
2019-09-18,683.9392700195312
2019-09-19,685.9302368164062
2019-09-20,687.8213500976562
2019-09-23,676.8720092773438
2019-09-24,672.9898681640625
2019-09-25,672.9898681640625
2019-09-26,679.2610473632812
2019-09-27,691.50439453125
2019-09-30,688.1199951171875
2019-10-01,682.9439697265625
2019-10-02,657.3621215820312
2019-10-03,653.77880859375
2019-10-04,663.3345336914062
2019-10-07,655.9686279296875
2019-10-08,661.1445922851562
2019-10-09,654.9732055664062
2019-10-10,666.5199584960938
2019-10-11,701.25927734375
2019-10-14,691.50439453125
2019-10-15,715.5930786132812
2019-10-16,708.22705078125
2019-10-17,715.4935913085938
2019-10-18,710.9147338867188
2019-10-21,711.7109375
2019-10-22,710.2178955078125
2019-10-23,709.8197021484375
2019-10-24,714.6972045898438
2019-10-25,704.2454833984375
2019-10-28,708.724853515625
2019-10-29,704.2454833984375
2019-10-30,696.7800903320312
2019-10-31,700.9607543945312
2019-11-01,713.80126953125
2019-11-04,712.9054565429688
2019-11-05,715.4935913085938
2019-11-06,709.9192504882812
2019-11-07,715.2943725585938
2019-11-08,705.53955078125
2019-11-11,709.4215698242188
2019-11-12,719.176513671875
2019-11-13,710.118408203125
2019-11-14,709.3219604492188
2019-11-15,718.6788330078125
2019-11-18,716.5885009765625
2019-11-19,715.4935913085938
2019-11-20,703.2500610351562
2019-11-21,697.4767456054688
2019-11-22,708.42626953125
2019-11-25,715.6926879882812
2019-11-26,725.24853515625
2019-11-27,730.0263061523438
2019-11-28,740.975830078125
2019-11-29,742.0706787109375
2019-12-02,735.3018798828125
2019-12-03,723.1580810546875
2019-12-04,736.5960083007812
2019-12-05,735.6005249023438
2019-12-06,737.392333984375
2019-12-09,710.4170532226562
2019-12-10,708.82421875
2019-12-11,719.57470703125
2019-12-12,724.053955078125
2019-12-13,725.845703125
2019-12-16,748.5406494140625
2019-12-17,753.2191772460938
2019-12-18,747.3463745117188
2019-12-19,755.2099609375
2019-12-20,742.269775390625
2019-12-23,747.7444458007812
2019-12-24,752.0247802734375
2019-12-27,751.4274291992188
2019-12-30,747.0477294921875
2019-12-31,745.5545043945312
2020-01-02,751.4274291992188
2020-01-03,748.3416748046875
2020-01-06,742.6679077148438
2020-01-07,746.1517333984375
2020-01-08,742.8670654296875
2020-01-09,740.2789306640625
2020-01-10,730.6235961914062
2020-01-13,730.5240478515625
2020-01-14,738.5868530273438
2020-01-15,738.0890502929688
2020-01-16,733.4107055664062
2020-01-17,739.582275390625
2020-01-20,735.3018798828125
2020-01-21,735.7001342773438
2020-01-22,740.5775756835938
2020-01-23,750.4320678710938
2020-01-24,761.9786376953125
2020-01-27,740.5775756835938
2020-01-28,757.3002319335938
2020-01-29,765.5621337890625
2020-01-30,763.869873046875
2020-01-31,754.5132446289062
2020-02-03,760.8837890625
2020-02-04,766.6571044921875
2020-02-05,776.3124389648438
2020-02-06,778.5022583007812
2020-02-07,780.4931030273438
2020-02-10,774.12255859375
2020-02-11,786.0673217773438
2020-02-12,793.1347045898438
2020-02-13,789.9492797851562
2020-02-14,791.6415405273438
2020-02-17,792.1393432617188
2020-02-18,786.3658447265625
2020-02-19,799.3062744140625
2020-02-20,791.04443359375
2020-02-21,785.0719604492188
2020-02-24,763.471923828125
2020-02-25,744.6587524414062
2020-02-26,742.767578125
2020-02-27,712.8058471679688
2020-02-28,688.0205078125
2020-03-02,694.4906005859375
2020-03-03,704.7431030273438
2020-03-04,709.7200927734375
2020-03-05,691.3053588867188
2020-03-06,680.7540893554688
2020-03-09,657.6608276367188
2020-03-10,652.3851318359375
2020-03-11,638.0514526367188
2020-03-12,562.6000366210938
2020-03-13,583.6030883789062
2020-03-16,542.99072265625
2020-03-17,550.6552734375
2020-03-18,504.4687194824219
2020-03-19,504.369140625
2020-03-20,503.4732971191406
2020-03-23,465.29974365234375
2020-03-24,554.935546875
2020-03-25,619.337890625
2020-03-26,661.6423950195312
2020-03-27,655.76953125
2020-03-30,603.9091186523438
2020-03-31,623.7177124023438
2020-04-01,594.652099609375
2020-04-02,573.5751342773438
2020-04-03,528.1669921875
2020-04-06,541.5105590820312
2020-04-07,567.6004028320312
2020-04-08,564.0155029296875
2020-04-09,597.0758056640625
2020-04-14,586.918701171875
2020-04-15,557.0449829101562
2020-04-16,542.7056274414062
2020-04-17,549.6760864257812
2020-04-20,550.4727172851562
2020-04-21,561.4263305664062
2020-04-22,554.8541870117188
2020-04-23,565.21044921875
2020-04-24,552.2651977539062
2020-04-27,566.8037719726562
2020-04-28,599.8639526367188
2020-04-29,630.1359252929688
2020-04-30,598.4698486328125
2020-05-01,588.312744140625
2020-05-04,570.1893310546875
2020-05-05,570.1893310546875
2020-05-06,567.2019653320312
2020-05-07,602.851318359375
2020-05-11,589.7069702148438
2020-05-12,593.092529296875
2020-05-13,579.5498657226562
2020-05-14,566.007080078125
2020-05-15,572.9776000976562
2020-05-18,595.0841674804688
2020-05-19,589.3085327148438
2020-05-20,587.7152099609375
2020-05-21,589.7069702148438
2020-05-22,586.7196044921875
2020-05-26,622.3687133789062
2020-05-27,638.3014526367188
2020-05-28,635.1148071289062
2020-05-29,613.6058959960938
2020-06-01,623.9619750976562
2020-06-02,647.0643920898438
2020-06-03,673.75146484375
2020-06-04,668.5734252929688
2020-06-05,692.87060546875
2020-06-08,682.9127807617188
2020-06-09,659.8104858398438
2020-06-10,664.1919555664062
2020-06-11,638.5006103515625
2020-06-12,635.3140869140625
2020-06-15,622.5679931640625
2020-06-16,639.695556640625
2020-06-17,634.7166137695312
2020-06-18,640.0938110351562
2020-06-19,637.9031372070312
2020-06-22,632.1275024414062
2020-06-23,647.661865234375
2020-06-24,626.3519287109375
2020-06-25,633.1233520507812
2020-06-26,634.1190795898438
2020-06-29,640.6913452148438
2020-06-30,641.2888793945312
2020-07-01,637.5046997070312
2020-07-02,642.4837646484375
2020-07-03,631.7291870117188
2020-07-06,651.44580078125
2020-07-07,639.695556640625
2020-07-08,632.52587890625
2020-07-09,630.5341796875
2020-07-10,636.110595703125
2020-07-13,642.28466796875
2020-07-14,652.0433349609375
2020-07-15,662.2005004882812
2020-07-16,663.7936401367188
2020-07-17,663.1961669921875
2020-07-20,663.594482421875
2020-07-21,663.594482421875
2020-07-22,663.1961669921875
2020-07-23,669.9675903320312
2020-07-24,658.0180053710938
2020-07-27,665.78515625
2020-07-28,670.1665649414062
2020-07-29,667.1793212890625
2020-07-30,658.6156616210938
2020-07-31,655.8272705078125
2020-08-03,671.361572265625
2020-08-04,670.9633178710938
2020-08-05,687.4935302734375
2020-08-06,705.2185668945312
2020-08-07,717.3673706054688
2020-08-10,718.9603881835938
2020-08-11,719.5578002929688
2020-08-12,718.3629760742188
2020-08-13,690.107177734375
2020-08-14,694.2908325195312
2020-08-17,693.4939575195312
2020-08-18,698.673828125
2020-08-19,705.8457641601562
2020-08-20,694.4901123046875
2020-08-21,694.4901123046875
2020-08-24,702.658203125
2020-08-25,692.298583984375
2020-08-26,701.2637329101562
2020-08-27,690.9041137695312
2020-08-28,689.3101806640625
2020-09-01,688.314208984375
2020-09-02,685.3258666992188
2020-09-03,677.95458984375
2020-09-04,671.7788696289062
2020-09-07,676.95849609375
2020-09-08,687.517333984375
2020-09-09,693.8923950195312
2020-09-10,692.6971435546875
2020-09-11,692.4978637695312
2020-09-14,693.2947998046875
2020-09-15,702.658203125
2020-09-16,698.0761108398438
2020-09-17,695.6854248046875
2020-09-18,699.271484375
2020-09-21,670.5834350585938
2020-09-22,673.3724365234375
2020-09-23,684.5289916992188
2020-09-24,671.3803100585938
2020-09-25,671.1810302734375
2020-09-28,690.704833984375
2020-09-29,679.7476806640625
2020-09-30,685.5250854492188
2020-10-01,691.5017700195312
2020-10-02,697.0798950195312
2020-10-05,711.6233520507812
2020-10-06,708.2363891601562
2020-10-07,697.677734375
2020-10-08,697.2792358398438
2020-10-09,702.2598876953125
2020-10-12,710.4280395507812
2020-10-13,701.6621704101562
2020-10-14,696.4822998046875
2020-10-15,691.103271484375
2020-10-16,696.8807983398438
2020-10-19,696.283203125
2020-10-20,691.3026123046875
2020-10-21,680.9429321289062
2020-10-22,686.3219604492188
2020-10-23,691.7010498046875
2020-10-26,684.3296508789062
2020-10-27,674.96630859375
2020-10-28,658.630126953125
2020-10-29,660.4230346679688
2020-10-30,659.8253784179688
2020-11-02,674.3685913085938
2020-11-03,691.103271484375
2020-11-04,702.2598876953125
2020-11-05,708.8340454101562
2020-11-06,712.2208862304688
2020-11-09,740.1121215820312
2020-11-10,725.96728515625
2020-11-11,735.1315307617188
2020-11-12,726.5650024414062
2020-11-13,742.701904296875
2020-11-16,759.8350830078125
2020-11-17,762.6242065429688
2020-11-18,767.0071411132812
2020-11-19,773.1830444335938
2020-11-20,777.9642944335938
2020-11-23,781.15185546875
2020-11-24,779.1597290039062
2020-11-25,777.76513671875
2020-11-26,773.5814819335938
2020-11-27,783.1441650390625
2020-11-30,714.013916015625
2020-12-01,738.3190307617188
2020-12-02,733.7369384765625
2020-12-03,737.920654296875
2020-12-04,718.5960693359375
2020-12-07,719.3930053710938
2020-12-08,718.1976318359375
2020-12-09,709.0333862304688
2020-12-10,712.2208862304688
2020-12-11,700.6659545898438
2020-12-14,704.6505126953125
2020-12-15,709.6310424804688
2020-12-16,727.16259765625
2020-12-17,722.7796630859375
2020-12-18,706.2442626953125
2020-12-21,689.9078979492188
2020-12-22,691.5017700195312
2020-12-23,710.0294189453125
2020-12-24,714.810791015625
2020-12-29,714.810791015625
2020-12-30,710.0294189453125
2020-12-31,697.8767700195312
2021-01-04,703.4551391601562
2021-01-05,704.251953125
2021-01-06,722.1820678710938
2021-01-07,721.7836303710938
2021-01-08,725.1702270507812
2021-01-11,716.2053833007812
2021-01-12,708.0372924804688
2021-01-13,706.6427001953125
2021-01-14,703.6544189453125
2021-01-15,690.5057373046875
2021-01-18,686.122802734375
2021-01-19,684.1305541992188
2021-01-20,687.3180541992188
2021-01-21,696.0838012695312
2021-01-22,692.6971435546875
2021-01-25,688.314208984375
2021-01-26,690.9041137695312
2021-01-27,687.3180541992188
2021-01-28,681.5406494140625
2021-01-29,672.1771850585938
2021-02-01,679.7476806640625
2021-02-02,690.9041137695312
2021-02-03,688.114990234375
2021-02-04,698.2753295898438
2021-02-05,697.677734375
2021-02-08,694.4901123046875
2021-02-09,695.6854248046875
2021-02-10,705.4473266601562
2021-02-11,708.2363891601562
2021-02-12,706.2442626953125
2021-02-15,717.4006958007812
2021-02-16,715.8069458007812
2021-02-17,710.4280395507812
2021-02-18,694.6892700195312
2021-02-19,703.4551391601562
2021-02-22,707.2403564453125
2021-02-23,712.8185424804688
2021-02-24,718.1976318359375
2021-02-25,723.57666015625
2021-02-26,707.2403564453125
2021-03-01,716.2053833007812
2021-03-02,723.7758178710938
2021-03-03,735.5299072265625
2021-03-04,735.1315307617188
2021-03-05,724.17431640625
2021-03-08,746.6864624023438
2021-03-09,734.7330322265625
2021-03-10,735.5299072265625
2021-03-11,729.7525024414062
2021-03-12,735.7291870117188
2021-03-15,718.7952880859375
2021-03-16,727.16259765625
2021-03-17,712.0216674804688
2021-03-18,718.5960693359375
2021-03-19,713.615478515625
2021-03-22,711.2247924804688
2021-03-23,713.814697265625
2021-03-24,717.6000366210938
2021-03-25,724.3734741210938
2021-03-26,728.55712890625
2021-03-29,729.1548461914062
2021-03-30,737.1237182617188
2021-03-31,731.3462524414062
2021-04-01,710.2625732421875
2021-04-06,724.4120483398438
2021-04-07,739.5579223632812
2021-04-08,744.9386596679688
2021-04-09,745.9352416992188
2021-04-12,734.1771240234375
2021-04-13,737.16650390625
2021-04-14,737.36572265625
2021-04-15,744.5402221679688
2021-04-16,757.0953369140625
2021-04-19,746.3336791992188
2021-04-20,730.7892456054688
2021-04-21,728.3978271484375
2021-04-22,719.6292114257812
2021-04-23,719.8284912109375
2021-04-26,722.8178100585938
2021-04-27,712.4547729492188
2021-04-28,714.64697265625
2021-04-29,712.2554931640625
2021-04-30,708.8675537109375
2021-05-04,703.8854370117188
2021-05-05,718.2341918945312
2021-05-06,728.79638671875
2021-05-07,732.5828857421875
2021-05-10,729.3942260742188
2021-05-11,711.8569946289062
2021-05-12,722.0206298828125
2021-05-13,724.0134887695312
2021-05-14,732.9813842773438
2021-05-17,727.0028076171875
2021-05-18,721.0241088867188
2021-05-19,716.2412719726562
2021-05-20,728.3978271484375
2021-05-21,731.3870849609375
2021-05-24,732.9813842773438
2021-05-25,737.963623046875
2021-05-26,730.1913452148438
2021-05-27,730.9884643554688
2021-05-28,732.9813842773438
2021-06-01,737.963623046875
2021-06-02,741.3515625
2021-06-03,749.322998046875
2021-06-04,738.7608032226562
2021-06-07,730.7892456054688
2021-06-08,730.3906860351562
2021-06-09,713.0526123046875
2021-06-10,711.8569946289062
2021-06-11,722.0206298828125
2021-06-14,719.03125
2021-06-15,720.8248291015625
2021-06-16,725.6078491210938
2021-06-17,717.63623046875
2021-06-18,697.3087768554688
2021-06-21,698.3052978515625
2021-06-22,691.1309814453125
2021-06-23,673.5935668945312
2021-06-24,663.4299926757812
2021-06-25,670.0064086914062
2021-06-28,668.810791015625
2021-06-29,671.4013671875
2021-06-30,673.9921875
2021-07-01,674.5900268554688
2021-07-02,674.789306640625
2021-07-05,684.7537841796875
2021-07-06,679.771484375
2021-07-07,689.1380004882812
2021-07-08,674.9886474609375
2021-07-09,686.9459228515625
2021-07-12,690.931640625
2021-07-13,688.7396240234375
2021-07-14,683.95654296875
2021-07-15,680.1700439453125
2021-07-16,676.9815063476562
2021-07-19,658.2483520507812
2021-07-20,662.034912109375
2021-07-21,680.7680053710938
2021-07-22,681.764404296875
2021-07-23,684.5543212890625
2021-07-26,685.3515625
2021-07-27,680.5686645507812
2021-07-28,677.97802734375
2021-07-29,676.5829467773438
2021-07-30,676.9815063476562
2021-08-02,682.1630249023438
2021-08-03,680.3693237304688
2021-08-04,689.3373413085938
2021-08-05,688.5401611328125
2021-08-06,691.3301391601562
2021-08-09,691.7288208007812
2021-08-10,697.5082397460938
2021-08-11,682.1630249023438
2021-08-12,678.5758056640625
2021-08-13,661.2377319335938
2021-08-16,669.4085083007812
2021-08-17,657.6505126953125
2021-08-18,665.2235717773438
2021-08-19,630.5757446289062
2021-08-20,622.0032348632812
2021-08-23,622.0032348632812
2021-08-24,622.0032348632812
2021-08-25,631.1737060546875
2021-08-26,624.99365234375
2021-08-27,626.9872436523438
2021-08-31,621.4052734375
2021-09-01,629.3795776367188
2021-09-02,624.594970703125
2021-09-03,623.1994018554688
2021-09-06,627.9839477539062
2021-09-07,634.7622680664062
2021-09-08,628.9808349609375
2021-09-09,629.578857421875
2021-09-10,628.3827514648438
2021-09-13,639.7462768554688
2021-09-14,642.1385498046875
2021-09-15,644.5309448242188
2021-09-16,646.9232177734375
2021-09-17,647.9199829101562
2021-09-20,626.5885009765625
2021-09-21,630.5757446289062
2021-09-22,642.93603515625
2021-09-23,642.93603515625
2021-09-24,639.546875
2021-09-27,646.1258544921875
2021-09-28,638.1514282226562
2021-09-29,641.3412475585938
2021-09-30,643.5341186523438
2021-10-01,634.5628662109375
2021-10-04,634.5628662109375
2021-10-05,639.3475341796875
2021-10-06,633.1673583984375
2021-10-07,637.35400390625
2021-10-08,642.7366943359375
2021-10-11,647.322021484375
2021-10-12,641.5404052734375
2021-10-13,648.3187866210938
2021-10-14,657.8880615234375
2021-10-15,658.8848876953125
2021-10-18,660.479736328125
2021-10-19,674.8335571289062
2021-10-20,670.2483520507812
2021-10-21,663.8688354492188
2021-10-22,659.48291015625
2021-10-25,657.090576171875
2021-10-26,667.85595703125
2021-10-27,659.881591796875
2021-10-28,656.8912963867188
2021-10-29,654.4989013671875
2021-11-01,662.0745849609375
2021-11-02,657.8880615234375
2021-11-03,656.8912963867188
2021-11-04,651.3092041015625
2021-11-05,660.0809936523438
2021-11-08,661.0777587890625
2021-11-09,646.7238159179688
2021-11-10,656.2932739257812
2021-11-11,661.8753051757812
2021-11-12,659.881591796875
2021-11-15,654.299560546875
2021-11-16,663.0714111328125
2021-11-17,662.6727294921875
2021-11-18,662.473388671875
2021-11-19,656.8912963867188
2021-11-22,656.8912963867188
2021-11-23,656.2932739257812
2021-11-24,656.2932739257812
2021-11-25,661.8753051757812
2021-11-26,634.7622680664062
2021-11-29,641.9392700195312
2021-11-30,638.1514282226562
2021-12-01,642.1385498046875
2021-12-02,638.7493896484375
2021-12-03,641.1417846679688
2021-12-06,648.3187866210938
2021-12-07,650.3123779296875
2021-12-08,653.3028564453125
2021-12-09,648.51806640625
2021-12-10,649.3155517578125
2021-12-13,633.7655029296875
2021-12-14,637.9520263671875
2021-12-15,636.7557983398438
2021-12-16,639.3475341796875
2021-12-17,639.3475341796875
2021-12-20,623.1994018554688
2021-12-21,634.7622680664062
2021-12-22,636.7557983398438
2021-12-23,648.119384765625
2021-12-24,647.12255859375
2021-12-29,651.5084838867188
2021-12-30,648.3187866210938
2021-12-31,651.1098022460938
2022-01-04,660.2803344726562
2022-01-05,657.688720703125
2022-01-06,656.8912963867188
2022-01-07,667.85595703125
2022-01-10,667.4573364257812
2022-01-11,682.8079833984375
2022-01-12,682.8079833984375
2022-01-13,683.804931640625
2022-01-14,675.8304443359375
2022-01-17,683.804931640625
2022-01-18,699.1556396484375
2022-01-19,696.364501953125
2022-01-20,695.3677368164062
2022-01-21,678.82080078125
2022-01-24,657.8880615234375
2022-01-25,667.6566772460938
2022-01-26,679.4188232421875
2022-01-27,684.0042724609375
2022-01-28,665.0650024414062
2022-01-31,658.08740234375
2022-02-01,657.688720703125
2022-02-02,665.4638061523438
2022-02-03,662.27392578125
2022-02-04,652.7047119140625
2022-02-07,663.4700317382812
2022-02-08,667.85595703125
2022-02-09,673.8367919921875
2022-02-10,670.6470336914062
2022-02-11,668.4539184570312
2022-02-14,655.0970458984375
2022-02-15,661.0777587890625
2022-02-16,661.4764404296875
2022-02-17,649.91357421875
2022-02-18,644.9296264648438
2022-02-21,639.3475341796875
2022-02-22,638.1514282226562
2022-02-23,633.7655029296875
2022-02-24,587.1151733398438
2022-02-25,612.0352172851562
2022-02-28,616.6204223632812
2022-03-01,603.0640258789062
2022-03-02,614.0287475585938
2022-03-03,603.0640258789062
2022-03-04,587.1151733398438
2022-03-07,579.938232421875
2022-03-08,601.0704345703125
2022-03-09,622.8006591796875
2022-03-10,619.6109008789062
2022-03-11,623.9967651367188
2022-03-14,629.9776611328125
2022-03-15,618.6141357421875
2022-03-16,637.9520263671875
2022-03-17,645.1289672851562
2022-03-18,636.9552612304688
2022-03-21,628.781494140625
2022-03-22,639.7462768554688
2022-03-23,642.3379516601562
2022-03-24,638.1514282226562
2022-03-25,626.5885009765625
2022-03-28,634.7622680664062
2022-03-29,642.3379516601562
2022-03-30,632.1705932617188
2022-03-31,612.2747192382812
2022-04-01,618.058349609375
2022-04-04,615.4656982421875
2022-04-05,622.047119140625
2022-04-06,630.024658203125
2022-04-07,624.0414428710938
2022-04-08,628.0303344726562
2022-04-11,625.4376220703125
2022-04-12,619.0555419921875
2022-04-13,612.4740600585938
2022-04-14,612.4740600585938
2022-04-19,614.66796875
2022-04-20,621.8477172851562
2022-04-21,624.4404296875
2022-04-22,617.0612182617188
2022-04-25,609.2830810546875
2022-04-26,600.9066772460938
2022-04-27,595.3224487304688
2022-04-28,602.7017211914062
2022-04-29,607.2886962890625
2022-05-03,613.2718505859375
2022-05-04,594.1257934570312
2022-05-05,587.54443359375
2022-05-06,575.5780029296875
2022-05-09,569.5950317382812
2022-05-10,588.9403686523438
2022-05-11,596.1201782226562
2022-05-12,591.7325439453125
2022-05-13,615.0668334960938
2022-05-16,632.01904296875
2022-05-17,638.7998657226562
2022-05-18,633.8138427734375
2022-05-19,618.65673828125
2022-05-20,624.4404296875
2022-05-23,643.58642578125
2022-05-24,641.1932373046875
2022-05-25,644.9824829101562
2022-05-26,650.965576171875
2022-05-27,644.38427734375
2022-05-30,649.968505859375
2022-05-31,635.8082885742188
2022-06-01,631.6201782226562
2022-06-06,642.9880981445312
2022-06-07,643.3870239257812
2022-06-08,637.2044067382812
2022-06-09,629.0274658203125
2022-06-10,613.0723876953125
2022-06-13,608.8842163085938
2022-06-14,605.2943725585938
2022-06-15,621.6482543945312
2022-06-16,608.285888671875
2022-06-17,608.684814453125
2022-06-20,621.4487915039062
2022-06-21,618.457275390625
2022-06-22,615.4656982421875
2022-06-23,609.482666015625
2022-06-24,619.0555419921875
2022-06-27,618.65673828125
2022-06-28,616.8617553710938
2022-06-29,605.0948486328125
2022-06-30,588.7410278320312
2022-07-01,584.9517211914062
2022-07-04,585.7493896484375
2022-07-05,566.6034545898438
2022-07-06,571.3898315429688
2022-07-07,583.3561401367188
2022-07-08,594.3253173828125
2022-07-11,592.729736328125
2022-07-12,601.9038696289062
2022-07-13,592.1314086914062
2022-07-14,575.5780029296875
2022-07-15,586.7467041015625
2022-07-18,594.3253173828125
2022-07-19,597.9151000976562
2022-07-20,593.1286010742188
2022-07-21,598.3140258789062
2022-07-22,604.297119140625
2022-07-25,612.2747192382812
2022-07-26,620.8504638671875
2022-07-27,624.2409057617188
2022-07-28,623.2437133789062
2022-07-29,641.9909057617188
2022-08-01,639.9964599609375
2022-08-02,643.58642578125
2022-08-03,650.965576171875
2022-08-04,661.535888671875
2022-08-05,668.1172485351562
2022-08-08,664.5274047851562
2022-08-09,658.5443115234375
2022-08-10,674.2998046875
2022-08-11,670.7100219726562
2022-08-12,678.886962890625
2022-08-15,682.2774047851562
2022-08-16,675.4965209960938
2022-08-17,665.7240600585938
2022-08-18,660.9375610351562
2022-08-19,659.1426391601562
2022-08-22,644.7830810546875
2022-08-23,634.6117553710938
2022-08-24,626.6343383789062
2022-08-25,601.1439208984375
2022-08-26,598.749755859375
2022-08-30,595.95654296875
2022-08-31,600.9444580078125
2022-09-01,589.5719604492188
2022-09-02,608.9251098632812
2022-09-05,609.3241577148438
2022-09-06,612.7158813476562
2022-09-07,599.747314453125
2022-09-08,597.95166015625
2022-09-09,613.314453125
2022-09-12,617.3048095703125
2022-09-13,609.1245727539062
2022-09-14,601.9420166015625
2022-09-15,608.3265380859375
2022-09-16,608.126953125
2022-09-20,602.7401123046875
2022-09-21,614.112548828125
2022-09-22,598.94921875
2022-09-23,582.1898193359375
2022-09-26,568.822265625
2022-09-27,557.44970703125
2022-09-28,531.9116821289062
2022-09-29,510.7628479003906
2022-09-30,525.527099609375
2022-10-03,529.5175170898438
2022-10-04,555.45458984375
2022-10-05,541.8875122070312
2022-10-06,533.9067993164062
2022-10-07,525.1281127929688
2022-10-10,527.9213256835938
2022-10-11,518.7435302734375
2022-10-12,505.5754089355469
2022-10-13,520.5391235351562
2022-10-14,521.1377563476562
2022-10-17,535.7024536132812
2022-10-18,536.7000122070312
2022-10-19,537.09912109375
2022-10-20,538.2962036132812
2022-10-21,534.1063842773438
2022-10-24,541.4884033203125
2022-10-25,547.473876953125
2022-10-26,547.6734008789062
2022-10-27,542.685546875
2022-10-28,536.8995971679688
2022-10-31,541.0894775390625
2022-11-01,545.6782836914062
2022-11-02,549.4690551757812
2022-11-03,541.6879272460938
2022-11-04,549.6686401367188
2022-11-07,550.4667358398438
2022-11-08,551.4642944335938
2022-11-09,550.0676879882812
2022-11-10,565.6300048828125
2022-11-11,565.8294677734375
2022-11-14,567.4255981445312
2022-11-15,566.0289916992188
2022-11-16,568.822265625
2022-11-17,575.40625
2022-11-18,594.5599365234375
2022-11-21,589.5719604492188
2022-11-22,591.5670776367188
2022-11-23,600.3457641601562
2022-11-24,603.338623046875
2022-11-25,608.3265380859375
2022-11-28,602.7401123046875
2022-11-29,594.5599365234375
2022-11-30,587.3772583007812
2022-12-01,589.5719604492188
2022-12-02,595.35791015625
2022-12-05,594.7593383789062
2022-12-06,609.9226684570312
2022-12-07,604.13671875
2022-12-08,599.1487426757812
2022-12-09,602.341064453125
2022-12-12,597.5526123046875
2022-12-13,607.9275512695312
2022-12-14,613.9130249023438
2022-12-15,610.7207641601562
2022-12-16,595.1583862304688
2022-12-19,596.9541625976562
2022-12-20,592.5647583007812
2022-12-21,610.1221313476562
2022-12-22,606.1318969726562
2022-12-23,610.3217163085938
2022-12-28,609.3241577148438
2022-12-29,611.1197509765625
2022-12-30,607.1293334960938
2023-01-03,614.7110595703125
2023-01-04,622.0932006835938
2023-01-05,619.1004638671875
2023-01-06,622.8912963867188
2023-01-09,619.1004638671875
2023-01-10,622.4922485351562
2023-01-11,619.8984985351562
2023-01-12,627.8792114257812
2023-01-13,624.0884399414062
2023-01-16,626.8817138671875
2023-01-17,628.8767700195312
2023-01-18,625.6845703125
2023-01-19,619.8984985351562
2023-01-20,623.8888549804688
2023-01-23,627.2805786132812
2023-01-24,632.4680786132812
2023-01-25,633.86474609375
2023-01-26,635.85986328125
2023-01-27,640.0496826171875
2023-01-30,633.6651611328125
2023-01-31,639.2515869140625
2023-02-01,635.4608764648438
2023-02-02,645.4366455078125
2023-02-03,642.4439086914062
2023-02-06,633.6651611328125
2023-02-07,627.4801635742188
2023-02-08,621.8936767578125
2023-02-09,625.2854614257812
2023-02-10,620.2974853515625
2023-02-13,624.287841796875
2023-02-14,630.4728393554688
2023-02-15,636.2588500976562
2023-02-16,633.4656372070312
2023-02-17,632.0689697265625
2023-02-20,632.8671264648438
2023-02-21,625.2854614257812
2023-02-22,618.1028442382812
2023-02-23,621.0955810546875
2023-02-24,626.4826049804688
2023-02-27,632.4680786132812
2023-02-28,631.8695678710938
