Date,CRDA.L
2019-05-21,5063.98486328125
2019-05-22,5148.88330078125
2019-05-23,5108.9306640625
2019-05-24,5128.90771484375
2019-05-28,5093.94921875
2019-05-29,5024.0322265625
2019-05-30,5073.97119140625
2019-05-31,5063.98486328125
2019-06-03,5108.9306640625
2019-06-04,5034.02001953125
2019-06-05,5078.9658203125
2019-06-06,5098.94287109375
2019-06-07,5193.83056640625
2019-06-10,5223.79443359375
2019-06-11,5253.75830078125
2019-06-12,5243.7705078125
2019-06-13,5238.77685546875
2019-06-14,5233.78271484375
2019-06-17,5228.78759765625
2019-06-18,5328.6689453125
2019-06-19,5223.79443359375
2019-06-20,5323.67529296875
2019-06-21,5368.62255859375
2019-06-24,5338.6572265625
2019-06-25,5328.6689453125
2019-06-26,5278.728515625
2019-06-27,5143.88818359375
2019-06-28,5113.9248046875
2019-07-01,5083.96044921875
2019-07-02,4882.2001953125
2019-07-03,4932.140625
2019-07-04,4964.10302734375
2019-07-05,4874.20947265625
2019-07-08,4878.20458984375
2019-07-09,4828.263671875
2019-07-10,4806.28955078125
2019-07-11,4778.32373046875
2019-07-12,4784.31591796875
2019-07-15,4850.2373046875
2019-07-16,4870.2138671875
2019-07-17,4894.1865234375
2019-07-18,4814.28076171875
2019-07-19,4830.26171875
2019-07-22,4790.3095703125
2019-07-23,4820.27294921875
2019-07-24,4656.46826171875
2019-07-25,4610.5224609375
2019-07-26,4668.453125
2019-07-29,4754.35107421875
2019-07-30,4748.3583984375
2019-07-31,4682.43701171875
2019-08-01,4660.46337890625
2019-08-02,4670.451171875
2019-08-05,4668.453125
2019-08-06,4580.5576171875
2019-08-07,4630.49853515625
2019-08-08,4746.361328125
2019-08-09,4738.37109375
2019-08-12,4702.41357421875
2019-08-13,4688.4306640625
2019-08-14,4672.44921875
2019-08-15,4670.451171875
2019-08-16,4674.44580078125
2019-08-19,4682.43701171875
2019-08-20,4630.49853515625
2019-08-21,4722.38916015625
2019-08-22,4610.90771484375
2019-08-23,4574.947265625
2019-08-27,4558.96533203125
2019-08-28,4558.96533203125
2019-08-29,4638.876953125
2019-08-30,4696.81298828125
2019-09-02,4736.76904296875
2019-09-03,4672.83984375
2019-09-04,4696.81298828125
2019-09-05,4688.822265625
2019-09-06,4802.69677734375
2019-09-09,4776.72509765625
2019-09-10,4784.7158203125
2019-09-11,4904.583984375
2019-09-12,4942.5419921875
2019-09-13,4896.591796875
2019-09-16,4796.703125
2019-09-17,4788.71240234375
2019-09-18,4788.71240234375
2019-09-19,4884.60595703125
2019-09-20,4864.62841796875
2019-09-23,4838.65625
2019-09-24,4728.77783203125
2019-09-25,4794.705078125
2019-09-26,4796.703125
2019-09-27,4842.65234375
2019-09-30,4854.638671875
2019-10-01,4854.638671875
2019-10-02,4728.77783203125
2019-10-03,4656.85693359375
2019-10-04,4742.76123046875
2019-10-07,4750.75341796875
2019-10-08,4764.73828125
2019-10-09,4782.7197265625
2019-10-10,4754.74853515625
2019-10-11,4728.77783203125
2019-10-14,4732.77392578125
2019-10-15,4748.75537109375
2019-10-16,4668.84375
2019-10-17,4742.76123046875
2019-10-18,4724.783203125
2019-10-21,4622.89453125
2019-10-22,4716.79150390625
2019-10-23,4754.74853515625
2019-10-24,4804.6943359375
2019-10-25,4814.68310546875
2019-10-28,4796.703125
2019-10-29,4810.68896484375
2019-10-30,4798.701171875
2019-10-31,4810.68896484375
2019-11-01,4834.66064453125
2019-11-04,4852.64111328125
2019-11-05,4880.61083984375
2019-11-06,4896.591796875
2019-11-07,4850.642578125
2019-11-08,4774.72705078125
2019-11-11,4764.73828125
2019-11-12,4866.6259765625
2019-11-13,4884.60595703125
2019-11-14,4752.751953125
2019-11-15,4740.76513671875
2019-11-18,4714.79345703125
2019-11-19,4794.705078125
2019-11-20,4802.69677734375
2019-11-21,4774.72705078125
2019-11-22,4812.6845703125
2019-11-25,4862.630859375
2019-11-26,4990.4892578125
2019-11-27,5014.4619140625
2019-11-28,4982.498046875
2019-11-29,4974.50634765625
2019-12-02,4958.52392578125
2019-12-03,4888.6015625
2019-12-04,4868.6240234375
2019-12-05,4894.59521484375
2019-12-06,4900.58837890625
2019-12-09,4862.630859375
2019-12-10,4842.65234375
2019-12-11,4844.64990234375
2019-12-12,4870.62109375
2019-12-13,4870.62109375
2019-12-16,4904.583984375
2019-12-17,4914.5732421875
2019-12-18,4878.6123046875
2019-12-19,4860.63232421875
2019-12-20,4954.529296875
2019-12-23,5039.43408203125
2019-12-24,5119.34619140625
2019-12-27,5114.3525390625
2019-12-30,5134.330078125
2019-12-31,5114.3525390625
2020-01-02,5094.3740234375
2020-01-03,5079.390625
2020-01-06,5089.38037109375
2020-01-07,5084.38525390625
2020-01-08,5084.38525390625
2020-01-09,5029.44580078125
2020-01-10,5054.4189453125
2020-01-13,5109.35791015625
2020-01-14,5139.32421875
2020-01-15,5024.45166015625
2020-01-16,5054.4189453125
2020-01-17,5114.3525390625
2020-01-20,5099.36865234375
2020-01-21,5094.3740234375
2020-01-22,5064.408203125
2020-01-23,5079.390625
2020-01-24,5204.25390625
2020-01-27,5079.390625
2020-01-28,5149.3134765625
2020-01-29,5144.318359375
2020-01-30,5099.36865234375
2020-01-31,4978.5029296875
2020-02-03,5034.44091796875
2020-02-04,4999.47998046875
2020-02-05,5079.390625
2020-02-06,5059.41259765625
2020-02-07,5049.423828125
2020-02-10,5069.40234375
2020-02-11,5139.32421875
2020-02-12,5199.25830078125
2020-02-13,5084.38525390625
2020-02-14,5054.4189453125
2020-02-17,5084.38525390625
2020-02-18,5074.3955078125
2020-02-19,5179.28076171875
2020-02-20,5094.3740234375
2020-02-21,5009.4677734375
2020-02-24,4914.5732421875
2020-02-25,4756.74658203125
2020-02-26,4776.72509765625
2020-02-27,4614.904296875
2020-02-28,4548.9765625
2020-03-02,4684.826171875
2020-03-03,4738.76708984375
2020-03-04,4700.80908203125
2020-03-05,4628.888671875
2020-03-06,4465.06884765625
2020-03-09,4357.1875
2020-03-10,4427.111328125
2020-03-11,4331.216796875
2020-03-12,4069.505859375
2020-03-13,4141.42529296875
2020-03-16,4065.510009765625
2020-03-17,4247.31005859375
2020-03-18,4201.36083984375
2020-03-19,4558.96533203125
2020-03-20,4419.1201171875
2020-03-23,4155.41064453125
2020-03-24,4181.38232421875
2020-03-25,4275.27783203125
2020-03-26,4331.216796875
2020-03-27,4167.3974609375
2020-03-30,4203.35791015625
2020-03-31,4267.28759765625
2020-04-01,4146.42138671875
2020-04-02,4137.4306640625
2020-04-03,4108.462890625
2020-04-06,4239.31787109375
2020-04-07,4278.2763671875
2020-04-08,4266.2890625
2020-04-09,4407.1328125
2020-04-14,4679.83251953125
2020-04-15,4442.09423828125
2020-04-16,4515.52685546875
2020-04-17,4615.42724609375
2020-04-20,4650.392578125
2020-04-21,4630.41259765625
2020-04-22,4757.287109375
2020-04-23,4784.26025390625
2020-04-24,4754.2900390625
2020-04-27,4840.20458984375
2020-04-28,4973.07373046875
2020-04-29,4931.11474609375
2020-04-30,4877.16845703125
2020-05-01,4767.27734375
2020-05-04,4836.208984375
2020-05-05,4826.21826171875
2020-05-06,4887.1591796875
2020-05-07,4961.08544921875
2020-05-11,4997.05029296875
2020-05-12,5027.02001953125
2020-05-13,5047.0
2020-05-14,4866.1787109375
2020-05-15,4928.11767578125
2020-05-18,5054.9931640625
2020-05-19,5013.0341796875
2020-05-20,5054.9931640625
2020-05-21,5066.9794921875
2020-05-22,5118.92822265625
2020-05-26,5039.00830078125
2020-05-27,5094.95263671875
2020-05-28,5202.84521484375
2020-05-29,5184.86328125
2020-06-01,5114.93310546875
2020-06-02,5186.86181640625
2020-06-03,5208.84033203125
2020-06-04,5196.8515625
2020-06-05,5168.8798828125
2020-06-08,5144.90283203125
2020-06-09,5150.8974609375
2020-06-10,5158.89013671875
2020-06-11,5043.00439453125
2020-06-12,5003.04345703125
2020-06-15,4999.04833984375
2020-06-16,5118.92822265625
2020-06-17,5146.9013671875
2020-06-18,5152.89599609375
2020-06-19,5234.814453125
2020-06-22,5174.8740234375
2020-06-23,5186.86181640625
2020-06-24,5118.92822265625
2020-06-25,5208.84033203125
2020-06-26,5218.82958984375
2020-06-29,5294.75390625
2020-06-30,5250.79833984375
2020-07-01,5232.81640625
2020-07-02,5262.78662109375
2020-07-03,5190.857421875
2020-07-06,5364.68505859375
2020-07-07,5368.68115234375
2020-07-08,5350.69921875
2020-07-09,5316.73291015625
2020-07-10,5390.66064453125
2020-07-13,5476.57421875
2020-07-14,5474.5771484375
2020-07-15,5538.5126953125
2020-07-16,5536.51513671875
2020-07-17,5598.45361328125
2020-07-20,5632.419921875
2020-07-21,5586.46630859375
2020-07-22,5610.44189453125
2020-07-23,5696.35693359375
2020-07-24,5720.33349609375
2020-07-27,5844.21044921875
2020-07-28,5794.259765625
2020-07-29,5798.2548828125
2020-07-30,5672.38037109375
2020-07-31,5724.32958984375
2020-08-03,5814.23974609375
2020-08-04,5732.3212890625
2020-08-05,5804.25
2020-08-06,5772.28173828125
2020-08-07,5834.22021484375
2020-08-10,5848.2060546875
2020-08-11,5900.15576171875
2020-08-12,6012.0439453125
2020-08-13,6032.02392578125
2020-08-14,5948.10693359375
2020-08-17,6056.00048828125
2020-08-18,6008.048828125
2020-08-19,5976.080078125
2020-08-20,5904.5419921875
2020-08-21,5904.5419921875
2020-08-24,5984.46728515625
2020-08-25,5924.52294921875
2020-08-26,6032.42236328125
2020-08-27,5990.4619140625
2020-08-28,5894.5498046875
2020-09-01,5926.52099609375
2020-09-02,6040.4150390625
2020-09-03,5826.61328125
2020-09-04,5818.62060546875
2020-09-07,5914.5322265625
2020-09-08,5930.51708984375
2020-09-09,6044.41162109375
2020-09-10,6072.38623046875
2020-09-11,6112.349609375
2020-09-14,6144.31884765625
2020-09-15,6194.27392578125
2020-09-16,6242.22900390625
2020-09-17,6250.22216796875
2020-09-18,6262.2109375
2020-09-21,6136.32666015625
2020-09-22,6130.33203125
2020-09-23,6206.26220703125
2020-09-24,6118.34326171875
2020-09-25,6140.32275390625
2020-09-28,6214.25439453125
2020-09-29,6250.22216796875
2020-09-30,6244.2275390625
2020-10-01,6318.158203125
2020-10-02,6316.16064453125
2020-10-05,6320.15673828125
2020-10-06,6146.3173828125
2020-10-07,6292.1826171875
2020-10-08,6332.14599609375
2020-10-09,6310.16552734375
2020-10-12,6394.08837890625
2020-10-13,6410.07421875
2020-10-14,6454.0322265625
2020-10-15,6364.11572265625
2020-10-16,6458.029296875
2020-10-19,6354.1259765625
2020-10-20,6394.08837890625
2020-10-21,6248.2236328125
2020-10-22,6170.2958984375
2020-10-23,6258.2138671875
2020-10-26,6238.23193359375
2020-10-27,6372.1083984375
2020-10-28,6160.3046875
2020-10-29,6066.3916015625
2020-10-30,6028.42626953125
2020-11-02,6090.369140625
2020-11-03,6178.28857421875
2020-11-04,6332.14599609375
2020-11-05,6362.11865234375
2020-11-06,6472.01708984375
2020-11-09,6216.25244140625
2020-11-10,6653.84814453125
2020-11-11,6474.013671875
2020-11-12,6292.1826171875
2020-11-13,6212.2568359375
2020-11-16,6160.3046875
2020-11-17,6078.380859375
2020-11-18,6024.4306640625
2020-11-19,6242.22900390625
2020-11-20,6274.19921875
2020-11-23,6134.328125
2020-11-24,5854.5869140625
2020-11-25,5888.55517578125
2020-11-26,5902.54248046875
2020-11-27,5944.50439453125
2020-11-30,5950.49853515625
2020-12-01,6032.42236328125
2020-12-02,6010.44287109375
2020-12-03,5934.513671875
2020-12-04,6134.328125
2020-12-07,6084.375
2020-12-08,6238.23193359375
2020-12-09,6264.208984375
2020-12-10,6304.17138671875
2020-12-11,6378.103515625
2020-12-14,6398.08447265625
2020-12-15,6270.203125
2020-12-16,6300.1748046875
2020-12-17,6324.15283203125
2020-12-18,6328.150390625
2020-12-21,6348.13134765625
2020-12-22,6416.068359375
2020-12-23,6410.07421875
2020-12-24,6402.08056640625
2020-12-29,6587.91015625
2020-12-30,6529.96337890625
2020-12-31,6589.90673828125
2021-01-04,6627.87255859375
2021-01-05,6627.87255859375
2021-01-06,6615.88330078125
2021-01-07,6575.92041015625
2021-01-08,6605.8935546875
2021-01-11,6615.88330078125
2021-01-12,6416.068359375
2021-01-13,6448.03857421875
2021-01-14,6436.0498046875
2021-01-15,6360.1201171875
2021-01-18,6336.14208984375
2021-01-19,6298.1767578125
2021-01-20,6300.1748046875
2021-01-21,6366.11474609375
2021-01-22,6418.06689453125
2021-01-25,6468.01953125
2021-01-26,6573.92236328125
2021-01-27,6398.08447265625
2021-01-28,6364.11572265625
2021-01-29,6280.193359375
2021-02-01,6420.06494140625
2021-02-02,6527.96484375
2021-02-03,6501.98876953125
2021-02-04,6488.0009765625
2021-02-05,6414.0703125
2021-02-08,6464.02392578125
2021-02-09,6460.02783203125
2021-02-10,6422.0625
2021-02-11,6484.00537109375
2021-02-12,6593.904296875
2021-02-15,6627.87255859375
2021-02-16,6693.81103515625
2021-02-17,6553.9404296875
2021-02-18,6529.96337890625
2021-02-19,6456.03125
2021-02-22,6368.11279296875
2021-02-23,6296.1787109375
2021-02-24,6264.208984375
2021-02-25,6234.236328125
2021-02-26,6162.30322265625
2021-03-01,6298.1767578125
2021-03-02,6314.16162109375
2021-03-03,6182.28466796875
2021-03-04,6184.28271484375
2021-03-05,6076.38232421875
2021-03-08,6152.31201171875
2021-03-09,6248.2236328125
2021-03-10,6296.1787109375
2021-03-11,6290.1845703125
2021-03-12,6176.28955078125
2021-03-15,6178.28857421875
2021-03-16,6292.1826171875
2021-03-17,6250.22216796875
2021-03-18,6242.22900390625
2021-03-19,6220.24853515625
2021-03-22,6320.15673828125
2021-03-23,6390.0927734375
2021-03-24,6388.09375
2021-03-25,6392.08935546875
2021-03-26,6374.10693359375
2021-03-29,6342.13623046875
2021-03-30,6360.1201171875
2021-03-31,6342.13623046875
2021-04-01,6412.072265625
2021-04-06,6406.078125
2021-04-07,6380.1015625
2021-04-08,6515.9755859375
2021-04-09,6605.8935546875
2021-04-12,6563.93115234375
2021-04-13,6623.87548828125
2021-04-14,6585.9111328125
2021-04-15,6667.83544921875
2021-04-16,6733.77392578125
2021-04-19,6697.80810546875
2021-04-20,6713.79248046875
2021-04-21,6771.7392578125
2021-04-22,6843.67236328125
2021-04-23,6923.59912109375
2021-04-26,6845.6708984375
2021-04-27,6857.66015625
2021-04-28,6781.72998046875
2021-04-29,6755.7548828125
2021-04-30,6757.75244140625
2021-05-04,6647.853515625
2021-05-05,6861.65625
2021-05-06,6740.2734375
2021-05-07,6726.2861328125
2021-05-10,6694.3134765625
2021-05-11,6536.44775390625
2021-05-12,6484.4912109375
2021-05-13,6530.453125
2021-05-14,6528.45458984375
2021-05-17,6548.43701171875
2021-05-18,6588.40380859375
2021-05-19,6614.38134765625
2021-05-20,6786.23486328125
2021-05-21,6784.23681640625
2021-05-24,6852.17919921875
2021-05-25,6832.19580078125
2021-05-26,7012.04296875
2021-05-27,6816.2099609375
2021-05-28,6982.0693359375
2021-06-01,7006.04736328125
2021-06-02,7008.046875
2021-06-03,6944.1015625
2021-06-04,6962.0859375
2021-06-07,6916.12451171875
2021-06-08,6968.08056640625
2021-06-09,6946.099609375
2021-06-10,6964.08447265625
2021-06-11,7038.02197265625
2021-06-14,7109.9599609375
2021-06-15,7163.9140625
2021-06-16,7223.86376953125
2021-06-17,7129.943359375
2021-06-18,7087.97900390625
2021-06-21,7155.9208984375
2021-06-22,7187.89404296875
2021-06-23,7153.92236328125
2021-06-24,7211.87353515625
2021-06-25,7249.8408203125
2021-06-28,7269.82470703125
2021-06-29,7335.76806640625
2021-06-30,7361.74560546875
2021-07-01,7349.75537109375
2021-07-02,7417.69873046875
2021-07-05,7433.6845703125
2021-07-06,7451.669921875
2021-07-07,7589.552734375
2021-07-08,7639.51025390625
2021-07-09,7631.51708984375
2021-07-12,7703.45654296875
2021-07-13,7777.3935546875
2021-07-14,7737.42724609375
2021-07-15,7735.4287109375
2021-07-16,7825.35205078125
2021-07-19,7775.39453125
2021-07-20,7757.41064453125
2021-07-21,7779.39208984375
2021-07-22,7859.32373046875
2021-07-23,7925.26708984375
2021-07-26,7819.3583984375
2021-07-27,8258.984375
2021-07-28,8310.9404296875
2021-07-29,8266.9775390625
2021-07-30,8412.853515625
2021-08-02,8486.791015625
2021-08-03,8580.7109375
2021-08-04,8710.599609375
2021-08-05,8794.529296875
2021-08-06,8716.595703125
2021-08-09,8714.595703125
2021-08-10,8806.51953125
2021-08-11,8826.5
2021-08-12,8894.4443359375
2021-08-13,9010.3466796875
2021-08-16,9018.3388671875
2021-08-17,9084.283203125
2021-08-18,9202.181640625
2021-08-19,9162.21484375
2021-08-20,9230.16015625
2021-08-23,9232.1572265625
2021-08-24,9264.1298828125
2021-08-25,9132.2431640625
2021-08-26,9042.3193359375
2021-08-27,9046.314453125
2021-08-31,9140.234375
2021-09-01,9196.1884765625
2021-09-02,9256.1376953125
2021-09-03,9192.1923828125
2021-09-06,9296.103515625
2021-09-07,9160.21875
2021-09-08,9174.20703125
2021-09-09,9178.6376953125
2021-09-10,9174.6416015625
2021-09-13,9196.6240234375
2021-09-14,9200.6220703125
2021-09-15,9064.7294921875
2021-09-16,9136.6708984375
2021-09-17,8956.8154296875
2021-09-20,8954.8173828125
2021-09-21,9086.7109375
2021-09-22,9086.7109375
2021-09-23,9066.728515625
2021-09-24,8832.9150390625
2021-09-27,8479.19921875
2021-09-28,8469.20703125
2021-09-29,8455.21875
2021-09-30,8537.15234375
2021-10-01,8433.236328125
2021-10-04,8397.2646484375
2021-10-05,8433.236328125
2021-10-06,8395.265625
2021-10-07,8335.3154296875
2021-10-08,8257.3779296875
2021-10-11,8259.3759765625
2021-10-12,8417.2490234375
2021-10-13,8727.0
2021-10-14,8776.9599609375
2021-10-15,8800.9404296875
2021-10-18,8838.91015625
2021-10-19,8824.921875
2021-10-20,8862.890625
2021-10-21,9014.76953125
2021-10-22,9250.580078125
2021-10-25,9292.5458984375
2021-10-26,9400.4609375
2021-10-27,9396.4638671875
2021-10-28,9456.4150390625
2021-10-29,9450.419921875
2021-11-01,9514.3681640625
2021-11-02,9558.3330078125
2021-11-03,9606.2958984375
2021-11-04,9660.2509765625
2021-11-05,9386.470703125
2021-11-08,9492.38671875
2021-11-09,9604.2958984375
2021-11-10,9650.259765625
2021-11-11,9794.1455078125
2021-11-12,9884.0732421875
2021-11-15,9912.0498046875
2021-11-16,9954.0166015625
2021-11-17,9850.0986328125
2021-11-18,9854.09765625
2021-11-19,10026.9599609375
2021-11-22,9934.033203125
2021-11-23,9734.1904296875
2021-11-24,9764.1689453125
2021-11-25,9792.1455078125
2021-11-26,9894.064453125
2021-11-29,10056.9326171875
2021-11-30,10106.8935546875
2021-12-01,9808.1328125
2021-12-02,9850.0986328125
2021-12-03,9816.126953125
2021-12-06,9818.1259765625
2021-12-07,10051.939453125
2021-12-08,10276.7568359375
2021-12-09,10301.7373046875
2021-12-10,10401.6572265625
2021-12-13,10391.6640625
2021-12-14,10106.8935546875
2021-12-15,10326.7177734375
2021-12-16,10236.7900390625
2021-12-17,9914.046875
2021-12-20,9991.9853515625
2021-12-21,9972.0009765625
2021-12-22,9934.033203125
2021-12-23,9942.02734375
2021-12-24,10001.978515625
2021-12-29,10186.830078125
2021-12-30,10126.876953125
2021-12-31,10111.888671875
2022-01-04,9898.0615234375
2022-01-05,9800.1396484375
2022-01-06,9496.3828125
2022-01-07,9450.419921875
2022-01-10,9026.759765625
2022-01-11,8934.8349609375
2022-01-12,8828.91796875
2022-01-13,8585.1142578125
2022-01-14,8417.2490234375
2022-01-17,8527.16015625
2022-01-18,8261.373046875
2022-01-19,8313.33203125
2022-01-20,8359.294921875
2022-01-21,8141.4697265625
2022-01-24,7735.79541015625
2022-01-25,7659.85595703125
2022-01-26,7823.72509765625
2022-01-27,7873.6845703125
2022-01-28,7767.76953125
2022-01-31,7965.611328125
2022-02-01,8001.58251953125
2022-02-02,8189.4306640625
2022-02-03,7803.7412109375
2022-02-04,7723.8056640625
2022-02-07,7635.8759765625
2022-02-08,7428.04150390625
2022-02-09,7495.98828125
2022-02-10,7424.04541015625
2022-02-11,7292.1513671875
2022-02-14,7318.13037109375
2022-02-15,7412.0546875
2022-02-16,7316.1318359375
2022-02-17,7248.18701171875
2022-02-18,7054.34228515625
2022-02-21,6966.41259765625
2022-02-22,7106.2998046875
2022-02-23,7152.263671875
2022-02-24,7088.31494140625
2022-02-25,7294.14990234375
2022-02-28,7478.001953125
2022-03-01,7240.19287109375
2022-03-02,7132.2802734375
2022-03-03,6996.388671875
2022-03-04,7020.369140625
2022-03-07,7042.35205078125
2022-03-08,6730.60205078125
2022-03-09,7128.28271484375
2022-03-10,6848.50732421875
2022-03-11,6824.52587890625
2022-03-14,7010.37744140625
2022-03-15,7050.34521484375
2022-03-16,7336.11572265625
2022-03-17,7402.0634765625
2022-03-18,7575.92333984375
2022-03-21,7513.9736328125
2022-03-22,7394.0693359375
2022-03-23,7378.08251953125
2022-03-24,7378.08251953125
2022-03-25,7428.04150390625
2022-03-28,7517.9697265625
2022-03-29,7887.67333984375
2022-03-30,7899.66357421875
2022-03-31,7873.6845703125
2022-04-01,7853.7001953125
2022-04-04,7759.775390625
2022-04-05,8021.56591796875
2022-04-06,7973.60498046875
2022-04-07,7977.60107421875
2022-04-08,7903.66064453125
2022-04-11,7715.81201171875
2022-04-12,7721.80712890625
2022-04-13,7551.94287109375
2022-04-14,7587.91357421875
2022-04-19,7412.0546875
2022-04-20,7541.9521484375
2022-04-21,7671.8466796875
2022-04-22,7643.869140625
2022-04-25,7553.94189453125
2022-04-26,7410.05712890625
2022-04-27,7623.8857421875
2022-04-28,7767.76953125
2022-04-29,7797.74560546875
2022-05-03,7434.037109375
2022-05-04,7497.98583984375
2022-05-05,7464.57568359375
2022-05-06,7032.8896484375
2022-05-09,6687.14013671875
2022-05-10,6751.09375
2022-05-11,6801.05810546875
2022-05-12,6751.09375
2022-05-13,6863.0126953125
2022-05-16,6773.078125
2022-05-17,6845.02490234375
2022-05-18,6519.26220703125
2022-05-19,6545.24365234375
2022-05-20,6725.11279296875
2022-05-23,6793.0634765625
2022-05-24,6747.0966796875
2022-05-25,6685.1416015625
2022-05-26,6747.0966796875
2022-05-27,6877.00244140625
2022-05-30,6972.9326171875
2022-05-31,6904.982421875
2022-06-01,6753.09228515625
2022-06-06,6845.02490234375
2022-06-07,6771.0791015625
2022-06-08,6631.18115234375
2022-06-09,6469.298828125
2022-06-10,6379.3642578125
2022-06-13,6187.50390625
2022-06-14,5961.66796875
2022-06-15,6089.5751953125
2022-06-16,5903.70947265625
2022-06-17,5907.70703125
2022-06-20,6035.61376953125
2022-06-21,6077.58349609375
2022-06-22,6037.6123046875
2022-06-23,5961.66796875
2022-06-24,6299.421875
2022-06-27,6375.3671875
2022-06-28,6421.33349609375
2022-06-29,6345.38916015625
2022-06-30,6467.2998046875
2022-07-01,6503.27392578125
2022-07-04,6571.22509765625
2022-07-05,6775.07568359375
2022-07-06,6821.04345703125
2022-07-07,6823.04150390625
2022-07-08,6888.99365234375
2022-07-11,6801.05810546875
2022-07-12,6735.10546875
2022-07-13,6735.10546875
2022-07-14,6627.18408203125
2022-07-15,6727.11181640625
2022-07-18,6829.037109375
2022-07-19,6882.99853515625
2022-07-20,6869.0078125
2022-07-21,7042.8818359375
2022-07-22,7044.88037109375
2022-07-25,6940.9560546875
2022-07-26,6938.95703125
2022-07-27,6890.9921875
2022-07-28,7132.81591796875
2022-07-29,7476.56689453125
2022-08-01,7410.6142578125
2022-08-02,7414.6123046875
2022-08-03,7168.7900390625
2022-08-04,7290.70166015625
2022-08-05,7080.85400390625
2022-08-08,7168.7900390625
2022-08-09,7004.91015625
2022-08-10,7228.74658203125
2022-08-11,7236.7412109375
2022-08-12,7280.708984375
2022-08-15,7380.63671875
2022-08-16,7264.720703125
2022-08-17,7242.736328125
2022-08-18,7266.71875
2022-08-19,7206.76318359375
2022-08-22,7070.86181640625
2022-08-23,6914.974609375
2022-08-24,6996.91552734375
2022-08-25,7012.9033203125
2022-08-26,6837.03173828125
2022-08-30,6829.037109375
2022-08-31,6721.11572265625
2022-09-01,6557.23486328125
2022-09-02,6745.09765625
2022-09-05,6619.189453125
2022-09-06,6621.18798828125
2022-09-07,6721.11572265625
2022-09-08,6651.63134765625
2022-09-09,6861.4931640625
2022-09-12,7023.38671875
2022-09-13,6815.52294921875
2022-09-14,6741.57177734375
2022-09-15,6563.68896484375
2022-09-16,6425.77978515625
2022-09-20,6479.74365234375
2022-09-21,6627.64697265625
2022-09-22,6385.80517578125
2022-09-23,6459.7568359375
2022-09-26,6583.67578125
2022-09-27,6549.69775390625
2022-09-28,6585.6748046875
2022-09-29,6311.85400390625
2022-09-30,6441.76904296875
2022-10-03,6547.69921875
2022-10-04,6739.57421875
2022-10-05,6673.61669921875
2022-10-06,6743.5712890625
2022-10-07,6535.70751953125
2022-10-10,6713.58984375
2022-10-11,6511.7236328125
2022-10-12,6537.70556640625
2022-10-13,6357.82373046875
2022-10-14,6319.8486328125
2022-10-17,6469.75048828125
2022-10-18,6583.67578125
2022-10-19,6491.73583984375
2022-10-20,6569.68505859375
2022-10-21,6537.70556640625
2022-10-24,6645.63525390625
2022-10-25,6843.505859375
2022-10-26,6939.44189453125
2022-10-27,6913.458984375
2022-10-28,6861.4931640625
2022-10-31,6755.5634765625
2022-11-01,6691.60498046875
2022-11-02,6445.7666015625
2022-11-03,6309.85595703125
2022-11-04,6505.72705078125
2022-11-07,6487.73876953125
2022-11-08,6655.62841796875
2022-11-09,6645.63525390625
2022-11-10,7091.3427734375
2022-11-11,7055.3662109375
2022-11-14,7069.3564453125
2022-11-15,7003.39990234375
2022-11-16,6891.47314453125
2022-11-17,6871.4873046875
2022-11-18,6909.4619140625
2022-11-21,6897.46923828125
2022-11-22,6823.51806640625
2022-11-23,6883.47900390625
2022-11-24,6947.43701171875
2022-11-25,6933.44677734375
2022-11-28,6899.46826171875
2022-11-29,6707.59423828125
2022-11-30,6789.541015625
2022-12-01,6917.45654296875
2022-12-02,6971.4208984375
2022-12-05,6909.4619140625
2022-12-06,6899.46826171875
2022-12-07,6829.51416015625
2022-12-08,6739.57421875
2022-12-09,6791.5390625
2022-12-12,6825.51708984375
2022-12-13,6991.408203125
2022-12-14,7011.39453125
2022-12-15,6879.48095703125
2022-12-16,6707.59423828125
2022-12-19,6641.63720703125
2022-12-20,6577.6796875
2022-12-21,6645.63525390625
2022-12-22,6613.65576171875
2022-12-23,6641.63720703125
2022-12-28,6669.61962890625
2022-12-29,6695.60205078125
2022-12-30,6599.66552734375
2023-01-03,6625.64794921875
2023-01-04,6733.57763671875
2023-01-05,6511.7236328125
2023-01-06,6583.67578125
2023-01-09,6757.5615234375
2023-01-10,6769.5537109375
2023-01-11,6901.466796875
2023-01-12,6901.466796875
2023-01-13,6955.431640625
2023-01-16,7059.36328125
2023-01-17,7105.33349609375
2023-01-18,7067.35791015625
2023-01-19,6927.4501953125
2023-01-20,7039.37646484375
2023-01-23,6949.435546875
2023-01-24,7013.3935546875
2023-01-25,6827.515625
2023-01-26,6909.4619140625
2023-01-27,6841.50634765625
2023-01-30,6869.48779296875
2023-01-31,6881.47998046875
2023-02-01,6949.435546875
2023-02-02,7155.30029296875
2023-02-03,7213.26220703125
2023-02-06,7157.29931640625
2023-02-07,7051.36865234375
2023-02-08,7019.3896484375
2023-02-09,6961.427734375
2023-02-10,6705.595703125
2023-02-13,6837.50927734375
2023-02-14,6837.50927734375
2023-02-15,6907.462890625
2023-02-16,6977.4169921875
2023-02-17,6989.4091796875
2023-02-20,7047.37109375
2023-02-21,6975.41845703125
2023-02-22,6981.41455078125
2023-02-23,6929.44873046875
2023-02-24,6859.4951171875
