Date,ITRK.L
2019-05-17,5078.77099609375
2019-05-20,5042.82275390625
2019-05-21,5046.81640625
2019-05-22,5178.6298828125
2019-05-23,5124.70654296875
2019-05-24,5234.5498046875
2019-05-28,5352.3818359375
2019-05-29,5264.5068359375
2019-05-30,5338.40185546875
2019-05-31,5288.4736328125
2019-06-03,5324.42138671875
2019-06-04,5274.4931640625
2019-06-05,5374.35107421875
2019-06-06,5370.3564453125
2019-06-07,5424.2802734375
2019-06-10,5452.2392578125
2019-06-11,5472.21142578125
2019-06-12,5444.25146484375
2019-06-13,5500.17138671875
2019-06-14,5526.134765625
2019-06-17,5556.0908203125
2019-06-18,5625.99267578125
2019-06-19,5600.029296875
2019-06-20,5623.99462890625
2019-06-21,5556.0908203125
2019-06-24,5623.99462890625
2019-06-25,5608.01806640625
2019-06-26,5582.0556640625
2019-06-27,5574.06689453125
2019-06-28,5494.1806640625
2019-07-01,5612.01318359375
2019-07-02,5703.880859375
2019-07-03,5737.83447265625
2019-07-04,5715.8642578125
2019-07-05,5637.9765625
2019-07-08,5655.95068359375
2019-07-09,5590.0439453125
2019-07-10,5512.154296875
2019-07-11,5502.16845703125
2019-07-12,5502.16845703125
2019-07-15,5558.09033203125
2019-07-16,5614.00927734375
2019-07-17,5612.01318359375
2019-07-18,5490.18603515625
2019-07-19,5516.1484375
2019-07-22,5532.12646484375
2019-07-23,5576.064453125
2019-07-24,5643.96728515625
2019-07-25,5610.01513671875
2019-07-26,5691.89892578125
2019-07-29,5731.841796875
2019-07-30,5749.81640625
2019-07-31,5699.888671875
2019-08-01,5953.52685546875
2019-08-02,5633.98095703125
2019-08-05,5426.27587890625
2019-08-06,5370.3564453125
2019-08-07,5514.15283203125
2019-08-08,5647.96142578125
2019-08-09,5633.98095703125
2019-08-12,5568.0751953125
2019-08-13,5552.09814453125
2019-08-14,5486.19140625
2019-08-15,5428.2744140625
2019-08-16,5462.22607421875
2019-08-19,5514.15283203125
2019-08-20,5408.30224609375
2019-08-21,5518.1455078125
2019-08-22,5412.29736328125
2019-08-23,5356.3759765625
2019-08-27,5324.42138671875
2019-08-28,5322.42529296875
2019-08-29,5394.32177734375
2019-08-30,5420.28515625
2019-09-02,5576.064453125
2019-09-03,5572.06884765625
2019-09-04,5606.021484375
2019-09-05,5546.1064453125
2019-09-06,5608.01806640625
2019-09-09,5526.134765625
2019-09-10,5428.2744140625
2019-09-11,5390.328125
2019-09-12,5432.26806640625
2019-09-13,5358.0439453125
2019-09-16,5354.37939453125
2019-09-17,5460.22900390625
2019-09-18,5404.30859375
2019-09-19,5474.20849609375
2019-09-20,5432.26806640625
2019-09-23,5392.32470703125
2019-09-24,5434.26611328125
2019-09-25,5394.32177734375
2019-09-26,5430.61572265625
2019-09-27,5550.451171875
2019-09-30,5470.560546875
2019-10-01,5366.70166015625
2019-10-02,5242.87109375
2019-10-03,5234.880859375
2019-10-04,5298.79345703125
2019-10-07,5322.76220703125
2019-10-08,5328.7529296875
2019-10-09,5334.74462890625
2019-10-10,5272.830078125
2019-10-11,5242.87109375
2019-10-14,5180.95458984375
2019-10-15,5180.95458984375
2019-10-16,5097.06884765625
2019-10-17,5023.169921875
2019-10-18,4927.2998046875
2019-10-21,4943.2783203125
2019-10-22,4988.21630859375
2019-10-23,4964.2490234375
2019-10-24,5059.11962890625
2019-10-25,5135.01708984375
2019-10-28,5254.85400390625
2019-10-29,5188.94384765625
2019-10-30,5320.7646484375
2019-10-31,5344.7314453125
2019-11-01,5350.72412109375
2019-11-04,5366.70166015625
2019-11-05,5348.72607421875
2019-11-06,5392.66650390625
2019-11-07,5376.6884765625
2019-11-08,5242.87109375
2019-11-11,5176.96044921875
2019-11-12,5200.927734375
2019-11-13,5334.74462890625
2019-11-14,5286.81005859375
2019-11-15,5242.87109375
2019-11-18,5298.79345703125
2019-11-19,5494.5283203125
2019-11-20,5468.5634765625
2019-11-21,5408.64501953125
2019-11-22,5496.52490234375
2019-11-25,5536.47119140625
2019-11-26,5502.51611328125
2019-11-27,5574.419921875
2019-11-28,5522.48974609375
2019-11-29,5508.5087890625
2019-12-02,5480.546875
2019-12-03,5394.66357421875
2019-12-04,5426.61962890625
2019-12-05,5420.62841796875
2019-12-06,5460.57421875
2019-12-09,5416.6337890625
2019-12-10,5412.6396484375
2019-12-11,5452.58447265625
2019-12-12,5492.53076171875
2019-12-13,5502.51611328125
2019-12-16,5682.27294921875
2019-12-17,5732.20458984375
2019-12-18,5792.12353515625
2019-12-19,5772.14990234375
2019-12-20,5762.16357421875
2019-12-23,5812.095703125
2019-12-24,5842.0556640625
2019-12-27,5882.00146484375
2019-12-30,5832.06884765625
2019-12-31,5844.05322265625
2020-01-02,5814.09423828125
2020-01-03,5804.10693359375
2020-01-06,5802.109375
2020-01-07,5700.24853515625
2020-01-08,5700.24853515625
2020-01-09,5772.14990234375
2020-01-10,5742.19091796875
2020-01-13,5840.0576171875
2020-01-14,5883.998046875
2020-01-15,5927.939453125
2020-01-16,5909.9638671875
2020-01-17,5947.91162109375
2020-01-20,5927.939453125
2020-01-21,5923.943359375
2020-01-22,6041.78369140625
2020-01-23,6025.80517578125
2020-01-24,6161.62109375
2020-01-27,6027.80322265625
2020-01-28,6069.74609375
2020-01-29,6049.77294921875
2020-01-30,5969.8818359375
2020-01-31,5752.17822265625
2020-02-03,5806.1044921875
2020-02-04,5818.087890625
2020-02-05,5889.99072265625
2020-02-06,5951.9052734375
2020-02-07,5858.03369140625
2020-02-10,5872.0146484375
2020-02-11,5951.9052734375
2020-02-12,5921.947265625
2020-02-13,5868.0205078125
2020-02-14,5887.99267578125
2020-02-17,5806.1044921875
2020-02-18,5874.01220703125
2020-02-19,5925.94189453125
2020-02-20,5878.00732421875
2020-02-21,5836.064453125
2020-02-24,5662.29931640625
2020-02-25,5558.4423828125
2020-02-26,5572.421875
2020-02-27,5360.7099609375
2020-02-28,5262.84326171875
2020-03-02,5316.76953125
2020-03-03,5404.65087890625
2020-03-04,5434.60986328125
2020-03-05,5426.61962890625
2020-03-06,5174.96240234375
2020-03-09,4845.4111328125
2020-03-10,4866.3828125
2020-03-11,4762.5234375
2020-03-12,4381.04248046875
2020-03-13,4529.8408203125
2020-03-16,4763.5224609375
2020-03-17,4628.70458984375
2020-03-18,4290.166015625
2020-03-19,4158.3447265625
2020-03-20,4432.9716796875
2020-03-23,4183.31103515625
2020-03-24,4357.0751953125
2020-03-25,4652.6728515625
2020-03-26,4921.306640625
2020-03-27,4707.5986328125
2020-03-30,4626.70849609375
2020-03-31,4719.58203125
2020-04-01,4411.001953125
2020-04-02,4364.0654296875
2020-04-03,4451.9462890625
2020-04-06,4511.86474609375
2020-04-07,4613.7255859375
2020-04-08,4717.5849609375
2020-04-09,4835.42431640625
2020-04-14,4886.35546875
2020-04-15,4753.53515625
2020-04-16,4712.59130859375
2020-04-17,4952.265625
2020-04-20,5009.1875
2020-04-21,4892.34765625
2020-04-22,4952.265625
2020-04-23,5045.13916015625
2020-04-24,4719.58203125
2020-04-27,4733.5634765625
2020-04-28,4854.3994140625
2020-04-29,4927.2998046875
2020-04-30,4743.54833984375
2020-05-01,4567.7880859375
2020-05-04,4511.86474609375
2020-05-05,4569.78564453125
2020-05-06,4648.67822265625
2020-05-07,4715.5869140625
2020-05-11,4744.5478515625
2020-05-12,4813.4541015625
2020-05-13,4704.60205078125
2020-05-14,4410.00244140625
2020-05-15,4451.9462890625
2020-05-18,4698.6103515625
2020-05-19,4801.470703125
2020-05-20,4931.29443359375
2020-05-21,5231.64501953125
2020-05-22,5171.71728515625
2020-05-26,5411.42626953125
2020-05-27,5459.369140625
2020-05-28,5663.12109375
2020-05-29,5499.3203125
2020-06-01,5547.26123046875
2020-06-02,5529.283203125
2020-06-03,5545.2646484375
2020-06-04,5471.353515625
2020-06-05,5467.35888671875
2020-06-08,5497.32275390625
2020-06-09,5331.52392578125
2020-06-10,5457.37109375
2020-06-11,5339.5146484375
2020-06-12,5271.5966796875
2020-06-15,5259.611328125
2020-06-16,5317.5400390625
2020-06-17,5349.50146484375
2020-06-18,5353.4970703125
2020-06-19,5399.44140625
2020-06-22,5425.41015625
2020-06-23,5505.3134765625
2020-06-24,5377.46826171875
2020-06-25,5403.43701171875
2020-06-26,5453.3759765625
2020-06-29,5467.35888671875
2020-06-30,5433.39990234375
2020-07-01,5439.392578125
2020-07-02,5431.40380859375
2020-07-03,5413.42431640625
2020-07-06,5555.25244140625
2020-07-07,5487.33447265625
2020-07-08,5455.373046875
2020-07-09,5391.451171875
2020-07-10,5329.5263671875
2020-07-13,5401.439453125
2020-07-14,5307.55322265625
2020-07-15,5557.2490234375
2020-07-16,5449.38037109375
2020-07-17,5487.33447265625
2020-07-20,5489.33203125
2020-07-21,5497.32275390625
2020-07-22,5515.30078125
2020-07-23,5521.29345703125
2020-07-24,5409.42919921875
2020-07-27,5543.267578125
2020-07-28,5591.2080078125
2020-07-29,5645.14306640625
2020-07-30,5615.17919921875
2020-07-31,5371.474609375
2020-08-03,5615.17919921875
2020-08-04,5469.35693359375
2020-08-05,5607.189453125
2020-08-06,5637.15234375
2020-08-07,5802.951171875
2020-08-10,5673.109375
2020-08-11,5802.951171875
2020-08-12,5976.740234375
2020-08-13,5952.7685546875
2020-08-14,5838.90771484375
2020-08-17,5894.83935546875
2020-08-18,5852.890625
2020-08-19,5844.90087890625
2020-08-20,5854.88818359375
2020-08-21,5842.90283203125
2020-08-24,5964.75439453125
2020-08-25,5930.79541015625
2020-08-26,5996.71533203125
2020-08-27,5942.78076171875
2020-08-28,5868.87060546875
2020-09-01,5858.8837890625
2020-09-02,6008.7021484375
2020-09-03,5890.845703125
2020-09-04,5824.92431640625
2020-09-07,5936.78857421875
2020-09-08,6038.6640625
2020-09-09,6068.62841796875
2020-09-10,6034.669921875
2020-09-11,6126.55859375
2020-09-14,6242.41748046875
2020-09-15,6314.33056640625
2020-09-16,6304.34228515625
2020-09-17,6336.64697265625
2020-09-18,6410.56201171875
2020-09-21,6284.70703125
2020-09-22,6258.7373046875
2020-09-23,6408.56298828125
2020-09-24,6320.666015625
2020-09-25,6348.6328125
2020-09-28,6346.63525390625
2020-09-29,6400.57275390625
2020-09-30,6326.658203125
2020-10-01,6360.61865234375
2020-10-02,6432.53662109375
2020-10-05,6398.57470703125
2020-10-06,6232.76708984375
2020-10-07,6144.8701171875
2020-10-08,6134.880859375
2020-10-09,6180.828125
2020-10-12,6192.81396484375
2020-10-13,6182.82568359375
2020-10-14,6188.818359375
2020-10-15,6027.005859375
2020-10-16,6140.87353515625
2020-10-19,6132.8837890625
2020-10-20,6118.8994140625
2020-10-21,6003.03369140625
2020-10-22,5931.11669921875
2020-10-23,5989.05029296875
2020-10-26,5839.22412109375
2020-10-27,5849.21240234375
2020-10-28,5647.44677734375
2020-10-29,5631.46533203125
2020-10-30,5565.5419921875
2020-11-02,5617.48095703125
2020-11-03,5677.4111328125
2020-11-04,5807.26123046875
2020-11-05,5865.1943359375
2020-11-06,5813.25439453125
2020-11-09,5833.2314453125
2020-11-10,6023.01025390625
2020-11-11,6142.8720703125
2020-11-12,6238.759765625
2020-11-13,6070.955078125
2020-11-16,6142.8720703125
2020-11-17,6114.9033203125
2020-11-18,5985.05419921875
2020-11-19,6025.00927734375
2020-11-20,6132.8837890625
2020-11-23,6064.96142578125
2020-11-24,5675.4140625
2020-11-25,5559.54931640625
2020-11-26,5513.60205078125
2020-11-27,5495.623046875
2020-11-30,5515.599609375
2020-12-01,5557.55029296875
2020-12-02,5559.54931640625
2020-12-03,5573.53173828125
2020-12-04,5651.4423828125
2020-12-07,5693.39306640625
2020-12-08,5879.17822265625
2020-12-09,5813.25439453125
2020-12-10,5797.2734375
2020-12-11,5817.24951171875
2020-12-14,5783.2880859375
2020-12-15,5769.30517578125
2020-12-16,5819.2470703125
2020-12-17,5853.20751953125
2020-12-18,5865.1943359375
2020-12-21,5827.23828125
2020-12-22,5823.2421875
2020-12-23,5783.2880859375
2020-12-24,5753.32470703125
2020-12-29,5925.1240234375
2020-12-30,5793.27734375
2020-12-31,5641.45361328125
2021-01-04,5863.19580078125
2021-01-05,5795.2744140625
2021-01-06,5867.19189453125
2021-01-07,5803.265625
2021-01-08,5829.236328125
2021-01-11,5715.3681640625
2021-01-12,5571.53466796875
2021-01-13,5645.44873046875
2021-01-14,5593.509765625
2021-01-15,5567.5390625
2021-01-18,5541.568359375
2021-01-19,5489.6298828125
2021-01-20,5549.56103515625
2021-01-21,5545.5654296875
2021-01-22,5587.51611328125
2021-01-25,5623.474609375
2021-01-26,5621.47607421875
2021-01-27,5645.44873046875
2021-01-28,5647.44677734375
2021-01-29,5511.6044921875
2021-02-01,5613.4873046875
2021-02-02,5773.30029296875
2021-02-03,5757.31884765625
2021-02-04,5769.30517578125
2021-02-05,5653.439453125
2021-02-08,5733.3466796875
2021-02-09,5643.451171875
2021-02-10,5583.5205078125
2021-02-11,5787.2841796875
2021-02-12,5831.23291015625
2021-02-15,5887.16796875
2021-02-16,5867.19189453125
2021-02-17,5877.18017578125
2021-02-18,5873.1845703125
2021-02-19,5687.3994140625
2021-02-22,5541.568359375
2021-02-23,5451.673828125
2021-02-24,5463.65966796875
2021-02-25,5483.63623046875
2021-02-26,5349.791015625
2021-03-01,5473.6484375
2021-03-02,5379.7568359375
2021-03-03,5465.65771484375
2021-03-04,5415.71533203125
2021-03-05,5363.775390625
2021-03-08,5259.896484375
2021-03-09,5357.78271484375
2021-03-10,5331.81298828125
2021-03-11,5335.80859375
2021-03-12,5299.85009765625
2021-03-15,5335.80859375
2021-03-16,5463.65966796875
2021-03-17,5595.5068359375
2021-03-18,5493.62451171875
2021-03-19,5407.72509765625
2021-03-22,5481.6396484375
2021-03-23,5509.6064453125
2021-03-24,5523.58984375
2021-03-25,5647.44677734375
2021-03-26,5591.51123046875
2021-03-29,5593.509765625
2021-03-30,5593.509765625
2021-03-31,5595.5068359375
2021-04-01,5713.36962890625
2021-04-06,5823.2421875
2021-04-07,5839.22412109375
2021-04-08,6019.015625
2021-04-09,6046.98291015625
2021-04-12,5977.064453125
2021-04-13,5981.05908203125
2021-04-14,6001.0361328125
2021-04-15,6076.94775390625
2021-04-16,6090.9326171875
2021-04-19,6023.01025390625
2021-04-20,6019.015625
2021-04-21,6038.99169921875
2021-04-22,6130.88525390625
2021-04-23,6190.8154296875
2021-04-26,6168.84033203125
2021-04-27,6164.84619140625
2021-04-28,6142.8720703125
2021-04-29,6096.9248046875
2021-04-30,6130.88525390625
2021-05-04,6031.001953125
2021-05-05,6118.8994140625
2021-05-06,6100.92041015625
2021-05-07,6182.82568359375
2021-05-10,5977.064453125
2021-05-11,5855.20556640625
2021-05-12,5801.26806640625
2021-05-13,5843.2197265625
2021-05-14,5875.18212890625
2021-05-17,5831.23291015625
2021-05-18,5813.25439453125
2021-05-19,5773.30029296875
2021-05-20,5815.251953125
2021-05-21,5839.22412109375
2021-05-24,5889.166015625
2021-05-25,5941.10595703125
2021-05-26,5643.451171875
2021-05-27,5476.33984375
2021-05-28,5422.39599609375
2021-06-01,5438.3798828125
2021-06-02,5430.38720703125
2021-06-03,5338.48291015625
2021-06-04,5314.50634765625
2021-06-07,5288.5341796875
2021-06-08,5298.5234375
2021-06-09,5348.4716796875
2021-06-10,5292.52978515625
2021-06-11,5416.40185546875
2021-06-14,5414.40380859375
2021-06-15,5452.3642578125
2021-06-16,5552.26123046875
2021-06-17,5534.28076171875
2021-06-18,5534.28076171875
2021-06-21,5578.23486328125
2021-06-22,5580.232421875
2021-06-23,5562.25146484375
2021-06-24,5586.2255859375
2021-06-25,5560.25341796875
2021-06-28,5550.26416015625
2021-06-29,5562.25146484375
2021-06-30,5524.2900390625
2021-07-01,5560.25341796875
2021-07-02,5574.23828125
2021-07-05,5548.26513671875
2021-07-06,5592.2197265625
2021-07-07,5632.17919921875
2021-07-08,5556.25732421875
2021-07-09,5596.21630859375
2021-07-12,5626.185546875
2021-07-13,5662.1474609375
2021-07-14,5590.22216796875
2021-07-15,5532.28173828125
2021-07-16,5552.26123046875
2021-07-19,5474.341796875
2021-07-20,5370.4501953125
2021-07-21,5422.39599609375
2021-07-22,5540.27392578125
2021-07-23,5586.2255859375
2021-07-26,5464.3515625
2021-07-27,5462.35400390625
2021-07-28,5580.232421875
2021-07-29,5598.2138671875
2021-07-30,5150.67626953125
2021-08-02,5152.67431640625
2021-08-03,5192.63330078125
2021-08-04,5244.57958984375
2021-08-05,5336.48486328125
2021-08-06,5286.53564453125
2021-08-09,5314.50634765625
2021-08-10,5248.57470703125
2021-08-11,5266.556640625
2021-08-12,5254.568359375
2021-08-13,5210.6142578125
2021-08-16,5200.625
2021-08-17,5246.578125
2021-08-18,5236.58740234375
2021-08-19,5236.58740234375
2021-08-20,5244.57958984375
2021-08-23,5234.58984375
2021-08-24,5252.5712890625
2021-08-25,5234.58984375
2021-08-26,5206.61865234375
2021-08-27,5224.6005859375
2021-08-31,5264.55810546875
2021-09-01,5356.46337890625
2021-09-02,5346.4736328125
2021-09-03,5342.47900390625
2021-09-06,5420.39794921875
2021-09-07,5368.45166015625
2021-09-08,5308.51318359375
2021-09-09,5334.48583984375
2021-09-10,5434.38330078125
2021-09-13,5402.41650390625
2021-09-14,5432.38525390625
2021-09-15,5366.453125
2021-09-16,5386.7763671875
2021-09-17,5328.83203125
2021-09-20,5282.8759765625
2021-09-21,5372.78857421875
2021-09-22,5420.7431640625
2021-09-23,5298.8603515625
2021-09-24,5109.04541015625
2021-09-27,4970.1796875
2021-09-28,4915.2333984375
2021-09-29,4919.228515625
2021-09-30,4972.177734375
2021-10-01,4862.28369140625
2021-10-04,4790.3544921875
2021-10-05,4787.357421875
2021-10-06,4770.37353515625
2021-10-07,4899.2490234375
2021-10-08,4944.205078125
2021-10-11,4968.181640625
2021-10-12,4944.205078125
2021-10-13,4956.193359375
2021-10-14,5007.14404296875
2021-10-15,4981.1689453125
2021-10-18,4939.208984375
2021-10-19,5019.13232421875
2021-10-20,5015.13525390625
2021-10-21,5025.12646484375
2021-10-22,4988.162109375
2021-10-25,4901.24658203125
2021-10-26,4918.23046875
2021-10-27,4855.29150390625
2021-10-28,4852.29443359375
2021-10-29,4890.25732421875
2021-11-01,5001.14990234375
2021-11-02,5045.10693359375
2021-11-03,5067.08544921875
2021-11-04,5117.037109375
2021-11-05,5077.076171875
2021-11-08,5155.0009765625
2021-11-09,5153.00244140625
2021-11-10,5176.97998046875
2021-11-11,5085.068359375
2021-11-12,5117.037109375
2021-11-15,5121.03369140625
2021-11-16,5264.8935546875
2021-11-17,5282.8759765625
2021-11-18,5228.9287109375
2021-11-19,5240.91748046875
2021-11-22,5180.97509765625
2021-11-23,5155.0009765625
2021-11-24,5464.69970703125
2021-11-25,5538.6279296875
2021-11-26,5446.71728515625
2021-11-29,5474.6904296875
2021-11-30,5334.82568359375
2021-12-01,5442.7216796875
2021-12-02,5454.7099609375
2021-12-03,5454.7099609375
2021-12-06,5654.51611328125
2021-12-07,5690.48193359375
2021-12-08,5640.52978515625
2021-12-09,5736.43603515625
2021-12-10,5706.46533203125
2021-12-13,5744.4296875
2021-12-14,5578.59033203125
2021-12-15,5510.65576171875
2021-12-16,5518.64794921875
2021-12-17,5540.626953125
2021-12-20,5530.63623046875
2021-12-21,5570.5966796875
2021-12-22,5600.568359375
2021-12-23,5618.55078125
2021-12-24,5616.552734375
2021-12-29,5648.5224609375
2021-12-30,5670.5009765625
2021-12-31,5624.544921875
2022-01-04,5776.3984375
2022-01-05,5694.4765625
2022-01-06,5634.53515625
2022-01-07,5610.55908203125
2022-01-10,5490.67431640625
2022-01-11,5526.6396484375
2022-01-12,5452.71142578125
2022-01-13,5410.75244140625
2022-01-14,5360.80078125
2022-01-17,5402.7607421875
2022-01-18,5340.81982421875
2022-01-19,5358.80322265625
2022-01-20,5418.7451171875
2022-01-21,5370.7919921875
2022-01-24,5278.880859375
2022-01-25,5212.9443359375
2022-01-26,5278.880859375
2022-01-27,5326.833984375
2022-01-28,5308.85107421875
2022-01-31,5338.82275390625
2022-02-01,5286.87158203125
2022-02-02,5360.80078125
2022-02-03,5266.8916015625
2022-02-04,5232.9248046875
2022-02-07,5244.91357421875
2022-02-08,5252.90576171875
2022-02-09,5274.88525390625
2022-02-10,5298.8603515625
2022-02-11,5196.95947265625
2022-02-14,5158.99658203125
2022-02-15,5240.91748046875
2022-02-16,5214.94287109375
2022-02-17,5188.9677734375
2022-02-18,5155.0009765625
2022-02-21,5117.037109375
2022-02-22,5174.98046875
2022-02-23,5234.9228515625
2022-02-24,5091.06298828125
2022-02-25,5214.94287109375
2022-02-28,5378.78271484375
2022-03-01,5312.84765625
2022-03-02,5364.79736328125
2022-03-03,5121.03369140625
2022-03-04,4915.2333984375
2022-03-07,4956.193359375
2022-03-08,4730.4130859375
2022-03-09,4916.2314453125
2022-03-10,4839.30712890625
2022-03-11,4851.29541015625
2022-03-14,5013.13818359375
2022-03-15,4958.19140625
2022-03-16,5013.13818359375
2022-03-17,5137.017578125
2022-03-18,5166.9892578125
2022-03-21,5164.99072265625
2022-03-22,5208.94873046875
2022-03-23,5143.01171875
2022-03-24,5137.017578125
2022-03-25,5087.06689453125
2022-03-28,5105.04931640625
2022-03-29,5300.859375
2022-03-30,5270.8876953125
2022-03-31,5218.9375
2022-04-01,5208.94873046875
2022-04-04,5242.9150390625
2022-04-05,5280.87841796875
2022-04-06,5338.82275390625
2022-04-07,5308.85107421875
2022-04-08,5149.00634765625
2022-04-11,5103.05126953125
2022-04-12,5077.076171875
2022-04-13,5055.09765625
2022-04-14,5077.076171875
2022-04-19,4938.2109375
2022-04-20,5009.14208984375
2022-04-21,5057.09521484375
2022-04-22,5125.029296875
2022-04-25,5061.09130859375
2022-04-26,4985.16552734375
2022-04-27,4991.16015625
2022-04-28,5043.109375
2022-04-29,5003.14794921875
2022-05-03,4997.15380859375
2022-05-04,5073.080078125
2022-05-05,5156.998046875
2022-05-06,4918.23046875
2022-05-09,4891.25537109375
2022-05-10,4864.28271484375
2022-05-11,4903.244140625
2022-05-12,4856.29052734375
2022-05-13,4945.20361328125
2022-05-16,4895.2529296875
2022-05-17,4980.16943359375
2022-05-18,4872.27490234375
2022-05-19,4862.28369140625
2022-05-20,4894.2529296875
2022-05-23,4701.4404296875
2022-05-24,4607.53173828125
2022-05-25,4677.46337890625
2022-05-26,4590.2509765625
2022-05-27,4671.1845703125
2022-05-30,4739.12939453125
2022-05-31,4631.216796875
2022-06-01,4554.2802734375
2022-06-06,4609.2353515625
2022-06-07,4557.27783203125
2022-06-08,4486.33544921875
2022-06-09,4444.36962890625
2022-06-10,4373.42822265625
2022-06-13,4262.51904296875
2022-06-14,4229.54541015625
2022-06-15,4248.5302734375
2022-06-16,4198.5712890625
2022-06-17,4253.52587890625
2022-06-20,4202.5673828125
2022-06-21,4284.5009765625
2022-06-22,4336.4580078125
2022-06-23,4184.58251953125
2022-06-24,4321.470703125
2022-06-27,4377.42431640625
2022-06-28,4394.41064453125
2022-06-29,4346.4501953125
2022-06-30,4202.5673828125
2022-07-01,4257.52294921875
2022-07-04,4224.548828125
2022-07-05,4206.564453125
2022-07-06,4250.5283203125
2022-07-07,4287.49853515625
2022-07-08,4251.52783203125
2022-07-11,4266.515625
2022-07-12,4303.4853515625
2022-07-13,4321.470703125
2022-07-14,4317.4736328125
2022-07-15,4362.4365234375
2022-07-18,4371.4287109375
2022-07-19,4388.416015625
2022-07-20,4383.419921875
2022-07-21,4506.31982421875
2022-07-22,4513.3134765625
2022-07-25,4380.42236328125
2022-07-26,4385.41845703125
2022-07-27,4383.419921875
2022-07-28,4460.35693359375
2022-07-29,4372.4287109375
2022-08-01,4227.54736328125
2022-08-02,4254.52490234375
2022-08-03,4206.564453125
2022-08-04,4239.5380859375
2022-08-05,4186.580078125
2022-08-08,4215.556640625
2022-08-09,4166.59765625
2022-08-10,4229.54541015625
2022-08-11,4213.55810546875
2022-08-12,4226.5478515625
2022-08-15,4231.54345703125
2022-08-16,4242.53466796875
2022-08-17,4222.55126953125
2022-08-18,4264.51708984375
2022-08-19,4272.51025390625
2022-08-22,4213.55810546875
2022-08-23,4139.61865234375
2022-08-24,4154.60693359375
2022-08-25,4114.63916015625
2022-08-26,4017.71875
2022-08-30,4001.731689453125
2022-08-31,3955.769287109375
2022-09-01,3869.83935546875
2022-09-02,3951.7724609375
2022-09-05,3916.801025390625
2022-09-06,3941.780517578125
2022-09-07,3946.7763671875
2022-09-08,3968.75830078125
2022-09-09,3996.735595703125
2022-09-12,4090.658935546875
2022-09-13,4074.67236328125
2022-09-14,3961.764404296875
2022-09-15,3943.1201171875
2022-09-16,3894.15576171875
2022-09-20,3818.2109375
2022-09-21,3874.169921875
2022-09-22,3708.291259765625
2022-09-23,3758.255126953125
2022-09-26,3790.2314453125
2022-09-27,3754.2578125
2022-09-28,3775.242431640625
2022-09-29,3685.30810546875
2022-09-30,3704.294189453125
2022-10-03,3671.318359375
2022-10-04,3798.2255859375
2022-10-05,3793.229248046875
2022-10-06,3805.220703125
2022-10-07,3727.277587890625
2022-10-10,3693.302490234375
2022-10-11,3669.31982421875
2022-10-12,3633.345947265625
2022-10-13,3618.35693359375
2022-10-14,3638.342529296875
2022-10-17,3732.27392578125
2022-10-18,3777.240966796875
2022-10-19,3721.281982421875
2022-10-20,3707.2919921875
2022-10-21,3698.29833984375
2022-10-24,3760.253173828125
2022-10-25,3814.2138671875
2022-10-26,3860.1806640625
2022-10-27,3754.2578125
2022-10-28,3755.2568359375
2022-10-31,3651.332763671875
2022-11-01,3681.31103515625
2022-11-02,3649.334228515625
2022-11-03,3616.358642578125
2022-11-04,3770.246337890625
2022-11-07,3816.212646484375
2022-11-08,3889.1591796875
2022-11-09,3873.1708984375
2022-11-10,4014.068115234375
2022-11-11,4034.053466796875
2022-11-14,4091.01171875
2022-11-15,4117.9921875
2022-11-16,3982.09130859375
2022-11-17,3956.1103515625
2022-11-18,3921.1357421875
2022-11-21,3903.1494140625
2022-11-22,3899.15185546875
2022-11-23,3857.1826171875
2022-11-24,4033.05419921875
2022-11-25,4024.060791015625
2022-11-28,4039.049560546875
2022-11-29,3941.12158203125
2022-11-30,4042.047607421875
2022-12-01,4090.0126953125
2022-12-02,4126.9853515625
2022-12-05,4102.00390625
2022-12-06,4065.03076171875
2022-12-07,4079.020751953125
2022-12-08,4048.043212890625
2022-12-09,4077.02197265625
2022-12-12,4067.029541015625
2022-12-13,4109.998046875
2022-12-14,4103.00341796875
2022-12-15,4047.043701171875
2022-12-16,3940.1220703125
2022-12-19,3934.12646484375
2022-12-20,3886.161376953125
2022-12-21,3967.10205078125
2022-12-22,3962.10595703125
2022-12-23,3995.08203125
2022-12-28,4027.058837890625
2022-12-29,4057.036376953125
2022-12-30,4031.055419921875
2023-01-03,4088.01416015625
2023-01-04,4201.93115234375
2023-01-05,4163.95849609375
2023-01-06,4230.90966796875
2023-01-09,4221.91650390625
2023-01-10,4241.9013671875
2023-01-11,4293.8642578125
2023-01-12,4262.88623046875
2023-01-13,4276.8759765625
2023-01-16,4371.80615234375
2023-01-17,4375.8037109375
2023-01-18,4352.82080078125
2023-01-19,4289.86669921875
2023-01-20,4285.869140625
2023-01-23,4285.869140625
2023-01-24,4279.87353515625
2023-01-25,4254.89208984375
2023-01-26,4305.85498046875
2023-01-27,4301.85791015625
2023-01-30,4330.83642578125
2023-01-31,4341.82861328125
2023-02-01,4381.79931640625
2023-02-02,4518.69921875
2023-02-03,4524.6943359375
2023-02-06,4496.71533203125
2023-02-07,4466.7373046875
2023-02-08,4491.7197265625
2023-02-09,4471.7333984375
2023-02-10,4367.81005859375
2023-02-13,4428.76513671875
2023-02-14,4419.771484375
2023-02-15,4502.7109375
2023-02-16,4493.7177734375
