Date,CCEP.L
2022-12-29,5196.10791015625
2022-12-30,5196.10791015625
2023-01-03,5166.12939453125
2023-01-04,5206.10009765625
2023-01-05,5306.02490234375
2023-01-06,5306.02490234375
2023-01-09,5266.0556640625
2023-01-10,5186.115234375
2023-01-11,5176.12255859375
2023-01-12,5186.115234375
2023-01-13,5186.115234375
2023-01-16,5206.10009765625
2023-01-17,5306.02490234375
2023-01-18,5226.0849609375
2023-01-19,5196.10791015625
2023-01-20,5136.15283203125
2023-01-23,5116.16748046875
2023-01-24,5086.18994140625
2023-01-25,5076.197265625
2023-01-26,5116.16748046875
2023-01-27,5076.197265625
2023-01-30,5096.18212890625
2023-01-31,5116.16748046875
2023-02-01,5116.16748046875
2023-02-02,5136.15283203125
2023-02-03,5146.14453125
2023-02-06,5136.15283203125
2023-02-07,5116.16748046875
2023-02-08,5136.15283203125
2023-02-09,5176.12255859375
2023-02-10,5136.15283203125
2023-02-13,5196.10791015625
2023-02-14,5256.0625
2023-02-15,5256.0625
2023-02-16,5296.03271484375
2023-02-17,5256.0625
2023-02-20,5276.0478515625
2023-02-21,5106.1748046875
2023-02-22,5136.15283203125
2023-02-23,5236.07763671875
2023-02-24,5226.0849609375
2023-02-27,5296.03271484375
2023-02-28,5226.0849609375
2023-03-01,5076.197265625
2023-03-02,5226.0849609375
2023-03-03,5236.07763671875
2023-03-06,5216.0927734375
2023-03-07,5196.10791015625
2023-03-08,5206.10009765625
2023-03-09,5136.15283203125
2023-03-10,5096.18212890625
2023-03-13,5106.1748046875
2023-03-14,5266.0556640625
2023-03-15,5236.07763671875
2023-03-16,5276.0478515625
2023-03-17,5166.12939453125
2023-03-20,5196.10791015625
2023-03-21,5236.07763671875
2023-03-22,5316.017578125
2023-03-23,5236.07763671875
2023-03-24,5256.0625
2023-03-27,5296.03271484375
2023-03-28,5296.03271484375
2023-03-29,5326.0107421875
2023-03-30,5345.9951171875
2023-03-31,5435.927734375
2023-04-03,5370.97705078125
2023-04-04,5246.06982421875
2023-04-05,5370.97705078125
2023-04-06,5370.97705078125
2023-04-11,5370.97705078125
2023-04-12,5370.97705078125
2023-04-13,5370.97705078125
2023-04-14,5420.939453125
2023-04-17,5545.845703125
2023-04-18,5495.8828125
2023-04-19,5695.73291015625
2023-04-20,5695.73291015625
2023-04-21,5620.7890625
2023-04-24,5620.7890625
2023-04-25,5795.65771484375
2023-04-26,5795.65771484375
2023-04-27,5795.65771484375
2023-04-28,5795.65771484375
2023-05-02,5845.62060546875
2023-05-03,5920.5654296875
2023-05-04,5920.5654296875
2023-05-05,5970.52783203125
2023-05-09,5995.50927734375
2023-05-10,5995.50927734375
2023-05-11,5946.2099609375
2023-05-12,6096.11474609375
2023-05-15,6146.08251953125
2023-05-16,6096.11474609375
2023-05-17,6146.08251953125
2023-05-18,6196.05126953125
2023-05-19,6096.11474609375
2023-05-22,6121.0986328125
2023-05-23,5946.2099609375
2023-05-24,5896.24169921875
2023-05-25,5896.24169921875
2023-05-26,5896.24169921875
2023-05-30,5871.25830078125
2023-05-31,5771.32177734375
2023-06-01,5821.2900390625
2023-06-02,5896.24169921875
2023-06-05,5896.24169921875
2023-06-06,5846.2734375
2023-06-07,5871.25830078125
2023-06-08,5846.2734375
2023-06-09,5846.2734375
2023-06-12,5946.2099609375
2023-06-13,6046.146484375
2023-06-14,6046.146484375
2023-06-15,6071.13037109375
2023-06-16,5996.17822265625
2023-06-19,6046.146484375
2023-06-20,6021.162109375
2023-06-21,5971.19482421875
2023-06-22,5946.2099609375
2023-06-23,5996.17822265625
2023-06-26,5846.2734375
2023-06-27,5921.22607421875
2023-06-28,5921.22607421875
2023-06-29,5921.22607421875
2023-06-30,5896.24169921875
2023-07-03,5921.22607421875
2023-07-04,5871.25830078125
2023-07-05,5996.17822265625
2023-07-06,5996.17822265625
2023-07-07,5946.2099609375
2023-07-10,5871.25830078125
2023-07-11,5771.32177734375
2023-07-12,5821.2900390625
2023-07-13,5771.32177734375
2023-07-14,5846.2734375
2023-07-17,5846.2734375
2023-07-18,5771.32177734375
2023-07-19,5746.33740234375
2023-07-20,5771.32177734375
2023-07-21,5871.25830078125
2023-07-24,5821.2900390625
2023-07-25,5871.25830078125
2023-07-26,5846.2734375
2023-07-27,5871.25830078125
2023-07-28,5821.2900390625
2023-07-31,5746.33740234375
2023-08-01,5746.33740234375
2023-08-02,6021.162109375
2023-08-03,5871.25830078125
2023-08-04,5821.2900390625
2023-08-07,5821.2900390625
2023-08-08,5921.22607421875
2023-08-09,5896.24169921875
2023-08-10,5871.25830078125
2023-08-11,5821.2900390625
2023-08-14,5821.2900390625
2023-08-15,5821.2900390625
2023-08-16,5821.2900390625
2023-08-17,5746.33740234375
2023-08-18,5746.33740234375
2023-08-21,5721.353515625
2023-08-22,5721.353515625
2023-08-23,5796.30517578125
2023-08-24,5871.25830078125
2023-08-25,5871.25830078125
2023-08-29,5746.33740234375
2023-08-30,5896.24169921875
2023-08-31,5946.2099609375
2023-09-01,5846.2734375
2023-09-04,5821.2900390625
2023-09-05,5771.32177734375
2023-09-06,5771.32177734375
2023-09-07,5896.24169921875
2023-09-08,5771.32177734375
2023-09-11,5771.32177734375
2023-09-12,5771.32177734375
2023-09-13,5746.33740234375
2023-09-14,5846.2734375
2023-09-15,5871.25830078125
2023-09-18,5871.25830078125
2023-09-19,5871.25830078125
2023-09-20,5896.24169921875
2023-09-21,5996.17822265625
2023-09-22,5971.19482421875
2023-09-25,5996.17822265625
2023-09-26,5896.24169921875
2023-09-27,5971.19482421875
2023-09-28,5946.2099609375
2023-09-29,5946.2099609375
2023-10-02,5846.2734375
2023-10-03,5746.33740234375
2023-10-04,5711.35986328125
2023-10-05,5696.369140625
2023-10-06,5396.56005859375
2023-10-09,5496.49658203125
2023-10-10,5546.46484375
2023-10-11,5446.5283203125
2023-10-12,5496.49658203125
2023-10-13,5446.5283203125
2023-10-16,5546.46484375
2023-10-17,5521.48095703125
2023-10-18,5546.46484375
2023-10-19,5496.49658203125
2023-10-20,5471.5126953125
2023-10-23,5346.59228515625
2023-10-24,5496.49658203125
2023-10-25,5496.49658203125
2023-10-26,5521.48095703125
2023-10-27,5521.48095703125
2023-10-30,5546.46484375
2023-10-31,5546.46484375
2023-11-01,5546.46484375
2023-11-02,5546.46484375
2023-11-03,5696.369140625
2023-11-06,5621.4169921875
2023-11-07,5696.369140625
2023-11-08,5696.369140625
2023-11-09,5671.38525390625
2023-11-10,5696.369140625
2023-11-13,5696.369140625
2023-11-14,5621.4169921875
2023-11-15,5696.369140625
2023-11-16,5497.625
2023-11-17,5497.625
2023-11-20,5547.60400390625
2023-11-21,5547.60400390625
2023-11-22,5597.58203125
2023-11-23,5622.5712890625
2023-11-24,5647.560546875
2023-11-27,5597.58203125
2023-11-28,5397.66845703125
2023-11-29,5497.625
2023-11-30,5497.625
2023-12-01,5497.625
2023-12-04,5647.560546875
2023-12-05,5697.5390625
2023-12-06,5797.4951171875
2023-12-07,5947.4306640625
2023-12-08,5947.4306640625
2023-12-11,5922.44189453125
2023-12-12,5922.44189453125
2023-12-13,5972.42041015625
2023-12-14,5947.4306640625
2023-12-15,5847.47412109375
2023-12-18,5922.44189453125
2023-12-19,5922.44189453125
2023-12-20,5972.42041015625
2023-12-21,5947.4306640625
2023-12-22,5947.4306640625
2023-12-27,5972.42041015625
2023-12-28,6022.39794921875
2023-12-29,5947.4306640625
2024-01-02,6097.36669921875
2024-01-03,6097.36669921875
2024-01-04,6047.3876953125
2024-01-05,5947.4306640625
2024-01-08,5997.40966796875
2024-01-09,5997.40966796875
2024-01-10,5972.42041015625
2024-01-11,5947.4306640625
2024-01-12,6097.36669921875
2024-01-15,6072.376953125
2024-01-16,6222.31201171875
2024-01-17,6197.3232421875
2024-01-18,6147.3447265625
2024-01-19,6197.3232421875
2024-01-22,6147.3447265625
2024-01-23,6122.35498046875
2024-01-24,6172.333984375
2024-01-25,6197.3232421875
2024-01-26,6297.27978515625
2024-01-29,6372.24755859375
2024-01-30,6372.24755859375
2024-01-31,6422.22607421875
2024-02-01,6397.23681640625
2024-02-02,6422.22607421875
2024-02-05,6397.23681640625
2024-02-06,6397.23681640625
2024-02-07,6247.30126953125
2024-02-08,6297.27978515625
2024-02-09,6172.333984375
2024-02-12,6247.30126953125
2024-02-13,6197.3232421875
2024-02-14,6197.3232421875
2024-02-15,6197.3232421875
2024-02-16,6197.3232421875
2024-02-19,6297.27978515625
2024-02-20,6322.26953125
2024-02-21,6297.27978515625
2024-02-22,6297.27978515625
2024-02-23,6247.30126953125
2024-02-26,6472.2041015625
2024-02-27,6497.193359375
2024-02-28,6397.23681640625
2024-02-29,6347.2578125
2024-03-01,6347.2578125
2024-03-04,6347.2578125
2024-03-05,6397.23681640625
2024-03-06,6397.23681640625
2024-03-07,6447.21484375
2024-03-08,6497.193359375
2024-03-11,6597.150390625
2024-03-12,6597.150390625
2024-03-13,6697.10693359375
2024-03-14,6572.16064453125
2024-03-15,6497.193359375
2024-03-18,6597.150390625
2024-03-19,6547.171875
2024-03-20,6497.193359375
2024-03-21,6597.150390625
2024-03-22,6522.1826171875
2024-03-25,6547.171875
2024-03-26,6697.10693359375
2024-03-27,6647.12890625
2024-03-28,6597.150390625
2024-04-02,6467.20654296875
2024-04-03,6417.22802734375
2024-04-04,6387.24072265625
2024-04-05,6377.24560546875
2024-04-08,6407.232421875
2024-04-09,6287.2841796875
2024-04-10,6267.29248046875
2024-04-11,6277.28857421875
2024-04-12,6377.24560546875
2024-04-15,6317.271484375
2024-04-16,6277.28857421875
2024-04-17,6217.314453125
2024-04-18,6217.314453125
2024-04-19,6297.27978515625
2024-04-22,6437.21923828125
2024-04-23,6457.2109375
2024-04-24,6517.1845703125
2024-04-25,6597.150390625
2024-04-26,6737.08984375
2024-04-29,6657.1240234375
2024-04-30,6697.10693359375
2024-05-01,6717.0986328125
2024-05-02,6717.0986328125
2024-05-03,6797.0634765625
2024-05-07,6717.0986328125
2024-05-08,6817.05517578125
2024-05-09,6797.80126953125
2024-05-10,6817.794921875
2024-05-13,6897.76904296875
2024-05-14,6857.78173828125
2024-05-15,6897.76904296875
2024-05-16,6937.755859375
2024-05-17,6837.78857421875
2024-05-20,6837.78857421875
2024-05-21,6817.794921875
2024-05-22,6737.82080078125
2024-05-23,6797.80126953125
2024-05-24,6797.80126953125
2024-05-28,6637.85302734375
2024-05-29,6557.87890625
2024-05-30,6617.85986328125
2024-05-31,6677.84033203125
2024-06-03,6817.794921875
2024-06-04,6777.8076171875
2024-06-05,6817.794921875
2024-06-06,6877.775390625
2024-06-07,6897.76904296875
2024-06-10,6877.775390625
2024-06-11,6797.80126953125
2024-06-12,6877.775390625
2024-06-13,6877.775390625
2024-06-14,6937.755859375
2024-06-17,6897.76904296875
2024-06-18,6777.8076171875
2024-06-19,6897.76904296875
2024-06-20,6877.775390625
2024-06-21,6957.74951171875
2024-06-24,7037.7236328125
2024-06-25,6967.74658203125
2024-06-26,7077.7109375
2024-06-27,6937.755859375
2024-06-28,6817.794921875
2024-07-01,6787.80419921875
2024-07-02,6817.794921875
2024-07-03,6797.80126953125
2024-07-04,6887.7724609375
2024-07-05,6747.8173828125
2024-07-08,6827.7919921875
2024-07-09,6717.8271484375
2024-07-10,6677.84033203125
2024-07-11,6797.80126953125
2024-07-12,6877.775390625
2024-07-15,6757.814453125
2024-07-16,6737.82080078125
2024-07-17,6837.78857421875
2024-07-18,6797.80126953125
2024-07-19,6717.8271484375
2024-07-22,6757.814453125
2024-07-23,6737.82080078125
2024-07-24,6657.8466796875
2024-07-25,6757.814453125
2024-07-26,6697.83349609375
2024-07-29,6817.794921875
2024-07-30,6817.794921875
2024-07-31,6747.8173828125
2024-08-01,6857.78173828125
2024-08-02,6777.8076171875
2024-08-05,6637.85302734375
2024-08-06,6757.814453125
2024-08-07,6797.80126953125
2024-08-08,6747.8173828125
2024-08-09,6677.84033203125
2024-08-12,6677.84033203125
2024-08-13,6897.76904296875
2024-08-14,6797.80126953125
2024-08-15,6997.73681640625
2024-08-16,6957.74951171875
2024-08-19,6967.74658203125
2024-08-20,6957.74951171875
2024-08-21,6977.7431640625
2024-08-22,7077.7109375
2024-08-23,7017.72998046875
2024-08-27,7127.69482421875
2024-08-28,7237.6591796875
2024-08-29,7197.671875
2024-08-30,7237.6591796875
2024-09-02,7017.72998046875
2024-09-03,7157.68505859375
2024-09-04,7147.6884765625
2024-09-05,7337.62646484375
2024-09-06,7277.64599609375
2024-09-09,7287.64306640625
2024-09-10,7297.6396484375
2024-09-11,7117.69775390625
2024-09-12,7257.65234375
2024-09-13,7327.6298828125
2024-09-16,7337.62646484375
2024-09-17,7407.60400390625
2024-09-18,7327.6298828125
2024-09-19,7277.64599609375
2024-09-20,7237.6591796875
2024-09-23,7267.6494140625
2024-09-24,7177.67822265625
2024-09-25,7097.7041015625
2024-09-26,7057.71728515625
2024-09-27,7157.68505859375
2024-09-30,7057.71728515625
2024-10-01,6977.7431640625
2024-10-02,6997.73681640625
2024-10-03,6937.755859375
2024-10-04,7057.71728515625
2024-10-07,7037.7236328125
2024-10-08,6947.7529296875
2024-10-09,7137.69140625
2024-10-10,7137.69140625
2024-10-11,7117.69775390625
2024-10-14,7287.64306640625
2024-10-15,7297.6396484375
2024-10-16,7077.7109375
2024-10-17,7047.720703125
2024-10-18,7277.64599609375
2024-10-21,5988.0634765625
2024-10-22,5958.07275390625
2024-10-23,6197.99560546875
2024-10-24,6078.03369140625
2024-10-25,6158.00830078125
2024-10-28,6098.02734375
2024-10-29,5958.07275390625
2024-10-30,5948.076171875
2024-10-31,6118.02099609375
2024-11-01,6118.02099609375
2024-11-04,5998.06005859375
2024-11-05,6098.02734375
2024-11-06,6237.982421875
2024-11-07,6078.03369140625
2024-11-08,6158.00830078125
2024-11-11,6158.00830078125
2024-11-12,6058.04052734375
2024-11-13,6098.02734375
2024-11-14,6139.25244140625
2024-11-15,6099.25732421875
2024-11-18,6039.2646484375
2024-11-19,6039.2646484375
2024-11-20,6039.2646484375
2024-11-21,6159.25048828125
2024-11-22,6299.2333984375
2024-11-25,6279.23583984375
2024-11-26,6199.24560546875
2024-11-27,6199.24560546875
2024-11-28,6359.22607421875
2024-11-29,6239.24072265625
2024-12-02,6139.25244140625
2024-12-03,6219.2431640625
2024-12-04,6159.25048828125
2024-12-05,6139.25244140625
2024-12-06,6159.25048828125
2024-12-09,6199.24560546875
2024-12-10,6239.24072265625
2024-12-11,6259.23828125
2024-12-12,6219.2431640625
2024-12-13,6299.2333984375
2024-12-16,6259.23828125
2024-12-17,6139.25244140625
2024-12-18,6079.259765625
2024-12-19,6019.26708984375
2024-12-20,6039.2646484375
2024-12-23,6019.26708984375
2024-12-24,6079.259765625
2024-12-27,6139.25244140625
2024-12-30,6179.248046875
2024-12-31,6299.2333984375
2025-01-02,6339.228515625
2025-01-03,6219.2431640625
2025-01-06,6139.25244140625
2025-01-07,6159.25048828125
2025-01-08,6159.25048828125
2025-01-09,6239.24072265625
2025-01-10,6119.2548828125
2025-01-13,6099.25732421875
2025-01-14,6159.25048828125
2025-01-15,6199.24560546875
2025-01-16,6219.2431640625
2025-01-17,6379.2236328125
2025-01-20,6399.22119140625
2025-01-21,6339.228515625
2025-01-22,6319.23095703125
2025-01-23,6239.24072265625
2025-01-24,6179.248046875
2025-01-27,6219.2431640625
2025-01-28,6299.2333984375
2025-01-29,6299.2333984375
2025-01-30,6379.2236328125
2025-01-31,6399.22119140625
2025-02-03,6279.23583984375
2025-02-04,6279.23583984375
2025-02-05,6299.2333984375
2025-02-06,6499.208984375
2025-02-07,6499.208984375
2025-02-10,6519.20654296875
2025-02-11,6559.20166015625
2025-02-12,6539.2041015625
2025-02-13,6579.19921875
2025-02-14,6699.1845703125
2025-02-17,6819.169921875
2025-02-18,6839.16748046875
2025-02-19,6879.16259765625
2025-02-20,6859.1650390625
2025-02-21,6919.15771484375
2025-02-24,6919.15771484375
2025-02-25,6959.15283203125
2025-02-26,6839.16748046875
2025-02-27,6819.169921875
2025-02-28,6819.169921875
2025-03-03,6879.16259765625
2025-03-04,6859.1650390625
2025-03-05,6479.21142578125
2025-03-06,6579.19921875
2025-03-07,6159.25048828125
2025-03-10,6339.228515625
2025-03-11,6379.2236328125
2025-03-12,6379.2236328125
2025-03-13,6379.2236328125
2025-03-14,6419.21875
2025-03-17,6539.2041015625
2025-03-18,6599.19677734375
2025-03-19,6599.19677734375
2025-03-20,6639.19189453125
2025-03-21,6699.1845703125
2025-03-24,6539.2041015625
2025-03-25,6479.21142578125
2025-03-26,6559.20166015625
2025-03-27,6619.1943359375
2025-03-28,6739.1796875
2025-03-31,6739.1796875
2025-04-01,6709.18310546875
2025-04-02,6739.1796875
2025-04-03,6949.154296875
2025-04-04,6729.1806640625
2025-04-07,6509.20751953125
2025-04-08,6619.1943359375
2025-04-09,6399.22119140625
2025-04-10,6589.19775390625
2025-04-11,6599.19677734375
2025-04-14,6699.1845703125
2025-04-15,6709.18310546875
2025-04-16,6809.1708984375
2025-04-17,6769.17578125
2025-04-22,6799.17236328125
2025-04-23,6689.185546875
2025-04-24,6679.18701171875
2025-04-25,6579.19921875
2025-04-28,6569.2001953125
2025-04-29,6569.2001953125
2025-04-30,6729.1806640625
2025-05-01,6739.1796875
2025-05-02,6799.17236328125
2025-05-06,6779.1748046875
2025-05-07,6789.17333984375
2025-05-08,6809.1708984375
2025-05-09,6749.17822265625
2025-05-12,6629.19287109375
2025-05-13,6609.1953125
2025-05-14,6489.2099609375
2025-05-15,6530.0
2025-05-16,6620.0
2025-05-19,6640.0
2025-05-20,6600.0
2025-05-21,6630.0
2025-05-22,6590.0
2025-05-23,6600.0
2025-05-27,6620.0
2025-05-28,6620.0
2025-05-29,6650.0
2025-05-30,6810.0
2025-06-02,6710.0
2025-06-03,6700.0
2025-06-04,6730.0
2025-06-05,6770.0
2025-06-06,6860.0
2025-06-09,6840.0
2025-06-10,6840.0
2025-06-11,6860.0
2025-06-12,6850.0
2025-06-13,6880.0
2025-06-16,6870.0
2025-06-17,6850.0
2025-06-18,6930.0
2025-06-19,6840.0
2025-06-20,6910.0
2025-06-23,6890.0
2025-06-24,6840.0
2025-06-25,6710.0
2025-06-26,6710.0
2025-06-27,6640.0
2025-06-30,6710.0
2025-07-01,6840.0
2025-07-02,6860.0
2025-07-03,6990.0
2025-07-04,7130.0
2025-07-07,7120.0
2025-07-08,7010.0
2025-07-09,7020.0
2025-07-10,7030.0
2025-07-11,7050.0
2025-07-14,7150.0
2025-07-15,7020.0
2025-07-16,7010.0
2025-07-17,7120.0
2025-07-18,7240.0
2025-07-21,7230.0
2025-07-22,7310.0
2025-07-23,7330.0
2025-07-24,7410.0
2025-07-25,7420.0
2025-07-28,7330.0
2025-07-29,7420.0
2025-07-30,7530.0
2025-07-31,7450.0
2025-08-01,7360.0
2025-08-04,7350.0
2025-08-05,7390.0
2025-08-06,6710.0
2025-08-07,6870.0
2025-08-08,7030.0
2025-08-11,7050.0
2025-08-12,6920.0
2025-08-13,6780.0
2025-08-14,6740.0
2025-08-15,6730.0
2025-08-18,6690.0
2025-08-19,6640.0
2025-08-20,6840.0
2025-08-21,6830.0
2025-08-22,6710.0
