Date,CAPLIPOINT.NS
2017-07-31,655.6245727539062
2017-08-01,656.2022094726562
2017-08-02,699.5316772460938
2017-08-03,704.6349487304688
2017-08-04,706.03125
2017-08-07,730.3919067382812
2017-08-08,700.7835693359375
2017-08-09,675.0265502929688
2017-08-10,633.4299926757812
2017-08-11,653.3135375976562
2017-08-14,662.9422607421875
2017-08-16,659.042724609375
2017-08-17,645.5623168945312
2017-08-18,649.7509765625
2017-08-21,635.3557739257812
2017-08-22,619.420166015625
2017-08-23,617.4462890625
2017-08-24,640.0738525390625
2017-08-28,643.9254150390625
2017-08-29,628.5675048828125
2017-08-30,626.1603393554688
2017-08-31,626.9305419921875
2017-09-01,627.3157348632812
2017-09-04,623.993896484375
2017-09-05,625.3900756835938
2017-09-06,618.3609619140625
2017-09-07,623.7174682617188
2017-09-08,618.4574584960938
2017-09-11,619.8087158203125
2017-09-12,625.7925415039062
2017-09-13,661.5025634765625
2017-09-14,683.7005615234375
2017-09-15,666.95556640625
2017-09-18,682.3010864257812
2017-09-19,701.74853515625
2017-09-20,699.7701416015625
2017-09-21,682.0116577148438
2017-09-22,658.1246948242188
2017-09-25,628.4465942382812
2017-09-26,672.6016845703125
2017-09-27,664.494384765625
2017-09-28,661.5025634765625
2017-09-29,666.714111328125
2017-10-03,672.31201171875
2017-10-04,684.6173706054688
2017-10-05,689.4913330078125
2017-10-06,685.2448120117188
2017-10-09,686.83740234375
2017-10-10,684.8587036132812
2017-10-11,672.1190795898438
2017-10-12,686.1617431640625
2017-10-13,677.716552734375
2017-10-16,675.8829956054688
2017-10-17,673.566650390625
2017-10-18,669.8026123046875
2017-10-19,675.3040161132812
2017-10-23,670.140380859375
2017-10-24,664.6875
2017-10-25,675.1591796875
2017-10-26,660.2960205078125
2017-10-27,649.1488037109375
2017-10-30,654.4088745117188
2017-10-31,647.6528930664062
2017-11-01,640.6073608398438
2017-11-02,656.580322265625
2017-11-03,659.1862182617188
2017-11-06,658.9931030273438
2017-11-07,657.7867431640625
2017-11-08,658.9931030273438
2017-11-09,651.7546997070312
2017-11-10,653.2988891601562
2017-11-13,630.4251708984375
2017-11-14,643.9370727539062
2017-11-15,640.0765380859375
2017-11-16,644.419677734375
2017-11-17,650.2587280273438
2017-11-20,645.9155883789062
2017-11-21,637.8085327148438
2017-11-22,631.6798706054688
2017-11-23,628.3500366210938
2017-11-24,615.562255859375
2017-11-27,611.2671508789062
2017-11-28,608.9027099609375
2017-11-29,615.1760864257812
2017-11-30,626.2269287109375
2017-12-01,631.7280883789062
2017-12-04,632.4520263671875
2017-12-05,639.0631713867188
2017-12-06,638.435791015625
2017-12-07,638.3875732421875
2017-12-08,633.6102294921875
2017-12-11,625.7925415039062
2017-12-12,619.4226684570312
2017-12-13,612.9081420898438
2017-12-14,616.6720581054688
2017-12-15,615.9963989257812
2017-12-18,610.9295654296875
2017-12-19,612.3772583007812
2017-12-20,614.9830932617188
2017-12-21,612.28076171875
2017-12-22,615.9963989257812
2017-12-26,610.591796875
2017-12-27,612.0393676757812
2017-12-28,610.8330078125
2017-12-29,609.4334716796875
2018-01-01,611.8945922851562
2018-01-02,609.9161987304688
2018-01-03,610.3504028320312
2018-01-04,653.3472290039062
2018-01-05,646.687744140625
2018-01-08,646.6394653320312
2018-01-09,633.4652709960938
2018-01-10,637.5671997070312
2018-01-11,634.5270385742188
2018-01-12,639.7869262695312
2018-01-15,641.7655639648438
2018-01-16,629.0256958007812
2018-01-17,613.9697265625
2018-01-18,605.5730590820312
2018-01-19,599.396240234375
2018-01-22,600.0717163085938
2018-01-23,600.6026000976562
2018-01-24,592.5436401367188
2018-01-25,625.8408203125
2018-01-29,613.7766723632812
2018-01-30,599.8787231445312
2018-01-31,569.2838134765625
2018-02-01,551.8633422851562
2018-02-02,568.6566772460938
2018-02-05,559.5361328125
2018-02-06,538.9306030273438
2018-02-07,569.5735473632812
2018-02-08,597.3211059570312
2018-02-09,582.2168579101562
2018-02-12,594.232666015625
2018-02-14,634.7683715820312
2018-02-15,637.9049072265625
2018-02-16,626.419921875
2018-02-19,602.62939453125
2018-02-20,587.5250854492188
2018-02-21,579.4178466796875
2018-02-22,566.0026245117188
2018-02-23,591.3373413085938
2018-02-26,585.4982299804688
2018-02-27,579.900390625
2018-02-28,568.2705688476562
2018-03-01,565.1339111328125
2018-03-05,597.5624389648438
2018-03-06,599.589111328125
2018-03-07,580.23828125
2018-03-08,578.5010375976562
2018-03-09,585.3052368164062
2018-03-12,577.3911743164062
2018-03-13,579.1766967773438
2018-03-14,579.6591186523438
2018-03-15,585.2569580078125
2018-03-16,573.9166870117188
2018-03-19,553.4558715820312
2018-03-20,551.8633422851562
2018-03-21,548.6300659179688
2018-03-22,549.4506225585938
2018-03-23,538.0618896484375
2018-03-26,520.9308471679688
2018-03-27,556.3994750976562
2018-03-28,549.69189453125
2018-04-02,568.463623046875
2018-04-03,569.5735473632812
2018-04-04,579.4661254882812
2018-04-05,583.8092041015625
2018-04-06,583.7609252929688
2018-04-09,584.1470336914062
2018-04-10,583.4714965820312
2018-04-11,561.56298828125
2018-04-12,574.83349609375
2018-04-13,576.3294067382812
2018-04-16,571.2625122070312
2018-04-17,579.1282958984375
2018-04-18,577.5359497070312
2018-04-19,572.85498046875
2018-04-20,573.9166870117188
2018-04-23,579.1282958984375
2018-04-24,579.4661254882812
2018-04-25,577.1017456054688
2018-04-26,585.5947265625
2018-04-27,577.7772827148438
2018-04-30,578.21142578125
2018-05-02,581.2999267578125
2018-05-03,572.85498046875
2018-05-04,570.2008666992188
2018-05-07,574.3027954101562
2018-05-08,561.6594848632812
2018-05-09,564.8444213867188
2018-05-10,557.6058959960938
2018-05-11,559.7774658203125
2018-05-14,562.4798583984375
2018-05-15,557.991943359375
2018-05-16,554.5656127929688
2018-05-17,561.2251586914062
2018-05-18,560.6460571289062
2018-05-21,555.0965576171875
2018-05-22,552.2010498046875
2018-05-23,553.9866943359375
2018-05-24,549.40234375
2018-05-25,572.4688720703125
2018-05-28,574.4957275390625
2018-05-29,518.6627807617188
2018-05-30,485.4621276855469
2018-05-31,483.91796875
2018-06-01,414.52484130859375
2018-06-04,386.439453125
2018-06-05,348.12371826171875
2018-06-06,382.9166564941406
2018-06-07,421.18426513671875
2018-06-08,463.2640686035156
2018-06-11,467.9449768066406
2018-06-12,457.955810546875
2018-06-13,447.7736511230469
2018-06-14,460.0791320800781
2018-06-15,451.68243408203125
2018-06-18,445.31256103515625
2018-06-19,423.8383483886719
2018-06-20,437.68804931640625
2018-06-21,421.7633056640625
2018-06-22,427.650634765625
2018-06-25,418.3853759765625
2018-06-26,412.59454345703125
2018-06-27,405.5973205566406
2018-06-28,407.3345947265625
2018-06-29,413.1736755371094
2018-07-02,404.4875183105469
2018-07-03,395.5599670410156
2018-07-04,384.6057434082031
2018-07-05,386.19818115234375
2018-07-06,386.7772521972656
2018-07-09,399.99957275390625
2018-07-10,391.79595947265625
2018-07-11,388.0801086425781
2018-07-12,385.0400085449219
2018-07-13,385.1365661621094
2018-07-16,377.4637451171875
2018-07-17,378.7183532714844
2018-07-18,366.3164367675781
2018-07-19,373.2171630859375
2018-07-20,375.7264099121094
2018-07-23,385.2330322265625
2018-07-24,404.4875183105469
2018-07-25,424.70703125
2018-07-26,420.2191467285156
2018-07-27,414.4283142089844
2018-07-30,417.5167541503906
2018-07-31,438.3636169433594
2018-08-01,434.744384765625
2018-08-02,434.8409423828125
2018-08-03,455.73602294921875
2018-08-06,437.54327392578125
2018-08-07,393.82269287109375
2018-08-08,385.42608642578125
2018-08-09,387.2597961425781
2018-08-10,384.75048828125
2018-08-13,381.6137390136719
2018-08-14,390.1551818847656
2018-08-16,390.7342834472656
2018-08-17,385.3778076171875
2018-08-20,384.9435119628906
2018-08-21,387.98370361328125
2018-08-23,391.02386474609375
2018-08-24,391.74761962890625
2018-08-27,428.0366516113281
2018-08-28,421.9081115722656
2018-08-29,425.86517333984375
2018-08-30,422.8732604980469
2018-08-31,422.5354309082031
2018-09-03,434.88916015625
2018-09-04,442.2241516113281
2018-09-05,480.00909423828125
2018-09-06,480.73297119140625
2018-09-07,497.86407470703125
2018-09-10,506.5503234863281
2018-09-11,507.1776428222656
2018-09-12,490.3360900878906
2018-09-14,491.44598388671875
2018-09-17,487.6820373535156
2018-09-18,479.05810546875
2018-09-19,463.6515197753906
2018-09-21,448.002685546875
2018-09-24,420.1448059082031
2018-09-25,414.2825927734375
2018-09-26,421.5498046875
2018-09-27,409.8737487792969
2018-09-28,398.1977233886719
2018-10-01,414.2825927734375
2018-10-03,440.3478088378906
2018-10-04,422.0343322753906
2018-10-05,405.31964111328125
2018-10-08,396.35662841796875
2018-10-09,397.6647033691406
2018-10-10,409.9222106933594
2018-10-11,400.2325439453125
2018-10-12,412.8775939941406
2018-10-15,410.4067077636719
2018-10-16,421.9858703613281
2018-10-17,413.2166748046875
2018-10-19,395.4361877441406
2018-10-22,399.02130126953125
2018-10-23,388.4111022949219
2018-10-24,379.9325866699219
2018-10-25,386.1824951171875
2018-10-26,384.0022888183594
2018-10-29,386.5700988769531
2018-10-30,392.0931701660156
2018-10-31,405.3680419921875
2018-11-01,442.7218017578125
2018-11-02,420.91998291015625
2018-11-05,397.4225158691406
2018-11-06,400.4263610839844
2018-11-07,418.64288330078125
2018-11-09,425.03814697265625
2018-11-12,427.7997131347656
2018-11-13,423.24554443359375
2018-11-14,415.1546630859375
2018-11-15,417.0441589355469
2018-11-16,410.6004943847656
2018-11-19,411.18194580078125
2018-11-20,397.3740539550781
2018-11-21,400.6685485839844
2018-11-22,395.6298828125
2018-11-26,388.2173156738281
2018-11-27,392.2385559082031
2018-11-28,392.8199157714844
2018-11-29,390.930419921875
2018-11-30,388.2657775878906
2018-12-03,394.1280212402344
2018-12-04,386.5216064453125
2018-12-05,386.32781982421875
2018-12-06,384.5836486816406
2018-12-07,385.697998046875
2018-12-10,375.86297607421875
2018-12-11,376.6866149902344
2018-12-12,386.2793884277344
2018-12-13,385.06817626953125
2018-12-14,381.2891845703125
2018-12-17,379.0120849609375
2018-12-18,375.6207580566406
2018-12-19,379.6419372558594
2018-12-20,373.14984130859375
2018-12-21,372.3262023925781
2018-12-24,370.9212341308594
2018-12-26,368.4988098144531
2018-12-27,373.29522705078125
2018-12-28,370.0976257324219
2018-12-31,370.14605712890625
2019-01-01,370.8243103027344
2019-01-02,370.872802734375
2019-01-03,370.049072265625
2019-01-04,368.40191650390625
2019-01-07,369.0802001953125
2019-01-08,371.0665588378906
2019-01-09,372.1324157714844
2019-01-10,368.595703125
2019-01-11,401.6375427246094
2019-01-14,391.9478454589844
2019-01-15,399.5543212890625
2019-01-16,409.3893127441406
2019-01-17,410.3582458496094
2019-01-18,386.5700988769531
2019-01-21,376.92877197265625
2019-01-22,375.1846923828125
2019-01-23,372.85906982421875
2019-01-24,369.3708801269531
2019-01-25,346.40631103515625
2019-01-28,336.1836853027344
2019-01-29,311.2812194824219
2019-01-30,325.8642272949219
2019-01-31,351.8809814453125
2019-02-01,335.1178283691406
2019-02-04,332.84075927734375
2019-02-05,329.5462646484375
2019-02-06,338.89678955078125
2019-02-07,351.0573425292969
2019-02-08,343.83856201171875
2019-02-11,339.81732177734375
2019-02-12,324.8952331542969
2019-02-14,318.69378662109375
2019-02-15,315.1570129394531
2019-02-18,318.3062438964844
2019-02-19,314.7210388183594
2019-02-20,321.0677795410156
2019-02-21,330.4667663574219
2019-02-22,344.32305908203125
2019-02-25,376.6866149902344
2019-02-26,366.2701721191406
2019-02-27,376.88037109375
2019-02-28,377.8977966308594
2019-03-01,378.285400390625
2019-03-05,394.515625
2019-03-06,393.4013366699219
2019-03-07,399.4089660644531
2019-03-08,394.3218688964844
2019-03-11,389.1863098144531
2019-03-12,395.3392333984375
2019-03-13,416.2690124511719
2019-03-14,411.7148132324219
2019-03-15,411.8117370605469
2019-03-18,397.9554443359375
2019-03-19,391.9478454589844
2019-03-20,390.30059814453125
2019-03-22,393.9342346191406
2019-03-25,393.4981994628906
2019-03-26,389.2347412109375
2019-03-27,392.1416320800781
2019-03-28,388.314208984375
2019-04-01,391.4149475097656
2019-04-02,388.4595642089844
2019-04-03,388.3626708984375
2019-04-04,384.24456787109375
2019-04-05,375.6207580566406
2019-04-08,374.4095153808594
2019-04-09,369.5162048339844
2019-04-10,367.9173889160156
2019-04-11,379.157470703125
2019-04-12,382.2581787109375
2019-04-15,379.8841247558594
2019-04-16,378.86676025390625
2019-04-18,373.3921203613281
2019-04-22,372.0355529785156
2019-04-23,365.7373046875
2019-04-24,368.7410583496094
2019-04-25,364.3807067871094
2019-04-26,359.53582763671875
2019-04-30,351.59027099609375
2019-05-02,343.3055725097656
2019-05-03,339.6235046386719
2019-05-06,334.10040283203125
2019-05-07,324.21697998046875
2019-05-08,324.9437255859375
2019-05-09,323.8293762207031
2019-05-10,324.701416015625
2019-05-13,320.8739929199219
2019-05-14,313.8974304199219
2019-05-15,316.3199157714844
2019-05-16,324.5561218261719
2019-05-17,349.1194152832031
2019-05-20,361.3284606933594
2019-05-21,353.0437316894531
2019-05-22,385.3104248046875
2019-05-23,370.72747802734375
2019-05-24,385.3588562011719
2019-05-27,415.6391296386719
2019-05-28,406.8215026855469
2019-05-29,404.0115051269531
2019-05-30,400.5716857910156
2019-05-31,391.12420654296875
2019-06-03,417.43170166015625
2019-06-04,433.6134338378906
2019-06-06,440.4931945800781
2019-06-07,423.7784729003906
2019-06-10,417.43170166015625
2019-06-11,410.6489562988281
2019-06-12,403.4301452636719
2019-06-13,421.2591552734375
2019-06-14,411.2303771972656
2019-06-17,397.6163330078125
2019-06-18,389.1863098144531
2019-06-19,391.46337890625
