Date,DALBHARAT.NS
2022-09-16,1664.1790771484375
2022-09-19,1644.4512939453125
2022-09-20,1694.4609375
2022-09-21,1656.189453125
2022-09-22,1629.063720703125
2022-09-23,1558.5865478515625
2022-09-26,1524.7535400390625
2022-09-27,1506.1109619140625
2022-09-28,1502.263916015625
2022-09-29,1529.142822265625
2022-09-30,1576.2427978515625
2022-10-03,1532.59521484375
2022-10-04,1574.2205810546875
2022-10-06,1549.2652587890625
2022-10-07,1503.5955810546875
2022-10-10,1511.585205078125
2022-10-11,1469.8612060546875
2022-10-12,1501.425537109375
2022-10-13,1485.8900146484375
2022-10-14,1482.980224609375
2022-10-17,1488.5531005859375
2022-10-18,1490.13134765625
2022-10-19,1497.38134765625
2022-10-20,1502.9052734375
2022-10-21,1507.78759765625
2022-10-24,1499.995361328125
2022-10-25,1511.338623046875
2022-10-27,1560.756591796875
2022-10-28,1511.683837890625
2022-10-31,1579.152587890625
2022-11-01,1583.7393798828125
2022-11-02,1573.3822021484375
2022-11-03,1631.1844482421875
2022-11-04,1718.775390625
2022-11-07,1743.33642578125
2022-11-09,1711.7227783203125
2022-11-10,1662.6357421875
2022-11-11,1648.991943359375
2022-11-14,1671.632568359375
2022-11-15,1660.6090087890625
2022-11-16,1688.4891357421875
2022-11-17,1694.272705078125
2022-11-18,1659.867431640625
2022-11-21,1655.9620361328125
2022-11-22,1693.6795654296875
2022-11-23,1715.084228515625
2022-11-24,1719.5826416015625
2022-11-25,1722.400390625
2022-11-28,1739.7513427734375
2022-11-29,1746.22705078125
2022-11-30,1800.0596923828125
2022-12-01,1879.647216796875
2022-12-02,1914.744873046875
2022-12-05,1864.125244140625
2022-12-06,1845.0440673828125
2022-12-07,1828.1378173828125
2022-12-08,1832.141845703125
2022-12-09,1826.506591796875
2022-12-12,1884.689453125
2022-12-13,1835.00927734375
2022-12-14,1869.2662353515625
2022-12-15,1863.97705078125
2022-12-16,1828.582763671875
2022-12-19,1860.368408203125
2022-12-20,1836.9864501953125
2022-12-21,1831.3017578125
2022-12-22,1836.9864501953125
2022-12-23,1750.428955078125
2022-12-26,1791.508056640625
2022-12-27,1841.9791259765625
2022-12-28,1833.0810546875
2022-12-29,1834.4158935546875
2022-12-30,1841.6826171875
2023-01-02,1866.30029296875
2023-01-03,1850.926513671875
2023-01-04,1827.1492919921875
2023-01-05,1853.8927001953125
2023-01-06,1854.189208984375
2023-01-09,1863.3343505859375
2023-01-10,1852.2611083984375
2023-01-11,1847.0213623046875
2023-01-12,1875.9893798828125
2023-01-13,1877.4722900390625
2023-01-16,1870.0076904296875
2023-01-17,1883.9974365234375
2023-01-18,1863.0377197265625
2023-01-19,1855.77099609375
2023-01-20,1818.251220703125
2023-01-23,1747.1663818359375
2023-01-24,1739.7513427734375
2023-01-25,1708.7567138671875
2023-01-27,1674.49951171875
2023-01-30,1698.0791015625
2023-01-31,1747.710205078125
2023-02-01,1748.3529052734375
2023-02-02,1782.2144775390625
2023-02-03,1846.67529296875
2023-02-06,1864.0264892578125
2023-02-07,1831.99365234375
2023-02-08,1885.9747314453125
2023-02-09,1904.413330078125
2023-02-10,1917.3646240234375
2023-02-13,1907.2308349609375
2023-02-14,1880.9820556640625
2023-02-15,1898.5802001953125
2023-02-16,1909.900390625
2023-02-17,1923.049560546875
2023-02-20,1913.6572265625
2023-02-21,1887.3587646484375
2023-02-22,1891.2640380859375
2023-02-23,1873.3692626953125
2023-02-24,1859.67626953125
2023-02-27,1817.1636962890625
2023-02-28,1813.1102294921875
2023-03-01,1854.4364013671875
2023-03-02,1824.8258056640625
2023-03-03,1841.6826171875
2023-03-06,1807.474853515625
2023-03-08,1807.919677734375
2023-03-09,1803.4708251953125
2023-03-10,1779.5943603515625
2023-03-13,1720.027587890625
2023-03-14,1730.4580078125
2023-03-15,1765.2587890625
2023-03-16,1765.2093505859375
2023-03-17,1787.7510986328125
2023-03-20,1778.8529052734375
2023-03-21,1802.037109375
2023-03-22,1818.35009765625
2023-03-23,1802.4820556640625
2023-03-24,1810.3419189453125
2023-03-27,1848.10888671875
2023-03-28,1823.4912109375
2023-03-29,1906.885009765625
2023-03-31,1945.9371337890625
2023-04-03,1950.3367919921875
2023-04-05,1956.9608154296875
2023-04-06,1976.6845703125
2023-04-10,1961.16259765625
2023-04-11,1978.5135498046875
2023-04-12,1972.4827880859375
2023-04-13,1978.0687255859375
2023-04-17,2012.128173828125
2023-04-18,2011.8809814453125
2023-04-19,2029.232177734375
2023-04-20,1966.40234375
2023-04-21,1900.260986328125
2023-04-24,1907.37939453125
2023-04-25,1899.1240234375
2023-04-26,1912.1248779296875
2023-04-27,1944.20703125
2023-04-28,1973.5703125
2023-05-02,1977.574462890625
2023-05-03,1978.6124267578125
2023-05-04,2001.2529296875
2023-05-05,1990.031494140625
2023-05-08,2062.302734375
2023-05-09,2052.26806640625
2023-05-10,2062.599365234375
2023-05-11,2059.831298828125
2023-05-12,2058.002197265625
2023-05-15,2048.906494140625
2023-05-16,2055.4814453125
2023-05-17,2053.15771484375
2023-05-18,2039.2178955078125
2023-05-19,2034.3236083984375
2023-05-22,2054.146240234375
2023-05-23,2050.58740234375
2023-05-24,2025.9693603515625
2023-05-25,2018.0108642578125
2023-05-26,2045.2486572265625
2023-05-29,2069.322265625
2023-05-30,2103.925537109375
2023-05-31,2105.803955078125
2023-06-01,2110.302490234375
2023-06-02,2115.048095703125
2023-06-05,2115.39404296875
2023-06-06,2135.4638671875
2023-06-07,2142.681396484375
2023-06-08,2104.073974609375
2023-06-09,2071.991943359375
2023-06-12,2078.3193359375
2023-06-13,2132.843994140625
2023-06-14,2171.698486328125
2023-06-15,2228.991455078125
2023-06-16,2229.288330078125
2023-06-19,2216.9794921875
2023-06-20,2215.100830078125
2023-06-21,2232.60009765625
2023-06-22,2175.455078125
2023-06-23,2147.709716796875
2023-06-26,2177.189453125
2023-06-27,2146.3720703125
2023-06-28,2199.38623046875
2023-06-30,2146.52099609375
2023-07-03,2180.360595703125
2023-07-04,2165.595947265625
2023-07-05,2154.8935546875
2023-07-06,2172.680908203125
2023-07-07,2127.148193359375
2023-07-10,2082.111083984375
2023-07-11,2049.212890625
2023-07-12,2045.4471435546875
2023-07-13,2039.3038330078125
2023-07-14,2037.470458984375
2023-07-17,2038.3624267578125
2023-07-18,2019.03955078125
2023-07-19,2019.18798828125
2023-07-20,2002.59033203125
2023-07-21,1903.6474609375
2023-07-24,1882.9866943359375
2023-07-25,1891.1123046875
2023-07-26,1937.9825439453125
2023-07-27,1923.9114990234375
2023-07-28,1939.369873046875
2023-07-31,1936.0504150390625
2023-08-01,1968.75048828125
2023-08-02,1965.6785888671875
2023-08-03,1954.92724609375
2023-08-04,1972.070068359375
2023-08-07,1986.5870361328125
2023-08-08,1997.3878173828125
2023-08-09,1994.563720703125
2023-08-10,1984.307861328125
2023-08-11,1975.2408447265625
2023-08-14,1893.9859619140625
2023-08-16,1884.8199462890625
2023-08-17,1886.8017578125
2023-08-18,1880.7076416015625
2023-08-21,1902.3095703125
2023-08-22,1933.473876953125
2023-08-23,1972.1195068359375
2023-08-24,1979.1055908203125
2023-08-25,1985.5465087890625
2023-08-28,2013.3912353515625
2023-08-29,2036.4793701171875
2023-08-30,2063.87841796875
2023-08-31,2066.10791015625
2023-09-01,2104.25830078125
2023-09-04,2240.45947265625
2023-09-05,2245.909423828125
2023-09-06,2287.03271484375
2023-09-07,2267.06591796875
2023-09-08,2301.00439453125
2023-09-11,2350.99609375
2023-09-12,2312.498779296875
2023-09-13,2335.339599609375
2023-09-14,2381.863037109375
2023-09-15,2365.909423828125
2023-09-18,2347.72607421875
2023-09-20,2293.6220703125
2023-09-21,2245.413818359375
2023-09-22,2225.199462890625
2023-09-25,2316.314208984375
2023-09-26,2346.18994140625
2023-09-27,2348.816162109375
2023-09-28,2318.6923828125
2023-09-29,2382.50732421875
2023-10-03,2350.500732421875
2023-10-04,2284.802978515625
2023-10-05,2237.635498046875
2023-10-06,2203.59716796875
2023-10-09,2198.890869140625
2023-10-10,2239.468505859375
2023-10-11,2280.1953125
2023-10-12,2279.897705078125
2023-10-13,2271.72314453125
2023-10-16,2301.00439453125
2023-10-17,2235.405517578125
2023-10-18,2210.484375
2023-10-19,2187.94091796875
2023-10-20,2142.325927734375
2023-10-23,2060.32763671875
2023-10-25,2042.2603759765625
2023-10-26,2000.913818359375
2023-10-27,2023.6468505859375
2023-10-30,2029.05712890625
2023-10-31,2088.917724609375
2023-11-01,2057.39892578125
2023-11-02,2062.1640625
2023-11-03,2058.540771484375
2023-11-06,2084.599365234375
2023-11-07,2074.473876953125
2023-11-08,2108.325439453125
2023-11-09,2079.18896484375
2023-11-10,2074.275390625
2023-11-13,2095.122314453125
2023-11-15,2106.737060546875
2023-11-16,2145.353759765625
2023-11-17,2191.564208984375
2023-11-20,2187.34521484375
2023-11-21,2196.27978515625
2023-11-22,2139.546142578125
2023-11-23,2169.07958984375
2023-11-24,2214.84375
2023-11-28,2190.125
2023-11-29,2186.551513671875
2023-11-30,2201.392333984375
2023-12-01,2248.6455078125
2023-12-04,2290.736572265625
2023-12-05,2332.232177734375
2023-12-06,2343.797119140625
2023-12-07,2341.464111328125
2023-12-08,2314.214111328125
2023-12-11,2328.85693359375
2023-12-12,2366.033935546875
2023-12-13,2359.0849609375
2023-12-14,2389.1142578125
2023-12-15,2344.789794921875
2023-12-18,2322.106201171875
2023-12-19,2296.394775390625
2023-12-20,2168.3349609375
2023-12-21,2223.480224609375
2023-12-22,2178.21240234375
2023-12-26,2222.73583984375
2023-12-27,2303.145263671875
2023-12-28,2273.413818359375
2023-12-29,2258.622314453125
2024-01-01,2344.04541015625
2024-01-02,2303.6416015625
2024-01-03,2290.835693359375
2024-01-04,2343.797119140625
2024-01-05,2373.28076171875
2024-01-08,2313.37060546875
2024-01-09,2289.9423828125
2024-01-10,2271.924560546875
2024-01-11,2290.488525390625
2024-01-12,2286.716064453125
2024-01-15,2276.540771484375
2024-01-16,2241.89501953125
2024-01-17,2175.730712890625
2024-01-18,2165.55517578125
2024-01-19,2198.26513671875
2024-01-23,2093.533935546875
2024-01-24,2139.050048828125
2024-01-25,2188.983154296875
2024-01-29,2240.0087890625
2024-01-30,2243.582763671875
2024-01-31,2263.18896484375
2024-02-01,2263.7841796875
2024-02-02,2242.639404296875
2024-02-05,2177.567138671875
2024-02-06,2173.794677734375
2024-02-07,2154.98291015625
2024-02-08,2085.046142578125
2024-02-09,2111.700439453125
2024-02-12,2037.197265625
2024-02-13,2047.8690185546875
2024-02-14,2036.4033203125
2024-02-15,2031.439697265625
2024-02-16,2069.4111328125
2024-02-19,2086.386474609375
2024-02-20,2070.354248046875
2024-02-21,2071.743896484375
2024-02-22,2091.796630859375
2024-02-23,2074.473876953125
2024-02-26,2098.2490234375
2024-02-27,2057.548095703125
2024-02-28,2002.25390625
2024-02-29,2010.14599609375
2024-03-01,2040.4732666015625
2024-03-04,2012.2803955078125
2024-03-05,1981.4068603515625
2024-03-06,1931.771240234375
2024-03-07,1946.91015625
2024-03-11,1925.1199951171875
2024-03-12,1895.2393798828125
2024-03-13,1812.198974609375
2024-03-14,1853.4462890625
2024-03-15,1866.6988525390625
2024-03-18,1871.2156982421875
2024-03-19,1870.669677734375
2024-03-20,1881.2421875
2024-03-21,1908.144775390625
2024-03-22,1944.9742431640625
2024-03-26,1946.91015625
2024-03-27,1943.58447265625
2024-03-28,1927.9989013671875
2024-04-01,1977.7835693359375
2024-04-02,2013.57080078125
2024-04-03,2027.5679931640625
2024-04-04,2011.6845703125
2024-04-05,1974.6068115234375
2024-04-08,1996.248046875
2024-04-09,1976.29443359375
2024-04-10,1963.68701171875
2024-04-12,1937.826904296875
2024-04-15,1920.007568359375
2024-04-16,1955.7452392578125
2024-04-18,1934.799072265625
2024-04-19,1929.2894287109375
2024-04-22,1946.2152099609375
2024-04-23,1937.2310791015625
2024-04-24,1948.49853515625
2024-04-25,1793.28759765625
2024-04-26,1786.636474609375
2024-04-29,1819.3463134765625
2024-04-30,1824.7567138671875
2024-05-02,1778.09912109375
2024-05-03,1783.0130615234375
2024-05-06,1781.3751220703125
2024-05-07,1753.330810546875
2024-05-08,1760.03173828125
2024-05-09,1715.657470703125
2024-05-10,1702.35498046875
2024-05-13,1730.0020751953125
2024-05-14,1744.9425048828125
2024-05-15,1748.1190185546875
2024-05-16,1776.4114990234375
2024-05-17,1801.2789306640625
2024-05-21,1834.33642578125
2024-05-22,1833.393310546875
2024-05-23,1799.0950927734375
2024-05-24,1779.3896484375
2024-05-27,1794.47900390625
2024-05-28,1788.4234619140625
2024-05-29,1762.5135498046875
2024-05-30,1754.47265625
2024-05-31,1762.76171875
2024-06-03,1844.4620361328125
2024-06-04,1682.89794921875
2024-06-05,1722.50732421875
2024-06-06,1753.231689453125
2024-06-07,1796.7620849609375
2024-06-10,1861.8345947265625
2024-06-11,1874.1937255859375
2024-06-12,1886.2552490234375
2024-06-13,1887.94287109375
2024-06-14,1868.6346435546875
2024-06-18,1875.2362060546875
2024-06-19,1845.8734130859375
2024-06-20,1853.73681640625
2024-06-21,1814.718994140625
2024-06-24,1810.140380859375
2024-06-25,1808.149658203125
2024-06-26,1811.3349609375
2024-06-27,1783.8631591796875
2024-06-28,1805.0142822265625
2024-07-01,1841.3446044921875
2024-07-02,1830.893310546875
2024-07-03,1847.316650390625
2024-07-04,1833.7799072265625
2024-07-05,1849.5064697265625
2024-07-08,1847.2171630859375
2024-07-09,1858.91259765625
2024-07-10,1856.623291015625
2024-07-11,1856.921875
2024-07-12,1924.60546875
2024-07-15,1920.2259521484375
2024-07-16,1906.9879150390625
2024-07-18,1907.933349609375
2024-07-19,1810.2398681640625
2024-07-22,1762.9112548828125
2024-07-23,1770.1771240234375
2024-07-24,1763.209716796875
2024-07-25,1763.3094482421875
2024-07-26,1803.7701416015625
2024-07-29,1825.7674560546875
2024-07-30,1843.18603515625
2024-07-31,1841.94189453125
2024-08-01,1804.8153076171875
2024-08-02,1790.3330078125
2024-08-05,1748.379150390625
2024-08-06,1722.6990966796875
2024-08-07,1749.573486328125
2024-08-08,1761.81640625
2024-08-09,1732.5032958984375
2024-08-12,1736.8828125
2024-08-13,1727.17822265625
2024-08-14,1718.4190673828125
2024-08-16,1742.6558837890625
2024-08-19,1760.721435546875
2024-08-20,1759.4771728515625
2024-08-21,1747.2841796875
2024-08-22,1791.02978515625
2024-08-23,1795.658203125
2024-08-26,1806.4576416015625
2024-08-27,1813.3255615234375
2024-08-28,1815.81396484375
2024-08-29,1837.0645751953125
2024-08-30,1882.2535400390625
2024-09-02,1911.06884765625
2024-09-03,1906.5897216796875
2024-09-04,1917.6380615234375
2024-09-05,1904.8477783203125
2024-09-06,1867.522216796875
2024-09-09,1866.925048828125
2024-09-10,1878.6204833984375
2024-09-11,1890.0172119140625
2024-09-12,1878.5706787109375
2024-09-13,1893.251953125
2024-09-16,1847.9139404296875
2024-09-17,1813.524658203125
2024-09-18,1825.916748046875
2024-09-19,1813.7734375
2024-09-20,1827.360107421875
2024-09-23,1891.2613525390625
2024-09-24,1920.7236328125
2024-09-25,1901.463623046875
2024-09-26,1906.8385009765625
2024-09-27,1885.936279296875
2024-09-30,1924.207275390625
2024-10-01,1947.4488525390625
2024-10-03,1940.92919921875
2024-10-04,1928.4873046875
2024-10-07,1845.0771484375
2024-10-08,1871.2049560546875
2024-10-09,1832.1873779296875
2024-10-10,1839.7520751953125
2024-10-11,1864.237548828125
2024-10-14,1880.5115966796875
2024-10-15,1877.1771240234375
2024-10-16,1858.564208984375
2024-10-17,1826.4642333984375
2024-10-18,1843.534423828125
2024-10-21,1822.2838134765625
2024-10-22,1796.0562744140625
2024-10-23,1752.6590576171875
2024-10-24,1804.5166015625
2024-10-25,1767.1085205078125
2024-10-28,1791.897705078125
2024-10-29,1792.396484375
2024-10-30,1835.739990234375
2024-10-31,1828.7071533203125
2024-11-01,1833.6949462890625
2024-11-04,1785.36376953125
2024-11-05,1789.204345703125
2024-11-06,1813.095703125
2024-11-07,1793.8428955078125
2024-11-08,1763.7169189453125
2024-11-11,1751.0479736328125
2024-11-12,1782.3211669921875
2024-11-13,1733.341552734375
2024-11-14,1709.5999755859375
2024-11-18,1682.2171630859375
2024-11-19,1740.9727783203125
2024-11-21,1767.2581787109375
2024-11-22,1803.818359375
2024-11-25,1822.322998046875
2024-11-26,1821.724365234375
2024-11-27,1831.94921875
2024-11-28,1814.8414306640625
2024-11-29,1815.888671875
2024-12-02,1875.1431884765625
2024-12-03,1926.068115234375
2024-12-04,1931.95361328125
2024-12-05,1909.1097412109375
2024-12-06,1921.3297119140625
2024-12-09,1893.09912109375
2024-12-10,1894.046630859375
2024-12-11,1961.7802734375
2024-12-12,1930.5072021484375
2024-12-13,1916.890625
2024-12-16,1941.180908203125
2024-12-17,1929.3599853515625
2024-12-18,1874.6943359375
2024-12-19,1847.3614501953125
2024-12-20,1797.4840087890625
2024-12-23,1755.63671875
2024-12-24,1713.4404296875
2024-12-26,1734.289306640625
2024-12-27,1736.134765625
2024-12-30,1767.0087890625
2024-12-31,1762.9189453125
2025-01-01,1766.6097412109375
2025-01-02,1811.7489013671875
2025-01-03,1803.4193115234375
2025-01-06,1751.5467529296875
2025-01-07,1794.8404541015625
2025-01-08,1795.6883544921875
2025-01-09,1797.883056640625
2025-01-10,1723.266357421875
2025-01-13,1697.9285888671875
2025-01-14,1724.7625732421875
2025-01-15,1732.7430419921875
2025-01-16,1736.3841552734375
2025-01-17,1717.7298583984375
2025-01-20,1747.7562255859375
2025-01-21,1766.859130859375
2025-01-22,1794.6409912109375
2025-01-23,1823.869140625
2025-01-24,1798.5313720703125
2025-01-27,1791.5484619140625
2025-01-28,1808.7562255859375
2025-01-29,1851.9002685546875
2025-01-30,1847.3614501953125
2025-01-31,1861.7760009765625
2025-02-01,1822.9215087890625
2025-02-03,1806.012939453125
2025-02-04,1848.159423828125
2025-02-05,1882.924072265625
2025-02-06,1863.4219970703125
2025-02-07,1845.2166748046875
2025-02-10,1818.7816162109375
2025-02-11,1781.6728515625
2025-02-12,1795.6385498046875
2025-02-13,1793.9925537109375
2025-02-14,1778.08154296875
2025-02-17,1803.7186279296875
2025-02-18,1795.4888916015625
2025-02-19,1766.4102783203125
2025-02-20,1780.02685546875
2025-02-21,1737.4813232421875
2025-02-24,1732.992431640625
2025-02-25,1723.8150634765625
2025-02-27,1725.85986328125
2025-02-28,1685.509033203125
2025-03-03,1707.70458984375
2025-03-04,1695.0855712890625
2025-03-05,1702.916259765625
2025-03-06,1709.69970703125
2025-03-07,1692.192626953125
2025-03-10,1669.59814453125
2025-03-11,1682.31689453125
2025-03-12,1637.0780029296875
2025-03-13,1603.161376953125
2025-03-17,1659.2734375
2025-03-18,1659.2734375
2025-03-19,1722.0194091796875
2025-03-20,1692.0928955078125
2025-03-21,1743.1175537109375
2025-03-24,1740.4739990234375
2025-03-25,1741.421630859375
2025-03-26,1756.434814453125
2025-03-27,1809.10546875
2025-03-28,1817.0858154296875
2025-04-01,1782.07177734375
2025-04-02,1812.6966552734375
2025-04-03,1852.5986328125
2025-04-04,1840.92724609375
2025-04-07,1781.872314453125
2025-04-08,1803.9180908203125
2025-04-09,1821.4251708984375
2025-04-11,1807.2100830078125
2025-04-15,1864.6190185546875
2025-04-16,1841.8748779296875
2025-04-17,1847.0621337890625
2025-04-21,1917.7884521484375
2025-04-22,1898.8349609375
2025-04-23,1884.76953125
2025-04-24,1969.261962890625
2025-04-25,1961.08203125
2025-04-28,1978.83837890625
2025-04-29,1950.00927734375
2025-04-30,1937.9388427734375
2025-05-02,1940.831787109375
2025-05-05,1936.2430419921875
2025-05-06,1947.6151123046875
2025-05-07,1969.4615478515625
2025-05-08,1959.585693359375
2025-05-09,1912.1024169921875
2025-05-12,1976.0452880859375
2025-05-13,2001.781982421875
2025-05-14,2051.06103515625
2025-05-15,2080.688232421875
2025-05-16,2065.02685546875
2025-05-19,2058.841796875
2025-05-20,2052.158203125
2025-05-21,2084.1796875
2025-05-22,2101.736328125
2025-05-23,2137.748046875
2025-05-26,2051.06103515625
2025-05-27,2059.14111328125
2025-05-28,2044.8760986328125
2025-05-29,2047.6693115234375
2025-05-30,2011.458251953125
2025-06-02,2070.912109375
2025-06-03,2056.946533203125
2025-06-04,2054.951416015625
2025-06-05,2084.079833984375
2025-06-06,2111.013671875
2025-06-09,2116.400634765625
2025-06-10,2154.5068359375
2025-06-11,2137.847900390625
2025-06-12,2098.843505859375
2025-06-13,2084.1796875
2025-06-16,2090.56396484375
2025-06-17,2056.946533203125
2025-06-18,2043.9783935546875
2025-06-19,2038.2923583984375
2025-06-20,2035.199951171875
2025-06-23,2071.699951171875
2025-06-24,2075.199951171875
2025-06-25,2094.199951171875
2025-06-26,2191.800048828125
2025-06-27,2208.60009765625
2025-06-30,2207.60009765625
2025-07-01,2188.89990234375
2025-07-02,2220.10009765625
2025-07-03,2209.800048828125
2025-07-04,2179.300048828125
2025-07-07,2154.39990234375
2025-07-08,2154.0
2025-07-09,2175.800048828125
2025-07-10,2171.699951171875
2025-07-11,2176.39990234375
2025-07-14,2159.10009765625
2025-07-15,2182.300048828125
2025-07-16,2164.199951171875
2025-07-17,2189.60009765625
2025-07-18,2251.800048828125
2025-07-21,2262.199951171875
2025-07-22,2320.199951171875
2025-07-23,2269.699951171875
2025-07-24,2269.10009765625
2025-07-25,2230.39990234375
2025-07-28,2205.300048828125
2025-07-29,2198.60009765625
2025-07-30,2239.5
2025-07-31,2235.5
2025-08-01,2204.39990234375
2025-08-04,2226.800048828125
2025-08-05,2242.699951171875
2025-08-06,2250.800048828125
2025-08-07,2267.10009765625
2025-08-08,2243.39990234375
2025-08-11,2224.60009765625
2025-08-12,2253.39990234375
2025-08-13,2270.800048828125
2025-08-14,2270.300048828125
2025-08-18,2330.800048828125
2025-08-19,2346.5
2025-08-20,2344.39990234375
2025-08-21,2348.89990234375
