Date,ENTEL.SN
2017-12-22,3456.2109375
2017-12-26,3433.67041015625
2017-12-27,3452.654296875
2017-12-28,3467.58154296875
2017-12-29,3462.87255859375
2018-01-02,3475.445068359375
2018-01-03,3473.692626953125
2018-01-04,3625.364501953125
2018-01-05,3635.682861328125
2018-01-08,3584.891357421875
2018-01-09,3554.23681640625
2018-01-10,3546.1728515625
2018-01-11,3529.993408203125
2018-01-12,3547.37451171875
2018-01-15,3556.39111328125
2018-01-17,3619.253173828125
2018-01-18,3678.51025390625
2018-01-19,3685.572509765625
2018-01-22,3656.12060546875
2018-01-23,3655.2685546875
2018-01-24,3626.76708984375
2018-01-25,3598.61669921875
2018-01-26,3667.941650390625
2018-01-29,3688.928955078125
2018-01-30,3700.650390625
2018-01-31,3617.600830078125
2018-02-01,3644.048095703125
2018-02-02,3655.11865234375
2018-02-05,3566.1083984375
2018-02-06,3529.24169921875
2018-02-07,3606.23046875
2018-02-08,3543.117431640625
2018-02-09,3435.52392578125
2018-02-12,3431.2158203125
2018-02-13,3434.271484375
2018-02-14,3414.5859375
2018-02-15,3464.525390625
2018-02-16,3432.16748046875
2018-02-19,3507.503173828125
2018-02-20,3585.192626953125
2018-02-21,3718.482177734375
2018-02-22,3637.636962890625
2018-02-23,3678.109375
2018-02-26,3615.347412109375
2018-02-27,3563.754150390625
2018-02-28,3531.39599609375
2018-03-01,3486.164794921875
2018-03-02,3607.682373046875
2018-03-05,3621.65771484375
2018-03-06,3550.079345703125
2018-03-07,3556.29052734375
2018-03-08,3561.049072265625
2018-03-09,3555.239013671875
2018-03-12,3571.818603515625
2018-03-13,3499.989501953125
2018-03-14,3467.080322265625
2018-03-15,3438.578857421875
2018-03-16,3444.640380859375
2018-03-19,3422.700927734375
2018-03-20,3439.881103515625
2018-03-21,3444.640380859375
2018-03-22,3407.82421875
2018-03-23,3390.8935546875
2018-03-26,3386.13427734375
2018-03-27,3398.055908203125
2018-03-28,3406.070556640625
2018-03-29,3470.28662109375
2018-04-02,3482.608154296875
2018-04-03,3583.239501953125
2018-04-04,3566.408935546875
2018-04-05,3568.11181640625
2018-04-06,3582.939453125
2018-04-09,3538.007568359375
2018-04-10,3555.188720703125
2018-04-11,3568.16162109375
2018-04-12,3580.333251953125
2018-04-13,3581.88623046875
2018-04-16,3581.585693359375
2018-04-17,3575.024169921875
2018-04-18,3600.92138671875
2018-04-19,3645.701171875
2018-04-20,3684.270263671875
2018-04-23,3661.228515625
2018-04-24,3663.83349609375
2018-04-25,3605.37939453125
2018-04-26,3616.749267578125
2018-04-27,3619.454345703125
2018-04-30,3627.318603515625
2018-05-02,3648.406005859375
2018-05-03,3601.572021484375
2018-05-04,3553.535400390625
2018-05-07,3615.447509765625
2018-05-08,3495.3310546875
2018-05-09,3435.774169921875
2018-05-10,3430.564697265625
2018-05-11,3384.3818359375
2018-05-14,3345.96240234375
2018-05-15,3416.288330078125
2018-05-16,3391.4443359375
2018-05-17,3404.107666015625
2018-05-18,3448.923583984375
2018-05-22,3410.257568359375
2018-05-23,3404.359619140625
2018-05-24,3398.965576171875
2018-05-25,3352.4365234375
2018-05-28,3370.786376953125
2018-05-29,3412.425537109375
2018-05-30,3394.277099609375
2018-05-31,3402.54541015625
2018-06-01,3373.60888671875
2018-06-04,3399.772705078125
2018-06-05,3383.28759765625
2018-06-06,3396.948486328125
2018-06-07,3389.3369140625
2018-06-08,3377.994873046875
2018-06-11,3376.028076171875
2018-06-12,3377.541015625
2018-06-13,3358.7880859375
2018-06-14,3389.6396484375
2018-06-15,3354.906494140625
2018-06-18,3313.51904296875
2018-06-19,3262.301513671875
2018-06-20,3233.314697265625
2018-06-21,3125.68701171875
2018-06-22,3064.4375
2018-06-25,3014.228271484375
2018-06-26,2983.780029296875
2018-06-27,3034.443115234375
2018-06-28,3016.89990234375
2018-06-29,3050.62548828125
2018-07-03,3005.658447265625
2018-07-04,3004.5498046875
2018-07-05,3021.84033203125
2018-07-06,3064.286865234375
2018-07-09,3069.529296875
2018-07-10,3034.090576171875
2018-07-11,3025.520751953125
2018-07-12,3012.76611328125
2018-07-13,2992.047607421875
2018-07-17,2988.46826171875
2018-07-18,3008.229736328125
2018-07-19,3024.61279296875
2018-07-20,3024.4619140625
2018-07-23,3025.87353515625
2018-07-24,3074.721923828125
2018-07-25,3047.751708984375
2018-07-26,3047.80224609375
2018-07-27,2993.257568359375
2018-07-30,3013.321044921875
2018-07-31,3033.13232421875
2018-08-01,3020.630615234375
2018-08-02,3014.581298828125
2018-08-03,2990.38427734375
2018-08-06,2941.13232421875
2018-08-07,2893.24169921875
2018-08-08,2919.808349609375
2018-08-09,2867.68408203125
2018-08-10,2870.102783203125
2018-08-13,2789.3447265625
2018-08-14,2764.54248046875
2018-08-16,2730.010498046875
2018-08-17,2747.956787109375
2018-08-20,2720.987548828125
2018-08-21,2756.123779296875
2018-08-22,2776.489990234375
2018-08-23,2772.154541015625
2018-08-24,2747.705078125
2018-08-27,2800.939453125
2018-08-28,2808.55126953125
2018-08-29,2821.8095703125
2018-08-30,2800.989501953125
2018-08-31,2811.6767578125
2018-09-03,2750.780029296875
2018-09-04,2673.802490234375
2018-09-05,2607.00830078125
2018-09-06,2702.9404296875
2018-09-07,2797.41064453125
2018-09-10,2712.0146484375
2018-09-11,2674.4072265625
2018-09-12,2708.586181640625
2018-09-13,2728.49853515625
2018-09-14,2833.50439453125
2018-09-20,2867.633056640625
2018-09-21,2885.2265625
2018-09-24,2850.140380859375
2018-09-25,2780.06884765625
2018-09-26,2821.456298828125
2018-09-27,2809.055419921875
2018-09-28,2818.986328125
2018-10-01,2788.43701171875
2018-10-02,2801.49365234375
2018-10-03,2868.238037109375
2018-10-04,2877.36279296875
2018-10-05,2810.466796875
2018-10-08,2816.21435546875
2018-10-09,2779.7666015625
2018-10-10,2725.827392578125
2018-10-11,2680.2548828125
2018-10-12,2599.89990234375
2018-10-16,2624.70263671875
2018-10-17,2624.3994140625
2018-10-18,2589.565673828125
2018-10-19,2566.37646484375
2018-10-22,2535.424072265625
2018-10-23,2534.365234375
2018-10-24,2526.198974609375
2018-10-25,2555.588623046875
2018-10-26,2562.444580078125
2018-10-29,2536.68408203125
2018-10-30,2497.867919921875
2018-10-31,2549.388671875
2018-11-05,2638.11181640625
2018-11-06,2713.324951171875
2018-11-07,2788.84033203125
2018-11-08,2795.646240234375
2018-11-09,2780.572998046875
2018-11-12,2763.785888671875
2018-11-13,2771.196533203125
2018-11-14,2774.171142578125
2018-11-15,2799.0234375
2018-11-16,2814.953125
2018-11-19,2777.850830078125
2018-11-20,2763.887451171875
2018-11-21,2743.36962890625
2018-11-22,2725.5751953125
2018-11-23,2771.196533203125
2018-11-26,2766.054931640625
2018-11-27,2748.0078125
2018-11-28,2750.7294921875
2018-11-29,2801.140869140625
2018-11-30,2762.627197265625
2018-12-03,2803.10693359375
2018-12-04,2803.10693359375
2018-12-05,2815.054443359375
2018-12-06,2812.785888671875
2018-12-07,2788.48779296875
2018-12-10,2763.887451171875
2018-12-11,2778.0029296875
2018-12-12,2784.5048828125
2018-12-13,2811.021728515625
2018-12-14,2826.749755859375
2018-12-17,2788.941650390625
2018-12-18,2785.009521484375
2018-12-19,2777.750244140625
2018-12-20,2778.355224609375
2018-12-21,2705.561279296875
2018-12-24,2705.309326171875
2018-12-26,2673.651611328125
2018-12-27,2689.681884765625
2018-12-28,2712.921875
2019-01-02,2813.33984375
2019-01-03,2807.54296875
2019-01-04,2798.62060546875
2019-01-07,2821.607666015625
2019-01-08,2867.885009765625
2019-01-09,2902.9716796875
2019-01-10,2945.013916015625
2019-01-11,2985.94775390625
2019-01-14,3061.9677734375
2019-01-15,3115.4541015625
2019-01-16,3206.1435546875
2019-01-17,3170.85595703125
2019-01-18,3112.8828125
2019-01-21,3138.29052734375
2019-01-22,3048.9619140625
2019-01-23,3074.570556640625
2019-01-24,3110.363037109375
2019-01-25,3219.199951171875
2019-01-28,3216.2255859375
2019-01-29,3185.47509765625
2019-01-30,3032.7294921875
2019-01-31,3184.970703125
2019-02-01,3276.718994140625
2019-02-04,3322.0380859375
2019-02-05,3327.130126953125
2019-02-06,3226.30712890625
2019-02-07,3283.07080078125
2019-02-08,3281.760009765625
2019-02-11,3146.15380859375
2019-02-12,3220.762451171875
2019-02-13,3175.896728515625
2019-02-14,3185.978759765625
2019-02-15,3216.729736328125
2019-02-18,3276.718994140625
2019-02-19,3302.07568359375
2019-02-20,3386.61474609375
2019-02-21,3417.869873046875
2019-02-22,3448.1669921875
2019-02-25,3489.15087890625
2019-02-26,3503.569091796875
2019-02-27,3503.569091796875
2019-02-28,3478.36279296875
2019-03-01,3458.2490234375
2019-03-04,3480.98486328125
2019-03-05,3454.166015625
2019-03-06,3517.68408203125
2019-03-07,3602.828125
2019-03-08,3586.847900390625
2019-03-11,3604.390625
2019-03-12,3594.81298828125
2019-03-13,3628.083984375
2019-03-14,3613.918212890625
2019-03-15,3584.2265625
2019-03-18,3591.7880859375
2019-03-19,3591.7880859375
2019-03-20,3546.670166015625
2019-03-21,3594.30859375
2019-03-22,3528.824462890625
2019-03-25,3528.77392578125
2019-03-26,3491.4697265625
2019-03-27,3526.152099609375
2019-03-28,3563.557861328125
2019-03-29,3572.127685546875
2019-04-01,3513.65087890625
2019-04-02,3516.12060546875
2019-04-03,3497.21728515625
2019-04-04,3538.8564453125
2019-04-05,3529.2783203125
2019-04-08,3587.250732421875
2019-04-09,3629.596435546875
2019-04-10,3629.596435546875
2019-04-11,3589.26708984375
2019-04-12,3591.2841796875
2019-04-15,3513.65087890625
2019-04-16,3533.71484375
2019-04-17,3564.06201171875
2019-04-18,3549.44287109375
2019-04-22,3549.2412109375
2019-04-23,3549.44287109375
2019-04-24,3541.377197265625
2019-04-25,3542.889404296875
2019-04-26,3563.557861328125
2019-04-29,3559.0205078125
2019-04-30,3575.555419921875
2019-05-02,3531.798095703125
2019-05-03,3481.03466796875
2019-05-06,3480.732666015625
2019-05-07,3503.569091796875
2019-05-08,3494.998779296875
2019-05-09,3433.648681640625
2019-05-10,3463.239990234375
2019-05-13,3380.56591796875
2019-05-14,3428.55712890625
2019-05-15,3398.209716796875
2019-05-16,3427.951904296875
2019-05-17,3412.87939453125
2019-05-20,3453.157470703125
2019-05-22,3463.239990234375
2019-05-23,3430.47265625
2019-05-24,3428.0029296875
2019-05-27,3395.1845703125
2019-05-28,3357.880859375
2019-05-29,3377.541015625
2019-05-30,3402.746337890625
2019-05-31,3412.32421875
2019-06-03,3518.69140625
