Date,CRH.L
2019-05-01,2582.792236328125
2019-05-02,2589.778076171875
2019-05-03,2597.76171875
2019-05-07,2514.928955078125
2019-05-08,2510.936767578125
2019-05-09,2461.037841796875
2019-05-10,2450.05908203125
2019-05-13,2425.110107421875
2019-05-14,2470.01953125
2019-05-15,2486.985107421875
2019-05-16,2526.904296875
2019-05-17,2512.932861328125
2019-05-20,2500.95703125
2019-05-21,2506.9453125
2019-05-22,2539.878173828125
2019-05-23,2492.973388671875
2019-05-24,2485.987548828125
2019-05-28,2491.974853515625
2019-05-29,2456.0478515625
2019-05-30,2511.9345703125
2019-05-31,2462.035888671875
2019-06-03,2484.9892578125
2019-06-04,2538.880615234375
2019-06-05,2529.898681640625
2019-06-06,2518.921142578125
2019-06-07,2543.870361328125
2019-06-10,2552.85205078125
2019-06-11,2555.84619140625
2019-06-12,2484.9892578125
2019-06-13,2534.888427734375
2019-06-14,2518.921142578125
2019-06-17,2525.90625
2019-06-18,2545.86669921875
2019-06-19,2509.938720703125
2019-06-20,2558.840087890625
2019-06-21,2548.85986328125
2019-06-24,2516.924560546875
2019-06-25,2533.890380859375
2019-06-26,2545.86669921875
2019-06-27,2556.843994140625
2019-06-28,2556.843994140625
2019-07-01,2609.737548828125
2019-07-02,2630.695556640625
2019-07-03,2654.6474609375
2019-07-04,2702.551025390625
2019-07-05,2678.5986328125
2019-07-08,2630.695556640625
2019-07-09,2631.693359375
2019-07-10,2624.70751953125
2019-07-11,2632.691162109375
2019-07-12,2649.657470703125
2019-07-15,2644.6669921875
2019-07-16,2714.5263671875
2019-07-17,2665.62548828125
2019-07-18,2641.673095703125
2019-07-19,2645.6650390625
2019-07-22,2645.6650390625
2019-07-23,2636.68310546875
2019-07-24,2622.711181640625
2019-07-25,2668.618896484375
2019-07-26,2701.55224609375
2019-07-29,2719.516357421875
2019-07-30,2701.55224609375
2019-07-31,2729.496337890625
2019-08-01,2726.502685546875
2019-08-02,2625.705810546875
2019-08-05,2572.811767578125
2019-08-06,2558.840087890625
2019-08-07,2576.8037109375
2019-08-08,2655.64501953125
2019-08-09,2635.685791015625
2019-08-12,2645.6650390625
2019-08-13,2693.56884765625
2019-08-14,2637.68115234375
2019-08-15,2603.74951171875
2019-08-16,2633.689208984375
2019-08-19,2644.6669921875
2019-08-20,2599.757568359375
2019-08-21,2664.626953125
2019-08-22,2597.76171875
2019-08-23,2638.678955078125
2019-08-27,2654.6474609375
2019-08-28,2640.675537109375
2019-08-29,2725.50439453125
2019-08-30,2731.491455078125
2019-09-02,2764.426025390625
2019-09-03,2758.437744140625
2019-09-04,2780.393310546875
2019-09-05,2746.659423828125
2019-09-06,2737.67626953125
2019-09-09,2720.709716796875
2019-09-10,2722.705322265625
2019-09-11,2760.63232421875
2019-09-12,2814.52734375
2019-09-13,2831.493896484375
2019-09-16,2755.64111328125
2019-09-17,2722.705322265625
2019-09-18,2724.701904296875
2019-09-19,2750.651123046875
2019-09-20,2722.705322265625
2019-09-23,2704.740234375
2019-09-24,2692.763916015625
2019-09-25,2674.799072265625
2019-09-26,2712.724853515625
2019-09-27,2769.61474609375
2019-09-30,2782.589111328125
2019-10-01,2763.625732421875
2019-10-02,2652.84130859375
2019-10-03,2635.874267578125
2019-10-04,2662.822021484375
2019-10-07,2644.856689453125
2019-10-08,2599.9443359375
2019-10-09,2635.874267578125
2019-10-10,2684.779296875
2019-10-11,2704.740234375
2019-10-14,2731.687744140625
2019-10-15,2726.697998046875
2019-10-16,2722.705322265625
2019-10-17,2709.73095703125
2019-10-18,2707.734375
2019-10-21,2717.715576171875
2019-10-22,2710.72900390625
2019-10-23,2776.6005859375
2019-10-24,2807.5400390625
2019-10-25,2842.47265625
2019-10-28,2841.474365234375
2019-10-29,2867.42431640625
2019-10-30,2844.468994140625
2019-10-31,2810.53515625
2019-11-01,2846.464599609375
2019-11-04,2867.42431640625
2019-11-05,2873.412353515625
2019-11-06,2855.447509765625
2019-11-07,2870.418212890625
2019-11-08,2845.466552734375
2019-11-11,2835.486328125
2019-11-12,2855.447509765625
2019-11-13,2881.39697265625
2019-11-14,2857.443359375
2019-11-15,2880.399169921875
2019-11-18,2868.422119140625
2019-11-19,2874.410888671875
2019-11-20,2859.439208984375
2019-11-21,2844.468994140625
2019-11-22,2894.37158203125
2019-11-25,2902.35595703125
2019-11-26,2985.1953125
2019-11-27,3008.150634765625
2019-11-28,2969.22607421875
2019-11-29,2944.275146484375
2019-12-02,2934.294189453125
2019-12-03,2885.388916015625
2019-12-04,2912.336669921875
2019-12-05,2906.34814453125
2019-12-06,2944.275146484375
2019-12-09,2929.3037109375
2019-12-10,2930.302001953125
2019-12-11,2947.2685546875
2019-12-12,2984.197509765625
2019-12-13,2979.206787109375
2019-12-16,3009.148681640625
2019-12-17,3023.12158203125
2019-12-18,3040.08837890625
2019-12-19,3019.12939453125
2019-12-20,3050.06884765625
2019-12-23,3076.018310546875
2019-12-24,3062.0458984375
2019-12-27,3093.983642578125
2019-12-30,3046.0771484375
2019-12-31,3036.095703125
2020-01-02,3092.9853515625
2020-01-03,3046.0771484375
2020-01-06,3017.133056640625
2020-01-07,3025.116943359375
2020-01-08,3002.162109375
2020-01-09,3010.146484375
2020-01-10,2980.204833984375
2020-01-13,3032.103515625
2020-01-14,3012.142822265625
2020-01-15,2961.241455078125
2020-01-16,2946.2705078125
2020-01-17,2961.241455078125
2020-01-20,2963.23828125
2020-01-21,2939.284912109375
2020-01-22,2909.343017578125
2020-01-23,2889.381591796875
2020-01-24,2950.26318359375
2020-01-27,2888.383544921875
2020-01-28,2909.343017578125
2020-01-29,2936.290283203125
2020-01-30,2901.35791015625
2020-01-31,2850.45703125
2020-02-03,2916.32861328125
2020-02-04,2957.249267578125
2020-02-05,2978.20849609375
2020-02-06,2999.16845703125
2020-02-07,2972.220458984375
2020-02-10,2981.202880859375
2020-02-11,3026.115478515625
2020-02-12,3030.107666015625
2020-02-13,2980.204833984375
2020-02-14,2971.22265625
2020-02-17,2939.284912109375
2020-02-18,2909.343017578125
2020-02-19,2924.313720703125
2020-02-20,2916.32861328125
2020-02-21,2898.364501953125
2020-02-24,2807.5400390625
2020-02-25,2752.647705078125
2020-02-26,2782.589111328125
2020-02-27,2689.76953125
2020-02-28,2633.87841796875
2020-03-02,2712.724853515625
2020-03-03,2751.64892578125
2020-03-04,2780.593017578125
2020-03-05,2749.653076171875
2020-03-06,2643.8583984375
2020-03-09,2419.295166015625
2020-03-10,2397.338134765625
2020-03-11,2308.51123046875
2020-03-12,2015.630615234375
2020-03-13,2079.52392578125
2020-03-16,1906.313232421875
2020-03-17,1843.91748046875
2020-03-18,1571.37353515625
2020-03-19,1592.3382568359375
2020-03-20,1772.0377197265625
2020-03-23,1746.580078125
2020-03-24,1966.7122802734375
2020-03-25,2054.5654296875
2020-03-26,2216.294921875
2020-03-27,2065.547119140625
2020-03-30,2074.531982421875
2020-03-31,2194.331787109375
2020-04-01,2143.41748046875
2020-04-02,2139.423583984375
2020-04-03,2131.4375
2020-04-06,2237.260009765625
2020-04-07,2228.27490234375
2020-04-08,2211.303955078125
2020-04-09,2394.996337890625
2020-04-14,2236.26171875
2020-04-15,2087.5107421875
2020-04-16,2146.411865234375
2020-04-17,2216.294921875
2020-04-20,2189.34033203125
2020-04-21,2144.415283203125
2020-04-22,2288.17431640625
2020-04-23,2264.215087890625
2020-04-24,2284.181640625
2020-04-27,2375.030029296875
2020-04-28,2416.959716796875
2020-04-29,2518.789794921875
2020-04-30,2395.9951171875
2020-05-01,2343.083251953125
2020-05-04,2359.056640625
2020-05-05,2326.111572265625
2020-05-06,2299.156982421875
2020-05-07,2362.05126953125
2020-05-11,2317.126220703125
2020-05-12,2311.13671875
2020-05-13,2293.166748046875
2020-05-14,2295.16357421875
2020-05-15,2268.208740234375
2020-05-18,2458.889892578125
2020-05-19,2434.929931640625
2020-05-20,2483.848388671875
2020-05-21,2428.939697265625
2020-05-22,2447.908447265625
2020-05-26,2496.826416015625
2020-05-27,2621.61767578125
2020-05-28,2640.586181640625
2020-05-29,2616.62548828125
2020-06-01,2642.5830078125
2020-06-02,2701.48388671875
2020-06-03,2826.275390625
2020-06-04,2845.243896484375
2020-06-05,2924.112060546875
2020-06-08,2812.298828125
2020-06-09,2818.28857421875
2020-06-10,2795.327392578125
2020-06-11,2653.564208984375
2020-06-12,2671.5341796875
2020-06-15,2687.5078125
2020-06-16,2864.2119140625
2020-06-17,2860.21923828125
2020-06-18,2866.208984375
2020-06-19,2865.2109375
2020-06-22,2837.25732421875
2020-06-23,2858.221923828125
2020-06-24,2736.425537109375
2020-06-25,2699.487548828125
2020-06-26,2744.412353515625
2020-06-29,2804.31201171875
2020-06-30,2745.410888671875
2020-07-01,2776.35888671875
2020-07-02,2854.22900390625
2020-07-03,2860.21923828125
2020-07-06,2905.143798828125
2020-07-07,2886.17529296875
2020-07-08,2835.260498046875
2020-07-09,2799.32080078125
2020-07-10,2883.180419921875
2020-07-13,2887.174072265625
2020-07-14,2945.076904296875
2020-07-15,3001.981689453125
2020-07-16,3021.948486328125
2020-07-17,3036.923583984375
2020-07-20,3071.86474609375
2020-07-21,3041.91455078125
2020-07-22,3038.920166015625
2020-07-23,3031.931884765625
2020-07-24,2976.025390625
2020-07-27,2995.99169921875
2020-07-28,2939.087158203125
2020-07-29,2896.15869140625
2020-07-30,2819.287109375
2020-07-31,2761.384033203125
2020-08-03,2876.1923828125
2020-08-04,2851.2333984375
2020-08-05,2928.10595703125
2020-08-06,2912.132080078125
2020-08-07,2950.068603515625
2020-08-10,2981.016845703125
2020-08-11,3014.96044921875
2020-08-12,3081.848388671875
2020-08-13,3048.903076171875
2020-08-14,2990.002197265625
2020-08-17,3039.918701171875
2020-08-18,3002.98046875
2020-08-19,3001.981689453125
2020-08-20,2946.075439453125
2020-08-21,2972.0322265625
2020-08-24,3031.931884765625
2020-08-25,2928.10595703125
2020-08-26,2948.072509765625
2020-08-27,2872.199462890625
2020-08-28,2825.277099609375
2020-09-01,2822.2822265625
2020-09-02,2811.30078125
2020-09-03,2721.66357421875
2020-09-04,2735.641357421875
2020-09-07,2778.572998046875
2020-09-08,2793.548828125
2020-09-09,2861.44091796875
2020-09-10,2883.405517578125
2020-09-11,2923.34228515625
2020-09-14,2931.329345703125
2020-09-15,3026.177978515625
2020-09-16,3015.19580078125
2020-09-17,2990.235595703125
2020-09-18,2923.34228515625
2020-09-21,2756.607421875
2020-09-22,2785.5615234375
2020-09-23,2796.544189453125
2020-09-24,2775.57763671875
2020-09-25,2797.54296875
2020-09-28,2852.454833984375
2020-09-29,2850.45849609375
2020-09-30,2791.552001953125
2020-10-01,2785.5615234375
2020-10-02,2795.5458984375
2020-10-05,2859.444091796875
2020-10-06,2931.329345703125
2020-10-07,3020.187744140625
2020-10-08,3052.136962890625
2020-10-09,3033.167236328125
2020-10-12,3032.168701171875
2020-10-13,2981.24951171875
2020-10-14,2938.318115234375
2020-10-15,2890.394287109375
2020-10-16,2965.2744140625
2020-10-19,2935.322998046875
2020-10-20,2922.34326171875
2020-10-21,2847.463134765625
2020-10-22,2805.5302734375
2020-10-23,2840.474365234375
2020-10-26,2766.592041015625
2020-10-27,2696.702880859375
2020-10-28,2631.806884765625
2020-10-29,2679.730224609375
2020-10-30,2715.673095703125
2020-11-02,2815.514404296875
2020-11-03,2945.30712890625
2020-11-04,2815.514404296875
2020-11-05,2867.43115234375
2020-11-06,2878.413818359375
2020-11-09,2881.40869140625
2020-11-10,3013.198974609375
2020-11-11,3019.189697265625
2020-11-12,3008.207275390625
2020-11-13,2995.22802734375
2020-11-16,3049.141357421875
2020-11-17,3020.187744140625
2020-11-18,3025.179443359375
2020-11-19,2970.26708984375
2020-11-20,2984.245361328125
2020-11-23,2944.30908203125
2020-11-24,3102.056884765625
2020-11-25,3161.961669921875
2020-11-26,3075.10009765625
2020-11-27,3038.15966796875
2020-11-30,2932.328125
2020-12-01,2989.237060546875
2020-12-02,3018.191162109375
2020-12-03,3056.13037109375
2020-12-04,3098.06396484375
2020-12-07,3065.115966796875
2020-12-08,3089.078369140625
2020-12-09,2985.2431640625
2020-12-10,2993.230712890625
2020-12-11,2961.281494140625
2020-12-14,2976.258056640625
2020-12-15,2964.277099609375
2020-12-16,3015.19580078125
2020-12-17,3056.13037109375
2020-12-18,3156.9697265625
2020-12-21,3086.082275390625
2020-12-22,3151.978515625
2020-12-23,3106.051025390625
2020-12-24,3131.010498046875
2020-12-29,3142.99267578125
2020-12-30,3140.9951171875
2020-12-31,3053.13525390625
2021-01-04,3164.957275390625
2021-01-05,3130.012451171875
2021-01-06,3376.619873046875
2021-01-07,3498.425537109375
2021-01-08,3431.532470703125
2021-01-11,3373.62451171875
2021-01-12,3324.70263671875
2021-01-13,3274.781982421875
2021-01-14,3268.7919921875
2021-01-15,3258.807373046875
2021-01-18,3251.818359375
2021-01-19,3272.785888671875
2021-01-20,3289.758056640625
2021-01-21,3246.82666015625
2021-01-22,3214.87744140625
2021-01-25,3115.036376953125
2021-01-26,3126.01904296875
2021-01-27,3046.146484375
2021-01-28,3079.09423828125
2021-01-29,3017.192626953125
2021-02-01,3078.095947265625
2021-02-02,3150.979248046875
2021-02-03,3158.966796875
2021-02-04,3160.96337890625
2021-02-05,3107.049560546875
2021-02-08,3126.01904296875
2021-02-09,3155.9716796875
2021-02-10,3148.982666015625
2021-02-11,3199.901123046875
2021-02-12,3226.8583984375
2021-02-15,3270.7880859375
2021-02-16,3220.867431640625
2021-02-17,3152.975830078125
2021-02-18,3094.06982421875
2021-02-19,3119.030029296875
2021-02-22,3133.00830078125
2021-02-23,3130.012451171875
2021-02-24,3187.920654296875
2021-02-25,3184.92529296875
2021-02-26,3090.076171875
2021-03-01,3169.94921875
2021-03-02,3207.888671875
2021-03-03,3288.76025390625
2021-03-04,3362.642333984375
2021-03-05,3283.767822265625
2021-03-08,3407.570556640625
2021-03-09,3400.58203125
2021-03-10,3408.569091796875
2021-03-11,3456.49267578125
2021-03-12,3459.48779296875
2021-03-15,3429.535400390625
2021-03-16,3373.62451171875
2021-03-17,3353.656494140625
2021-03-18,3323.626220703125
2021-03-19,3248.724609375
2021-03-22,3222.7587890625
2021-03-23,3212.772216796875
2021-03-24,3267.69970703125
2021-03-25,3274.690185546875
2021-03-26,3318.632568359375
2021-03-29,3332.614501953125
2021-03-30,3374.55908203125
2021-03-31,3386.543212890625
2021-04-01,3340.603515625
2021-04-06,3388.54052734375
2021-04-07,3461.4443359375
2021-04-08,3480.41943359375
2021-04-09,3523.363037109375
2021-04-12,3504.387939453125
2021-04-13,3500.39306640625
2021-04-14,3486.411865234375
2021-04-15,3480.41943359375
2021-04-16,3510.380126953125
2021-04-19,3470.4326171875
2021-04-20,3386.543212890625
2021-04-21,3418.501220703125
2021-04-22,3421.496826171875
2021-04-23,3425.4921875
2021-04-26,3441.470947265625
2021-04-27,3412.509033203125
2021-04-28,3459.447265625
2021-04-29,3445.465576171875
2021-04-30,3422.495849609375
2021-05-04,3419.5
2021-05-05,3602.2587890625
2021-05-06,3612.246337890625
2021-05-07,3630.222412109375
2021-05-10,3624.230224609375
2021-05-11,3536.34619140625
2021-05-12,3539.341796875
2021-05-13,3529.355224609375
2021-05-14,3605.255126953125
2021-05-17,3605.255126953125
2021-05-18,3614.242919921875
2021-05-19,3536.34619140625
2021-05-20,3560.31396484375
2021-05-21,3582.285400390625
2021-05-24,3630.222412109375
2021-05-25,3624.230224609375
2021-05-26,3631.22119140625
2021-05-27,3695.136962890625
2021-05-28,3683.15283203125
2021-06-01,3720.1044921875
2021-06-02,3726.095947265625
2021-06-03,3731.090087890625
2021-06-04,3685.150146484375
2021-06-07,3743.07421875
2021-06-08,3747.0693359375
2021-06-09,3681.155517578125
2021-06-10,3683.15283203125
2021-06-11,3709.11865234375
2021-06-14,3656.1884765625
2021-06-15,3658.185791015625
2021-06-16,3648.199462890625
2021-06-17,3625.229248046875
2021-06-18,3556.319580078125
2021-06-21,3638.2119140625
2021-06-22,3673.165771484375
2021-06-23,3623.231689453125
2021-06-24,3683.15283203125
2021-06-25,3761.050537109375
2021-06-28,3666.174560546875
2021-06-29,3705.12353515625
2021-06-30,3652.193603515625
2021-07-01,3696.13623046875
2021-07-02,3656.1884765625
2021-07-05,3670.170166015625
2021-07-06,3595.268798828125
2021-07-07,3648.199462890625
2021-07-08,3560.31396484375
2021-07-09,3637.21337890625
2021-07-12,3596.26708984375
2021-07-13,3596.26708984375
2021-07-14,3584.282958984375
2021-07-15,3550.327880859375
2021-07-16,3559.316162109375
2021-07-19,3431.484375
2021-07-20,3498.39599609375
2021-07-21,3549.3291015625
2021-07-22,3518.369873046875
2021-07-23,3545.334228515625
2021-07-26,3557.318359375
2021-07-27,3520.3671875
2021-07-28,3544.33544921875
2021-07-29,3595.268798828125
2021-07-30,3600.261962890625
2021-08-02,3612.246337890625
2021-08-03,3625.229248046875
2021-08-04,3649.197509765625
2021-08-05,3625.229248046875
2021-08-06,3648.199462890625
2021-08-09,3650.19580078125
2021-08-10,3714.1123046875
2021-08-11,3814.9794921875
2021-08-12,3840.945068359375
2021-08-13,3820.9716796875
2021-08-16,3777.029296875
2021-08-17,3756.05712890625
2021-08-18,3756.05712890625
2021-08-19,3716.109375
2021-08-20,3751.0634765625
2021-08-23,3752.0625
2021-08-24,3750.064453125
2021-08-25,3768.041015625
2021-08-26,3915.846923828125
2021-08-27,3881.89111328125
2021-08-31,3861.917724609375
2021-09-01,3836.95068359375
2021-09-02,3813.980712890625
2021-09-03,3820.9716796875
2021-09-06,3818.97412109375
2021-09-07,3779.02685546875
2021-09-08,3728.093994140625
2021-09-09,3716.33837890625
2021-09-10,3676.388916015625
2021-09-13,3738.311279296875
2021-09-14,3735.314208984375
2021-09-15,3716.33837890625
2021-09-16,3743.304931640625
2021-09-17,3637.4375
2021-09-20,3571.52001953125
2021-09-21,3598.486328125
2021-09-22,3667.400146484375
2021-09-23,3675.3896484375
2021-09-24,3645.427001953125
2021-09-27,3609.47216796875
2021-09-28,3537.5625
2021-09-29,3528.57421875
2021-09-30,3485.627685546875
2021-10-01,3433.69287109375
2021-10-04,3405.727783203125
2021-10-05,3375.765380859375
2021-10-06,3367.775634765625
2021-10-07,3463.655517578125
2021-10-08,3451.670654296875
2021-10-11,3405.727783203125
2021-10-12,3371.770751953125
2021-10-13,3365.7783203125
2021-10-14,3411.720458984375
2021-10-15,3431.69580078125
2021-10-18,3432.694091796875
2021-10-19,3462.656494140625
2021-10-20,3479.63525390625
2021-10-21,3425.703125
2021-10-22,3435.6904296875
2021-10-25,3476.639404296875
2021-10-26,3500.60888671875
2021-10-27,3484.629150390625
2021-10-28,3495.615234375
2021-10-29,3501.608154296875
2021-11-01,3546.5517578125
2021-11-02,3605.477294921875
2021-11-03,3654.416259765625
2021-11-04,3661.4072265625
2021-11-05,3669.397216796875
2021-11-08,3739.3095703125
2021-11-09,3727.324951171875
2021-11-10,3750.295654296875
2021-11-11,3767.2744140625
2021-11-12,3781.2568359375
2021-11-15,3758.285888671875
2021-11-16,3749.296630859375
2021-11-17,3721.331787109375
2021-11-18,3694.36572265625
2021-11-19,3665.40234375
2021-11-22,3652.418701171875
2021-11-23,3778.2607421875
2021-11-24,3826.200439453125
2021-11-25,3824.203125
2021-11-26,3704.353271484375
2021-11-29,3674.390869140625
2021-11-30,3651.419921875
2021-12-01,3700.358642578125
2021-12-02,3675.3896484375
2021-12-03,3673.39208984375
2021-12-06,3769.2724609375
2021-12-07,3869.146484375
2021-12-08,3840.18310546875
2021-12-09,3805.227294921875
2021-12-10,3789.2470703125
2021-12-13,3760.283447265625
2021-12-14,3789.2470703125
2021-12-15,3792.243408203125
2021-12-16,3808.22314453125
2021-12-17,3798.23583984375
2021-12-20,3718.336181640625
2021-12-21,3803.2294921875
2021-12-22,3820.20849609375
2021-12-23,3855.16455078125
2021-12-24,3880.13330078125
2021-12-29,3927.07470703125
2021-12-30,3916.088134765625
2021-12-31,3895.1142578125
2022-01-04,3996.986572265625
2022-01-05,3980.0078125
2022-01-06,3923.0791015625
2022-01-07,3910.09521484375
2022-01-10,3851.169189453125
2022-01-11,3884.1279296875
2022-01-12,3922.080810546875
2022-01-13,3947.049072265625
2022-01-14,3871.144775390625
2022-01-17,3937.06201171875
2022-01-18,3849.172119140625
2022-01-19,3822.2060546875
2022-01-20,3844.17822265625
2022-01-21,3770.27099609375
2022-01-24,3623.455078125
2022-01-25,3566.5263671875
2022-01-26,3639.434814453125
2022-01-27,3656.413818359375
2022-01-28,3669.397216796875
2022-01-31,3708.3486328125
2022-02-01,3789.2470703125
2022-02-02,3843.179443359375
2022-02-03,3820.20849609375
2022-02-04,3761.282470703125
2022-02-07,3746.301025390625
2022-02-08,3747.30029296875
2022-02-09,3819.20947265625
2022-02-10,3807.224609375
2022-02-11,3774.265869140625
2022-02-14,3645.427001953125
2022-02-15,3701.357421875
2022-02-16,3701.357421875
2022-02-17,3643.43017578125
2022-02-18,3603.48046875
2022-02-21,3575.51513671875
2022-02-22,3563.5302734375
2022-02-23,3460.6591796875
2022-02-24,3227.951416015625
2022-02-25,3369.7734375
2022-02-28,3381.758056640625
2022-03-01,3255.916015625
2022-03-02,3316.83984375
2022-03-03,3251.921142578125
2022-03-04,3000.23681640625
2022-03-07,2985.25537109375
2022-03-08,2932.322021484375
2022-03-09,3206.97705078125
2022-03-10,3020.134521484375
2022-03-11,3139.02197265625
2022-03-14,3243.92236328125
2022-03-15,3280.886962890625
2022-03-16,3349.82177734375
2022-03-17,3416.758056640625
2022-03-18,3440.735595703125
2022-03-21,3381.791259765625
2022-03-22,3304.864501953125
2022-03-23,3224.940185546875
2022-03-24,3202.961181640625
2022-03-25,3146.015380859375
2022-03-28,3147.01416015625
2022-03-29,3240.92529296875
2022-03-30,3126.0341796875
2022-03-31,3069.088134765625
2022-04-01,3040.1162109375
2022-04-04,3067.090087890625
2022-04-05,2977.17529296875
2022-04-06,2915.234130859375
2022-04-07,2907.7412109375
2022-04-08,3020.134521484375
2022-04-11,3007.146728515625
2022-04-12,3001.65234375
2022-04-13,3018.136474609375
2022-04-14,3017.1376953125
2022-04-19,3034.12158203125
2022-04-20,3212.452392578125
2022-04-21,3247.918701171875
2022-04-22,3216.447998046875
2022-04-25,3161.000732421875
2022-04-26,3171.490966796875
2022-04-27,3165.49658203125
2022-04-28,3174.9873046875
2022-04-29,3214.450439453125
2022-05-03,3225.939208984375
2022-05-04,3198.96484375
2022-05-05,3170.991455078125
2022-05-06,3157.00439453125
2022-05-09,3096.561767578125
2022-05-10,3075.58203125
2022-05-11,3136.024169921875
2022-05-12,3114.544921875
2022-05-13,3195.9677734375
2022-05-16,3142.5185546875
2022-05-17,3217.947021484375
2022-05-18,3164.997314453125
2022-05-19,3126.0341796875
2022-05-20,3147.01416015625
2022-05-23,3201.9619140625
2022-05-24,3167.99462890625
2022-05-25,3218.9462890625
2022-05-26,3270.397216796875
2022-05-27,3285.882568359375
2022-05-30,3319.350830078125
2022-05-31,3270.397216796875
2022-06-01,3231.93359375
2022-06-06,3306.862548828125
2022-06-07,3275.8916015625
2022-06-08,3229.935546875
2022-06-09,3185.977294921875
2022-06-10,2984.1689453125
2022-06-13,2914.235107421875
2022-06-14,2942.7080078125
2022-06-15,2956.19482421875
2022-06-16,2875.771240234375
2022-06-17,2902.74560546875
2022-06-20,2829.3154296875
2022-06-21,2830.81396484375
2022-06-22,2769.871826171875
2022-06-23,2753.886962890625
2022-06-24,2843.30224609375
2022-06-27,2833.8115234375
2022-06-28,2824.3203125
2022-06-29,2821.3232421875
2022-06-30,2821.3232421875
2022-07-01,2846.299560546875
2022-07-04,2835.809326171875
2022-07-05,2756.88427734375
2022-07-06,2807.33642578125
2022-07-07,2850.2958984375
2022-07-08,2920.2294921875
2022-07-11,2896.252197265625
2022-07-12,2909.239990234375
2022-07-13,2866.780029296875
2022-07-14,2852.29345703125
2022-07-15,2911.237548828125
2022-07-18,2925.72412109375
2022-07-19,2999.654052734375
2022-07-20,2965.18701171875
2022-07-21,2980.671875
2022-07-22,2981.17138671875
2022-07-25,2989.163818359375
2022-07-26,2932.21826171875
2022-07-27,3003.650146484375
2022-07-28,3080.07763671875
2022-07-29,3138.02294921875
2022-08-01,3113.04638671875
2022-08-02,3058.098388671875
2022-08-03,3117.5419921875
2022-08-04,3208.955810546875
2022-08-05,3174.48828125
2022-08-08,3202.961181640625
2022-08-09,3174.48828125
2022-08-10,3222.942138671875
2022-08-11,3203.96044921875
2022-08-12,3232.932373046875
2022-08-15,3256.41064453125
2022-08-16,3283.384765625
2022-08-17,3245.420654296875
2022-08-18,3280.38720703125
2022-08-19,3268.898681640625
2022-08-22,3199.964111328125
2022-08-23,3191.471923828125
2022-08-24,3128.032470703125
2022-08-25,3233.43212890625
2022-08-26,3212.452392578125
2022-08-30,3199.46484375
2022-08-31,3172.489990234375
2022-09-01,3085.0732421875
2022-09-02,3192.97021484375
2022-09-05,3072.08544921875
2022-09-06,3085.0732421875
2022-09-07,3123.036865234375
2022-09-08,3117.281982421875
2022-09-09,3158.246337890625
2022-09-12,3246.669189453125
2022-09-13,3174.73193359375
2022-09-14,3054.3369140625
2022-09-15,3086.30859375
2022-09-16,3079.81494140625
2022-09-20,2997.38671875
2022-09-21,3047.342529296875
2022-09-22,2964.415283203125
2022-09-23,2928.446533203125
2022-09-26,2961.45263671875
2022-09-27,2928.946044921875
2022-09-28,2977.40380859375
2022-09-29,2863.00341796875
2022-09-30,2907.46484375
2022-10-03,2894.476318359375
2022-10-04,3050.340576171875
2022-10-05,3025.3623046875
2022-10-06,2979.901611328125
2022-10-07,2907.96435546875
2022-10-10,2933.44189453125
2022-10-11,2904.96728515625
2022-10-12,2856.01025390625
2022-10-13,2880.48828125
2022-10-14,2867.49951171875
2022-10-17,2895.475341796875
2022-10-18,2976.404541015625
2022-10-19,2979.901611328125
2022-10-20,3011.37451171875
2022-10-21,2977.9033203125
2022-10-24,3028.859130859375
2022-10-25,3073.320068359375
2022-10-26,3059.83203125
2022-10-27,3047.842529296875
2022-10-28,3111.287353515625
2022-10-31,3126.274169921875
2022-11-01,3133.26806640625
2022-11-02,3080.8134765625
2022-11-03,3131.26953125
2022-11-04,3220.691650390625
2022-11-07,3219.193359375
2022-11-08,3193.21533203125
2022-11-09,3185.22265625
2022-11-10,3292.62890625
2022-11-11,3359.071044921875
2022-11-14,3350.578125
2022-11-15,3372.55908203125
2022-11-16,3305.61767578125
2022-11-17,3259.657958984375
2022-11-18,3313.111328125
2022-11-21,3341.586181640625
2022-11-22,3297.125244140625
2022-11-23,3305.1181640625
2022-11-24,3319.106201171875
2022-11-25,3330.09619140625
2022-11-28,3320.10498046875
2022-11-29,3315.109130859375
2022-11-30,3289.632080078125
2022-12-01,3275.6435546875
2022-12-02,3282.138427734375
2022-12-05,3265.15283203125
2022-12-06,3222.190673828125
2022-12-07,3214.197509765625
2022-12-08,3191.218017578125
2022-12-09,3227.185791015625
2022-12-12,3208.20263671875
2022-12-13,3254.162353515625
2022-12-14,3263.654541015625
2022-12-15,3174.232421875
2022-12-16,3168.737548828125
2022-12-19,3230.6826171875
2022-12-20,3231.1826171875
2022-12-21,3300.6220703125
2022-12-22,3272.646728515625
2022-12-23,3267.1513671875
2022-12-28,3284.63623046875
2022-12-29,3300.12255859375
2022-12-30,3296.126220703125
2023-01-03,3403.532470703125
2023-01-04,3516.43359375
2023-01-05,3525.925537109375
2023-01-06,3559.896484375
2023-01-09,3601.360107421875
2023-01-10,3558.89697265625
2023-01-11,3626.338134765625
2023-01-12,3660.807861328125
2023-01-13,3692.780517578125
2023-01-16,3724.252685546875
2023-01-17,3683.788330078125
2023-01-18,3649.318115234375
2023-01-19,3596.86376953125
2023-01-20,3595.365234375
