Date,REL.L
2016-01-21,1143.4366455078125
2016-01-22,1183.34716796875
2016-01-25,1186.33984375
2016-01-26,1170.376220703125
2016-01-27,1196.31787109375
2016-01-28,1186.33984375
2016-01-29,1227.2486572265625
2016-02-01,1225.2530517578125
2016-02-02,1217.270751953125
2016-02-03,1196.31787109375
2016-02-04,1196.31787109375
2016-02-05,1167.3828125
2016-02-08,1123.4813232421875
2016-02-09,1146.429931640625
2016-02-10,1148.42529296875
2016-02-11,1129.4676513671875
2016-02-12,1136.4521484375
2016-02-15,1159.40087890625
2016-02-16,1180.3536376953125
2016-02-17,1204.300048828125
2016-02-18,1206.29541015625
2016-02-19,1213.2796630859375
2016-02-22,1228.2462158203125
2016-02-23,1213.2796630859375
2016-02-24,1214.27783203125
2016-02-25,1250.1973876953125
2016-02-26,1246.2061767578125
2016-02-29,1239.2215576171875
2016-03-01,1265.1634521484375
2016-03-02,1231.2396240234375
2016-03-03,1223.2574462890625
2016-03-04,1224.25537109375
2016-03-07,1221.2620849609375
2016-03-08,1225.2530517578125
2016-03-09,1241.21728515625
2016-03-10,1228.2462158203125
2016-03-11,1244.21044921875
2016-03-14,1252.1929931640625
2016-03-15,1264.165771484375
2016-03-16,1269.15478515625
2016-03-17,1268.15673828125
2016-03-18,1257.181396484375
2016-03-21,1259.177001953125
2016-03-22,1275.1407470703125
2016-03-23,1283.123291015625
2016-03-24,1274.1434326171875
2016-03-29,1287.1141357421875
2016-03-30,1303.07861328125
2016-03-31,1291.1053466796875
2016-04-01,1296.0938720703125
2016-04-04,1299.087646484375
2016-04-05,1292.10302734375
2016-04-06,1298.0897216796875
2016-04-07,1296.0938720703125
2016-04-08,1301.0830078125
2016-04-11,1291.1053466796875
2016-04-12,1299.087646484375
2016-04-13,1306.07177734375
2016-04-14,1307.0694580078125
2016-04-15,1301.0830078125
2016-04-18,1302.0806884765625
2016-04-19,1316.049560546875
2016-04-20,1293.10107421875
2016-04-21,1259.177001953125
2016-04-22,1233.2353515625
2016-04-25,1242.2149658203125
2016-04-26,1226.2508544921875
2016-04-27,1219.2664794921875
2016-04-28,1212.50341796875
2016-04-29,1207.513916015625
2016-05-03,1205.517822265625
2016-05-04,1206.515625
2016-05-05,1210.50732421875
2016-05-06,1218.4913330078125
2016-05-09,1233.46044921875
2016-05-10,1229.4683837890625
2016-05-11,1226.474609375
2016-05-12,1228.470458984375
2016-05-13,1231.46435546875
2016-05-16,1230.46630859375
2016-05-17,1228.470458984375
2016-05-18,1221.4847412109375
2016-05-19,1211.5054931640625
2016-05-20,1230.46630859375
2016-05-23,1230.46630859375
2016-05-24,1245.435791015625
2016-05-25,1240.44580078125
2016-05-26,1238.4498291015625
2016-05-27,1247.4315185546875
2016-05-31,1247.4315185546875
2016-06-01,1259.40673828125
2016-06-02,1252.421630859375
2016-06-03,1257.410888671875
2016-06-06,1267.3905029296875
2016-06-07,1268.3883056640625
2016-06-08,1256.4130859375
2016-06-09,1247.4315185546875
2016-06-10,1224.4788818359375
2016-06-13,1209.5096435546875
2016-06-14,1189.5506591796875
2016-06-15,1201.525634765625
2016-06-16,1191.5465087890625
2016-06-17,1202.5240478515625
2016-06-20,1224.4788818359375
2016-06-21,1228.470458984375
2016-06-22,1227.47265625
2016-06-23,1240.44580078125
2016-06-24,1280.3636474609375
2016-06-27,1287.349365234375
2016-06-28,1298.326416015625
2016-06-29,1348.2239990234375
2016-06-30,1373.1727294921875
2016-07-01,1392.1336669921875
2016-07-04,1387.1436767578125
2016-07-05,1416.0843505859375
2016-07-06,1401.1151123046875
2016-07-07,1408.1005859375
2016-07-08,1409.0987548828125
2016-07-11,1422.07177734375
2016-07-12,1408.1005859375
2016-07-13,1418.080322265625
2016-07-14,1387.1436767578125
2016-07-15,1391.135498046875
2016-07-18,1392.1336669921875
2016-07-19,1395.1275634765625
2016-07-20,1408.1005859375
2016-07-21,1394.1292724609375
2016-07-22,1405.10693359375
2016-07-25,1406.1046142578125
2016-07-26,1406.1046142578125
2016-07-27,1403.11083984375
2016-07-28,1453.0078125
2016-07-29,1432.05126953125
2016-08-01,1435.0452880859375
2016-08-02,1431.05322265625
2016-08-03,1403.11083984375
2016-08-04,1418.18359375
2016-08-05,1428.163818359375
2016-08-08,1416.1875
2016-08-09,1444.1318359375
2016-08-10,1452.1160888671875
2016-08-11,1465.090087890625
2016-08-12,1462.096435546875
2016-08-15,1468.0841064453125
2016-08-16,1448.1240234375
2016-08-17,1439.1419677734375
2016-08-18,1451.1182861328125
2016-08-19,1451.1182861328125
2016-08-22,1446.1279296875
2016-08-23,1454.1123046875
2016-08-24,1440.1400146484375
2016-08-25,1440.1400146484375
2016-08-26,1442.135986328125
2016-08-30,1444.1318359375
2016-08-31,1442.135986328125
2016-09-01,1433.1539306640625
2016-09-02,1458.104248046875
2016-09-05,1462.096435546875
2016-09-06,1452.1160888671875
2016-09-07,1467.0867919921875
2016-09-08,1454.1123046875
2016-09-09,1424.171630859375
2016-09-12,1411.1976318359375
2016-09-13,1417.1854248046875
2016-09-14,1415.189453125
2016-09-15,1434.151611328125
2016-09-16,1427.1654052734375
2016-09-19,1448.1240234375
2016-09-20,1465.090087890625
2016-09-21,1446.1279296875
2016-09-22,1457.106201171875
2016-09-23,1461.09814453125
2016-09-26,1447.1260986328125
2016-09-27,1440.1400146484375
2016-09-28,1452.1160888671875
2016-09-29,1462.096435546875
2016-09-30,1460.1004638671875
2016-10-03,1482.056640625
2016-10-04,1499.0230712890625
2016-10-05,1465.090087890625
2016-10-06,1460.1004638671875
2016-10-07,1465.090087890625
2016-10-10,1472.076416015625
2016-10-11,1453.11376953125
2016-10-12,1444.1318359375
2016-10-13,1450.1199951171875
2016-10-14,1457.106201171875
2016-10-17,1448.1240234375
2016-10-18,1445.1302490234375
2016-10-19,1457.106201171875
2016-10-20,1456.108154296875
2016-10-21,1451.1182861328125
2016-10-24,1438.1436767578125
2016-10-25,1456.108154296875
2016-10-26,1426.167724609375
2016-10-27,1459.1021728515625
2016-10-28,1469.08251953125
2016-10-31,1458.104248046875
2016-11-01,1443.1339111328125
2016-11-02,1428.163818359375
2016-11-03,1388.2432861328125
2016-11-04,1380.2589111328125
2016-11-07,1394.23095703125
2016-11-08,1400.21923828125
2016-11-09,1370.2786865234375
2016-11-10,1296.42529296875
2016-11-11,1295.4273681640625
2016-11-14,1279.458984375
2016-11-15,1291.435546875
2016-11-16,1329.359619140625
2016-11-17,1340.338134765625
2016-11-18,1351.3165283203125
2016-11-21,1354.3104248046875
2016-11-22,1362.2947998046875
2016-11-23,1370.2786865234375
2016-11-24,1371.2767333984375
2016-11-25,1378.2626953125
2016-11-28,1373.2728271484375
2016-11-29,1376.2666015625
2016-11-30,1372.2745361328125
2016-12-01,1345.327880859375
2016-12-02,1334.35009765625
2016-12-05,1333.35205078125
2016-12-06,1333.35205078125
2016-12-07,1330.35791015625
2016-12-08,1353.3125
2016-12-09,1370.2786865234375
2016-12-12,1361.2965087890625
2016-12-13,1381.2568359375
2016-12-14,1376.2666015625
2016-12-15,1387.244873046875
2016-12-16,1388.2432861328125
2016-12-19,1411.1976318359375
2016-12-20,1414.1915283203125
2016-12-21,1415.189453125
2016-12-22,1430.159912109375
2016-12-23,1435.14990234375
2016-12-28,1438.1436767578125
2016-12-29,1444.1318359375
2016-12-30,1446.1279296875
2017-01-03,1444.1318359375
2017-01-04,1434.151611328125
2017-01-05,1429.1614990234375
2017-01-06,1436.1478271484375
2017-01-09,1452.1160888671875
2017-01-10,1448.1240234375
2017-01-11,1449.122314453125
2017-01-12,1458.104248046875
2017-01-13,1461.09814453125
2017-01-16,1468.0841064453125
2017-01-17,1438.1436767578125
2017-01-18,1423.173583984375
2017-01-19,1418.18359375
2017-01-20,1422.1754150390625
2017-01-23,1417.1854248046875
2017-01-24,1410.199462890625
2017-01-25,1407.205322265625
2017-01-26,1395.229248046875
2017-01-27,1409.2015380859375
2017-01-30,1418.18359375
2017-01-31,1420.1796875
2017-02-01,1412.1954345703125
2017-02-02,1435.14990234375
2017-02-03,1439.1419677734375
2017-02-06,1441.1378173828125
2017-02-07,1456.108154296875
2017-02-08,1452.1160888671875
2017-02-09,1463.0941162109375
2017-02-10,1466.08837890625
2017-02-13,1468.0841064453125
2017-02-14,1460.1004638671875
2017-02-15,1465.090087890625
2017-02-16,1468.0841064453125
2017-02-17,1481.0584716796875
2017-02-20,1480.060791015625
2017-02-21,1469.08251953125
2017-02-22,1476.068603515625
2017-02-23,1494.03271484375
2017-02-24,1491.038818359375
2017-02-27,1499.0230712890625
2017-02-28,1502.0169677734375
2017-03-01,1516.9873046875
2017-03-02,1531.9576416015625
2017-03-03,1528.9637451171875
2017-03-06,1532.955322265625
2017-03-07,1529.9615478515625
2017-03-08,1533.95361328125
2017-03-09,1543.93359375
2017-03-10,1531.9576416015625
2017-03-13,1535.949462890625
2017-03-14,1538.9437255859375
2017-03-15,1535.949462890625
2017-03-16,1535.949462890625
2017-03-17,1532.955322265625
2017-03-20,1536.94775390625
2017-03-21,1534.9515380859375
2017-03-22,1541.9376220703125
2017-03-23,1551.91796875
2017-03-24,1556.907958984375
2017-03-27,1557.90625
2017-03-28,1560.9000244140625
2017-03-29,1559.9022216796875
2017-03-30,1562.8961181640625
2017-03-31,1560.9000244140625
2017-04-03,1557.90625
2017-04-04,1563.8941650390625
2017-04-05,1570.8802490234375
2017-04-06,1566.8880615234375
2017-04-07,1574.872314453125
2017-04-10,1580.860595703125
2017-04-11,1580.860595703125
2017-04-12,1588.84423828125
2017-04-13,1579.8621826171875
2017-04-18,1560.9000244140625
2017-04-19,1540.939453125
2017-04-20,1554.9119873046875
2017-04-21,1558.9039306640625
2017-04-24,1589.842529296875
2017-04-25,1588.84423828125
2017-04-26,1592.836669921875
2017-04-27,1573.129638671875
2017-04-28,1563.14794921875
2017-05-02,1581.115234375
2017-05-03,1578.12060546875
2017-05-04,1588.1025390625
2017-05-05,1593.09326171875
2017-05-08,1584.10986328125
2017-05-09,1604.0731201171875
2017-05-10,1602.0770263671875
2017-05-11,1601.0784912109375
2017-05-12,1622.04052734375
2017-05-15,1609.0640869140625
2017-05-16,1634.0186767578125
2017-05-17,1622.04052734375
2017-05-18,1610.062255859375
2017-05-19,1623.0384521484375
2017-05-22,1631.0240478515625
2017-05-23,1639.00927734375
2017-05-24,1638.0113525390625
2017-05-25,1633.0203857421875
2017-05-26,1650.9874267578125
2017-05-30,1648.9910888671875
2017-05-31,1659.9710693359375
2017-06-01,1676.9403076171875
2017-06-02,1676.9403076171875
2017-06-05,1675.9420166015625
2017-06-06,1681.9310302734375
2017-06-07,1681.9310302734375
2017-06-08,1666.9586181640625
2017-06-09,1690.9149169921875
2017-06-12,1680.93310546875
2017-06-13,1672.9473876953125
2017-06-14,1688.9185791015625
2017-06-15,1686.922119140625
2017-06-16,1711.8765869140625
2017-06-19,1709.8800048828125
2017-06-20,1713.872802734375
2017-06-21,1706.8857421875
2017-06-22,1690.9149169921875
2017-06-23,1697.902099609375
2017-06-26,1705.38232421875
2017-06-27,1691.2591552734375
2017-06-28,1671.94970703125
2017-06-29,1645.996826171875
2017-06-30,1656.9766845703125
2017-07-03,1651.98583984375
2017-07-04,1648.9910888671875
2017-07-05,1660.96923828125
2017-07-06,1640.007568359375
2017-07-07,1629.027587890625
2017-07-10,1632.0225830078125
2017-07-11,1618.0477294921875
2017-07-12,1634.0186767578125
2017-07-13,1634.0186767578125
2017-07-14,1630.0257568359375
2017-07-17,1625.0350341796875
2017-07-18,1625.0350341796875
2017-07-19,1633.0203857421875
2017-07-20,1651.98583984375
2017-07-21,1641.005859375
2017-07-24,1626.0330810546875
2017-07-25,1630.0257568359375
2017-07-26,1629.027587890625
2017-07-27,1661.9676513671875
2017-07-28,1647.9930419921875
2017-07-31,1648.9910888671875
2017-08-01,1657.9749755859375
2017-08-02,1652.9842529296875
2017-08-03,1660.08837890625
2017-08-04,1675.06201171875
2017-08-07,1673.065673828125
2017-08-08,1668.074462890625
2017-08-09,1673.065673828125
2017-08-10,1664.08154296875
2017-08-11,1652.1025390625
2017-08-14,1656.095458984375
2017-08-15,1672.0675048828125
2017-08-16,1687.0411376953125
2017-08-17,1692.032470703125
2017-08-18,1667.0762939453125
2017-08-21,1668.074462890625
2017-08-22,1685.0445556640625
2017-08-23,1680.05322265625
2017-08-24,1676.0604248046875
2017-08-25,1664.08154296875
2017-08-29,1658.0919189453125
2017-08-30,1662.0849609375
2017-08-31,1688.0394287109375
2017-09-01,1684.0465087890625
2017-09-04,1686.04296875
2017-09-05,1679.055419921875
2017-09-06,1659.0902099609375
2017-09-07,1677.058837890625
2017-09-08,1672.0675048828125
2017-09-11,1684.0465087890625
2017-09-12,1676.0604248046875
2017-09-13,1674.0640869140625
2017-09-14,1652.1025390625
2017-09-15,1631.139404296875
2017-09-18,1634.1341552734375
2017-09-19,1628.144287109375
2017-09-20,1622.1549072265625
2017-09-21,1612.1724853515625
2017-09-22,1614.1688232421875
2017-09-25,1623.1529541015625
2017-09-26,1617.163818359375
2017-09-27,1600.1937255859375
2017-09-28,1619.16015625
2017-09-29,1634.1341552734375
2017-10-02,1665.0797119140625
2017-10-03,1665.0797119140625
2017-10-04,1665.0797119140625
2017-10-05,1677.058837890625
2017-10-06,1688.0394287109375
2017-10-09,1684.0465087890625
2017-10-10,1685.0445556640625
2017-10-11,1680.05322265625
2017-10-12,1695.027099609375
2017-10-13,1677.058837890625
2017-10-16,1675.06201171875
2017-10-17,1679.055419921875
2017-10-18,1692.032470703125
2017-10-19,1694.0291748046875
2017-10-20,1688.0394287109375
2017-10-23,1688.0394287109375
2017-10-24,1699.02001953125
2017-10-25,1681.0517578125
2017-10-26,1729.9659423828125
2017-10-27,1727.9693603515625
2017-10-30,1728.967529296875
2017-10-31,1729.9659423828125
2017-11-01,1708.00439453125
2017-11-02,1713.9940185546875
2017-11-03,1737.9520263671875
2017-11-06,1727.9693603515625
2017-11-07,1720.98193359375
2017-11-08,1722.978271484375
2017-11-09,1723.976318359375
2017-11-10,1716.9886474609375
2017-11-13,1726.970947265625
2017-11-14,1734.9571533203125
2017-11-15,1724.974609375
2017-11-16,1744.939697265625
2017-11-17,1741.94482421875
2017-11-20,1758.9151611328125
2017-11-21,1765.9027099609375
2017-11-22,1752.92578125
2017-11-23,1761.9100341796875
2017-11-24,1760.9112548828125
2017-11-27,1758.9151611328125
2017-11-28,1778.880126953125
2017-11-29,1746.9361572265625
2017-11-30,1724.974609375
2017-12-01,1710.9990234375
