Date,RKT.L
2019-05-30,6381.54296875
2019-05-31,6334.64208984375
2019-06-03,6296.72265625
2019-06-04,6305.70361328125
2019-06-05,6315.68212890625
2019-06-06,6390.52392578125
2019-06-07,6381.54296875
2019-06-10,6380.54443359375
2019-06-11,6381.54296875
2019-06-12,6660.95361328125
2019-06-13,6595.0927734375
2019-06-14,6512.2685546875
2019-06-17,6533.22265625
2019-06-18,6569.1474609375
2019-06-19,6488.31787109375
2019-06-20,6296.72265625
2019-06-21,6195.9345703125
2019-06-24,6335.6396484375
2019-06-25,6268.7802734375
2019-06-26,6187.951171875
2019-06-27,6201.921875
2019-06-28,6200.92431640625
2019-07-01,6149.03369140625
2019-07-02,6351.60595703125
2019-07-03,6391.52197265625
2019-07-04,6386.53173828125
2019-07-05,6375.5556640625
2019-07-08,6355.59716796875
2019-07-09,6406.49072265625
2019-07-10,6414.47314453125
2019-07-11,6576.1328125
2019-07-12,6581.12255859375
2019-07-15,6534.22119140625
2019-07-16,6625.029296875
2019-07-17,6673.9267578125
2019-07-18,6629.021484375
2019-07-19,6569.1474609375
2019-07-22,6566.15478515625
2019-07-23,6545.197265625
2019-07-24,6461.37451171875
2019-07-25,6417.4677734375
2019-07-26,6467.3623046875
2019-07-29,6655.96484375
2019-07-30,6441.41748046875
2019-07-31,6358.591796875
2019-08-01,6198.92919921875
2019-08-02,6139.05517578125
2019-08-05,5959.43359375
2019-08-06,5917.52197265625
2019-08-07,5948.45703125
2019-08-08,6014.31689453125
2019-08-09,6018.30859375
2019-08-12,6114.10693359375
2019-08-13,6115.10498046875
2019-08-14,6111.11328125
2019-08-15,6067.20654296875
2019-08-16,6157.0166015625
2019-08-19,6179.96875
2019-08-20,6157.0166015625
2019-08-21,6211.90087890625
2019-08-22,6106.83984375
2019-08-23,6093.8662109375
2019-08-27,6241.5712890625
2019-08-28,6352.35107421875
2019-08-29,6360.3349609375
2019-08-30,6386.2841796875
2019-09-02,6425.20654296875
2019-09-03,6458.14013671875
2019-09-04,6486.08544921875
2019-09-05,6390.27490234375
2019-09-06,6376.3037109375
2019-09-09,6303.4482421875
2019-09-10,6366.3232421875
2019-09-11,6385.28564453125
2019-09-12,6404.24853515625
2019-09-13,6255.54443359375
2019-09-16,6207.63916015625
2019-09-17,6273.50830078125
2019-09-18,6274.505859375
2019-09-19,6288.478515625
2019-09-20,6248.55810546875
2019-09-23,6280.49462890625
2019-09-24,6347.361328125
2019-09-25,6408.2392578125
2019-09-26,6563.92822265625
2019-09-27,6592.8720703125
2019-09-30,6331.39306640625
2019-10-01,6228.59765625
2019-10-02,6071.90966796875
2019-10-03,6084.88330078125
2019-10-04,6189.6748046875
2019-10-07,6245.5634765625
2019-10-08,6186.68017578125
2019-10-09,6217.6201171875
2019-10-10,6162.728515625
2019-10-11,6082.8876953125
2019-10-14,6080.8916015625
2019-10-15,5928.1953125
2019-10-16,5981.08984375
2019-10-17,6007.0390625
2019-10-18,5993.06591796875
2019-10-21,5860.33056640625
2019-10-22,5822.4072265625
2019-10-23,5909.23291015625
2019-10-24,5838.3740234375
2019-10-25,5818.4140625
2019-10-28,5795.45947265625
2019-10-29,5825.39990234375
2019-10-30,6012.02880859375
2019-10-31,5952.14697265625
2019-11-01,5909.23291015625
2019-11-04,5882.287109375
2019-11-05,5848.35400390625
2019-11-06,5891.26904296875
2019-11-07,5947.1572265625
2019-11-08,5898.255859375
2019-11-11,5821.40869140625
2019-11-12,5818.4140625
2019-11-13,5844.36279296875
2019-11-14,5785.47998046875
2019-11-15,5829.3916015625
2019-11-18,5903.24560546875
2019-11-19,5911.22998046875
2019-11-20,5884.28369140625
2019-11-21,5926.2001953125
2019-11-22,5913.22607421875
2019-11-25,5931.18994140625
2019-11-26,6002.04833984375
2019-11-27,6034.98291015625
2019-11-28,6102.84814453125
2019-11-29,6053.9453125
2019-12-02,6026.00048828125
2019-12-03,5892.26806640625
2019-12-04,5916.21923828125
2019-12-05,5886.27880859375
2019-12-06,5989.07470703125
2019-12-09,5930.19189453125
2019-12-10,5987.078125
2019-12-11,5988.07666015625
2019-12-12,6017.01904296875
2019-12-13,6025.0029296875
2019-12-16,6165.72216796875
2019-12-17,6009.03466796875
2019-12-18,5998.05712890625
2019-12-19,5957.1376953125
2019-12-20,6167.7177734375
2019-12-23,6193.6669921875
2019-12-24,6170.71240234375
2019-12-27,6211.630859375
2019-12-30,6167.7177734375
2019-12-31,6116.81982421875
2020-01-02,6187.67919921875
2020-01-03,6178.69677734375
2020-01-06,6143.7666015625
2020-01-07,6125.8017578125
2020-01-08,6056.939453125
2020-01-09,6070.91259765625
2020-01-10,6026.9990234375
2020-01-13,6075.90185546875
2020-01-14,6130.79296875
2020-01-15,6219.615234375
2020-01-16,6183.6865234375
2020-01-17,6198.6572265625
2020-01-20,6120.8115234375
2020-01-21,6100.85205078125
2020-01-22,6054.94287109375
2020-01-23,6067.91796875
2020-01-24,6137.77880859375
2020-01-27,6117.81787109375
2020-01-28,6226.60107421875
2020-01-29,6272.509765625
2020-01-30,6295.46435546875
2020-01-31,6268.51806640625
2020-02-03,6343.369140625
2020-02-04,6416.22412109375
2020-02-05,6452.15185546875
2020-02-06,6487.08203125
2020-02-07,6487.08203125
2020-02-10,6465.12548828125
2020-02-11,6443.169921875
2020-02-12,6387.28125
2020-02-13,6333.38916015625
2020-02-14,6325.40380859375
2020-02-17,6309.4365234375
2020-02-18,6387.28125
2020-02-19,6482.0927734375
2020-02-20,6479.0986328125
2020-02-21,6401.25341796875
2020-02-24,6234.5849609375
2020-02-25,6040.97119140625
2020-02-26,6086.87939453125
2020-02-27,5829.3916015625
2020-02-28,5709.6318359375
2020-03-02,5736.57666015625
2020-03-03,5774.50146484375
2020-03-04,6087.87744140625
2020-03-05,6127.79833984375
2020-03-06,5993.06591796875
2020-03-09,5724.6015625
2020-03-10,5590.8671875
2020-03-11,5549.9482421875
2020-03-12,5139.76611328125
2020-03-13,5363.3203125
2020-03-16,5289.46728515625
2020-03-17,5717.61474609375
2020-03-18,5938.17578125
2020-03-19,6160.732421875
2020-03-20,6013.02783203125
2020-03-23,5853.3447265625
2020-03-24,5747.5546875
2020-03-25,5738.57373046875
2020-03-26,5958.1357421875
2020-03-27,5998.05712890625
2020-03-30,6187.67919921875
2020-03-31,6137.77880859375
2020-04-01,6107.837890625
2020-04-02,6181.6904296875
2020-04-03,6239.576171875
2020-04-06,6147.75830078125
2020-04-07,6137.77880859375
2020-04-08,6119.814453125
2020-04-09,6155.7421875
2020-04-14,6435.1865234375
2020-04-15,6307.44091796875
2020-04-16,6268.52783203125
2020-04-17,6236.5869140625
2020-04-20,6488.125
2020-04-21,6384.31640625
2020-04-22,6484.1328125
2020-04-23,6392.30078125
2020-04-24,6522.0634765625
2020-04-27,6567.98046875
2020-04-28,6442.208984375
2020-04-29,6390.3046875
2020-04-30,6617.88916015625
2020-05-01,6557.998046875
2020-05-04,6607.90673828125
2020-05-05,6540.03125
2020-05-06,6573.9677734375
2020-05-07,6635.85498046875
2020-05-11,6833.49365234375
2020-05-12,6989.20849609375
2020-05-13,7089.02587890625
2020-05-14,6967.24853515625
2020-05-15,7021.14990234375
2020-05-18,7176.865234375
2020-05-19,7019.154296875
2020-05-20,6995.19677734375
2020-05-21,7091.02197265625
2020-05-22,7118.9716796875
2020-05-26,6983.21875
2020-05-27,6939.29931640625
2020-05-28,7122.96435546875
2020-05-29,7210.80224609375
2020-06-01,7073.0556640625
2020-06-02,6997.193359375
2020-06-03,7069.06298828125
2020-06-04,7025.14306640625
2020-06-05,6861.44189453125
2020-06-08,6817.52294921875
2020-06-09,6857.4501953125
2020-06-10,6957.2666015625
2020-06-11,6927.32177734375
2020-06-12,6895.380859375
2020-06-15,6937.30419921875
2020-06-16,7041.11376953125
2020-06-17,7134.94140625
2020-06-18,7126.95703125
2020-06-19,7166.8837890625
2020-06-22,7124.96044921875
2020-06-23,7214.79638671875
2020-06-24,7114.978515625
2020-06-25,7152.9091796875
2020-06-26,7256.71923828125
2020-06-29,7406.44482421875
2020-06-30,7418.42236328125
2020-07-01,7392.4697265625
2020-07-02,7514.24755859375
2020-07-03,7432.3984375
2020-07-06,7560.1640625
2020-07-07,7424.41162109375
2020-07-08,7512.251953125
2020-07-09,7552.177734375
2020-07-10,7600.08984375
2020-07-13,7665.97021484375
2020-07-14,7663.97412109375
2020-07-15,7685.93359375
2020-07-16,7695.916015625
2020-07-17,7739.8349609375
2020-07-20,7821.6845703125
2020-07-21,7775.7685546875
2020-07-22,7807.71044921875
2020-07-23,7945.458984375
2020-07-24,7697.9111328125
2020-07-27,7705.8974609375
2020-07-28,7785.7509765625
2020-07-29,7945.458984375
2020-07-30,7797.72900390625
2020-07-31,7691.9228515625
2020-08-03,7891.55712890625
2020-08-04,7789.7431640625
2020-08-05,7695.916015625
2020-08-06,7614.0654296875
2020-08-07,7564.15625
2020-08-10,7484.3017578125
2020-08-11,7394.4677734375
2020-08-12,7490.2919921875
2020-08-13,7494.2841796875
2020-08-14,7424.41162109375
2020-08-17,7460.3466796875
2020-08-18,7494.2841796875
2020-08-19,7622.05029296875
2020-08-20,7536.92822265625
2020-08-21,7524.94921875
2020-08-24,7604.81005859375
2020-08-25,7536.92822265625
2020-08-26,7634.75927734375
2020-08-27,7598.82080078125
2020-08-28,7496.9970703125
2020-09-01,7427.1181640625
2020-09-02,7524.94921875
2020-09-03,7225.46826171875
2020-09-04,7091.7001953125
2020-09-07,7243.43701171875
2020-09-08,7283.36865234375
2020-09-09,7491.00830078125
2020-09-10,7550.90380859375
2020-09-11,7582.8486328125
2020-09-14,7544.9140625
2020-09-15,7580.85107421875
2020-09-16,7496.9970703125
2020-09-17,7405.15625
2020-09-18,7417.13623046875
2020-09-21,7327.29150390625
2020-09-22,7447.08349609375
2020-09-23,7578.85595703125
2020-09-24,7425.12158203125
2020-09-25,7457.06640625
2020-09-28,7546.91162109375
2020-09-29,7604.81005859375
2020-09-30,7546.91162109375
2020-10-01,7692.658203125
2020-10-02,7658.71728515625
2020-10-05,7479.02880859375
2020-10-06,7377.2060546875
2020-10-07,7399.16650390625
2020-10-08,7373.21240234375
2020-10-09,7409.1494140625
2020-10-12,7387.18798828125
2020-10-13,7371.21484375
2020-10-14,7347.2568359375
2020-10-15,7241.4404296875
2020-10-16,7341.26806640625
2020-10-19,7191.52685546875
2020-10-20,7179.54833984375
2020-10-21,7025.81494140625
2020-10-22,6953.93896484375
2020-10-23,6987.88037109375
2020-10-26,6989.87646484375
2020-10-27,6971.908203125
2020-10-28,6900.0322265625
2020-10-29,6840.1357421875
2020-10-30,6788.2265625
2020-11-02,6890.05029296875
2020-11-03,6908.02001953125
2020-11-04,7079.720703125
2020-11-05,7061.75244140625
2020-11-06,7097.68994140625
2020-11-09,6688.39990234375
2020-11-10,6925.98779296875
2020-11-11,7005.849609375
2020-11-12,7067.7421875
2020-11-13,6967.9150390625
2020-11-16,6820.1708984375
2020-11-17,6676.42041015625
2020-11-18,6694.39013671875
2020-11-19,6716.35107421875
2020-11-20,6694.39013671875
2020-11-23,6538.6591796875
2020-11-24,6299.0751953125
2020-11-25,6432.84375
2020-11-26,6590.56982421875
2020-11-27,6504.71826171875
2020-11-30,6572.6005859375
2020-12-01,6436.83544921875
2020-12-02,6339.005859375
2020-12-03,6291.0888671875
2020-12-04,6424.8564453125
2020-12-07,6378.93603515625
2020-12-08,6484.75244140625
2020-12-09,6472.77392578125
2020-12-10,6578.5908203125
2020-12-11,6622.513671875
2020-12-14,6532.669921875
2020-12-15,6396.90576171875
2020-12-16,6510.7080078125
2020-12-17,6448.8154296875
2020-12-18,6442.8251953125
2020-12-21,6520.6904296875
2020-12-22,6544.6494140625
2020-12-23,6440.8291015625
2020-12-24,6482.7568359375
2020-12-29,6654.458984375
2020-12-30,6620.51708984375
2020-12-31,6530.6728515625
2021-01-04,6772.25390625
2021-01-05,6696.38623046875
2021-01-06,6724.3369140625
2021-01-07,6656.45556640625
2021-01-08,6648.46875
2021-01-11,6544.6494140625
2021-01-12,6346.99267578125
2021-01-13,6297.07763671875
2021-01-14,6315.046875
2021-01-15,6263.1376953125
2021-01-18,6201.2451171875
2021-01-19,6213.22314453125
2021-01-20,6227.19970703125
2021-01-21,6249.16259765625
2021-01-22,6263.1376953125
2021-01-25,6542.6533203125
2021-01-26,6364.96142578125
2021-01-27,6422.86083984375
2021-01-28,6289.0927734375
2021-01-29,6187.26953125
2021-02-01,6285.09912109375
2021-02-02,6255.15087890625
2021-02-03,6247.1650390625
2021-02-04,6211.2265625
2021-02-05,6129.36962890625
2021-02-08,6149.3349609375
2021-02-09,6233.189453125
2021-02-10,6193.25830078125
2021-02-11,6203.2412109375
2021-02-12,6295.08203125
2021-02-15,6335.01220703125
2021-02-16,6287.09619140625
2021-02-17,6273.11962890625
2021-02-18,6267.1298828125
2021-02-19,6061.48681640625
2021-02-22,5843.8642578125
2021-02-23,5959.66357421875
2021-02-24,5871.81591796875
2021-02-25,5939.6982421875
2021-02-26,5989.6123046875
2021-03-01,6029.54296875
2021-03-02,6107.40673828125
2021-03-03,6089.4384765625
2021-03-04,6271.12353515625
2021-03-05,6259.14453125
2021-03-08,6199.248046875
2021-03-09,6107.40673828125
2021-03-10,6189.265625
2021-03-11,6117.3896484375
2021-03-12,6155.32373046875
2021-03-15,6231.19287109375
2021-03-16,6321.037109375
2021-03-17,6321.037109375
2021-03-18,6315.046875
2021-03-19,6303.06787109375
2021-03-22,6476.767578125
2021-03-23,6538.6591796875
2021-03-24,6422.86083984375
2021-03-25,6400.89892578125
2021-03-26,6360.9677734375
2021-03-29,6552.634765625
2021-03-30,6480.759765625
2021-03-31,6486.74951171875
2021-04-01,6486.74951171875
2021-04-06,6486.74951171875
2021-04-07,6486.74951171875
2021-04-08,6486.74951171875
2021-04-09,6486.74951171875
2021-04-12,6622.513671875
2021-04-13,6604.54541015625
2021-04-14,6535.6640625
2021-04-15,6629.50146484375
2021-04-16,6649.4677734375
2021-04-19,6693.390625
2021-04-20,6664.44140625
2021-04-21,6771.255859375
2021-04-22,6789.224609375
2021-04-23,6642.47900390625
2021-04-26,6608.53857421875
2021-04-27,6574.5966796875
2021-04-28,6317.0439453125
2021-04-29,6378.93603515625
2021-04-30,6439.83056640625
2021-05-04,6430.84619140625
2021-05-05,6450.8125
2021-05-06,6341.0009765625
2021-05-07,6344.9951171875
2021-05-10,6340.0029296875
2021-05-11,6240.15966796875
2021-05-12,6245.15185546875
2021-05-13,6317.0390625
2021-05-14,6355.97802734375
2021-05-17,6351.98388671875
2021-05-18,6322.03125
2021-05-19,6334.01220703125
2021-05-20,6489.765625
2021-05-21,6472.79345703125
2021-05-24,6475.7880859375
2021-05-25,6459.8134765625
2021-05-26,6515.7255859375
2021-05-27,6360.96875
2021-05-28,6357.9736328125
2021-06-01,6395.9140625
2021-06-02,6350.98583984375
2021-06-03,6394.916015625
2021-06-04,6476.787109375
2021-06-07,6429.86083984375
2021-06-08,6415.8828125
2021-06-09,6444.8369140625
2021-06-10,6479.7822265625
2021-06-11,6477.78564453125
2021-06-14,6555.66259765625
2021-06-15,6593.603515625
2021-06-16,6613.57177734375
2021-06-17,6604.5849609375
2021-06-18,6404.89990234375
2021-06-21,6439.845703125
2021-06-22,6472.79345703125
2021-06-23,6454.822265625
2021-06-24,6432.8564453125
2021-06-25,6399.908203125
2021-06-28,6434.85302734375
2021-06-29,6414.88525390625
2021-06-30,6386.9287109375
2021-07-01,6405.8994140625
2021-07-02,6412.88818359375
2021-07-05,6474.7900390625
2021-07-06,6465.8056640625
2021-07-07,6589.6083984375
2021-07-08,6450.828125
2021-07-09,6421.873046875
2021-07-12,6478.7841796875
2021-07-13,6426.86572265625
2021-07-14,6392.91943359375
2021-07-15,6336.0087890625
2021-07-16,6474.7900390625
2021-07-19,6472.79345703125
2021-07-20,6393.9169921875
2021-07-21,6351.98388671875
2021-07-22,6201.2216796875
2021-07-23,6254.13818359375
2021-07-26,6215.19970703125
2021-07-27,5691.02587890625
2021-07-28,5510.3115234375
2021-07-29,5563.22802734375
2021-07-30,5514.30419921875
2021-08-02,5606.15966796875
2021-08-03,5611.15234375
2021-08-04,5654.083984375
2021-08-05,5589.9072265625
2021-08-06,5611.8759765625
2021-08-09,5621.861328125
2021-08-10,5636.8388671875
2021-08-11,5651.8173828125
2021-08-12,5615.86962890625
2021-08-13,5621.861328125
2021-08-16,5592.9033203125
2021-08-17,5649.82080078125
2021-08-18,5641.8330078125
2021-08-19,5634.8427734375
2021-08-20,5618.865234375
2021-08-23,5571.93310546875
2021-08-24,5550.96435546875
2021-08-25,5541.9765625
2021-08-26,5549.96484375
2021-08-27,5532.98974609375
2021-08-31,5530.9921875
2021-09-01,5576.92626953125
2021-09-02,5581.9189453125
2021-09-03,5680.77490234375
2021-09-06,5711.73095703125
2021-09-07,5835.55126953125
2021-09-08,5805.59423828125
2021-09-09,5698.7490234375
2021-09-10,5675.78271484375
2021-09-13,5721.71630859375
2021-09-14,5812.58447265625
2021-09-15,5886.4775390625
2021-09-16,5884.48095703125
2021-09-17,5853.52490234375
2021-09-20,5916.4345703125
2021-09-21,5910.443359375
2021-09-22,5866.50732421875
2021-09-23,5821.57177734375
2021-09-24,5844.53857421875
2021-09-27,5773.6416015625
2021-09-28,5771.64404296875
2021-09-29,5836.5498046875
2021-09-30,5821.57177734375
2021-10-01,5695.75341796875
2021-10-04,5647.82275390625
2021-10-05,5562.9462890625
2021-10-06,5497.0419921875
2021-10-07,5475.07373046875
2021-10-08,5480.06640625
2021-10-11,5444.1181640625
2021-10-12,5497.0419921875
2021-10-13,5455.1025390625
2021-10-14,5480.06640625
2021-10-15,5440.12353515625
2021-10-18,5492.048828125
2021-10-19,5383.20654296875
2021-10-20,5418.15576171875
2021-10-21,5526.0
2021-10-22,5507.02783203125
2021-10-25,5463.09033203125
2021-10-26,5780.630859375
2021-10-27,5823.568359375
2021-10-28,5937.404296875
2021-10-29,5916.4345703125
2021-11-01,5974.35107421875
2021-11-02,6069.21337890625
2021-11-03,5987.33203125
2021-11-04,6061.22412109375
2021-11-05,6021.28271484375
2021-11-08,6038.2578125
2021-11-09,6116.1455078125
2021-11-10,6198.0263671875
2021-11-11,6211.00830078125
2021-11-12,6232.9765625
2021-11-15,6216.0009765625
2021-11-16,6173.06298828125
2021-11-17,6074.2060546875
2021-11-18,6097.1728515625
2021-11-19,6238.96826171875
2021-11-22,6204.01708984375
2021-11-23,6205.01708984375
2021-11-24,6193.0341796875
2021-11-25,6188.041015625
2021-11-26,6177.05712890625
2021-11-29,6155.0888671875
2021-11-30,6101.16796875
2021-12-01,6127.12890625
2021-12-02,6151.09521484375
2021-12-03,6176.05859375
2021-12-06,6211.00830078125
2021-12-07,6143.10693359375
2021-12-08,6197.02880859375
2021-12-09,6160.08154296875
2021-12-10,6161.080078125
2021-12-13,6174.06201171875
2021-12-14,6186.04296875
2021-12-15,6137.11474609375
2021-12-16,6212.0068359375
2021-12-17,6220.99365234375
2021-12-20,6253.9453125
2021-12-21,6253.9453125
2021-12-22,6262.93212890625
2021-12-23,6259.93701171875
2021-12-24,6264.9296875
2021-12-29,6360.79150390625
2021-12-30,6337.82470703125
2021-12-31,6332.8310546875
2022-01-04,6321.84765625
2022-01-05,6332.8310546875
2022-01-06,6307.86767578125
2022-01-07,6289.89306640625
2022-01-10,6311.86279296875
2022-01-11,6218.99609375
2022-01-12,6216.0009765625
2022-01-13,6224.98828125
2022-01-14,6186.04296875
2022-01-17,6387.75244140625
2022-01-18,6319.8505859375
2022-01-19,6356.7978515625
2022-01-20,6415.71240234375
2022-01-21,6434.6845703125
2022-01-24,6416.7099609375
2022-01-25,6341.818359375
2022-01-26,6205.01708984375
2022-01-27,6213.0048828125
2022-01-28,6035.2626953125
2022-01-31,6002.31103515625
2022-02-01,5982.33935546875
2022-02-02,6052.23779296875
2022-02-03,5978.3447265625
2022-02-04,5801.60107421875
2022-02-07,5841.54248046875
2022-02-08,5788.61962890625
2022-02-09,5800.6025390625
2022-02-10,5824.5673828125
2022-02-11,5885.4794921875
2022-02-14,5896.46337890625
2022-02-15,5868.50390625
2022-02-16,5798.60498046875
2022-02-17,6143.10693359375
2022-02-18,6263.931640625
2022-02-21,6330.83447265625
2022-02-22,6286.89794921875
2022-02-23,6322.845703125
2022-02-24,6140.1103515625
2022-02-25,6319.8505859375
2022-02-28,6311.86279296875
2022-03-01,6301.87646484375
2022-03-02,6128.1279296875
2022-03-03,6057.23046875
2022-03-04,5771.64404296875
2022-03-07,5551.9619140625
2022-03-08,5552.96044921875
2022-03-09,5854.5244140625
2022-03-10,5727.70751953125
2022-03-11,5666.79638671875
2022-03-14,5687.765625
2022-03-15,5788.61962890625
2022-03-16,5761.6591796875
2022-03-17,5803.59765625
2022-03-18,5879.48876953125
2022-03-21,5788.61962890625
2022-03-22,5872.498046875
2022-03-23,5610.87744140625
2022-03-24,5626.85400390625
2022-03-25,5442.12109375
2022-03-28,5597.8955078125
2022-03-29,5745.6826171875
2022-03-30,5792.61376953125
2022-03-31,5823.568359375
2022-04-01,6001.31201171875
2022-04-04,5991.32666015625
2022-04-05,5949.38720703125
2022-04-06,5939.40087890625
2022-04-07,5939.40087890625
2022-04-08,5949.38720703125
2022-04-11,5881.484375
2022-04-12,5837.54931640625
2022-04-13,5959.3720703125
2022-04-14,6047.24560546875
2022-04-19,5941.39892578125
2022-04-20,6115.146484375
2022-04-21,6159.0830078125
2022-04-22,6129.12744140625
2022-04-25,6306.86962890625
2022-04-26,6222.99072265625
2022-04-27,6181.05126953125
2022-04-28,6200.04345703125
2022-04-29,6232.00244140625
2022-05-03,6335.869140625
2022-05-04,6349.85107421875
2022-05-05,6353.84619140625
2022-05-06,6315.89453125
2022-05-09,6311.900390625
2022-05-10,6279.94140625
2022-05-11,6373.81982421875
2022-05-12,6389.7998046875
2022-05-13,6449.72216796875
2022-05-16,6417.76416015625
2022-05-17,6281.9375
2022-05-18,6327.87939453125
2022-05-19,6142.11767578125
2022-05-20,6233.99951171875
2022-05-23,6251.97607421875
2022-05-24,6222.015625
2022-05-25,6204.037109375
2022-05-26,6170.08203125
2022-05-27,6110.15869140625
2022-05-30,6112.15625
2022-05-31,6130.13330078125
2022-06-01,6172.07861328125
2022-06-06,6214.02490234375
2022-06-07,6186.06005859375
2022-06-08,6118.1484375
2022-06-09,6060.22265625
2022-06-10,6034.25634765625
2022-06-13,6032.2578125
2022-06-14,5980.3251953125
2022-06-15,5954.35888671875
2022-06-16,5964.34619140625
2022-06-17,6010.2861328125
2022-06-20,6104.16650390625
2022-06-21,6108.16064453125
2022-06-22,6130.13330078125
2022-06-23,6164.0888671875
2022-06-24,6237.99462890625
2022-06-27,6200.04345703125
2022-06-28,6218.0205078125
2022-06-29,6202.041015625
2022-06-30,6162.0927734375
2022-07-01,6220.017578125
2022-07-04,6224.01220703125
2022-07-05,6208.03271484375
2022-07-06,6353.84619140625
2022-07-07,6241.9892578125
2022-07-08,6237.99462890625
2022-07-11,6325.8818359375
2022-07-12,6393.79443359375
2022-07-13,6399.7861328125
2022-07-14,6383.80712890625
2022-07-15,6413.7685546875
2022-07-18,6349.85107421875
2022-07-19,6415.76708984375
2022-07-20,6293.9228515625
2022-07-21,6261.96337890625
2022-07-22,6259.96630859375
2022-07-25,6341.86083984375
2022-07-26,6365.830078125
2022-07-27,6541.60498046875
2022-07-28,6479.68408203125
2022-07-29,6637.4814453125
2022-08-01,6699.40185546875
2022-08-02,6731.361328125
2022-08-03,6799.2744140625
2022-08-04,6688.134765625
2022-08-05,6602.23583984375
2022-08-08,6636.1962890625
2022-08-09,6654.1748046875
2022-08-10,6558.28759765625
2022-08-11,6534.31591796875
2022-08-12,6500.35546875
2022-08-15,6542.306640625
2022-08-16,6550.296875
2022-08-17,6604.23291015625
2022-08-18,6506.3486328125
2022-08-19,6666.16064453125
2022-08-22,6738.07666015625
2022-08-23,6586.2548828125
2022-08-24,6658.169921875
2022-08-25,6612.2236328125
2022-08-26,6572.27099609375
2022-08-30,6588.25244140625
2022-08-31,6640.19140625
2022-09-01,6296.59521484375
2022-09-02,6392.482421875
2022-09-05,6432.435546875
2022-09-06,6450.41357421875
2022-09-07,6492.3642578125
2022-09-08,6510.34375
2022-09-09,6560.28515625
2022-09-12,6620.21484375
2022-09-13,6556.28955078125
2022-09-14,6446.419921875
2022-09-15,6364.515625
2022-09-16,6252.64697265625
2022-09-20,6268.62841796875
2022-09-21,6252.64697265625
2022-09-22,6144.7734375
2022-09-23,5992.95166015625
2022-09-26,6076.9365234375
2022-09-27,6088.83984375
2022-09-28,6060.87255859375
2022-09-29,6116.80712890625
2022-09-30,5968.98095703125
2022-10-03,5919.03955078125
2022-10-04,5958.9921875
2022-10-05,5937.017578125
2022-10-06,5933.02294921875
2022-10-07,5903.05859375
2022-10-10,5895.0673828125
2022-10-11,5891.07177734375
2022-10-12,5903.05859375
2022-10-13,5753.234375
2022-10-14,5801.17822265625
2022-10-17,5819.1572265625
2022-10-18,5863.10595703125
2022-10-19,5905.0556640625
2022-10-20,5919.03955078125
2022-10-21,5927.02978515625
2022-10-24,5943.0107421875
2022-10-25,5958.9921875
2022-10-26,5715.27880859375
2022-10-27,5585.431640625
2022-10-28,5671.330078125
2022-10-31,5773.2109375
2022-11-01,5743.24609375
2022-11-02,5747.2412109375
2022-11-03,5739.25048828125
2022-11-04,5731.26025390625
2022-11-07,5633.375
2022-11-08,5679.3212890625
2022-11-09,5675.326171875
2022-11-10,5673.3271484375
2022-11-11,5549.47412109375
2022-11-14,5661.3427734375
2022-11-15,5665.337890625
2022-11-16,5777.20556640625
2022-11-17,5789.19189453125
2022-11-18,5805.1728515625
2022-11-21,5893.06982421875
2022-11-22,5891.07177734375
2022-11-23,5871.095703125
2022-11-24,5889.07421875
2022-11-25,5893.06982421875
2022-11-28,5960.990234375
2022-11-29,5933.02294921875
2022-11-30,5941.013671875
2022-12-01,6030.90771484375
2022-12-02,6030.90771484375
2022-12-05,5980.966796875
2022-12-06,5923.03466796875
2022-12-07,5905.0556640625
2022-12-08,5873.09375
2022-12-09,5833.1396484375
2022-12-12,5795.1845703125
2022-12-13,5807.17138671875
2022-12-14,5831.14208984375
2022-12-15,5753.234375
2022-12-16,5729.26171875
2022-12-19,5741.24853515625
2022-12-20,5675.326171875
2022-12-21,5717.27685546875
2022-12-22,5691.30712890625
2022-12-23,5703.29345703125
2022-12-28,5749.23876953125
2022-12-29,5739.25048828125
2022-12-30,5747.2412109375
2023-01-03,5799.18017578125
2023-01-04,5753.234375
2023-01-05,5823.15283203125
2023-01-06,5855.11474609375
2023-01-09,5883.08203125
2023-01-10,5895.0673828125
2023-01-11,5921.03759765625
2023-01-12,5911.04931640625
2023-01-13,6000.94287109375
2023-01-16,5984.9609375
2023-01-17,5974.9736328125
2023-01-18,5827.146484375
2023-01-19,5833.1396484375
2023-01-20,5795.1845703125
2023-01-23,5769.21533203125
2023-01-24,5689.30908203125
2023-01-25,5657.34716796875
2023-01-26,5643.36376953125
2023-01-27,5577.44091796875
2023-01-30,5719.2744140625
2023-01-31,5763.22265625
2023-02-01,5687.31201171875
2023-02-02,5619.39208984375
2023-02-03,5799.18017578125
2023-02-06,5777.20556640625
2023-02-07,5747.2412109375
2023-02-08,5715.27880859375
2023-02-09,5691.30712890625
2023-02-10,5665.337890625
2023-02-13,5783.19873046875
2023-02-14,5733.2578125
2023-02-15,5767.2177734375
2023-02-16,5723.27001953125
2023-02-17,5769.21533203125
2023-02-20,5691.30712890625
2023-02-21,5713.28173828125
2023-02-22,5813.16357421875
2023-02-23,5759.2275390625
2023-02-24,5807.17138671875
2023-02-27,5823.15283203125
2023-02-28,5755.23193359375
2023-03-01,5843.12841796875
2023-03-02,5911.04931640625
