Date,ADM.L
2019-03-28,2146.443115234375
2019-03-29,2164.396484375
2019-04-01,2162.401611328125
2019-04-02,2194.3193359375
2019-04-03,2221.24951171875
2019-04-04,2226.236328125
2019-04-05,2233.21826171875
2019-04-08,2218.257080078125
2019-04-09,2201.301025390625
2019-04-10,2218.257080078125
2019-04-11,2218.257080078125
2019-04-12,2233.21826171875
2019-04-15,2240.2001953125
2019-04-16,2275.110107421875
2019-04-17,2235.212890625
2019-04-18,2227.23388671875
2019-04-23,2236.210205078125
2019-04-24,2256.158935546875
2019-04-25,2236.210205078125
2019-04-26,2214.267578125
2019-04-29,2199.305908203125
2019-04-30,2198.308837890625
2019-05-01,2202.298583984375
2019-05-02,2181.352783203125
2019-05-03,2173.37353515625
2019-05-07,2134.47412109375
2019-05-08,2126.494384765625
2019-05-09,2038.1988525390625
2019-05-10,2052.165771484375
2019-05-13,2023.2340087890625
2019-05-14,2055.158935546875
2019-05-15,2047.177001953125
2019-05-16,2115.017578125
2019-05-17,2100.052978515625
2019-05-20,2059.1494140625
2019-05-21,2058.15185546875
2019-05-22,2045.1822509765625
2019-05-23,2027.224609375
2019-05-24,2044.1846923828125
2019-05-28,2088.081298828125
2019-05-29,2044.1846923828125
2019-05-30,2067.130126953125
2019-05-31,2057.154052734375
2019-06-03,2061.144287109375
2019-06-04,2070.12353515625
2019-06-05,2082.095703125
2019-06-06,2081.09765625
2019-06-07,2085.088134765625
2019-06-10,2084.090576171875
2019-06-11,2077.10693359375
2019-06-12,2080.099853515625
2019-06-13,2080.099853515625
2019-06-14,2073.115966796875
2019-06-17,2090.076416015625
2019-06-18,2083.0927734375
2019-06-19,2080.099853515625
2019-06-20,2093.069580078125
2019-06-21,2107.036376953125
2019-06-24,2185.8505859375
2019-06-25,2188.843505859375
2019-06-26,2186.8486328125
2019-06-27,2174.876953125
2019-06-28,2202.810302734375
2019-07-01,2223.76171875
2019-07-02,2244.7119140625
2019-07-03,2294.5947265625
2019-07-04,2283.620361328125
2019-07-05,2270.65087890625
2019-07-08,2273.64404296875
2019-07-09,2285.615966796875
2019-07-10,2279.630126953125
2019-07-11,2260.6748046875
2019-07-12,2267.657958984375
2019-07-15,2265.6630859375
2019-07-16,2272.646728515625
2019-07-17,2266.66064453125
2019-07-18,2269.6533203125
2019-07-19,2275.63916015625
2019-07-22,2262.669921875
2019-07-23,2251.69580078125
2019-07-24,2215.7802734375
2019-07-25,2221.7666015625
2019-07-26,2221.7666015625
2019-07-29,2229.747314453125
2019-07-30,2179.864990234375
2019-07-31,2161.90771484375
2019-08-01,2164.89990234375
2019-08-02,2140.956787109375
2019-08-05,2080.099853515625
2019-08-06,2068.128173828125
2019-08-07,2066.1328125
2019-08-08,2056.156494140625
2019-08-09,2046.1796875
2019-08-12,2009.2667236328125
2019-08-13,2027.224609375
2019-08-14,2110.029541015625
2019-08-15,2110.029541015625
2019-08-16,2144.947265625
2019-08-19,2169.888671875
2019-08-20,2169.888671875
2019-08-21,2169.888671875
2019-08-22,2154.923583984375
2019-08-23,2151.9306640625
2019-08-27,2159.911865234375
2019-08-28,2119.00830078125
2019-08-29,2115.017578125
2019-08-30,2141.9541015625
2019-09-02,2155.92138671875
2019-09-03,2123.997314453125
2019-09-04,2090.076416015625
2019-09-05,2062.553955078125
2019-09-06,2068.541015625
2019-09-09,2059.560302734375
2019-09-10,2095.48291015625
2019-09-11,2094.48486328125
2019-09-12,2108.454833984375
2019-09-13,2120.4287109375
2019-09-16,2099.473876953125
2019-09-17,2117.435302734375
2019-09-18,2124.419921875
2019-09-19,2140.385986328125
2019-09-20,2142.381591796875
2019-09-23,2130.4072265625
2019-09-24,2131.4052734375
2019-09-25,2102.4677734375
2019-09-26,2095.48291015625
2019-09-27,2079.517578125
2019-09-30,2113.44384765625
2019-10-01,2116.437744140625
2019-10-02,2041.5989990234375
2019-10-03,2030.62255859375
2019-10-04,2050.579345703125
2019-10-07,2040.601318359375
2019-10-08,2041.5989990234375
2019-10-09,2028.626953125
2019-10-10,2032.618408203125
2019-10-11,2071.534423828125
2019-10-14,2033.615966796875
2019-10-15,2065.54736328125
2019-10-16,2035.6119384765625
2019-10-17,2048.584228515625
2019-10-18,2049.581787109375
2019-10-21,2036.609619140625
2019-10-22,2036.609619140625
2019-10-23,2032.618408203125
2019-10-24,2030.62255859375
2019-10-25,2009.66796875
2019-10-28,2011.663330078125
2019-10-29,2012.661376953125
2019-10-30,2027.62890625
2019-10-31,2017.6505126953125
2019-11-01,2016.65283203125
2019-11-04,2030.62255859375
2019-11-05,2058.5625
2019-11-06,2048.584228515625
2019-11-07,2094.48486328125
2019-11-08,2075.525634765625
2019-11-11,2057.56494140625
2019-11-12,2060.55810546875
2019-11-13,2048.584228515625
2019-11-14,2046.58837890625
2019-11-15,2044.5921630859375
2019-11-18,2074.52783203125
2019-11-19,2059.560302734375
2019-11-20,2022.639892578125
2019-11-21,2055.56884765625
2019-11-22,2104.463623046875
2019-11-25,2094.48486328125
2019-11-26,2112.4462890625
2019-11-27,2143.379150390625
2019-11-28,2154.35595703125
2019-11-29,2135.396728515625
2019-12-02,2116.437744140625
2019-12-03,2077.521240234375
2019-12-04,2080.51513671875
2019-12-05,2091.491455078125
2019-12-06,2121.427001953125
2019-12-09,2137.392333984375
2019-12-10,2110.45068359375
2019-12-11,2114.442138671875
2019-12-12,2137.392333984375
2019-12-13,2197.26318359375
2019-12-16,2270.1064453125
2019-12-17,2272.101806640625
2019-12-18,2259.1298828125
2019-12-19,2257.1337890625
2019-12-20,2256.13623046875
2019-12-23,2293.056884765625
2019-12-24,2295.052734375
2019-12-27,2312.01611328125
2019-12-30,2310.020263671875
2019-12-31,2304.033447265625
2020-01-02,2297.04833984375
2020-01-03,2285.073974609375
2020-01-06,2276.09375
2020-01-07,2284.076416015625
2020-01-08,2263.121337890625
2020-01-09,2308.0244140625
2020-01-10,2294.0546875
2020-01-13,2301.039794921875
2020-01-14,2313.013671875
2020-01-15,2302.03759765625
2020-01-16,2319.0009765625
2020-01-17,2324.987548828125
2020-01-20,2305.031005859375
2020-01-21,2290.063720703125
2020-01-22,2295.052734375
2020-01-23,2263.121337890625
2020-01-24,2297.04833984375
2020-01-27,2251.147216796875
2020-01-28,2296.05029296875
2020-01-29,2299.043701171875
2020-01-30,2277.091796875
2020-01-31,2254.140625
2020-02-03,2254.140625
2020-02-04,2275.095947265625
2020-02-05,2282.080322265625
2020-02-06,2270.1064453125
2020-02-07,2265.116943359375
2020-02-10,2291.061279296875
2020-02-11,2305.031005859375
2020-02-12,2310.020263671875
2020-02-13,2311.018310546875
2020-02-14,2320.996337890625
2020-02-17,2308.0244140625
2020-02-18,2305.031005859375
2020-02-19,2314.01171875
2020-02-20,2293.056884765625
2020-02-21,2270.1064453125
2020-02-24,2257.1337890625
2020-02-25,2235.181640625
2020-02-26,2234.18359375
2020-02-27,2178.304443359375
2020-02-28,2107.456787109375
2020-03-02,2135.396728515625
2020-03-03,2181.2978515625
2020-03-04,2176.30859375
2020-03-05,2233.185546875
2020-03-06,2175.310546875
2020-03-09,2045.5904541015625
2020-03-10,2073.530517578125
2020-03-11,2089.495849609375
2020-03-12,1882.94091796875
2020-03-13,2006.67431640625
2020-03-16,2022.639892578125
2020-03-17,2227.19921875
2020-03-18,2221.2119140625
2020-03-19,2161.341064453125
2020-03-20,2048.584228515625
2020-03-23,2048.584228515625
2020-03-24,2127.4140625
2020-03-25,2163.336669921875
2020-03-26,2311.018310546875
2020-03-27,2239.1728515625
2020-03-30,2196.265869140625
2020-03-31,2225.203125
2020-04-01,2242.16650390625
2020-04-02,2250.149169921875
2020-04-03,2195.26806640625
2020-04-06,2170.322021484375
2020-04-07,2199.2587890625
2020-04-08,2199.2587890625
2020-04-09,2211.23291015625
2020-04-14,2207.241943359375
2020-04-15,2137.392333984375
2020-04-16,2131.4052734375
2020-04-17,2202.253173828125
2020-04-20,2190.278564453125
2020-04-21,2248.153564453125
2020-04-22,2278.08935546875
2020-04-23,2273.099853515625
2020-04-24,2303.03564453125
2020-04-27,2281.08251953125
2020-04-28,2327.9814453125
2020-04-29,2324.987548828125
2020-04-30,2324.987548828125
2020-05-01,2309.0224609375
2020-05-04,2361.907958984375
2020-05-05,2434.75146484375
2020-05-06,2502.605224609375
2020-05-07,2410.346435546875
2020-05-11,2419.328857421875
2020-05-12,2414.338623046875
2020-05-13,2405.355712890625
2020-05-14,2264.627685546875
2020-05-15,2282.5927734375
2020-05-18,2285.5869140625
2020-05-19,2282.5927734375
2020-05-20,2276.604736328125
2020-05-21,2291.575439453125
2020-05-22,2281.594482421875
2020-05-26,2320.52001953125
2020-05-27,2356.4501953125
2020-05-28,2371.421630859375
2020-05-29,2328.504150390625
2020-06-01,2291.575439453125
2020-06-02,2289.579345703125
2020-06-03,2326.50830078125
2020-06-04,2320.52001953125
2020-06-05,2315.529052734375
2020-06-08,2309.541015625
2020-06-09,2260.63525390625
2020-06-10,2304.550537109375
2020-06-11,2269.617919921875
2020-06-12,2258.63916015625
2020-06-15,2272.612060546875
2020-06-16,2278.600830078125
2020-06-17,2303.552734375
2020-06-18,2307.54443359375
2020-06-19,2314.53125
2020-06-22,2324.51171875
2020-06-23,2326.50830078125
2020-06-24,2300.55810546875
2020-06-25,2299.559814453125
2020-06-26,2308.542724609375
2020-06-29,2295.568115234375
2020-06-30,2294.569580078125
2020-07-01,2288.581298828125
2020-07-02,2316.52734375
2020-07-03,2273.60986328125
2020-07-06,2280.596923828125
2020-07-07,2260.63525390625
2020-07-08,2254.646728515625
2020-07-09,2235.683837890625
2020-07-10,2281.594482421875
2020-07-13,2281.594482421875
2020-07-14,2328.504150390625
2020-07-15,2344.4736328125
2020-07-16,2371.421630859375
2020-07-17,2358.44677734375
2020-07-20,2369.42529296875
2020-07-21,2333.494873046875
2020-07-22,2369.42529296875
2020-07-23,2367.428955078125
2020-07-24,2341.479248046875
2020-07-27,2357.448486328125
2020-07-28,2364.43505859375
2020-07-29,2398.369384765625
2020-07-30,2390.384765625
2020-07-31,2395.375
2020-08-03,2454.26171875
2020-08-04,2466.238525390625
2020-08-05,2487.19775390625
2020-08-06,2480.211181640625
2020-08-07,2515.14404296875
2020-08-10,2531.113037109375
2020-08-11,2520.134033203125
2020-08-12,2702.7822265625
2020-08-13,2683.818359375
2020-08-14,2682.8203125
2020-08-17,2706.77392578125
2020-08-18,2692.801025390625
2020-08-19,2674.83544921875
2020-08-20,2654.874267578125
2020-08-21,2660.862548828125
2020-08-24,2670.843505859375
2020-08-25,2634.91259765625
2020-08-26,2650.881591796875
2020-08-27,2638.90478515625
2020-08-28,2631.91845703125
2020-09-01,2619.941162109375
2020-09-02,2675.83349609375
2020-09-03,2563.577392578125
2020-09-04,2551.59814453125
2020-09-07,2573.559814453125
2020-09-08,2599.515380859375
2020-09-09,2656.4169921875
2020-09-10,2665.401611328125
2020-09-11,2693.353271484375
2020-09-14,2702.337890625
2020-09-15,2704.33447265625
2020-09-16,2751.253662109375
2020-09-17,2793.180908203125
2020-09-18,2813.146484375
2020-09-21,2770.220703125
2020-09-22,2695.35009765625
2020-09-23,2757.243408203125
2020-09-24,2732.2861328125
2020-09-25,2683.370849609375
2020-09-28,2648.430908203125
2020-09-29,2585.53955078125
2020-09-30,2606.5029296875
2020-10-01,2637.44970703125
2020-10-02,2668.396240234375
2020-10-05,2700.341552734375
2020-10-06,2647.4326171875
2020-10-07,2652.424560546875
2020-10-08,2654.42041015625
2020-10-09,2679.37744140625
2020-10-12,2689.3603515625
2020-10-13,2700.341552734375
2020-10-14,2718.310546875
2020-10-15,2707.3291015625
2020-10-16,2749.257080078125
2020-10-19,2734.283203125
2020-10-20,2778.20654296875
2020-10-21,2768.224853515625
2020-10-22,2777.208740234375
2020-10-23,2775.21240234375
2020-10-26,2753.249755859375
2020-10-27,2752.251708984375
2020-10-28,2776.210693359375
2020-10-29,2750.255615234375
2020-10-30,2745.263671875
2020-11-02,2780.20361328125
2020-11-03,2859.067626953125
2020-11-04,2928.94677734375
2020-11-05,2912.974853515625
2020-11-06,2938.929931640625
2020-11-09,2805.16064453125
2020-11-10,2800.16943359375
2020-11-11,2859.067626953125
2020-11-12,2893.009033203125
2020-11-13,2897.002197265625
2020-11-16,2870.048828125
2020-11-17,2892.0107421875
2020-11-18,2888.017578125
2020-11-19,2933.938232421875
2020-11-20,2925.9521484375
2020-11-23,2871.04736328125
2020-11-24,2830.1171875
2020-11-25,2814.144775390625
2020-11-26,2818.137939453125
2020-11-27,2842.096923828125
2020-11-30,2852.07958984375
2020-12-01,2882.02783203125
2020-12-02,2886.02099609375
2020-12-03,2864.058837890625
2020-12-04,2830.1171875
2020-12-07,2793.180908203125
2020-12-08,2819.136474609375
2020-12-09,2793.180908203125
2020-12-10,2849.085205078125
2020-12-11,2865.0576171875
2020-12-14,2860.065673828125
2020-12-15,2847.088134765625
2020-12-16,2941.924560546875
2020-12-17,2943.921630859375
2020-12-18,2937.931884765625
2020-12-21,2966.881591796875
2020-12-22,2960.891845703125
2020-12-23,2939.927978515625
2020-12-24,2917.965576171875
2020-12-29,3016.795166015625
2020-12-30,2966.881591796875
2020-12-31,2900.994873046875
2021-01-04,2993.835205078125
2021-01-05,3023.783447265625
2021-01-06,3013.80078125
2021-01-07,2971.873291015625
2021-01-08,2958.8955078125
2021-01-11,2969.87646484375
2021-01-12,2955.900390625
2021-01-13,2942.92236328125
2021-01-14,2945.917724609375
2021-01-15,2917.965576171875
2021-01-18,2923.955810546875
2021-01-19,2912.974853515625
2021-01-20,2914.970947265625
2021-01-21,2937.931884765625
2021-01-22,2949.91064453125
2021-01-25,2939.927978515625
2021-01-26,2933.938232421875
2021-01-27,2963.88671875
2021-01-28,2941.924560546875
2021-01-29,2877.037109375
2021-02-01,2913.972900390625
2021-02-02,2943.921630859375
2021-02-03,2935.934814453125
2021-02-04,2953.903564453125
2021-02-05,2944.919677734375
2021-02-08,2911.975830078125
2021-02-09,2945.917724609375
2021-02-10,2934.9365234375
2021-02-11,2976.864013671875
2021-02-12,2991.838623046875
2021-02-15,3051.73486328125
2021-02-16,3094.661376953125
2021-02-17,3054.730224609375
2021-02-18,3046.743896484375
2021-02-19,3061.718017578125
2021-02-22,3075.69384765625
2021-02-23,3083.679931640625
2021-02-24,3085.6767578125
2021-02-25,3101.64892578125
2021-02-26,3082.681884765625
2021-03-01,3121.61474609375
2021-03-02,3194.48876953125
2021-03-03,3141.580078125
2021-03-04,3057.724609375
2021-03-05,2953.903564453125
2021-03-08,2926.950439453125
2021-03-09,2942.92236328125
2021-03-10,2938.929931640625
2021-03-11,2932.93994140625
2021-03-12,2938.929931640625
2021-03-15,2906.985107421875
2021-03-16,2959.893310546875
2021-03-17,2967.8798828125
2021-03-18,2981.855712890625
2021-03-19,2969.87646484375
2021-03-22,2980.85791015625
2021-03-23,3040.75390625
2021-03-24,2987.845703125
2021-03-25,2983.8525390625
2021-03-26,3033.76611328125
2021-03-29,2975.8662109375
2021-03-30,3033.76611328125
2021-03-31,3095.659423828125
2021-04-01,3051.73486328125
2021-04-06,3116.623291015625
2021-04-07,3125.607666015625
2021-04-08,3184.50634765625
2021-04-09,3144.57470703125
2021-04-12,3198.482177734375
2021-04-13,3198.482177734375
2021-04-14,3191.494140625
2021-04-15,3201.477294921875
2021-04-16,3194.48876953125
2021-04-19,3188.49951171875
2021-04-20,3136.589111328125
2021-04-21,3198.482177734375
2021-04-22,3184.50634765625
2021-04-23,3189.497314453125
2021-04-26,3202.475341796875
2021-04-27,3164.54052734375
2021-04-28,3136.589111328125
2021-04-29,3139.583740234375
2021-04-30,3123.611328125
2021-05-04,3106.640380859375
2021-05-05,3104.6435546875
2021-05-06,2959.500732421875
2021-05-07,2973.4794921875
2021-05-10,2973.4794921875
2021-05-11,2908.57763671875
2021-05-12,2871.634521484375
2021-05-13,2894.59912109375
2021-05-14,2940.529296875
2021-05-17,2943.5244140625
2021-05-18,2945.52197265625
2021-05-19,2945.52197265625
2021-05-20,2952.510986328125
2021-05-21,2933.539794921875
2021-05-24,2903.585693359375
2021-05-25,2935.536865234375
2021-05-26,2944.523681640625
2021-05-27,2910.5751953125
2021-05-28,2934.538330078125
2021-06-01,3013.418701171875
2021-06-02,3005.43115234375
2021-06-03,3010.423095703125
2021-06-04,3050.3623046875
2021-06-07,3111.27001953125
2021-06-08,3079.318359375
2021-06-09,3034.38671875
2021-06-10,3042.374267578125
2021-06-11,3062.34423828125
2021-06-14,3105.278564453125
2021-06-15,3150.210693359375
2021-06-16,3232.086181640625
2021-06-17,3196.140625
2021-06-18,3204.128662109375
2021-06-21,3187.154296875
2021-06-22,3231.087890625
2021-06-23,3219.106201171875
2021-06-24,3212.116455078125
2021-06-25,3227.09375
2021-06-28,3234.083251953125
2021-06-29,3199.136474609375
2021-06-30,3139.227294921875
2021-07-01,3134.23486328125
2021-07-02,3119.257568359375
2021-07-05,3134.23486328125
2021-07-06,3138.228515625
2021-07-07,3189.151611328125
2021-07-08,3127.24560546875
2021-07-09,3116.26220703125
2021-07-12,3239.07568359375
2021-07-13,3246.06494140625
2021-07-14,3260.043701171875
2021-07-15,3242.071044921875
2021-07-16,3282.010009765625
2021-07-19,3282.010009765625
2021-07-20,3255.051025390625
2021-07-21,3291.9951171875
2021-07-22,3302.97802734375
2021-07-23,3344.91455078125
2021-07-26,3320.951171875
2021-07-27,3350.905517578125
2021-07-28,3346.911865234375
2021-07-29,3370.875
2021-07-30,3394.838623046875
2021-08-02,3377.864501953125
2021-08-03,3416.8056640625
2021-08-04,3407.819091796875
2021-08-05,3402.826416015625
2021-08-06,3404.823486328125
2021-08-09,3404.823486328125
2021-08-10,3443.76416015625
2021-08-11,3578.5595703125
2021-08-12,3607.515380859375
2021-08-13,3602.522705078125
2021-08-16,3614.50439453125
2021-08-17,3641.463623046875
2021-08-18,3658.43798828125
2021-08-19,3666.42578125
2021-08-20,3670.419921875
2021-08-23,3680.404541015625
2021-08-24,3682.401611328125
2021-08-25,3643.46044921875
2021-08-26,3647.45458984375
2021-08-27,3652.447021484375
2021-08-31,3605.5185546875
2021-09-01,3621.494384765625
2021-09-02,3483.54931640625
2021-09-03,3481.552001953125
2021-09-06,3505.521240234375
2021-09-07,3490.540283203125
2021-09-08,3487.5439453125
2021-09-09,3469.5673828125
2021-09-10,3492.537841796875
2021-09-13,3523.49853515625
2021-09-14,3521.5009765625
2021-09-15,3513.510986328125
2021-09-16,3506.520263671875
2021-09-17,3519.503173828125
2021-09-20,3378.683349609375
2021-09-21,3449.593017578125
2021-09-22,3450.591552734375
2021-09-23,3447.59521484375
2021-09-24,3411.641357421875
2021-09-27,3289.796630859375
2021-09-28,3175.9423828125
2021-09-29,3122.01171875
2021-09-30,3104.03466796875
2021-10-01,3127.0048828125
2021-10-04,3123.010009765625
2021-10-05,3141.98583984375
2021-10-06,3108.029052734375
2021-10-07,3068.080078125
2021-10-08,3053.09912109375
2021-10-11,3034.123779296875
2021-10-12,3045.109375
2021-10-13,3003.1630859375
2021-10-14,2972.20263671875
2021-10-15,2997.170654296875
2021-10-18,2982.190185546875
2021-10-19,3005.160400390625
2021-10-20,3006.15966796875
2021-10-21,3034.123779296875
2021-10-22,3029.1298828125
2021-10-25,3028.13134765625
2021-10-26,3043.11181640625
2021-10-27,2875.32666015625
2021-10-28,2886.312255859375
2021-10-29,2866.338134765625
2021-11-01,2894.30224609375
2021-11-02,2866.338134765625
2021-11-03,2846.36328125
2021-11-04,2876.324951171875
2021-11-05,2898.297119140625
2021-11-08,2896.299560546875
2021-11-09,2897.298583984375
2021-11-10,2916.27392578125
2021-11-11,2922.2666015625
2021-11-12,2926.26123046875
2021-11-15,2982.190185546875
2021-11-16,2964.212890625
2021-11-17,2954.225830078125
2021-11-18,2956.223388671875
2021-11-19,2976.197509765625
2021-11-22,2981.191162109375
2021-11-23,2960.21826171875
2021-11-24,2944.238037109375
2021-11-25,2963.21435546875
2021-11-26,2959.21923828125
2021-11-29,3009.155517578125
2021-11-30,2953.226806640625
2021-12-01,2984.18701171875
2021-12-02,2984.18701171875
2021-12-03,2957.221923828125
2021-12-06,2987.183349609375
2021-12-07,3017.14501953125
2021-12-08,3098.0419921875
2021-12-09,3084.059814453125
2021-12-10,3084.059814453125
2021-12-13,3077.06884765625
2021-12-14,3070.077880859375
2021-12-15,3091.050537109375
2021-12-16,3100.0390625
2021-12-17,3105.032958984375
2021-12-20,3088.0546875
2021-12-21,3091.050537109375
2021-12-22,3113.02294921875
2021-12-23,3099.04052734375
2021-12-24,3091.050537109375
2021-12-29,3145.98046875
2021-12-30,3135.99365234375
2021-12-31,3152.9716796875
2022-01-04,3074.072509765625
2022-01-05,3068.080078125
2022-01-06,3075.071044921875
2022-01-07,3078.0673828125
2022-01-10,3075.071044921875
2022-01-11,3097.043212890625
2022-01-12,3097.043212890625
2022-01-13,3109.02783203125
2022-01-14,3107.0302734375
2022-01-17,3236.864501953125
2022-01-18,3225.87890625
2022-01-19,3261.83251953125
2022-01-20,3245.85302734375
2022-01-21,3166.953857421875
2022-01-24,3121.012451171875
2022-01-25,3127.0048828125
2022-01-26,3145.98046875
2022-01-27,3200.910400390625
2022-01-28,3168.951416015625
2022-01-31,3139.98828125
2022-02-01,3047.107177734375
2022-02-02,3076.0703125
2022-02-03,3008.15673828125
2022-02-04,2955.22412109375
2022-02-07,2995.17333984375
2022-02-08,2951.229248046875
2022-02-09,3070.077880859375
2022-02-10,3032.125732421875
2022-02-11,3050.103271484375
2022-02-14,3026.13330078125
2022-02-15,3046.108154296875
2022-02-16,3038.118408203125
2022-02-17,2989.18115234375
2022-02-18,2959.21923828125
2022-02-21,2953.226806640625
2022-02-22,2966.210693359375
2022-02-23,3006.15966796875
2022-02-24,2867.33642578125
2022-02-25,2956.223388671875
2022-02-28,2973.20166015625
2022-03-01,2947.234619140625
2022-03-02,2954.225830078125
2022-03-03,2536.759033203125
2022-03-04,2501.8037109375
2022-03-07,2439.8828125
2022-03-08,2460.85595703125
2022-03-09,2435.88818359375
2022-03-10,2477.834228515625
2022-03-11,2564.723388671875
2022-03-14,2649.61474609375
2022-03-15,2572.713134765625
2022-03-16,2627.643310546875
2022-03-17,2591.688720703125
2022-03-18,2593.686279296875
2022-03-21,2607.668212890625
2022-03-22,2601.676025390625
2022-03-23,2596.6826171875
2022-03-24,2579.70458984375
2022-03-25,2531.765380859375
2022-03-28,2532.763671875
2022-03-29,2600.677490234375
2022-03-30,2569.717041015625
2022-03-31,2559.729736328125
2022-04-01,2554.736328125
2022-04-04,2536.759033203125
2022-04-05,2559.729736328125
2022-04-06,2550.740966796875
2022-04-07,2558.73095703125
2022-04-08,2569.717041015625
2022-04-11,2532.763671875
2022-04-12,2508.794921875
2022-04-13,2494.812744140625
2022-04-14,2489.819091796875
2022-04-19,2440.88134765625
2022-04-20,2482.827392578125
2022-04-21,2530.766845703125
2022-04-22,2525.773193359375
2022-04-25,2505.798828125
2022-04-26,2510.792236328125
2022-04-27,2491.816650390625
2022-04-28,2519.780517578125
2022-04-29,2520.779541015625
2022-05-03,2557.732177734375
2022-05-04,2489.819091796875
2022-05-05,2318.430908203125
2022-05-06,2342.404541015625
2022-05-09,2297.4541015625
2022-05-10,2276.477294921875
2022-05-11,2233.52490234375
2022-05-12,2242.514892578125
2022-05-13,2246.510498046875
2022-05-16,2282.470703125
2022-05-17,2264.490478515625
2022-05-18,2228.530517578125
2022-05-19,2144.62353515625
2022-05-20,2171.593505859375
2022-05-23,2217.542724609375
2022-05-24,2168.596923828125
2022-05-25,2190.572265625
2022-05-26,2215.544677734375
2022-05-27,2235.52294921875
2022-05-30,2226.532958984375
2022-05-31,2220.53955078125
2022-06-01,2198.56396484375
2022-06-06,2274.479736328125
2022-06-07,2259.496337890625
2022-06-08,2240.51708984375
2022-06-09,2197.564697265625
2022-06-10,2138.630126953125
2022-06-13,2138.630126953125
2022-06-14,2127.64208984375
2022-06-15,2164.6015625
2022-06-16,2116.654541015625
2022-06-17,2110.661376953125
2022-06-20,2154.612060546875
2022-06-21,2100.672119140625
2022-06-22,2159.60693359375
2022-06-23,2169.595703125
2022-06-24,2216.5439453125
2022-06-27,2254.501708984375
2022-06-28,2237.5205078125
2022-06-29,2242.514892578125
2022-06-30,2241.516357421875
2022-07-01,2231.52734375
2022-07-04,2225.533935546875
2022-07-05,2222.537109375
2022-07-06,2290.4619140625
2022-07-07,2318.430908203125
2022-07-08,2332.41552734375
2022-07-11,2313.43603515625
2022-07-12,2354.391357421875
2022-07-13,2358.38671875
2022-07-14,1931.3597412109375
2022-07-15,1879.9168701171875
2022-07-18,1736.076171875
2022-07-19,1727.0860595703125
2022-07-20,1747.06396484375
2022-07-21,1743.56787109375
2022-07-22,1733.5791015625
2022-07-25,1734.577880859375
2022-07-26,1785.521484375
2022-07-27,1806.9976806640625
2022-07-28,1881.91455078125
2022-07-29,1915.876953125
2022-08-01,1907.3863525390625
2022-08-02,1916.8758544921875
2022-08-03,1925.8658447265625
2022-08-04,1965.82177734375
2022-08-05,1955.8326416015625
2022-08-08,1981.8038330078125
2022-08-09,1965.3221435546875
2022-08-10,2213.547119140625
2022-08-11,2231.52734375
2022-08-12,2255.50048828125
2022-08-15,2307.44287109375
2022-08-16,2285.467529296875
2022-08-17,2303.447265625
2022-08-18,2296.455078125
2022-08-19,2319.4296875
2022-08-22,2264.490478515625
2022-08-23,2222.537109375
2022-08-24,2241.516357421875
2022-08-25,2215.544677734375
2022-08-26,2189.57373046875
2022-08-30,2156.610107421875
2022-08-31,2119.651123046875
2022-09-01,2007.1943359375
2022-09-02,2073.13525390625
2022-09-05,2100.111083984375
2022-09-06,2167.051025390625
2022-09-07,2199.02197265625
2022-09-08,2165.052490234375
2022-09-09,2199.02197265625
2022-09-12,2268.958740234375
2022-09-13,2227.995849609375
2022-09-14,2196.0244140625
2022-09-15,2259.966796875
2022-09-16,2269.958251953125
2022-09-20,2150.06591796875
2022-09-21,2157.059814453125
2022-09-22,2119.09375
2022-09-23,2068.1396484375
2022-09-26,2009.1925048828125
2022-09-27,1974.7236328125
2022-09-28,1924.7685546875
2022-09-29,1929.763916015625
2022-09-30,1912.779296875
2022-10-03,1904.2869873046875
2022-10-04,2010.191650390625
2022-10-05,2009.1925048828125
2022-10-06,1971.726318359375
2022-10-07,1915.776611328125
2022-10-10,1911.7801513671875
2022-10-11,1908.782958984375
2022-10-12,1890.7989501953125
2022-10-13,1896.7938232421875
2022-10-14,1921.271728515625
2022-10-17,1934.260009765625
2022-10-18,1948.2474365234375
2022-10-19,1946.7489013671875
2022-10-20,1950.24560546875
2022-10-21,1946.2491455078125
2022-10-24,1955.2412109375
2022-10-25,2007.1943359375
2022-10-26,1983.2159423828125
2022-10-27,2015.1871337890625
2022-10-28,1996.204345703125
2022-10-31,2015.1871337890625
2022-11-01,2028.1754150390625
2022-11-02,1991.208740234375
2022-11-03,1993.2069091796875
2022-11-04,2018.1844482421875
2022-11-07,1982.71630859375
2022-11-08,1927.765625
2022-11-09,1984.7147216796875
2022-11-10,2083.1259765625
2022-11-11,2044.1611328125
2022-11-14,2118.094482421875
2022-11-15,2071.136962890625
2022-11-16,2039.16552734375
2022-11-17,2063.14404296875
2022-11-18,2090.1201171875
2022-11-21,2078.13037109375
2022-11-22,2086.123291015625
2022-11-23,2095.114990234375
2022-11-24,2105.1064453125
2022-11-25,2126.087646484375
2022-11-28,2032.1719970703125
2022-11-29,2025.1783447265625
2022-11-30,2024.1790771484375
2022-12-01,2057.1494140625
2022-12-02,2034.170166015625
2022-12-05,2024.1790771484375
2022-12-06,2000.2008056640625
2022-12-07,1991.208740234375
2022-12-08,1977.2213134765625
2022-12-09,2013.1890869140625
2022-12-12,2014.18798828125
2022-12-13,2050.15576171875
