Date,ARML3.SA
2025-04-22,4.4744672775268555
2025-04-23,4.454885482788086
2025-04-24,4.591958999633789
2025-04-25,4.562585830688477
2025-04-28,4.405930519104004
2025-04-29,4.533213138580322
2025-04-30,4.2884392738342285
2025-05-02,4.601749420166016
2025-05-05,4.445094585418701
2025-05-06,4.415721893310547
2025-05-07,4.210111618041992
2025-05-08,4.435303688049316
2025-05-09,4.347185134887695
2025-05-12,4.386348724365234
2025-05-13,4.435303688049316
2025-05-14,4.229693412780762
2025-05-15,4.494049549102783
2025-05-16,4.513631343841553
2025-05-19,4.601749420166016
2025-05-20,4.562585830688477
2025-05-21,4.337393760681152
2025-05-22,4.16115665435791
2025-05-23,4.2394843101501465
2025-05-26,4.2394843101501465
2025-05-27,4.405930519104004
2025-05-28,4.601749420166016
2025-05-29,4.895478248596191
2025-05-30,4.7975687980651855
2025-06-02,4.856314659118652
2025-06-03,5.00317907333374
2025-06-04,5.00317907333374
2025-06-05,4.983597278594971
2025-06-06,4.934642314910889
2025-06-09,5.091297626495361
2025-06-10,5.012969970703125
2025-06-11,5.120670318603516
2025-06-12,4.983597278594971
2025-06-13,4.895478248596191
2025-06-16,4.50383996963501
2025-06-17,4.092619895935059
2025-06-18,4.190529823303223
2025-06-20,3.9163827896118164
2025-06-23,3.7793092727661133
2025-06-24,3.7205636501312256
2025-06-25,3.740145444869995
2025-06-26,3.691190719604492
2025-06-27,3.563908338546753
2025-06-30,3.328925371170044
2025-07-01,3.3093435764312744
2025-07-02,2.8883323669433594
2025-07-03,3.603072166442871
2025-07-04,3.6813998222351074
2025-07-07,3.7205636501312256
2025-07-08,3.700981616973877
2025-07-09,3.6716089248657227
2025-07-10,3.7597274780273438
2025-07-11,3.945755958557129
2025-07-14,4.014292240142822
2025-07-15,3.9653377532958984
2025-07-16,3.7695183753967285
2025-07-17,3.9555466175079346
2025-07-18,3.83805513381958
2025-07-21,3.7695183753967285
2025-07-22,3.740145444869995
2025-07-23,3.847846269607544
2025-07-24,3.740145444869995
2025-07-25,3.789100170135498
2025-07-28,3.7303545475006104
2025-07-29,3.6226541996002197
2025-07-30,3.573699474334717
2025-07-31,3.465998649597168
2025-08-01,3.5247445106506348
2025-08-04,3.3974621295928955
2025-08-05,3.4072530269622803
2025-08-06,3.4855806827545166
2025-08-07,3.5834903717041016
2025-08-08,3.5932812690734863
2025-08-11,3.573699474334717
2025-08-12,3.7695183753967285
2025-08-13,3.74993634223938
2025-08-14,3.8184733390808105
2025-08-15,3.8282642364501953
2025-08-18,3.8772189617156982
2025-08-19,3.8576371669769287
2025-08-20,4.03000020980835
2025-08-21,4.010000228881836
2025-08-22,4.050000190734863
