Date,ESSITY-B.ST
2021-03-09,229.90032958984375
2021-03-10,233.02113342285156
2021-03-11,231.63414001464844
2021-03-12,234.92831420898438
2021-03-15,235.18833923339844
2021-03-16,237.26893615722656
2021-03-17,234.49485778808594
2021-03-18,236.3153533935547
2021-03-19,235.36172485351562
2021-03-22,239.0894012451172
2021-03-23,240.4764404296875
2021-03-24,239.78292846679688
2021-03-25,241.25662231445312
2021-03-26,239.4353485107422
2021-03-29,238.45803833007812
2021-03-30,242.90025329589844
2021-03-31,245.12135314941406
2021-04-01,242.5448760986328
2021-04-06,245.12135314941406
2021-04-07,247.25360107421875
2021-04-08,248.85284423828125
2021-04-09,246.98709106445312
2021-04-12,248.58627319335938
2021-04-13,247.8755340576172
2021-04-14,246.72056579589844
2021-04-15,246.54286193847656
2021-04-16,249.03053283691406
2021-04-19,251.5181884765625
2021-04-20,250.09666442871094
2021-04-21,256.0492248535156
2021-04-22,256.3157043457031
2021-04-23,246.6317138671875
2021-04-26,247.96437072753906
2021-04-27,244.9436798095703
2021-04-28,243.61102294921875
2021-04-29,243.96640014648438
2021-04-30,245.47671508789062
2021-05-03,249.6524200439453
2021-05-04,250.09666442871094
2021-05-05,252.85081481933594
2021-05-06,255.78265380859375
2021-05-07,255.60498046875
2021-05-10,257.20416259765625
2021-05-11,252.4066162109375
2021-05-12,255.4272918701172
2021-05-14,260.0472106933594
2021-05-17,260.0472106933594
2021-05-18,257.82611083984375
2021-05-19,260.6690673828125
2021-05-20,265.3778381347656
2021-05-21,265.73321533203125
2021-05-24,266.8882141113281
2021-05-25,266.3551330566406
2021-05-26,263.2455749511719
2021-05-27,254.89419555664062
2021-05-28,255.51617431640625
2021-05-31,254.4500274658203
2021-06-01,255.60498046875
2021-06-02,255.3384552001953
2021-06-03,255.07191467285156
2021-06-04,256.8487854003906
2021-06-07,257.3818664550781
2021-06-08,257.20416259765625
2021-06-09,258.7145690917969
2021-06-10,258.7145690917969
2021-06-11,256.2269287109375
2021-06-14,258.6257019042969
2021-06-15,258.9810791015625
2021-06-16,259.60296630859375
2021-06-17,256.93768310546875
2021-06-18,253.9169464111328
2021-06-21,253.9169464111328
2021-06-22,254.27235412597656
2021-06-23,247.96437072753906
2021-06-24,247.6090087890625
2021-06-28,249.6524200439453
2021-06-29,249.83009338378906
2021-06-30,252.14002990722656
2021-07-01,252.93966674804688
2021-07-02,253.0285186767578
2021-07-05,255.87155151367188
2021-07-06,257.6484375
2021-07-07,260.402587890625
2021-07-08,254.716552734375
2021-07-09,254.62771606445312
2021-07-12,257.0264587402344
2021-07-13,256.93768310546875
2021-07-14,255.60498046875
2021-07-15,254.36114501953125
2021-07-16,259.60296630859375
2021-07-19,256.582275390625
2021-07-20,255.87155151367188
2021-07-21,254.4500274658203
2021-07-22,250.54086303710938
2021-07-23,250.8074188232422
2021-07-26,249.38592529296875
2021-07-27,247.6978302001953
2021-07-28,247.43130493164062
2021-07-29,249.03053283691406
2021-07-30,250.09666442871094
2021-08-02,251.34046936035156
2021-08-03,250.896240234375
2021-08-04,248.67514038085938
2021-08-05,248.58627319335938
2021-08-06,248.58627319335938
2021-08-09,249.03053283691406
2021-08-10,249.56358337402344
2021-08-11,249.2970428466797
2021-08-12,247.7866668701172
2021-08-13,249.20822143554688
2021-08-16,248.67514038085938
2021-08-17,251.69583129882812
2021-08-18,249.2970428466797
2021-08-19,249.03053283691406
2021-08-20,251.5181884765625
2021-08-23,249.74130249023438
2021-08-24,246.00979614257812
2021-08-25,245.83212280273438
2021-08-26,246.00979614257812
2021-08-27,246.72056579589844
2021-08-30,250.00778198242188
2021-08-31,245.9209747314453
2021-09-01,245.47671508789062
2021-09-02,244.8548583984375
2021-09-03,244.76597595214844
2021-09-06,246.89822387695312
2021-09-07,246.00979614257812
2021-09-08,244.8548583984375
2021-09-09,242.63372802734375
2021-09-10,240.14608764648438
2021-09-13,239.07997131347656
2021-09-14,240.50144958496094
2021-09-15,238.9022674560547
2021-09-16,238.724609375
2021-09-17,238.1026611328125
2021-09-20,239.79071044921875
2021-09-21,243.25563049316406
2021-09-22,240.32376098632812
2021-09-23,239.4353485107422
2021-09-24,239.70184326171875
2021-09-27,242.5448760986328
2021-09-28,242.18951416015625
2021-09-29,242.9890899658203
2021-09-30,241.65643310546875
2021-10-01,240.05723571777344
2021-10-04,237.3919219970703
2021-10-05,235.97039794921875
2021-10-06,233.21624755859375
2021-10-07,235.61502075195312
2021-10-08,235.5261993408203
2021-10-11,235.1708221435547
2021-10-12,239.70184326171875
2021-10-13,241.38990783691406
2021-10-14,237.83616638183594
2021-10-15,239.4353485107422
2021-10-18,234.8154296875
2021-10-19,233.48275756835938
2021-10-20,235.25962829589844
2021-10-21,240.32376098632812
2021-10-22,251.69583129882812
2021-10-25,246.0986785888672
2021-10-26,245.56561279296875
2021-10-27,244.1440887451172
2021-10-28,244.9436798095703
2021-10-29,246.80938720703125
2021-11-01,249.91896057128906
2021-11-02,254.18345642089844
2021-11-03,253.29502868652344
2021-11-04,253.47268676757812
2021-11-05,252.76194763183594
2021-11-08,250.3631591796875
2021-11-09,253.20620727539062
2021-11-10,256.582275390625
2021-11-11,262.0018005371094
2021-11-12,262.8013610839844
2021-11-15,264.5782470703125
2021-11-16,265.2001953125
2021-11-17,268.3985900878906
2021-11-18,266.3551330566406
2021-11-19,268.3097229003906
2021-11-22,271.59698486328125
2021-11-23,269.3758544921875
2021-11-24,267.3324279785156
2021-11-25,268.13201904296875
2021-11-26,261.64642333984375
2021-11-29,259.7806396484375
2021-11-30,256.2269287109375
2021-12-01,253.82809448242188
2021-12-02,256.0492248535156
2021-12-03,253.20620727539062
2021-12-06,257.6484375
2021-12-07,258.7145690917969
2021-12-08,256.1380310058594
2021-12-09,254.36114501953125
2021-12-10,257.9149475097656
2021-12-13,257.82611083984375
2021-12-14,258.536865234375
2021-12-15,252.4066162109375
2021-12-16,255.4272918701172
2021-12-17,257.6484375
2021-12-20,253.38392639160156
2021-12-21,251.78466796875
2021-12-22,250.54086303710938
2021-12-23,255.07191467285156
2021-12-27,259.69183349609375
2021-12-28,261.3798522949219
2021-12-29,262.357177734375
2021-12-30,262.44598388671875
2022-01-03,262.0018005371094
2022-01-04,261.3798522949219
2022-01-05,260.402587890625
2022-01-07,260.5802917480469
2022-01-10,255.78265380859375
2022-01-11,252.3177490234375
2022-01-12,248.1420440673828
2022-01-13,246.27635192871094
2022-01-14,247.075927734375
2022-01-17,248.1420440673828
2022-01-18,240.59030151367188
2022-01-19,243.0779571533203
2022-01-20,243.87753295898438
2022-01-21,241.21221923828125
2022-01-24,238.724609375
2022-01-25,243.87753295898438
2022-01-26,229.21824645996094
2022-01-27,232.41664123535156
2022-01-28,234.37120056152344
2022-01-31,232.68316650390625
2022-02-01,235.88156127929688
2022-02-02,235.61502075195312
2022-02-03,232.32778930664062
2022-02-04,231.972412109375
2022-02-07,231.61705017089844
2022-02-08,233.03854370117188
2022-02-09,233.30508422851562
2022-02-10,235.0819549560547
2022-02-11,239.61305236816406
2022-02-14,234.9931182861328
2022-02-15,236.05926513671875
2022-02-16,234.90426635742188
2022-02-17,234.72659301757812
2022-02-18,234.37120056152344
2022-02-21,226.7305908203125
2022-02-22,224.8648681640625
2022-02-23,224.5094757080078
2022-02-24,214.02587890625
2022-02-25,224.420654296875
2022-02-28,217.40194702148438
2022-03-01,214.11471557617188
2022-03-02,211.8936004638672
2022-03-03,208.7840576171875
2022-03-04,201.85418701171875
2022-03-07,198.74465942382812
2022-03-08,199.63308715820312
2022-03-09,202.9203338623047
2022-03-10,203.98648071289062
2022-03-11,204.16415405273438
2022-03-14,210.64979553222656
2022-03-15,204.3418426513672
2022-03-16,209.31712341308594
2022-03-17,204.8749237060547
2022-03-18,206.2075653076172
2022-03-21,203.09803771972656
2022-03-22,202.65380859375
2022-03-23,196.70123291015625
2022-03-24,195.90164184570312
2022-03-25,195.53460693359375
2022-03-28,199.75543212890625
2022-03-29,209.48170471191406
2022-03-30,204.71034240722656
2022-03-31,203.88450622558594
2022-04-01,208.2888641357422
2022-04-04,205.62789916992188
2022-04-05,204.34329223632812
2022-04-06,206.91250610351562
2022-04-07,209.29818725585938
2022-04-08,211.6838836669922
2022-04-11,208.5641326904297
2022-04-12,208.93115234375
2022-04-13,209.3899383544922
2022-04-14,210.85806274414062
2022-04-19,210.12399291992188
2022-04-20,209.20643615722656
2022-04-21,212.326171875
2022-04-22,242.5142822265625
2022-04-25,239.11927795410156
2022-04-26,238.84397888183594
2022-04-27,238.0181884765625
2022-04-28,239.21104431152344
2022-04-29,239.48629760742188
2022-05-02,236.7335968017578
2022-05-03,238.29347229003906
2022-05-04,236.7335968017578
2022-05-05,229.9435577392578
2022-05-06,232.14572143554688
2022-05-09,233.43031311035156
2022-05-10,235.9077911376953
2022-05-11,241.78024291992188
2022-05-12,239.39453125
2022-05-13,243.70712280273438
2022-05-16,241.2296905517578
2022-05-17,242.0554962158203
2022-05-18,236.64183044433594
2022-05-19,235.35723876953125
2022-05-20,233.52207946777344
2022-05-23,236.27481079101562
2022-05-24,233.52207946777344
2022-05-25,230.95289611816406
2022-05-27,232.97152709960938
2022-05-30,233.6138458251953
2022-05-31,235.08197021484375
2022-06-01,235.63250732421875
2022-06-02,236.27481079101562
2022-06-03,237.10061645507812
2022-06-07,238.0181884765625
2022-06-08,235.9077911376953
2022-06-09,233.98086547851562
2022-06-10,237.28414916992188
2022-06-13,237.1923828125
2022-06-14,231.13641357421875
2022-06-15,232.5127410888672
2022-06-16,231.04466247558594
2022-06-17,237.83470153808594
2022-06-20,235.44900512695312
2022-06-21,232.5127410888672
2022-06-22,236.7335968017578
2022-06-23,240.58740234375
2022-06-27,241.78024291992188
2022-06-28,242.60604858398438
2022-06-29,248.84555053710938
2022-06-30,245.08351135253906
2022-07-01,252.424072265625
2022-07-04,252.33233642578125
2022-07-05,249.029052734375
2022-07-06,255.54380798339844
2022-07-07,254.99325561523438
2022-07-08,251.78175354003906
2022-07-11,250.22190856933594
2022-07-12,250.58892822265625
2022-07-13,251.5982666015625
2022-07-14,250.95594787597656
2022-07-15,250.68069458007812
2022-07-18,245.90931701660156
2022-07-19,249.94662475585938
2022-07-20,245.3587646484375
2022-07-21,233.98086547851562
2022-07-22,233.70559692382812
2022-07-25,233.88909912109375
2022-07-26,231.87045288085938
2022-07-27,234.1643829345703
2022-07-28,234.99020385742188
2022-07-29,236.7335968017578
2022-08-01,237.28414916992188
2022-08-02,235.26547241210938
2022-08-03,234.71493530273438
2022-08-04,236.27481079101562
2022-08-05,236.18304443359375
2022-08-08,239.30276489257812
2022-08-09,237.28414916992188
2022-08-10,236.09127807617188
2022-08-11,237.00885009765625
2022-08-12,236.3665771484375
2022-08-15,241.6884765625
2022-08-16,240.4038848876953
2022-08-17,241.41322326660156
2022-08-18,239.7615509033203
2022-08-19,243.15658569335938
2022-08-22,241.87200927734375
2022-08-23,237.1923828125
2022-08-24,234.8984375
2022-08-25,228.47543334960938
2022-08-26,226.5485382080078
2022-08-29,223.52056884765625
2022-08-30,223.42880249023438
2022-08-31,217.5563507080078
2022-09-01,210.58277893066406
2022-09-02,214.34483337402344
2022-09-05,210.76629638671875
2022-09-06,208.8394012451172
2022-09-07,208.5641326904297
2022-09-08,207.27952575683594
2022-09-09,212.4179229736328
2022-09-12,216.54701232910156
2022-09-13,211.6838836669922
2022-09-14,212.6014404296875
2022-09-15,212.876708984375
2022-09-16,213.97779846191406
2022-09-19,212.96847534179688
2022-09-20,211.50035095214844
2022-09-21,208.5641326904297
2022-09-22,205.16912841796875
2022-09-23,202.69166564941406
2022-09-26,200.30596923828125
2022-09-27,200.21421813964844
2022-09-28,202.69166564941406
2022-09-29,200.94827270507812
2022-09-30,202.59991455078125
2022-10-03,202.41641235351562
2022-10-04,207.00425720214844
2022-10-05,203.51748657226562
2022-10-06,203.7927703857422
2022-10-07,204.5268096923828
2022-10-10,206.3619384765625
2022-10-11,207.9218292236328
2022-10-12,205.07736206054688
2022-10-13,204.43505859375
2022-10-14,210.21575927734375
2022-10-17,210.03224182128906
2022-10-18,206.91250610351562
2022-10-19,203.9762725830078
2022-10-20,201.31529235839844
2022-10-21,204.1597900390625
2022-10-24,205.07736206054688
2022-10-25,208.2888641357422
2022-10-26,204.8938446044922
2022-10-27,212.96847534179688
2022-10-28,213.3354949951172
2022-10-31,214.1613006591797
2022-11-01,214.06956481933594
2022-11-02,215.4459228515625
2022-11-03,211.22508239746094
2022-11-04,212.2344207763672
2022-11-07,214.25306701660156
2022-11-08,218.4739227294922
2022-11-09,218.4739227294922
2022-11-10,222.69473266601562
2022-11-11,219.57498168945312
2022-11-14,224.98866271972656
2022-11-15,223.88758850097656
2022-11-16,224.34637451171875
2022-11-17,224.43812561035156
2022-11-18,227.55787658691406
2022-11-21,230.95289611816406
2022-11-22,233.98086547851562
2022-11-23,235.81602478027344
2022-11-24,236.3665771484375
2022-11-25,239.11927795410156
2022-11-28,235.44900512695312
2022-11-29,234.34788513183594
2022-11-30,234.5314178466797
2022-12-01,239.39453125
2022-12-02,243.70712280273438
2022-12-05,244.16592407226562
2022-12-06,240.036865234375
2022-12-07,241.50497436523438
2022-12-08,245.17526245117188
2022-12-09,245.45054626464844
2022-12-12,244.44117736816406
2022-12-13,249.2125701904297
2022-12-14,254.8097686767578
2022-12-15,248.93728637695312
2022-12-16,250.40541076660156
2022-12-19,253.24990844726562
2022-12-20,251.9652862548828
2022-12-21,252.8828887939453
2022-12-22,251.41473388671875
2022-12-23,252.8828887939453
2022-12-27,252.97462463378906
2022-12-28,251.87351989746094
2022-12-29,252.97462463378906
2022-12-30,250.77243041992188
2023-01-02,252.69935607910156
2023-01-03,255.08502197265625
2023-01-04,261.32452392578125
2023-01-05,259.7646789550781
2023-01-09,264.1689758300781
2023-01-10,264.99481201171875
2023-01-11,264.5359802246094
2023-01-12,266.0959167480469
2023-01-13,264.4443054199219
2023-01-16,267.3804931640625
2023-01-17,266.0959167480469
2023-01-18,261.59979248046875
2023-01-19,262.05859375
2023-01-20,264.9030456542969
2023-01-23,258.3882751464844
2023-01-24,257.1954650878906
2023-01-25,256.5531311035156
2023-01-26,251.9652862548828
2023-01-27,245.17526245117188
2023-01-30,252.33233642578125
2023-01-31,250.22190856933594
2023-02-01,247.10215759277344
2023-02-02,251.41473388671875
2023-02-03,253.89219665527344
2023-02-06,251.9652862548828
2023-02-07,252.33233642578125
2023-02-08,249.67135620117188
2023-02-09,247.6527099609375
2023-02-10,248.38674926757812
2023-02-13,254.25921630859375
2023-02-14,255.17678833007812
2023-02-15,254.07568359375
2023-02-16,251.69000244140625
2023-02-17,256.920166015625
2023-02-20,254.44271850585938
2023-02-21,256.0943603515625
2023-02-22,259.8564147949219
2023-02-23,258.9388427734375
2023-02-24,260.77398681640625
2023-02-27,262.4256286621094
2023-02-28,259.6728820800781
2023-03-01,256.82843017578125
2023-03-02,261.87506103515625
2023-03-03,261.508056640625
2023-03-06,256.6448974609375
2023-03-07,256.920166015625
2023-03-08,256.1861267089844
2023-03-09,256.36962890625
2023-03-10,253.8004608154297
2023-03-13,256.0943603515625
2023-03-14,256.1861267089844
2023-03-15,257.7460021972656
2023-03-16,264.9030456542969
2023-03-17,259.5811462402344
2023-03-20,262.7926330566406
2023-03-21,265.82061767578125
2023-03-22,268.8486022949219
2023-03-23,270.2249755859375
2023-03-24,272.06011962890625
2023-03-27,270.86724853515625
2023-03-28,269.8579406738281
2023-03-29,272.33538818359375
2023-03-30,275.58026123046875
2023-03-31,278.77813720703125
2023-04-03,279.0603332519531
2023-04-04,280.28302001953125
2023-04-05,286.3025207519531
2023-04-06,287.3371276855469
2023-04-11,286.0203552246094
2023-04-12,287.4311828613281
2023-04-13,288.27764892578125
2023-04-14,287.4311828613281
2023-04-17,288.7479248046875
2023-04-18,289.312255859375
2023-04-19,289.312255859375
2023-04-20,288.08953857421875
2023-04-21,289.5003356933594
2023-04-24,285.3619689941406
2023-04-25,289.21820068359375
2023-04-26,284.6095275878906
2023-04-27,287.6192932128906
2023-04-28,292.22796630859375
2023-05-02,292.1339111328125
2023-05-03,292.03985595703125
2023-05-04,293.4506530761719
2023-05-05,292.41607666015625
2023-05-08,287.0549621582031
2023-05-09,288.27764892578125
2023-05-10,281.22357177734375
2023-05-11,286.9609069824219
2023-05-12,285.9263000488281
2023-05-15,286.8668518066406
2023-05-16,289.03009033203125
2023-05-17,290.6290283203125
2023-05-19,292.22796630859375
2023-05-22,291.569580078125
2023-05-23,284.32733154296875
2023-05-24,281.5057067871094
2023-05-25,278.8721923828125
2023-05-26,279.53057861328125
2023-05-29,277.3673095703125
2023-05-30,272.1002502441406
2023-05-31,271.2537536621094
2023-06-01,273.6991882324219
2023-06-02,275.58026123046875
2023-06-05,278.2137756347656
2023-06-07,275.76837158203125
2023-06-08,270.5953674316406
2023-06-09,266.64508056640625
2023-06-12,265.8926696777344
2023-06-13,262.9769287109375
2023-06-14,263.0710144042969
2023-06-15,264.293701171875
2023-06-16,270.7834777832031
2023-06-19,269.8429260253906
2023-06-20,270.1251220703125
2023-06-21,270.3132019042969
2023-06-22,268.71429443359375
2023-06-26,269.8429260253906
2023-06-27,268.8083190917969
2023-06-28,270.6894226074219
2023-06-29,268.71429443359375
2023-06-30,270.0310363769531
2023-07-03,268.9023742675781
2023-07-04,267.8677673339844
2023-07-05,268.1499328613281
2023-07-06,264.293701171875
2023-07-07,263.0710144042969
2023-07-10,260.9077453613281
2023-07-11,261.1899108886719
2023-07-12,261.3780212402344
2023-07-13,263.1650390625
2023-07-14,264.0115661621094
2023-07-17,266.08074951171875
2023-07-18,266.08074951171875
2023-07-19,265.70452880859375
2023-07-20,242.84925842285156
2023-07-21,245.48277282714844
2023-07-24,243.13140869140625
2023-07-25,244.7303466796875
2023-07-26,246.70547485351562
2023-07-27,244.44815063476562
2023-07-28,248.8687286376953
2023-07-31,245.38870239257812
2023-08-01,244.16600036621094
2023-08-02,243.69573974609375
2023-08-03,239.74542236328125
2023-08-04,239.83949279785156
2023-08-07,241.7205810546875
2023-08-08,241.532470703125
2023-08-09,242.0968017578125
2023-08-10,243.8838348388672
2023-08-11,243.13140869140625
2023-08-14,246.79953002929688
2023-08-15,244.54222106933594
2023-08-16,243.69573974609375
2023-08-17,244.91842651367188
2023-08-18,245.5768280029297
2023-08-21,241.8146514892578
2023-08-22,236.45352172851562
2023-08-23,238.9929962158203
2023-08-24,238.80487060546875
2023-08-25,239.83949279785156
2023-08-28,240.59193420410156
2023-08-29,239.46327209472656
2023-08-30,239.74542236328125
2023-08-31,240.49786376953125
2023-09-01,238.2405548095703
2023-09-04,238.52272033691406
2023-09-05,236.73568725585938
2023-09-06,232.78538513183594
2023-09-07,229.77565002441406
2023-09-08,230.43402099609375
2023-09-11,231.1864471435547
2023-09-12,228.92913818359375
2023-09-13,226.38966369628906
2023-09-14,226.57777404785156
2023-09-15,228.5529327392578
2023-09-18,227.98858642578125
2023-09-19,227.518310546875
2023-09-20,226.6718292236328
2023-09-21,222.15721130371094
2023-09-22,218.9593505859375
2023-09-25,216.9842071533203
2023-09-26,218.58311462402344
2023-09-27,217.26637268066406
2023-09-28,217.8306884765625
2023-09-29,221.8750457763672
2023-10-02,221.3107147216797
2023-10-03,221.4988250732422
2023-10-04,220.46421813964844
2023-10-05,220.46421813964844
2023-10-06,219.89988708496094
2023-10-09,218.58311462402344
2023-10-10,221.1226043701172
2023-10-11,222.6274871826172
2023-10-12,223.3799285888672
2023-10-13,226.1074981689453
2023-10-16,225.63722229003906
2023-10-17,224.60263061523438
2023-10-18,226.2956085205078
2023-10-19,229.58753967285156
2023-10-20,226.57777404785156
2023-10-23,225.35507202148438
2023-10-24,228.83509826660156
2023-10-25,223.47398376464844
2023-10-26,233.63186645507812
2023-10-27,232.03294372558594
2023-10-30,237.11192321777344
2023-10-31,239.1811065673828
2023-11-01,241.532470703125
2023-11-02,239.46327209472656
2023-11-03,240.3097686767578
2023-11-06,237.6762237548828
2023-11-07,236.73568725585938
2023-11-08,234.10214233398438
2023-11-09,234.66648864746094
2023-11-10,235.51296997070312
2023-11-13,238.33460998535156
2023-11-14,240.96815490722656
2023-11-15,241.06219482421875
2023-11-16,239.83949279785156
2023-11-17,240.3097686767578
2023-11-20,240.3097686767578
2023-11-21,241.532470703125
2023-11-22,244.16600036621094
2023-11-23,244.6362762451172
2023-11-24,244.91842651367188
2023-11-27,246.61143493652344
2023-11-28,247.55198669433594
2023-11-29,247.74008178710938
2023-11-30,246.89358520507812
2023-12-01,246.32925415039062
2023-12-04,248.0222625732422
2023-12-05,246.1411590576172
2023-12-06,248.1162872314453
2023-12-07,247.0817108154297
2023-12-08,247.64601135253906
2023-12-11,248.49253845214844
2023-12-12,248.8687286376953
2023-12-13,247.64601135253906
2023-12-14,242.28492736816406
2023-12-15,236.92379760742188
2023-12-18,237.77027893066406
2023-12-19,238.4286651611328
2023-12-20,236.07730102539062
2023-12-21,236.07730102539062
2023-12-22,233.34971618652344
2023-12-27,234.29026794433594
2023-12-28,234.38430786132812
2023-12-29,235.1367645263672
2024-01-02,236.6416473388672
2024-01-03,239.5573272705078
2024-01-04,239.83949279785156
2024-01-05,240.59193420410156
2024-01-08,239.08705139160156
2024-01-09,240.68597412109375
2024-01-10,242.28492736816406
2024-01-11,244.26007080078125
2024-01-12,248.1162872314453
2024-01-15,247.92820739746094
2024-01-16,243.8838348388672
2024-01-17,243.8838348388672
2024-01-18,234.9486541748047
2024-01-19,233.16159057617188
2024-01-22,232.6913299560547
2024-01-23,235.1367645263672
2024-01-24,231.4686279296875
2024-01-25,222.72154235839844
2024-01-26,223.66209411621094
2024-01-29,225.1669464111328
2024-01-30,226.95399475097656
2024-01-31,230.15185546875
2024-02-01,228.08265686035156
2024-02-02,223.85020446777344
2024-02-05,223.85020446777344
2024-02-06,224.9788360595703
2024-02-07,224.9788360595703
2024-02-08,225.7312774658203
2024-02-09,223.56802368164062
2024-02-12,224.41452026367188
2024-02-13,224.9788360595703
2024-02-14,223.85020446777344
2024-02-15,223.3799285888672
2024-02-16,224.9788360595703
2024-02-19,226.1074981689453
2024-02-20,229.1172637939453
2024-02-21,229.1172637939453
2024-02-22,227.8004913330078
2024-02-23,229.1172637939453
2024-02-26,228.27076721191406
2024-02-27,227.518310546875
2024-02-28,226.4837188720703
2024-02-29,227.33021545410156
2024-03-01,227.8004913330078
2024-03-04,227.33021545410156
2024-03-05,230.43402099609375
2024-03-06,230.7161865234375
2024-03-07,233.2556610107422
2024-03-08,233.72593688964844
2024-03-11,234.47837829589844
2024-03-12,235.60702514648438
2024-03-13,235.8892059326172
2024-03-14,236.82974243164062
2024-03-15,235.23081970214844
2024-03-18,233.0675506591797
2024-03-19,228.5529327392578
2024-03-20,225.35507202148438
2024-03-21,228.5529327392578
2024-03-22,234.91647338867188
2024-03-25,243.07733154296875
2024-03-26,244.34033203125
2024-03-27,246.76914978027344
2024-03-28,246.9634552001953
2024-04-02,247.54638671875
2024-04-03,252.40402221679688
2024-04-04,253.27842712402344
2024-04-05,253.3755645751953
2024-04-08,248.9065399169922
2024-04-09,248.51791381835938
2024-04-10,247.64352416992188
2024-04-11,245.70046997070312
2024-04-12,245.4090118408203
2024-04-15,242.688720703125
2024-04-16,242.00865173339844
2024-04-17,244.34033203125
2024-04-18,245.99192810058594
2024-04-19,247.2549285888672
2024-04-22,250.9467315673828
2024-04-23,255.8043975830078
2024-04-24,256.8730773925781
2024-04-25,259.3019104003906
2024-04-26,262.1193542480469
2024-04-29,266.39410400390625
2024-04-30,266.78271484375
2024-05-02,267.7542419433594
2024-05-03,266.8798828125
2024-05-06,269.1143798828125
2024-05-07,269.50299072265625
2024-05-08,269.69732666015625
2024-05-10,271.15460205078125
2024-05-13,272.7090759277344
2024-05-14,272.02899169921875
2024-05-15,268.04571533203125
2024-05-16,269.0172424316406
2024-05-17,271.15460205078125
2024-05-20,271.640380859375
2024-05-21,270.6688537597656
2024-05-22,269.98876953125
2024-05-23,269.3087158203125
2024-05-24,265.4225769042969
2024-05-27,264.83966064453125
2024-05-28,263.09088134765625
2024-05-29,260.4677734375
2024-05-30,262.31365966796875
2024-05-31,261.8279113769531
2024-06-03,266.9770202636719
2024-06-04,270.5716857910156
2024-06-05,272.80621337890625
2024-06-07,275.5265197753906
2024-06-10,271.0574645996094
2024-06-11,272.4176025390625
2024-06-12,268.04571533203125
2024-06-13,271.737548828125
2024-06-14,270.6688537597656
2024-06-17,264.5481872558594
2024-06-18,267.26849365234375
2024-06-19,268.9200744628906
2024-06-20,269.0172424316406
2024-06-24,269.50299072265625
2024-06-25,269.2115478515625
2024-06-26,267.07415771484375
2024-06-27,262.8966064453125
2024-06-28,263.6737976074219
2024-07-01,268.04571533203125
2024-07-02,266.2969665527344
2024-07-03,265.51971435546875
2024-07-04,265.7140197753906
2024-07-05,265.61688232421875
2024-07-08,270.2802429199219
2024-07-09,268.7257995605469
2024-07-10,270.5716857910156
2024-07-11,271.8346862792969
2024-07-12,273.58343505859375
2024-07-15,270.37738037109375
2024-07-16,271.640380859375
2024-07-17,274.55499267578125
2024-07-18,287.4763488769531
2024-07-19,293.2083740234375
2024-07-22,297.58026123046875
2024-07-23,295.24859619140625
2024-07-24,294.7628479003906
2024-07-25,294.9571533203125
2024-07-26,296.99737548828125
2024-07-29,298.2603454589844
2024-07-30,294.0827941894531
2024-07-31,292.7226257324219
2024-08-01,291.7510681152344
2024-08-02,296.5115966796875
2024-08-05,290.0994873046875
2024-08-06,292.3340148925781
2024-08-07,293.69415283203125
2024-08-08,292.7226257324219
2024-08-09,291.4596252441406
2024-08-12,288.6421813964844
2024-08-13,286.7962951660156
2024-08-14,288.6421813964844
2024-08-15,287.670654296875
2024-08-16,290.6824035644531
2024-08-19,290.0994873046875
2024-08-20,289.3222351074219
2024-08-21,289.4194030761719
2024-08-22,293.2083740234375
2024-08-23,292.2368469238281
2024-08-26,294.9571533203125
2024-08-27,296.7059020996094
2024-08-28,297.191650390625
2024-08-29,299.2319030761719
2024-08-30,302.7294006347656
2024-09-02,302.53509521484375
2024-09-03,306.71270751953125
2024-09-04,306.809814453125
2024-09-05,309.3358154296875
2024-09-06,310.6959533691406
2024-09-09,311.27886962890625
2024-09-10,310.9874267578125
2024-09-11,314.58209228515625
2024-09-12,311.27886962890625
2024-09-13,311.86181640625
2024-09-16,315.0678405761719
2024-09-17,310.4045104980469
2024-09-18,307.8785095214844
2024-09-19,307.8785095214844
2024-09-20,307.29559326171875
2024-09-23,304.4781494140625
2024-09-24,305.6440124511719
2024-09-25,306.4212341308594
2024-09-26,301.1749572753906
2024-09-27,303.4094543457031
2024-09-30,307.8785095214844
2024-10-01,304.28387451171875
2024-10-02,301.1749572753906
2024-10-03,300.494873046875
2024-10-04,300.00909423828125
2024-10-07,299.8148193359375
2024-10-08,301.4664001464844
2024-10-09,303.700927734375
2024-10-10,302.3407897949219
2024-10-11,302.8265686035156
2024-10-14,305.5468444824219
2024-10-15,307.1984558105469
2024-10-16,307.5870666503906
2024-10-17,304.4781494140625
2024-10-18,304.5753173828125
2024-10-21,302.146484375
2024-10-22,299.32904052734375
2024-10-23,299.42620849609375
2024-10-24,297.0945129394531
2024-10-25,295.9286804199219
2024-10-28,303.700927734375
2024-10-29,296.8030700683594
2024-10-30,295.34576416015625
2024-10-31,292.2368469238281
2024-11-01,294.47137451171875
2024-11-04,293.4027099609375
2024-11-05,295.0543212890625
2024-11-06,284.1731262207031
2024-11-07,286.21337890625
2024-11-08,287.0877380371094
2024-11-11,289.3222351074219
2024-11-12,289.9051818847656
2024-11-13,287.8649597167969
2024-11-14,288.93365478515625
2024-11-15,288.6421813964844
2024-11-18,288.7393493652344
2024-11-19,287.670654296875
2024-11-20,289.5165710449219
