Date,FERG.L
2023-02-27,11959.6640625
2023-02-28,11939.6728515625
2023-03-01,11914.6845703125
2023-03-02,11994.6494140625
2023-03-03,12024.6376953125
2023-03-06,12029.6337890625
2023-03-07,11609.8212890625
2023-03-08,11794.7392578125
2023-03-09,11679.7919921875
2023-03-10,11319.9482421875
2023-03-13,11095.0517578125
2023-03-14,11120.041015625
2023-03-15,10605.26953125
2023-03-16,10650.841796875
2023-03-17,10600.861328125
2023-03-20,10670.833984375
2023-03-21,10900.7421875
2023-03-22,10790.7890625
2023-03-23,10685.828125
2023-03-24,10465.9140625
2023-03-27,10510.896484375
2023-03-28,10650.841796875
2023-03-29,10630.8486328125
2023-03-30,10715.8154296875
2023-03-31,10645.84375
2023-04-03,10740.806640625
2023-04-04,10350.95703125
2023-04-05,10096.0576171875
2023-04-06,9926.1240234375
2023-04-11,10171.0283203125
2023-04-12,10181.025390625
2023-04-13,10171.0283203125
2023-04-14,10400.9384765625
2023-04-17,10545.8818359375
2023-04-18,10590.865234375
2023-04-19,10600.861328125
2023-04-20,10870.755859375
2023-04-21,10975.7158203125
2023-04-24,11065.6796875
2023-04-25,10965.7197265625
2023-04-26,10825.7734375
2023-04-27,10875.75390625
2023-04-28,11190.630859375
2023-05-02,11065.6796875
2023-05-03,11155.64453125
2023-05-04,10955.72265625
2023-05-05,10980.7109375
2023-05-09,11375.5595703125
2023-05-10,11465.5224609375
2023-05-11,11610.466796875
2023-05-12,11625.4609375
2023-05-15,11740.416015625
2023-05-16,11700.4326171875
2023-05-17,11675.44140625
2023-05-18,11995.31640625
2023-05-19,11860.369140625
2023-05-22,11995.31640625
2023-05-23,11715.4248046875
2023-05-24,11535.4970703125
2023-05-25,11675.44140625
2023-05-26,11865.3671875
2023-05-30,11945.3359375
2023-05-31,11670.4423828125
2023-06-01,11575.48046875
2023-06-02,11805.390625
2023-06-05,11790.396484375
2023-06-06,11935.33984375
2023-06-07,11870.365234375
2023-06-08,11630.458984375
2023-06-09,11525.4990234375
2023-06-12,11600.4716796875
2023-06-13,11640.455078125
2023-06-14,11785.3974609375
2023-06-15,11870.939453125
2023-06-16,11676.005859375
2023-06-19,11661.01171875
2023-06-20,11686.001953125
2023-06-21,11895.931640625
2023-06-22,12005.892578125
2023-06-23,12025.8876953125
2023-06-26,11810.9599609375
2023-06-27,11975.904296875
2023-06-28,12180.833984375
2023-06-29,12295.7939453125
2023-06-30,12405.7568359375
2023-07-03,12355.7734375
2023-07-04,12300.79296875
2023-07-05,12250.80859375
2023-07-06,11905.9267578125
2023-07-07,12020.888671875
2023-07-10,12045.8798828125
2023-07-11,12175.833984375
2023-07-12,12345.7763671875
2023-07-13,12325.7822265625
2023-07-14,12310.7900390625
2023-07-17,12270.802734375
2023-07-18,12200.826171875
2023-07-19,12195.828125
2023-07-20,12205.826171875
2023-07-21,12235.8154296875
2023-07-24,12330.7822265625
2023-07-25,12420.7509765625
2023-07-26,12345.7763671875
2023-07-27,12675.6640625
2023-07-28,12470.7333984375
2023-07-31,12500.72265625
2023-08-01,12625.6806640625
2023-08-02,12640.67578125
2023-08-03,12490.7265625
2023-08-04,12545.7080078125
2023-08-07,12605.6875
2023-08-08,12530.7138671875
2023-08-09,12565.701171875
2023-08-10,12630.6796875
2023-08-11,12520.716796875
2023-08-14,12660.669921875
2023-08-15,12595.6904296875
2023-08-16,12610.6875
2023-08-17,12370.767578125
2023-08-18,12145.845703125
2023-08-21,12095.8623046875
2023-08-22,12210.8232421875
2023-08-23,12295.7939453125
2023-08-24,12400.7568359375
2023-08-25,12335.78125
2023-08-29,12575.697265625
2023-08-30,12675.6640625
2023-08-31,12840.607421875
2023-09-01,12845.60546875
2023-09-04,12770.630859375
2023-09-05,12635.6787109375
2023-09-06,12480.73046875
2023-09-07,12365.76953125
2023-09-08,12365.76953125
2023-09-11,12345.7763671875
2023-09-12,12455.740234375
2023-09-13,12355.7734375
2023-09-14,12445.7421875
2023-09-15,12375.765625
2023-09-18,12410.755859375
2023-09-19,12420.7509765625
2023-09-20,12490.7265625
2023-09-21,12215.8203125
2023-09-22,12230.81640625
2023-09-25,12385.763671875
2023-09-26,12875.5947265625
2023-09-27,13265.462890625
2023-09-28,13800.2783203125
2023-09-29,13560.361328125
2023-10-02,13565.3583984375
2023-10-03,13275.458984375
2023-10-04,13096.5302734375
2023-10-05,13246.0859375
2023-10-06,13311.0654296875
2023-10-09,13311.0654296875
2023-10-10,13780.927734375
2023-10-11,13605.978515625
2023-10-12,13860.9033203125
2023-10-13,13875.8984375
2023-10-16,13501.009765625
2023-10-17,13720.9443359375
2023-10-18,13416.0361328125
2023-10-19,12946.1728515625
2023-10-20,12671.2548828125
2023-10-23,12591.279296875
2023-10-24,12546.2919921875
2023-10-25,12536.2958984375
2023-10-26,12666.2568359375
2023-10-27,12616.271484375
2023-10-30,12626.2685546875
2023-10-31,12326.3564453125
2023-11-01,12391.3388671875
2023-11-02,12776.224609375
2023-11-03,12746.2333984375
2023-11-06,12656.259765625
2023-11-07,12681.25390625
2023-11-08,12671.2548828125
2023-11-09,12866.1962890625
2023-11-10,12966.16796875
2023-11-13,13081.134765625
2023-11-14,13376.046875
2023-11-15,13291.0732421875
2023-11-16,13176.10546875
2023-11-17,13366.05078125
2023-11-20,13171.107421875
2023-11-21,13211.095703125
2023-11-22,13366.05078125
2023-11-23,13251.0849609375
2023-11-24,13331.0595703125
2023-11-27,13281.0751953125
2023-11-28,13241.0869140625
2023-11-29,13236.087890625
2023-11-30,13376.046875
2023-12-01,13550.9951171875
2023-12-04,13351.0556640625
2023-12-05,13860.9033203125
2023-12-06,13830.9140625
2023-12-07,14035.8525390625
2023-12-08,14295.775390625
2023-12-11,14530.7041015625
2023-12-12,14515.7109375
2023-12-13,14505.7119140625
2023-12-14,14661.2939453125
2023-12-15,14896.2353515625
2023-12-18,14841.248046875
2023-12-19,14886.2373046875
2023-12-20,14936.224609375
2023-12-21,14921.228515625
2023-12-22,14926.2275390625
2023-12-27,15081.1884765625
2023-12-28,15111.1806640625
2023-12-29,15081.1884765625
2024-01-02,14886.2373046875
2024-01-03,14596.3115234375
2024-01-04,14706.28125
2024-01-05,14686.2861328125
2024-01-08,14596.3115234375
2024-01-09,14596.3115234375
2024-01-10,14676.2919921875
2024-01-11,14556.3193359375
2024-01-12,14641.2998046875
2024-01-15,14506.33203125
2024-01-16,14681.2880859375
2024-01-17,14636.2998046875
2024-01-18,14916.2294921875
2024-01-19,14861.2431640625
2024-01-22,14981.212890625
2024-01-23,14846.248046875
2024-01-24,14871.2421875
2024-01-25,14866.2421875
2024-01-26,14776.265625
2024-01-29,14836.2490234375
2024-01-30,15031.201171875
2024-01-31,14846.248046875
2024-02-01,14901.2333984375
2024-02-02,15096.18359375
2024-02-05,15041.1982421875
2024-02-06,15261.142578125
2024-02-07,15441.095703125
2024-02-08,15401.107421875
2024-02-09,15716.02734375
2024-02-12,15656.04296875
2024-02-13,15356.1181640625
2024-02-14,15371.115234375
2024-02-15,15516.078125
2024-02-16,15850.9931640625
2024-02-19,15736.0224609375
2024-02-20,15860.9912109375
2024-02-21,15985.958984375
2024-02-22,16295.8798828125
2024-02-23,16230.8974609375
2024-02-26,16495.83203125
2024-02-27,16555.814453125
2024-02-28,16655.791015625
2024-02-29,16480.833984375
2024-03-01,16900.728515625
2024-03-04,16940.720703125
2024-03-05,15995.9580078125
2024-03-06,15875.986328125
2024-03-07,15641.0458984375
2024-03-08,15591.05859375
2024-03-11,15411.10546875
2024-03-12,15766.015625
2024-03-13,16055.9423828125
2024-03-14,16276.5234375
2024-03-15,16236.533203125
2024-03-18,16331.5126953125
2024-03-19,16701.43359375
2024-03-20,17001.37109375
2024-03-21,17396.28515625
2024-03-22,17551.251953125
2024-03-25,17346.294921875
2024-03-26,17356.294921875
2024-03-27,17386.287109375
2024-03-28,17321.30078125
2024-04-02,17246.318359375
2024-04-03,17276.310546875
2024-04-04,17396.28515625
2024-04-05,17596.2421875
2024-04-08,17646.23046875
2024-04-09,17446.2734375
2024-04-10,17541.25390625
2024-04-11,17346.294921875
2024-04-12,17441.275390625
2024-04-15,17471.26953125
2024-04-16,17156.337890625
2024-04-17,17016.365234375
2024-04-18,17086.353515625
2024-04-19,16916.38671875
2024-04-22,16831.40625
2024-04-23,16966.375
2024-04-24,16921.38671875
2024-04-25,16811.408203125
2024-04-26,17096.349609375
2024-04-29,17036.36328125
2024-04-30,16956.37890625
2024-05-01,16886.39453125
2024-05-02,16986.373046875
2024-05-03,17281.310546875
2024-05-07,17531.255859375
2024-05-08,17506.263671875
2024-05-09,17676.2265625
2024-05-10,17681.22265625
2024-05-13,17621.23828125
2024-05-14,17286.310546875
2024-05-15,17311.3046875
2024-05-16,17026.36328125
2024-05-17,16606.453125
2024-05-20,16706.43359375
2024-05-21,16596.455078125
2024-05-22,16546.46875
2024-05-23,16421.494140625
2024-05-24,16381.501953125
2024-05-28,16201.5400390625
2024-05-29,15966.5908203125
2024-05-30,16121.5576171875
2024-05-31,15896.60546875
2024-06-03,15901.6044921875
2024-06-04,15571.6748046875
2024-06-05,15726.642578125
2024-06-06,15731.6416015625
2024-06-07,15726.642578125
2024-06-10,15561.6767578125
2024-06-11,15646.658203125
2024-06-12,16221.5361328125
2024-06-13,16112.166015625
2024-06-14,15817.216796875
2024-06-17,15762.2275390625
2024-06-18,15807.2197265625
2024-06-19,15812.2177734375
2024-06-20,15577.2607421875
2024-06-21,15352.2998046875
2024-06-24,15472.2783203125
2024-06-25,15042.353515625
2024-06-26,15102.34375
2024-06-27,15122.33984375
2024-06-28,15232.3203125
2024-07-01,14992.36328125
2024-07-02,14887.380859375
2024-07-03,14912.376953125
2024-07-04,14627.427734375
2024-07-05,14802.396484375
2024-07-08,14862.384765625
2024-07-09,14702.4140625
2024-07-10,14682.4169921875
2024-07-11,15267.314453125
2024-07-12,15557.2646484375
2024-07-15,15772.224609375
2024-07-16,16347.1240234375
2024-07-17,16282.1357421875
2024-07-18,16257.1396484375
2024-07-19,16027.1796875
2024-07-22,16147.1591796875
2024-07-23,16402.115234375
2024-07-24,16362.1220703125
2024-07-25,16392.1171875
2024-07-26,16922.0234375
2024-07-29,16887.029296875
2024-07-30,16957.017578125
2024-07-31,17231.96875
2024-08-01,16917.0234375
2024-08-02,15877.20703125
2024-08-05,15757.2275390625
2024-08-06,15697.23828125
2024-08-07,15797.220703125
2024-08-08,15497.2744140625
2024-08-09,15497.2744140625
2024-08-12,15347.2998046875
2024-08-13,15547.2646484375
2024-08-14,15847.212890625
2024-08-15,16247.1416015625
2024-08-16,15997.1865234375
2024-08-19,15847.212890625
2024-08-20,15847.212890625
2024-08-21,16097.1689453125
2024-08-22,16047.1767578125
2024-08-23,16197.1513671875
2024-08-27,15797.220703125
2024-08-28,15447.2822265625
2024-08-29,15547.2646484375
2024-08-30,15497.2744140625
2024-09-02,15497.2744140625
2024-09-03,15547.2646484375
2024-09-04,14697.4150390625
2024-09-05,14547.44140625
2024-09-06,14597.4326171875
2024-09-09,14397.466796875
2024-09-10,14497.4501953125
2024-09-11,14347.4765625
2024-09-12,14547.44140625
2024-09-13,14647.423828125
2024-09-16,14857.38671875
2024-09-17,15447.2822265625
2024-09-18,15297.30859375
2024-09-19,15627.2509765625
2024-09-20,15117.3408203125
2024-09-23,14937.3720703125
2024-09-24,15057.3515625
2024-09-25,15057.3515625
2024-09-26,15087.9462890625
2024-09-27,15077.9482421875
2024-09-30,14698.0
2024-10-01,14837.98046875
2024-10-02,14917.9697265625
2024-10-03,14717.9970703125
2024-10-04,14598.013671875
2024-10-07,14787.9873046875
2024-10-08,14757.9912109375
2024-10-09,15007.9580078125
2024-10-10,15137.939453125
2024-10-11,15187.9326171875
2024-10-14,15317.9150390625
2024-10-15,15427.900390625
2024-10-16,15557.8837890625
2024-10-17,15467.89453125
2024-10-18,15707.8623046875
2024-10-21,15457.896484375
2024-10-22,15107.9443359375
2024-10-23,15107.9443359375
2024-10-24,15307.9169921875
2024-10-25,15157.9375
2024-10-28,15197.931640625
2024-10-29,14957.96484375
2024-10-30,15247.92578125
2024-10-31,15317.9150390625
2024-11-01,15377.9072265625
2024-11-04,15357.91015625
2024-11-05,15427.900390625
2024-11-06,16267.787109375
2024-11-07,16177.798828125
2024-11-08,15977.8251953125
2024-11-11,16277.7841796875
2024-11-12,16127.8046875
2024-11-13,16217.79296875
2024-11-14,16187.796875
2024-11-15,15727.859375
2024-11-18,15837.8447265625
2024-11-19,15907.8349609375
2024-11-20,15977.8251953125
2024-11-21,16297.78125
2024-11-22,16627.73828125
2024-11-25,17057.6796875
2024-11-26,16907.69921875
2024-11-27,16977.689453125
2024-11-28,16817.7109375
2024-11-29,16927.6953125
2024-12-02,16947.693359375
2024-12-03,17087.67578125
2024-12-04,17367.63671875
2024-12-05,16987.6875
2024-12-06,16977.689453125
2024-12-09,17067.67578125
2024-12-10,15587.87890625
2024-12-11,15147.9384765625
2024-12-12,15117.9423828125
2024-12-13,14857.9775390625
2024-12-16,14638.0078125
2024-12-17,14518.0244140625
2024-12-18,14468.03125
2024-12-19,13968.7548828125
2024-12-20,13968.7548828125
2024-12-23,13998.751953125
2024-12-24,13998.751953125
2024-12-27,13958.7548828125
2024-12-30,13838.765625
2024-12-31,13898.7607421875
2025-01-02,14158.7373046875
2025-01-03,14008.7509765625
2025-01-06,14148.73828125
2025-01-07,13798.76953125
2025-01-08,13948.7568359375
2025-01-09,13958.7548828125
2025-01-10,13988.7529296875
2025-01-13,13868.763671875
2025-01-14,14358.7197265625
2025-01-15,14478.708984375
2025-01-16,14528.705078125
2025-01-17,14708.6875
2025-01-20,14488.7080078125
2025-01-21,14688.689453125
2025-01-22,15018.66015625
2025-01-23,14858.6748046875
2025-01-24,14538.703125
2025-01-27,14448.7119140625
2025-01-28,14828.677734375
2025-01-29,14468.7099609375
2025-01-30,14538.703125
2025-01-31,14558.701171875
2025-02-03,14668.6923828125
2025-02-04,14418.7138671875
2025-02-05,14488.7080078125
2025-02-06,14708.6875
2025-02-07,14428.7138671875
2025-02-10,14558.701171875
2025-02-11,14628.6962890625
2025-02-12,14418.7138671875
2025-02-13,14578.7001953125
2025-02-14,14618.6962890625
2025-02-17,14568.701171875
2025-02-18,14608.697265625
2025-02-19,14378.7177734375
2025-02-20,14088.7431640625
2025-02-21,13928.7578125
2025-02-24,13538.79296875
2025-02-25,13618.7861328125
2025-02-26,13938.7568359375
2025-02-27,14018.75
2025-02-28,14038.748046875
2025-03-03,13708.77734375
2025-03-04,13208.822265625
2025-03-05,13168.826171875
2025-03-06,13008.83984375
2025-03-07,12728.865234375
2025-03-10,12998.8408203125
2025-03-11,12278.9052734375
2025-03-12,12008.9296875
2025-03-13,11908.9384765625
2025-03-14,12308.90234375
2025-03-17,12458.8896484375
2025-03-18,12458.8896484375
2025-03-19,12598.8759765625
2025-03-20,12749.505859375
2025-03-21,12479.5166015625
2025-03-24,12689.5087890625
2025-03-25,12799.50390625
2025-03-26,12779.5048828125
2025-03-27,12559.513671875
2025-03-28,12389.51953125
2025-03-31,12209.52734375
2025-04-01,12399.51953125
2025-04-02,12539.5146484375
2025-04-03,12019.5341796875
2025-04-04,11939.537109375
2025-04-07,11669.5478515625
2025-04-08,12099.53125
2025-04-09,11739.544921875
2025-04-10,12239.525390625
2025-04-11,12229.5263671875
2025-04-14,12649.509765625
2025-04-15,12469.5166015625
2025-04-16,12449.517578125
2025-04-17,12399.51953125
2025-04-22,12129.5302734375
2025-04-23,12449.517578125
2025-04-24,12569.5126953125
2025-04-25,12659.509765625
2025-04-28,12579.5126953125
2025-04-29,12539.5146484375
2025-04-30,12609.51171875
2025-05-01,12939.4990234375
2025-05-02,12929.4990234375
2025-05-06,12769.5048828125
2025-05-07,12519.5146484375
2025-05-08,12869.5009765625
2025-05-09,12859.501953125
2025-05-12,13179.4892578125
2025-05-13,13439.4794921875
2025-05-14,13219.48828125
2025-05-15,13559.474609375
2025-05-16,13759.466796875
2025-05-19,13669.470703125
2025-05-20,13669.470703125
2025-05-21,13439.4794921875
2025-05-22,13189.4892578125
2025-05-23,13109.4921875
2025-05-27,13459.478515625
2025-05-28,13489.4775390625
2025-05-29,13489.4775390625
2025-05-30,13529.4755859375
2025-06-02,13179.4892578125
2025-06-03,15239.4091796875
2025-06-04,15819.38671875
2025-06-05,15779.388671875
2025-06-06,15739.390625
2025-06-09,15719.390625
2025-06-10,16009.3798828125
2025-06-11,15869.384765625
2025-06-12,15749.3896484375
2025-06-13,15679.392578125
2025-06-16,15689.392578125
2025-06-17,15769.388671875
2025-06-18,15989.380859375
2025-06-19,15800.0
2025-06-20,15780.0
2025-06-23,15860.0
2025-06-24,16060.0
2025-06-25,16100.0
2025-06-26,15880.0
2025-06-27,16000.0
2025-06-30,15920.0
2025-07-01,16050.0
2025-07-02,16170.0
2025-07-03,16270.0
2025-07-04,16150.0
2025-07-07,16170.0
2025-07-08,16510.0
2025-07-09,16340.0
2025-07-10,16650.0
2025-07-11,16400.0
2025-07-14,16340.0
2025-07-15,16290.0
2025-07-16,16030.0
2025-07-17,16340.0
2025-07-18,16580.0
2025-07-21,16530.0
2025-07-22,16400.0
2025-07-23,16670.0
2025-07-24,16600.0
2025-07-25,16630.0
2025-07-28,16880.0
2025-07-29,16890.0
2025-07-30,17120.0
2025-07-31,16930.0
2025-08-01,16640.0
2025-08-04,16850.0
2025-08-05,16810.0
2025-08-06,16830.0
2025-08-07,16830.0
2025-08-08,16640.0
2025-08-11,16440.0
2025-08-12,16710.0
2025-08-13,16890.0
2025-08-14,16940.0
2025-08-15,16960.0
2025-08-18,16940.0
2025-08-19,17300.0
2025-08-20,17090.0
2025-08-21,17080.0
2025-08-22,17460.0
