Date,NDA-DK.CO
2017-01-04,73.96663665771484
2017-01-05,73.36679077148438
2017-01-06,73.5513687133789
2017-01-09,71.24422454833984
2017-01-10,70.78279876708984
2017-01-11,70.96737670898438
2017-01-12,71.47494506835938
2017-01-13,72.90536499023438
2017-01-16,72.81307983398438
2017-01-17,72.67465209960938
2017-01-18,73.0438003540039
2017-01-19,73.36679077148438
2017-01-20,74.65878295898438
2017-01-23,74.05895233154297
2017-01-24,74.7510757446289
2017-01-25,76.8274917602539
2017-01-26,77.6580581665039
2017-01-27,76.9197769165039
2017-01-30,76.8274917602539
2017-01-31,76.5967788696289
2017-02-01,76.8274917602539
2017-02-02,77.0582046508789
2017-02-03,77.2889175415039
2017-02-06,76.8736343383789
2017-02-07,77.70421600341797
2017-02-08,77.6580581665039
2017-02-09,78.1656265258789
2017-02-10,78.2117691040039
2017-02-13,78.44247436523438
2017-02-14,78.39633178710938
2017-02-15,78.90391540527344
2017-02-16,78.71934509277344
2017-02-17,78.8577651977539
2017-02-20,78.99618530273438
2017-02-21,79.0884780883789
2017-02-22,77.4734878540039
2017-02-23,77.2889175415039
2017-02-24,76.5506362915039
2017-02-27,75.5816421508789
2017-02-28,75.7662124633789
2017-03-01,76.6429214477539
2017-03-02,76.2276382446289
2017-03-03,76.8736343383789
2017-03-06,76.8274917602539
2017-03-07,76.9659194946289
2017-03-08,77.0582046508789
2017-03-09,77.93490600585938
2017-03-10,78.1194839477539
2017-03-13,78.07333374023438
2017-03-14,77.6119155883789
2017-03-15,77.6119155883789
2017-03-16,78.1656265258789
2017-03-17,74.77116394042969
2017-03-20,73.8876724243164
2017-03-21,72.81819915771484
2017-03-22,71.60919952392578
2017-03-23,73.00418853759766
2017-03-24,73.09718322753906
2017-03-27,72.49269104003906
2017-03-28,72.6321792602539
2017-03-29,72.72517395019531
2017-03-30,73.37618255615234
2017-03-31,74.30616760253906
2017-04-03,73.84117126464844
2017-04-04,72.77169036865234
2017-04-05,73.42267608642578
2017-04-06,73.56217193603516
2017-04-07,73.14369201660156
2017-04-10,73.19017791748047
2017-04-11,72.91120147705078
2017-04-12,73.60868072509766
2017-04-18,72.67869567871094
2017-04-19,73.32967376708984
2017-04-20,73.794677734375
2017-04-21,74.12017059326172
2017-04-24,75.84066009521484
2017-04-25,76.212646484375
2017-04-26,75.51514434814453
2017-04-27,75.4686508178711
2017-04-28,78.16561889648438
2017-05-01,78.02613067626953
2017-05-02,79.00260925292969
2017-05-03,79.70010375976562
2017-05-04,80.6301040649414
2017-05-05,80.39759826660156
2017-05-08,79.839599609375
2017-05-09,80.16510772705078
2017-05-10,79.9791030883789
2017-05-11,80.39759826660156
2017-05-15,80.25810241699219
2017-05-16,79.839599609375
2017-05-17,78.44462585449219
2017-05-18,80.0256118774414
2017-05-19,81.28108978271484
2017-05-22,80.25810241699219
2017-05-23,81.0950927734375
2017-05-24,81.51358795166016
2017-05-29,80.49061584472656
2017-05-30,79.839599609375
2017-05-31,79.70010375976562
2017-06-01,78.90962219238281
2017-06-02,78.72361755371094
2017-06-06,78.5376205444336
2017-06-07,79.00260925292969
2017-06-08,78.72361755371094
2017-06-09,79.3746109008789
2017-06-12,79.00260925292969
2017-06-13,78.90962219238281
2017-06-14,78.86312103271484
2017-06-15,78.8166275024414
2017-06-16,78.49113464355469
2017-06-19,79.3746109008789
2017-06-20,78.58411407470703
2017-06-21,77.74713897705078
2017-06-22,76.49163818359375
2017-06-23,76.7706527709961
2017-06-26,77.00314331054688
2017-06-27,76.44513702392578
2017-06-28,77.79363250732422
2017-06-29,78.30513763427734
2017-06-30,77.32862854003906
2017-07-03,79.04911041259766
2017-07-04,78.77012634277344
2017-07-05,79.00260925292969
2017-07-06,78.5376205444336
2017-07-07,78.02613067626953
2017-07-10,78.8166275024414
2017-07-11,79.09561920166016
2017-07-12,80.76959228515625
2017-07-13,81.18810272216797
2017-07-14,81.8390884399414
2017-07-17,82.49007415771484
2017-07-18,80.58361053466797
2017-07-19,79.93260192871094
2017-07-20,75.60816955566406
2017-07-21,74.53865814208984
2017-07-24,74.67817687988281
2017-07-25,74.35266876220703
2017-07-26,75.23615264892578
2017-07-27,75.003662109375
2017-07-28,74.67817687988281
2017-07-31,74.07368469238281
2017-08-01,74.58516693115234
2017-08-02,73.98068237304688
2017-08-03,73.7016830444336
2017-08-04,75.18966674804688
2017-08-07,74.49217224121094
2017-08-08,75.51514434814453
2017-08-09,74.9106674194336
2017-08-10,74.58516693115234
2017-08-11,74.39916229248047
2017-08-14,75.42216491699219
2017-08-15,75.60816955566406
2017-08-16,75.98014068603516
2017-08-17,74.35266876220703
2017-08-18,74.44566345214844
2017-08-21,74.02717590332031
2017-08-22,75.09667205810547
2017-08-23,75.5616683959961
2017-08-24,75.60816955566406
2017-08-25,76.53814697265625
2017-08-28,76.58464813232422
2017-08-29,76.7706527709961
2017-08-30,77.60762786865234
2017-08-31,78.16561889648438
2017-09-01,77.79363250732422
2017-09-04,77.04963684082031
2017-09-05,76.16615295410156
2017-09-06,77.42163848876953
2017-09-07,75.09667205810547
2017-09-08,75.23615264892578
2017-09-11,74.81765747070312
2017-09-12,75.4686508178711
2017-09-13,75.93364715576172
2017-09-14,75.51514434814453
2017-09-15,74.63168334960938
2017-09-18,75.05016326904297
2017-09-19,74.9106674194336
2017-09-20,75.05016326904297
2017-09-21,77.04963684082031
2017-09-22,77.18913269042969
2017-09-25,77.04963684082031
2017-09-26,77.51464080810547
2017-09-27,78.8166275024414
2017-09-28,78.86312103271484
2017-09-29,79.18861389160156
2017-10-02,79.328125
2017-10-03,79.51412200927734
2017-10-04,79.74661254882812
2017-10-05,80.30459594726562
2017-10-06,79.9791030883789
2017-10-09,80.35111999511719
2017-10-10,80.35111999511719
2017-10-11,79.79310607910156
2017-10-12,79.00260925292969
2017-10-13,77.70064544677734
2017-10-16,77.70064544677734
2017-10-17,78.30513763427734
2017-10-18,78.5376205444336
2017-10-19,78.21212768554688
2017-10-20,79.23512268066406
2017-10-23,78.02613067626953
2017-10-24,77.37513732910156
2017-10-25,76.7241439819336
2017-10-26,72.21369934082031
2017-10-27,72.30668640136719
2017-10-30,71.8882064819336
2017-10-31,71.65570068359375
2017-11-01,71.70220184326172
2017-11-02,71.8882064819336
2017-11-03,71.42321014404297
2017-11-06,71.60919952392578
2017-11-07,71.9346923828125
2017-11-08,71.00471496582031
2017-11-09,70.67920684814453
2017-11-10,70.16771697998047
2017-11-13,69.93521881103516
2017-11-14,68.9122314453125
2017-11-15,68.9122314453125
2017-11-16,69.23772430419922
2017-11-17,68.12174224853516
2017-11-20,67.74974822998047
2017-11-21,68.30773162841797
2017-11-22,68.12174224853516
2017-11-23,67.98223114013672
2017-11-24,67.93574523925781
2017-11-27,67.88924407958984
2017-11-28,68.07524108886719
2017-11-29,68.67974090576172
2017-11-30,68.63324737548828
2017-12-01,68.16825103759766
2017-12-04,67.98223114013672
2017-12-05,67.51724243164062
2017-12-06,67.37774658203125
2017-12-07,67.47074890136719
2017-12-08,69.563232421875
2017-12-11,69.88872528076172
2017-12-12,70.1212158203125
2017-12-13,70.02822875976562
2017-12-14,69.88872528076172
2017-12-15,69.28422546386719
2017-12-18,70.91170501708984
2017-12-19,70.07471466064453
2017-12-20,70.16771697998047
2017-12-21,71.00471496582031
2017-12-22,71.14421081542969
2017-12-27,70.53971099853516
2017-12-28,70.30722045898438
2017-12-29,69.93521881103516
2018-01-02,70.0096206665039
2018-01-03,70.27000427246094
2018-01-04,71.46041107177734
2018-01-05,70.93960571289062
2018-01-08,70.5676040649414
2018-01-09,71.46041107177734
2018-01-10,72.20440673828125
2018-01-11,72.76237487792969
2018-01-12,71.62779998779297
2018-01-15,71.14421081542969
2018-01-16,71.3302001953125
2018-01-17,71.70220184326172
2018-01-18,71.03260803222656
2018-01-19,70.53042602539062
2018-01-22,70.77220916748047
2018-01-23,71.7208023071289
2018-01-24,70.66061401367188
2018-01-25,67.85203552246094
2018-01-26,69.07963562011719
2018-01-29,69.24702453613281
2018-01-30,68.68904113769531
2018-01-31,68.8564453125
2018-02-01,68.94943237304688
2018-02-02,68.37284088134766
2018-02-05,67.01506042480469
2018-02-06,64.83888244628906
2018-02-07,66.47566223144531
2018-02-08,65.86186218261719
2018-02-09,64.91327667236328
2018-02-12,64.96907806396484
2018-02-13,64.26228332519531
2018-02-14,65.4898681640625
2018-02-15,65.32246398925781
2018-02-16,66.06647491455078
2018-02-19,66.21525573730469
2018-02-20,65.63867950439453
2018-02-21,65.41546630859375
2018-02-22,64.70868682861328
2018-02-23,65.00628662109375
2018-02-26,65.4898681640625
2018-02-27,65.67586517333984
2018-02-28,64.931884765625
2018-03-01,64.72727966308594
2018-03-02,63.16489791870117
2018-03-05,63.685691833496094
2018-03-06,64.07628631591797
2018-03-07,64.82027435302734
2018-03-08,65.99207305908203
2018-03-09,65.84326171875
2018-03-12,66.49427032470703
2018-03-13,66.12226104736328
2018-03-14,65.88046264648438
2018-03-15,65.91766357421875
2018-03-16,61.842411041259766
2018-03-19,60.60293197631836
2018-03-20,60.92219543457031
2018-03-21,61.053653717041016
2018-03-22,59.513694763183594
2018-03-23,60.05830764770508
2018-03-26,59.70149230957031
2018-03-27,60.13343811035156
2018-03-28,59.26955795288086
2018-04-03,58.6873779296875
2018-04-04,58.048858642578125
2018-04-05,58.66859817504883
2018-04-06,58.63103485107422
2018-04-09,58.23666000366211
2018-04-10,58.74372100830078
2018-04-11,57.44790267944336
2018-04-12,57.4854621887207
2018-04-13,57.372779846191406
2018-04-16,57.954959869384766
2018-04-17,58.8000602722168
2018-04-18,58.85640335083008
2018-04-19,59.57003402709961
2018-04-20,59.73905563354492
2018-04-23,59.98320007324219
2018-04-24,59.9080810546875
2018-04-25,58.51836013793945
2018-04-26,59.476139068603516
2018-04-30,59.73905563354492
2018-05-01,59.213218688964844
2018-05-02,58.537139892578125
2018-05-03,58.03008270263672
2018-05-04,58.48080062866211
2018-05-07,59.025421142578125
2018-05-08,59.34468078613281
2018-05-09,60.58414840698242
2018-05-14,61.12877655029297
2018-05-15,61.297794342041016
2018-05-16,60.208560943603516
2018-05-17,60.509037017822266
2018-05-18,60.09587478637695
2018-05-22,61.26023483276367
2018-05-23,60.03953552246094
2018-05-24,59.025421142578125
2018-05-25,59.75783920288086
2018-05-28,59.1756591796875
2018-05-29,57.84228515625
2018-05-30,57.917396545410156
2018-05-31,57.52302169799805
2018-06-01,58.49958038330078
2018-06-04,58.76250457763672
2018-06-06,58.25544738769531
2018-06-07,57.86105728149414
2018-06-08,57.598140716552734
2018-06-11,58.5559196472168
2018-06-12,58.83761978149414
2018-06-13,58.21787643432617
2018-06-14,59.1756591796875
2018-06-15,58.12398147583008
2018-06-18,57.12864303588867
2018-06-19,57.654483795166016
2018-06-20,58.57469940185547
2018-06-21,57.46668243408203
2018-06-22,58.03008270263672
2018-06-25,57.57936096191406
2018-06-26,57.560577392578125
2018-06-27,57.84228515625
2018-06-28,57.22254180908203
2018-06-29,57.635704040527344
2018-07-02,57.03474044799805
2018-07-03,57.74837875366211
2018-07-04,58.18031311035156
2018-07-05,58.443241119384766
2018-07-06,58.18031311035156
2018-07-09,58.85640335083008
2018-07-10,58.78127670288086
2018-07-11,58.18031311035156
2018-07-12,58.086421966552734
2018-07-13,58.34934616088867
2018-07-16,58.931514739990234
2018-07-17,59.68272018432617
2018-07-18,59.10053634643555
2018-07-19,60.753173828125
2018-07-20,61.41048049926758
2018-07-23,61.673397064208984
2018-07-24,63.32603454589844
2018-07-25,63.34481430053711
2018-07-26,63.47626876831055
2018-07-27,63.6828498840332
2018-07-30,63.77674865722656
2018-07-31,63.66407012939453
2018-08-01,63.457489013671875
2018-08-02,62.87531280517578
2018-08-03,62.762630462646484
2018-08-06,62.7062873840332
2018-08-07,62.87531280517578
2018-08-08,62.537269592285156
2018-08-09,62.931640625
2018-08-10,62.25557327270508
2018-08-13,61.95509719848633
2018-08-14,61.82362747192383
2018-08-15,61.57949447631836
2018-08-16,62.274349212646484
2018-08-17,62.51848602294922
2018-08-20,62.59362030029297
2018-08-21,62.725074768066406
2018-08-22,63.701629638671875
2018-08-23,63.7955322265625
2018-08-24,63.83308410644531
2018-08-27,64.26502990722656
2018-08-28,64.17112731933594
2018-08-29,64.6594009399414
2018-08-30,64.7532958984375
2018-08-31,65.07257080078125
2018-09-03,64.50916290283203
2018-09-04,64.45281982421875
2018-09-05,64.60306549072266
2018-09-06,64.7908706665039
2018-09-07,64.396484375
2018-09-10,64.64063262939453
2018-09-11,64.02088928222656
2018-09-12,64.24624633789062
2018-09-13,64.3777084350586
2018-09-14,64.45281982421875
2018-09-17,64.80964660644531
2018-09-18,63.77674865722656
2018-09-19,63.77674865722656
2018-09-20,65.07257080078125
2018-09-21,65.42938995361328
2018-09-24,65.20402526855469
2018-09-25,65.373046875
2018-09-26,65.842529296875
2018-09-27,66.3120346069336
2018-09-28,65.7486343383789
2018-10-01,66.63130187988281
2018-10-02,63.89881896972656
2018-10-03,62.16167068481445
2018-10-04,61.485591888427734
2018-10-05,61.68278503417969
2018-10-08,61.07243347167969
2018-10-09,60.8564567565918
2018-10-10,60.09587478637695
2018-10-11,58.8188362121582
2018-10-12,58.78127670288086
2018-10-15,59.12871170043945
2018-10-16,60.668663024902344
2018-10-17,57.94557189941406
2018-10-18,56.339881896972656
2018-10-19,57.14741897583008
2018-10-22,56.74365234375
2018-10-23,56.03940200805664
2018-10-24,55.09101486206055
2018-10-25,53.74824905395508
2018-10-26,52.18951416015625
2018-10-29,53.222412109375
2018-10-30,53.77642059326172
2018-10-31,54.0581169128418
2018-11-01,53.95482635498047
2018-11-02,54.922000885009766
2018-11-05,54.649688720703125
2018-11-06,54.60273742675781
2018-11-07,54.95955276489258
2018-11-08,55.19430160522461
2018-11-09,55.15674591064453
2018-11-12,55.15674591064453
2018-11-13,57.10986328125
2018-11-14,56.78121566772461
2018-11-15,55.992454528808594
2018-11-16,56.1239128112793
2018-11-19,55.522953033447266
2018-11-20,53.6919059753418
2018-11-21,54.2083625793457
2018-11-22,54.33981704711914
2018-11-23,54.9313850402832
2018-11-26,56.02062225341797
2018-11-27,56.33049774169922
2018-11-28,55.36332702636719
2018-11-29,55.2882080078125
2018-11-30,55.17552947998047
2018-12-03,56.217811584472656
2018-12-04,54.75297927856445
2018-12-05,54.64029312133789
2018-12-06,53.07217025756836
2018-12-07,53.729469299316406
2018-12-10,52.41487503051758
2018-12-11,53.15667724609375
2018-12-12,53.8139762878418
2018-12-13,53.522891998291016
2018-12-14,53.80459213256836
2018-12-17,53.66374206542969
2018-12-18,53.09095001220703
2018-12-19,52.78107833862305
2018-12-20,52.14256286621094
2018-12-21,51.823299407958984
2018-12-27,50.705894470214844
2018-12-28,50.9218635559082
2019-01-02,52.105003356933594
2019-01-03,51.879642486572266
2019-01-04,54.1801872253418
2019-01-07,53.682518005371094
2019-01-08,54.32103729248047
2019-01-09,54.46188735961914
2019-01-10,54.72480392456055
2019-01-11,54.56517791748047
2019-01-14,54.649688720703125
2019-01-15,54.537010192871094
2019-01-16,55.07223892211914
2019-01-17,55.11918640136719
2019-01-18,56.15208053588867
2019-01-21,55.95489501953125
2019-01-22,55.63563537597656
2019-01-23,55.91733169555664
2019-01-24,56.43378829956055
2019-01-25,56.63097381591797
2019-01-28,55.738922119140625
2019-01-29,55.447837829589844
2019-01-30,55.69197082519531
2019-01-31,55.13796615600586
2019-02-01,55.79526138305664
2019-02-04,55.45722198486328
2019-02-05,55.95489501953125
2019-02-06,56.339881896972656
2019-02-07,56.2459831237793
2019-02-08,55.494789123535156
2019-02-11,55.59807205200195
2019-02-12,56.22720718383789
2019-02-13,56.56524658203125
2019-02-14,55.720149993896484
2019-02-15,56.99718475341797
2019-02-18,57.61692810058594
2019-02-19,57.16620635986328
2019-02-20,56.2459831237793
2019-02-21,53.8139762878418
2019-02-22,53.79520034790039
2019-02-25,54.593345642089844
2019-02-26,54.1801872253418
2019-02-27,55.60746383666992
2019-02-28,55.832820892333984
2019-03-01,56.217811584472656
2019-03-04,53.87970733642578
2019-03-05,54.790531158447266
2019-03-06,54.26469421386719
2019-03-07,53.63557052612305
2019-03-08,53.65435028076172
2019-03-11,55.081626892089844
2019-03-12,54.9313850402832
2019-03-13,54.978336334228516
2019-03-14,55.67319869995117
2019-03-15,56.22720718383789
2019-03-18,56.92206573486328
2019-03-19,56.57463455200195
2019-03-20,56.339881896972656
2019-03-21,56.57463455200195
2019-03-22,55.57929611206055
2019-03-25,55.7764892578125
2019-03-26,56.2459831237793
2019-03-27,55.7764892578125
2019-03-28,53.335086822509766
2019-03-29,48.2781867980957
2019-04-01,49.143184661865234
2019-04-02,49.59944534301758
2019-04-03,50.806640625
2019-04-04,52.24196243286133
2019-04-05,51.880760192871094
2019-04-08,51.62411117553711
2019-04-09,51.443504333496094
2019-04-10,51.5385627746582
2019-04-11,52.127899169921875
2019-04-12,52.67920684814453
2019-04-15,52.93585968017578
2019-04-16,53.05943298339844
2019-04-17,53.04042434692383
2019-04-23,52.85031509399414
2019-04-24,52.08987808227539
2019-04-25,51.70965576171875
2019-04-26,52.62218475341797
2019-04-29,52.09938430786133
2019-04-30,50.97773742675781
2019-05-01,51.23438262939453
2019-05-02,50.302852630615234
2019-05-03,50.81614303588867
2019-05-06,50.2933464050293
2019-05-07,49.380821228027344
2019-05-08,48.55385208129883
2019-05-09,47.802921295166016
2019-05-10,48.07857894897461
2019-05-13,47.3419075012207
2019-05-14,47.57478713989258
